    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
41 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1 231.1
0.833333 11.96 28.89 10.95 11.96 38.93 3.95 16.93 14.9 10.95 24.94 -7.109 2.934 36 22.91 -3.047 26.97
0.84 9.931 27.99 15.91 23.92 46.94 7.899 15.91 23.92 28.89 17.94 -4.063 0.9028 39.95 31.94 2.934 34.98
0.846667 -2.031 9.931 4.965 11.96 21.89 12.98 -2.031 8.915 23.92 1.918 -1.016 -2.031 21.89 24.94 2.934 18.96
0.853333 -1.016 6.997 0.9028 7.899 22.91 16.93 0 1.918 2.934 -4.063 5.981 1.918 16.93 12.98 10.95 8.915
0.86 10.95 8.915 -3.047 -2.031 -3.047 14.9 2.934 -14.11 0.9028 -33.06 2.934 -5.078 -8.012 -6.094 12.98 -10.04
0.866667 7.899 8.915 -10.04 -11.06 -18.06 16.93 8.915 -24.04 -20.09 -42.09 1.918 -3.047 -22.01 -36.11 12.98 -26.07
0.873333 7.899 5.981 -8.012 -15.01 -13.09 14.9 15.91 -11.06 -29 -42.09 15.91 4.965 -25.05 -48.07 18.96 -36.11
0.88 -3.047 0 0.9028 -11.06 -1.016 13.99 9.931 0.9028 -28.1 -29 16.93 6.997 -17.04 -61.05 20.99 -42.09
0.886667 -19.07 -6.094 -2.031 -11.06 10.95 0 -1.016 -9.028 -18.06 -26.07 13.99 0.9028 -13.09 -52.02 18.96 -38.03
0.893333 -41.08 -16.02 -23.02 0.9028 5.981 -11.06 -16.02 -23.02 -1.016 -19.07 -3.047 -9.028 -3.047 -35.1 14.9 -22.01
0.9 -52.02 -36.11 -35.1 -8.012 16.93 -23.02 -34.08 -40.06 -11.06 -2.031 -14.11 -26.07 1.918 -5.078 4.965 -3.047
0.906667 -39.05 -42.09 -46.04 -14.11 6.997 -21.1 -36.11 -52.02 -10.04 0.9028 -10.04 -41.08 11.96 26.97 2.934 19.97
0.913333 -34.08 -39.05 -39.05 -20.09 10.95 -28.1 -36.11 -44.01 -18.06 -4.063 -24.04 -47.06 18.96 34.98 -5.078 28.89
0.92 -38.03 -26.07 -29 -10.04 -2.031 -31.03 -28.1 -33.06 -7.109 -4.063 -19.07 -41.08 22.91 36 -9.028 21.89
0.926667 -51.01 -23.02 -21.1 -9.028 -8.012 -28.1 -28.1 -29 -1.016 -11.06 -30.02 -26.07 13.99 9.931 -25.05 0.9028
0.933333 -39.05 -16.02 -21.1 -4.063 -12.07 -6.094 -17.04 -20.09 -3.047 -10.04 -6.094 -9.028 10.95 -1.016 -21.1 -10.04
0.94 -1.016 4.965 -11.06 3.95 1.918 15.91 6.997 0 0.9028 -10.04 1.918 11.96 16.93 -15.01 2.934 -3.047
0.946667 24.94 27.99 -1.016 15.91 8.915 38.93 26.97 4.965 3.95 -5.078 18.96 34.98 17.94 -20.09 6.997 -5.078
0.953333 58.91 61.95 26.97 37.92 24.94 56.99 54.96 19.97 19.97 -3.047 30.92 48.98 23.92 -18.06 22.91 -3.047
0.96 55.97 68.95 36 34.98 17.94 46.94 58.91 16.93 23.92 -6.094 24.94 47.96 22.91 -27.08 22.91 -12.07
0.966667 30.92 49.99 23.92 27.99 -5.078 24.94 43.9 -4.063 13.99 -9.028 30.92 26.97 11.96 -11.06 24.94 1.918
0.973333 -1.016 11.96 -10.04 1.918 -14.11 0.9028 4.965 -33.06 -9.028 -11.06 12.98 2.934 0 -1.016 12.98 -2.031
0.98 -15.01 -21.1 -37.01 -25.05 -23.02 -11.06 -21.1 -53.04 -31.03 -9.028 13.99 -21.1 -7.109 13.99 0.9028 -2.031
0.986667 -15.01 -43.11 -49.09 -43.11 -37.01 -23.02 -39.05 -69.06 -39.05 -31.03 1.918 -45.03 -23.02 9.931 -15.01 -9.028
0.993333 1.918 -21.1 -26.07 -25.05 -15.01 -10.04 -22.01 -49.09 -32.05 -31.03 4.965 -32.05 -17.04 6.997 -13.09 -6.094
1 12.98 1.918 -7.109 -12.07 -8.012 -1.016 -2.031 -28.1 -16.02 -29 0.9028 -15.01 -13.09 -4.063 -17.04 -8.012
1.00667 17.94 20.99 3.95 -1.016 -12.07 9.931 15.91 -14.11 -12.07 -33.06 -4.063 -1.016 -9.028 -22.01 -19.07 -13.09
1.01333 6.997 9.931 -1.016 -1.016 -29 1.918 2.934 -24.04 -14.11 -45.03 0 -12.07 -21.1 -36.11 -37.01 -32.05
1.02 0 -5.078 -16.02 -15.01 -39.05 -2.031 -4.063 -33.06 -26.07 -61.05 -1.016 -14.11 -31.03 -58 -45.03 -48.07
1.02667 0.9028 -14.11 -19.07 -25.05 -40.06 11.96 -12.07 -32.05 -33.06 -53.04 13.99 -13.09 -31.03 -59.02 -41.08 -49.09
1.03333 5.981 -6.094 -13.09 -14.11 -32.05 11.96 -3.047 -25.05 -20.09 -47.06 2.934 -11.06 -27.08 -64.1 -39.05 -45.03
1.04 27.99 15.91 5.981 0.9028 -15.01 14.9 5.981 -1.016 -16.02 -28.1 -6.094 -10.04 -14.11 -43.11 -41.08 -42.09
1.04667 34.98 32.95 13.99 2.934 -5.078 5.981 12.98 0 0.9028 -18.06 -17.04 -1.016 -8.012 -33.06 -43.11 -33.06
1.05333 52.93 43 26.97 7.899 -8.012 31.94 27.99 9.931 0.9028 -18.06 -19.07 6.997 -6.094 -28.1 -41.08 -35.1
1.06 55.97 49.99 34.98 14.9 -1.016 41.98 38.93 31.94 0 -5.078 -2.031 26.97 0 -21.1 -13.09 -24.04
1.06667 25.96 34.98 28.89 23.92 -11.06 28.89 38.93 29.9 9.931 -4.063 4.965 31.94 1.918 -30.02 -7.109 -29
1.07333 26.97 29.9 32.95 32.95 20.99 39.95 39.95 56.99 21.89 26.97 26.97 55.97 27.99 -2.031 16.93 -4.063
1.08 19.97 31.94 31.94 43 26.97 28.89 38.93 53.94 56.99 36 14.9 53.94 50.89 9.931 16.93 10.95
1.08667 22.91 36 30.92 37.92 27.99 24.94 27.99 37.92 56.99 47.96 -3.047 28.89 57.89 31.94 6.997 29.9
1.09333 22.91 51.91 37.92 40.96 22.91 16.93 34.98 38.93 52.93 52.93 1.918 32.95 67.93 50.89 14.9 49.99
1.1 22.91 54.96 37.92 37.92 23.92 19.97 40.96 45.93 53.94 49.99 0.9028 41.98 72 50.89 14.9 58.91
1.10667 22.91 51.91 39.95 32.95 12.98 22.91 37.92 38.93 46.94 47.96 1.918 43.9 69.97 50.89 24.94 72.9
1.11333 8.915 36.9 9.931 15.91 -1.016 11.96 22.91 3.95 37.92 13.99 -22.01 19.97 41.98 26.97 2.934 46.94
1.12 -2.031 0.9028 -19.07 -12.07 -24.04 10.95 -2.031 -16.02 1.918 2.934 -23.02 0 11.96 11.96 -5.078 17.94
1.12667 -18.06 -21.1 -54.05 -37.01 -43.11 0 -21.1 -43.11 -18.06 -31.03 -21.1 -12.07 -11.06 -9.028 -13.09 1.918
1.13333 -35.1 -42.09 -67.03 -55.07 -49.09 -10.04 -48.07 -56.09 -42.09 -50.1 -26.07 -33.06 -34.08 -29 -27.08 -16.02
1.14 -14.11 -21.1 -50.1 -42.09 -49.09 -3.047 -47.06 -56.09 -55.07 -64.1 -14.11 -35.1 -39.05 -46.04 -17.04 -18.06
1.14667 -11.06 -28.1 -46.04 -47.06 -63.08 0 -58 -71.09 -63.08 -74.03 -12.07 -39.05 -60.04 -66.02 -31.03 -49.09
1.15333 0 -21.1 -30.02 -50.1 -69.06 9.931 -44.01 -63.08 -75.04 -69.06 -2.031 -24.04 -68.05 -69.06 -33.06 -54.05
1.16 0.9028 -13.09 -32.05 -47.06 -58 15.91 -24.04 -45.03 -69.06 -64.1 7.899 -8.012 -64.1 -58 -21.1 -53.04
1.16667 8.915 -10.04 -21.1 -38.03 -47.06 31.94 -6.094 -25.05 -57.1 -32.05 25.96 4.965 -44.01 -41.08 -3.047 -35.1
1.17333 7.899 0.9028 -21.1 -27.08 -35.1 24.94 0 -18.06 -34.08 -28.1 43 10.95 -30.02 -35.1 10.95 -28.1
1.18 7.899 -6.094 -21.1 -20.09 -24.04 13.99 -1.016 -29 -30.02 -17.04 38.93 -1.016 -33.06 -16.02 0.9028 -23.02
1.18667 10.95 0.9028 -17.04 -15.01 -24.04 9.931 -8.012 -36.11 -27.08 -15.01 37.92 -7.109 -31.03 -3.047 2.934 -9.028
1.19333 26.97 9.931 1.918 -3.047 1.918 28.89 -4.063 -15.01 -26.07 5.981 52.93 4.965 -5.078 28.89 22.91 16.93
1.2 24.94 17.94 0.9028 -9.028 -7.109 34.98 0 -1.016 -10.04 1.918 40.96 10.95 1.918 26.97 30.92 34.98
1.20667 11.96 26.97 -2.031 -14.11 -6.094 33.97 1.918 0 -16.02 0.9028 30.92 13.99 11.96 26.97 32.95 43.9
1.21333 20.99 39.95 5.981 -12.07 -12.07 43 10.95 0.9028 -8.012 1.918 20.99 25.96 23.92 32.95 32.95 50.89
1.22 24.94 39.95 4.965 -13.09 -13.09 43 22.91 3.95 -4.063 -7.109 20.99 26.97 13.99 20.99 36.9 40.96
1.22667 13.99 25.96 -3.047 -29 -33.06 21.89 17.94 -9.028 -7.109 -11.06 7.899 7.899 -1.016 9.931 14.9 25.96
1.23333 -9.028 -2.031 -31.03 -47.06 -55.07 -5.078 -1.016 -35.1 -21.1 -43.11 -15.01 -25.05 -37.01 -29 -7.109 -9.028
1.24 -13.09 -6.094 -29 -37.01 -42.09 -17.04 -22.01 -34.08 -42.09 -41.08 -11.06 -45.03 -42.09 -45.03 -23.02 -33.06
1.24667 -10.04 -8.012 -18.06 -25.05 -41.08 -10.04 -29 -36.11 -37.01 -44.01 -13.09 -46.04 -46.04 -59.02 -33.06 -44.01
1.25333 0 -5.078 1.918 -13.09 -17.04 -14.11 -27.08 -14.11 -32.05 -22.01 -3.047 -34.08 -39.05 -57.1 -39.05 -54.05
1.26 9.931 10.95 11.96 0 1.918 -5.078 0.9028 12.98 -2.031 3.95 -13.09 -7.109 -6.094 -25.05 -15.01 -29
1.26667 0 8.915 13.99 5.981 -2.031 -5.078 10.95 16.93 15.91 17.94 -7.109 -2.031 2.934 -9.028 -7.109 -17.04
1.27333 15.91 17.94 3.95 11.96 0.9028 7.899 21.89 11.96 15.91 19.97 -2.031 5.981 15.91 11.96 2.934 9.931
1.28 6.997 0 -8.012 -3.047 -27.08 6.997 3.95 -10.04 1.918 4.965 9.931 -2.031 1.918 19.97 4.965 14.9
1.28667 -1.016 -2.031 -14.11 -25.05 -45.03 2.934 -9.028 -24.04 -13.09 -10.04 21.89 -13.09 -18.06 23.92 2.934 10.95
1.29333 -15.01 -17.04 -35.1 -45.03 -71.09 -7.109 -21.1 -47.06 -26.07 -25.05 -1.016 -33.06 -35.1 3.95 -5.078 0.9028
1.3 -22.01 -17.04 -42.09 -57.1 -79.11 -16.02 -35.1 -48.07 -48.07 -46.04 -13.09 -50.1 -53.04 -25.05 -31.03 -26.07
1.30667 -2.031 -1.016 -28.1 -44.01 -84.07 -5.078 -14.11 -35.1 -60.04 -42.09 -31.03 -44.01 -44.01 -37.01 -31.03 -21.1
1.31333 3.95 26.97 0.9028 -23.02 -72.11 6.997 -1.016 -4.063 -56.09 -28.1 -1.016 -22.01 -32.05 -37.01 -31.03 -29
1.32 19.97 54.96 19.97 -6.094 -50.1 23.92 30.92 22.91 -31.03 -11.06 3.95 1.918 -14.11 -33.06 -5.078 -14.11
1.32667 29.9 56.99 22.91 -2.031 -46.04 34.98 43 22.91 -1.016 -10.04 9.931 18.96 -4.063 -43.11 2.934 -12.07
1.33333 48.98 65.9 36.9 0 -39.05 54.96 53.94 38.93 2.934 -5.078 12.98 37.92 0 -30.02 24.94 2.934
1.34 65.9 65.9 44.91 8.915 -37.01 64.89 67.93 43.9 17.94 0.9028 13.99 47.96 9.931 -11.06 36.9 20.99
1.34667 62.97 66.92 52.93 15.91 -26.07 70.98 63.98 36 22.91 6.997 22.91 55.97 22.91 14.9 50.89 51.91
1.35333 68.95 63.98 46.94 22.91 -23.02 64.89 73.92 37.92 27.99 11.96 28.89 61.95 36.9 38.93 70.98 73.92
1.36 66.92 58.91 46.94 19.97 -26.07 60.94 67.93 36 20.99 20.99 34.98 59.92 44.91 50.89 76.96 75.95
1.36667 39.95 37.92 24.94 0.9028 -47.06 34.98 49.99 23.92 9.931 12.98 21.89 27.99 23.92 36 52.93 50.89
1.37333 18.96 19.97 18.96 -1.016 -39.05 22.91 29.9 12.98 0 17.94 24.94 15.91 21.89 30.92 40.96 40.96
1.38 3.95 8.915 8.915 -2.031 -38.03 16.93 16.93 2.934 -1.016 -1.016 15.91 -2.031 4.965 3.95 20.99 18.96
1.38667 9.931 2.934 11.96 -4.063 -50.1 15.91 4.965 0 -5.078 -9.028 19.97 -5.078 -1.016 0.9028 18.96 8.915
1.39333 17.94 0.9028 10.95 -1.016 -42.09 10.95 2.934 -1.016 -8.012 -16.02 15.91 -6.094 0.9028 -15.01 24.94 11.96
1.4 26.97 -1.016 16.93 -1.016 -32.05 19.97 4.965 13.99 -10.04 -4.063 23.92 0.9028 18.96 0.9028 40.96 23.92
1.40667 14.9 -1.016 10.95 0 -31.03 20.99 0.9028 8.915 -1.016 1.918 13.99 -1.016 19.97 7.899 43 30.92
1.41333 -2.031 -3.047 -1.016 -7.109 -33.06 5.981 -15.01 -5.078 1.918 -11.06 -5.078 -19.07 -1.016 -7.109 12.98 0
1.42 -1.016 -6.094 -6.094 -13.09 -41.08 -2.031 -19.07 -18.06 -13.09 -6.094 -17.04 -25.05 -10.04 -11.06 -1.016 -6.094
1.42667 4.965 -3.047 -6.094 -15.01 -49.09 -2.031 -15.01 -20.09 -13.09 -18.06 -37.01 -26.07 -19.07 -29 -19.07 -24.04
1.43333 21.89 -2.031 7.899 -1.016 -43.11 11.96 -2.031 -2.031 -21.1 -1.016 -29 -5.078 -9.028 0.9028 -15.01 -9.028
1.44 29.9 14.9 15.91 0 -16.02 15.91 10.95 8.915 0 0 -27.08 0.9028 1.918 -13.09 -15.01 -1.016
1.44667 57.89 34.98 37.92 19.97 1.918 39.95 28.89 36.9 3.95 17.94 0.9028 25.96 22.91 -11.06 4.965 7.899
1.45333 82.94 69.97 66.92 39.95 9.931 66.92 57.89 66.92 36.9 24.94 27.99 64.89 45.93 -13.09 38.93 22.91
1.46 96.94 96.94 90.96 72 29.9 82.94 89.94 107 63.98 40.96 39.95 94.91 72.9 -3.047 60.94 36.9
1.46667 79.9 90.96 89.94 75.95 30.92 73.92 98.97 94.91 81.93 51.91 36 99.98 90.96 27.99 72.9 59.92
1.47333 51.91 65.9 59.92 55.97 27.99 53.94 77.98 65.9 77.98 47.96 23.92 72 79.9 43.9 62.97 63.98
1.48 25.96 43.9 23.92 19.97 0.9028 29.9 51.91 29.9 59.92 19.97 15.91 41.98 53.94 51.91 52.93 51.91
1.48667 -4.063 17.94 1.918 -5.078 -22.01 -2.031 8.915 0.9028 23.92 -7.109 4.965 2.934 17.94 26.97 24.94 29.9
1.49333 -2.031 7.899 -1.016 -9.028 -28.1 -4.063 -1.016 0.9028 -5.078 -10.04 -9.028 -6.094 1.918 2.934 2.934 1.918
1.5 12.98 0.9028 1.918 -12.07 -24.04 2.934 1.918 9.931 -13.09 -1.016 -2.031 0 -2.031 0 2.934 -2.031
1.50667 22.91 -2.031 6.997 -9.028 -36.11 14.9 8.915 3.95 -5.078 -2.031 -6.094 4.965 -9.028 0 -7.109 -5.078
1.51333 18.96 1.918 6.997 -9.028 -22.01 10.95 10.95 1.918 -7.109 -3.047 0.9028 8.915 -7.109 4.965 -1.016 0
1.52 14.9 -2.031 1.918 -9.028 -18.06 9.931 1.918 1.918 -17.04 -9.028 3.95 -2.031 -13.09 5.981 0.9028 1.918
1.52667 14.9 -2.031 5.981 -10.04 -18.06 26.97 -2.031 7.899 -15.01 -15.01 20.99 6.997 -13.09 7.899 12.98 9.931
1.53333 27.99 1.918 10.95 -5.078 -13.09 23.92 6.997 7.899 -15.01 -18.06 29.9 11.96 -6.094 12.98 24.94 21.89
1.54 36.9 10.95 23.92 0.9028 -11.06 25.96 18.96 19.97 -9.028 -10.04 15.91 11.96 -1.016 15.91 16.93 23.92
1.54667 39.95 14.9 33.97 4.965 -15.01 18.96 22.91 31.94 -3.047 -10.04 0.9028 6.997 8.915 17.94 0.9028 15.91
1.55333 46.94 26.97 39.95 4.965 -22.01 27.99 28.89 39.95 1.918 0 1.918 13.99 7.899 18.96 -19.07 11.96
1.56 47.96 41.98 44.91 12.98 -12.07 34.98 38.93 49.99 16.93 4.965 -1.016 31.94 21.89 25.96 -21.1 21.89
1.56667 60.94 53.94 63.98 29.9 14.9 46.94 47.96 52.93 28.89 29.9 15.91 46.94 45.93 46.94 2.934 47.96
1.57333 56.99 56.99 65.9 47.96 36 46.94 48.98 67.93 49.99 47.96 26.97 58.91 63.98 59.92 22.91 72
1.58 58.91 59.92 63.98 49.99 36.9 44.91 56.99 67.93 60.94 52.93 46.94 65.9 68.95 68.95 43 82.94
1.58667 43 48.98 46.94 39.95 8.915 45.93 50.89 47.96 56.99 37.92 28.89 61.95 58.91 62.97 43 81.93
1.59333 41.98 36.9 38.93 21.89 0.9028 37.92 40.96 34.98 43 26.97 9.931 37.92 39.95 47.96 18.96 54.96
1.6 31.94 28.89 27.99 15.91 3.95 20.99 33.97 28.89 23.92 14.9 9.931 25.96 26.97 34.98 8.915 46.94
1.60667 7.899 13.99 10.95 0.9028 -16.02 0.9028 10.95 10.95 20.99 0 3.95 0.9028 4.965 17.94 -15.01 18.96
1.61333 8.915 20.99 10.95 -2.031 -6.094 3.95 12.98 11.96 6.997 -1.016 14.9 7.899 6.997 10.95 -15.01 11.96
1.62 1.918 19.97 7.899 0.9028 -22.01 4.965 8.915 5.981 8.915 -16.02 0 5.981 -10.04 -20.09 -39.05 -22.01
1.62667 12.98 28.89 17.94 -2.031 -20.09 20.99 10.95 14.9 1.918 -15.01 15.91 10.95 -13.09 -33.06 -27.08 -27.08
1.63333 10.95 29.9 19.97 -2.031 -28.1 22.91 21.89 17.94 0 -27.08 33.97 20.99 -18.06 -34.08 -1.016 -23.02
1.64 21.89 27.99 22.91 1.918 -8.012 28.89 28.89 36 -1.016 -16.02 43 39.95 3.95 -15.01 18.96 1.918
1.64667 10.95 16.93 19.97 -1.016 -14.11 21.89 24.94 23.92 7.899 -12.07 32.95 37.92 14.9 -2.031 20.99 9.931
1.65333 1.918 14.9 19.97 8.915 -9.028 8.915 22.91 16.93 13.99 -1.016 14.9 30.92 26.97 17.94 24.94 36
1.66 2.934 4.965 9.931 6.997 -1.016 5.981 14.9 9.931 13.99 4.965 13.99 21.89 28.89 33.97 26.97 47.96
1.66667 -7.109 -1.016 8.915 -5.078 -11.06 -7.109 4.965 -4.063 7.899 -8.012 3.95 9.931 10.95 22.91 20.99 39.95
1.67333 0.9028 0 7.899 -17.04 -3.047 -8.012 -1.016 -6.094 -7.109 -11.06 0 -1.016 -1.016 7.899 -7.109 13.99
1.68 4.965 10.95 17.94 -3.047 -6.094 -21.1 -6.094 0 -17.04 -13.09 -1.016 -3.047 -11.06 0.9028 -13.09 5.981
1.68667 12.98 29.9 30.92 13.99 22.91 -6.094 4.965 5.981 -3.047 -2.031 4.965 12.98 1.918 1.918 -5.078 15.91
1.69333 18.96 37.92 32.95 18.96 6.997 6.997 14.9 19.97 9.931 5.981 14.9 28.89 5.981 -18.06 8.915 7.899
1.7 38.93 56.99 49.99 32.95 28.89 30.92 43.9 43.9 21.89 15.91 36.9 56.99 27.99 -19.07 36.9 17.94
1.70667 51.91 61.95 43.9 27.99 20.99 43 46.94 41.98 37.92 4.965 33.97 56.99 25.96 -10.04 40.96 15.91
1.71333 52.93 59.92 52.93 25.96 40.96 38.93 54.96 36 25.96 15.91 36.9 56.99 33.97 10.95 43 33.97
1.72 39.95 49.99 37.92 9.931 17.94 29.9 43.9 15.91 23.92 1.918 15.91 37.92 21.89 7.899 20.99 19.97
1.72667 33.97 43.9 37.92 5.981 3.95 23.92 27.99 11.96 9.931 7.899 23.92 23.92 15.91 13.99 14.9 17.94
1.73333 34.98 47.96 32.95 17.94 23.92 34.98 32.95 24.94 16.93 -7.109 36.9 32.95 21.89 22.91 28.89 31.94
1.74 30.92 31.94 25.96 6.997 18.96 28.89 28.89 24.94 20.99 -10.04 32.95 25.96 15.91 7.899 18.96 16.93
1.74667 23.92 14.9 17.94 0.9028 12.98 25.96 21.89 12.98 18.96 -15.01 30.92 29.9 9.931 1.918 12.98 2.934
1.75333 24.94 5.981 4.965 -7.109 7.899 24.94 6.997 2.934 8.915 -21.1 26.97 20.99 -7.109 -26.07 6.997 -19.07
1.76 28.89 7.899 2.934 -3.047 11.96 26.97 8.915 3.95 -2.031 -19.07 18.96 20.99 -1.016 -14.11 12.98 -9.028
1.76667 12.98 2.934 -1.016 -13.09 0.9028 13.99 2.934 -14.11 -11.06 -25.05 3.95 0.9028 -13.09 -15.01 4.965 -13.09
1.77333 3.95 -4.063 -1.016 -10.04 -2.031 1.918 -9.028 -21.1 -12.07 -13.09 -10.04 -19.07 -17.04 0.9028 -11.06 -14.11
1.78 -15.01 -11.06 -13.09 -23.02 0 -20.09 -30.02 -30.02 -17.04 -28.1 -22.01 -44.01 -30.02 5.981 -21.1 -12.07
1.78667 -14.11 -18.06 -13.09 -22.01 0 -25.05 -40.06 -29 -29 -26.07 -39.05 -56.09 -26.07 3.95 -37.01 -7.109
1.79333 -10.04 -13.09 -12.07 -13.09 7.899 -21.1 -26.07 -13.09 -26.07 -19.07 -43.11 -47.06 -12.07 6.997 -27.08 0
1.8 5.981 -2.031 3.95 -2.031 28.89 -3.047 -5.078 1.918 -15.01 1.918 -26.07 -23.02 -2.031 0.9028 -17.04 1.918
1.80667 10.95 3.95 8.915 0 25.96 0 9.931 6.997 -1.016 -12.07 -30.02 -2.031 3.95 -10.04 -11.06 -8.012
1.81333 18.96 16.93 28.89 8.915 29.9 7.899 17.94 27.99 -1.016 -9.028 -20.09 11.96 6.997 -23.02 -3.047 -10.04
1.82 24.94 25.96 33.97 27.99 38.93 20.99 29.9 41.98 22.91 -3.047 -17.04 24.94 13.99 -28.1 0.9028 -10.04
1.82667 32.95 38.93 51.91 43.9 43 39.95 39.95 50.89 32.95 17.94 1.918 41.98 17.94 -21.1 26.97 11.96
1.83333 36.9 51.91 53.94 48.98 55.97 54.96 52.93 48.98 45.93 19.97 3.95 43.9 26.97 -18.06 32.95 12.98
1.84 45.93 57.89 56.99 49.99 60.94 56.99 60.94 55.97 41.98 32.95 12.98 49.99 41.98 8.915 46.94 30.92
1.84667 28.89 48.98 48.98 36 49.99 44.91 55.97 43 44.91 38.93 8.915 43.9 48.98 29.9 32.95 36.9
1.85333 25.96 49.99 40.96 39.95 49.99 32.95 50.89 37.92 39.95 34.98 -1.016 37.92 47.96 43 32.95 40.96
1.86 11.96 37.92 29.9 26.97 57.89 26.97 38.93 29.9 27.99 37.92 0 27.99 34.98 34.98 16.93 20.99
1.86667 14.9 40.96 21.89 33.97 66.92 37.92 33.97 26.97 24.94 31.94 6.997 37.92 36 36 26.97 21.89
1.87333 9.931 33.97 17.94 29.9 68.95 40.96 29.9 36 24.94 41.98 19.97 36.9 41.98 46.94 38.93 32.95
1.88 4.965 32.95 12.98 24.94 45.93 27.99 24.94 27.99 30.92 23.92 12.98 23.92 34.98 29.9 38.93 22.91
1.88667 2.934 21.89 6.997 15.91 33.97 9.931 23.92 8.915 8.915 8.915 1.918 4.965 15.91 10.95 18.96 2.934
1.89333 0.9028 7.899 -1.016 0.9028 20.99 0 9.931 0.9028 1.918 1.918 -10.04 -5.078 5.981 -5.078 0.9028 -8.012
1.9 8.915 7.899 -6.094 3.95 25.96 1.918 8.915 -3.047 -2.031 -8.012 -21.1 -5.078 8.915 -2.031 -5.078 1.918
1.90667 -4.063 -14.11 -17.04 -6.094 13.99 -3.047 -10.04 -15.01 -3.047 -8.012 -23.02 -18.06 -1.016 -3.047 -23.02 -7.109
1.91333 3.95 -15.01 -15.01 -11.06 11.96 -6.094 -8.012 -18.06 -9.028 -16.02 -26.07 -18.06 0 -3.047 -15.01 -4.063
1.92 -5.078 -16.02 -13.09 -8.012 8.915 -11.06 -5.078 -1.016 -10.04 -3.047 -24.04 -17.04 -3.047 -6.094 -11.06 -4.063
1.92667 -1.016 -14.11 -11.06 -11.06 0 -5.078 -6.094 -6.094 -1.016 -21.1 -29 -11.06 -7.109 -9.028 -11.06 -7.109
1.93333 1.918 -13.09 -6.094 -11.06 5.981 -2.031 -8.012 -8.012 -12.07 -15.01 -22.01 -14.11 -15.01 -14.11 -25.05 -23.02
1.94 -1.016 -7.109 -8.012 -17.04 13.99 -1.016 -8.012 -7.109 -10.04 -11.06 -4.063 -16.02 -11.06 -8.012 -23.02 -19.07
1.94667 0.9028 -6.094 -11.06 -16.02 10.95 5.981 -3.047 -8.012 -16.02 -1.016 0.9028 -19.07 -9.028 6.997 -9.028 0
1.95333 -1.016 -7.109 -17.04 -18.06 12.98 4.965 0 -9.028 -10.04 0.9028 -1.016 -17.04 0.9028 21.89 -9.028 2.934
1.96 4.965 -11.06 -22.01 -27.08 1.918 0.9028 -6.094 -15.01 -10.04 -3.047 -2.031 -24.04 -9.028 14.9 -11.06 -2.031
1.96667 -2.031 -3.047 -19.07 -19.07 3.95 -7.109 -5.078 -15.01 -15.01 -1.016 0.9028 -25.05 -3.047 5.981 -5.078 1.918
1.97333 9.931 9.931 -3.047 -1.016 19.97 3.95 3.95 3.95 -9.028 5.981 17.94 0.9028 13.99 17.94 14.9 29.9
1.98 19.97 29.9 9.931 13.99 44.91 21.89 26.97 24.94 12.98 19.97 19.97 15.91 32.95 25.96 26.97 33.97
1.98667 25.96 40.96 15.91 19.97 43 23.92 36.9 23.92 27.99 10.95 10.95 17.94 34.98 21.89 12.98 26.97
1.99333 23.92 30.92 11.96 13.99 24.94 19.97 30.92 10.95 29.9 6.997 -1.016 5.981 22.91 11.96 0.9028 8.915
2 9.931 23.92 3.95 5.981 16.93 3.95 10.95 -1.016 14.9 1.918 0 -5.078 12.98 5.981 -3.047 3.95
2.00667 -2.031 15.91 0 -5.078 0.9028 5.981 -1.016 -16.02 5.981 -5.078 -3.047 -21.1 -6.094 -5.078 -17.04 -2.031
2.01333 0.9028 19.97 0.9028 -5.078 1.918 9.931 -2.031 -15.01 -3.047 -21.1 -5.078 -17.04 -17.04 -15.01 -15.01 -1.016
2.02 -2.031 14.9 -3.047 -11.06 0 17.94 8.915 -10.04 -9.028 -18.06 0.9028 -5.078 -14.11 -13.09 -3.047 0.9028
2.02667 3.95 4.965 -2.031 -5.078 -1.016 23.92 4.965 -13.09 -1.016 -12.07 13.99 0.9028 -12.07 -5.078 0.9028 0
2.03333 -2.031 9.931 3.95 3.95 11.96 15.91 7.899 -3.047 -6.094 -5.078 21.89 -13.09 -5.078 -9.028 -1.016 -9.028
2.04 3.95 14.9 3.95 3.95 9.931 11.96 12.98 2.934 0 -4.063 14.9 -29 -5.078 -19.07 2.934 -20.09
2.04667 -2.031 5.981 1.918 -2.031 7.899 11.96 10.95 5.981 0.9028 0.9028 14.9 -23.02 1.918 -7.109 0.9028 -11.06
2.05333 0 -6.094 -4.063 -11.06 3.95 17.94 4.965 0 0 1.918 16.93 -8.012 7.899 1.918 2.934 0
2.06 4.965 -6.094 1.918 -3.047 1.918 29.9 11.96 8.915 4.965 8.915 13.99 7.899 23.92 13.99 8.915 12.98
2.06667 4.965 -1.016 5.981 -2.031 -5.078 27.99 22.91 18.96 8.915 15.91 22.91 14.9 33.97 37.92 18.96 37.92
