    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1 277.1
0.625 23.95 28.96 23.95 39.92 31.94 -2.03 33.97 69.96 13.94 18 45.87 99.87 -7.037 -101.1 45.87 -19.08
0.63 24.9 28.96 22.87 30.99 38.97 6.901 37.89 69.96 32.88 37.89 54.94 108.9 14.89 -48.04 71.99 -9.066
0.635 28.96 28.96 22.87 24.9 42.9 6.901 36 63.87 48.99 45.87 56.97 108 39.92 -5.007 84.98 -2.03
0.64 23.95 18.94 11.91 11.91 41.95 0 29.91 49.93 55.89 47.9 45.87 95.94 53.99 -3.112 81.87 -2.03
0.645 15.97 6.901 0.9472 -1.083 32.88 -9.066 13.94 27.88 54.94 39.92 21.92 69.96 60.89 -31.12 62.92 8.931
0.65 -1.083 -7.037 -23 -24.09 19.89 -23 -5.007 1.894 46.96 27.88 -1.083 28.96 60.89 -72.13 36.94 16.91
0.655 -11.1 -27.06 -43.03 -47.09 7.984 -33.02 -29.09 -23 37.89 19.89 -27.06 -15.02 51.96 -91.07 13.94 21.92
0.66 -16.1 -39.11 -55.08 -64.01 -2.03 -37.08 -51.02 -53.05 29.91 18 -47.09 -58.05 46.96 -77.13 0.9472 20.97
0.665 -16.1 -43.03 -53.05 -72.13 -3.112 -37.08 -65.09 -75.1 19.89 18 -57.11 -90.12 38.97 -37.08 -7.037 12.99
0.67 -11.1 -43.03 -45.06 -73.07 -3.112 -33.02 -65.09 -87.01 11.91 19.89 -59.13 -105 31.94 -7.037 -13.13 3.924
0.675 -4.06 -39.11 -31.12 -61.03 -1.083 -27.06 -57.11 -85.12 5.954 23.95 -53.05 -103.1 28.96 0 -21.11 1.894
0.68 0 -29.09 -15.02 -41 -2.03 -23 -39.11 -67.12 3.924 25.98 -45.06 -87.01 23.95 -16.1 -27.06 5.954
0.685 -2.03 -17.05 0.9472 -21.11 0 -17.05 -15.02 -43.03 5.954 27.88 -31.12 -69.01 19.89 -41 -35.05 11.91
0.69 0 -1.083 11.91 1.894 3.924 -11.1 5.954 -17.05 11.91 29.91 -15.02 -48.04 15.97 -54.13 -41 7.984
0.695 3.924 8.931 25.98 14.89 9.878 -5.007 25.98 1.894 18 29.91 0.9472 -28.01 7.984 -48.04 -43.03 -2.03
0.7 7.984 18.94 36 15.97 19.89 -1.083 37.89 21.92 21.92 29.91 9.878 -11.1 1.894 -35.05 -41 -11.1
0.705 15.97 22.87 41.95 14.89 29.91 -2.03 37.89 36 21.92 27.88 19.89 -1.083 0.9472 -27.06 -33.02 -21.11
0.71 21.92 22.87 45.87 10.96 36 1.894 36 45.87 21.92 27.88 23.95 10.96 -2.03 -29.09 -19.08 -25.03
0.715 25.98 22.87 51.96 7.984 37.89 3.924 36 55.89 21.92 27.88 27.88 25.98 5.954 -39.11 -2.03 -25.03
0.72 25.98 24.9 61.98 11.91 36 3.924 39.92 65.9 23.95 29.91 31.94 39.92 15.97 -51.02 21.92 -27.06
0.725 23.95 28.96 71.99 19.89 29.91 5.954 47.9 69.96 27.88 31.94 36 53.99 25.98 -53.05 43.98 -33.02
0.73 23.95 32.88 73.88 23.95 25.98 3.924 49.93 67.93 29.91 33.97 37.89 65.9 29.91 -43.03 57.92 -39.11
0.735 21.92 32.88 63.87 21.92 25.98 3.924 41.95 57.92 31.94 31.94 33.97 71.99 27.88 -27.06 61.98 -39.11
0.74 21.92 26.93 45.87 13.94 25.98 3.924 25.98 41.95 31.94 27.88 21.92 69.96 27.88 -11.1 57.92 -31.12
0.745 19.89 18.94 27.88 5.954 27.88 3.924 9.878 25.98 31.94 23.95 5.954 57.92 33.97 0.9472 49.93 -17.05
0.75 15.97 10.96 13.94 0 27.88 3.924 0 13.94 33.97 25.98 -3.112 39.92 43.98 0.9472 41.95 0.9472
0.755 7.984 6.901 7.984 0.9472 27.88 5.954 -2.03 7.984 36 27.88 -9.066 19.89 55.89 -7.037 36 9.878
0.76 -2.03 4.872 8.931 0.9472 25.98 5.954 0 5.954 37.89 31.94 -11.1 4.872 59.95 -19.08 31.94 19.89
0.765 -5.007 0.9472 7.984 0.9472 19.89 1.894 0 1.894 33.97 29.91 -11.1 -11.1 53.99 -23 19.89 19.89
0.77 -11.1 0.9472 6.901 -8.119 9.878 -2.03 -5.007 -4.06 23.95 19.89 -15.02 -34.1 34.91 -15.02 0.9472 11.91
0.775 -11.1 -3.112 -1.083 -21.11 0.9472 -5.007 -19.08 -24.09 5.954 5.954 -25.03 -64.01 8.931 -2.03 -20.03 1.894
0.78 -9.066 -5.007 -3.112 -37.08 -17.05 -13.13 -33.02 -49.12 -15.02 -5.007 -37.08 -99.05 -17.05 11.91 -51.02 -23
0.785 -7.037 -3.112 -3.112 -48.04 -32.07 -19.08 -41 -68.07 -40.05 -21.11 -41 -126.1 -44.11 11.91 -74.02 -48.04
0.79 -7.037 -1.083 0.9472 -50.07 -42.08 -23 -36.13 -76.05 -62.11 -33.02 -39.11 -137.1 -66.04 -2.03 -88.09 -70.1
0.795 -7.037 -1.083 1.894 -43.03 -43.03 -23 -25.03 -67.12 -71.04 -41 -27.06 -129.1 -83.09 -27.06 -95.13 -87.01
0.8 -6.089 -1.083 14.89 -27.06 -34.1 -21.11 -10.01 -42.08 -68.07 -42.08 -13.13 -103.1 -91.07 -53.05 -91.07 -96.08
0.805 0 8.931 24.9 -6.089 -18.13 -13.13 1.894 -13.13 -56.02 -38.02 -1.083 -70.1 -85.12 -63.06 -79.03 -99.05
0.81 1.894 18.94 33.97 9.878 -5.007 -9.066 7.984 5.954 -41 -31.12 5.954 -33.02 -71.04 -53.05 -57.11 -93.1
0.815 8.931 30.99 41.95 26.93 7.984 -3.112 18.94 27.88 -21.11 -14.07 15.97 0 -44.11 -28.01 -24.09 -77.13
0.82 8.931 34.91 50.88 33.97 15.97 0.9472 31.94 42.9 -9.066 -4.06 30.99 28.96 -16.1 -4.06 12.99 -52.1
0.825 1.894 26.93 51.96 31.94 11.91 0.9472 43.98 51.96 -3.112 0 39.92 55.89 1.894 1.894 53.99 -21.11
0.83 -3.112 16.91 52.91 30.99 10.96 -2.03 53.99 55.89 1.894 5.954 48.99 78.89 18.94 2.977 86.88 5.954
0.835 -9.066 8.931 51.96 29.91 12.99 5.954 59 65.9 0 10.96 44.93 94.99 33.97 1.894 103.9 34.91
0.84 -1.083 6.901 51.96 33.97 23.95 15.97 51.96 67.93 11.91 21.92 33.97 97.97 49.93 5.954 103.9 53.99
0.845 9.878 14.89 59.95 40.87 40.87 30.99 43.98 71.99 31.94 40.87 21.92 92.96 68.88 22.87 88.91 68.88
0.85 26.93 28.96 61.98 40.87 52.91 37.89 36 71.99 54.94 52.91 12.99 81.87 84.98 40.87 66.98 77.94
0.855 28.96 26.93 59 30.99 49.93 31.94 24.9 56.97 64.95 50.88 7.984 59.95 86.88 51.96 48.99 84.98
0.86 14.89 12.99 43.98 6.901 28.96 11.91 9.878 31.94 59 32.88 2.977 27.88 70.91 44.93 30.99 85.93
0.865 -3.112 -7.037 23.95 -18.13 -1.083 -6.089 -5.007 -1.083 29.91 2.977 -3.112 -8.119 40.87 26.93 12.99 78.89
0.87 -25.03 -33.02 3.924 -51.02 -25.03 -29.09 -33.02 -47.09 -5.007 -21.11 -21.11 -59.13 0 5.954 -9.066 59.95
0.875 -39.11 -49.12 1.894 -73.07 -40.05 -43.03 -62.11 -89.04 -43.03 -40.05 -44.11 -112 -37.08 -1.083 -41 32.88
0.88 -37.08 -45.06 2.977 -85.12 -50.07 -47.09 -89.04 -125 -68.07 -53.05 -68.07 -158.1 -70.1 -16.1 -80.11 0
0.885 -31.12 -35.05 13.94 -85.12 -49.12 -47.09 -101.1 -143 -87.01 -55.08 -85.12 -191.1 -97.02 -31.12 -117.1 -27.06
0.89 -20.03 -21.11 28.96 -75.1 -45.06 -45.06 -91.07 -140.1 -93.1 -54.13 -84.03 -198.1 -114.1 -48.04 -138 -50.07
0.895 -16.1 -9.066 39.92 -56.02 -45.06 -39.11 -66.04 -121.1 -91.07 -54.13 -71.04 -179 -118.1 -64.01 -134.1 -65.09
0.9 -15.02 -11.1 49.93 -39.11 -43.03 -35.05 -33.02 -87.01 -91.07 -51.02 -47.09 -137.1 -113.1 -77.13 -107 -69.01
