    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1 281.1
0.625 -17.02 -17.02 5.903 -13.04 -59.03 -5.079 -43.1 -37.06 -21 -3.02 -11.12 -27.04 1.922 35.97 -13.04 145.9
0.63 -2.059 -25.12 12.9 -1.098 -30.06 -3.02 -51.07 -49.01 -21 -1.098 -26.08 -36.1 -1.098 35.97 -53.13 141.9
0.635 3.981 -27.04 0.9609 1.922 1.922 0 -44.06 -50.11 -25.12 -5.079 -32.12 -38.02 -2.059 35.97 -90.05 120
0.64 3.981 -31.02 -3.02 -3.02 15.92 3.981 -17.02 -33.08 -23.06 -1.098 -27.04 -27.04 -7.001 21.96 -111.1 83.87
0.645 -3.02 -29.1 -1.098 -2.059 15.92 8.923 18.94 -1.098 -5.079 8.923 -11.12 -6.04 0.9609 8.923 -112 35.97
0.65 -24.02 -29.1 8.923 0.9609 3.981 12.9 46.95 29.93 12.9 17.98 0 9.884 0.9609 0 -102.1 -20.04
0.655 -37.06 -29.1 -2.059 3.981 -1.098 7.962 53.95 45.99 29.93 21.96 3.981 13.86 0 -19.08 -85.11 -81.13
0.66 -36.1 -29.1 -37.06 -6.04 -7.001 -2.059 33.91 36.93 31.98 11.94 0 5.903 -4.118 -34.04 -65.07 -137.1
0.665 -28 -27.04 -97.05 -44.06 -15.1 -26.08 -2.059 8.923 15.92 -6.04 -11.12 -9.06 -22.1 -50.11 -47.09 -171
0.67 -23.06 -23.06 -131.1 -83.05 -29.1 -51.07 -31.02 -21 -11.12 -35 -23.06 -25.12 -49.01 -65.07 -27.04 -181.1
0.675 -22.1 -17.02 -117.1 -99.11 -49.01 -63.01 -47.09 -42.01 -36.1 -52.03 -27.04 -29.1 -60.13 -67.13 -2.059 -162.1
0.68 -23.06 -11.12 -55.05 -75.09 -61.09 -53.13 -45.03 -44.06 -50.11 -56.01 -17.02 -19.08 -56.01 -59.03 20.87 -124.1
0.685 -17.02 -5.079 15.92 -25.12 -57.11 -29.1 -31.02 -37.06 -51.07 -49.01 0.9609 -1.098 -35 -37.06 51.89 -71.11
0.69 -1.098 -3.02 61.91 13.86 -35 -5.079 -17.02 -27.04 -42.01 -34.04 15.92 5.903 -7.001 -13.04 82.91 -14
0.695 11.94 -5.079 57.93 25.94 -7.001 0 -11.12 -23.06 -32.12 -16.06 25.94 7.962 17.98 7.962 106.9 30.89
0.7 15.92 -17.02 17.98 7.962 5.903 -1.098 -11.12 -27.04 -25.12 -1.098 21.96 3.981 35.97 27.87 117.9 69.87
0.705 3.981 -31.02 -23.06 -21 7.962 -13.04 -15.1 -29.1 -17.02 7.962 7.962 -2.059 45.99 41.87 116 103.9
0.71 -15.1 -43.1 -53.13 -45.03 0 -19.08 -21 -27.04 -11.12 15.92 -5.079 -3.02 45.99 47.91 102 130
0.715 -31.02 -47.09 -59.03 -51.07 0.9609 -5.079 -29.1 -25.12 -5.079 15.92 -23.06 -9.06 37.89 45.99 73.99 145.9
0.72 -25.12 -41.04 -55.05 -43.1 1.922 17.98 -39.12 -23.06 -1.098 7.962 -33.08 -17.02 27.87 39.95 37.89 152
0.725 -2.059 -27.04 -57.11 -39.12 11.94 43.93 -45.03 -23.06 0.9609 0 -39.12 -27.04 13.86 29.93 0.9609 145.9
0.73 29.93 -15.1 -61.09 -43.1 19.9 55.87 -43.1 -21 -2.059 0 -43.1 -35 1.922 21.96 -37.06 130
0.735 47.91 -5.079 -59.03 -47.09 15.92 45.99 -27.04 -15.1 1.922 13.86 -45.03 -35 -2.059 19.9 -73.03 110
0.74 41.87 -1.098 -43.1 -45.03 7.962 29.93 -5.079 0.9609 11.94 37.89 -47.09 -27.04 0 23.89 -105 85.93
0.745 19.9 8.923 -15.1 -29.1 9.884 17.98 9.884 11.94 25.94 57.93 -51.07 -13.04 7.962 27.87 -137.1 57.93
0.75 1.922 18.94 5.903 -5.079 21.96 21.96 19.9 25.94 37.89 63.97 -53.13 -3.02 11.94 25.94 -173.1 19.9
0.755 0 26.91 19.9 11.94 39.95 31.98 15.92 29.93 41.87 51.89 -55.05 0.9609 5.903 15.92 -204.1 -25.12
0.76 15.92 26.91 15.92 19.9 49.97 35.97 5.903 23.89 31.98 23.89 -55.05 -3.02 -7.001 -1.098 -218.1 -83.05
0.765 33.91 18.94 5.903 13.86 39.95 21.96 -1.098 9.884 11.94 -3.02 -49.01 -11.12 -35 -27.04 -203 -141.1
0.77 37.89 2.883 0.9609 4.942 13.86 -2.059 -9.06 -5.079 -9.06 -33.08 -40.08 -17.02 -63.01 -51.07 -155.1 -187.1
0.775 19.9 -9.06 -6.04 -4.118 -15.1 -34.04 -12.08 -23.06 -37.06 -57.11 -26.08 -19.08 -81.13 -67.13 -83.05 -207
0.78 -9.06 -23.06 -7.001 -13.04 -41.04 -55.05 -13.04 -37.06 -61.09 -71.11 -13.04 -17.02 -87.03 -69.05 -5.079 -195.1
0.785 -45.03 -33.08 -6.04 -18.12 -52.03 -54.09 -10.02 -39.12 -77.01 -75.09 1.922 -10.02 -75.09 -59.03 56.97 -157
0.79 -67.13 -41.04 -10.02 -22.1 -54.09 -42.01 -2.059 -25.12 -79.07 -63.01 4.942 -2.059 -50.11 -39.12 103 -98.01
