    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1 234.1
0.625 7.888 -5.03 3.887 0 19.89 1.943 27.89 45.95 43.9 1.943 13.95 51.9 15.89 -7.087 0 -23.09
0.63 8.916 0.9145 12.92 16.92 18.98 1.943 39.9 56.93 30.98 0.9145 23.89 52.93 0.9145 -18.06 0 -41.04
0.635 9.945 4.915 20.92 26.98 14.98 0 46.98 63.9 7.888 -12 37.95 45.95 -16 -30.06 -2.058 -53.04
0.64 3.887 6.973 25.95 23.89 9.945 -1.029 53.96 57.96 -5.03 -19.09 45.95 35.89 -31.09 -37.04 -1.029 -63.1
0.645 1.943 12.92 25.95 17.95 10.97 1.943 52.93 45.95 -7.087 -12 50.98 19.89 -37.04 -33.04 -7.087 -58.07
0.65 -1.029 14.98 14.98 2.972 16.92 2.972 42.98 29.95 -1.029 -2.058 43.9 1.943 -31.09 -28.01 -15.09 -50.07
0.655 -5.03 8.916 0 -9.031 21.95 3.887 23.89 9.945 17.95 3.887 25.95 -9.031 -17.03 -21.03 -23.09 -37.04
0.66 -15.09 -1.029 -10.06 -22.06 19.89 5.944 0.9145 -6.059 36.92 8.916 0.9145 -23.09 -7.087 -14.06 -31.09 -18.06
0.665 -23.09 -7.087 -28.01 -32.01 5.944 -2.058 -31.09 -30.06 32.92 -2.058 -22.06 -35.09 -7.087 -12 -31.09 0
0.67 -35.09 -21.03 -43.1 -39.1 -11.09 -5.03 -57.04 -55.1 9.945 -11.09 -41.04 -41.04 -17.03 -11.09 -17.03 9.945
0.675 -38.07 -27.09 -46.07 -40.01 -33.04 -15.09 -75.1 -68.02 -18.06 -23.09 -39.1 -39.1 -31.09 -8.002 0 23.89
0.68 -36.01 -31.09 -44.01 -36.01 -51.1 -25.03 -75.1 -76.02 -47.1 -29.04 -25.03 -27.09 -41.04 -8.002 25.95 27.89
0.685 -37.04 -35.09 -33.04 -33.04 -55.1 -29.04 -61.04 -71.1 -59.1 -29.04 -5.03 -5.03 -39.1 -7.087 45.95 21.95
0.69 -38.07 -33.04 -19.09 -29.04 -53.04 -31.09 -33.04 -50.07 -53.04 -23.09 12.92 13.95 -27.09 -7.087 53.96 11.89
0.695 -42.07 -33.04 -1.029 -21.03 -43.1 -29.04 -5.03 -25.03 -35.09 -15.09 34.98 35.89 -7.087 -3.086 57.96 5.944
0.7 -41.04 -27.09 5.944 -7.087 -29.04 -21.03 17.95 0 -11.09 -7.087 49.96 59.9 9.945 -1.029 63.9 3.887
0.705 -33.04 -15.09 15.89 3.887 -11.09 -13.03 41.95 29.95 5.944 -1.029 64.93 81.96 27.89 -2.058 71.9 7.888
0.71 -21.03 -3.086 21.95 15.89 0 -7.087 57.96 53.96 21.95 0.9145 74.99 99.91 37.95 -2.058 81.96 9.945
0.715 -13.03 -1.029 23.89 19.89 5.944 -7.087 65.96 65.96 25.95 -3.086 77.96 110 35.89 -3.086 81.96 3.887
0.72 -17.03 -1.029 21.95 13.95 -2.058 -19.09 63.9 63.9 13.95 -19.09 69.96 102 17.95 -17.03 65.96 -9.031
0.725 -35.09 -15.09 13.95 0.9145 -23.09 -35.09 53.96 47.9 -3.086 -39.1 49.96 77.96 -5.03 -35.09 37.95 -37.04
0.73 -57.04 -31.09 3.887 -21.03 -55.1 -53.04 35.89 21.95 -31.09 -59.1 23.89 43.9 -39.1 -51.1 5.944 -65.04
0.735 -75.1 -41.04 -3.086 -39.1 -79.11 -61.04 15.89 0 -55.1 -67.1 1.943 9.945 -67.1 -65.04 -17.03 -87.11
0.74 -77.05 -41.04 -17.03 -49.04 -85.05 -57.04 -2.058 -11.09 -65.04 -63.1 -7.087 -7.087 -81.05 -67.1 -31.09 -95.11
0.745 -63.1 -31.09 -25.03 -53.04 -71.1 -43.1 -9.031 -17.03 -57.04 -47.1 -11.09 -17.03 -79.11 -61.04 -33.04 -91.11
0.75 -43.1 -23.09 -33.04 -53.04 -45.04 -27.09 -21.03 -17.03 -37.04 -29.04 -11.09 -21.03 -67.1 -49.04 -29.04 -77.05
0.755 -21.03 -19.09 -37.04 -53.04 -19.09 -13.03 -31.09 -17.03 -17.03 -13.03 -13.03 -25.03 -47.1 -33.04 -25.03 -55.1
0.76 -10.06 -23.09 -41.04 -57.04 -3.086 -5.03 -41.04 -19.09 -1.029 -1.029 -23.09 -31.09 -29.04 -17.03 -25.03 -33.04
0.765 -7.087 -27.09 -45.04 -59.1 0.9145 -3.086 -51.1 -23.09 1.943 -2.058 -35.09 -39.1 -9.031 -3.086 -25.03 -11.09
0.77 -4.001 -25.03 -49.04 -55.1 -1.029 -3.086 -55.1 -23.09 1.943 1.943 -45.04 -45.04 0 1.943 -27.09 0
0.775 0 -19.09 -50.07 -45.04 -5.03 -5.03 -57.04 -23.09 0 4.915 -53.04 -50.07 7.888 5.944 -26.06 9.945
0.78 0 -9.031 -47.1 -33.04 -5.03 -5.03 -59.1 -21.03 -2.058 5.944 -55.1 -59.1 7.888 5.944 -25.03 15.89
0.785 8.916 -3.086 -40.01 -18.06 -6.059 -4.001 -61.04 -25.03 -1.029 2.972 -55.1 -70.07 1.943 0.9145 -20 17.95
0.79 13.95 -3.086 -32.01 -10.06 -8.002 -8.002 -63.1 -33.04 -7.087 0 -55.1 -80.02 -14.06 -2.058 -16 13.95
0.795 5.944 -7.087 -25.03 -7.087 -13.03 -15.09 -65.04 -43.1 -13.03 -13.03 -51.1 -85.05 -33.04 -11.09 -13.03 5.944
0.8 -1.029 -9.031 -18.06 -8.002 -16 -18.06 -63.1 -44.01 -19.09 -24.01 -43.1 -74.08 -38.07 -16 -8.002 -2.058
0.805 -14.06 -9.031 -9.031 -10.06 -22.06 -20 -53.04 -36.01 -19.09 -33.04 -29.04 -53.04 -40.01 -22.06 1.943 -9.031
0.81 -25.03 -5.03 -5.03 -13.03 -23.09 -19.09 -39.1 -19.09 -19.09 -39.1 -9.031 -27.09 -33.04 -27.09 5.944 -19.09
0.815 -29.04 2.972 -1.029 -9.031 -16 -16 -25.03 1.943 -17.03 -37.04 5.944 0.9145 -26.06 -31.09 13.95 -27.09
