    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
0.705 -15.02 -7 -7 -19.03 -11.01 0.9438 -13.06 -23.04 -9.045 3.933 -19.03 -21 1.966 1.966 -19.03 0
0.71 -13.06 -5.034 -5.034 -15.02 -7 0.9438 -7 -15.02 -5.034 5.978 -13.06 -13.06 11.96 14 -5.034 7.944
0.715 -11.01 -5.034 -3.067 -13.06 -5.034 -3.067 -3.067 -9.045 -5.034 1.966 -7 -3.067 17.93 15.97 -2.045 7.944
0.72 -9.045 -7 -3.067 -13.06 -5.034 -7 -3.067 -3.067 -5.034 0.9438 0.9438 1.966 14 5.978 3.933 0
0.725 -11.01 -11.01 -3.067 -11.01 -5.034 -13.06 -1.022 -2.045 -7 -7 1.966 11.96 3.933 -5.034 7.944 -7
0.73 -17.07 -15.02 -1.022 -9.045 -9.045 -21 0.9438 0 -9.045 -15.02 9.989 15.97 -3.067 -19.03 9.989 -17.07
0.735 -25.01 -17.07 0.9438 -7 -13.06 -27.06 -2.045 -2.045 -11.01 -17.07 15.97 14 -11.01 -23.04 11.96 -21
0.74 -31.07 -19.03 -2.045 -9.045 -19.03 -29.02 0 -3.067 -11.01 -15.02 19.98 7.944 -13.06 -13.06 11.96 -17.07
0.745 -37.04 -21 0.9438 -13.06 -23.04 -27.06 1.966 -7 -9.045 -7 21.94 0 -7 0 11.96 -7
0.75 -41.06 -21 -3.067 -19.03 -25.01 -19.03 0 -9.045 -5.034 1.966 17.93 0.9438 0 17.93 14 1.966
0.755 -39.01 -19.03 -7 -23.04 -21 -7 0.9438 -9.045 -3.067 14 9.989 0.9438 14 28 17.93 14
0.76 -35 -13.06 -9.045 -23.04 -15.02 -2.045 -3.067 -9.045 0.9438 23.99 -2.045 -2.045 19.98 31.93 21.94 23.99
0.765 -25.01 -7 -9.045 -17.07 -5.034 3.933 -7 -9.045 -2.045 28 -9.045 0.9438 19.98 31.93 15.97 25.96
0.77 -13.06 0.9438 -7 -9.045 -2.045 3.933 -13.06 -9.045 0 23.99 -17.07 -7 11.96 28 -2.045 17.93
0.775 -3.067 2.989 -5.034 -5.034 0 3.933 -19.03 -11.01 1.966 15.97 -23.04 -19.03 0 21.94 -21 5.978
0.78 0.9438 2.989 -3.067 -3.067 -2.045 3.933 -21 -9.045 -2.045 3.933 -21 -25.01 -3.067 11.96 -39.01 -3.067
0.785 -3.067 -1.022 -1.022 -1.022 -1.022 3.933 -17.07 -3.067 0 -1.022 -13.06 -23.04 -9.045 3.933 -41.06 -9.045
0.79 -9.045 0.9438 0 0.9438 -5.034 7.944 -7 1.966 -6.056 -7 -1.022 -9.045 -11.01 0.9438 -25.01 -9.045
0.795 -17.07 0.9438 3.933 0 -5.034 9.989 0 14 -11.01 -5.034 5.978 1.966 -7 0.9438 -1.022 -5.034
0.8 -19.03 0.9438 4.955 1.966 -5.034 7.944 9.989 15.97 -8.022 -2.045 11.96 14 -1.022 0 11.96 0.9438
0.805 -17.07 4.955 -1.022 -1.022 -9.045 1.966 7.944 4.955 -4.011 7 9.989 11.96 -1.022 5.978 9.989 -1.022
0.81 -13.06 0.9438 -9.045 -11.01 -15.02 0.9438 -3.067 -11.01 -1.022 11.96 -2.045 0.9438 -2.045 5.978 -3.067 0.9438
0.815 -11.01 0.9438 -24.07 -26.03 -25.01 -3.067 -21 -32.01 -1.022 10.93 -12.03 -19.03 -1.022 1.966 -23.04 1.966
0.82 -9.045 -11.01 -34.06 -40.03 -33.03 -5.034 -36.02 -50.02 -5.034 7 -26.03 -33.03 1.966 0.9438 -32.01 -1.022
0.825 -7 -15.02 -35 -43.02 -31.07 -3.067 -41.06 -53.01 -7 3.933 -29.02 -37.04 -2.045 3.933 -27.06 1.966
0.83 -4.011 -11.01 -23.04 -32.01 -25.01 -2.045 -32.01 -44.04 -6.056 4.955 -20.06 -33.03 0.9438 16.99 -12.03 7
0.835 0 -1.022 -11.01 -13.06 -13.06 1.966 -16.04 -25.01 0 14 -5.034 -23.04 7.944 26.98 1.966 9.989
0.84 -2.045 0.9438 0 0 -1.022 5.978 -1.022 -3.067 14 19.98 0 -13.06 11.96 28 5.978 7.944
0.845 5.978 8.966 11.96 11.96 2.989 7.944 5.978 12.98 28.94 28.94 7 -2.045 21 23.99 5.978 11.96
0.85 5.978 14.94 21 18.96 4.955 8.966 16.99 28.94 36.97 28.94 3.933 0.9438 24.93 14 8.966 14.94
0.855 7 21 24.93 21 7 4.955 19.98 35.94 37.99 23.99 3.933 5.978 25.96 8.966 11.96 18.96
0.86 3.933 22.97 24.93 18.96 8.966 0.9438 16.99 32.96 30.99 14.94 1.966 8.966 24.93 5.978 12.98 18.96
0.865 0 21 21.94 15.97 7 -3.067 9.989 21 14.94 0.9438 7 4.955 14.94 9.989 11.96 14
0.87 -1.022 18.96 17.93 7.944 1.966 -9.045 3.933 1.966 -2.045 -7 14 -1.022 1.966 9.989 9.989 1.966
0.875 1.966 14.94 14 7.944 -2.045 -13.06 -1.022 -9.045 -9.045 -15.02 21.94 -9.045 -3.067 7 7 -1.022
0.88 0.9438 10.93 11.96 8.966 -1.022 -17.07 1.966 -20.06 -20.06 -20.06 22.97 -15.02 -12.03 0 4.955 -6.056
0.885 5.978 14.94 11.96 11.96 -1.022 -13.06 0.9438 -21 -23.04 -19.03 19.98 -15.02 -19.03 -17.07 3.933 -9.045
0.89 14 21 10.93 18.96 0.9438 -13.06 -1.022 -16.04 -23.04 -12.03 14.94 -9.045 -18.01 -28 2.989 -10.07
0.895 17.93 26.98 10.93 21 0 -11.01 1.966 -4.011 -21 -4.011 10.93 -3.067 -18.01 -35 3.933 -10.07
0.9 15.97 26.98 9.989 15.97 1.966 -9.045 3.933 5.978 -17.07 0.9438 7.944 1.966 -15.02 -31.07 7.944 -9.045
0.905 7.944 16.99 10.93 10.93 1.966 -9.045 7.944 21 -10.07 2.989 9.989 11.96 -6.056 -17.07 11.96 -6.056
0.91 0.9438 4.955 10.93 1.966 1.966 -7 9.989 33.98 1.966 5.978 9.989 19.98 0 0.9438 11.96 -1.022
0.915 -9.045 -1.022 7.944 -2.045 3.933 -5.034 11.96 39.96 9.989 9.989 9.989 23.99 14 9.989 5.978 0
0.92 -9.045 0.9438 5.978 -2.045 5.978 -1.022 9.989 37.99 22.97 15.97 7.944 23.99 23.99 15.97 -2.045 3.933
0.925 0.9438 7 3.933 1.966 7.944 0.9438 3.933 25.96 30.99 19.98 3.933 15.97 29.97 11.96 -1.022 9.989
0.93 14 18.96 1.966 1.966 9.989 0.9438 0.9438 9.989 33.98 23.99 0 7.944 28 1.966 0.9438 19.98
0.935 25.96 24.93 0 0 9.989 0.9438 -7 -1.022 29.97 23.99 0 -2.045 21.94 -3.067 5.978 31.93
0.94 28 21 -2.045 -1.022 3.933 0.9438 -11.01 -13.06 23.99 17.93 1.966 -7 11.96 -9.045 15.97 37.99
0.945 17.93 12.98 -2.045 -5.034 0.9438 0.9438 -11.01 -21 14 9.989 3.933 -13.06 1.966 -9.045 17.93 35.94
0.95 5.978 7 0 -5.034 -5.034 -1.022 -7 -25.01 3.933 1.966 5.978 -19.03 0.9438 -11.01 9.989 23.99
0.955 -2.045 7 5.978 -2.045 -7 -5.034 -1.022 -27.06 0.9438 0.9438 5.978 -21 -7 -13.06 0 7.944
0.96 0.9438 16.99 11.96 9.989 -3.067 -11.01 1.966 -25.01 -3.067 -5.034 9.989 -19.03 -11.01 -13.06 0.9438 0.9438
0.965 -2.045 26.98 17.93 19.98 -1.022 -17.07 7.944 -17.07 -7 -7 14 -9.045 -13.06 -11.01 1.966 -1.022
0.97 -2.045 30.99 21.94 25.96 0.9438 -19.03 14 -5.034 -9.045 -7 19.98 1.966 -15.02 -7 15.97 -2.045
0.975 -1.022 28.94 21.94 25.96 -3.067 -17.07 19.98 5.978 -9.045 -3.067 23.99 15.97 -13.06 -1.022 31.93 5.978
0.98 -7 18.96 23.99 19.98 -7 -13.06 23.99 23.99 -3.067 0.9438 23.99 28 -13.06 0.9438 37.99 11.96
0.985 -7 7 23.99 11.96 -11.01 -9.045 25.96 37.99 -2.045 1.966 21.94 35.94 -11.01 -3.067 35.94 14
0.99 -5.034 -1.022 23.99 5.978 -11.01 -5.034 29.97 49.94 5.978 5.978 21.94 43.97 -7 -9.045 29.97 17.93
0.995 -3.067 -11.01 21.94 1.966 -9.045 -3.067 33.98 57.97 9.989 5.978 25.96 51.99 -3.067 -11.01 28 25.96
1 -5.034 -19.03 17.93 0 -9.045 -5.034 35.94 59.93 7.944 3.933 31.93 61.98 0.9438 -7 29.97 33.98
1.005 -11.01 -23.04 9.989 -2.045 -11.01 -7 31.93 56 3.933 0 39.96 65.99 -2.045 -2.045 31.93 37.99
1.01 -19.03 -23.04 1.966 -2.045 -13.06 -11.01 19.98 45.93 0 -2.045 39.96 61.98 -2.045 5.978 29.97 35.94
1.015 -17.07 -17.07 0.9438 -2.045 -13.06 -11.01 3.933 29.97 0 -2.045 31.93 49.94 0.9438 7.944 17.93 23.99
1.02 -7 -11.01 -5.034 0 -7 -5.034 -7 15.97 9.989 0 14 32.96 -1.022 5.978 1.966 11.96
1.025 3.933 -5.034 -7 0 -2.045 0 -19.03 3.933 21.94 5.978 -1.022 14 -1.022 -2.045 -7 1.966
1.03 15.97 -1.022 -9.045 0 11.96 9.989 -23.04 0.9438 33.98 11.96 -17.07 0.9438 0.9438 0.9438 -13.06 -2.045
1.035 17.93 -1.022 -11.01 -2.045 23.99 17.93 -23.04 1.966 42 17.93 -25.01 0 0 0.9438 -11.01 1.966
1.04 14 -3.067 -11.01 -1.022 28 19.98 -21 -5.034 42 21.94 -25.01 -3.067 1.966 0 -1.022 5.978
1.045 4.955 -13.06 -11.01 -7 25.96 19.98 -17.07 -16.04 33.98 23.99 -19.03 -4.011 0 1.966 1.966 11.96
1.05 1.966 -25.01 -9.045 -13.06 17.93 15.97 -13.06 -32.01 21.94 21.94 -11.01 -8.022 -1.022 2.989 5.978 11.96
1.055 -5.034 -35 -7 -15.02 7.944 9.989 -11.01 -49 7.944 11.96 -7 -15.02 -13.06 0 3.933 3.933
1.06 -4.011 -41.06 -5.034 -13.06 0.9438 0 -10.07 -57.02 -9.045 -1.022 -5.034 -21 -27.06 0 -2.045 -2.045
1.065 -4.011 -35 -2.045 -9.045 -7 -9.045 -10.07 -57.02 -25.01 -12.03 -5.034 -21 -43.02 -10.07 -3.067 -16.04
1.07 -3.067 -21 0.9438 -3.067 -13.06 -21 -7 -43.02 -37.04 -29.02 0.9438 -15.02 -55.06 -17.07 -1.022 -29.02
1.075 0.9438 -9.045 2.989 0 -17.07 -32.01 -1.022 -24.07 -43.02 -36.02 0 -5.034 -64.02 -26.03 0 -32.01
1.08 -4.011 -5.034 7 7 -19.03 -34.06 7.944 -5.034 -41.06 -36.02 7.944 2.989 -62.06 -27.06 14.94 -22.02
1.085 -7 -11.01 7.944 7.944 -17.07 -27.06 15.97 5.978 -31.07 -33.03 17.93 17.93 -51.04 -23.04 23.99 -7
1.09 -8.022 -19.03 7.944 8.966 -12.03 -13.06 22.97 21 -17.07 -20.06 21.94 33.98 -29.02 -9.045 30.99 7.944
1.095 -4.011 -23.04 7.944 7.944 -3.067 1.966 25.96 31.93 1.966 -7 25.96 43.97 -4.011 2.989 28 24.93
1.1 1.966 -21 4.955 8.966 1.966 11.96 28 40.98 10.93 4.955 23.99 49.94 11.96 21 22.97 33.98
1.105 0.9438 -15.02 0 5.978 9.989 18.96 25.96 45.93 24.93 17.93 23.99 51.99 22.97 32.96 19.98 30.99
1.11 0.9438 -15.02 -1.022 0.9438 14.94 23.99 22.97 44.99 33.98 28.94 21.94 49.94 28 35.94 22.97 23.99
1.115 0.9438 -19.03 -9.045 0.9438 15.97 23.99 15.97 35.94 39.96 29.97 17.93 39.96 23.99 28 25.96 15.97
1.12 1.966 -23.04 -18.01 -6.056 19.98 26.98 5.978 23.99 42 28.94 5.978 30.99 21 21.94 21 10.93
1.125 0 -25.01 -26.03 -15.02 19.98 28.94 -8.022 4.955 39.96 22.97 -3.067 14 12.98 8.966 1.966 4.955
1.13 5.978 -19.03 -35 -21 23.99 31.93 -25.01 -11.01 31.93 15.97 -23.04 -3.067 1.966 0 -17.07 -2.045
1.135 16.99 -9.045 -32.01 -21 25.96 29.97 -34.06 -27.06 25.96 14.94 -35 -23.04 -5.034 -1.022 -37.04 -4.011
1.14 18.96 -1.022 -25.01 -13.06 28 28 -34.06 -33.03 14 12.98 -37.04 -35 -17.07 0.9438 -41.06 -12.03
1.145 15.97 0.9438 -15.02 -3.067 25.96 23.99 -27.06 -35 5.978 7.944 -33.03 -41.06 -23.04 1.966 -35 -19.03
1.15 8.966 2.989 -3.067 5.978 23.99 17.93 -15.02 -30.04 0.9438 -2.045 -23.04 -36.02 -25.01 0.9438 -21 -19.03
1.155 4.955 7 0 17.93 19.98 9.989 -7 -20.06 -7 -11.01 -21 -28 -25.01 -3.067 -17.07 -21
1.16 5.978 10.93 5.978 25.96 15.97 3.933 -3.067 -13.06 -15.02 -21 -23.04 -25.01 -23.04 -11.01 -19.03 -21
1.165 15.97 14.94 7.944 31.93 15.97 1.966 -3.067 -6.056 -19.03 -21 -27.06 -18.01 -21 -15.02 -21 -19.03
1.17 25.96 14.94 7.944 33.98 15.97 3.933 -1.022 -2.045 -19.03 -11.01 -25.01 -14 -17.07 -7 -13.06 -13.06
1.175 25.96 10.93 5.978 31.93 19.98 9.989 -2.045 -1.022 -13.06 0 -17.07 -5.034 -9.045 3.933 0 -3.067
1.18 17.93 4.955 3.933 28 19.98 15.97 3.933 -2.045 -9.045 9.989 -1.022 2.989 -3.067 19.98 19.98 0
1.185 3.933 0.9438 1.966 21.94 15.97 17.93 7.944 0 -5.034 11.96 5.978 9.989 -1.022 23.99 31.93 1.966
1.19 -1.022 -5.034 -2.045 15.97 5.978 15.97 9.989 3.933 -5.034 3.933 14 14 -3.067 15.97 28 -1.022
1.195 -5.034 -9.045 -2.045 14 -2.045 9.989 11.96 7.944 -5.034 -1.022 14 11.96 -7 1.966 11.96 -13.06
1.2 -1.022 -13.06 -2.045 14 -3.067 5.978 14 14 -5.034 -5.034 9.989 14 -9.045 -1.022 -2.045 -21
1.205 1.966 -17.07 0 15.97 -3.067 3.933 17.93 21.94 0.9438 -3.067 5.978 19.98 -3.067 -2.045 0.9438 -15.02
1.21 7.944 -17.07 1.966 17.93 -2.045 5.978 17.93 28 5.978 -2.045 3.933 29.97 3.933 7.944 3.933 0.9438
1.215 7.944 -15.02 1.966 17.93 3.933 9.989 15.97 28 15.97 1.966 1.966 37.99 17.93 19.98 15.97 11.96
1.22 5.978 -11.01 0 14 7.944 9.989 11.96 21.94 21.94 1.966 0 39.96 25.96 23.99 19.98 19.98
1.225 3.933 -3.067 0 9.989 7.944 7.944 7.944 14 21.94 0.9438 -2.045 31.93 23.99 17.93 14 11.96
1.23 1.966 0.9438 3.933 7.944 3.933 3.933 9.989 5.978 15.97 -5.034 -3.067 19.98 14 7.944 -2.045 -1.022
1.235 5.978 7 9.989 7.944 3.933 3.933 11.96 3.933 9.989 -7 -7 7.944 1.966 0 -7 -19.03
1.24 9.989 10.93 14 11.96 7.944 5.978 11.96 5.978 3.933 -5.034 -13.06 -2.045 -3.067 0.9438 -11.01 -29.02
1.245 19.98 8.966 15.97 15.97 15.97 9.989 7.944 5.978 1.966 -1.022 -17.07 -3.067 -9.045 0.9438 -7 -31.07
1.25 28 7 11.96 17.93 25.96 11.96 1.966 1.966 0 -2.045 -17.07 -5.034 -9.045 -2.045 0.9438 -27.06
1.255 35.94 4.955 7.944 19.98 31.93 11.96 0.9438 -1.022 0 0.9438 -11.01 -5.034 -7 0 1.966 -19.03
1.26 39.96 8.966 3.933 21.94 31.93 7.944 0.9438 -9.045 -2.045 -3.067 -1.022 -1.022 -3.067 1.966 9.989 -13.06
1.265 35.94 14.94 1.966 21.94 23.99 3.933 1.966 -9.045 0.9438 -5.034 5.978 0.9438 0 5.978 14 -5.034
1.27 28 18.96 1.966 19.98 14 -2.045 7.944 -5.034 -1.022 -3.067 17.93 0 5.978 7.944 14 0
1.275 14 16.99 1.966 15.97 3.933 -1.022 9.989 -1.022 -3.067 -1.022 21 -2.045 9.989 9.989 9.989 5.978
1.28 3.933 8.966 0 5.978 0.9438 -5.034 3.933 -2.045 -9.045 -2.045 16.99 0.9438 7.944 7.944 0 7.944
1.285 0.9438 -1.022 -2.045 0.9438 -7 -7 0.9438 -2.045 -15.02 1.966 5.978 -5.034 5.978 5.978 -7 3.933
1.29 0 -3.067 -2.045 -5.034 -13.06 -7 -1.022 -2.045 -19.03 3.933 -1.022 -7 3.933 3.933 -11.01 -2.045
1.295 0 -3.067 -2.045 -9.045 -21 -9.045 1.966 1.966 -21 1.966 0 -3.067 3.933 3.933 -4.011 -2.045
1.3 -1.022 -7 0 -11.01 -29.02 -15.02 14 7.944 -21 0.9438 -2.045 -2.045 5.978 1.966 3.933 0
1.305 -2.045 -9.045 0 -12.03 -33.03 -23.04 21.94 14 -21 -9.045 4.955 5.978 7.944 -2.045 21 7
1.31 -6.056 -17.07 0.9438 -14 -33.03 -29.02 19.98 14 -21 -19.03 15.97 7.944 1.966 -5.034 30.99 4.955
1.315 -5.034 -23.04 -3.067 -15.02 -29.02 -33.03 11.96 5.978 -19.03 -25.01 15.97 7.944 0.9438 -11.01 29.97 -2.045
1.32 -1.022 -21 -5.034 -14 -21 -29.02 0 1.966 -22.02 -27.06 16.99 1.966 -8.022 -16.04 18.96 -10.07
1.325 0 -15.02 -5.034 -10.07 -13.06 -21 -1.022 -6.056 -24.07 -23.04 18.96 0 -12.03 -14 11.96 -22.02
1.33 0.9438 -7 -3.067 -5.034 -9.045 -9.045 0.9438 -11.01 -25.01 -11.01 17.93 -2.045 -9.045 -5.034 3.933 -23.04
1.335 -2.045 0.9438 -1.022 0 -4.011 1.966 2.989 -5.034 -15.02 -1.022 22.97 1.966 1.966 1.966 7 -12.03
1.34 -10.07 2.989 -2.045 1.966 -3.067 2.989 4.955 0.9438 -3.067 8.966 28.94 8.966 8.966 8.966 14.94 0
1.345 -22.02 0.9438 -2.045 -2.045 -3.067 2.989 7 -2.045 1.966 12.98 23.99 12.98 18.96 15.97 15.97 16.99
1.35 -28 0.9438 -2.045 -1.022 0.9438 2.989 2.989 1.966 11.96 12.98 16.99 8.966 24.93 10.93 14.94 21.94
1.355 -28 0.9438 0.9438 1.966 1.966 2.989 1.966 1.966 14 7 2.989 0.9438 24.93 4.955 4.955 16.99
1.36 -21 0.9438 -3.067 -1.022 -2.045 1.966 -3.067 0.9438 5.978 -2.045 -9.045 -13.06 17.93 0.9438 -7 1.966
1.365 -10.07 2.989 -5.034 1.966 1.966 3.933 -9.045 -4.011 1.966 -1.022 -16.04 -29.02 8.966 -2.045 -19.03 -8.022
1.37 0 4.955 -1.022 0.9438 5.978 7.944 -15.02 -10.07 -6.056 -5.034 -16.04 -37.04 -1.022 -2.045 -26.03 -18.01
1.375 7.944 10.93 1.966 7.944 14 14 -13.06 -15.02 -9.045 0.9438 -13.06 -39.01 -1.022 -1.022 -23.04 -21
1.38 14.94 21 11.96 18.96 21.94 23.99 -13.06 -15.02 -3.067 1.966 0.9438 -31.07 0.9438 0.9438 -10.07 -14
1.385 14.94 30.99 19.98 24.93 28 28 -5.034 -9.045 1.966 11.96 7 -21 5.978 1.966 -1.022 -4.011
1.39 11.96 30.99 17.93 21.94 25.96 25.96 -1.022 0.9438 11.96 15.97 14 -9.045 17.93 7.944 5.978 1.966
1.395 8.966 24.93 9.989 14 17.93 17.93 0.9438 3.933 17.93 11.96 16.99 -5.034 25.96 9.989 4.955 7.944
1.4 2.989 14.94 -2.045 1.966 3.933 3.933 0.9438 7.944 17.93 1.966 14.94 -5.034 25.96 14 -1.022 9.989
1.405 0 4.955 -3.067 0.9438 -3.067 0.9438 -2.045 5.978 14 -7 7.944 -7 19.98 14 -7 7.944
1.41 1.966 0.9438 -3.067 -1.022 -9.045 -3.067 1.966 5.978 5.978 -17.07 4.955 -3.067 11.96 11.96 -5.034 7.944
1.415 5.978 7 0.9438 0 -7 -1.022 9.989 7.944 0 -17.07 7 1.966 9.989 5.978 5.978 9.989
1.42 9.989 12.98 1.966 3.933 -1.022 -2.045 15.97 9.989 -3.067 -13.06 11.96 14 9.989 0 25.96 11.96
1.425 7.944 12.98 1.966 3.933 -2.045 1.966 15.97 7.944 -9.045 -7 15.97 17.93 9.989 -1.022 37.99 9.989
1.43 5.978 8.966 -3.067 0.9438 -2.045 3.933 1.966 -2.045 -15.02 -3.067 14 9.989 5.978 -1.022 33.98 5.978
1.435 1.966 -1.022 -15.02 -11.01 0.9438 1.966 -13.06 -17.07 -19.03 -3.067 5.978 -3.067 -2.045 0.9438 15.97 0
1.44 1.966 -7 -27.06 -23.04 0.9438 0 -33.03 -41.06 -23.04 -5.034 -3.067 -25.01 -5.034 1.966 0.9438 -1.022
1.445 3.933 -13.06 -31.07 -31.07 -2.045 0 -47.03 -61.03 -21 -3.067 -15.02 -39.01 -9.045 3.933 -15.02 -3.067
1.45 7.944 -15.02 -29.02 -35 0 0 -49 -71.02 -15.02 -2.045 -21 -43.02 -3.067 3.933 -21 -1.022
1.455 5.978 -13.06 -23.04 -33.03 0 0 -41.06 -67.01 -7 3.933 -21 -35 0 0 -19.03 -1.022
1.46 0 -9.045 -15.02 -29.02 -1.022 -2.045 -25.01 -51.04 -2.045 5.978 -19.03 -21 5.978 0.9438 -11.01 -1.022
1.465 -3.067 -5.034 -7 -19.03 -7 -1.022 -7 -27.06 3.933 0 -15.02 -5.034 9.989 -1.022 -1.022 0.9438
1.47 -5.034 -1.022 -2.045 -9.045 -9.045 -5.034 3.933 -3.067 5.978 -3.067 -9.045 3.933 9.989 0.9438 5.978 0
1.475 -1.022 -1.022 9.989 0 -3.067 -7 19.98 14 3.933 -11.01 0.9438 15.97 9.989 1.966 14 7.944
1.48 5.978 4.955 17.93 9.989 1.966 -7 29.97 28 0 -11.01 5.978 21.94 9.989 5.978 21.94 11.96
1.485 17.93 7 21.94 15.97 9.989 -5.034 29.97 33.98 -1.022 -7 11.96 23.99 11.96 3.933 21.94 7.944
1.49 21.94 8.966 17.93 15.97 11.96 -3.067 23.99 31.93 -3.067 0.9438 11.96 17.93 9.989 0.9438 14 -2.045
1.495 17.93 8.966 7.944 9.989 5.978 -1.022 11.96 21.94 -3.067 0 5.978 7.944 3.933 -9.045 1.966 -13.06
1.5 7.944 10.93 0 3.933 -2.045 -1.022 1.966 9.989 -1.022 0 0.9438 -3.067 0 -17.07 -7 -23.04
1.505 3.933 14.94 0.9438 3.933 -1.022 -1.022 -1.022 1.966 -2.045 0 -11.01 -17.07 -2.045 -17.07 -17.07 -23.04
1.51 5.978 21 0.9438 11.96 -2.045 -2.045 -1.022 0.9438 3.933 1.966 -21 -25.01 1.966 -7 -21 -13.06
1.515 15.97 26.98 0 21.94 9.989 0 0.9438 -2.045 9.989 5.978 -29.02 -27.06 7.944 1.966 -21 0.9438
1.52 30.99 30.99 3.933 29.97 25.96 1.966 0 1.966 17.93 9.989 -33.03 -21 14 11.96 -19.03 3.933
1.525 38.93 30.99 1.966 29.97 35.94 3.933 1.966 9.989 21.94 10.93 -31.07 -13.06 15.97 18.96 -15.02 3.933
1.53 37.99 24.93 -2.045 21.94 35.94 3.933 3.933 15.97 23.99 7.944 -25.01 -5.034 14 14 -9.045 0.9438
1.535 32.96 16.99 0.9438 9.989 29.97 2.989 7.944 19.98 22.97 7 -13.06 -2.045 9.989 4.955 -5.034 -6.056
1.54 24.93 8.966 0.9438 0 15.97 0.9438 11.96 19.98 14.94 7 -1.022 3.933 5.978 -2.045 -1.022 -10.07
1.545 17.93 2.989 1.966 -1.022 3.933 -2.045 14 17.93 3.933 7.944 5.978 9.989 3.933 -11.01 0 -7
1.55 14 2.989 7.944 -1.022 -1.022 0 16.99 14 1.966 10.93 11.96 17.93 8.966 -12.03 8.966 1.966
1.555 9.989 4.955 9.989 -1.022 -5.034 -4.011 14.94 11.96 -6.056 14.94 14.94 25.96 12.98 -8.022 18.96 8.966
1.56 7.944 7 3.933 0.9438 -3.067 -5.034 11.96 9.989 -9.045 9.989 14 29.97 17.93 0.9438 29.97 15.97
1.565 7 8.966 -2.045 -1.022 -1.022 -1.022 8.966 7.944 -8.022 1.966 12.98 29.97 21 5.978 38.93 17.93
1.57 11.96 7 -3.067 -3.067 -2.045 -1.022 2.989 3.933 -5.034 -1.022 8.966 21.94 21 14.94 36.97 14.94
1.575 17.93 7 -7 -7 0 3.933 -2.045 -2.045 -1.022 -2.045 3.933 11.96 15.97 17.93 28 11.96
1.58 26.98 10.93 -8.022 -7 0 12.98 -7 -2.045 3.933 11.96 -1.022 0 14.94 19.98 12.98 12.98
1.585 28 12.98 -8.022 -4.011 -2.045 14.94 -12.03 -5.034 11.96 28 -11.01 -4.011 21 19.98 1.966 18.96
1.59 25.96 14.94 -9.045 -2.045 0.9438 16.99 -13.06 -3.067 19.98 39.96 -22.02 -8.022 28 17.93 -10.07 28.94
