    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1 253.1
0.625 15.94 0.9888 -17.06 0.9888 1.978 6.921 -28.06 -14.09 -1.112 17.92 -24.1 -1.112 9.888 36.96 11 22.99
0.63 0.9888 -1.112 -21.01 -3.09 0.9888 8.899 -26.08 -7.045 -1.112 24.97 -23.11 2.966 15.94 20.89 6.921 14.96
0.635 -1.112 -8.034 -23.11 -10.01 -7.045 16.93 -18.04 -17.06 -8.034 29.91 -29.04 -5.067 6.921 5.933 -15.08 0
0.64 5.933 -7.045 -19.03 -17.06 -13.1 23.98 -27.07 -29.04 -20.02 23.98 -43.01 -32.01 -8.034 -2.101 -65.01 -17.06
0.645 24.97 8.899 -15.08 -11 -9.022 26.94 -30.03 -23.11 -21.01 11 -53.02 -51.04 -25.09 -29.04 -111.1 -38.07
0.65 39.92 22.99 -5.067 -1.112 -2.101 24.97 -33 -18.04 -21.01 0.9888 -54.01 -68.1 -42.02 -50.06 -145.1 -69.09
0.655 49.93 22.99 0 11.99 9.888 24.97 -34.11 -8.034 -14.09 -11 -68.1 -64.02 -43.01 -67.11 -151 -72.06
0.66 49.93 31.89 4.944 18.91 23.98 33.99 -23.11 1.978 1.978 -11 -79.1 -41.03 -30.03 -89.11 -131 -62.04
0.665 52.9 33.99 3.955 31.89 39.92 46.97 -13.1 11 8.899 -6.056 -88 -28.06 -20.02 -101.1 -101.1 -61.06
0.67 63.9 39.92 7.91 35.97 45.98 53.89 -13.1 19.9 11.99 -9.022 -79.1 -9.022 -11 -99 -75.02 -48.08
0.675 73.91 59.94 18.91 40.91 53.89 55.99 0.9888 34.98 24.97 -1.112 -58.09 11 0.9888 -89.11 -33 -26.08
0.68 68.97 57.97 27.93 53.89 61.92 44.99 9.888 38.93 34.98 11 -34.11 22.99 22.99 -67.11 4.944 -7.045
0.685 48.94 31.89 19.9 47.96 45.98 28.92 5.933 31.89 33.99 18.91 -23.11 30.9 39.92 -30.03 36.96 22
0.69 17.92 13.97 0.9888 25.96 22 13.97 -2.101 17.92 31.89 33.99 -17.06 31.89 47.96 0.9888 48.94 39.92
0.695 -7.045 -11 -25.09 5.933 0.9888 1.978 -15.08 0 22 44 -21.01 15.94 41.9 27.93 42.89 34.98
0.7 -24.1 -37.08 -44 -17.06 -29.04 -1.112 -47.09 -16.07 0.9888 30.9 -34.11 1.978 20.89 44.99 24.97 34.98
0.705 -24.1 -25.09 -51.04 -37.08 -43.01 -4.079 -49.07 -36.09 -14.09 12.98 -38.07 -10.01 0 44.99 11 30.9
0.71 -12.11 -15.08 -39.06 -29.04 -35.1 -4.079 -35.1 -34.11 -22 12.98 -34.11 -14.09 -4.079 38.93 8.899 16.93
0.715 -1.112 -11 -31.02 -17.06 -29.04 0 -27.07 -28.06 -26.08 8.899 -24.1 -10.01 -8.034 29.91 2.966 11.99
0.72 13.97 0.9888 -25.09 -7.045 -15.08 -2.101 -11 -21.01 -21.01 11.99 -3.09 -3.09 0.9888 28.92 2.966 4.944
0.725 15.94 -3.09 -25.09 0 0.9888 6.921 -9.022 -7.045 -3.09 29.91 1.978 0 9.888 28.92 0.9888 5.933
0.73 9.888 -17.06 -33 -1.112 -3.09 3.955 -31.02 -11 -1.112 19.9 -19.03 -7.045 5.933 7.91 -17.06 3.955
0.735 5.933 -11 -33 -17.06 -13.1 1.978 -37.08 -27.07 -13.1 -2.101 -31.02 -23.11 -7.045 -1.112 -45.11 -9.022
0.74 9.888 -1.112 -19.03 -15.08 -10.01 4.944 -31.02 -27.07 -19.03 1.978 -31.02 -27.07 -12.11 -16.07 -63.03 -20.02
0.745 19.9 5.933 -3.09 -3.09 -8.034 2.966 -31.02 -15.08 -21.01 -1.112 -37.08 -43.01 -29.04 -34.11 -79.1 -30.03
0.75 30.9 16.93 0 -1.112 -5.067 5.933 -25.09 -11 -24.1 -3.09 -37.08 -55 -46.1 -33 -89.11 -54.01
0.755 28.92 8.899 -7.045 1.978 -1.112 3.955 -31.02 -9.022 -26.08 -7.045 -45.11 -55 -49.07 -39.06 -81.08 -56.11
0.76 28.92 0.9888 -23.11 0 0 -1.112 -49.07 -11 -26.08 -12.11 -73.04 -53.02 -54.01 -48.08 -73.04 -48.08
0.765 40.91 8.899 -19.03 -3.09 0.9888 7.91 -47.09 -23.11 -26.08 -22 -87.01 -45.11 -51.04 -47.09 -69.09 -49.07
0.77 51.91 13.97 -7.045 -1.112 5.933 17.92 -41.03 -19.03 -15.08 -15.08 -79.1 -27.07 -31.02 -47.09 -49.07 -37.08
0.775 57.97 23.98 -1.112 7.91 19.9 19.9 -39.06 -3.09 0.9888 1.978 -83.06 -19.03 -17.06 -47.09 -25.09 -24.1
0.78 55 26.94 -3.09 16.93 18.91 20.89 -39.06 0.9888 1.978 2.966 -85.03 -21.01 -16.07 -36.09 -13.1 -12.11
0.785 36.96 18.91 -15.08 8.899 11.99 9.888 -37.08 0.9888 -6.056 -2.101 -71.07 -13.1 -6.056 -33 4.944 17.92
0.79 35.97 28.92 -8.034 22 11 -1.112 -27.07 14.96 -3.09 2.966 -59.08 1.978 3.955 -34.11 26.94 31.89
0.795 45.98 39.92 3.955 35.97 17.92 7.91 -7.045 23.98 0.9888 5.933 -41.03 11.99 15.94 -13.1 33 23.98
0.8 50.92 36.96 7.91 30.9 23.98 13.97 -5.067 19.9 6.921 9.888 -13.1 15.94 12.98 0.9888 30.9 27.93
0.805 47.96 27.93 -4.079 22 20.89 12.98 -18.04 14.96 7.91 15.94 -7.045 1.978 -2.101 0.9888 22.99 7.91
0.81 31.89 2.966 -27.07 4.944 5.933 9.888 -37.08 -3.09 0.9888 1.978 -17.06 -20.02 -34.11 19.9 -3.09 -10.01
0.815 13.97 -10.01 -39.06 -23.11 -16.07 -1.112 -56.11 -34.11 -25.09 -8.034 -24.1 -47.09 -56.11 23.98 -29.04 -18.04
0.82 4.944 -7.045 -37.08 -30.03 -31.02 -5.067 -56.11 -42.02 -36.09 -3.09 -29.04 -52.03 -60.07 22 -49.07 -30.03
