    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
0.93 -11 -23.03 -9.022 -3.007 -1.029 -15.04 -15.04 -1.029 0.9497 9.972 0 -5.065 1.979 15.99 0.9497 15.99
0.935 -11 -17.02 0.9497 3.957 0.9497 -11 -5.065 3.957 5.936 9.972 5.936 0 13.93 27.94 1.979 29.99
0.94 -9.022 -11 5.936 11.95 0 -5.065 1.979 11.95 13.93 5.936 9.972 7.993 21.92 35.93 5.936 39.97
0.945 -7.043 -5.065 13.93 19.94 0 0.9497 9.972 19.94 21.92 -2.058 11.95 15.99 27.94 37.99 7.993 45.98
0.95 -5.065 -1.029 19.94 23.98 -2.058 3.957 13.93 27.94 29.99 -7.043 15.99 21.92 35.93 37.99 5.936 49.94
0.955 -1.029 -2.058 25.96 27.94 -2.058 11.95 21.92 35.93 37.99 -11 21.92 29.99 43.92 37.99 7.993 52
0.96 2.928 5.936 31.97 35.93 1.979 19.94 29.99 41.94 45.98 -5.065 31.97 37.99 52 37.99 11.95 55.95
0.965 12.98 15.99 41.94 43.92 13.93 29.99 39.97 47.96 49.94 7.993 43.92 47.96 57.93 39.97 21.92 57.93
0.97 26.99 27.94 52 49.94 27.94 39.97 49.94 52 52 27.94 52 55.95 61.97 39.97 33.95 55.95
0.975 36.96 39.97 59.99 52 39.97 47.96 59.99 53.97 49.94 37.99 55.95 57.93 61.97 33.95 39.97 47.96
0.98 40.99 43.92 61.97 49.94 43.92 52 61.97 53.97 41.94 33.95 49.94 55.95 53.97 23.98 39.97 35.93
0.985 38.94 41.94 55.95 45.98 37.99 49.94 57.93 52 31.97 21.92 39.97 45.98 43.92 9.972 29.99 17.96
0.99 30.94 31.97 47.96 37.99 27.94 41.94 49.94 45.98 19.94 9.972 29.99 31.97 29.99 0.9497 21.92 0
0.995 20.97 21.92 35.93 29.99 19.94 31.97 37.99 37.99 9.972 7.993 23.98 19.94 15.99 -5.065 15.99 -9.022
1 14.96 11.95 21.92 21.92 15.99 21.92 27.94 23.98 1.979 15.99 23.98 9.972 5.936 -3.007 17.96 -17.02
1.005 10.92 5.936 9.972 11.95 17.96 17.96 19.94 7.993 -2.058 25.96 25.96 5.936 0 0 23.98 -17.02
1.01 8.943 1.979 -2.058 0 19.94 15.99 11.95 0.9497 -2.058 29.99 23.98 3.957 0 13.93 27.94 -9.022
1.015 4.986 0.9497 -9.022 -5.065 15.99 11.95 3.957 -7.043 0 21.92 15.99 3.957 3.957 27.94 25.96 0.9497
1.02 0.9497 -9.022 -19.07 -15.04 3.957 1.979 -1.029 -11 0 3.957 1.979 0 5.936 35.93 15.99 5.936
1.025 -9.022 -21.05 -29.04 -23.03 -5.065 -7.043 -13.06 -13.06 0.9497 -7.043 -9.022 -3.007 0 37.99 1.979 7.993
1.03 -21.05 -33 -35.06 -29.04 -19.07 -25.01 -27.07 -19.07 -3.007 -19.07 -21.05 -13.06 -5.065 29.99 -5.065 5.936
1.035 -31.02 -39.02 -39.02 -33 -27.07 -37.04 -35.06 -27.07 -9.022 -23.03 -27.07 -23.03 -15.04 17.96 -13.06 1.979
1.04 -33 -37.04 -39.02 -31.02 -29.04 -41.07 -41.07 -33 -11 -23.03 -27.07 -27.07 -21.05 7.993 -17.02 0
1.045 -27.07 -31.02 -31.02 -23.03 -25.01 -35.06 -39.02 -33 -5.065 -23.03 -21.05 -23.03 -17.02 5.936 -17.02 5.936
1.05 -17.02 -19.07 -19.07 -11 -17.02 -25.01 -31.02 -23.03 0 -23.03 -13.06 -13.06 -3.007 11.95 -15.04 15.99
1.055 -5.065 -7.043 -5.065 -2.058 -11 -11 -21.05 -9.022 11.95 -23.03 -9.022 -1.029 9.972 21.92 -11 29.99
1.06 0.9497 0 3.957 9.972 -5.065 -1.029 -7.043 0 19.94 -17.02 -3.007 3.957 19.94 27.94 -5.065 39.97
1.065 6.964 9.972 15.99 17.96 -3.007 0 0 9.972 21.92 -11 0.9497 11.95 21.92 25.96 -3.007 37.99
1.07 8.943 17.96 21.92 21.92 -1.029 3.957 9.972 15.99 17.96 -7.043 0 13.93 15.99 15.99 -1.029 23.98
1.075 10.92 23.98 23.98 21.92 -2.058 7.993 19.94 17.96 11.95 -7.043 5.936 15.99 5.936 3.957 -3.007 3.957
1.08 14.96 31.97 27.94 21.92 3.957 11.95 27.94 21.92 5.936 -5.065 11.95 15.99 0 0.9497 -3.007 -11
1.085 20.97 35.93 31.97 23.98 11.95 17.96 33.95 27.94 3.957 -3.007 15.99 15.99 0 -1.029 -3.007 -25.01
1.09 24.93 35.93 33.95 27.94 21.92 21.92 35.93 35.93 5.936 1.979 19.94 15.99 3.957 -3.007 -2.058 -29.04
1.095 28.97 31.97 33.95 27.94 29.99 25.96 31.97 39.97 5.936 15.99 17.96 13.93 3.957 -7.043 5.936 -27.07
1.1 26.99 23.98 27.94 21.92 31.97 21.92 23.98 33.95 1.979 27.94 13.93 7.993 0 -13.06 9.972 -25.01
1.105 20.97 11.95 13.93 9.972 25.96 13.93 9.972 17.96 -3.007 33.95 7.993 0 -3.007 -19.07 11.95 -21.05
1.11 12.98 1.979 -2.058 -1.029 15.99 3.957 0.9497 0.9497 -11 29.99 1.979 -1.029 -9.022 -17.02 11.95 -15.04
1.115 4.986 -2.058 -9.022 -15.04 7.993 -1.029 -9.022 -15.04 -15.04 23.98 0 -3.007 -11 -7.043 9.972 -5.065
1.12 2.928 0.9497 -17.02 -21.05 3.957 -7.043 -15.04 -21.05 -9.022 15.99 0 -2.058 -3.007 5.936 11.95 5.936
1.125 2.928 -2.058 -17.02 -19.07 3.957 -7.043 -15.04 -17.02 0.9497 13.93 1.979 5.936 1.979 21.92 13.93 21.92
1.13 2.928 0.9497 -13.06 -13.06 5.936 -5.065 -15.04 -7.043 5.936 11.95 0 7.993 11.95 29.99 15.99 33.95
1.135 -1.029 -5.065 -11 -9.022 3.957 -3.007 -17.02 -1.029 9.972 5.936 -1.029 3.957 11.95 25.96 11.95 33.95
1.14 -7.043 -17.02 -15.04 -9.022 0.9497 -7.043 -23.03 -3.007 1.979 0.9497 -13.06 -5.065 1.979 11.95 0 23.98
1.145 -19.07 -27.07 -21.05 -13.06 -13.06 -19.07 -33 -11 -5.065 -9.022 -23.03 -21.05 -7.043 0 -5.065 9.972
1.15 -27.07 -29.04 -25.01 -19.07 -23.03 -31.02 -41.07 -23.03 -17.02 -15.04 -27.07 -31.02 -21.05 -3.007 -9.022 0
1.155 -25.01 -25.01 -23.03 -19.07 -23.03 -37.04 -39.02 -27.07 -21.05 -11 -21.05 -27.07 -23.03 -1.029 -5.065 0.9497
1.16 -11 -11 -15.04 -13.06 -13.06 -31.02 -29.04 -21.05 -11 0.9497 -5.065 -11 -15.04 3.957 3.957 3.957
1.165 2.928 1.979 -1.029 -3.007 0 -15.04 -11 -3.007 -2.058 7.993 5.936 3.957 -1.029 13.93 15.99 11.95
1.17 20.97 17.96 5.936 1.979 15.99 1.979 1.979 9.972 9.972 13.93 15.99 15.99 5.936 17.96 15.99 11.95
1.175 32.92 25.96 11.95 5.936 25.96 19.94 11.95 21.92 11.95 7.993 11.95 13.93 7.993 15.99 5.936 3.957
1.18 32.92 23.98 7.993 1.979 25.96 23.98 9.972 15.99 1.979 -1.029 -2.058 -2.058 -1.029 7.993 -11 -11
1.185 24.93 13.93 0.9497 -7.043 15.99 15.99 -2.058 -2.058 -11 -15.04 -17.02 -19.07 -23.03 0.9497 -33 -35.06
1.19 10.92 -2.058 -15.04 -21.05 1.979 -2.058 -15.04 -23.03 -29.04 -23.03 -31.02 -37.04 -45.03 -15.04 -47.01 -55
1.195 0.9497 -13.06 -29.04 -33 -5.065 -13.06 -31.02 -43.05 -39.02 -19.07 -33 -43.05 -59.04 -27.07 -51.05 -65.05
1.2 -9.022 -25.01 -37.04 -35.06 -11 -21.05 -39.02 -49.07 -39.02 -7.043 -27.07 -35.06 -55 -39.02 -43.05 -65.05
1.205 -11 -27.07 -35.06 -31.02 -9.022 -21.05 -33 -39.02 -33 5.936 -15.04 -19.07 -39.02 -47.01 -29.04 -57.06
1.21 -7.043 -19.07 -23.03 -21.05 -1.029 -13.06 -17.02 -19.07 -25.01 19.94 -1.029 0.9497 -17.02 -53.02 -15.04 -47.01
1.215 0.9497 -3.007 -7.043 -7.043 5.936 -3.007 -2.058 0.9497 -19.07 29.99 3.957 9.972 -2.058 -53.02 -1.029 -35.06
1.22 10.92 7.993 0 -2.058 15.99 1.979 13.93 9.972 -17.02 31.97 13.93 15.99 5.936 -51.05 7.993 -23.03
1.225 16.94 17.96 5.936 1.979 23.98 9.972 19.94 13.93 -17.02 25.96 19.94 17.96 7.993 -43.05 17.96 -13.06
1.23 12.98 15.99 1.979 -2.058 23.98 13.93 17.96 7.993 -17.02 13.93 23.98 15.99 1.979 -31.02 25.96 -1.029
1.235 -1.029 1.979 -5.065 -5.065 17.96 9.972 9.972 -2.058 -13.06 1.979 19.94 9.972 -2.058 -17.02 29.99 5.936
1.24 -17.02 -13.06 -19.07 -15.04 3.957 -2.058 0.9497 -7.043 -7.043 -7.043 7.993 1.979 0.9497 -1.029 29.99 19.94
1.245 -37.04 -31.02 -31.02 -21.05 -7.043 -13.06 -13.06 -15.04 -1.029 -17.02 -3.007 -1.029 0.9497 5.936 21.92 29.99
1.25 -51.05 -43.05 -37.04 -25.01 -23.03 -29.04 -25.01 -19.07 -2.058 -23.03 -23.03 -11 0.9497 15.99 11.95 35.93
1.255 -53.02 -47.01 -35.06 -23.03 -33 -45.03 -33 -21.05 0 -23.03 -37.04 -21.05 -1.029 19.94 0 37.99
1.26 -49.07 -41.07 -29.04 -19.07 -39.02 -53.02 -37.04 -21.05 0 -21.05 -43.05 -27.07 -3.007 23.98 -7.043 31.97
1.265 -41.07 -33 -21.05 -11 -37.04 -53.02 -35.06 -19.07 -2.058 -19.07 -41.07 -29.04 -7.043 25.96 -13.06 23.98
1.27 -31.02 -23.03 -13.06 -3.007 -31.02 -49.07 -29.04 -17.02 -2.058 -19.07 -35.06 -29.04 -11 27.94 -17.02 13.93
1.275 -23.03 -17.02 -11 -1.029 -23.03 -41.07 -21.05 -17.02 -2.058 -23.03 -33 -29.04 -15.04 25.96 -19.07 3.957
1.28 -21.05 -15.04 -9.022 -3.007 -19.07 -31.02 -15.04 -17.02 -1.029 -25.01 -31.02 -29.04 -19.07 17.96 -23.03 -1.029
1.285 -19.07 -15.04 -11 -9.022 -17.02 -23.03 -15.04 -17.02 -7.043 -27.07 -31.02 -29.04 -25.01 3.957 -29.04 -15.04
1.29 -17.02 -17.02 -17.02 -17.02 -17.02 -17.02 -15.04 -21.05 -17.02 -21.05 -31.02 -29.04 -31.02 -9.022 -37.04 -33
1.295 -13.06 -15.04 -21.05 -25.01 -15.04 -13.06 -17.02 -23.03 -29.04 -13.06 -23.03 -25.01 -37.04 -29.04 -43.05 -49.07
1.3 -5.065 -5.065 -21.05 -29.04 -9.022 -7.043 -15.04 -25.01 -35.06 -3.007 -13.06 -19.07 -37.04 -43.05 -41.07 -59.04
1.305 4.986 3.957 -15.04 -25.01 0.9497 -1.029 -7.043 -25.01 -37.04 1.979 -1.029 -11 -33 -49.07 -31.02 -59.04
1.31 18.99 19.94 -5.065 -17.02 7.993 1.979 0 -19.07 -29.04 11.95 5.936 -1.029 -23.03 -49.07 -15.04 -51.05
1.315 28.97 31.97 5.936 -3.007 19.94 11.95 13.93 -9.022 -17.02 17.96 13.93 1.979 -7.043 -45.03 -2.058 -35.06
1.32 30.94 35.93 19.94 3.957 23.98 21.92 21.92 0 -5.065 21.92 21.92 11.95 1.979 -39.02 13.93 -17.02
1.325 24.93 27.94 27.94 11.95 21.92 27.94 25.96 11.95 0 23.98 25.96 19.94 13.93 -33 23.98 0.9497
1.33 16.94 17.96 27.94 15.99 19.94 29.99 23.98 21.92 7.993 23.98 29.99 27.94 23.98 -23.03 27.94 7.993
1.335 10.92 9.972 21.92 13.93 17.96 25.96 21.92 25.96 11.95 21.92 31.97 31.97 27.94 -9.022 29.99 17.96
1.34 10.92 7.993 13.93 9.972 19.94 21.92 19.94 23.98 13.93 19.94 29.99 31.97 27.94 0 31.97 27.94
1.345 16.94 9.972 3.957 7.993 25.96 19.94 17.96 15.99 15.99 19.94 25.96 27.94 23.98 15.99 31.97 33.95
1.35 22.95 11.95 0.9497 3.957 27.94 19.94 11.95 5.936 17.96 19.94 17.96 15.99 17.96 27.94 31.97 35.93
1.355 22.95 9.972 -3.007 1.979 23.98 17.96 5.936 -2.058 19.94 17.96 7.993 3.957 11.95 35.93 29.99 35.93
1.36 12.98 0 -5.065 0 9.972 11.95 -2.058 -3.007 19.94 11.95 -2.058 0.9497 5.936 39.97 21.92 33.95
1.365 0.9497 -7.043 -5.065 -2.058 -5.065 0 -5.065 -5.065 17.96 0.9497 -9.022 -3.007 1.979 41.94 7.993 29.99
1.37 -17.02 -15.04 -5.065 -2.058 -25.01 -11 -9.022 -3.007 17.96 -17.02 -17.02 -3.007 3.957 37.99 -1.029 27.94
1.375 -29.04 -19.07 -1.029 -2.058 -37.04 -21.05 -7.043 0.9497 19.94 -33 -19.07 -2.058 7.993 33.95 -13.06 27.94
1.38 -33 -15.04 -2.058 0 -37.04 -21.05 -1.029 1.979 21.92 -43.05 -13.06 3.957 11.95 29.99 -21.05 25.96
1.385 -29.04 -11 -2.058 0 -29.04 -9.022 0 5.936 19.94 -39.02 -3.007 9.972 15.99 23.98 -21.05 21.92
1.39 -21.05 -9.022 0.9497 -2.058 -17.02 1.979 3.957 9.972 15.99 -27.07 3.957 11.95 13.93 13.93 -17.02 13.93
1.395 -9.022 -5.065 -1.029 0.9497 -3.007 15.99 5.936 7.993 5.936 -13.06 11.95 9.972 3.957 0 -11 0
1.4 0.9497 -1.029 -1.029 -1.029 1.979 21.92 3.957 3.957 -3.007 -1.029 13.93 5.936 -5.065 -11 -5.065 -13.06
1.405 8.943 5.936 0 -3.007 9.972 21.92 1.979 -2.058 -15.04 0 11.95 0 -19.07 -31.02 -3.007 -33
1.41 20.97 21.92 13.93 -2.058 15.99 21.92 7.993 0.9497 -23.03 7.993 13.93 -2.058 -27.07 -49.07 0.9497 -45.03
1.415 34.98 41.94 31.97 7.993 25.96 29.99 21.92 1.979 -23.03 19.94 21.92 5.936 -23.03 -59.04 1.979 -47.01
1.42 46.93 59.99 49.94 19.94 37.99 45.98 41.94 17.96 -11 35.93 35.93 21.92 -7.043 -61.02 13.93 -39.02
1.425 56.98 69.96 59.99 33.95 49.94 63.95 63.95 37.99 0 52 53.97 41.94 13.93 -51.05 29.99 -19.07
1.43 63 71.94 61.97 41.94 59.99 75.97 77.95 53.97 15.99 63.95 67.98 63.95 39.97 -37.04 45.98 -2.058
1.435 63 63.95 55.95 41.94 63.95 77.95 79.93 61.97 25.96 65.92 71.94 74 57.93 -23.03 57.93 17.96
1.44 56.98 52 43.92 37.99 61.97 67.98 69.96 57.93 29.99 61.97 63.95 74 65.92 -13.06 61.97 29.99
1.445 46.93 37.99 29.99 27.94 57.93 55.95 53.97 47.96 29.99 57.93 52 63.95 61.97 -5.065 59.99 31.97
1.45 38.94 23.98 21.92 19.94 52 45.98 39.97 35.93 27.94 55.95 39.97 49.94 52 -2.058 55.95 29.99
1.455 34.98 17.96 17.96 15.99 45.98 41.94 33.95 27.94 25.96 55.95 31.97 37.99 41.94 7.993 52 27.94
1.46 32.92 15.99 19.94 17.96 41.94 41.94 31.97 25.96 25.96 52 23.98 29.99 33.95 17.96 45.98 27.94
1.465 30.94 17.96 25.96 21.92 33.95 39.97 31.97 25.96 25.96 41.94 15.99 25.96 27.94 25.96 37.99 29.99
1.47 30.94 21.92 29.99 25.96 25.96 31.97 29.99 23.98 21.92 23.98 7.993 17.96 21.92 27.94 25.96 29.99
1.475 24.93 23.98 29.99 25.96 13.93 17.96 21.92 17.96 17.96 3.957 0.9497 5.936 15.99 25.96 13.93 25.96
1.48 14.96 17.96 23.98 19.94 1.979 1.979 7.993 7.993 11.95 -5.065 -9.022 -1.029 7.993 21.92 3.957 19.94
1.485 0.9497 5.936 13.93 7.993 -5.065 -9.022 -1.029 -1.029 7.993 -15.04 -17.02 -11 0 19.94 0.9497 13.93
1.49 -7.043 -5.065 -2.058 0.9497 -17.02 -21.05 -15.04 -13.06 3.957 -21.05 -25.01 -19.07 -3.007 19.94 -9.022 7.993
1.495 -17.02 -17.02 -9.022 -7.043 -25.01 -27.07 -23.03 -21.05 1.979 -29.04 -33 -23.03 -9.022 17.96 -21.05 1.979
1.5 -21.05 -21.05 -15.04 -11 -31.02 -29.04 -27.07 -27.07 0.9497 -37.04 -37.04 -25.01 -15.04 9.972 -35.06 -3.007
1.505 -17.02 -13.06 -11 -9.022 -29.04 -25.01 -23.03 -27.07 -5.065 -41.07 -35.06 -25.01 -21.05 -2.058 -45.03 -13.06
1.51 -7.043 0.9497 0.9497 -3.007 -21.05 -15.04 -11 -19.07 -9.022 -37.04 -25.01 -23.03 -21.05 -13.06 -47.01 -27.07
1.515 0.9497 13.93 9.972 1.979 -7.043 -1.029 1.979 -9.022 -11 -23.03 -11 -15.04 -19.07 -27.07 -35.06 -35.06
1.52 10.92 23.98 19.94 7.993 1.979 7.993 17.96 -2.058 -9.022 -1.029 0 -5.065 -11 -33 -15.04 -35.06
1.525 10.92 21.92 17.96 7.993 9.972 15.99 23.98 1.979 -7.043 9.972 9.972 0 -5.065 -35.06 3.957 -25.01
1.53 0.9497 9.972 7.993 1.979 7.993 15.99 17.96 1.979 -5.065 13.93 11.95 5.936 -1.029 -33 17.96 -11
1.535 -9.022 -5.065 -5.065 -3.007 -2.058 7.993 1.979 -1.029 -3.007 7.993 7.993 3.957 -2.058 -27.07 23.98 1.979
1.54 -23.03 -23.03 -21.05 -11 -9.022 0.9497 -11 -11 0.9497 0 1.979 0 0 -17.02 21.92 15.99
1.545 -29.04 -33 -31.02 -15.04 -17.02 -11 -21.05 -13.06 3.957 0.9497 0 0.9497 5.936 -3.007 19.94 25.96
1.55 -27.07 -35.06 -33 -13.06 -15.04 -17.02 -21.05 -11 15.99 1.979 1.979 -1.029 15.99 7.993 23.98 35.93
1.555 -19.07 -31.02 -29.04 -11 -7.043 -21.05 -15.04 -5.065 23.98 13.93 1.979 -1.029 21.92 21.92 31.97 43.92
1.56 -13.06 -27.07 -27.07 -9.022 -3.007 -21.05 -11 -1.029 23.98 19.94 -2.058 -3.007 23.98 27.94 33.95 47.96
1.565 -13.06 -27.07 -31.02 -13.06 -7.043 -23.03 -13.06 -5.065 13.93 15.99 -7.043 -7.043 15.99 27.94 27.94 43.92
