    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2 361.2
0.625 -25.04 -27.16 -19.05 -1.058 -17.11 -41.09 -13.05 -3.174 -17.11 -35.09 -7.054 -2.116 -7.054 -43.03 -17.11 -77.07
0.63 -32.1 -35.09 -26.1 -7.054 -22.04 -47.09 -11.11 4.938 -6.172 -33.15 -7.054 14.99 2.998 -34.04 -10.05 -65.08
0.635 -42.15 -47.09 -33.15 -9.17 -27.16 -46.03 -9.17 12.87 0.8818 -26.1 -8.112 24.87 19.93 -24.16 -1.058 -52.02
0.64 -47.09 -53.08 -35.09 -15.17 -31.04 -43.03 -11.11 13.93 9.876 -21.16 -7.054 29.98 25.92 -17.11 3.88 -39.15
0.645 -46.03 -51.14 -33.15 -10.05 -26.1 -32.1 -10.05 14.99 12.87 -12.17 -4.056 31.92 21.87 -10.05 20.99 -33.15
0.65 -42.15 -47.09 -27.16 -6.172 -20.1 -20.1 -8.112 12.87 5.996 -12.17 -1.058 28.92 9.876 -9.17 29.98 -34.04
0.655 -33.15 -47.09 -23.1 -7.054 -17.11 -9.17 -3.174 9.876 -2.116 -11.11 5.996 21.87 -1.058 -15.17 27.86 -39.15
0.66 -25.04 -45.15 -25.04 -10.05 -14.11 -1.058 1.94 9.876 -3.174 -7.054 4.938 16.93 -10.05 -18.16 13.93 -41.09
0.665 -19.05 -47.09 -31.04 -22.04 -16.05 0.8818 -2.116 5.996 0.8818 -1.058 -2.116 8.994 -8.112 -21.16 -10.05 -40.03
0.67 -19.05 -49.03 -35.09 -35.09 -23.1 -5.114 -9.17 -2.116 1.94 0 -11.11 -2.116 -3.174 -19.05 -33.15 -31.04
0.675 -19.05 -49.03 -35.09 -41.09 -27.16 -6.172 -19.05 -9.17 3.88 4.938 -25.04 -6.172 -1.058 -11.11 -44.09 -17.11
0.68 -23.1 -47.09 -33.15 -45.15 -29.1 -8.112 -25.04 -21.16 0 2.998 -35.09 -18.16 0.8818 -6.172 -48.15 1.94
0.685 -31.04 -45.15 -29.1 -43.03 -29.1 -11.11 -29.1 -29.1 -3.174 -1.058 -39.15 -27.16 0 -1.058 -39.15 7.936
0.69 -35.09 -37.03 -27.16 -39.15 -27.16 -12.17 -29.1 -29.1 -11.11 -6.172 -37.03 -27.16 2.998 0.8818 -26.1 20.99
0.695 -35.09 -29.1 -25.04 -35.09 -23.1 -14.11 -25.04 -23.1 -9.17 -8.112 -35.09 -21.16 9.876 6.878 -11.11 32.98
0.7 -31.04 -25.04 -27.16 -33.15 -19.05 -15.17 -23.1 -15.17 0.8818 -1.058 -33.15 -9.17 23.98 5.996 -1.058 43.91
0.705 -27.16 -15.17 -29.1 -31.04 -17.11 -19.05 -21.16 -15.17 9.876 0 -33.15 -3.174 37.92 0.8818 0 50.97
0.71 -23.1 -13.05 -29.1 -29.1 -19.05 -23.1 -23.1 -23.1 15.87 0.8818 -35.09 -5.114 37.92 -9.17 -2.116 44.97
0.715 -23.1 -9.17 -25.04 -25.04 -21.16 -25.04 -27.16 -35.09 7.936 -11.11 -37.03 -15.17 23.98 -21.16 -5.114 27.86
0.72 -25.04 -7.054 -21.16 -23.1 -23.1 -25.04 -31.04 -47.09 -7.054 -27.16 -35.09 -27.16 -2.116 -27.16 -11.11 5.996
0.725 -25.04 -5.114 -21.16 -21.16 -19.05 -23.1 -33.15 -49.03 -27.16 -39.15 -35.09 -37.03 -23.1 -25.04 -13.05 -9.17
0.73 -21.16 -7.054 -23.1 -23.1 -13.05 -23.1 -33.15 -43.03 -37.03 -41.09 -35.09 -41.09 -41.09 -23.1 -9.17 -19.05
0.735 -13.05 -9.17 -31.04 -27.16 -11.11 -23.1 -35.09 -37.03 -39.15 -37.03 -39.15 -43.03 -49.03 -23.1 -7.054 -21.16
0.74 -7.054 -11.11 -41.09 -35.09 -15.17 -27.16 -41.09 -41.09 -39.15 -35.09 -47.09 -53.08 -59.08 -33.15 -17.11 -23.1
0.745 -3.174 -9.17 -49.03 -41.09 -23.1 -31.04 -49.03 -55.02 -45.15 -41.09 -55.02 -75.13 -77.07 -45.15 -45.15 -35.09
0.75 -2.116 0.8818 -47.09 -43.03 -33.15 -35.09 -57.14 -75.13 -65.08 -55.02 -63.14 -107 -107 -55.02 -85 -55.02
0.755 3.88 12.87 -37.03 -39.15 -33.15 -33.15 -61.02 -93.12 -89.06 -65.08 -65.08 -137 -145.1 -61.02 -119 -79.01
0.76 13.93 28.92 -23.1 -31.04 -25.04 -25.04 -57.14 -97.17 -105.1 -67.02 -63.14 -153.1 -168.1 -59.08 -137 -90.12
0.765 21.87 40.91 -13.05 -25.04 -9.17 -15.17 -47.09 -87.12 -103.2 -53.08 -59.08 -145.1 -169.1 -53.08 -133.1 -81.12
0.77 23.98 38.97 -13.05 -23.1 -2.116 -7.054 -35.09 -67.02 -80.07 -33.15 -53.08 -117.1 -140 -45.15 -107 -50.09
0.775 19.93 26.98 -23.1 -27.16 1.94 -5.114 -29.1 -47.09 -48.15 -12.17 -47.09 -76.01 -94.17 -30.16 -71.07 -10.05
0.78 7.936 6.878 -37.03 -37.03 -1.058 -13.05 -29.1 -33.15 -23.1 -3.174 -39.15 -41.09 -47.09 -13.05 -31.04 27.86
0.785 -1.058 -3.174 -45.15 -45.15 -15.17 -27.16 -35.09 -30.16 -10.05 -2.116 -33.15 -10.05 -6.172 1.94 -2.116 64.9
0.79 -15.17 -7.054 -43.03 -53.08 -33.15 -41.09 -43.03 -32.1 -10.05 -8.112 -29.1 1.94 7.936 4.938 23.98 87.83
0.795 -29.1 -7.054 -37.03 -61.02 -47.09 -51.14 -47.09 -37.03 -19.05 -25.04 -29.1 3.88 17.99 -1.058 41.97 91.88
0.8 -43.03 -9.17 -31.04 -70.01 -56.08 -57.14 -48.15 -34.04 -27.16 -38.09 -35.09 6.878 19.93 -18.16 49.91 87.83
0.805 -59.08 -19.05 -35.09 -80.07 -66.13 -63.14 -50.09 -28.04 -29.1 -51.14 -43.03 11.99 26.98 -36.15 47.97 74.95
