    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
27.21 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1 172.1
0.976563 51.93 50 45.96 37.98 31.93 25.96 45.96 -18.07 -6.05 43.95 21.93 -60.08 -54.03 25.96 -8.066 -22.01
0.984375 67.98 65.96 69.99 50 59.99 40 77.98 15.96 30 75.96 40 -14.03 13.95 63.94 25.96 27.98
0.992188 55.96 53.94 65.96 37.98 61.93 35.96 81.92 40 57.98 77.98 43.95 35.96 77.98 79.99 50 69.99
1 21.93 21.93 43.95 11.93 37.98 15.96 57.98 45.96 59.99 51.93 37.98 69.99 120 69.99 53.94 83.94
1.00781 -16.05 -10.08 20 -8.066 7.982 -8.066 25.96 37.98 47.98 13.95 31.93 83.94 131.9 43.95 43.95 73.94
1.01563 -32.01 -24.03 7.982 -10.08 -12.02 -22.01 1.933 31.93 30 -22.01 25.96 83.94 121.9 17.98 37.98 55.96
1.02344 -26.05 -18.07 5.966 0 -14.03 -22.01 -6.05 30 17.98 -40.08 13.95 65.96 91.92 0 35.96 43.95
1.03125 -16.05 -10.08 -2.017 1.933 -10.08 -24.03 -4.033 17.98 3.949 -44.03 -6.05 31.93 40 -18.07 25.96 27.98
1.03906 -14.03 -12.02 -22.01 -12.02 -12.02 -28.06 -8.066 -6.05 -16.05 -36.05 -32.01 -16.05 -26.05 -40.08 1.933 -2.017
1.04688 -22.01 -22.01 -42.01 -32.01 -22.01 -32.01 -24.03 -36.05 -40.08 -30.08 -48.06 -56.04 -88.06 -58.06 -32.01 -44.03
1.05469 -28.06 -28.06 -46.05 -40.08 -30.08 -28.06 -46.05 -54.03 -58.06 -24.03 -46.05 -74.03 -126 -62.01 -56.04 -76.04
1.0625 -14.03 -18.07 -28.06 -30.08 -26.05 -8.066 -58.06 -50.08 -60.08 -18.07 -30.08 -68.06 -132 -50.08 -58.06 -82.01
1.07031 9.999 5.966 -2.017 -6.05 -10.08 17.98 -50.08 -32.01 -40.08 -12.02 -12.02 -52.01 -104 -28.06 -42.01 -58.06
1.07813 33.95 27.98 9.999 11.93 9.999 31.93 -22.01 -14.03 -12.02 3.949 -2.017 -36.05 -56.04 -2.017 -18.07 -20.08
1.08594 31.93 30 0 7.982 15.96 30 1.933 -10.08 11.93 20 1.933 -26.05 -2.017 20 -4.033 9.999
1.09375 1.933 3.949 -28.06 -14.03 1.933 5.966 5.966 -18.07 21.93 30 3.949 -14.03 43.95 33.95 0 21.93
1.10156 -32.01 -32.01 -46.05 -34.03 -20.08 -14.03 -4.033 -22.01 17.98 20 7.982 9.999 71.93 35.96 5.966 20
1.10938 -42.01 -48.06 -40.08 -36.05 -28.06 -18.07 -12.02 -10.08 11.93 0 15.96 37.98 81.92 40 21.93 23.95
