    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1
0.625 -15.1 -41.05 -39.08 -37.01 -39.08 -25.06 9.967 -13.03 -11.05 0 -21.02 -5.033 0 -9.079 -15.1 -1.085
0.63 -23.09 -55.06 -49.04 -48.06 -43.02 -29.01 0 -16.09 -14.01 0.9868 -22.01 -3.059 6.908 -11.05 -6.02 1.974
0.635 -34.04 -65.03 -59.01 -62.07 -50.03 -36.02 -1.085 -24.08 -25.06 1.974 -25.06 -5.033 5.921 -14.01 -4.046 -1.085
0.64 -45.1 -75.1 -73.02 -73.02 -57.04 -39.08 -3.059 -35.03 -29.01 -3.059 -33.06 -17.07 0 -17.07 -5.033 -2.072
0.645 -52 -75.1 -80.03 -75.1 -58.02 -33.06 0.9868 -45.1 -31.08 -6.02 -37.01 -28.03 0.9868 -14.01 -3.059 1.974
0.65 -48.06 -73.02 -76.08 -67 -52 -25.06 3.947 -51.02 -30.1 -8.092 -37.01 -36.02 -4.046 -10.07 -4.046 7.993
0.655 -41.05 -67 -63.06 -55.06 -41.05 -15.1 7.993 -51.02 -23.09 -7.006 -35.03 -43.02 -11.05 -9.079 -5.033 5.921
0.66 -26.05 -53.09 -40.06 -35.03 -25.06 -2.072 8.98 -45.1 -12.04 -3.059 -34.04 -44.01 -12.04 -9.079 -11.05 4.934
0.665 -15.1 -27.04 -16.09 -17.07 -5.033 2.96 9.967 -35.03 0 -2.072 -38.09 -42.04 -14.01 -13.03 -19.05 0.9868
0.67 -1.085 -1.085 0 0.9868 5.921 7.993 9.967 -17.07 7.993 5.921 -45.1 -41.05 -13.03 -21.02 -31.08 0.9868
0.675 5.921 30.99 11.94 9.967 17.96 12.93 15.99 -1.085 22.99 9.967 -44.01 -37.01 -8.092 -24.08 -36.02 -2.072
0.68 17.96 50.92 13.91 21.91 23.98 12.93 20.92 7.993 33.95 11.94 -38.09 -33.06 -5.033 -24.08 -38.09 -6.02
0.685 27.93 56.94 7.993 27.93 27.93 11.94 27.93 15.99 41.94 9.967 -29.01 -29.01 -3.059 -27.04 -37.01 -15.1
0.69 33.95 48.95 -2.072 30 27.93 11.94 36.91 17.96 47.96 5.921 -18.06 -27.04 -5.033 -30.1 -32.07 -25.06
0.695 33.95 34.93 -1.085 25.95 25.95 11.94 40.95 15.99 47.96 3.947 -9.079 -21.02 -9.079 -34.04 -28.03 -31.08
0.7 27.93 20.92 0.9868 21.91 23.98 13.91 41.94 15.99 45.99 5.921 -1.085 -15.1 -13.03 -37.01 -21.02 -31.08
0.705 19.93 12.93 3.947 19.93 19.93 13.91 45 19.93 43.91 13.91 0 -3.059 -9.079 -31.08 -13.03 -23.09
0.71 9.967 10.95 11.94 17.96 15.99 13.91 43.91 25.95 41.94 23.98 9.967 3.947 0.9868 -17.07 -5.033 -11.05
0.715 1.974 6.908 17.96 17.96 9.967 9.967 43.91 31.97 41.94 31.97 15.99 13.91 7.993 -1.085 0.9868 0.9868
0.72 -1.085 0.9868 13.91 13.91 3.947 1.974 43.91 31.97 39.97 31.97 21.91 17.96 15.99 5.921 1.974 5.921
0.725 -13.03 -5.033 7.993 5.921 0.9868 0.9868 39.97 25.95 31.97 21.91 23.98 17.96 13.91 13.91 3.947 11.94
