    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4 845.4
0.5 -288.1 -157.3 -154.4 -191.1 -252.2 -244.4 -162.2 -178.3 -180.4 -187.4 -187.4 -244.4 -71 1.651 -200.2 -141.2
0.504 -324 -115.2 -17.34 -152.3 -234.1 -270.4 -97.01 -150.3 -186.2 -195.3 -104 -186.2 -28.07 19.81 -27.24 18.99
0.508 -342.2 -191.1 -18.16 -276.2 -244.4 -345.1 -142 -259.2 -274.1 -353.4 -164.3 -322.4 -57.38 40.87 -186.2 -25.18
0.512 -413.2 -187.4 2.89 -227 -337.3 -396.3 -81.32 -172.1 -259.2 -335.2 -80.08 -260.1 -25.18 63.98 -183.3 68.94
0.516 -403.3 -231.2 29.72 -240.2 -338.1 -417.3 -79.26 -164.3 -278.2 -327.3 -48.3 -240.2 17.75 145.7 -131.3 200.6
0.52 -406.2 -339.3 -78.02 -378.1 -395 -457.4 -167.2 -265 -284 -322.4 -175 -372.3 12.8 122.6 -249.3 130.9
0.524 -437.2 -257.2 -40.04 -281.1 -468.1 -464.4 -109.4 -165.1 -290.2 -266.3 -164.3 -259.2 -42.11 65.64 -133.3 58.62
0.528 -445.4 -303.4 -22.29 -336 -501.1 -446.2 -107.3 -198.1 -315.4 -194 -120.1 -266.3 -90.4 45 -82.15 34.68
0.532 -456.1 -272 -18.16 -324 -467.3 -410.3 -70.18 -161.4 -299.3 -178.3 -36.33 -160.2 -154.4 -49.12 86.69 -83.39
0.536 -451.2 -305.1 -51.19 -348.4 -423.1 -372.3 -82.15 -193.2 -226.2 -194 -35.09 -109.4 -214.2 -56.14 38.8 -137
0.54 -439.2 -354.2 -74.3 -399.2 -400 -370.3 -95.36 -244.4 -319.1 -169.2 -31.37 -125.1 -282.4 -105.3 -25.18 -185.3
0.544 -364.1 -305.1 -57.38 -381 -292.3 -336 -98.25 -227 -250.2 -196.1 -6.192 -57.38 -275.3 -149 -57.38 -123
0.548 -345.1 -271.2 12.8 -359.1 -298 -278.2 -89.16 -236.1 -279.1 -169.2 24.77 -45.41 -280.3 -103.2 -78.02 -133.3
0.552 -244.4 -280.3 -51.19 -332.3 -193.2 -241.1 -146.1 -232.4 -178.3 -89.16 -4.128 -43.34 -201 -55.32 -69.35 6.605
0.556 -304.2 -225.4 -14.04 -285.2 -245.2 -274.1 -103.2 -196.1 -212.2 -186.2 -33.02 -61.09 -257.2 -115.2 -129.2 -25.18
0.56 -246 -233.2 -54.08 -296.4 -212.2 -221.3 -133.3 -214.2 -152.3 -392.2 -24.36 -70.18 -290.2 -136.2 -9.082 -67.29
0.564 -196.1 -224.1 -102.4 -288.1 -145.3 -239 -178.3 -194 -37.15 -266.3 -137 -149 -244.4 -182 -161.4 -73.07
0.568 -186.2 -225.4 -73.07 -290.2 -143.2 -225.4 -129.2 -184.1 -72.24 -302.2 -135.4 -185.3 -293.1 -238.2 -160.2 -155.2
0.572 -141.2 -216.3 -63.16 -267.1 -100.3 -209.3 -99.07 -145.3 -21.05 -365.3 -151.1 -222.1 -289.4 -207.2 -227 -159.3
0.576 -83.39 -206.4 -30.13 -283.2 -65.22 -174.2 -99.07 -176.3 13.62 -118.1 -143.2 -214.2 -208.1 -149 -145.3 -105.3
0.58 -146.1 -224.1 -3.302 -293.1 -112.3 -200.2 -80.08 -193.2 -42.11 -53.25 -143.2 -213 -181.2 -120.1 -85.04 -91.23
0.584 -220 -254.3 -30.13 -320.3 -170.1 -292.3 -125.1 -205.2 -72.24 -140.4 -234.1 -214.2 -148.2 -73.07 -66.05 -11.15
0.588 -299.3 -302.2 -4.128 -370.3 -234.1 -340.1 -171.3 -272 -109.4 -77.19 -236.1 -235.3 -87.1 -23.12 -44.17 2.89
0.592 -341.4 -254.3 -9.082 -340.1 -325.3 -347.2 -186.2 -240.2 -197.3 -99.07 -213 -176.3 -60.27 -44.17 8.669 -13.21
0.596 -286.1 -297.2 -13.21 -352.1 -280.3 -289.4 -167.2 -250.2 -165.1 -37.15 -249.3 -274.1 25.59 29.72 -206.4 26.83
0.6 -369 -330.2 -60.27 -352.1 -385.1 -350.1 -178.3 -247.3 -261.3 -128.4 -254.3 -289.4 3.715 -14.04 -296.4 -31.37
0.604 -342.2 -327.3 -119.3 -344.3 -389.3 -321.2 -178.3 -213 -294.3 -162.2 -181.2 -245.2 9.907 -32.2 -204.3 -5.366
0.608 -314.1 -366.2 -81.32 -351.3 -371.1 -303.4 -181.2 -220 -310 -202.3 -155.2 -250.2 2.89 -24.36 -214.2 56.97
0.612 -310 -308.4 -111 -308.4 -327.3 -298 -133.3 -163.1 -283.2 -211.4 -66.05 -158.1 6.605 -58.2 25.59 66.87
0.616 -375.2 -321.2 -81.32 -316.2 -340.1 -333.1 -140.4 -179.2 -307.1 -245.2 -101.1 -183.3 -29.31 -62.33 -75.13 -1.238
0.62 -379.4 -318.3 -114.3 -329 -304.2 -310 -144.1 -187.4 -278.2 -234.1 -67.29 -115.2 -50.36 -106.1 45.82 10.73
0.624 -357.1 -276.2 -102.4 -292.3 -301.3 -298 -116.4 -146.1 -246 -227 -110.2 -134.2 -61.09 -92.05 -136.2 -49.12
0.628 -294.3 -378.1 -166.4 -401.2 -238.2 -225.4 -155.2 -226.2 -177.1 -141.2 -168 -143.2 19.81 11.97 -151.1 58.62
0.632 -342.2 -303.4 -139.1 -322.4 -297.2 -303.4 -83.39 -129.2 -233.2 -224.1 -46.23 -22.29 -80.08 -76.37 -139.1 20.64
0.636 -262.1 -340.1 -126.3 -369 -209.3 -263.4 -75.13 -148.2 -119.3 -232.4 -76.37 -37.15 -5.366 -5.366 -160.2 124.7
0.64 -330.2 -309.2 -105.3 -342.2 -234.1 -230.3 -9.082 -107.3 -122.2 -247.3 52.84 46.65 -41.28 8.669 4.954 135
0.644 -245.2 -301.3 -85.04 -320.3 -182 -217.1 -52.01 -122.2 -133.3 -200.2 18.99 11.97 -24.36 21.88 -9.082 140.8
0.648 -265 -214.2 11.97 -217.1 -213 -238.2 -31.37 -61.09 -162.2 -226.2 62.75 51.6 -118.1 -60.27 73.89 8.669
0.652 -158.1 -141.2 -11.15 -142 -91.23 -127.1 -30.13 -12.38 -54.08 -66.05 43.76 25.59 -58.2 -7.018 39.63 90.82
0.656 -145.3 -147.4 21.88 -110.2 -151.1 -191.1 -90.4 -38.39 -139.1 -32.2 -67.29 -47.06 -194 -105.3 -49.12 -79.26
0.66 -114.3 -155.2 -60.27 -159.3 -109.4 -208.1 -148.2 -89.16 -118.1 -42.11 -107.3 -98.25 -228.3 -135.4 -53.25 -131.3
0.664 -88.34 -112.3 -64.4 -110.2 -93.29 -209.3 -128.4 -41.28 -108.2 -74.3 -72.24 -116.4 -321.2 -234.1 -64.4 -205.2
0.668 -99.07 -202.3 -157.3 -212.2 -92.05 -178.3 -199.4 -139.1 -123 -135.4 -131.3 -221.3 -393.4 -247.3 -227 -269.1
0.672 -82.15 -191.1 -154.4 -204.3 -66.05 -132.1 -162.2 -134.2 -88.34 -148.2 -66.05 -223.3 -384.3 -222.1 -193.2 -243.1
0.676 -88.34 -168 -104 -191.1 -100.3 -156 -119.3 -127.1 -120.1 -151.1 -9.082 -211.4 -383.1 -207.2 -118.1 -265
0.68 -157.3 -208.1 -136.2 -227 -116.4 -178.3 -135.4 -157.3 -89.16 -158.1 -66.05 -243.1 -310 -138.3 -190.3 -165.1
0.684 -215.1 -229.1 -123 -232.4 -166.4 -192.4 -124.3 -162.2 -86.28 -115.2 -19.4 -183.3 -203.1 -79.26 -65.22 -93.29
0.688 -258.4 -183.3 -10.32 -179.2 -213 -262.1 -91.23 -139.1 -103.2 -107.3 11.97 -88.34 -104 12.8 89.99 -19.4
0.692 -320.3 -241.1 -73.07 -183.3 -248.1 -281.1 -108.2 -126.3 -115.2 -132.1 -17.34 -55.32 -6.192 24.77 -2.064 -17.34
0.696 -256.3 -201 -51.19 -155.2 -220 -239 -101.1 -76.37 -57.38 -120.1 81.73 88.75 147.8 147.8 165.9 212.6
0.7 -255.1 -294.3 -161.4 -257.2 -206.4 -252.2 -204.3 -157.3 -58.2 -107.3 -64.4 15.69 208.9 123.8 -26.01 158.9
0.704 -255.1 -250.2 -116.4 -190.3 -232.4 -252.2 -162.2 -73.07 -100.3 -251.4 -1.238 151.9 214.7 100.7 117.6 174.6
0.708 -165.1 -261.3 -124.3 -222.1 -179.2 -216.3 -261.3 -116.4 -39.22 -176.3 14.86 154 256.8 164.7 103.6 263
0.712 -147.4 -221.3 -81.32 -159.3 -153.1 -188.2 -166.4 -80.08 -57.38 -163.1 -1.238 156.9 241.9 141.6 78.84 173
0.716 -155.2 -136.2 -16.1 -119.3 -132.1 -186.2 -166.4 -83.39 -57.38 -126.3 24.77 163.9 194.8 129.6 147 162.6
0.72 -147.4 -175 -52.01 -146.1 -121.4 -166.4 -157.3 -110.2 -67.29 -96.18 -56.14 31.79 128 87.93 -107.3 96.6
0.724 -184.1 -139.1 -54.08 -113.1 -137 -218.4 -94.12 -90.4 -80.08 -101.1 -35.09 17.75 64.81 24.77 -43.34 52.84
0.728 -241.1 -183.3 -77.19 -171.3 -161.4 -230.3 -110.2 -143.2 -156 -127.1 -48.3 -62.33 -34.26 -41.28 -127.1 -25.18
0.732 -140.4 -205.2 -158.1 -207.2 -123 -176.3 -134.2 -130 -116.4 -104 -81.32 -87.1 -9.082 13.62 -118.1 50.77
0.736 -157.3 -227 -114.3 -194 -133.3 -214.2 -129.2 -132.1 -156 -155.2 -49.12 -121.4 -66.05 6.605 -114.3 45
0.74 -133.3 -199.4 -149 -214.2 -134.2 -211.4 -160.2 -126.3 -165.1 -134.2 -80.08 -137 -89.16 -61.09 -104 -5.366
0.744 -127.1 -183.3 -113.1 -198.1 -124.3 -200.2 -159.3 -119.3 -141.2 -120.1 -49.12 -142 -79.26 -59.03 -25.18 -17.34
0.748 -146.1 -142 -75.13 -167.2 -64.4 -260.1 -157.3 -144.1 -123 -157.3 -139.1 -201 -91.23 -29.31 -143.2 -49.12
0.752 -171.3 -124.3 -118.1 -143.2 -135.4 -215.1 -167.2 -131.3 -73.07 -396.3 -109.4 -155.2 -97.01 -83.39 -72.24 -91.23
0.756 -154.4 -94.12 -18.16 -118.1 -129.2 -222.1 -133.3 -142 -84.21 -294.3 -100.3 -175 -155.2 -101.1 -124.3 -173.4
0.76 -226.2 -88.34 -90.4 -118.1 -197.3 -235.3 -105.3 -142 -161.4 -305.1 3.715 -81.32 -194 -154.4 40.87 -181.2
0.764 -156 -232.4 -165.1 -212.2 -174.2 -201 -211.4 -232.4 -149 -345.1 -108.2 -152.3 -220 -152.3 -19.4 -113.1
0.768 -169.2 -269.1 -181.2 -260.1 -198.1 -207.2 -204.3 -273.3 -184.1 -191.1 -96.18 -182 -285.2 -169.2 -108.2 -155.2
0.772 -115.2 -243.1 -151.1 -209.3 -143.2 -141.2 -157.3 -228.3 -245.2 -206.4 -70.18 -156 -274.1 -147.4 -41.28 -115.2
0.776 -142 -249.3 -108.2 -225.4 -174.2 -174.2 -131.3 -211.4 -263.4 -116.4 -71 -177.1 -285.2 -99.07 -122.2 -173.4
