    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1 221.1
0.625 0.9717 1.943 1.943 0.9717 -27.1 -31.09 -25.05 0 1.943 -21.05 -53.01 -27.1 -27.1 -17.06 -33.04 -27.1
0.63 -1.08 -2.051 -1.08 -6.046 -27.1 -30.01 -25.05 0 0 -8.097 -35.09 -17.06 -21.05 -16.09 -18.03 -20.08
0.635 -3.023 -1.08 1.943 -4.103 -20.08 -22.02 -16.09 0 0.9717 0.9717 -11.01 1.943 -10.04 -11.01 -3.023 -9.069
0.64 -1.08 1.943 3.995 0 -5.074 -5.074 -1.08 1.943 5.938 17.92 7.989 13.93 -2.051 0.9717 11.98 -2.051
0.645 4.966 11.98 13.93 11.98 4.966 11.98 10.9 12.96 11.98 31.96 27.96 30.99 7.989 6.91 24.94 8.961
0.65 10.9 19.97 18.89 11.98 16.95 26.99 23 23 16.95 40.92 37.89 40.92 14.9 8.961 31.96 13.93
0.655 14.9 15.98 17.92 7.989 19.97 35.95 27.96 23.97 13.93 42 37.89 37.89 11.98 5.938 33.9 13.93
0.66 12.96 12.96 15.98 3.995 17.92 33.9 25.91 21.92 12.96 42.97 33.9 33.9 5.938 0 33.9 7.989
0.665 8.961 4.966 10.9 1.943 7.989 31.96 17.92 15.98 7.989 36.92 25.91 21.92 0 -2.051 30.99 -1.08
0.67 0.9717 0.9717 5.938 -1.08 0 17.92 0 3.995 7.989 29.91 19.97 5.938 -11.01 -7.018 27.96 -5.074
0.675 -5.074 -4.103 1.943 0 -4.103 6.91 -6.046 -2.051 8.961 19.97 11.98 1.943 -17.06 -5.074 23 -15.01
0.68 -13.06 -14.04 1.943 0.9717 -16.09 1.943 -12.09 -6.046 10.9 9.933 5.938 -4.103 -19 -6.046 12.96 -22.02
0.685 -23.1 -21.05 -2.051 3.995 -23.1 -7.018 -11.01 -3.023 13.93 0.9717 -2.051 -1.08 -17.06 -1.08 -2.051 -21.05
0.69 -21.05 -18.03 4.966 13.93 -22.02 -10.04 1.943 4.966 25.91 -2.051 -1.08 4.966 -6.046 5.938 -10.04 -9.069
0.695 -13.06 -7.018 16.95 23.97 -12.09 -4.103 16.95 23 37.89 -2.051 0.9717 18.89 6.91 23.97 -18.03 4.966
0.7 0.9717 7.989 33.9 35.95 0.9717 1.943 37.89 43.94 49.99 0.9717 0 31.96 25.91 37.89 -23.1 25.91
0.705 10.9 23.97 44.91 44.91 7.989 17.92 49.99 55.92 56.9 -1.08 1.943 39.95 42.97 48.91 -23.1 42
0.71 16.95 27.96 46.96 46.96 13.93 31.96 47.94 57.98 54.95 0.9717 0.9717 37.89 48.91 54.95 -25.05 53.98
0.715 12.96 19.97 35.95 39.95 7.989 33.9 33.9 45.99 42 0.9717 -9.069 23.97 43.94 49.99 -25.05 45.99
0.72 -1.08 -2.051 15.98 24.94 -1.08 21.92 9.933 23.97 23.97 -5.074 -21.05 1.943 31.96 42.97 -23.1 30.99
0.725 -17.06 -25.05 -3.023 1.943 -17.06 -2.051 -13.06 -2.051 1.943 -7.018 -29.04 -13.06 13.93 31.96 -17.06 16.95
0.73 -33.04 -47.07 -25.05 -13.06 -29.04 -23.1 -35.09 -23.1 -9.069 -7.018 -29.04 -27.1 0 21.92 -5.074 3.995
0.735 -45.02 -61.11 -41.03 -29.04 -35.09 -41.03 -51.07 -43.08 -23.1 -1.08 -23.1 -35.09 -7.018 9.933 5.938 -1.08
0.74 -49.02 -63.05 -49.02 -39.08 -37.03 -49.02 -59.06 -53.01 -29.04 0 -13.06 -35.09 -15.01 0.9717 19.97 -9.069
0.745 -45.02 -56.03 -51.07 -43.08 -33.04 -45.02 -58.08 -54.09 -31.09 5.938 -7.018 -29.04 -19 -13.06 27.96 -18.03
0.75 -39.08 -45.02 -49.02 -41.03 -27.1 -35.09 -53.01 -51.07 -31.09 7.989 -3.023 -23.1 -23.1 -21.05 31.96 -25.05
0.755 -23.1 -26.02 -42.11 -34.01 -15.01 -19 -40.05 -42.11 -26.02 9.933 0.9717 -17.06 -29.04 -25.05 28.93 -34.01
0.76 -7.018 -4.103 -32.06 -26.02 1.943 -3.023 -26.02 -36.06 -22.02 12.96 -2.051 -10.04 -35.09 -25.05 20.94 -42.11
0.765 0.9717 5.938 -23.1 -21.05 7.989 5.938 -13.06 -35.09 -19 13.93 1.943 -9.069 -45.02 -29.04 5.938 -51.07
0.77 12.96 13.93 -11.01 -16.09 16.95 15.98 -5.074 -33.04 -14.04 18.89 4.966 -8.097 -56.03 -35.09 0 -59.06
0.775 12.96 14.9 -7.018 -13.06 12.96 17.92 -7.018 -39.08 -10.04 16.95 2.915 -14.04 -64.02 -45.02 -14.04 -71.04
0.78 8.961 9.933 0.9717 -9.069 1.943 9.933 -7.018 -35.09 -5.074 11.98 0.9717 -17.06 -67.04 -47.07 -25.05 -77.09
0.785 8.961 9.933 6.91 0.9717 -2.051 -2.051 -2.051 -22.02 3.995 2.915 -12.09 -17.06 -58.08 -36.06 -31.09 -66.07
0.79 12.96 15.98 26.99 14.9 -5.074 -7.018 3.995 1.943 19.97 -3.023 -24.08 -9.069 -36.06 -16.09 -39.08 -43.08
0.795 23 31.96 45.99 31.96 -5.074 -7.018 13.93 17.92 35.95 -23.1 -37.03 -1.08 -15.01 -2.051 -45.02 -19
0.8 32.93 45.99 57.98 45.99 -1.08 -1.08 23 34.98 46.96 -33.04 -46.1 -1.08 1.943 14.9 -50.09 0.9717
0.805 36.92 48.91 56.9 39.95 0 0.9717 19.97 35.95 43.94 -38 -47.07 0.9717 13.93 18.89 -51.07 19.97
0.81 24.94 33.9 43.94 27.96 -7.018 -3.023 11.98 27.96 29.91 -35.09 -41.03 1.943 23.97 15.98 -43.08 29.91
0.815 10.9 13.93 23 11.98 -11.01 -12.09 2.915 20.94 16.95 -17.06 -25.05 3.995 34.98 17.92 -17.06 37.89
0.82 -1.08 0.9717 8.961 0.9717 -14.04 -22.02 -2.051 13.93 7.989 0.9717 -4.103 14.9 51.93 19.97 4.966 49.99
0.825 -13.06 -13.06 0 0.9717 -11.01 -23.1 3.995 15.98 5.938 13.93 9.933 27.96 59.92 25.91 33.9 59.92
0.83 -13.06 -11.01 2.915 -1.08 -4.103 -16.09 13.93 19.97 8.961 28.93 25.91 39.95 69.96 30.99 53.98 70.93
0.835 -7.018 -4.103 2.915 0.9717 0.9717 0 19.97 17.92 9.933 29.91 33.9 43.94 62.94 25.91 58.95 66.94
0.84 0.9717 0.9717 1.943 -3.023 7.989 7.989 19.97 7.989 1.943 25.91 35.95 35.95 47.94 11.98 55.92 49.99
0.845 4.966 1.943 0.9717 -9.069 9.933 14.9 15.98 -1.08 -2.051 23.97 37.89 25.91 32.93 0 49.99 33.9
0.85 4.966 1.943 -5.074 -17.06 14.9 13.93 5.938 -9.069 -10.04 20.94 35.95 15.98 21.92 -2.051 46.96 18.89
0.855 8.961 1.943 -11.01 -18.03 14.9 14.9 1.943 -20.08 -15.01 23 32.93 6.91 11.98 -11.01 44.91 7.989
0.86 12.96 0.9717 -11.01 -21.05 18.89 15.98 -3.023 -31.09 -20.08 26.99 31.96 1.943 0 -16.09 40.92 1.943
0.865 16.95 8.961 -13.06 -21.05 15.98 20.94 -5.074 -40.05 -26.02 25.91 27.96 0.9717 -8.097 -23.1 31.96 -7.018
0.87 12.96 11.98 -13.06 -21.05 15.98 23.97 -7.018 -45.02 -27.1 19.97 21.92 -1.08 -25.05 -29.04 17.92 -21.05
0.875 10.9 14.9 -10.04 -21.05 14.9 23 -5.074 -37.03 -21.05 15.98 19.97 0.9717 -34.01 -27.1 6.91 -34.01
0.88 8.961 17.92 -4.103 -14.04 14.9 18.89 0 -23.1 -14.04 12.96 17.92 1.943 -33.04 -24.08 0 -42.11
0.885 8.961 15.98 0 -5.074 15.98 17.92 7.989 -5.074 0.9717 11.98 15.98 5.938 -29.04 -11.01 0.9717 -41.03
0.89 12.96 19.97 10.9 4.966 23 18.89 17.92 11.98 15.98 17.92 18.89 18.89 -15.01 1.943 0.9717 -27.1
0.895 23 25.91 20.94 13.93 25.91 24.94 26.99 28.93 28.93 23.97 21.92 23.97 -2.051 7.989 5.938 -15.01
0.9 28.93 29.91 25.91 21.92 27.96 27.96 31.96 39.95 35.95 23.97 27.96 27.96 3.995 13.93 7.989 -1.08
0.905 34.98 36.92 28.93 25.91 30.99 31.96 39.95 45.99 39.95 23 31.96 30.99 19.97 24.94 11.98 13.93
0.91 36.92 42 31.96 29.91 31.96 31.96 44.91 52.9 38.97 23.97 32.93 36.92 42 36.92 14.9 36.92
0.915 38.97 39.95 33.9 27.96 33.9 33.9 49.99 55.92 39.95 25.91 35.95 43.94 63.91 49.99 27.96 61.97
0.92 38.97 39.95 36.92 28.93 39.95 33.9 55.92 61.97 39.95 33.9 40.92 53.98 86.91 62.94 43.94 85.94
0.925 32.93 37.89 34.98 25.91 36.92 35.95 52.9 61 45.99 40.92 44.91 55.92 100.9 70.93 63.91 103
0.93 23 23.97 27.96 23.97 31.96 31.96 45.99 55.92 39.95 43.94 43.94 49.99 104 69.96 77.95 108
0.935 6.91 6.91 15.98 19.97 20.94 23.97 33.9 49.99 32.93 40.92 36.92 34.98 96.95 61.97 82.92 101.9
0.94 -3.023 -7.018 5.938 12.96 6.91 7.989 15.98 35.95 20.94 30.99 26.99 16.95 80.97 49.99 72.98 81.94
0.945 -17.06 -23.1 -3.023 1.943 -3.023 -5.074 -3.023 9.933 5.938 17.92 7.989 -1.08 53.98 31.96 53.98 53.98
0.95 -17.06 -26.02 -8.097 0 -10.04 -19 -18.03 -12.09 -4.103 4.966 -3.023 -20.08 19.97 9.933 32.93 23
0.955 -13.06 -22.02 -12.09 -10.04 -11.01 -25.05 -32.06 -44.05 -16.09 -3.023 -15.01 -33.04 -9.069 -13.06 8.961 -6.046
0.96 -1.08 -11.01 -13.06 -15.01 -9.069 -23.1 -37.03 -65.1 -23.1 -11.01 -25.05 -43.08 -41.03 -39.08 -7.018 -35.09
0.965 4.966 -2.051 -11.01 -17.06 -3.023 -19 -36.06 -74.06 -25.05 -19 -33.04 -47.07 -63.05 -53.01 -25.05 -56.03
0.97 8.961 -1.08 -9.069 -15.01 -3.023 -13.06 -35.09 -71.04 -21.05 -27.1 -37.03 -49.02 -73.09 -61.11 -39.08 -67.04
0.975 4.966 -3.023 -7.018 -13.06 -9.069 -13.06 -37.03 -59.06 -17.06 -31.09 -41.03 -51.07 -75.03 -61.11 -51.07 -77.09
0.98 0.9717 -11.01 -11.01 -13.06 -17.06 -17.06 -41.03 -47.07 -15.01 -35.09 -43.08 -53.01 -77.09 -63.05 -59.06 -85.07
0.985 -11.01 -17.06 -15.01 -15.01 -25.05 -23.1 -47.07 -39.08 -15.01 -35.09 -43.08 -51.07 -83.02 -65.1 -63.05 -90.04
0.99 -17.06 -20.08 -19 -17.06 -27.1 -29.04 -47.07 -33.04 -15.01 -31.09 -41.03 -47.07 -87.02 -69.1 -58.08 -96.09
0.995 -21.05 -23.1 -19 -17.06 -25.05 -29.04 -41.03 -23.1 -13.06 -23.1 -33.04 -37.03 -89.07 -65.1 -51.07 -97.06
1 -17.06 -20.08 -12.09 -10.04 -18.03 -27.1 -28.07 -8.097 -7.018 -12.09 -22.02 -26.02 -78.06 -55.06 -38 -88.1
1.005 -11.01 -16.09 -2.051 -4.103 -10.04 -21.05 -14.04 -1.08 0.9717 0 -8.097 -12.09 -60.03 -37.03 -20.08 -67.04
1.01 -5.074 -11.01 1.943 -2.051 -3.023 -13.06 -3.023 9.933 7.989 3.995 0 0.9717 -31.09 -13.06 -3.023 -37.03
1.015 2.915 -3.023 8.961 2.915 -1.08 -5.074 2.915 16.95 14.9 14.9 14.9 12.96 0 3.995 19.97 -4.103
1.02 2.915 0 11.98 6.91 6.91 -2.051 11.98 21.92 16.95 30.99 30.99 28.93 30.99 23.97 47.94 26.99
1.025 2.915 7.989 5.938 5.938 15.98 11.98 21.92 25.91 17.92 42 51.93 49.99 61.97 39.95 77.95 63.91
1.03 0.9717 8.961 1.943 5.938 25.91 24.94 34.98 37.89 18.89 57.98 67.91 69.96 95.98 57.98 107 98.89
1.035 0.9717 3.995 0 1.943 21.92 32.93 42.97 46.96 15.98 59.92 75.9 77.95 116 71.9 123.9 126
1.04 -7.018 -3.023 -3.023 0 13.93 29.91 43.94 47.94 13.93 53.98 69.96 77.95 126 77.95 126 131.9
1.045 -13.06 -14.04 -1.08 -1.08 -1.08 18.89 37.89 35.95 9.933 38.97 50.96 62.94 119 71.9 111 126
1.05 -17.06 -23.1 -1.08 0 -13.06 1.943 20.94 12.96 4.966 17.92 18.89 36.92 92.96 55.92 84 98.89
1.055 -25.05 -27.1 3.995 0.9717 -29.04 -21.05 3.995 -11.01 0.9717 -3.023 -9.069 7.989 57.98 29.91 47.94 61.97
1.06 -27.1 -26.02 5.938 0 -38 -38 -6.046 -32.06 -5.074 -18.03 -30.01 -12.09 24.94 3.995 15.98 23
1.065 -31.09 -28.07 1.943 -7.018 -43.08 -43.08 -23.1 -47.07 -14.04 -25.05 -42.11 -27.1 0.9717 -8.097 -3.023 -2.051
1.07 -33.04 -31.09 -7.018 -13.06 -41.03 -43.08 -33.04 -53.01 -21.05 -29.04 -47.07 -37.03 -21.05 -23.1 -23.1 -23.1
1.075 -31.09 -27.1 -19 -19 -32.06 -33.04 -36.06 -49.02 -24.08 -24.08 -41.03 -36.06 -30.01 -26.02 -34.01 -36.06
1.08 -23.1 -25.05 -24.08 -23.1 -23.1 -24.08 -35.09 -38 -22.02 -21.05 -34.01 -30.01 -36.06 -26.02 -40.05 -43.08
1.085 -17.06 -13.06 -21.05 -19 -9.069 -15.01 -29.04 -27.1 -17.06 -19 -31.09 -25.05 -39.08 -25.05 -43.08 -49.02
1.09 -5.074 -2.051 -6.046 -8.097 0.9717 -6.046 -18.03 -9.069 -9.069 -15.01 -25.05 -18.03 -38 -23.1 -42.11 -48.04
1.095 0.9717 1.943 1.943 1.943 6.91 1.943 -10.04 -2.051 -1.08 -12.09 -23.1 -11.01 -39.08 -20.08 -38 -49.02
1.1 0.9717 1.943 14.9 5.938 4.966 3.995 -4.103 7.989 6.91 -12.09 -13.06 -6.046 -41.03 -19 -37.03 -53.01
1.105 -1.08 1.943 19.97 10.9 0.9717 4.966 -1.08 11.98 10.9 -12.09 -11.01 -1.08 -43.08 -18.03 -36.06 -55.06
1.11 -3.023 -1.08 23 10.9 1.943 6.91 0.9717 11.98 11.98 -9.069 -1.08 -1.08 -40.05 -17.06 -32.06 -50.09
1.115 -1.08 3.995 17.92 9.933 1.943 9.933 3.995 9.933 9.933 -3.023 0 5.938 -31.09 -11.01 -27.1 -39.08
1.12 6.91 9.933 14.9 7.989 11.98 16.95 9.933 12.96 12.96 7.989 14.9 12.96 -8.097 -1.08 -8.097 -15.01
1.125 14.9 11.98 11.98 7.989 20.94 23.97 7.989 17.92 12.96 23 25.91 20.94 14.9 18.89 8.961 8.961
1.13 10.9 5.938 7.989 3.995 23.97 25.91 7.989 19.97 11.98 39.95 39.95 23.97 42 37.89 39.95 42
1.135 6.91 0.9717 3.995 1.943 23.97 25.91 3.995 21.92 14.9 51.93 50.96 29.91 67.91 54.95 67.91 72.98
1.14 2.915 1.943 1.943 4.966 20.94 18.89 4.966 20.94 13.93 54.95 52.9 32.93 84.97 61.97 87.99 88.96
1.145 0.9717 1.943 5.938 7.989 19.97 15.98 9.933 13.93 9.933 47.94 47.94 33.9 89.93 59.92 93.93 93.93
1.15 8.961 7.989 10.9 11.98 25.91 16.95 16.95 8.961 8.961 37.89 36.92 30.99 86.91 53.98 89.93 90.9
1.155 14.9 16.95 15.98 10.9 24.94 18.89 15.98 -2.051 3.995 23 23 20.94 76.98 43.94 72.98 81.94
1.16 12.96 15.98 11.98 3.995 17.92 13.93 7.989 -9.069 0 9.933 5.938 3.995 61.97 33.9 51.93 67.91
1.165 4.966 5.938 2.915 0.9717 3.995 0.9717 -2.051 -16.09 0.9717 3.995 -3.023 -7.018 51.93 25.91 35.95 57.98
1.17 -1.08 -8.097 -3.023 -3.023 -5.074 -12.09 -20.08 -21.05 -6.046 0 -11.01 -15.01 43.94 21.92 23 46.96
1.175 -13.06 -23.1 -15.01 -11.01 -17.06 -27.1 -33.04 -23.1 -13.06 -2.051 -17.06 -21.05 29.91 15.98 15.98 31.96
1.18 -15.01 -31.09 -19 -14.04 -16.09 -33.04 -33.04 -15.01 -14.04 0.9717 -14.04 -16.09 16.95 9.933 11.98 14.9
1.185 -15.01 -29.04 -22.02 -14.04 -12.09 -33.04 -26.02 -10.04 -14.04 0.9717 -10.04 -14.04 0.9717 1.943 7.989 1.943
1.19 -9.069 -25.05 -21.05 -17.06 -7.018 -21.05 -19 -9.069 -13.06 1.943 -5.074 -9.069 -9.069 0.9717 0 -15.01
1.195 -1.08 -16.09 -16.09 -16.09 1.943 -9.069 -8.097 -4.103 -10.04 2.915 0 -2.051 -20.08 -7.018 1.943 -27.1
1.2 0.9717 -4.103 -6.046 -12.09 4.966 0.9717 0.9717 0 -9.069 6.91 2.915 2.915 -24.08 -13.06 1.943 -36.06
1.205 8.961 1.943 0 -5.074 13.93 7.989 13.93 1.943 -5.074 9.933 11.98 13.93 -25.05 -17.06 0.9717 -39.08
1.21 16.95 16.95 11.98 0 23.97 19.97 29.91 11.98 0.9717 11.98 19.97 23.97 -21.05 -19 -1.08 -34.01
