    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1 215.1
0.625 25 50.94 1.996 14.91 -23 -21.01 21.95 0 2.941 7.982 -11.03 -20.06 -54.09 40.96 -27.1 -92.01
0.63 31.93 50 20.9 15.96 -22.06 -6.092 36.97 0 6.932 20.9 5.987 -10.08 -45.06 48 -15.02 -89.07
0.635 -10.08 9.978 -4.096 15.96 -20.06 -43.06 0.9453 0.9453 9.978 -9.033 3.991 -14.07 -55.04 -9.033 -11.03 -91.06
0.64 -35.08 -15.02 -37.08 -4.096 -31.09 -65.01 -25.1 -13.02 -17.02 -49.05 0.9453 -18.07 -71 -28.04 -9.033 -94
0.645 -38.02 -21.01 -47.05 -14.07 -34.03 -53.04 -26.05 -22.06 -40.02 -46 -8.087 -13.02 -65.01 -19.01 -13.02 -75.1
0.65 -59.03 -42.01 -70.06 -20.06 -36.03 -42.01 -31.09 -27.1 -44.01 -45.06 -19.01 -17.02 -52.1 -33.09 -9.033 -46
0.655 -64.07 -38.02 -69.01 -44.01 -39.07 -21.01 -5.042 -34.03 -46 -50.1 -5.042 -14.07 -42.01 -26.05 -5.042 -12.08
0.66 -53.04 -27.1 -66.06 -44.01 -27.1 1.996 7.982 -35.08 -33.09 -29.09 -2.101 -9.033 -22.06 -39.07 -1.05 9.978
0.665 -50.1 -32.03 -75.1 -30.04 -16.07 0.9453 -10.08 -33.09 -29.09 -9.033 -18.07 -10.08 -1.05 -51.05 2.941 25
0.67 -40.02 -23 -67.01 -27.1 -9.033 4.936 -37.08 -33.09 -15.02 -4.096 -21.01 -15.02 8.928 -24.05 14.91 29.93
0.675 -37.08 -14.07 -66.06 -17.02 0 22.9 -41.07 -27.1 5.987 10.92 -21.01 -14.07 21.95 -22.06 22.9 34.98
0.68 -54.09 -30.04 -71 -16.07 16.91 18.91 -40.02 -21.01 11.97 17.96 -20.06 -8.087 35.92 -30.04 42.96 42.96
0.685 -73.1 -40.02 -78.04 -26.05 28.99 -9.033 -46 -13.02 3.991 -6.092 -5.042 -9.033 27.94 -33.09 54.93 50
0.69 -85.08 -47.05 -91.06 -27.1 35.92 -37.08 -63.02 -9.033 0.9453 -21.01 -7.037 -9.033 11.97 -49.05 52.94 48
0.695 -74.05 -49.05 -79.09 -19.01 27.94 -36.03 -47.05 -13.02 -27.1 -12.08 -21.01 -3.046 8.928 -30.04 52.94 36.97
0.7 -56.09 -26.05 -41.07 -9.033 12.92 -35.08 -4.096 -7.037 -27.1 -15.02 -19.01 1.996 2.941 -20.06 36.97 11.97
0.705 -37.08 1.996 -20.06 1.996 4.936 -27.1 0.9453 -1.05 -13.02 -8.087 -7.037 2.941 -3.046 -23 14.91 -3.046
0.71 -9.033 8.928 -13.02 9.978 4.936 -2.101 1.996 -1.05 -3.046 8.928 -16.07 6.932 4.936 1.996 4.936 -9.033
0.715 -1.05 20.9 -11.03 20.9 2.941 -16.07 -6.092 -2.101 9.978 0.9453 -24.05 -4.096 1.996 17.96 -15.02 -24.05
0.72 6.932 29.93 -12.08 25.94 -7.037 -33.09 -19.01 -2.101 17.96 -9.033 -28.04 -29.09 -14.07 17.96 -41.07 -52.1
0.725 13.97 27.94 -12.08 32.98 -19.01 -20.06 0.9453 0 7.982 -3.046 -54.09 -43.06 -19.01 20.9 -49.05 -64.07
0.73 5.987 27.94 -1.05 39.91 -33.09 -19.01 21.95 7.982 0 -3.046 -55.04 -53.04 -31.09 1.996 -59.03 -77.09
0.735 7.982 33.93 -2.101 45.9 -31.09 -17.02 0 17.96 -2.101 0.9453 -23 -41.07 -31.09 3.991 -41.07 -69.01
0.74 23.95 35.92 -11.03 50.94 -11.03 1.996 -28.04 30.98 8.928 8.928 -22.06 -10.08 0 41.91 0.9453 -14.07
0.745 31.93 43.9 -11.03 54.93 -2.101 1.996 -34.03 32.98 27.94 2.941 -20.06 0.9453 12.92 61.97 10.92 8.928
0.75 34.98 54.93 -8.087 52.94 6.932 4.936 -9.033 38.97 39.91 -5.042 1.996 15.96 27.94 54.93 14.91 7.982
0.755 32.98 46.95 -12.08 51.99 36.97 2.941 9.978 58.92 54.93 -12.08 -11.03 38.97 54.93 25 34.98 36.97
0.76 14.91 36.97 1.996 45.9 56.93 2.941 28.99 61.97 64.91 -17.02 -10.08 44.95 64.91 4.936 25 44.95
0.765 4.936 28.99 14.91 40.96 62.91 25.94 42.96 59.97 73.94 -6.092 17.96 46.95 76.99 12.92 20.9 54.93
0.77 1.996 9.978 -2.101 36.97 75.94 31.93 48 59.97 90.96 9.978 5.987 48 96 17.96 40.96 89.91
0.775 0 3.991 0.9453 25.94 55.98 31.93 45.9 31.93 81.92 25.94 -3.046 31.93 85.92 19.96 20.9 81.92
0.78 2.941 2.941 -9.033 15.96 28.99 38.97 40.96 6.932 66.91 36.97 8.928 14.91 76.99 16.91 2.941 56.93
0.785 2.941 -4.096 -44.01 8.928 25 22.9 -9.033 0.9453 63.96 37.92 -11.03 -1.05 69.95 4.936 14.91 63.96
0.79 2.941 -1.05 -36.03 4.936 3.991 15.96 -64.07 -9.033 40.96 23.95 -16.07 -19.01 35.92 18.91 2.941 41.91
0.795 5.987 9.978 -21.01 2.941 -13.02 21.95 -39.07 -9.033 18.91 9.978 7.982 -19.01 3.991 29.93 -1.05 15.96
0.8 6.932 8.928 -20.06 6.932 -6.092 1.996 -1.05 8.928 11.97 2.941 0 -9.033 -9.033 22.9 18.91 7.982
0.805 15.96 21.95 0.9453 3.991 -3.046 -19.01 27.94 10.92 -12.08 2.941 0 0 -37.08 25 10.92 -23
0.81 28.99 40.96 21.95 15.96 -3.046 -16.07 70.9 17.96 -18.07 6.932 10.92 17.96 -43.06 23.95 0.9453 -42.01
0.815 17.96 28.99 0 19.96 0 -50.1 41.91 25.94 -1.05 -2.101 -11.03 2.941 -56.09 4.936 -1.05 -54.09
0.82 3.991 17.96 -4.096 7.982 -16.07 -68.06 1.996 4.936 -27.1 -19.01 -18.07 -16.07 -76.04 16.91 -31.09 -90.01
0.825 0.9453 21.95 8.928 0.9453 -17.02 -45.06 22.9 0.9453 -39.07 -22.06 1.996 -11.03 -57.03 31.93 -31.09 -82.03
0.83 -9.033 1.996 -8.087 -3.046 -2.101 -30.04 1.996 -3.046 -22.06 -19.01 -23 -13.02 -25.1 22.9 -21.01 -51.05
0.835 -32.03 -19.01 -22.06 -20.06 1.996 -28.04 -37.08 -22.06 -25.1 -16.07 -55.04 -26.05 -18.07 16.91 -29.09 -42.01
0.84 -28.04 -10.08 -11.03 -17.02 -5.042 -12.08 -28.04 -27.1 -24.05 -18.07 -64.07 -21.01 -9.033 17.96 -35.08 -24.05
0.845 -31.09 -17.02 -39.07 -11.03 -18.07 -8.087 -50.1 -26.05 -8.087 -27.1 -87.07 -35.08 -13.02 15.96 -41.07 -21.01
0.85 -38.02 -32.03 -54.09 -20.06 -38.02 -8.087 -64.07 -37.08 -25.1 -20.06 -72.05 -41.07 -30.04 25.94 -49.05 -43.06
0.855 -28.04 -17.02 -28.04 -31.09 -48.1 1.996 -23 -47.05 -37.08 -7.037 -37.08 -27.1 -26.05 33.93 -37.08 -44.01
0.86 -40.02 -32.03 -40.02 -46 -46 4.936 -22.06 -47.05 -29.09 -22.06 -32.03 -31.09 -34.03 21.95 -27.1 -45.06
0.865 -59.03 -55.04 -39.07 -61.02 -50.1 -14.07 -24.05 -60.08 -38.02 -35.08 -9.033 -39.07 -49.05 11.97 -33.09 -53.04
0.87 -38.02 -30.04 -9.033 -53.04 -47.05 -16.07 6.932 -55.04 -46 -30.04 18.91 -13.02 -39.07 29.93 -13.02 -44.01
0.875 -26.05 -21.01 -16.07 -34.03 -18.07 -4.096 1.996 -28.04 -29.09 -34.03 19.96 2.941 -16.07 28.99 6.932 -32.03
0.88 -19.01 -19.01 -22.06 -21.01 -1.05 -6.092 -1.05 -9.033 -10.08 -17.02 29.93 19.96 1.996 26.99 14.91 -23
0.885 -1.05 9.978 6.932 0 13.97 1.996 20.9 3.991 0 6.932 36.97 41.91 21.95 50 26.99 -2.101
0.89 5.987 25.94 10.92 21.95 26.99 10.92 34.98 25 21.95 5.987 20.9 38.97 25 44.95 42.96 10.92
0.895 -2.101 14.91 8.928 29.93 18.91 -4.096 35.92 19.96 19.96 6.932 9.978 20.9 8.928 18.91 28.99 4.936
0.9 2.941 18.91 19.96 21.95 -1.05 -12.08 18.91 -1.05 0 16.91 2.941 7.982 -1.05 21.95 14.91 -1.05
0.905 -2.101 7.982 -2.101 7.982 -7.037 -5.042 -21.01 -10.08 -10.08 6.932 -22.06 -13.02 -5.042 0.9453 2.941 5.987
0.91 -18.07 -10.08 -26.05 1.996 -22.06 -10.08 -45.06 -22.06 -7.037 8.928 -41.07 -37.08 -13.02 -16.07 -15.02 1.996
0.915 -9.033 0 -11.03 -2.101 -43.06 -17.02 -31.09 -31.09 -10.08 7.982 -31.09 -45.06 -21.01 5.987 -33.09 0.9453
0.92 -4.096 8.928 -2.101 6.932 -33.09 -11.03 -4.096 -13.02 0 0.9453 -26.05 -43.06 -29.09 12.92 -35.08 -1.05
0.925 -1.05 4.936 0.9453 16.91 -26.05 -14.07 0 0.9453 0 1.996 -23 -43.06 -37.08 14.91 -53.04 -35.08
0.93 8.928 16.91 23.95 23.95 -34.03 -18.07 1.996 9.978 -8.087 12.92 -12.08 -32.03 -42.01 42.96 -67.01 -62.07
0.935 13.97 23.95 39.91 31.93 -27.1 -23 23.95 25.94 -15.02 0.9453 -15.02 -21.01 -53.04 39.91 -67.01 -61.02
0.94 21.95 25.94 35.92 32.98 -27.1 -29.09 53.99 33.93 -20.06 -13.02 -27.1 -11.03 -59.03 29.93 -71 -73.1
0.945 18.91 25 32.98 22.9 -34.03 -40.02 42.96 25.94 -31.09 -40.02 -5.042 -6.092 -60.08 32.98 -71 -82.03
0.95 10.92 16.91 35.92 13.97 -16.07 -30.04 42.96 29.93 -30.04 -55.04 10.92 2.941 -44.01 6.932 -43.06 -58.08
0.955 -8.087 -1.05 22.9 3.991 12.92 -14.07 29.93 40.96 -16.07 -34.03 0.9453 22.9 -8.087 -18.07 -1.05 -28.04
0.96 -36.03 -22.06 -8.087 -2.101 34.98 -6.092 -9.033 40.96 -5.042 -17.02 0.9453 31.93 21.95 -18.07 25 3.991
0.965 -31.09 -25.1 -13.02 -4.096 51.99 21.95 10.92 32.98 0 -2.101 -1.05 42.96 48.94 -9.033 52.94 60.92
0.97 -17.02 -25.1 -23 -20.06 45.9 38.97 25 16.91 10.92 4.936 -8.087 40.96 62.91 -2.101 52.94 74.99
0.975 -31.09 -47.05 -59.03 -51.05 11.97 13.97 -47.05 -15.02 1.996 -21.01 -11.03 0 37.92 -11.03 32.98 48
0.98 -23 -41.07 -31.09 -69.01 0 9.978 -45.06 -33.09 -17.02 -31.09 -3.046 -13.02 19.96 -25.1 28.99 51.99
0.985 -17.02 -30.04 -8.087 -66.06 -2.101 16.91 -28.04 -33.09 -25.1 -8.087 -20.06 -18.07 21.95 -26.05 28.99 52.94
0.99 -38.02 -55.04 -43.06 -62.07 -15.02 -3.046 -85.08 -49.05 -31.09 -9.033 -38.02 -49.05 1.996 -35.08 6.932 28.99
0.995 -25.1 -42.01 -20.06 -57.03 -34.03 -14.07 -54.09 -57.03 -50.1 -25.1 -32.03 -64.07 -33.09 -25.1 -13.02 6.932
1 -24.05 -33.09 -9.033 -59.03 -58.08 -36.03 -23 -59.03 -60.08 -46 -36.03 -70.06 -70.06 -25.1 -39.07 -31.09
1.005 -45.06 -62.07 -58.08 -66.06 -68.06 -73.1 -54.09 -61.02 -82.03 -69.01 -49.05 -82.03 -99.04 -43.06 -57.03 -75.1
1.01 -16.07 -35.08 -19.01 -48.1 -33.09 -53.04 7.982 -37.08 -94 -49.05 -29.09 -45.06 -75.1 -10.08 -37.08 -63.02
1.015 -10.08 -25.1 3.991 -35.08 0.9453 -16.07 25.94 -9.033 -57.03 -4.096 -29.09 -21.01 -28.04 1.996 -23 -32.03
1.02 -37.08 -71 -49.05 -55.04 -9.033 -11.03 -53.04 -33.09 -31.09 3.991 -63.02 -51.05 -17.02 -23 -55.04 -39.07
1.025 -33.09 -74.05 -54.09 -80.03 -40.02 -5.042 -62.07 -67.01 -32.03 0.9453 -74.05 -88.02 -21.01 -19.01 -101 -45.06
1.03 -41.07 -74.05 -57.03 -89.07 -74.05 -2.101 -72.05 -81.08 -22.06 0.9453 -90.01 -114.1 -21.01 -34.03 -139.1 -50.1
1.035 -43.06 -75.1 -93.06 -82.03 -83.08 -8.087 -91.06 -93.06 -36.03 1.996 -103 -111 -12.08 -30.04 -141.1 -42.01
1.04 2.941 -19.01 -31.09 -43.06 -53.04 0 -37.08 -63.02 -39.07 12.92 -59.03 -67.01 8.928 22.9 -101 -9.033
1.045 21.95 2.941 11.97 -1.05 -4.096 6.932 -24.05 -13.02 4.936 27.94 -28.04 -18.07 37.92 36.97 -39.07 28.99
1.05 12.92 -13.02 -20.06 0 1.996 2.941 -42.01 -5.042 21.95 32.98 -32.03 -1.05 41.91 23.95 2.941 43.9
1.055 16.91 -5.042 -14.07 -5.042 -4.096 -10.08 -17.02 -13.02 0.9453 7.982 -19.01 -4.096 10.92 26.99 0.9453 20.9
1.06 0 -15.02 -5.042 -11.03 -14.07 -23 -15.02 -11.03 -10.08 -16.07 -19.01 -9.033 -11.03 -2.101 6.932 7.982
1.065 -4.096 -21.01 -24.05 -13.02 -22.06 -24.05 -28.04 -25.1 -45.06 -7.037 -14.07 -4.096 -17.02 0.9453 14.91 6.932
1.07 14.91 4.936 1.996 -14.07 -19.01 -23 -8.087 -26.05 -55.04 -6.092 19.96 1.996 -25.1 26.99 12.92 -1.05
