    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1
0.625 -17.08 -13.08 -19.02 -3.029 -25.08 -33.07 -31.02 -9.086 -23.02 -21.08 -39.01 -37.07 -19.02 9.935 -7.027 -39.01
0.63 -25.08 -17.08 -21.08 -15.02 -33.07 -31.02 -30.05 -16.11 -29.08 -24.11 -32.11 -38.04 -30.05 8.965 -11.02 -42.04
0.635 -33.07 -29.08 -27.02 -31.02 -48.1 -36.1 -33.07 -31.02 -35.01 -36.1 -32.11 -38.04 -47.01 1.938 -19.02 -47.01
0.64 -45.07 -41.07 -31.02 -51.01 -59 -45.07 -33.07 -47.01 -47.01 -51.01 -37.07 -41.07 -59 -7.027 -31.02 -47.01
0.645 -50.04 -41.07 -31.02 -54.03 -60.09 -47.01 -33.07 -54.03 -56.09 -55 -41.07 -41.07 -56.09 -14.05 -40.1 -39.01
0.65 -46.04 -35.01 -22.05 -45.07 -52.1 -45.07 -28.11 -54.03 -54.03 -48.1 -45.07 -35.01 -40.1 -15.02 -48.1 -19.02
0.655 -35.01 -25.08 -7.027 -29.08 -31.02 -35.01 -23.02 -41.07 -45.07 -27.02 -41.07 -29.08 -17.08 -3.029 -49.07 1.938
0.66 -14.05 -9.086 5.936 -8.117 -5.088 -16.11 -14.05 -24.11 -22.05 0 -33.07 -17.08 6.906 7.996 -40.1 22.9
0.665 0.9692 -1.09 13.93 2.908 7.996 1.938 -4.119 -8.117 1.938 14.9 -25.08 -7.027 26.9 12.96 -34.04 30.89
0.67 13.93 4.967 17.93 7.996 13.93 7.996 0.9692 1.938 15.99 19.99 -19.02 0.9692 33.92 5.936 -31.02 17.93
0.675 17.93 8.965 11.99 11.99 9.935 8.965 3.998 10.9 23.99 12.96 -15.02 0 23.99 -4.119 -31.02 1.938
0.68 13.93 4.967 2.908 9.935 0 0.9692 15.99 13.93 17.93 0 -11.02 1.938 5.936 -30.05 -33.07 -18.05
0.685 3.998 4.967 -2.06 7.996 -7.027 -7.027 25.93 13.93 1.938 -23.02 -3.029 5.936 -11.02 -51.01 -33.07 -27.02
0.69 -1.09 2.908 -1.09 6.906 -15.02 -19.02 28.96 7.996 -11.02 -39.01 1.938 9.935 -27.02 -64.09 -22.05 -20.11
0.695 -13.08 0.9692 -1.09 4.967 -19.02 -25.08 18.9 0 -25.08 -45.07 7.996 13.93 -33.07 -65.06 -8.117 -1.09
0.7 -19.02 -7.027 -2.06 -2.06 -19.02 -25.08 1.938 -5.088 -29.08 -43.01 7.996 15.99 -29.08 -53.06 3.998 11.99
0.705 -19.02 -11.02 0.9692 -4.119 -19.02 -21.08 -8.117 -13.08 -27.02 -37.07 0 13.93 -21.08 -41.07 16.96 21.93
0.71 -15.02 -11.02 -3.029 -12.12 -17.08 -15.02 -12.12 -21.08 -21.08 -29.08 -7.027 3.998 -13.08 -33.07 20.96 21.93
0.715 -9.086 -11.02 -7.027 -17.08 -13.08 -13.08 -13.08 -27.02 -17.08 -23.02 -15.02 -5.088 -9.086 -31.02 19.99 15.99
0.72 0.9692 -1.09 -13.08 -17.08 -7.027 -9.086 -7.027 -33.07 -15.02 -15.02 -17.08 -21.08 -7.027 -33.07 17.93 7.996
0.725 0 2.908 -15.02 -15.02 -1.09 -7.027 -7.027 -35.01 -11.02 -7.027 -15.02 -33.07 -9.086 -37.07 17.93 3.998
0.73 0 8.965 -13.08 -7.027 0 -9.086 -13.08 -31.02 -9.086 -5.088 -15.02 -37.07 -9.086 -43.01 17.93 0
0.735 0.9692 10.9 -9.086 0.9692 1.938 -13.08 -17.08 -21.08 -9.086 -7.027 -15.02 -33.07 -11.02 -51.01 19.99 -3.029
0.74 -5.088 10.9 -5.088 3.998 -2.06 -21.08 -15.02 -7.027 -13.08 -13.08 -15.02 -21.08 -17.08 -59 19.99 -17.08
0.745 -11.02 8.965 -5.088 9.935 -3.029 -29.08 -9.086 0 -21.08 -21.08 -11.02 -7.027 -23.02 -63.12 19.99 -33.07
0.75 -9.086 6.906 -11.02 11.99 -5.088 -27.02 -1.09 9.935 -25.08 -19.02 -1.09 3.998 -25.08 -59 17.93 -43.01
0.755 -1.09 6.906 -15.02 11.99 -1.09 -13.08 0.9692 15.99 -17.08 -3.029 7.996 15.99 -13.08 -41.07 12.96 -41.07
0.76 9.935 8.965 -13.08 13.93 7.996 3.998 0.9692 21.93 0 17.93 17.93 27.99 9.935 -13.08 2.908 -25.08
0.765 23.99 16.96 -7.027 17.93 23.99 25.93 0.9692 29.92 31.98 47.98 21.93 37.92 47.98 15.99 -1.09 0.9692
0.77 31.98 22.9 0.9692 21.93 33.92 35.98 3.998 37.92 61.91 65.91 19.99 43.98 79.96 42.89 -2.06 21.93
0.775 25.93 22.9 1.938 23.99 31.98 28.96 19.99 41.92 75.96 65.91 11.99 41.92 91.96 52.94 -4.119 41.92
0.78 7.996 14.9 1.938 17.93 15.99 3.998 29.92 33.92 59.97 39.98 5.936 27.99 75.96 41.92 -5.088 45.92
0.785 -11.02 -1.09 0 -1.09 -9.086 -20.11 27.99 13.93 19.99 -2.06 0 7.996 35.98 16.96 -5.088 35.98
0.79 -33.07 -15.02 -10.06 -16.11 -38.04 -46.04 3.998 -11.02 -29.08 -43.01 -1.09 -13.08 -13.08 -6.058 -17.08 15.99
0.795 -45.07 -31.02 -21.08 -33.07 -59 -61.06 -19.02 -37.07 -77.05 -79.11 -7.027 -31.02 -63.12 -39.01 -27.02 -1.09
0.8 -42.04 -33.07 -20.11 -38.04 -66.03 -62.03 -37.07 -49.07 -103.1 -96.07 -7.027 -37.07 -93.05 -58.03 -32.11 -18.05
0.805 -28.11 -25.08 -16.11 -30.05 -56.09 -49.07 -33.07 -45.07 -105 -92.08 -3.029 -27.02 -95.11 -57.06 -22.05 -22.05
0.81 -11.02 -11.02 -3.029 -15.02 -37.07 -33.07 -5.088 -25.08 -81.05 -67.12 3.998 -3.029 -73.06 -43.01 -3.029 -19.02
0.815 6.906 4.967 11.99 2.908 -6.058 -7.027 23.99 0.9692 -39.01 -26.05 19.99 16.96 -35.01 -11.02 14.9 -8.117
0.82 24.96 20.96 23.99 19.99 14.9 8.965 45.92 15.99 -2.06 6.906 31.98 32.95 -2.06 22.9 31.98 1.938
0.825 37.92 36.95 33.92 29.92 31.98 25.93 43.98 25.93 29.92 33.92 31.98 39.98 23.99 47.98 35.98 1.938
0.83 47.98 48.95 36.95 36.95 43.98 31.98 27.99 24.96 47.98 43.98 21.93 32.95 33.92 63.97 34.89 5.936
0.835 49.91 52.94 35.98 44.95 50.88 30.89 9.935 18.9 47.98 38.89 10.9 23.99 31.98 65.91 32.95 4.967
0.84 49.91 58.88 37.92 53.91 53.91 25.93 7.996 13.93 41.92 21.93 0 13.93 19.99 57.91 29.92 1.938
0.845 50.88 58.88 40.95 60.94 59.97 21.93 20.96 16.96 31.98 10.9 -1.09 12.96 10.9 47.98 30.89 2.908
