    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1 276.1
0.625 -1.079 20.9 -13.08 -7.011 -2.022 -31.01 -11.06 -23.06 -11.06 -17.12 -13.08 -29.12 -45.03 -25.08 -27.1 -15.1
0.63 6.876 38.97 -4.045 1.888 7.955 -19.01 4.989 -12 -2.022 -1.079 1.888 -14.02 -39.1 -9.034 -16.04 1.888
0.635 16.99 54.88 0.9438 8.899 17.93 -12 24 -1.079 1.888 6.876 8.899 -1.079 -23.06 2.966 -2.022 19.96
0.64 17.93 54.88 0.9438 15.91 17.93 -15.1 25.89 7.955 9.978 5.933 5.933 1.888 -11.06 7.955 1.888 17.93
0.645 12 50.97 0 13.89 12 -20.09 15.91 7.955 9.978 1.888 1.888 3.91 -5.124 0 8.899 3.91
0.65 5.933 44.9 0 12.94 3.91 -24 7.955 1.888 3.91 -10.11 -6.067 4.989 -11.06 -23.06 18.88 -7.011
0.655 5.933 50.97 5.933 17.93 5.933 -17.12 9.978 5.933 3.91 -11.06 -3.101 13.89 -19.01 -39.1 36 -9.034
0.66 24 62.97 28.99 33.98 24 1.888 26.97 21.98 9.978 1.888 9.978 38.97 -19.01 -27.1 55.96 0.9438
0.665 45.98 76.99 50.97 50.97 43.96 13.89 52.99 42.88 27.91 27.91 37.89 64.99 -9.034 1.888 67.96 24
0.67 63.91 84.94 61.89 65.93 60 21.98 72 61.89 45.98 48 57.98 81.98 0 24 69.98 31.96
0.675 65.93 82.92 61.89 72 60 13.89 76.99 69.98 57.98 50.97 62.97 81.98 13.89 34.92 54.88 21.98
0.68 49.89 74.97 43.96 65.93 43.96 0 66.88 58.92 51.91 34.92 48.94 61.89 13.89 25.89 25.89 1.888
0.685 25.89 60.94 25.89 45.98 19.96 -9.034 45.98 33.98 33.98 3.91 19.96 27.91 7.955 9.978 -7.011 -11.06
0.69 3.91 50.97 5.933 30.88 0 -15.1 22.92 3.91 12 -16.04 -2.022 1.888 -1.079 0 -30.07 -16.04
0.695 -1.079 40.99 0.9438 14.97 -3.101 -15.1 3.91 -11.06 -3.101 -30.07 -20.09 -14.02 -9.034 0.9438 -39.1 -13.08
0.7 -1.079 30.88 0.9438 5.933 -1.079 -15.1 0.9438 -21.03 -15.1 -29.12 -29.12 -21.03 -9.034 12 -37.08 -7.011
0.705 -2.022 22.92 0 -1.079 -2.022 -19.01 -1.079 -20.09 -19.01 -19.01 -23.06 -16.04 -5.124 22.92 -29.12 0
0.71 -2.022 16.99 5.933 0 -2.022 -29.12 0.9438 -14.02 -17.12 -9.034 -11.06 -12 -2.022 24.94 -26.02 -2.022
0.715 0.9438 14.97 13.89 -2.022 0.9438 -39.1 0 -3.101 -15.1 -5.124 0.9438 -13.08 1.888 15.91 -25.08 -9.034
0.72 0.9438 14.97 19.96 3.91 0.9438 -43.01 5.933 2.966 -11.06 -7.011 0 -15.1 1.888 0 -28.04 -6.067
0.725 0 18.88 24 13.89 0 -41.12 7.955 5.933 -5.124 -9.034 -2.022 -19.01 -2.022 -13.08 -32.09 -2.022
0.73 7.955 22.92 21.98 21.98 5.933 -33.03 5.933 5.933 -1.079 -9.034 -5.124 -17.12 -1.079 -23.06 -27.1 15.91
0.735 12 24.94 15.91 24 7.955 -29.12 5.933 1.888 -2.022 -7.011 -7.011 -9.034 -3.101 -23.06 -11.06 33.98
0.74 5.933 20.9 7.955 17.93 1.888 -27.1 5.933 -2.022 0 -5.124 -1.079 1.888 0.9438 -9.034 9.978 51.91
0.745 0.9438 18.88 3.91 9.978 -5.124 -25.08 12 -2.022 3.91 -3.101 12 21.98 7.955 7.955 41.93 65.93
0.75 -7.011 18.88 9.978 7.955 -11.06 -23.06 24 5.933 9.978 -2.022 37.89 43.96 24 29.93 72 73.89
0.755 -5.124 28.99 21.98 17.93 -7.011 -17.12 36 17.93 21.98 5.933 60 57.98 41.93 39.91 88.99 67.96
0.76 3.91 42.88 37.89 36 1.888 -9.034 41.93 33.98 37.89 12 72 63.91 48.94 27.91 90.88 39.91
0.765 21.98 56.9 45.98 48 19.96 0.9438 41.93 41.93 45.98 9.978 72 55.96 37.89 0.9438 72 -2.022
0.77 31.96 64.99 41.93 52.99 27.91 1.888 36 37.89 45.98 0.9438 62.97 41.93 16.99 -35.06 46.92 -36
0.775 31.96 60.94 27.91 42.88 27.91 7.955 25.89 25.89 31.96 -15.1 46.92 25.89 -4.045 -53.12 21.98 -62.02
0.78 24 46.92 9.978 27.91 19.96 15.91 17.93 13.89 13.89 -25.08 29.93 13.89 -15.1 -45.03 1.888 -61.08
0.785 15.91 34.92 -2.022 16.99 17.93 21.98 14.97 3.91 2.966 -15.1 16.99 5.933 0 -9.034 0.9438 -34.11
0.79 15.91 30.88 -2.022 14.97 21.98 25.89 16.99 1.888 4.989 1.888 6.876 1.888 25.89 21.98 1.888 -2.022
0.795 21.98 32.9 5.933 19.96 29.93 21.98 17.93 3.91 19.96 24 -2.022 0 48 41.93 -1.079 7.955
0.8 21.98 30.88 14.97 24 29.93 12.94 18.88 5.933 34.92 36 0.9438 0 53.93 36 -7.011 5.933
0.805 13.89 22.92 24.94 24 17.93 0.9438 18.88 7.955 44.9 37.89 1.888 -8.09 40.99 21.98 -20.09 -1.079
0.81 0 14.97 27.91 19.96 1.888 -1.079 21.98 9.978 39.91 31.96 0 -11.06 19.96 13.89 -29.12 -3.101
0.815 0.9438 10.92 38.97 22.92 1.888 1.888 29.93 17.93 32.9 29.93 8.899 -4.045 12 17.93 -26.02 8.899
0.82 3.91 20.9 50.97 34.92 6.876 8.899 39.91 32.9 27.91 38.97 14.97 2.966 13.89 31.96 -13.08 36
0.825 29.93 42.88 60 48 31.96 17.93 43.96 39.91 24 48 13.89 15.91 25.89 43.96 -1.079 55.96
0.83 58.92 62.97 67.96 58.92 60.94 31.96 46.92 42.88 32.9 52.99 10.92 27.91 34.92 41.93 12 64.99
0.835 72.94 68.9 65.93 57.98 72.94 37.89 41.93 38.97 42.88 46.92 9.978 29.93 36 32.9 24.94 58.92
0.84 65.93 58.92 53.93 43.96 61.89 31.96 31.96 31.96 43.96 27.91 13.89 31.96 27.91 24 33.98 45.98
0.845 43.96 34.92 38.97 26.97 36.94 19.96 25.89 21.98 40.99 5.933 22.92 31.96 20.9 20.9 40.99 34.92
0.85 12.94 8.899 15.91 9.978 4.989 0 19.96 13.89 21.98 -13.08 26.97 34.92 12.94 7.955 44.9 24.94
