    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1 287.1
0.625 -20.05 -103.1 9.955 44.87 -1.122 -1.122 34.91 44.87 -5.047 1.963 -7.01 -16.12 8.973 6.87 -18.09 44.87
0.63 -19.07 -29.02 -7.01 25.94 1.963 1.963 17.95 35.89 -4.066 -1.122 2.944 -15 0.9814 -2.103 -17.11 29.86
0.635 -19.07 42.9 -27.06 -7.01 0.9814 -13.04 0.9814 5.889 -7.01 -5.047 7.992 -19.07 -19.07 -21.03 -17.11 7.992
0.64 -16.12 80.9 -35.05 -38.14 -6.029 -28.04 -11.08 -14.02 -18.09 -17.11 11.92 -13.04 -36.03 -27.06 -4.066 0.9814
0.645 -14.02 64.91 -28.04 -49.07 -18.09 -41.08 -9.113 -27.06 -30 -23.13 15.98 -2.103 -42.06 -26.08 4.907 -8.132
0.65 -13.04 14.86 -13.04 -35.05 -29.02 -47.11 0 -19.07 -35.05 -27.06 17.95 7.992 -41.08 -17.11 23.98 -11.08
0.655 -10.09 -29.02 4.907 -7.01 -32.11 -39.12 20.89 1.963 -35.05 -25.1 24.96 20.89 -34.07 -8.132 35.89 -20.05
0.66 -10.09 -53.14 14.86 8.973 -31.13 -31.13 35.89 18.93 -34.07 -19.07 26.92 26.92 -28.04 -8.132 33.93 -36.03
0.665 -9.113 -55.1 11.92 13.88 -21.03 -21.03 43.88 31.97 -29.02 -9.113 25.94 21.87 -25.1 -15 17.95 -61.13
0.67 -3.085 -37.01 1.963 6.87 0 -2.103 49.91 44.87 -14.02 2.944 18.93 10.94 -19.07 -20.05 0 -78.09
0.675 0.9814 -25.1 -5.047 -1.122 31.97 3.926 50.89 54.96 -1.122 23.98 12.9 1.963 -3.085 -19.07 -3.085 -81.04
0.68 -3.085 -23.13 -11.08 -2.103 47.95 11.92 51.88 61.97 15.98 33.93 11.92 1.963 9.955 -9.113 0.9814 -65.06
0.685 -19.07 -23.13 -6.029 4.907 53 11.92 50.89 66.88 25.94 38 9.955 7.992 27.9 1.963 7.992 -33.09
0.69 -41.08 -23.13 2.944 7.992 31.97 9.955 44.87 57.9 29.86 27.9 5.889 13.88 35.89 13.88 13.88 0.9814
0.695 -65.06 -29.02 11.92 5.889 -1.122 -5.047 33.93 39.96 17.95 0.9814 0.9814 7.992 25.94 17.95 7.992 21.87
0.7 -79.08 -29.02 12.9 -1.122 -42.06 -28.04 20.89 17.95 1.963 -34.07 -11.08 -7.01 5.889 11.92 -9.113 35.89
