    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
41 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1
0.833333 -76 -54.1 -39.02 -30.04 -13.05 -51.11 -47.04 -37.1 -19.03 -4.069 -25.01 -45 -40.1 0 -49.07 -35.07
0.84 -31.12 -49.07 -41.05 -33.03 -19.03 -35.07 -47.04 -43.09 -31.12 -23.1 -23.1 -44.04 -41.05 -17.12 -47.04 -50.03
0.846667 -36.03 -51.11 -42.01 -41.05 -25.01 -20.11 -38.06 -34.11 -40.1 -13.05 3.95 -25.01 -41.05 -14 -27.05 -46.08
0.853333 -29.08 -53.02 -42.01 -41.05 -31.12 -27.05 -43.09 -41.05 -39.02 -28.01 -16.04 -31.12 -41.05 -32.08 -23.1 -40.1
0.86 -13.05 -34.11 -20.11 -29.08 -22.02 -17.12 -20.11 -6.104 -42.01 -10.05 -11.01 -22.02 -30.04 -31.12 -23.1 -35.07
0.866667 -11.01 -23.1 -4.069 -9.096 -5.027 -19.03 -5.027 13.88 -17.12 -2.035 -28.01 -11.01 -9.096 -30.04 -17.12 -26.09
0.873333 10.89 5.984 31 33.99 35.91 26.93 44.88 60.92 10.89 31.96 15.92 29.92 25.97 -8.019 17 10.89
0.88 21.9 11.97 35.91 45.96 37.94 5.984 41.89 69.9 59.96 45.96 1.915 38.9 53.98 13.88 32.91 31
0.886667 24.89 10.89 39.98 48.95 45.96 7.899 37.94 63.91 55.89 60.92 -9.096 25.97 54.94 26.93 20.95 35.91
0.893333 1.915 -1.077 17 31.96 29.92 0.9575 14.96 42.97 56.97 73.97 -2.035 11.97 45.96 54.94 8.977 34.95
0.9 1.915 -4.069 7.899 19.99 28.96 4.907 10.89 17.95 33.99 41.89 17 7.899 24.89 27.89 14.96 27.89
0.906667 2.992 -16.04 -11.01 6.942 11.97 -7.062 0.9575 -1.077 11.97 28.96 23.94 -3.112 8.977 26.93 8.977 28.96
0.913333 -17.12 -18.07 -38.06 -8.019 -5.027 -47.04 -23.1 -44.04 -10.05 2.992 -28.01 -31.12 -10.05 10.89 -3.112 15.92
0.92 -35.07 -43.09 -49.07 -19.03 -17.12 -35.07 -41.05 -55.06 -43.09 9.934 -3.112 -37.1 -21.06 23.94 -15.08 9.934
0.926667 -41.05 -45 -56.01 -39.02 -41.05 -25.01 -55.06 -70.02 -42.01 -9.096 -8.019 -31.12 -43.09 12.93 -9.096 0
0.933333 -13.05 -54.1 -46.08 -44.04 -43.09 15.92 -49.07 -56.01 -64.03 -13.05 31 -7.062 -44.04 -1.077 -1.077 -5.027
0.94 -33.03 -43.09 -49.07 -45 -51.11 -11.01 -37.1 -59.01 -59.01 -27.05 0 -7.062 -43.09 -9.096 -1.077 -3.112
0.946667 -9.096 -29.08 -33.03 -35.07 -35.07 -7.062 -11.01 -35.07 -63.08 -19.03 -1.077 0.9575 -31.12 -15.08 -5.027 -7.062
0.953333 -13.05 -17.12 -21.06 -17.12 -27.05 -17.12 -7.062 -33.03 -39.02 -31.12 -27.05 -13.05 -29.08 -31.12 -25.01 -19.03
0.96 -7.062 -4.069 1.915 -6.104 -9.096 -3.112 0.9575 -10.05 -34.11 -27.05 -32.08 -21.06 -28.01 -38.06 -43.09 -25.01
0.966667 15.92 1.915 17 9.934 1.915 -2.035 -2.035 8.977 -16.04 -11.01 -16.04 -21.06 -9.096 -42.01 -39.02 -23.1
0.973333 11.97 19.99 27.89 19.99 17.95 -15.08 3.95 33.99 5.984 -2.035 -35.07 -19.03 5.984 -41.05 -33.03 -19.03
0.98 63.91 29.92 41.89 37.94 23.94 0.9575 29.92 51.94 23.94 11.97 -21.06 -1.077 21.9 -37.1 -19.03 -17.12
0.986667 -3.112 19.99 33.99 33.99 29.92 -19.03 29.92 43.93 37.94 9.934 -39.02 -3.112 23.94 -25.01 -9.096 -9.096
0.993333 11.97 17.95 37.94 43.93 39.98 -11.01 43.93 41.89 33.99 23.94 0.9575 13.88 27.89 0.9575 12.93 11.97
1 -3.112 13.88 27.89 37.94 42.97 -9.096 15.92 22.98 33.99 34.95 23.94 17.95 31 33.99 38.9 43.93
1.00667 7.899 8.977 3.95 23.94 22.98 1.915 7.899 2.992 27.89 28.96 52.9 25.97 20.95 43.93 46.92 57.93
1.01333 -5.027 -29.08 -21.06 -7.062 0 11.97 -19.03 -27.05 -2.035 13.88 27.89 -2.035 1.915 34.95 32.91 47.99
1.02 -45 -47.04 -45 -37.1 -13.05 0 -35.07 -45 -21.06 -2.035 3.95 -5.027 -1.077 28.96 12.93 27.89
1.02667 -23.1 -53.02 -39.02 -45 -15.08 0.9575 -27.05 -31.12 -41.05 0 3.95 -3.112 -7.062 33.99 8.977 27.89
1.03333 -31.12 -36.03 -37.1 -39.02 -22.02 -7.062 -21.06 -22.02 -27.05 0 2.992 -2.035 -6.104 37.94 2.992 25.97
1.04 -19.03 -35.07 -39.02 -37.1 -40.1 -29.08 -21.06 -36.03 -29.08 -20.11 -25.01 -17.12 -24.06 17.95 -27.05 5.984
1.04667 -39.02 -33.03 -39.02 -41.05 -43.09 -43.09 -41.05 -47.04 -39.02 -35.07 -51.11 -41.05 -35.07 -3.112 -57.09 -21.06
1.05333 -9.096 -12.09 -9.096 -19.03 -14 -35.07 -17.12 -12.09 -43.09 -18.07 -50.03 -29.08 -26.09 -13.05 -63.08 -41.05
1.06 0.9575 0.9575 23.94 5.984 13.88 -9.096 0.9575 17.95 -15.08 0.9575 -44.04 -21.06 -9.096 -15.08 -63.08 -44.04
1.06667 32.91 20.95 40.93 31.96 25.97 -8.019 28.96 33.99 21.9 12.93 -47.04 -9.096 4.907 -15.08 -57.09 -46.08
1.07333 42.97 39.98 51.94 43.93 31 0 50.99 38.9 35.91 17 -19.03 9.934 20.95 -13.05 -23.1 -20.11
1.08 26.93 40.93 43.93 35.91 21.9 9.934 53.98 29.92 33.99 15.92 4.907 26.93 21.9 -2.035 2.992 -2.035
1.08667 39.98 49.91 40.93 38.9 23.94 23.94 54.94 15.92 22.98 10.89 1.915 42.97 22.98 -1.077 38.9 27.89
1.09333 8.977 17.95 17.95 11.97 2.992 0 10.89 -6.104 13.88 0.9575 -27.05 3.95 6.942 -2.035 24.89 26.93
1.1 45.96 33.99 15.92 19.99 15.92 -2.035 34.95 -2.035 -1.077 6.942 -1.077 20.95 27.89 9.934 58.89 55.89
1.10667 -1.077 15.92 17 18.91 21.9 -1.077 -3.112 4.907 0.9575 28.96 39.98 19.99 37.94 44.88 68.94 72.89
1.11333 0 11.97 9.934 19.99 31.96 8.977 1.915 1.915 17 38.9 35.91 32.91 45.96 59.96 68.94 81.99
1.12 1.915 7.899 7.899 11.97 14.96 8.977 -16.04 -4.069 15.92 23.94 41.89 27.89 24.89 48.95 48.95 66.91
1.12667 0 5.984 2.992 0.9575 3.95 5.984 -8.019 -9.096 0.9575 10.89 51.94 17 4.907 44.88 20.95 39.98
1.13333 14.96 14.96 3.95 3.95 -3.112 15.92 -5.027 -7.062 -4.069 0 42.97 2.992 -1.077 31 0.9575 26.93
1.14 -22.02 1.915 1.915 3.95 -8.019 -12.09 -12.09 -8.019 -9.096 0 1.915 -11.01 -16.04 25.97 -37.1 2.992
1.14667 -28.01 2.992 -12.09 1.915 -27.05 -36.03 -8.019 -29.08 -9.096 -34.11 -53.02 -29.08 -32.08 -21.06 -69.06 -44.04
1.15333 -36.03 18.91 0 7.899 -19.03 -35.07 -29.08 -17.12 -39.02 -34.11 -14 -41.05 -55.06 -55.06 -101 -116.1
1.16 -5.027 28.96 17.95 17.95 -4.069 -19.03 -17.12 -10.05 -21.06 -36.03 -44.04 -59.01 -54.1 -91.08 -99.1 -159.1
1.16667 21.9 43.93 29.92 43.93 7.899 -23.1 7.899 15.92 -9.096 -19.03 -41.05 -35.07 -25.01 -79.11 -71.09 -125.1
1.17333 11.97 35.91 31.96 41.89 24.89 -19.03 3.95 22.98 5.984 -2.035 -35.07 -13.05 0.9575 -35.07 -31.12 -61.04
1.18 11.97 28.96 23.94 39.98 26.93 -19.03 19.99 28.96 15.92 6.942 -14 -2.035 17 0 -3.112 0.9575
1.18667 11.97 13.88 17.95 27.89 27.89 -19.03 7.899 21.9 9.934 25.97 -2.035 -2.035 15.92 41.89 6.942 27.89
1.19333 5.984 1.915 -3.112 21.9 5.984 -13.05 29.92 -2.035 19.99 5.984 -11.01 -2.035 11.97 31 10.89 45.96
1.2 9.934 -3.112 -11.01 5.984 1.915 -5.027 -11.01 0.9575 -7.062 13.88 17.95 -2.035 11.97 48.95 14.96 57.93
1.20667 13.88 -2.035 0.9575 3.95 18.91 31.96 0.9575 6.942 -5.027 12.93 58.89 17.95 14.96 31.96 20.95 57.93
1.21333 33.99 1.915 11.97 15.92 24.89 9.934 15.92 22.98 3.95 18.91 21.9 29.92 31 27.89 24.89 47.99
1.22 3.95 0 21.9 25.97 29.92 23.94 23.94 37.94 21.9 17.95 31.96 31.96 23.94 22.98 12.93 33.99
1.22667 11.97 9.934 17.95 33.99 27.89 13.88 31.96 37.94 41.89 17.95 -1.077 15.92 35.91 21.9 0.9575 25.97
1.23333 -3.112 3.95 21.9 29.92 31.96 17.95 7.899 35.91 35.91 23.94 13.88 5.984 27.89 11.97 -5.027 11.97
1.24 11.97 7.899 17.95 37.94 33.99 3.95 23.94 26.93 39.98 7.899 -4.069 5.984 21.9 -12.09 -5.027 -3.112
1.24667 -2.035 -3.112 11.97 31.96 19.99 -5.027 13.88 12.93 26.93 -3.112 -3.112 1.915 3.95 -26.09 -17.12 -27.05
1.25333 -7.062 -7.062 5.984 23.94 25.97 -13.05 7.899 9.934 17 -3.112 1.915 -1.077 -5.027 -38.06 -31.12 -43.09
1.26 -11.01 -9.096 5.984 15.92 27.89 -19.03 -13.05 2.992 15.92 0.9575 2.992 -15.08 -7.062 -46.08 -43.09 -71.09
1.26667 -15.08 -5.027 9.934 19.99 35.91 -15.08 -7.062 4.907 15.92 -1.077 1.915 -21.06 -11.01 -58.05 -49.07 -95.03
1.27333 0.9575 1.915 11.97 35.91 41.89 0 3.95 7.899 13.88 -5.027 7.899 0.9575 -1.077 -61.04 -31.12 -97.07
1.28 5.984 7.899 15.92 35.91 35.91 3.95 37.94 13.88 17 0.9575 21.9 21.9 1.915 -42.01 -1.077 -57.09
1.28667 17.95 -2.035 5.984 17.95 27.89 1.915 -1.077 2.992 12.93 -1.077 9.934 5.984 0.9575 -29.08 12.93 -31.12
1.29333 39.98 -3.112 5.984 9.934 23.94 21.9 -2.035 0 3.95 0.9575 43.93 29.92 7.899 -5.027 34.95 5.984
1.3 0.9575 -5.027 -1.077 -2.035 9.934 11.97 -2.035 0.9575 4.907 0 13.88 25.97 7.899 14.96 42.97 27.89
1.30667 0.9575 -1.077 11.97 12.93 18.91 33.99 24.89 20.95 0 10.89 54.94 68.94 28.96 41.89 66.91 67.98
1.31333 19.99 17.95 20.95 17 10.89 18.91 31.96 26.93 11.97 7.899 -4.069 36.98 19.99 36.98 48.95 62.96
1.32 57.93 38.9 38.9 31.96 15.92 35.91 36.98 42.97 17 1.915 -1.077 28.96 18.91 17 34.95 46.92
1.32667 64.99 55.89 53.98 42.97 31 35.91 60.92 54.94 31.96 8.977 17 36.98 17.95 -1.077 14.96 17.95
1.33333 15.92 38.9 49.91 42.97 36.98 14.96 39.98 41.89 45.96 3.95 1.915 8.977 0.9575 -28.01 -17.12 -24.06
1.34 7.899 36.98 46.92 45.96 49.91 17.95 36.98 33.99 34.95 6.942 33.99 17.95 -2.035 -33.03 -39.02 -50.03
1.34667 -16.04 12.93 17.95 17 22.98 0 5.984 6.942 29.92 0 -12.09 -16.04 -16.04 -41.05 -63.08 -68.1
1.35333 -28.01 1.915 9.934 12.93 24.89 12.93 -1.077 13.88 4.907 5.984 10.89 -7.062 -1.077 -19.03 -39.02 -45
1.36 -6.104 -6.104 11.97 6.942 26.93 14.96 1.915 26.93 15.92 29.92 42.97 14.96 14.96 11.97 10.89 -2.035
1.36667 11.97 2.992 12.93 13.88 33.99 23.94 17 27.89 24.89 26.93 53.98 33.99 32.91 43.93 54.94 32.91
1.37333 41.89 14.96 23.94 22.98 38.9 54.94 35.91 47.99 27.89 49.91 124 100.9 58.89 90.96 108.9 86.89
1.38 -6.104 1.915 0.9575 4.907 10.89 47.99 17 14.96 31.96 32.91 40.93 48.95 51.94 93 96.95 108
1.38667 -5.027 -6.104 0 1.915 13.88 47.99 10.89 17 0.9575 34.95 58.89 60.92 54.94 111 98.98 116.9
1.39333 15.92 -9.096 -10.05 -10.05 1.915 28.96 -3.112 0 1.915 13.88 14.96 34.95 33.99 84.98 70.97 105
1.4 14.96 -4.069 -5.027 -8.019 -4.069 7.899 -8.019 -4.069 -13.05 -1.077 0.9575 14.96 12.93 63.91 24.89 69.9
1.40667 -12.09 -11.01 -7.062 -9.096 -15.08 -2.035 -15.08 -11.01 -14 -7.062 -19.03 -2.035 -3.112 32.91 -3.112 37.94
1.41333 -43.09 -11.01 -19.03 -13.05 -27.05 -35.07 -39.02 -39.02 -21.06 -39.02 -85.1 -57.09 -33.03 -9.096 -67.02 -15.08
1.42 -31.12 -3.112 -15.08 -15.08 -27.05 -31.12 -23.1 -26.09 -30.04 -41.05 -55.06 -37.1 -45 -17.12 -63.08 -43.09
1.42667 -25.01 -13.05 -23.1 -27.05 -41.05 -27.05 -25.01 -39.02 -32.08 -63.08 -67.02 -59.01 -65.11 -56.01 -87.01 -93.12
1.43333 -21.06 -1.077 -15.08 -13.05 -27.05 -19.03 1.915 -25.01 -45 -25.01 -55.06 -45 -59.01 -45 -73.01 -117.1
1.44 7.899 0.9575 0.9575 1.915 9.934 7.899 -13.05 -4.069 -25.01 -11.01 0 -19.03 -37.1 -36.03 -29.08 -85.1
1.44667 3.95 23.94 7.899 19.99 43.93 17.95 9.934 14.96 0.9575 21.9 22.98 11.97 -1.077 6.942 20.95 -23.1
1.45333 -6.104 17.95 13.88 25.97 43.93 43.93 15.92 25.97 22.98 29.92 75.88 55.89 21.9 34.95 68.94 31.96
1.46 -5.027 1.915 0 7.899 23.94 45.96 33.99 12.93 24.89 39.98 33.99 49.91 41.89 58.89 76.96 67.98
1.46667 11.97 -1.077 0.9575 5.984 21.9 57.93 23.94 12.93 21.9 49.91 56.97 51.94 53.98 93 90.96 93.95
1.47333 7.899 -19.03 -3.112 -5.027 25.97 65.95 9.934 9.934 23.94 49.91 73.97 55.89 59.96 103.9 93 116
1.48 -29.08 -13.05 -15.08 -9.096 1.915 23.94 7.899 0.9575 21.9 41.89 69.9 37.94 39.98 99.94 84.98 108
1.48667 -21.06 -19.03 -23.1 -25.01 -13.05 11.97 -7.062 -13.05 0 15.92 31.96 15.92 15.92 67.98 58.89 83.9
1.49333 13.88 -3.112 -18.07 -23.1 -11.01 9.934 1.915 -10.05 -17.12 13.88 17 7.899 7.899 57.93 34.95 70.97
1.5 11.97 -9.096 -10.05 -17.12 -3.112 23.94 -11.01 1.915 -5.027 7.899 0.9575 -3.112 -2.035 37.94 -11.01 34.95
1.50667 9.934 -3.112 -5.027 -15.08 -3.112 7.899 -2.035 -2.035 1.915 0 -47.04 -23.1 -7.062 3.95 -45 -1.077
1.51333 -15.08 0 -9.096 -7.062 -25.01 -25.01 -1.077 -11.01 5.984 -25.01 -73.01 -47.04 -33.03 -39.02 -81.03 -63.08
1.52 5.984 5.984 -9.096 -15.08 -25.01 -17.12 9.934 -19.03 -17.12 -39.02 -61.04 -49.07 -53.02 -69.06 -81.03 -87.01
1.52667 5.984 7.899 -4.069 -7.062 -15.08 0 -7.062 -6.104 -27.05 -21.06 17 -21.06 -47.04 -43.09 -57.09 -74.09
1.53333 7.899 11.97 -1.077 -7.062 -3.112 31.96 0 2.992 -15.08 -3.112 0.9575 -19.03 -25.01 -19.03 -37.1 -44.04
1.54 25.97 35.91 23.94 17.95 11.97 37.94 35.91 31.96 0 7.899 31.96 29.92 17.95 0.9575 14.96 -3.112
1.54667 19.99 34.95 31 21.9 13.88 21.9 59.96 42.97 23.94 15.92 2.992 29.92 29.92 3.95 36.98 10.89
1.55333 45.96 32.91 39.98 31.96 32.91 21.9 41.89 52.9 36.98 34.95 41.89 49.91 45.96 26.93 70.97 37.94
1.56 9.934 21.9 22.98 31 33.99 11.97 21.9 36.98 51.94 57.93 44.88 34.95 47.99 63.91 70.97 55.89
1.56667 -7.062 -2.035 8.977 25.97 34.95 1.915 1.915 15.92 40.93 38.9 38.9 13.88 33.99 54.94 54.94 64.99
1.57333 -41.05 -14 -3.112 13.88 24.89 -15.08 -1.077 -1.077 26.93 31 43.93 19.99 31.96 64.99 54.94 75.88
1.58 -48.11 -30.04 -14 1.915 6.942 -8.019 -16.04 -1.077 12.93 22.98 48.95 13.88 27.89 72.89 46.92 83.9
1.58667 -39.02 -19.03 -20.11 1.915 2.992 -6.104 -1.077 -4.069 8.977 26.93 54.94 32.91 43.93 86.89 60.92 106.9
1.59333 -53.02 -26.09 -30.04 -3.112 -1.077 -10.05 -26.09 -13.05 -2.035 17 27.89 0 27.89 75.88 31 89.89
1.6 -22.02 -22.02 -15.08 -6.104 -6.104 -10.05 -27.05 -13.05 -2.035 7.899 8.977 -10.05 10.89 48.95 -5.027 47.99
1.60667 -1.077 0.9575 4.907 5.984 -2.035 4.907 -8.019 0.9575 -3.112 10.89 -7.062 -13.05 -2.035 29.92 -49.07 0
1.61333 15.92 15.92 18.91 4.907 -1.077 12.93 1.915 1.915 4.907 -1.077 -46.08 -28.01 -11.01 -12.09 -79.11 -58.05
1.62 -4.069 18.91 4.907 0 -4.069 -2.035 6.942 -3.112 4.907 -20.11 -48.11 -33.03 -21.06 -60.08 -71.09 -91.08
1.62667 1.915 2.992 0.9575 -19.03 -28.01 7.899 0 -10.05 -8.019 -36.03 -13.05 -25.01 -33.03 -90 -43.09 -99.1
1.63333 25.97 13.88 -10.05 -17.12 -28.01 10.89 19.99 -3.112 -20.11 -38.06 20.95 7.899 -17.12 -82.11 2.992 -56.01
1.64 55.89 13.88 -8.019 -28.01 -25.01 45.96 1.915 2.992 -31.12 -25.01 38.9 14.96 -11.01 -47.04 32.91 -23.1
1.64667 39.98 17 3.95 -13.05 -14 37.94 19.99 24.89 -16.04 -8.019 57.93 35.91 13.88 -8.019 80.91 29.92
1.65333 35.91 34.95 31 0 -7.062 41.89 54.94 52.9 0.9575 9.934 86.89 67.98 39.98 23.94 119 80.91
1.66 45.96 51.94 49.91 33.99 19.99 35.91 105.9 73.97 29.92 25.97 85.94 89.89 69.9 55.89 136.9 122
1.66667 43.93 47.99 48.95 37.94 27.89 29.92 65.95 72.89 47.99 39.98 70.97 65.95 75.88 73.97 108.9 113
1.67333 37.94 35.91 46.92 43.93 33.99 21.9 47.99 62.96 62 49.91 66.91 59.96 75.88 87.97 86.89 111
1.68 3.95 27.89 31.96 35.91 25.97 -3.112 27.89 33.99 63.91 43.93 33.99 35.91 57.93 79.95 46.92 99.94
1.68667 0 25.97 29.92 37.94 25.97 -9.096 27.89 13.88 39.98 29.92 9.934 35.91 35.91 75.88 26.93 97.9
1.69333 -9.096 13.88 17.95 31.96 19.99 -11.01 -9.096 -1.077 21.9 13.88 -15.08 -31.12 0 53.98 -25.01 59.96
1.7 -19.03 17.95 32.91 39.98 9.934 -17.12 -13.05 -1.077 9.934 11.97 -4.069 -37.1 -3.112 39.98 -37.1 31
1.70667 1.915 31.96 31 43.93 11.97 -9.096 0 4.907 15.92 -15.08 -8.019 -35.07 -15.08 -15.08 -59.01 -26.09
1.71333 -3.112 29.92 25.97 33.99 0 0.9575 1.915 0 13.88 -31.12 -9.096 -9.096 -21.06 -59.01 -51.11 -87.01
1.72 3.95 13.88 5.984 15.92 -3.112 3.95 -2.035 -9.096 0 -35.07 -23.1 -13.05 -35.07 -85.1 -41.05 -117.1
1.72667 0.9575 1.915 5.984 11.97 0.9575 0.9575 1.915 -5.027 -1.077 -19.03 -19.03 -9.096 -25.01 -73.01 -29.08 -111.1
1.73333 23.94 19.99 21.9 23.94 13.88 1.915 31.96 5.984 1.915 0.9575 -1.077 31.96 -2.035 -52.06 -1.077 -55.06
1.74 77.92 21.9 35.91 29.92 13.88 33.99 25.97 26.93 21.9 1.915 14.96 41.89 13.88 -39.02 10.89 -26.09
1.74667 47.99 27.89 39.98 31.96 5.984 39.98 15.92 36.98 33.99 11.97 36.98 41.89 31.96 -17.12 48.95 24.89
1.75333 62 41.89 49.91 41.89 5.984 47.99 41.89 55.89 41.89 17.95 53.98 63.91 45.96 1.915 88.93 65.95
1.76 25.97 75.88 73.97 67.98 31.96 49.91 79.95 83.9 62 37.94 91.92 99.94 83.9 28.96 127 117.9
1.76667 73.97 95.99 97.9 83.9 35.91 67.98 105.9 108 87.97 47.99 85.94 122 97.9 39.98 141 125.9
1.77333 87.97 103.9 108 95.99 49.91 75.88 103.9 114.9 103.9 53.98 86.89 110 108 49.91 122.9 127
1.78 81.99 103.9 105.9 99.94 59.96 65.95 89.89 113 110 62 78.99 91.92 95.99 43.93 82.94 100.9
1.78667 59.96 87.97 89.89 91.92 55.89 23.94 81.99 85.94 108 55.89 37.94 62 79.95 39.98 38.9 73.97
1.79333 35.91 79.95 81.99 83.9 56.97 19.99 67.98 72.89 93.95 43.93 28.96 29.92 53.98 28.96 -9.096 31
1.8 45.96 63.91 62.96 74.92 44.88 11.97 76.96 47.99 81.99 26.93 -7.062 18.91 29.92 0.9575 -35.07 -17.12
1.80667 28.96 60.92 59.96 79.95 62 31 66.91 41.89 54.94 17.95 5.984 13.88 17 -29.08 -55.06 -68.1
1.81333 4.907 35.91 28.96 50.99 39.98 -3.112 14.96 10.89 55.89 2.992 -38.06 -28.01 -1.077 -71.09 -75.04 -122.1
1.82 3.95 11.97 12.93 28.96 24.89 -15.08 2.992 0 35.91 1.915 -1.077 -22.02 -1.077 -56.01 -47.04 -99.1
1.82667 2.992 3.95 -1.077 5.984 12.93 -17.12 -6.104 -3.112 25.97 -8.019 9.934 -13.05 -7.062 -50.03 -21.06 -76
1.83333 0 2.992 1.915 1.915 5.984 -7.062 14.96 0 4.907 -2.035 36.98 26.93 4.907 -16.04 26.93 -20.11
1.84 -12.09 3.95 0.9575 0 17 3.95 -1.077 0 1.915 4.907 23.94 7.899 9.934 -1.077 24.89 0.9575
1.84667 5.984 -1.077 -2.035 -1.077 0.9575 0.9575 6.942 6.942 14.96 0 11.97 3.95 10.89 5.984 32.91 29.92
1.85333 18.91 1.915 6.942 3.95 2.992 -7.062 0.9575 5.984 13.88 -6.104 1.915 -3.112 5.984 0 14.96 35.91
1.86 20.95 12.93 18.91 -1.077 0.9575 0 8.977 18.91 17 -16.04 8.977 8.977 0.9575 -6.104 2.992 28.96
1.86667 17 23.94 24.89 1.915 -4.069 11.97 22.98 33.99 19.99 -8.019 17.95 27.89 7.899 0 10.89 36.98
1.87333 55.89 35.91 28.96 4.907 0.9575 37.94 36.98 35.91 27.89 -6.104 39.98 44.88 9.934 -3.112 22.98 39.98
1.88 64.99 31.96 20.95 1.915 -11.01 19.99 42.97 28.96 22.98 -20.11 22.98 28.96 0 -9.096 4.907 24.89
1.88667 42.97 32.91 25.97 9.934 0 12.93 40.93 21.9 10.89 -9.096 17.95 15.92 0.9575 -15.08 -7.062 6.942
1.89333 45.96 45.96 54.94 31 32.91 27.89 66.91 57.93 29.92 8.977 31.96 31 13.88 -8.019 -5.027 0.9575
1.9 59.96 51.94 45.96 45.96 48.95 21.9 33.99 46.92 51.94 17.95 28.96 5.984 13.88 -6.104 -9.096 -18.07
1.90667 71.93 49.91 43.93 37.94 45.96 27.89 47.99 41.89 53.98 9.934 51.94 27.89 19.99 -5.027 4.907 -25.01
1.91333 9.934 21.9 13.88 19.99 15.92 1.915 17.95 12.93 43.93 1.915 44.88 9.934 5.984 0 6.942 -30.04
1.92 0.9575 7.899 9.934 15.92 17.95 19.99 37.94 12.93 23.94 1.915 64.99 43.93 15.92 9.934 50.99 4.907
1.92667 -11.01 -1.077 -9.096 1.915 7.899 9.934 7.899 0.9575 21.9 3.95 39.98 9.934 7.899 27.89 44.88 21.9
1.93333 -11.01 -17.12 -27.05 -11.01 -2.035 -3.112 -13.05 -19.03 9.934 -2.035 23.94 0.9575 3.95 38.9 38.9 41.89
1.94 -55.06 -29.08 -33.03 -23.1 -5.027 -17.12 -25.01 -21.06 -7.062 -3.112 31.96 -1.077 -2.035 44.88 31 53.98
1.94667 -45 -39.02 -41.05 -35.07 -23.1 -29.08 -45 -30.04 -9.096 -7.062 1.915 -29.08 -9.096 49.91 2.992 50.99
1.95333 -31.12 -21.06 -35.07 -29.08 -17.12 -17.12 -21.06 -28.01 -25.01 -3.112 4.907 -17.12 -7.062 51.94 0.9575 56.97
1.96 -21.06 -13.05 -37.1 -27.05 -25.01 -17.12 -7.062 -31.12 -15.08 7.899 -21.06 -19.03 -13.05 74.92 -11.01 57.93
1.96667 -3.112 -17.12 -27.05 -23.1 -11.01 1.915 -11.01 -23.1 -31.12 -5.027 9.934 -2.035 -17.12 45.96 -3.112 53.98
1.97333 19.99 -13.05 -17.12 -21.06 0.9575 1.915 -2.035 -15.08 -23.1 -9.096 -17.12 -5.027 -21.06 19.99 -25.01 11.97
1.98 23.94 -11.01 -9.096 -23.1 0.9575 -1.077 -3.112 -13.05 -17.12 -17.12 -20.11 -21.06 -25.01 -4.069 -41.05 -31.12
1.98667 15.92 7.899 0 -2.035 11.97 -2.035 25.97 1.915 -1.077 0.9575 -7.062 -5.027 -9.096 4.907 -33.03 -38.06
1.99333 21.9 9.934 7.899 7.899 13.88 7.899 5.984 4.907 24.89 7.899 11.97 0.9575 0.9575 28.96 -11.01 -28.01
2 37.94 21.9 11.97 15.92 27.89 25.97 17.95 11.97 31.96 21.9 46.92 15.92 7.899 46.92 6.942 0
2.00667 9.934 9.934 -2.035 0 15.92 7.899 21.9 1.915 37.94 29.92 10.89 9.934 5.984 62.96 8.977 9.934
2.01333 13.88 9.934 1.915 0 13.88 17.95 5.984 5.984 19.99 29.92 31.96 1.915 7.899 63.91 10.89 17.95
2.02 1.915 7.899 3.95 5.984 15.92 0 1.915 6.942 31 19.99 9.934 0.9575 1.915 54.94 6.942 10.89
2.02667 -2.035 7.899 5.984 13.88 17.95 -3.112 -1.077 14.96 24.89 13.88 22.98 0 7.899 54.94 14.96 12.93
2.03333 0.9575 11.97 -1.077 9.934 5.984 5.984 19.99 15.92 29.92 5.984 27.89 25.97 15.92 62 28.96 31.96
2.04 5.984 0 0.9575 0.9575 0 9.934 21.9 24.89 22.98 9.934 27.89 35.91 19.99 69.9 40.93 46.92
2.04667 12.93 6.942 5.984 -3.112 0 18.91 24.89 31.96 22.98 24.89 33.99 40.93 18.91 76.96 28.96 59.96
2.05333 -5.027 5.984 9.934 0 15.92 -1.077 17 27.89 26.93 25.97 -20.11 17 13.88 67.98 2.992 47.99
2.06 10.89 20.95 15.92 13.88 9.934 0 15.92 22.98 26.93 26.93 -37.1 8.977 17 72.89 0.9575 48.95
2.06667 12.93 23.94 11.97 -2.035 0.9575 6.942 12.93 14.96 23.94 -6.104 -25.01 4.907 -1.077 15.92 -13.05 13.88
2.07333 8.977 24.89 9.934 -1.077 -8.019 0 17 8.977 12.93 -15.08 -19.03 -1.077 -13.05 -22.02 -33.03 -34.11
2.08 0.9575 20.95 3.95 -9.096 -9.096 34.95 13.88 0.9575 1.915 -24.06 14.96 1.915 -22.02 -41.05 -41.05 -66.07
2.08667 23.94 17 -1.077 -9.096 -1.077 11.97 4.907 -9.096 0.9575 0.9575 -14 -12.09 -13.05 -3.112 -23.1 -49.07
