    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02 44.02
0.5 0 -2.021 0.9888 0.9888 -1.01 0.9888 2.988 -2.021 -3.009 -8.018 4.987 0.9888 -7.007 -5.008 0.9888 -9.006
0.504 0.9888 0.9888 0.9888 0.9888 -2.021 1.999 4.987 -2.021 -2.021 -7.007 4.987 0.9888 -5.008 -1.01 0 -8.018
0.508 0.9888 0.9888 0.9888 0.9888 -3.009 0.9888 1.999 -2.021 -1.01 -2.021 1.999 0.9888 -4.02 0 0 -7.007
0.512 0.9888 0.9888 -2.021 0.9888 -3.009 -2.021 1.999 0.9888 -1.01 0.9888 1.999 0.9888 -3.009 0.9888 0 -5.008
0.516 0.9888 0.9888 -2.021 0.9888 -3.009 -2.021 0 0.9888 1.999 1.999 0 0.9888 -2.021 -1.01 0 -2.021
0.52 0.9888 0.9888 -2.021 0.9888 -1.01 -2.021 -2.021 0.9888 1.999 0.9888 -2.021 0.9888 0 -1.01 0 0
0.524 0.9888 0.9888 -2.021 0.9888 -1.01 0 0.9888 0.9888 0.9888 -2.021 -2.021 0.9888 0.9888 0 0 -2.021
0.528 -2.021 -2.021 0.9888 0.9888 0.9888 0 0.9888 0.9888 0.9888 0 0.9888 0.9888 0.9888 0 -2.021 -2.021
0.532 -2.021 -2.021 0.9888 -2.021 0.9888 1.999 -1.01 0.9888 0.9888 -2.021 0.9888 -1.01 0.9888 1.999 0.9888 0
0.536 0 -2.021 -1.01 0 0.9888 3.998 -1.01 0.9888 0.9888 0 0.9888 -1.01 0.9888 1.999 0.9888 1.999
0.54 1.999 -2.021 -1.01 0 -2.021 3.998 -1.01 -2.021 -2.021 0 0.9888 0.9888 -2.021 3.998 0.9888 3.998
0.544 3.998 -2.021 -1.01 3.998 -2.021 5.997 -1.01 0 1.999 1.999 0.9888 -2.021 0 3.998 -2.021 7.996
0.548 5.997 0 0.9888 5.997 0 7.996 0.9888 1.999 5.997 4.987 0.9888 1.999 3.998 7.996 0 11.99
0.552 7.996 1.999 -2.021 7.996 3.998 9.995 0.9888 3.998 9.995 1.999 -2.021 3.998 9.995 7.996 3.998 13.99
0.556 5.997 3.998 0 7.996 5.997 9.995 -2.021 7.996 11.99 3.998 -2.021 7.996 13.99 7.996 5.997 15.99
0.56 5.997 3.998 1.999 9.995 5.997 9.995 0 9.995 13.99 1.999 0 9.995 15.99 7.996 7.996 13.99
0.564 5.997 1.999 1.999 9.995 7.996 7.996 0 11.99 11.99 0 1.999 11.99 15.99 5.997 7.996 9.995
0.568 3.998 0 0 7.996 7.996 5.997 0 9.995 9.995 1.999 1.999 11.99 13.99 1.999 5.997 5.997
0.572 1.999 -2.021 0 7.996 5.997 3.998 0 7.996 7.996 0 3.998 9.995 11.99 0 3.998 0
0.576 0 0.9888 -2.021 5.997 5.997 1.999 0 5.997 5.997 0 3.998 7.996 7.996 -2.021 1.999 0.9888
0.58 -2.021 0.9888 -2.021 5.997 5.997 1.999 0 3.998 5.997 -2.021 1.999 5.997 5.997 -2.021 0 -1.01
0.584 0 -2.021 -2.021 7.996 7.996 1.999 0 3.998 5.997 -2.021 3.998 3.998 3.998 -2.021 0 -1.01
0.588 1.999 -2.021 0 9.995 9.995 3.998 1.999 3.998 7.996 0 3.998 3.998 1.999 0 -2.021 -1.01
0.592 5.997 1.999 1.999 9.995 13.99 3.998 3.998 5.997 7.996 1.999 3.998 5.997 1.999 1.999 -2.021 -1.01
0.596 7.996 3.998 5.997 11.99 15.99 5.997 5.997 7.996 9.995 3.998 5.997 5.997 3.998 3.998 -2.021 0.9888
0.6 9.995 5.997 5.997 15.99 17.99 5.997 7.996 9.995 11.99 5.997 5.997 5.997 5.997 3.998 -2.021 -2.021
0.604 9.995 7.996 7.996 15.99 17.99 7.996 7.996 11.99 11.99 7.996 3.998 5.997 7.996 5.997 0 0
