    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
34.74 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1
0.625 22.92 45.96 60.9 90.89 61.94 77.92 75.95 96.91 70.97 46.89 94.94 98.99 85.91 52.91 102.9 96.91
0.63 22.92 49.9 60.9 98.99 68.89 99.92 79.89 101 72.94 52.91 92.97 94.94 79.89 46.89 94.94 91.93
0.635 22 49.9 55.92 93.9 67.96 110 71.9 95.98 67.96 53.95 81.97 81.97 63.91 39.94 80.93 83.94
0.64 16.9 45.96 52.91 78.96 62.98 97.95 61.94 77.92 56.96 45.96 69.93 66.92 50.94 37.98 66.92 80.93
0.645 13.89 41.91 45.96 61.94 52.91 73.98 51.98 57.89 44 37.98 61.94 49.9 38.9 37.98 50.94 73.98
0.65 11.93 37.98 45.96 49.9 41.91 45.96 53.95 45.96 35.89 27.9 59.97 39.94 31.96 37.98 34.97 63.91
0.655 13.89 33.92 47.93 47.93 37.98 29.99 59.97 45.96 31.96 22 63.91 35.89 26.98 37.98 22.92 58.93
0.66 17.95 29.99 49.9 51.98 37.98 25.93 63.91 53.95 29.99 19.91 65.99 37.98 25.93 39.94 16.9 52.91
0.665 19.91 23.97 49.9 57.89 41.91 29.99 61.94 61.94 29.99 22 65.99 39.94 23.97 41.91 16.9 47.93
0.67 22 19.91 45.96 59.97 44 33.92 51.98 63.91 31.96 29.99 61.94 41.91 27.9 47.93 20.96 51.98
0.675 19.91 22 41.91 59.97 45.96 30.91 44 61.94 35.89 39.94 59.97 41.91 42.95 55.92 33 68.89
0.68 17.95 29.99 44 61.94 47.93 18.99 44 59.97 44 47.93 61.94 44 62.98 63.91 42.95 91.93
0.685 15.98 41.91 49.9 67.96 51.98 7.989 53.95 59.97 53.95 51.98 67.96 47.93 79.89 69.93 50.94 105.9
0.69 18.99 49.9 55.92 75.95 53.95 3.936 63.91 63.91 61.94 51.98 69.93 49.9 84.98 67.96 46.89 110.9
0.695 20.96 47.93 55.92 75.95 52.91 1.968 62.98 63.91 61.94 44 61.94 47.93 79.89 59.97 30.91 105.9
0.7 22 35.89 45.96 65.99 44 1.968 45.96 55.92 53.95 33.92 44 39.94 63.91 47.93 11 91.93
0.705 20.96 17.95 33 49.9 33 -1.042 22.92 41.91 37.98 23.97 22.92 27.9 45.96 37.98 0.9262 75.95
0.71 16.9 7.989 18.99 31.96 20.96 -5.094 6.947 23.97 23.97 16.9 11 19.91 33 29.99 0.9262 62.98
0.715 13.89 9.957 15.98 23.97 13.89 -17.02 5.905 22 15.98 13.89 13.89 22 27.9 29.99 20.96 57.89
0.72 15.98 23.97 30.91 27.9 20.96 -22.11 22.92 27.9 13.89 16.9 30.91 33.92 37.98 29.99 44.92 61.94
0.725 13.89 41.91 50.94 41.91 28.94 -23.04 51.98 44 22 22.92 50.94 45.96 44.92 33.92 64.95 61.94
0.73 17.95 49.9 65.99 53.95 37.98 -19.1 67.96 57.89 27.9 25.93 65.99 51.98 45.96 33.92 68.89 55
0.735 16.9 45.96 75.95 58.93 41.91 -15.05 77.92 65.99 33.92 28.94 73.98 49.9 47.93 27.9 55 49.9
0.74 11.93 33.92 69.93 56.96 35.89 -13.08 70.97 65.99 35.89 22.92 67.96 41.91 45.96 24.89 33 46.89
0.745 0 22 57.89 53.95 29.99 -23.04 55.92 59.97 35.89 13.89 61.94 31.96 33.92 23.97 14.94 46.89
0.75 1.968 15.98 48.97 50.94 26.98 -34.04 42.95 57.89 33 7.989 58.93 25.93 23.97 24.89 8.915 49.9
0.755 -2.084 19.91 46.89 52.91 27.9 -45.04 37.98 55.92 28.94 0 56.96 25.93 20.96 24.89 14.94 61.94
0.76 0 25.93 45.96 57.89 31.96 -47.01 37.98 57.89 25.93 1.968 53.95 27.9 19.91 23.97 20.96 74.91
0.765 4.979 27.9 48.97 63.91 39.94 -47.01 39.94 55.92 22.92 4.979 50.94 27.9 24.89 22.92 24.89 86.95
0.77 1.968 28.94 41.91 61.94 37.98 -35.08 39.94 49.9 22 7.989 40.99 24.89 26.98 23.97 20.96 89.96
0.775 0 23.97 31.96 49.9 31.96 -29.06 33.92 41.91 17.95 9.957 31.96 15.98 29.99 19.91 6.947 86.95
0.78 1.968 18.99 22.92 44 27.9 -22.11 33 37.98 20.96 12.97 33.92 14.94 33 19.91 0.9262 79.89
0.785 -2.084 19.91 17.95 39.94 23.97 -19.1 35.89 37.98 23.97 7.989 39.94 19.91 29.99 18.99 -1.042 69.93
0.79 -1.042 24.89 27.9 41.91 20.96 -19.1 40.99 44 29.99 5.905 49.9 33 29.99 14.94 6.947 60.9
0.795 -1.042 27.9 35.89 47.93 17.95 -23.04 51.98 49.9 29.99 1.968 63.91 49.9 29.99 8.915 24.89 51.98
0.8 2.894 33 48.97 51.98 15.98 -24.08 60.9 51.98 28.94 1.968 71.9 62.98 28.94 0 46.89 49.9
0.805 0 33.92 47.93 51.98 5.905 -25.01 61.94 49.9 22 -3.01 67.96 65.99 22 -5.094 58.93 40.99
0.81 1.968 36.93 44 49.9 5.905 -19.1 57.89 44 15.98 -7.063 62.98 58.93 11 -5.094 62.98 33.92
0.815 11 41.91 38.9 47.93 9.957 -11.11 47.93 39.94 8.915 -4.052 55 45.96 6.947 0 52.91 34.97
0.82 23.97 55.92 33.92 53.95 25.93 -2.084 44 44 11.93 -2.084 45.96 37.98 13.89 1.968 46.89 46.89
0.825 44 71.9 42.95 68.89 51.98 7.989 41.91 51.98 22.92 11.93 48.97 35.89 28.94 12.97 46.89 61.94
0.83 60.9 87.99 52.91 82.9 68.89 16.9 44.92 63.91 36.93 25.93 50.94 37.98 41.91 18.99 46.89 69.93
0.835 65.99 91.93 59.97 89.96 73.98 17.95 49.9 65.99 41.91 33.92 53.95 39.94 45.96 15.98 50.94 70.97
0.84 61.94 77.92 59.97 80.93 63.91 19.91 52.91 61.94 39.94 36.93 51.98 37.98 39.94 11 46.89 60.9
0.845 46.89 57.89 47.93 62.98 49.9 19.91 49.9 49.9 27.9 36.93 49.9 31.96 25.93 7.989 36.93 47.93
0.85 33.92 37.98 35.89 47.93 35.89 25.93 47.93 39.94 17.95 33.92 44 27.9 17.95 15.98 26.98 36.93
0.855 29.99 33.92 34.97 44 36.93 37.98 49.9 37.98 15.98 40.99 42.95 31.96 26.98 33.92 24.89 44
0.86 35.89 44 40.99 57.89 48.97 55 52.91 47.93 22 50.94 42.95 37.98 47.93 55.92 26.98 67.96
0.865 45.96 59.97 51.98 77.92 63.91 63.91 53.95 59.97 33.92 57.89 39.94 41.91 65.99 73.98 30.91 87.99
0.87 55 69.93 60.9 87.99 74.91 73.98 52.91 67.96 47.93 64.95 33 33.92 78.96 83.94 26.98 101
0.875 56.96 67.96 55 87.99 74.91 76.99 46.89 61.94 55.92 65.99 20.96 22 79.89 81.97 16.9 104
0.88 51.98 53.95 41.91 71.9 69.93 77.92 35.89 47.93 55.92 61.94 11.93 9.957 77.92 75.95 11 95.98
0.885 44.92 37.98 27.9 53.95 60.9 77.92 30.91 35.89 53.95 61.94 11.93 9.957 75.95 69.93 16.9 85.91
0.89 36.93 31.96 27.9 47.93 55.92 75.95 35.89 37.98 49.9 59.97 29.99 25.93 74.91 63.91 40.99 80.93
0.895 33.92 37.98 39.94 55.92 51.98 65.99 53.95 53.95 45.96 59.97 57.89 55.92 77.92 61.94 78.96 83.94
0.9 33.92 47.93 57.89 69.93 53.95 58.93 75.95 75.95 45.96 59.97 85.91 87.99 84.98 59.97 116.9 91.93
0.905 33.92 57.89 71.9 83.94 53.95 48.97 89.96 93.9 47.93 59.97 101.9 110 82.9 61.94 143 94.94
0.91 37.98 57.89 71.9 89.96 53.95 45.96 91.93 95.98 49.9 61.94 99.92 113.9 77.92 63.91 145 87.99
0.915 39.94 51.98 59.97 85.91 55.92 47.93 81.97 87.99 53.95 65.99 87.99 105.9 71.9 71.9 130.9 83.94
0.92 44 47.93 47.93 79.89 59.97 49.9 69.93 75.95 57.89 67.96 69.93 89.96 72.94 79.89 104.9 86.95
0.925 44 47.93 39.94 73.98 63.91 45.96 59.97 67.96 57.89 67.96 57.89 75.95 76.99 81.97 80.93 95.98
0.93 39.94 53.95 45.96 73.98 67.96 35.89 61.94 61.94 55.92 59.97 51.98 65.99 79.89 77.92 62.98 104
0.935 35.89 63.91 61.94 75.95 64.95 27.9 69.93 61.94 51.98 45.96 53.95 57.89 84.98 67.96 56.96 115.9
0.94 35.89 73.98 81.97 80.93 58.93 23.97 79.89 59.97 45.96 31.96 60.9 53.95 81.97 53.95 58.93 121
0.945 35.89 83.94 101.9 87.99 47.93 23.97 89.96 59.97 41.91 19.91 65.99 51.98 71.9 41.91 66.92 113.9
0.95 39.94 90.89 112.9 90.89 36.93 24.89 97.95 56.96 36.93 13.89 72.94 50.94 55.92 34.97 70.97 98.99
0.955 46.89 92.97 115 92.97 31.96 22.92 97.95 52.91 28.94 13.89 72.94 46.89 40.99 28.94 66.92 85.91
0.96 47.93 87.99 110 93.9 25.93 11.93 91.93 47.93 15.98 15.98 67.96 37.98 29.99 23.97 48.97 69.93
0.965 42.95 82.9 98.99 88.92 23.97 2.894 81.97 44.92 6.947 16.9 58.93 24.89 23.97 24.89 22.92 55.92
0.97 30.91 74.91 84.98 83.94 26.98 0.9262 71.9 38.9 -1.042 16.9 47.93 12.97 20.96 28.94 -3.01 41.91
0.975 19.91 71.9 79.89 77.92 27.9 9.957 67.96 37.98 1.968 15.98 41.91 5.905 23.97 33.92 -17.02 36.93
0.98 16.9 76.99 84.98 77.92 35.89 29.99 71.9 45.96 8.915 16.9 44 14.94 33.92 37.98 -15.05 38.9
0.985 17.95 83.94 97.95 82.9 40.99 45.96 83.94 57.89 23.97 20.96 58.93 37.98 45.96 37.98 6.947 49.9
0.99 22 83.94 107.9 83.94 45.96 49.9 97.95 71.9 33.92 23.97 75.95 61.94 55.92 33.92 44.92 58.93
0.995 27.9 85.91 115.9 90.89 49.9 46.89 108.9 80.93 37.98 27.9 88.92 83.94 63.91 28.94 86.95 71.9
1 33 84.98 115 87.99 53.95 36.93 110.9 85.91 40.99 25.93 93.9 101 70.97 25.93 116.9 86.95
1.005 31.96 79.89 101.9 81.97 49.9 25.93 104 81.97 39.94 17.95 91.93 101.9 69.93 27.9 135 92.97
1.01 25.93 75.95 87.99 71.9 48.97 14.94 92.97 74.91 39.94 11 83.94 97.95 64.95 33.92 135 92.97
1.015 16.9 71.9 75.95 61.94 42.95 5.905 78.96 70.97 37.98 1.968 71.9 89.96 55.92 34.97 121 88.92
1.02 3.936 63.91 65.99 51.98 35.89 0 67.96 61.94 27.9 0 59.97 67.96 45.96 29.99 92.97 84.98
1.025 1.968 56.96 63.91 44 23.97 -1.042 58.93 53.95 23.97 -1.042 46.89 44 37.98 22.92 50.94 72.94
1.03 0 52.91 66.92 44.92 19.91 -2.084 53.95 46.89 13.89 5.905 37.98 15.98 26.98 13.89 8.915 56.96
1.035 9.957 53.95 69.93 49.9 16.9 -4.052 56.96 40.99 11 11.93 36.93 -1.042 19.91 11.93 -19.1 44
1.04 22 58.93 76.99 64.95 25.93 -8.105 63.91 40.99 15.98 17.95 37.98 -1.042 20.96 11.93 -41.1 38.9
1.045 33.92 66.92 81.97 77.92 39.94 -13.08 70.97 45.96 27.9 16.9 40.99 1.968 22 16.9 -47.01 30.91
1.05 31.96 73.98 81.97 85.91 51.98 -21.07 73.98 51.98 31.96 15.98 44 7.989 17.95 22 -43.07 24.89
1.055 24.89 77.92 85.91 87.99 60.9 -29.06 76.99 62.98 37.98 13.89 44 17.95 19.91 22.92 -33.11 24.89
1.06 13.89 77.92 83.94 83.94 60.9 -24.08 78.96 66.92 33.92 18.99 45.96 19.91 26.98 23.97 -21.07 34.97
1.065 5.905 77.92 87.99 83.94 55.92 -17.02 81.97 69.93 33.92 22 53.95 22 33.92 22 -11.11 48.97
1.07 11 78.96 90.89 87.99 55.92 1.968 84.98 71.9 34.97 29.99 61.94 22.92 38.9 25.93 0.9262 58.93
1.075 23.97 77.92 91.93 98.99 55.92 14.94 90.89 72.94 35.89 35.89 72.94 27.9 37.98 26.98 16.9 63.91
1.08 39.94 81.97 91.93 105.9 63.91 23.97 91.93 75.95 37.98 35.89 81.97 35.89 35.89 25.93 34.97 58.93
1.085 49.9 85.91 93.9 112.9 70.97 23.97 91.93 81.97 41.91 33 88.92 53.95 31.96 17.95 56.96 44
1.09 48.97 88.92 90.89 112 75.95 19.91 93.9 91.93 38.9 26.98 95.98 72.94 27.9 15.98 80.93 26.98
1.095 44 87.99 87.99 105.9 71.9 13.89 93.9 97.95 41.91 22 104 89.96 39.94 11.93 102.9 26.98
1.1 38.9 82.9 84.98 104 70.97 20.96 91.93 104.9 48.97 22.92 105.9 102.9 60.9 14.94 118.9 47.93
1.105 33 74.91 82.9 96.91 67.96 34.97 87.99 107 55 30.91 101 104.9 79.89 22.92 121 77.92
1.11 25.93 63.91 75.95 89.96 63.91 49.9 79.89 95.98 59.97 37.98 87.99 93.9 87.99 35.89 104.9 101.9
1.115 20.96 58.93 70.97 82.9 61.94 64.95 71.9 82.9 58.93 44 72.94 70.97 90.89 46.89 78.96 124
1.12 11.93 56.96 66.92 76.99 52.91 68.89 61.94 66.92 52.91 45.96 55 46.89 83.94 52.91 46.89 135
1.125 5.905 57.89 59.97 63.91 44 59.97 53.95 45.96 41.91 41.91 39.94 22 73.98 53.95 20.96 134
1.13 5.905 59.97 55.92 55 34.97 45.96 47.93 31.96 31.96 35.89 30.91 3.936 65.99 51.98 -1.042 126.9
1.135 13.89 59.97 53.95 45.96 28.94 35.89 44 23.97 27.9 29.99 25.93 -1.042 58.93 47.93 -17.02 115.9
1.14 27.9 59.97 53.95 44 29.99 31.96 45.96 23.97 25.93 27.9 29.99 -1.042 53.95 45.96 -31.03 104
1.145 41.91 61.94 59.97 49.9 31.96 35.89 51.98 31.96 27.9 29.99 37.98 0 48.97 41.91 -39.02 85.91
