    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1 275.1
0.625 -39.09 -46.08 -11.02 -11.02 -36 -28.08 10.88 67.98 -17.06 -25.12 29.96 20.96 3.896 11.96 100.9 69.99
0.63 -26.06 -34.12 1.881 -19.08 -41.11 -18 23.91 57.9 -22.03 -24.05 45.95 26.87 -2.015 13.97 88.94 47.96
0.635 -31.03 -37.08 0 -16.12 -47.02 -29.02 18.94 62.87 -13.03 -35.06 53.87 18.94 -11.02 8.867 76.98 31.97
0.64 -21.09 -25.12 -5.105 -5.105 -41.11 -27 16.93 61.93 -13.03 -29.02 57.9 12.9 -9.001 9.941 84.9 33.99
0.645 -17.06 -19.08 -7.12 -9.001 -37.08 -25.12 15.99 55.89 -21.09 -29.02 65.96 7.926 -15.05 7.926 84.9 19.88
0.65 -27 -29.02 -18 -12.09 -45 -37.08 2.956 52.93 -25.12 -41.11 55.89 -10.08 -43.12 -20.02 62.87 -9.001
0.655 -9.001 -19.08 -21.09 -19.08 -43.12 -21.09 -1.075 31.97 -45 -37.08 45.95 -28.08 -65.02 -31.03 24.99 -53.07
0.66 7.926 -6.045 -19.08 -23.11 -29.02 3.896 0.9404 17.87 -47.02 -21.09 49.98 -33.05 -63.01 -17.06 -5.105 -87.05
0.665 1.881 -23.11 -33.05 -23.11 -13.03 -2.015 -15.05 23.91 -23.11 -23.11 27.94 -41.11 -63.01 -23.11 -31.03 -87.05
0.67 9.941 -23.11 -37.08 -23.11 -3.09 5.911 -17.06 19.88 -21.09 -7.12 13.97 -37.08 -45 -7.12 -35.06 -59.11
0.675 25.93 -8.061 -14.11 -14.11 1.881 25.93 1.881 30.9 -11.02 13.97 29.96 -18 -13.03 16.93 -25.12 -31.03
0.68 9.941 -10.08 -5.105 -9.001 7.926 13.97 -2.015 45.95 11.96 19.88 15.99 -17.06 -7.12 5.911 -33.05 -25.12
0.685 13.97 -1.075 0.9404 -7.12 0 13.97 12.9 45.95 3.896 27.94 7.926 -10.08 -3.09 17.87 -47.02 -23.11
0.69 25.93 9.941 7.926 5.911 7.926 27.94 26.87 61.93 11.96 39.9 19.88 0 7.926 47.96 -41.11 -3.09
0.695 7.926 0 -11.02 19.88 17.87 11.96 1.881 85.98 35.87 23.91 -5.105 1.881 11.96 27.94 -37.08 11.96
0.7 11.96 -6.045 -23.11 19.88 9.941 9.941 -9.001 83.96 17.87 15.99 -21.09 -2.015 15.99 23.91 -29.02 27.94
0.705 27.94 1.881 -17.06 29.96 15.99 23.91 -5.105 87.99 15.99 21.9 -7.12 7.926 27.94 37.88 -7.12 45.95
0.71 17.87 -2.015 -29.02 33.99 21.9 11.96 -13.03 89.88 27.94 13.97 -9.001 13.97 23.91 17.87 18.94 49.98
0.715 19.88 -1.075 -19.08 19.88 13.97 7.926 0.9404 71.87 7.926 13.97 7.926 19.88 17.87 31.97 46.89 55.89
0.72 21.9 -2.015 -3.09 17.87 13.97 15.99 29.96 75.9 7.926 23.91 51.99 41.91 25.93 55.89 94.98 75.9
0.725 5.911 -16.12 -9.001 11.96 10.88 1.881 37.88 82.89 19.88 16.93 56.96 48.9 23.91 33.99 127 78.99
0.73 9.941 -15.05 0 -3.09 1.881 3.896 45.95 72.95 3.896 18.94 64.89 46.89 22.97 31.97 122.9 64.89
0.735 19.88 -6.045 7.926 0 1.881 13.97 61.93 80.87 9.941 25.93 73.89 47.96 29.96 41.91 118.9 60.99
0.74 6.986 -11.02 -15.05 7.926 6.986 0 39.9 84.9 25.93 12.9 42.99 34.93 18.94 11.96 97 32.91
0.745 -3.09 -15.05 -33.05 -3.09 -5.105 -7.12 9.941 57.9 1.881 0.9404 17.87 -2.015 -13.03 0.9404 42.99 -13.03
0.75 -17.06 -23.11 -47.02 -9.001 -17.06 -21.09 -2.015 43.93 -11.02 -17.06 5.911 -33.05 -41.11 -1.075 -1.075 -53.07
0.755 -27 -34.12 -59.11 -15.05 -31.03 -37.08 -7.12 34.93 -27 -39.09 -11.02 -61.13 -73.08 -29.02 -41.11 -96.06
0.76 -11.02 -24.05 -41.11 -15.05 -36 -31.03 -5.105 24.99 -61.13 -46.08 -10.08 -76.04 -89.07 -35.06 -85.04 -132.1
0.765 0.9404 -19.08 -37.08 0.9404 -22.03 -27 0.9404 39.9 -64.08 -38.02 -16.12 -78.05 -82.08 -31.03 -103 -133.1
0.77 -2.015 -21.09 -51.05 1.881 -19.08 -25.12 -23.11 33.99 -55.08 -37.08 -47.02 -87.05 -83.02 -39.09 -119 -137
