    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2 346.2
0.625 27.89 6.93 3.888 35.83 15.89 -1.014 7.944 41.92 13.86 -7.099 -5.071 23.83 5.916 1.859 -9.128 -15.04
0.63 31.95 14.87 0.8451 44.96 28.9 15.89 3.888 35.83 -9.128 -4.057 -23.16 0 -19.1 -3.043 -29.07 -30.09
0.635 45.98 36.85 19.95 50.88 41.92 37.86 -2.028 27.89 -32.12 0 -31.1 -16.06 -44.12 -12 -45.13 -50.03
0.64 65.92 60.85 57.98 53.92 53.92 53.92 -3.043 23.83 -39.05 1.859 -29.07 -31.1 -63.05 -21.13 -55.1 -73.02
0.645 81.98 82.99 96.85 56.96 62.88 57.98 -7.099 30.93 -22.14 8.958 -14.03 -29.07 -73.02 -25.02 -50.03 -93.13
0.65 87.89 90.94 112.9 52.91 62.88 45.98 -13.02 44.96 0.8451 13.86 2.873 -11.16 -67.1 -21.13 -36 -108
0.655 73.87 76.91 97.87 41.92 53.92 29.92 -13.02 59.84 27.89 17.92 19.95 3.888 -53.07 -23.16 -15.04 -99.05
0.66 43.95 48.85 52.91 23.83 36.85 7.944 -3.043 68.96 44.96 19.95 32.96 22.99 -24 -18.09 -1.014 -70.15
0.665 7.944 14.87 0.8451 5.916 14.87 -9.128 13.86 60.85 45.98 17.92 32.96 34.99 2.873 -10.14 14.87 -20.11
0.67 -13.02 -5.071 -37.02 -9.128 -5.071 -27.04 37.86 39.89 31.95 9.973 25.86 33.97 27.89 0.8451 25.86 25.86
0.675 -25.02 -17.07 -53.07 -23.16 -21.13 -39.05 51.89 15.89 17.92 3.888 17.92 28.9 44.96 10.99 35.83 70.99
0.68 -23.16 -21.13 -49.02 -31.1 -29.07 -45.13 41.92 -2.028 7.944 1.859 9.973 22.99 46.99 22.99 39.89 94.99
0.685 -15.04 -21.13 -37.02 -37.02 -29.07 -41.07 11.83 -5.071 3.888 0 0 13.86 35.83 25.86 39.89 93.98
0.69 -11.16 -23.16 -27.04 -39.05 -27.04 -27.04 -25.02 -7.099 -2.028 0.8451 -7.099 7.944 19.95 19.95 31.95 77.92
0.695 -9.128 -27.04 -29.07 -37.02 -25.02 -11.16 -59.16 -7.099 -7.099 -7.099 -23.16 -2.028 5.916 7.944 15.89 57.98
0.7 -7.099 -29.07 -33.13 -33.13 -25.02 0 -69.13 -15.04 -21.13 -11.16 -33.13 -7.099 0 1.859 -2.028 43.95
0.705 -1.014 -27.04 -29.07 -31.1 -25.02 7.944 -59.16 -25.02 -33.13 -9.128 -39.05 -23.16 0 1.859 -11.16 37.86
0.71 3.888 -19.1 -19.1 -29.07 -23.16 7.944 -41.07 -39.05 -35.16 0.8451 -37.02 -37.02 3.888 9.973 -19.1 37.86
0.715 11.83 -11.16 -3.043 -35.16 -15.04 5.916 -29.07 -47.16 -29.07 9.973 -35.16 -49.02 7.944 19.95 -23.16 35.83
0.72 15.89 -5.071 1.859 -39.05 -3.043 5.916 -23.16 -47.16 -15.04 23.83 -35.16 -51.05 9.973 23.83 -25.02 27.89
0.725 11.83 -1.014 3.888 -39.05 5.916 13.86 -17.07 -39.05 -3.043 27.89 -35.16 -45.13 7.944 23.83 -25.02 13.86
0.73 7.944 2.873 3.888 -29.07 19.95 27.89 -3.043 -21.13 0 23.83 -33.13 -27.04 3.888 17.92 -23.16 -2.028
0.735 7.944 12.85 5.916 -11.16 29.92 39.89 9.973 -3.043 0 13.86 -25.02 -7.099 0 9.973 -11.16 -11.16
0.74 13.86 24.85 11.83 3.888 29.92 39.89 27.89 9.973 -2.028 1.859 -7.099 3.888 0.8451 3.888 1.859 -25.02
0.745 23.83 36.85 15.89 19.95 23.83 27.89 35.83 21.97 0.8451 -1.014 7.944 17.92 -3.043 0.8451 21.97 -41.07
0.75 27.89 38.88 13.86 25.86 13.86 7.944 39.89 27.89 0.8451 -7.099 25.86 23.83 -5.071 -3.043 35.83 -61.02
0.755 21.97 34.99 5.916 27.89 3.888 -1.014 43.95 33.97 0.8451 -11.16 37.86 29.92 -7.099 -7.099 41.92 -79.11
0.76 5.916 26.88 1.859 25.86 -2.028 -7.099 53.92 41.92 -2.028 -7.099 45.98 37.86 -3.043 -9.128 41.92 -85.02
0.765 -1.014 22.99 9.973 25.86 0.8451 -3.043 67.95 49.86 0 0.8451 49.86 47.83 -2.028 -7.099 41.92 -73.02
