    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1 149.1
0.625 -21.04 -23 -11.06 3.931 -13.03 -31.01 -11.06 -5.022 7.934 -19.07 -17.03 -15.07 -1.019 0.9463 0.9463 38
0.63 -21.04 -25.04 -13.03 3.931 -13.03 -33.05 -13.03 -5.022 7.934 -17.03 -19.07 -13.03 0 0 -2.038 38
0.635 -21.04 -21.04 -11.06 7.934 -15.07 -35.01 -9.026 -3.057 7.934 -16.01 -19.07 -11.06 1.965 1.965 -6.042 31.95
0.64 -25.04 -21.04 -11.06 9.972 -19.07 -35.01 -7.061 -1.019 7.934 -21.04 -19.07 -11.06 0.9463 0 -9.026 23.95
0.645 -35.01 -27 -15.07 7.934 -29.04 -37.05 -13.03 -5.022 3.931 -32.03 -25.04 -17.03 -5.022 -1.019 -18.05 9.972
0.65 -49.06 -41.05 -27 -2.038 -43.02 -43.02 -27 -15.07 -1.019 -48.04 -39.02 -31.01 -15.07 -13.03 -31.01 -7.061
0.655 -61.07 -55.03 -41.05 -11.06 -55.03 -55.03 -45.06 -29.04 -15.07 -59.03 -53.06 -45.06 -27 -25.04 -45.06 -25.04
0.66 -63.04 -65 -53.06 -25.04 -61.07 -69 -59.03 -43.02 -29.04 -63.04 -61.07 -55.03 -37.05 -37.05 -53.06 -41.05
0.665 -53.06 -63.04 -57.07 -35.01 -55.03 -77.01 -61.07 -51.03 -37.05 -52.04 -61.07 -55.03 -41.05 -41.05 -48.04 -56.05
0.67 -35.01 -55.03 -55.03 -37.05 -41.05 -75.05 -53.06 -51.03 -37.05 -36.03 -47.02 -45.06 -36.03 -41.05 -32.03 -63.04
0.675 -19.07 -45.06 -49.06 -35.01 -21.04 -63.04 -41.05 -45.06 -33.05 -15.07 -31.01 -31.01 -31.01 -35.01 -9.026 -65
0.68 -11.06 -39.02 -45.06 -31.01 -7.061 -47.02 -29.04 -38.07 -29.04 -4.003 -17.03 -21.04 -26.06 -31.01 0 -60.05
0.685 -13.03 -39.02 -47.02 -31.01 -2.038 -35.01 -27 -34.07 -27 -3.057 -12.01 -17.03 -26.06 -31.01 4.95 -55.03
0.69 -25.04 -43.02 -53.06 -33.05 -7.061 -31.01 -31.01 -35.01 -29.04 -15.07 -17.03 -21.04 -25.04 -31.01 -1.019 -47.02
0.695 -29.04 -45.06 -55.03 -32.03 -12.01 -37.05 -35.01 -38.07 -28.02 -20.02 -20.02 -24.02 -21.04 -30.06 -13.03 -31.01
0.7 -27 -43.02 -49.06 -28.02 -18.05 -42.07 -37.05 -34.07 -22.06 -20.02 -20.02 -22.06 -19.07 -24.02 -22.06 -16.01
0.705 -19.07 -35.01 -37.05 -19.07 -15.07 -43.02 -27 -25.04 -11.06 -13.03 -15.07 -17.03 -11.06 -11.06 -25.04 -3.057
0.71 -7.061 -23 -20.02 -8.007 -8.007 -32.03 -14.05 -11.06 -2.038 -2.038 -3.057 -4.003 0 -2.038 -18.05 3.931
0.715 2.984 -15.07 -8.007 0 1.965 -18.05 -2.038 -1.019 -1.019 3.931 3.931 0.9463 -1.019 0.9463 -11.06 8.953
0.72 0.9463 -13.03 -3.057 -1.019 0 -7.061 -2.038 0 -3.057 1.965 3.931 3.931 -2.038 0.9463 -5.022 11.94
0.725 2.984 -11.06 -4.003 -3.057 0 -2.038 -1.019 1.965 -9.026 0.9463 -1.019 3.931 0 -5.022 -8.007 7.934
0.73 -7.061 -13.03 -8.007 -11.06 1.965 -9.026 -2.038 -5.022 -19.07 -14.05 -6.042 -3.057 -7.061 -13.03 -20.02 -1.019
0.735 -13.03 -13.03 -15.07 -17.03 -9.026 -21.04 -11.06 -15.07 -21.04 -23 -17.03 -13.03 -15.07 -19.07 -33.05 -5.022
0.74 -15.07 -13.03 -11.06 -12.01 -13.03 -33.05 -13.03 -16.01 -16.01 -28.02 -21.04 -18.05 -15.07 -22.06 -38.07 -17.03
0.745 -11.06 -13.03 -11.06 -8.007 -17.03 -36.03 -13.03 -17.03 -11.06 -24.02 -18.05 -18.05 -16.01 -19.07 -38.07 -28.02
0.75 -9.026 -11.06 -7.061 -5.022 -13.03 -35.01 -13.03 -15.07 -11.06 -17.03 -13.03 -15.07 -17.03 -21.04 -31.01 -39.02
0.755 -5.022 -8.007 -6.042 -6.042 -8.007 -29.04 -10.04 -11.06 -13.03 -8.007 -5.022 -10.04 -15.07 -21.04 -15.07 -43.02
0.76 -9.026 -12.01 -7.061 -13.03 -8.007 -24.02 -9.026 -17.03 -20.02 -6.042 -3.057 -8.007 -15.07 -21.04 1.965 -48.04
0.765 -17.03 -19.07 -17.03 -21.04 -11.06 -25.04 -13.03 -21.04 -27 -13.03 -9.026 -11.06 -15.07 -25.04 5.969 -45.06
0.77 -27 -31.01 -27 -27 -19.07 -30.06 -17.03 -21.04 -27 -22.06 -14.05 -13.03 -11.06 -23 10.99 -33.05
0.775 -41.05 -41.05 -33.05 -26.06 -27 -37.05 -22.06 -19.07 -20.02 -28.02 -17.03 -13.03 -9.026 -17.03 14.99 -10.04
0.78 -49.06 -51.03 -37.05 -25.04 -36.03 -44.04 -22.06 -14.05 -9.026 -28.02 -14.05 -13.03 -3.057 -8.007 13.98 12.96
0.785 -49.06 -51.03 -39.02 -22.06 -37.05 -45.06 -20.02 -9.026 -4.003 -28.02 -11.06 -11.06 0.9463 -3.057 10.99 30.94
0.79 -47.02 -51.03 -39.02 -23 -35.01 -42.07 -15.07 -11.06 -5.022 -24.02 -8.007 -11.06 0 -3.057 0.9463 35.96
0.795 -43.02 -51.03 -37.05 -27 -33.05 -41.05 -17.03 -15.07 -13.03 -21.04 -11.06 -17.03 -1.019 -5.022 -9.026 29.99
0.8 -35.01 -46 -39.02 -31.01 -30.06 -38.07 -17.03 -19.07 -16.01 -22.06 -15.07 -20.02 -5.022 -9.026 -23 12.96
0.805 -29.04 -44.04 -40.03 -34.07 -26.06 -39.02 -18.05 -21.04 -19.07 -24.02 -21.04 -22.06 -11.06 -15.07 -41.05 1.965
0.81 -23 -41.05 -43.02 -41.05 -27 -37.05 -19.07 -19.07 -23 -27 -23 -23 -11.06 -17.03 -49.06 -13.03
0.815 -17.03 -35.01 -43.02 -46 -21.04 -30.06 -11.06 -13.03 -19.07 -24.02 -18.05 -16.01 -10.04 -11.06 -42.07 -8.007
0.82 -13.03 -29.04 -39.02 -50.01 -13.03 -25.04 -3.057 -4.003 -18.05 -14.05 -11.06 -6.042 -3.057 -6.042 -28.02 0.9463
0.825 -5.022 -23 -37.05 -53.06 -7.061 -17.03 -2.038 -1.019 -19.07 -9.026 -1.019 0.9463 0.9463 -1.019 -13.03 3.931
0.83 -1.019 -19.07 -32.03 -51.03 1.965 -7.061 6.988 0 -19.07 0 2.984 3.931 3.931 0.9463 0.9463 4.95
0.835 -1.019 -17.03 -28.02 -51.03 -2.038 -2.038 8.953 -1.019 -17.03 0 4.95 9.972 2.984 0.9463 14.99 0
0.84 -7.061 -19.07 -31.01 -53.06 -1.019 -3.057 5.969 0.9463 -19.07 -3.057 0 3.931 -2.038 -1.019 17.98 -11.06
0.845 -11.06 -21.04 -34.07 -54.01 -3.057 -6.042 0.9463 -1.019 -20.02 -9.026 0.9463 1.965 -2.038 -2.038 15.94 -26.06
0.85 -17.03 -23 -36.03 -56.05 -10.04 -14.05 0 0.9463 -20.02 -18.05 -9.026 -6.042 -8.007 -2.038 8.953 -35.01
0.855 -19.07 -25.04 -41.05 -57.07 -15.07 -19.07 -7.061 -3.057 -21.04 -21.04 -13.03 -13.03 -9.026 -3.057 0 -35.01
0.86 -15.07 -23 -41.05 -54.01 -14.05 -20.02 -7.061 -2.038 -20.02 -16.01 -14.05 -14.05 -9.026 -2.038 -6.042 -22.06
0.865 -11.06 -19.07 -37.05 -50.01 -10.04 -21.04 -7.061 -2.038 -18.05 -10.04 -14.05 -12.01 -7.061 -4.003 -19.07 -9.026
0.87 -9.026 -15.07 -31.01 -43.02 -7.061 -19.07 -3.057 -3.057 -15.07 -7.061 -13.03 -9.026 -7.061 -5.022 -23 -2.038
0.875 -1.019 -11.06 -25.04 -37.05 -2.038 -17.03 -3.057 0 -11.06 -1.019 -10.04 -7.061 -4.003 -11.06 -20.02 7.934
0.88 0.9463 -7.061 -21.04 -35.01 -3.057 -17.03 -5.022 -2.038 -11.06 -8.007 -8.007 -9.026 -4.003 -13.03 -21.04 8.953
0.885 -5.022 -9.026 -21.04 -39.02 -5.022 -19.07 -9.026 -5.022 -13.03 -15.07 -11.06 -13.03 -11.06 -17.03 -21.04 3.931
0.89 -9.026 -13.03 -25.04 -45.06 -11.06 -21.04 -15.07 -11.06 -19.07 -20.02 -15.07 -19.07 -16.01 -19.07 -22.06 -1.019
0.895 -13.03 -17.03 -31.01 -55.03 -15.07 -23 -21.04 -19.07 -29.04 -20.02 -21.04 -27 -25.04 -23 -24.02 -14.05
0.9 -15.07 -21.04 -35.01 -61.07 -19.07 -27 -27 -27 -37.05 -23 -27 -35.01 -33.05 -29.04 -31.01 -25.04
0.905 -13.03 -21.04 -39.02 -65 -17.03 -31.01 -31.01 -33.05 -41.05 -25.04 -31.01 -41.05 -37.05 -35.01 -37.05 -35.01
0.91 -9.026 -17.03 -41.05 -63.04 -17.03 -33.05 -31.01 -35.01 -37.05 -24.02 -31.01 -41.05 -37.05 -35.01 -37.05 -41.05
0.915 -3.057 -13.03 -37.05 -55.03 -13.03 -35.01 -29.04 -31.01 -31.01 -20.02 -25.04 -35.01 -31.01 -33.05 -30.06 -41.05
0.92 -1.019 -5.022 -31.01 -49.06 -9.026 -31.01 -23 -25.04 -25.04 -15.07 -15.07 -25.04 -23 -27 -21.04 -41.05
0.925 6.988 0.9463 -21.04 -43.02 -3.057 -23 -17.03 -17.03 -21.04 -4.003 -3.057 -15.07 -16.01 -25.04 -10.04 -45.06
0.93 14.99 3.931 -13.03 -41.05 0 -11.06 -9.026 -13.03 -21.04 3.931 1.965 -3.057 -14.05 -23 -2.038 -45.06
