    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1 252.1
0.625 -23.02 -31.02 -19.08 -23.02 -29.05 -29.05 0.9849 -17.11 -33.12 -15.02 -3.078 -7.017 -15.02 -29.05 3.939 -15.02
0.63 -28.07 -23.02 -6.032 -12.06 -27.08 -29.05 0.9849 -10.09 -23.02 -8.002 -7.017 -2.093 -5.047 -27.08 1.97 -5.047
0.635 -26.1 -19.08 0 -5.047 -23.02 -28.07 -7.017 -7.017 -16 -4.063 -5.047 -2.093 1.97 -24.01 0 1.97
0.64 -25.11 -17.11 -2.093 -1.108 -25.11 -27.08 -17.11 -5.047 -11.08 -7.017 -1.108 -7.017 0.9849 -25.11 -1.108 1.97
0.645 -25.11 -13.05 -1.108 -1.108 -26.1 -29.05 -20.07 -3.078 -12.06 -11.08 -2.093 -8.002 -2.093 -25.11 -2.093 5.909
0.65 -29.05 -17.11 -1.108 -6.032 -30.04 -29.05 -18.1 -1.108 -18.1 -16 -2.093 -13.05 -6.032 -25.11 -2.093 1.97
0.655 -35.09 -21.05 -1.108 -7.017 -31.02 -31.02 -13.05 -1.108 -25.11 -19.08 0.9849 -13.05 -11.08 -29.05 -1.108 0.9849
0.66 -39.02 -25.11 -1.108 -4.063 -26.1 -28.07 -8.002 -1.108 -29.05 -14.03 -1.108 -11.08 -12.06 -26.1 0.9849 -2.093
0.665 -39.02 -29.05 0 -2.093 -16 -20.07 -8.002 -1.108 -27.08 -4.063 -1.108 -9.11 -10.09 -22.04 4.924 -2.093
0.67 -33.12 -31.02 -3.078 0.9849 -7.017 -13.05 -9.11 -3.078 -17.11 -2.093 -2.093 -5.047 -5.047 -19.08 9.972 -3.078
0.675 -23.02 -23.02 -2.093 -1.108 -1.108 -2.093 -7.017 -3.078 -7.017 4.924 3.939 -3.078 -1.108 -14.03 15.88 -2.093
0.68 -13.05 -17.11 -4.063 -2.093 -1.108 0 -3.078 -3.078 -3.078 4.924 5.909 -1.108 0.9849 -12.06 17.97 -6.032
0.685 -7.017 -17.11 -9.11 0.9849 -5.047 -5.047 -3.078 -5.047 -5.047 -2.093 3.939 -1.108 -1.108 -17.11 15.88 -17.11
