    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1 196.1
0.625 -35.04 -27 -33.03 -25.09 -23.08 -31.02 -25.09 -53.05 -41.08 -25.09 -27 -27 -51.03 -25.09 -27 -51.03
0.63 -22.02 -19.05 -21.06 -13.02 -13.02 -18 -13.02 -48.07 -25.09 0 -22.02 -28.05 -47.01 -11.01 -36 -50.08
0.635 -9 -7.085 -17.04 0.9575 -2.011 -3.064 -5.075 -36 -4.021 32.94 -18 -20.01 -39.07 5.936 -30.07 -36
0.64 0.9575 -1.053 -19.05 7.947 1.915 1.915 -5.075 -21.06 9.958 51.99 -13.02 -11.01 -19.05 21.93 -17.04 -15.03
0.645 -1.053 0.9575 -24.03 11.97 3.926 3.926 -6.032 -5.075 23.94 49.98 -10.05 0 0.9575 30.93 0.9575 1.915
0.65 -2.011 -5.075 -32.08 6.99 1.915 -2.011 -15.03 -7.085 29.97 25.95 -12.06 1.915 10.92 28.92 6.99 12.93
0.655 -17.04 -15.03 -29.01 -3.064 -13.02 -17.04 -21.06 -11.01 15.99 -3.064 -15.03 -7.085 11.97 15.99 5.936 11.97
0.66 -30.07 -23.08 -20.01 -12.06 -24.03 -25.09 -17.04 -13.02 0.9575 -30.07 -15.03 -17.04 1.915 2.968 -1.053 6.99
0.665 -36 -27 -8.043 -19.05 -30.07 -23.08 -12.06 -18 -10.05 -36 -9 -23.08 0.9575 0 -6.032 2.968
0.67 -35.04 -27 -3.064 -15.03 -27 -15.03 -7.085 -17.04 -17.04 -25.09 -9 -27 -3.064 0.9575 -13.02 5.936
0.675 -26.04 -21.06 -3.064 -4.021 -16.09 0 0 -10.05 -8.043 -4.021 -4.021 -22.02 0.9575 7.947 -11.01 17.91
0.68 -19.05 -15.03 -7.085 2.968 -4.021 2.968 0 0 4.979 4.979 0 -12.06 14.94 19.92 1.915 35.91
0.685 -13.02 -15.03 -11.01 7.947 0.9575 3.926 -1.053 5.936 19.92 7.947 -2.011 0.9575 29.97 27.96 13.98 45.96
0.69 -13.02 -13.02 -8.043 13.98 -2.011 -1.053 -1.053 11.97 25.95 1.915 4.979 6.99 36.96 29.97 28.92 46.92
0.695 -17.04 -13.02 -4.021 12.93 -1.053 -4.021 4.979 19.92 25.95 -2.011 12.93 16.95 34.95 23.94 34.95 36.96
0.7 -19.05 -9 -1.053 13.98 -3.064 -7.085 13.98 19.92 19.92 0.9575 19.92 21.93 25.95 11.97 27.96 19.92
0.705 -17.04 -7.085 0 14.94 -1.053 -3.064 21.93 20.97 11.97 1.915 23.94 25.95 11.97 0 16.95 0.9575
0.71 -13.02 -5.075 -4.021 12.93 0.9575 -2.011 23.94 16.95 7.947 5.936 21.93 21.93 -2.011 -7.085 4.979 -10.05
0.715 -9 -9 -11.01 3.926 0.9575 0 17.91 7.947 3.926 1.915 13.98 15.99 -13.02 -19.05 0.9575 -23.08
0.72 -11.01 -21.06 -17.04 -3.064 -3.064 -1.053 5.936 0.9575 -2.011 -5.075 3.926 3.926 -27 -27 -1.053 -29.01
0.725 -19.05 -33.03 -25.09 -17.04 -11.01 -13.02 -1.053 -7.085 -5.075 -21.06 -1.053 -1.053 -37.06 -29.01 0.9575 -33.03
0.73 -27 -43.09 -29.01 -27 -19.05 -23.08 -7.085 -15.03 -17.04 -33.03 -7.085 -7.085 -37.06 -25.09 0 -31.02
0.735 -29.01 -43.09 -31.02 -27 -21.06 -25.09 -7.085 -19.05 -25.09 -35.04 -7.085 -7.085 -31.02 -13.02 1.915 -25.09
0.74 -23.08 -33.03 -27 -17.04 -17.04 -19.05 -3.064 -12.06 -25.09 -23.08 -1.053 -1.053 -15.03 -2.011 3.926 -11.01
0.745 -11.01 -21.06 -21.06 -1.053 -7.085 -7.085 -2.011 0 -17.04 -5.075 -2.011 3.926 -2.011 17.91 7.947 1.915
0.75 0.9575 -9 -11.01 3.926 -2.011 0 0 1.915 -5.075 5.936 0 7.947 13.98 31.98 9.958 17.91
0.755 0 -7.085 -9 4.979 1.915 5.936 0.9575 7.947 1.915 9.958 0.9575 6.99 20.97 33.99 8.905 27.96
0.76 -1.053 -11.01 -11.01 0 -2.011 3.926 -7.085 1.915 3.926 5.936 -7.085 1.915 20.97 25.95 0.9575 25.95
0.765 -11.01 -17.04 -19.05 -19.05 -7.085 0.9575 -15.03 -3.064 0 0.9575 -13.02 -11.01 19.92 13.98 -9 21.93
0.77 -21.06 -19.05 -24.03 -29.01 -18 -9 -17.04 -16.09 -5.075 -7.085 -14.08 -16.09 18.96 3.926 -20.01 20.97
0.775 -23.08 -15.03 -22.02 -29.01 -24.03 -14.08 -12.06 -21.06 -13.02 -7.085 -8.043 -16.09 24.99 0 -22.02 26.91
0.78 -19.05 -7.085 -13.02 -21.06 -25.09 -19.05 0.9575 -21.06 -17.04 -3.064 0 -9 37.92 3.926 -17.04 39.93
0.785 -15.03 -1.053 -1.053 -6.032 -22.02 -22.02 4.979 -12.06 -17.04 -3.064 8.905 1.915 51.99 5.936 -3.064 52.95
0.79 -15.03 -1.053 8.905 -1.053 -22.02 -24.03 10.92 -9 -14.08 -10.05 12.93 7.947 51.99 0 -2.011 52.95
0.795 -23.08 -9 7.947 -2.011 -21.06 -29.01 7.947 -7.085 -19.05 -25.09 7.947 5.936 33.99 -15.03 -3.064 33.99
0.8 -37.06 -17.04 1.915 -5.075 -25.09 -32.08 2.968 -10.05 -26.04 -40.02 0 1.915 10.92 -37.06 -12.06 7.947
0.805 -51.03 -25.09 -9 -16.09 -29.01 -30.07 0 -15.03 -32.08 -50.08 -3.064 -13.02 -10.05 -55.06 -24.03 -17.04
0.81 -55.06 -29.01 -15.03 -25.09 -31.02 -25.09 -5.075 -19.05 -35.04 -51.03 -7.085 -23.08 -29.01 -55.06 -25.09 -31.02
0.815 -47.01 -19.05 -4.021 -18 -23.08 -15.03 -3.064 -10.05 -26.04 -38.01 -2.011 -14.08 -29.01 -37.06 -12.06 -29.01
0.82 -29.01 -5.075 10.92 -2.011 -10.05 -2.011 4.979 0.9575 -8.043 -17.04 10.92 1.915 -20.01 -12.06 1.915 -14.08
0.825 -7.085 2.968 27.96 9.958 -2.011 1.915 15.99 17.91 7.947 -1.053 21.93 21.93 -5.075 3.926 9.958 -5.075
0.83 1.915 10.92 36.96 20.97 6.99 9.958 23.94 31.98 27.96 5.936 27.96 40.98 0 18.96 11.97 -2.011
0.835 1.915 4.979 31.98 20.97 9.958 6.99 22.98 39.93 38.97 6.99 27.96 46.92 1.915 14.94 4.979 0.9575
0.84 -1.053 -1.053 17.91 11.97 3.926 0 15.99 37.92 37.92 1.915 17.91 37.92 -1.053 5.936 -5.075 -9
0.845 -11.01 -9 5.936 3.926 0 0.9575 7.947 29.97 33.99 -2.011 7.947 25.95 -4.021 0 -19.05 -9
0.85 -14.08 -11.01 0.9575 0.9575 -1.053 -2.011 1.915 21.93 23.94 1.915 0.9575 5.936 -3.064 0 -26.04 -3.064
0.855 -8.043 -7.085 0 5.936 0 0.9575 -2.011 9.958 20.97 -1.053 -10.05 -7.085 0 4.979 -29.01 1.915
0.86 1.915 0.9575 -1.053 8.905 0 5.936 -11.01 1.915 21.93 0.9575 -17.04 -21.06 1.915 7.947 -24.03 5.936
0.865 7.947 2.968 -3.064 9.958 5.936 5.936 -23.08 -5.075 21.93 0.9575 -25.09 -31.02 0.9575 3.926 -25.09 7.947
0.87 7.947 0.9575 -11.01 0 3.926 0 -33.03 -11.01 19.92 -19.05 -33.03 -41.08 -1.053 -7.085 -27 0.9575
0.875 0 -3.064 -15.03 -6.032 0.9575 -4.021 -34.09 -9 10.92 -38.01 -31.02 -42.03 -11.01 -26.04 -34.09 -9
0.88 -5.075 -11.01 -12.06 -12.06 -6.032 -11.01 -27 -5.075 0.9575 -51.03 -27 -34.09 -19.05 -40.02 -39.07 -23.08
0.885 -11.01 -15.03 -3.064 -9 -9 -11.01 -13.02 1.915 -7.085 -47.01 -15.03 -21.06 -25.09 -43.09 -37.06 -25.09
0.89 -7.085 -7.085 10.92 -1.053 1.915 0 2.968 14.94 -4.021 -23.08 1.915 -1.053 -18 -32.08 -23.08 -16.09
0.895 0 -1.053 24.99 12.93 8.905 7.947 17.91 22.98 2.968 -1.053 9.958 12.93 -5.075 -19.05 -2.011 -1.053
0.9 13.98 8.905 29.97 19.92 17.91 19.92 25.95 27.96 15.99 15.99 17.91 27.96 1.915 -9 11.97 7.947
0.905 15.99 8.905 25.95 18.96 21.93 18.96 22.98 25.95 26.91 14.94 15.99 35.91 6.99 -9 24.99 9.958
0.91 11.97 0.9575 13.98 7.947 11.97 12.93 10.92 20.97 30.93 4.979 7.947 28.92 0.9575 -19.05 24.99 1.915
