    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1
0.625 -9.079 -5.015 -9.079 -21.01 -5.015 -29.05 -13.06 -21.01 -27.06 -19.02 -43.06 -47.04 -41.07 -29.05 -36.06 -79.03
0.63 -19.02 -17.03 -23 -33.03 -17.03 -43.06 -29.05 -35.02 -35.02 -25.08 -53 -59.06 -51.02 -37.01 -35.02 -65.02
0.635 -25.08 -23 -31.04 -39.08 -25.08 -55.08 -39.08 -39.08 -35.02 -29.05 -57.07 -65.02 -57.07 -37.01 -31.04 -43.06
0.64 -23 -21.01 -29.05 -35.02 -27.06 -61.05 -41.07 -37.01 -29.05 -29.05 -55.08 -63.04 -53 -31.04 -27.06 -17.03
0.645 -17.03 -15.05 -19.02 -23 -21.01 -59.06 -33.03 -27.06 -21.01 -25.08 -45.05 -55.08 -45.05 -21.01 -21.01 3.978
0.65 -9.079 -11.07 -9.079 -11.07 -15.05 -49.03 -21.01 -13.06 -13.06 -21.01 -33.03 -39.08 -29.05 -9.079 -7.004 29.92
0.655 -3.026 -7.004 -1.038 -3.026 -11.07 -35.02 -9.079 -3.026 -7.004 -13.06 -19.02 -23 -13.06 0.9511 3.978 51.97
0.66 -1.038 -7.004 -2.075 0.9511 -9.079 -23 0.9511 -2.075 -3.026 -5.015 -3.026 -9.079 -2.075 1.989 21.96 67.96
0.665 0.9511 -3.026 0 0 -7.004 -11.07 3.978 3.978 0 0 7.955 0 9.944 5.966 33.98 79.98
0.67 2.94 0 5.966 3.978 -1.038 -1.038 13.92 9.944 9.944 7.955 21.96 13.92 19.97 11.93 35.97 81.97
0.675 12.97 11.93 17.99 13.92 1.989 5.966 25.94 21.96 23.95 16 33.98 23.95 25.94 21.96 25.94 75.92
0.68 24.99 23.95 31.99 27.93 13.92 16 39.95 33.98 39 17.99 39.95 33.98 33.98 33.98 9.944 63.99
0.685 34.93 33.98 45.91 39.95 25.94 25.94 51.97 45.91 47.99 19.97 39.95 41.94 39.95 43.93 0.9511 47.99
0.69 40.99 37.96 53.96 49.98 33.98 33.98 60.96 54.99 52.92 21.96 37.96 43.93 45.91 50.93 -7.004 31.99
0.695 42.97 39.95 55.94 51.97 37.96 37.96 64.94 56.98 52.92 21.96 37.96 39.95 47.99 50.93 -5.015 19.97
0.7 42.97 39.95 55.94 49.98 37.96 37.96 59.92 53.96 47.99 27.93 37.96 35.97 43.93 43.93 1.989 11.93
0.705 39 39.95 51.97 46.95 35.97 37.96 56.98 48.94 44.96 28.97 39.95 32.94 37.96 40.99 16.95 10.98
0.71 34.93 39 47.99 40.99 31.99 35.97 50.93 42.97 41.94 28.97 37.96 28.97 27.93 34.93 26.98 12.97
0.715 28.97 31.99 41.94 33.98 25.94 29.92 43.93 37.96 29.92 23.95 29.92 21.96 19.97 27.93 29.92 9.944
0.72 20.93 22.91 33.98 24.99 19.97 21.96 37.96 29.92 21.96 14.96 16 10.98 9.944 17.99 22.91 6.917
0.725 12.97 10.98 24.99 14.96 11.93 9.944 27.93 19.97 12.97 2.94 0.9511 -1.038 1.989 7.955 12.97 0.9511
0.73 4.929 0 16 5.966 5.966 -2.075 16 7.955 0 -1.038 -7.004 -11.07 -3.026 0 3.978 -1.038
0.735 -1.038 -2.075 6.917 -1.038 -2.075 -9.079 2.94 -1.038 0.9511 -3.026 -12.02 -17.03 -9.079 -2.075 1.989 0
0.74 -1.038 -4.064 0.9511 -3.026 -3.026 -17.03 1.989 -4.064 -3.026 -7.004 -12.02 -23 -11.07 -7.004 7.955 9.944
0.745 -5.015 -5.015 -2.075 -9.079 -3.026 -21.01 -3.026 -9.079 -3.026 -3.026 -7.004 -17.03 -5.015 -5.015 16 23.95
0.75 -1.038 -3.026 -1.038 -8.042 -2.075 -19.02 0 -6.053 0.9511 0.9511 1.989 -8.042 2.94 -1.038 26.98 40.99
0.755 0.9511 0.9511 3.978 -2.075 1.989 -13.06 0 1.989 0 5.966 5.966 0.9511 10.98 1.989 33.98 53.96
0.76 8.993 7.955 7.955 0 3.978 -7.004 7.955 3.978 5.966 13.92 9.944 3.978 16 7.955 21.96 55.94
0.765 16.95 17.99 16 8.993 11.93 0 12.97 11.93 10.98 14.96 13.92 4.929 18.94 11.93 7.955 45.91
0.77 24.99 21.96 18.94 11.93 18.94 0.9511 14.96 16 13.92 13.92 13.92 5.966 14.96 12.97 -7.004 26.98
0.775 28.97 23.95 20.93 14.96 23.95 0.9511 16 17.99 16 11.93 8.993 1.989 8.993 13.92 -24.04 8.993
0.78 24.99 25.94 22.91 13.92 24.99 -1.038 14.96 17.99 16 9.944 5.966 0 4.929 10.98 -31.04 0
0.785 24.99 27.93 25.94 14.96 27.93 -1.038 12.97 13.92 14.96 8.993 1.989 0 4.929 11.93 -31.04 -9.079
0.79 24.99 27.93 23.95 13.92 27.93 0.9511 11.93 9.944 11.93 9.944 -2.075 -1.038 1.989 9.944 -27.06 -13.06
0.795 26.98 30.96 25.94 12.97 26.98 0.9511 11.93 8.993 7.955 11.93 1.989 -3.026 0.9511 7.955 -17.03 -11.07
0.8 24.99 29.92 20.93 8.993 22.91 0.9511 10.98 2.94 0 14.96 1.989 -6.053 0 0 -6.053 -12.02
0.805 18.94 21.96 9.944 0 16 -1.038 1.989 -3.026 -5.015 7.955 -3.026 -15.05 -13.06 -3.026 -2.075 -13.06
0.81 10.98 12.97 4.929 -1.038 5.966 -7.004 -2.075 -14.01 -15.05 0 -8.042 -23 -21.01 -11.07 13.92 -5.015
0.815 2.94 2.94 1.989 -8.042 0 -17.03 -8.042 -22.05 -17.03 -1.038 -10.03 -29.05 -27.06 -14.01 21.96 -1.038
0.82 0.9511 -2.075 0.9511 -11.07 0.9511 -23 -13.06 -23 -17.03 -9.079 -13.06 -31.04 -29.05 -15.05 25.94 1.989
0.825 0.9511 -1.038 -1.038 -6.053 -1.038 -25.08 -9.079 -19.02 -6.053 -8.042 -10.03 -24.04 -21.01 -9.079 30.96 16.95
0.83 2.94 2.94 1.989 0 -2.075 -23 -5.015 -5.015 -2.075 -4.064 -7.004 -14.01 -11.07 -1.038 30.96 30.96
0.835 0.9511 7.955 7.955 1.989 1.989 -15.05 -1.038 0.9511 3.978 -3.026 -3.026 -5.015 0.9511 0 27.93 37.96
0.84 6.917 14.96 13.92 6.917 3.978 -7.004 -1.038 4.929 7.955 -1.038 0.9511 -2.075 5.966 6.917 20.93 40.99
0.845 10.98 17.99 17.99 6.917 5.966 -3.026 0.9511 6.917 6.917 0.9511 -2.075 -4.064 9.944 6.917 10.98 34.93
0.85 14.96 21.96 19.97 7.955 7.955 -1.038 1.989 5.966 3.978 1.989 0 -7.004 9.944 7.955 0 25.94
0.855 18.94 25.94 21.96 11.93 11.93 0.9511 8.993 8.993 8.993 5.966 3.978 -3.026 11.93 12.97 -7.004 19.97
0.86 20.93 27.93 25.94 17.99 16 1.989 14.96 14.96 16.95 7.955 11.93 0 16 20.93 -15.05 17.99
0.865 24.99 31.99 27.93 23.95 21.96 11.93 19.97 21.96 21.96 9.944 19.97 9.944 21.96 23.95 -15.05 17.99
0.87 26.98 33.98 29.92 23.95 25.94 19.97 23.95 25.94 22.91 11.93 23.95 13.92 21.96 21.96 -9.079 13.92
0.875 26.98 33.98 27.93 17.99 25.94 21.96 21.96 23.95 16 7.955 19.97 11.93 13.92 16 -5.015 5.966
0.88 22.91 25.94 17.99 5.966 21.96 16 13.92 13.92 1.989 0 9.944 -2.075 0 3.978 -5.015 -1.038
0.885 12.97 13.92 3.978 -5.015 11.93 3.978 1.989 0 -7.004 -7.004 -3.026 -17.03 -11.07 -5.015 -11.07 -13.06
0.89 0.9511 -2.075 -7.004 -19.02 0 -9.079 -7.004 -9.079 -21.01 -17.03 -21.01 -37.01 -27.06 -17.03 -15.05 -21.01
0.895 -5.015 -9.079 -19.02 -27.06 -5.015 -23 -17.03 -19.02 -29.05 -25.08 -33.03 -47.04 -35.02 -25.08 -15.05 -21.01
0.9 -11.07 -17.03 -25.08 -31.04 -11.07 -33.03 -25.08 -27.06 -33.03 -25.08 -37.01 -49.03 -39.08 -31.04 -7.004 -13.06
0.905 -11.07 -19.02 -25.08 -33.03 -13.06 -37.01 -29.05 -29.05 -33.03 -21.01 -35.02 -47.04 -39.08 -33.03 0 -3.026
0.91 -9.079 -15.05 -27.06 -33.03 -13.06 -37.01 -33.03 -31.04 -31.04 -15.05 -29.05 -45.05 -39.08 -31.04 9.944 -2.075
0.915 -9.079 -13.06 -29.05 -31.04 -11.07 -35.02 -35.02 -31.04 -31.04 -9.079 -25.08 -45.05 -39.08 -29.05 13.92 -2.075
0.92 -9.079 -13.06 -31.04 -29.05 -9.079 -31.04 -35.02 -29.05 -27.06 -7.004 -23 -45.05 -39.08 -27.06 5.966 -3.026
0.925 -9.079 -11.07 -29.05 -23 -7.004 -27.06 -31.04 -23 -19.02 -5.015 -21.01 -43.06 -35.02 -21.01 -3.026 -11.07
0.93 -5.015 -7.004 -17.03 -13.06 -1.038 -21.01 -23 -13.06 -7.004 -3.026 -17.03 -35.02 -25.08 -11.07 -17.03 -19.02
0.935 2.94 0 -2.075 1.989 0 -11.07 -9.079 1.989 3.978 0.9511 -9.079 -21.01 -13.06 1.989 -27.06 -23
0.94 18.94 13.92 21.96 12.97 9.944 0.9511 1.989 14.96 21.96 2.94 0.9511 -5.015 -2.075 14.96 -29.05 -19.02
0.945 32.94 27.93 41.94 23.95 21.96 9.944 17.99 25.94 31.99 7.955 9.944 5.966 11.93 25.94 -23 -7.004
0.95 40.99 35.97 47.99 30.96 30.96 23.95 31.99 36.92 33.98 12.97 23.95 17.99 23.95 34.93 -12.02 5.966
0.955 36.92 33.98 39.95 28.97 34.93 33.98 37.96 34.93 32.94 14.96 29.92 27.93 33.98 32.94 0 25.94
0.96 22.91 19.97 25.94 21.96 27.93 37.96 39.95 27.93 27.93 11.93 31.99 29.92 37.96 25.94 3.978 39.95
0.965 8.993 6.917 13.92 19.97 18.94 35.97 34.93 25.94 24.99 6.917 25.94 27.93 39 21.96 12.97 46.95
0.97 0.9511 -2.075 9.944 16 2.94 25.94 26.98 17.99 24.99 0 17.99 18.94 32.94 17.99 14.96 48.94
0.975 -15.05 -15.05 11.93 17.99 -11.07 13.92 17.99 16 21.96 -5.015 3.978 3.978 19.97 16 17.99 39.95
0.98 -27.06 -24.04 13.92 18.94 -25.08 -1.038 6.917 12.97 14.96 -13.06 -5.015 -6.053 4.929 14.96 21.96 34.93
0.985 -43.06 -34.07 10.98 16 -43.06 -10.03 1.989 9.944 8.993 -18.07 -11.07 -18.07 -4.064 8.993 23.95 30.96
0.99 -59.06 -47.04 3.978 9.944 -59.06 -23 -5.015 3.978 3.978 -25.08 -17.03 -19.02 -11.07 1.989 29.92 27.93
0.995 -69 -53 2.94 7.955 -66.06 -28.02 -5.015 3.978 3.978 -27.06 -13.06 -16.08 -5.015 2.94 34.93 31.99
1 -75.05 -61.05 2.94 10.98 -71.08 -28.02 -5.015 6.917 10.98 -30 -11.07 -9.079 0.9511 6.917 31.99 31.99
1.005 -77.04 -59.06 9.944 13.92 -73.07 -29.05 -1.038 9.944 16 -33.03 -11.07 -5.015 3.978 13.92 25.94 31.99
1.01 -71.08 -56.03 16 20.93 -69 -28.02 1.989 16.95 19.97 -33.03 -10.03 -1.038 8.993 21.96 14.96 26.98
1.015 -69 -53 20.93 19.97 -66.06 -27.06 0.9511 17.99 21.96 -28.02 -8.042 -1.038 6.917 22.91 6.917 21.96
1.02 -59.06 -49.03 21.96 18.94 -60.01 -26.03 -2.075 16.95 19.97 -20.06 -6.053 0 8.993 20.93 2.94 17.99
1.025 -53 -41.07 20.93 16 -52.05 -21.01 0 16 19.97 -12.02 1.989 1.989 10.98 18.94 0.9511 17.99
1.03 -41.07 -32.08 21.96 18.94 -43.06 -12.02 4.929 16.95 21.96 -7.004 6.917 11.93 16.95 21.96 2.94 16.95
1.035 -33.03 -25.08 23.95 23.95 -37.01 -5.015 5.966 19.97 25.94 -9.079 9.944 13.92 17.99 21.96 0.9511 17.99
1.04 -29.05 -21.01 26.98 32.94 -33.03 1.989 7.955 24.99 26.98 -12.02 5.966 13.92 19.97 26.98 -7.004 16
1.045 -27.06 -17.03 26.98 35.97 -34.07 -1.038 9.944 25.94 27.93 -19.02 -2.075 4.929 13.92 30.96 -16.08 13.92
1.05 -29.05 -19.02 25.94 35.97 -37.01 -3.026 5.966 23.95 23.95 -25.08 -7.004 -1.038 3.978 27.93 -19.02 7.955
1.055 -29.05 -16.08 28.97 35.97 -35.02 -8.042 6.917 25.94 20.93 -22.05 -13.06 -6.053 -1.038 28.97 -17.03 8.993
1.06 -25.08 -14.01 29.92 32.94 -31.04 -10.03 4.929 20.93 20.93 -21.01 -13.06 -8.042 -1.038 26.98 -7.004 12.97
1.065 -23 -17.03 29.92 27.93 -29.05 -9.079 5.966 17.99 16 -19.02 -11.07 -7.004 -2.075 23.95 -1.038 17.99
1.07 -25.08 -16.08 25.94 21.96 -26.03 -7.004 4.929 13.92 14.96 -19.02 -7.004 -10.03 -1.038 17.99 0 16.95
1.075 -25.08 -18.07 13.92 13.92 -28.02 -3.026 -1.038 5.966 4.929 -22.05 -7.004 -15.05 -2.075 11.93 -2.075 16.95
1.08 -27.06 -21.01 3.978 1.989 -31.04 -1.038 -1.038 -1.038 0.9511 -19.02 -9.079 -21.01 -11.07 0 0.9511 9.944
1.085 -21.01 -17.03 0 0 -26.03 -1.038 -3.026 -4.064 0 -8.042 -9.079 -21.01 -15.05 0 0.9511 7.955
