    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.085 44.95 62.85 62.85 66.87 63.95 90.99 30.88 87.88 -10.05 69.98 39.83 60.84 9.866 80.94 0 72.9
0.09 44.95 57.92 61.94 71.99 59.93 75.82 13.89 59.93 -31.06 41.84 31.97 49.88 3.837 59.93 -11.15 51.89
0.095 32.89 46.96 46.96 62.85 40.93 48.97 0.9135 24.85 -43.12 13.89 13.89 35.99 0 35.99 -14.07 27.95
0.1 12.97 25.94 26.86 44.95 13.89 17.91 -12.06 -1.096 -40.01 -8.039 -3.106 14.98 -8.039 3.837 -14.07 1.827
0.105 -1.096 -2.01 3.837 15.9 -1.096 -9.135 -19 -25.03 -27.04 -27.04 -15.16 -3.106 -7.126 -13.15 -11.15 -15.16
0.11 -11.15 -15.16 -5.116 0.9135 -10.05 -21.01 -10.05 -32.16 -10.05 -36.18 -12.06 -18.09 1.827 -28.14 -1.096 -24.12
0.115 -15.16 -27.04 -8.039 -16.08 -4.02 -28.14 -1.096 -26.13 0.9135 -40.01 -3.106 -28.14 8.953 -33.07 1.827 -31.06
0.12 -13.15 -30.15 -5.116 -23.02 2.923 -26.13 16.99 -17.17 10.96 -46.04 -2.01 -36.18 19.91 -35.08 10.96 -34.17
0.125 -11.15 -31.06 -6.029 -30.15 14.98 -24.12 28.87 -10.05 14.98 -54.08 3.837 -46.04 16.99 -37.09 11.88 -39.1
0.13 -17.17 -37.09 -13.15 -41.11 12.97 -27.04 26.86 -12.06 12.97 -62.12 0 -52.07 7.856 -42.02 7.856 -44.03
0.135 -31.06 -53.17 -29.05 -55.18 -3.106 -43.12 7.856 -27.04 7.856 -69.06 -19 -55.18 -3.106 -51.16 -2.01 -53.17
0.14 -45.13 -63.03 -52.07 -68.15 -33.07 -59.01 -12.06 -47.14 4.933 -74.18 -37.09 -52.07 -18.09 -63.03 -10.05 -65.04
0.145 -51.16 -62.12 -70.16 -82.04 -62.12 -76.01 -45.13 -72.17 0.9135 -73.08 -51.16 -41.11 -28.14 -69.06 -26.13 -69.06
0.15 -49.15 -47.14 -79.11 -91.17 -81.12 -87.15 -71.07 -87.15 -7.126 -69.06 -53.17 -29.05 -37.09 -75.09 -37.09 -73.08
0.155 -39.1 -18.09 -68.15 -88.06 -79.11 -80.03 -82.04 -85.14 -12.06 -59.01 -47.14 -14.07 -45.13 -66.14 -42.02 -62.12
0.16 -25.03 0.9135 -48.05 -72.17 -64.13 -64.13 -81.12 -73.08 -20.1 -43.12 -37.09 -6.029 -47.14 -52.07 -43.12 -46.04
0.165 -13.15 3.837 -23.02 -53.17 -45.13 -43.12 -65.04 -53.17 -25.03 -25.03 -27.04 -7.126 -45.13 -33.07 -39.1 -25.03
0.17 -9.135 -2.01 -11.15 -33.07 -23.02 -22.11 -41.11 -26.13 -22.11 -4.02 -23.02 -12.06 -39.1 -10.05 -31.06 -4.02
0.175 -11.15 -29.05 -11.15 -15.16 -12.06 -7.126 -16.08 0 -14.07 12.97 -25.03 -18.09 -29.05 2.923 -23.02 6.943
0.18 -21.01 -49.15 -23.02 -15.16 -11.15 3.837 0 19.91 -5.116 37.82 -31.06 -21.01 -19 17.91 -13.15 17.91
0.185 -33.07 -49.15 -43.12 -21.01 -11.15 13.89 14.98 44.95 0 62.85 -37.09 -17.17 -11.15 29.96 -3.106 29.96
0.19 -41.11 -35.08 -61.02 -37.09 -13.15 21.92 18.82 54.99 5.847 80.94 -43.12 -13.15 -9.135 33.98 0 35.99
0.195 -41.11 -17.17 -67.05 -51.16 -21.01 23.93 9.866 51.89 5.847 87.88 -47.14 -11.15 -13.15 33.98 1.827 35.99
0.2 -35.08 -3.106 -59.01 -59.01 -28.14 17.91 -2.01 33.98 0 76.92 -43.12 -9.135 -21.01 23.93 0.9135 27.95
0.205 -25.03 -3.106 -37.09 -57 -32.16 3.837 -25.03 0 -5.116 47.87 -33.07 -9.135 -27.04 3.837 -11.15 7.856
0.21 -15.16 -11.15 -11.15 -51.16 -35.08 -11.15 -47.14 -39.1 -21.01 11.88 -17.17 -11.15 -31.06 -19 -25.03 -17.17
0.215 -9.135 -15.16 3.837 -49.15 -34.17 -37.09 -63.03 -83.13 -41.11 -25.03 -1.096 -15.16 -31.06 -49.15 -37.09 -47.14
0.22 -7.126 -13.15 5.847 -53.17 -36.18 -61.02 -71.07 -119.1 -61.02 -59.01 0 -19 -33.07 -73.08 -45.13 -73.08
0.225 -7.126 -9.135 -1.096 -59.01 -41.11 -77.1 -71.07 -141 -77.1 -85.14 0.9135 -27.04 -35.08 -89.16 -45.13 -89.16
0.23 -13.15 -11.15 -21.01 -67.05 -43.12 -89.16 -63.03 -147.1 -85.14 -103 -11.15 -41.11 -33.07 -95.01 -39.1 -95.01
0.235 -19 -27.04 -39.1 -71.07 -39.1 -91.17 -45.13 -135 -81.12 -115.1 -21.01 -53.17 -25.03 -91.17 -27.04 -93.18
0.24 -25.03 -45.13 -41.11 -65.04 -23.02 -87.15 -21.01 -109.1 -63.03 -119.1 -23.02 -61.02 -7.126 -81.12 -11.15 -83.13
0.245 -29.05 -55.18 -29.05 -53.17 -1.096 -75.09 -2.01 -71.07 -39.1 -115.1 -15.16 -57 7.856 -65.04 0 -69.06
0.25 -25.03 -49.15 -11.15 -35.08 15.9 -59.01 15.9 -31.06 -13.15 -99.03 -2.01 -45.13 23.93 -45.13 11.88 -49.15
0.255 -13.15 -25.03 0 -17.17 23.93 -39.1 19.91 0.9135 1.827 -73.08 13.89 -25.03 31.97 -27.04 19.91 -29.05
0.26 2.923 1.827 5.847 -1.096 17.91 -21.01 15.9 15.9 15.9 -41.11 23.93 -5.116 27.95 -11.15 23.93 -13.15
0.265 20.83 25.94 5.847 7.856 3.837 -5.116 9.866 21.92 27.95 -7.126 25.94 5.847 19.91 -1.096 23.93 -1.096
0.27 30.88 37.82 3.837 15.9 0.9135 0 7.856 19.91 41.84 15.9 21.92 15.9 13.89 0 21.92 1.827
0.275 30.88 43.85 5.847 21.92 0 7.856 19.91 17.91 51.89 39.83 17.91 19.91 7.856 5.847 19.91 7.856
0.28 24.85 45.86 13.89 29.96 17.91 13.89 37.82 19.91 55.91 57.92 13.89 21.92 3.837 13.89 15.9 17.91
0.285 18.82 49.88 23.93 38.92 39.83 23.93 51.89 27.95 49.88 72.9 5.847 25.94 -2.01 27.95 5.847 31.97
0.29 14.98 49.88 27.95 41.84 47.87 35.99 43.85 39.83 35.99 74 0.9135 29.96 -11.15 43.85 -5.116 45.86
0.295 10.96 40.93 22.84 36.91 31.97 46.96 17.91 44.95 13.89 68.88 -14.07 27.95 -27.04 51.89 -23.02 51.89
0.3 2.923 16.99 2.923 16.99 0.9135 46.96 -17.17 30.88 -1.096 46.96 -30.15 17.91 -43.12 43.85 -37.09 41.84
0.305 -7.126 -13.15 -21.01 -9.135 -39.1 29.96 -55.18 0 -17.17 15.9 -41.11 0.9135 -53.17 19.91 -43.12 13.89
0.31 -21.01 -42.02 -42.02 -36.18 -71.07 0.9135 -74.18 -38 -29.05 -6.029 -40.01 -20.1 -53.17 -11.15 -43.12 -19
0.315 -25.03 -52.07 -48.05 -59.01 -77.1 -30.15 -70.16 -76.01 -33.07 -26.13 -30.15 -38 -41.11 -43.12 -35.08 -49.15
0.32 -25.03 -43.12 -39.1 -65.04 -61.02 -61.02 -51.16 -103 -37.09 -33.07 -13.15 -43.12 -23.02 -65.04 -21.01 -69.06
0.325 -15.16 -15.16 -17.17 -57 -37.09 -76.01 -24.12 -110.2 -39.1 -27.04 3.837 -36.18 -3.106 -73.08 -12.06 -69.06
0.33 -9.135 1.827 -5.116 -40.01 -19 -79.11 -10.05 -105.1 -37.09 -21.01 13.89 -24.12 7.856 -67.05 -6.029 -61.02
0.335 -11.15 13.89 -3.106 -19 -21.01 -73.08 -13.15 -91.17 -31.06 -15.16 11.88 -9.135 11.88 -57 -3.106 -51.16
0.34 -17.17 14.98 -14.07 -1.096 -36.18 -60.11 -23.02 -74.18 -24.12 -13.15 8.953 1.827 10.96 -44.03 -2.01 -41.11
0.345 -21.01 11.88 -23.02 6.943 -56.09 -46.04 -36.18 -58.1 -16.08 -16.08 1.827 13.89 4.933 -32.16 0 -35.08
0.35 -21.01 5.847 -29.05 19.91 -63.03 -29.05 -45.13 -41.11 -13.15 -25.03 0.9135 25.94 0.9135 -25.03 -3.106 -27.04
0.355 -9.135 14.98 -19 32.89 -50.06 -14.07 -44.03 -22.11 -11.15 -32.16 1.827 31.97 -3.106 -14.07 -4.02 -17.17
0.36 -1.096 24.85 0.9135 45.86 -24.12 -3.106 -36.18 -6.029 -15.16 -44.03 4.933 38.92 -5.116 -6.029 -6.029 -9.135
0.365 10.96 27.95 17.91 56.82 -1.096 0.9135 -28.14 0 -18.09 -52.07 10.96 35.99 -6.029 0.9135 -8.039 -3.106
0.37 14.98 20.83 21.92 53.9 14.98 1.827 -18.09 6.943 -13.15 -58.1 10.96 26.86 -1.096 1.827 -4.02 -1.096
0.375 10.96 6.943 15.9 42.94 16.99 0.9135 -8.039 2.923 -3.106 -52.07 9.866 17.91 0.9135 1.827 0 -1.096
0.38 2.923 -2.01 5.847 21.92 7.856 -2.01 0 0.9135 1.827 -39.1 3.837 9.866 -1.096 0.9135 0 0.9135
0.385 0.9135 1.827 1.827 6.943 1.827 1.827 8.953 1.827 16.99 -22.11 5.847 11.88 1.827 1.827 4.933 -2.01
0.39 0.9135 14.98 0 -2.01 -6.029 -1.096 13.89 1.827 24.85 -5.116 6.943 21.92 0 0.9135 2.923 1.827
0.395 2.923 31.97 -2.01 3.837 -13.15 3.837 7.856 3.837 21.92 -2.01 9.866 31.97 -5.116 5.847 -2.01 11.88
0.4 14.98 47.87 5.847 24.85 -17.17 15.9 -1.096 11.88 15.9 3.837 11.88 42.94 -7.126 15.9 -2.01 17.91
0.405 22.84 47.87 9.866 43.85 -17.17 22.84 -4.02 16.99 5.847 5.847 9.866 50.98 -7.126 21.92 -2.01 21.92
0.41 20.83 33.98 5.847 55.91 -13.15 27.95 -3.106 15.9 0 0 3.837 43.85 0.9135 23.93 -3.106 19.91
0.415 6.943 14.98 2.923 49.88 -3.106 28.87 2.923 10.96 -1.096 -2.01 4.933 30.88 7.856 15.9 -2.01 7.856
0.42 -9.135 0 0.9135 24.85 5.847 14.98 16.99 1.827 -5.116 -12.06 6.943 6.943 21.92 -2.01 1.827 -7.126
0.425 -23.02 -19 0 0.9135 15.9 -1.096 23.93 -19 -9.135 -21.01 9.866 -15.16 29.96 -17.17 1.827 -25.03
0.43 -33.07 -34.17 0 -22.11 15.9 -26.13 17.91 -40.01 -13.15 -26.13 8.953 -33.07 29.96 -33.07 0 -39.1
0.435 -33.07 -48.05 -12.06 -40.01 -2.01 -50.06 0 -60.11 -13.15 -24.12 0.9135 -41.11 19.91 -45.13 0.9135 -47.14
0.44 -29.05 -61.02 -35.08 -45.13 -27.04 -67.05 -21.01 -77.1 -13.15 -15.16 -11.15 -37.09 5.847 -45.13 -5.116 -45.13
0.445 -23.02 -61.02 -57 -44.03 -55.18 -71.07 -39.1 -85.14 -9.135 -2.01 -27.04 -29.05 -7.126 -41.11 -11.15 -39.1
0.45 -19 -47.14 -67.05 -41.11 -73.08 -69.06 -47.14 -87.15 -1.096 5.847 -35.08 -13.15 -21.01 -37.09 -17.17 -33.07
0.455 -11.15 -19 -59.01 -33.07 -69.06 -57 -43.12 -79.11 0 19.91 -31.06 -1.096 -29.05 -31.06 -23.02 -27.04
0.46 -1.096 9.866 -31.06 -17.17 -49.15 -37.09 -31.06 -57 1.827 29.96 -19 7.856 -35.08 -19 -27.04 -15.16
0.465 12.97 39.83 0.9135 0 -25.03 -11.15 -25.03 -27.04 -2.01 37.82 -9.135 21.92 -37.09 -1.096 -27.04 0.9135
0.47 20.83 55.91 17.91 23.93 -9.135 11.88 -23.02 1.827 -1.096 39.83 -7.126 29.96 -35.08 15.9 -23.02 17.91
0.475 14.98 53.9 19.91 43.85 -3.106 35.99 -23.02 33.98 -3.106 41.84 -13.15 35.99 -31.06 37.82 -13.15 37.82
0.48 0.9135 35.99 3.837 51.89 -7.126 53.9 -17.17 55.91 -2.01 37.82 -21.01 37.82 -21.01 51.89 0 53.9
0.485 -21.01 11.88 -9.135 49.88 -7.126 61.94 -5.116 67.97 9.866 31.97 -19 33.98 -1.096 57.92 21.92 57.92
0.49 -35.08 -5.116 -17.17 41.84 -2.01 61.94 9.866 69.98 27.95 23.93 -3.106 27.95 17.91 49.88 43.85 51.89
0.495 -35.08 -19 -9.135 27.95 13.89 53.9 31.97 59.93 43.85 13.89 13.89 17.91 39.83 33.98 57.92 33.98
0.5 -21.01 -21.01 5.847 13.89 34.9 35.99 45.86 43.85 51.89 3.837 35.99 5.847 51.89 13.89 57.92 11.88
0.505 -1.096 -15.16 29.96 3.837 47.87 13.89 49.88 21.92 53.9 -2.01 45.86 0.9135 49.88 -1.096 47.87 -5.116
0.51 12.97 0.9135 45.86 0 56.82 -3.106 46.96 0 49.88 0.9135 43.85 -1.096 37.82 -15.16 27.95 -19
0.515 24.85 15.9 55.91 7.856 54.99 -19 34.9 -7.126 41.84 1.827 33.98 1.827 19.91 -19 7.856 -21.01
0.52 34.9 31.97 53.9 23.93 45.86 -21.01 21.92 -11.15 31.97 -1.096 21.92 17.91 5.847 -13.15 0.9135 -15.16
0.525 40.93 39.83 43.85 43.85 33.98 -13.15 10.96 -9.135 21.92 -4.02 9.866 35.99 0 -3.106 -5.116 -1.096
0.53 40.93 41.84 27.95 55.91 11.88 -2.01 2.923 -1.096 13.89 -8.039 1.827 50.98 0 2.923 -3.106 6.943
0.535 34.9 35.99 7.856 53.9 -1.096 11.88 0 0 7.856 -9.135 -2.01 51.89 5.847 11.88 0 15.9
0.54 22.84 29.96 -3.106 39.83 -12.06 21.92 3.837 2.923 7.856 1.827 0.9135 44.95 11.88 20.83 7.856 24.85
0.545 6.943 19.91 -9.135 19.91 -6.029 27.95 15.9 8.953 11.88 13.89 1.827 30.88 19.91 28.87 13.89 32.89
0.55 -1.096 9.866 -5.116 3.837 9.866 33.98 29.96 15.9 15.9 31.97 7.856 19.91 23.93 35.99 19.91 39.83
0.555 -5.116 -2.01 0.9135 -2.01 36.91 40.93 44.95 30.88 21.92 51.89 13.89 8.953 26.86 46.96 23.93 48.97
0.56 -3.106 -9.135 4.933 -2.01 47.87 48.97 48.97 44.95 23.93 60.84 11.88 2.923 26.86 50.98 23.93 52.98
0.565 -1.096 -19 0.9135 0.9135 33.98 47.87 35.99 49.88 23.93 59.93 0 -3.106 15.9 43.85 21.92 45.86
0.57 2.923 -20.1 -20.1 -5.116 0.9135 40.93 11.88 41.84 13.89 55.91 -12.06 -7.126 2.923 29.96 12.97 31.97
0.575 0.9135 -14.07 -42.02 -19 -45.13 20.83 -16.08 19.91 3.837 52.98 -28.14 -17.17 -6.029 11.88 0.9135 15.9
0.58 -5.116 -9.135 -57 -27.04 -87.15 -2.01 -47.14 -1.096 -1.096 49.88 -35.08 -19 -21.01 0 -5.116 5.847
0.585 -5.116 0 -51.16 -26.13 -94.09 -10.05 -61.02 -18.09 -11.15 46.96 -30.15 -11.15 -25.03 1.827 -12.06 1.827
0.59 -1.096 -1.096 -27.04 -12.06 -72.17 -13.15 -63.03 -23.02 -15.16 44.95 -20.1 -4.02 -25.03 2.923 -14.07 2.923
0.595 0.9135 7.856 1.827 -2.01 -31.06 -7.126 -51.16 -17.17 -9.135 35.99 -5.116 1.827 -17.17 7.856 -9.135 5.847
0.6 8.953 20.83 34.9 10.96 8.953 0 -26.13 -6.029 1.827 20.83 2.923 10.96 -6.029 13.89 0 11.88
0.605 16.99 29.96 50.98 14.98 37.82 7.856 -2.01 -5.116 10.96 -1.096 10.96 16.99 0 11.88 3.837 7.856
0.61 24.85 30.88 52.98 14.98 50.98 11.88 15.9 -3.106 21.92 -14.07 17.91 20.83 11.88 5.847 16.99 1.827
0.615 32.89 23.93 42.94 18.82 45.86 15.9 34.9 -9.135 32.89 -22.11 30.88 26.86 25.94 5.847 27.95 3.837
0.62 42.94 20.83 36.91 34.9 38.92 23.93 50.98 1.827 42.94 -18.09 40.93 36.91 42.94 13.89 40.93 15.9
0.625 48.97 25.94 35.99 57.92 35.99 35.99 65.96 19.91 51.89 -5.116 51.89 43.85 57.92 25.94 51.89 25.94
0.63 54.99 38.92 39.83 74.91 44.95 47.87 77.83 43.85 57.92 2.923 54.99 44.95 67.97 36.91 60.84 34.9
0.635 46.96 46.96 39.83 64.86 50.98 50.98 77.83 56.82 57.92 4.933 42.94 25.94 67.97 33.98 60.84 29.96
0.64 30.88 37.82 23.93 31.97 45.86 35.99 55.91 47.87 45.86 -3.106 19.91 -3.106 53.9 11.88 49.88 9.866
0.645 2.923 14.98 0.9135 -11.15 29.96 10.96 26.86 19.91 25.94 -12.06 -2.01 -39.1 32.89 -13.15 34.9 -11.15
0.65 -17.17 -10.05 -18.09 -51.16 -2.01 -14.07 -1.096 -5.116 9.866 -13.15 -24.12 -59.01 8.953 -33.07 16.99 -29.05
0.655 -37.09 -31.06 -33.07 -65.04 -23.02 -31.06 -21.01 -21.01 0 3.837 -33.07 -59.01 -9.135 -33.07 -2.01 -29.05
0.66 -37.09 -31.06 -24.12 -51.16 -31.06 -30.15 -24.12 -10.05 0 38.92 -27.04 -38 -22.11 -14.07 -9.135 -10.05
0.665 -25.03 -15.16 -4.02 -21.01 -18.09 -14.07 -14.07 4.933 9.866 67.97 -7.126 -10.05 -28.14 6.943 -13.15 8.953
0.67 -9.135 -2.01 9.866 0.9135 0.9135 1.827 -3.106 27.95 19.91 74 5.847 1.827 -29.05 21.92 -11.15 21.92
0.675 -1.096 5.847 15.9 -2.01 14.98 13.89 3.837 36.91 23.93 57.92 15.9 6.943 -25.03 20.83 -5.116 18.82
0.68 2.923 0 7.856 -11.15 16.99 7.856 0 28.87 21.92 20.83 15.9 1.827 -17.17 2.923 0.9135 2.923
0.685 0.9135 -3.106 -1.096 -29.05 9.866 -3.106 -1.096 7.856 17.91 -9.135 9.866 -11.15 -3.106 -17.17 3.837 -17.17
0.69 -3.106 -9.135 -13.15 -37.09 0 -23.02 1.827 -7.126 13.89 -22.11 0 -16.08 5.847 -32.16 13.89 -32.16
0.695 -7.126 -9.135 -13.15 -23.02 0 -31.06 2.923 -11.15 17.91 -12.06 -3.106 -11.15 17.91 -29.05 21.92 -29.05
0.7 -7.126 -9.135 -7.126 0.9135 7.856 -21.01 17.91 -2.01 29.96 7.856 -7.126 0 23.93 -7.126 27.95 -7.126
0.705 0.9135 -9.135 0.9135 17.91 22.84 5.847 32.89 25.94 41.84 46.96 -9.135 15.9 19.91 21.92 31.97 23.93
0.71 4.933 -9.135 0.9135 29.96 30.88 45.86 42.94 59.93 45.86 74 -13.15 23.93 7.856 53.9 29.96 55.91
0.715 12.97 -3.106 -3.106 25.94 29.96 77.83 41.84 87.88 37.82 81.85 -17.17 19.91 0.9135 71.99 21.92 74
0.72 18.82 9.866 -9.135 11.88 20.83 89.89 31.97 97.93 15.9 65.96 -19 5.847 -11.15 71.99 7.856 69.98
0.725 24.85 31.97 -7.126 0 5.847 75.82 15.9 85.87 -7.126 29.96 -13.15 -5.116 -13.15 53.9 0.9135 49.88
0.73 32.89 45.86 1.827 -3.106 0.9135 43.85 -2.01 53.9 -31.06 -9.135 -2.01 -17.17 -5.116 25.94 -7.126 19.91
0.735 42.94 47.87 27.95 -3.106 -2.01 7.856 -7.126 7.856 -43.12 -55.18 23.93 -19 5.847 -2.01 -7.126 -5.116
0.74 58.83 39.83 59.93 0 15.9 -15.16 -5.116 -29.05 -39.1 -89.16 53.9 -9.135 25.94 -19 0.9135 -23.02
0.745 74.91 31.97 87.88 15.9 39.83 -27.04 0 -61.02 -29.05 -111.1 79.84 -2.01 41.84 -31.06 3.837 -33.07
0.75 88.98 31.97 106 35.99 61.94 -25.03 17.91 -73.08 -19 -117.1 93.91 11.88 51.89 -33.07 11.88 -33.07
0.755 93 37.82 104 59.93 74 -13.15 31.97 -65.04 -15.16 -109.1 89.89 21.92 47.87 -25.03 11.88 -27.04
0.76 86.97 43.85 85.87 79.84 67.97 0.9135 37.82 -42.02 -15.16 -85.14 69.98 29.96 37.82 -7.126 5.847 -11.15
0.765 66.87 39.83 53.9 87.88 51.89 11.88 33.98 -13.15 -13.15 -43.12 39.83 33.98 19.91 9.866 0.9135 7.856
0.77 38.92 27.95 17.91 75.82 25.94 27.95 19.91 14.98 -7.126 5.847 11.88 33.98 2.923 35.99 -6.029 35.99
0.775 8.953 15.9 -9.135 43.85 3.837 42.94 5.847 42.94 1.827 55.91 -3.106 25.94 -4.02 54.99 -12.06 58.83
0.78 -11.15 7.856 -27.04 0 -9.135 51.89 -1.096 61.94 5.847 97.93 -15.16 9.866 -9.135 61.94 -15.16 65.96
0.785 -27.04 0.9135 -38 -38 -19 50.98 -2.01 74 10.96 121 -18.09 -9.135 -8.039 54.99 -12.06 58.83
0.79 -31.06 -13.15 -42.02 -64.13 -23.02 38.92 -2.01 79.84 10.96 123 -18.09 -31.06 -4.02 40.93 -9.135 42.94
0.795 -33.07 -35.08 -45.13 -75.09 -25.03 19.91 1.827 75.82 5.847 110 -19 -49.15 0.9135 19.91 -5.116 19.91
0.8 -35.08 -59.01 -44.03 -66.14 -23.02 4.933 10.96 70.89 0.9135 93 -14.07 -57 1.827 2.923 0.9135 4.933
0.805 -33.07 -73.08 -42.02 -50.06 -13.15 -3.106 20.83 60.84 0.9135 70.89 -10.05 -57 7.856 -5.116 3.837 0
0.81 -31.06 -63.03 -33.07 -33.07 0.9135 -15.16 27.95 41.84 -2.01 45.86 0.9135 -53.17 15.9 -17.17 13.89 -11.15
0.815 -21.01 -41.11 -13.15 -17.17 11.88 -25.03 31.97 19.91 5.847 25.94 11.88 -47.14 32.89 -23.02 24.85 -21.01
0.82 -9.135 -17.17 0 -5.116 26.86 -28.14 25.94 0.9135 14.98 1.827 21.92 -41.11 43.85 -26.13 35.99 -29.05
0.825 -1.096 -11.15 15.9 0 33.98 -31.06 15.9 -11.15 19.91 -13.15 27.95 -35.08 45.86 -25.03 35.99 -31.06
0.83 2.923 -16.08 24.85 4.933 28.87 -27.04 -1.096 -19 17.91 -26.13 28.87 -30.15 38.92 -23.02 23.93 -27.04
0.835 2.923 -26.13 23.93 1.827 16.99 -20.1 -19 -29.05 4.933 -37.09 21.92 -26.13 18.82 -20.1 1.827 -22.11
0.84 -1.096 -23.02 21.92 0.9135 0 -13.15 -37.09 -39.1 -11.15 -47.14 13.89 -25.03 -5.116 -19 -19 -21.01
0.845 10.96 -1.096 16.99 -5.116 -9.135 -11.15 -52.07 -51.16 -28.14 -51.16 6.943 -21.01 -29.05 -20.1 -42.02 -21.01
0.85 16.99 17.91 10.96 -12.06 -14.07 -16.08 -56.09 -66.14 -37.09 -49.15 0 -14.07 -48.05 -26.13 -53.17 -27.04
0.855 14.98 29.96 0.9135 -14.07 -15.16 -29.05 -52.07 -77.1 -41.11 -41.11 -10.05 -5.116 -56.09 -33.07 -58.1 -33.07
0.86 4.933 29.96 -12.06 -16.08 -20.1 -46.04 -42.02 -82.04 -31.06 -33.07 -22.11 -1.096 -54.08 -38 -47.14 -39.1
0.865 -13.15 11.88 -32.16 -19 -25.03 -59.01 -28.14 -79.11 -24.12 -29.05 -28.14 3.837 -45.13 -42.02 -36.18 -43.12
0.87 -33.07 -1.096 -45.13 -19 -25.03 -65.04 -13.15 -65.04 -17.17 -25.03 -27.04 5.847 -27.04 -41.11 -19 -45.13
0.875 -37.09 -6.029 -43.12 -15.16 -18.09 -58.1 1.827 -41.11 -4.02 -19 -13.15 6.943 -12.06 -32.16 -3.106 -38
0.88 -21.01 -2.01 -22.11 -4.02 -8.039 -41.11 18.82 -13.15 1.827 -10.05 0.9135 6.943 1.827 -17.17 5.847 -23.02
0.885 -1.096 -2.01 -2.01 11.88 1.827 -17.17 27.95 13.89 13.89 1.827 13.89 11.88 5.847 -2.01 19.91 -1.096
0.89 22.84 0.9135 17.91 29.96 18.82 10.96 25.94 50.98 24.85 25.94 19.91 17.91 5.847 22.84 29.96 21.92
0.895 30.88 -5.116 27.95 45.86 23.93 39.83 17.91 79.84 29.96 49.88 17.91 19.91 0.9135 43.85 36.91 45.86
0.9 24.85 -11.15 17.91 39.83 21.92 61.94 1.827 95.92 33.98 63.95 7.856 19.91 -1.096 53.9 37.82 57.92
0.905 4.933 -11.15 4.933 22.84 13.89 71.99 -4.02 90.99 39.83 66.87 1.827 11.88 -5.116 57.92 39.83 58.83
0.91 -17.17 -7.126 -2.01 0.9135 11.88 66.87 -6.029 66.87 44.95 58.83 0 0 -1.096 44.95 43.85 44.95
0.915 -37.09 -5.116 -7.126 -15.16 11.88 47.87 1.827 31.97 51.89 43.85 0.9135 -3.106 1.827 27.95 47.87 23.93
0.92 -41.11 -9.135 0 -26.13 19.91 28.87 18.82 1.827 56.82 30.88 8.953 -13.15 14.98 8.953 53.9 4.933
