    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.065 12.97 -7.063 -2.084 -28.02 -16.09 -22.11 -11.11 -14.01 0.9262 4.979 20.96 -10.07 1.968 -18.06 12.97 14.94
0.07 18.99 -13.08 0.9262 -28.02 -11.11 -22.11 -3.01 -5.094 0.9262 -2.084 33 -12.04 9.957 -20.03 20.96 4.979
0.075 14.94 -19.1 3.936 -27.09 -5.094 -19.1 1.968 -3.01 -5.094 -17.02 33.92 -17.02 13.89 -23.04 22 -3.01
0.08 2.894 -28.02 2.894 -24.08 -2.084 -16.09 12.97 0.9262 -10.07 -22.11 33.92 -20.03 16.9 -18.06 22 -11.11
0.085 -1.042 -38.09 0.9262 -20.03 4.979 -10.07 18.99 -1.042 -10.07 -22.11 31.96 -20.03 20.96 -14.01 19.91 -13.08
0.09 -11.11 -49.09 0.9262 -15.05 7.989 -7.063 19.91 -2.084 -7.063 -15.05 31.96 -17.02 22 -9.031 22 -13.08
0.095 -7.063 -44.11 -2.084 -7.063 9.957 -1.042 16.9 -2.084 -2.084 -3.01 33.92 -5.094 22.92 -3.01 26.98 -2.084
0.1 0.9262 -25.01 2.894 -1.042 4.979 0 7.989 -1.042 1.968 0 33 0 17.95 2.894 27.9 4.979
0.105 6.947 -2.084 7.989 1.968 -3.01 -2.084 -1.042 0 0.9262 7.989 27.9 11.93 5.905 13.89 19.91 17.95
0.11 12.97 22 13.89 14.94 -11.11 6.947 -10.07 6.947 0.9262 18.99 19.91 22.92 0.9262 29.99 7.989 33
0.115 12.97 33 19.91 26.98 -16.09 20.96 -9.031 19.91 11 29.99 5.905 25.93 -10.07 39.94 -1.042 42.95
0.12 8.915 25.93 19.91 38.9 -10.07 34.97 -4.052 33 17.95 42.95 -3.01 26.98 -19.1 44.92 -2.084 47.93
0.125 0.9262 11 19.91 46.89 -2.084 48.97 0 49.9 24.89 49.9 -17.02 25.93 -22.11 45.96 1.968 44.92
0.13 2.894 -2.084 15.98 46.89 1.968 52.91 8.915 58.93 20.96 52.91 -23.04 24.89 -25.01 44 1.968 36.93
0.135 -3.01 -2.084 5.905 44 5.905 47.93 9.957 55.92 7.989 49.9 -27.09 19.91 -25.01 33.92 3.936 25.93
0.14 -9.031 5.905 -1.042 33.92 2.894 40.99 7.989 46.89 0.9262 44 -24.08 15.98 -17.02 24.89 5.905 22.92
0.145 -13.08 8.915 -1.042 25.93 -1.042 31.96 6.947 31.96 1.968 41.91 -11.11 11.93 -10.07 13.89 11 22.92
0.15 -17.02 0 -1.042 15.98 -7.063 17.95 7.989 13.89 7.989 37.98 -1.042 1.968 -3.01 3.936 17.95 22
0.155 -11.11 -8.105 0.9262 11 -6.021 8.915 12.97 2.894 20.96 36.93 9.957 -1.042 4.979 -1.042 27.9 25.93
0.16 -3.01 -20.03 12.97 2.894 -3.01 2.894 18.99 -2.084 28.94 33 23.97 1.968 11 1.968 33.92 25.93
0.165 0.9262 -21.07 22 1.968 -2.084 -2.084 19.91 -2.084 25.93 23.97 31.96 -1.042 15.98 -2.084 29.99 22
0.17 8.915 -9.031 28.94 6.947 1.968 -1.042 15.98 3.936 15.98 22.92 28.94 1.968 17.95 2.894 24.89 22.92
0.175 6.947 0 26.98 8.915 2.894 6.947 11.93 12.97 5.905 28.94 20.96 0.9262 13.89 11 16.9 24.89
0.18 -1.042 1.968 15.98 13.89 0 15.98 5.905 23.97 7.989 47.93 3.936 7.989 1.968 19.91 11.93 33.92
0.185 -5.094 2.894 8.915 17.95 0.9262 25.93 11 38.9 19.91 69.93 -4.052 15.98 -4.052 30.91 14.94 46.89
0.19 -9.031 2.894 7.989 25.93 0.9262 29.99 16.9 48.97 33.92 83.94 -12.04 25.93 -14.01 39.94 14.94 56.96
0.195 -7.063 9.957 19.91 35.89 0 31.96 19.91 51.98 39.94 87.99 -15.05 31.96 -21.07 44 13.89 59.97
0.2 2.894 28.94 33.92 44 -1.042 31.96 16.9 52.91 29.99 75.95 -14.01 31.96 -26.05 44 7.989 61.94
0.205 8.915 48.97 41.91 49.9 -2.084 29.99 6.947 45.96 15.98 61.94 -13.08 33.92 -26.05 41.91 1.968 57.89
0.21 14.94 57.89 41.91 51.98 0 31.96 0.9262 41.91 3.936 57.89 -15.05 33.92 -23.04 35.89 1.968 53.95
0.215 18.99 55.92 33.92 51.98 3.936 35.89 0.9262 45.96 5.905 59.97 -19.1 33.92 -19.1 37.98 5.905 57.89
0.22 20.96 39.94 23.97 49.9 11.93 41.91 5.905 53.95 17.95 67.96 -23.04 37.98 -15.05 44 15.98 67.96
0.225 16.9 17.95 19.91 45.96 22 47.93 25.93 63.91 31.96 71.9 -23.04 41.91 -11.11 51.98 27.9 77.92
0.23 8.915 3.936 23.97 44 29.99 53.95 45.96 67.96 41.91 67.96 -17.02 44 -5.094 55.92 37.98 83.94
0.235 -1.042 0 33.92 41.91 33.92 55.92 61.94 63.91 45.96 57.89 -5.094 41.91 0 55.92 47.93 77.92
0.24 -5.094 5.905 44 37.98 35.89 53.95 65.99 55.92 44 51.98 1.968 37.98 11.93 51.98 57.89 65.99
0.245 -9.031 22 49.9 35.89 33.92 45.96 65.99 44 44 53.95 11.93 33.92 25.93 47.93 65.99 51.98
0.25 -5.094 33.92 51.98 29.99 29.99 35.89 63.91 35.89 47.93 57.89 19.91 31.96 37.98 45.96 69.93 44
0.255 2.894 41.91 47.93 19.91 25.93 23.97 63.91 35.89 55.92 61.94 25.93 29.99 44 44 69.93 44
0.26 11 37.98 41.91 5.905 25.93 17.95 69.93 39.94 61.94 57.89 29.99 25.93 45.96 39.94 63.91 45.96
0.265 12.97 25.93 37.98 -3.01 34.97 15.98 77.92 45.96 61.94 49.9 31.96 22 41.91 35.89 57.89 47.93
0.27 6.947 11.93 37.98 -13.08 44.92 19.91 81.97 51.98 59.97 41.91 31.96 19.91 35.89 29.99 53.95 44
0.275 0.9262 5.905 41.91 -13.08 53.95 25.93 81.97 55.92 55.92 35.89 31.96 22 29.99 25.93 49.9 39.94
0.28 0.9262 7.989 49.9 -1.042 55 33 73.98 51.98 45.96 33.92 28.94 26.98 22 25.93 44 35.89
0.285 8.915 17.95 55.92 13.89 42.95 30.91 57.89 41.91 33.92 33 24.89 33 11.93 27.9 33.92 33
0.29 18.99 27.9 57.89 27.9 23.97 25.93 37.98 23.97 15.98 22 19.91 31.96 1.968 25.93 19.91 25.93
0.295 24.89 31.96 51.98 27.9 9.957 16.9 22 9.957 0.9262 6.947 14.94 24.89 -1.042 22 5.905 18.99
0.3 18.99 31.96 44 15.98 5.905 11.93 15.98 0 -13.08 -2.084 11 12.97 -5.094 16.9 0 2.894
0.305 8.915 25.93 37.98 -2.084 9.957 0 13.89 -2.084 -19.1 -11.11 5.905 1.968 -3.01 7.989 -2.084 -5.094
0.31 -1.042 17.95 39.94 -9.031 24.89 -2.084 22 0 -15.05 -14.01 4.979 0.9262 -1.042 0.9262 0.9262 -16.09
0.315 0.9262 11.93 44 -13.08 34.97 0.9262 23.97 1.968 -7.063 -10.07 7.989 0.9262 0.9262 1.968 -1.042 -19.1
0.32 2.894 7.989 47.93 -1.042 33.92 -2.084 22 0 0.9262 -7.063 9.957 0 3.936 0.9262 -1.042 -19.1
0.325 11 3.936 47.93 9.957 25.93 4.979 17.95 -2.084 0 -5.094 15.98 4.979 8.915 1.968 0 -9.031
0.33 11 2.894 39.94 19.91 12.97 9.957 9.957 -1.042 0 -1.042 18.99 0.9262 6.947 0.9262 1.968 -4.052
0.335 0.9262 0 23.97 17.95 -1.042 7.989 1.968 -5.094 0.9262 -1.042 13.89 -3.01 5.905 -5.094 1.968 -3.01
0.34 -13.08 -2.084 6.947 4.979 -17.02 0 0.9262 -6.021 -1.042 1.968 3.936 -14.01 3.936 -13.08 5.905 -7.063
0.345 -31.03 -10.07 -6.021 -10.07 -31.03 -11.11 -3.01 -10.07 -5.094 1.968 -1.042 -21.07 0.9262 -20.03 4.979 -16.09
0.35 -47.01 -19.1 -19.1 -29.06 -35.08 -31.03 -5.094 -15.05 -9.031 -1.042 -9.031 -27.09 0.9262 -29.06 0 -23.04
0.355 -47.01 -25.01 -19.1 -32.07 -26.05 -42.03 -3.01 -17.02 -11.11 -3.01 -7.063 -25.01 0.9262 -29.06 0.9262 -26.05
0.36 -37.05 -23.04 -9.031 -20.03 -11.11 -43.07 -2.084 -20.03 -15.05 -7.063 1.968 -16.09 6.947 -22.11 6.947 -18.06
0.365 -17.02 -12.04 1.968 -2.084 1.968 -36.01 3.936 -17.02 -11.11 -5.094 5.905 -7.063 12.97 -9.031 16.9 -7.063
0.37 -7.063 -1.042 5.905 11 1.968 -21.07 3.936 -16.09 -9.031 -3.01 14.94 1.968 14.94 -1.042 18.99 1.968
0.375 -3.01 -2.084 7.989 18.99 -2.084 -10.07 -2.084 -15.05 -7.063 1.968 17.95 3.936 11 5.905 14.94 2.894
0.38 -7.063 -2.084 0 13.89 -15.05 -7.063 -9.031 -19.1 -5.094 5.905 11.93 3.936 3.936 7.989 1.968 0
0.385 -7.063 0 0 2.894 -27.09 -9.031 -19.1 -16.09 -7.063 8.915 11.93 1.968 -2.084 6.947 -4.052 0
0.39 -5.094 0 1.968 1.968 -23.04 -11.11 -25.01 -16.09 -13.08 7.989 9.957 0 1.968 1.968 -13.08 -5.094
0.395 -1.042 0 3.936 -1.042 -11.11 -9.031 -23.04 -11.11 -21.07 -2.084 9.957 -7.063 0.9262 1.968 -17.02 -17.02
0.4 0.9262 8.915 15.98 1.968 0.9262 -7.063 -21.07 -9.031 -29.06 -7.063 12.97 -6.021 1.968 1.968 -20.03 -22.11
0.405 6.947 11.93 23.97 9.957 11.93 -2.084 -19.1 -7.063 -33.11 -17.02 9.957 -2.084 1.968 -1.042 -24.08 -27.09
0.41 4.979 11.93 27.9 13.89 13.89 -1.042 -21.07 -9.031 -33.11 -27.09 5.905 -2.084 -1.042 0.9262 -27.09 -29.06
0.415 2.894 7.989 25.93 11.93 8.915 0.9262 -21.07 -11.11 -31.03 -30.1 3.936 5.905 1.968 0.9262 -24.08 -25.01
0.42 -1.042 5.905 19.91 7.989 4.979 -1.042 -19.1 -17.02 -27.09 -30.1 0.9262 11.93 2.894 6.947 -16.09 -18.06
0.425 0.9262 7.989 22 5.905 0 -1.042 -11.11 -19.1 -19.1 -25.01 1.968 13.89 7.989 13.89 -3.01 -13.08
0.43 -1.042 15.98 27.9 7.989 3.936 1.968 -3.01 -17.02 -11.11 -16.09 4.979 14.94 11.93 18.99 1.968 -8.105
0.435 4.979 25.93 37.98 11.93 13.89 1.968 3.936 -15.05 -3.01 -4.052 8.915 14.94 13.89 17.95 5.905 -8.105
0.44 8.915 29.99 47.93 15.98 22 -1.042 9.957 -11.11 1.968 1.968 11.93 15.98 15.98 15.98 7.989 -9.031
0.445 16.9 33.92 53.95 19.91 34.97 -4.052 15.98 -5.094 9.957 8.915 20.96 16.9 22 9.957 7.989 -10.07
0.45 20.96 29.99 57.89 19.91 38.9 -12.04 13.89 0.9262 11.93 11.93 24.89 16.9 25.93 11.93 5.905 -7.063
0.455 18.99 25.93 51.98 13.89 31.96 -13.08 7.989 3.936 5.905 9.957 23.97 11.93 23.97 17.95 1.968 -1.042
0.46 11 19.91 41.91 5.905 18.99 -7.063 -2.084 9.957 0.9262 3.936 19.91 3.936 15.98 19.91 -1.042 1.968
0.465 2.894 15.98 27.9 0 2.894 0.9262 -9.031 11.93 -5.094 0 15.98 -2.084 5.905 17.95 -7.063 3.936
0.47 -1.042 13.89 19.91 0 -5.094 3.936 -13.08 13.89 -5.094 0 11.93 0.9262 0.9262 9.957 -7.063 3.936
0.475 -3.01 13.89 15.98 5.905 -5.094 11.93 -9.031 13.89 -1.042 3.936 9.957 -2.084 -2.084 1.968 -1.042 0
0.48 -1.042 17.95 22 15.98 3.936 11.93 0.9262 13.89 -2.084 5.905 9.957 3.936 3.936 -2.084 3.936 0
0.485 0.9262 23.97 29.99 27.9 17.95 9.957 3.936 11.93 -1.042 5.905 9.957 9.957 13.89 1.968 7.989 0
0.49 -1.042 27.9 33.92 33.92 23.97 1.968 9.957 7.989 -11.11 1.968 9.957 15.98 19.91 9.957 5.905 3.936
0.495 -1.042 31.96 33.92 35.89 15.98 -3.01 5.905 1.968 -21.07 0.9262 11.93 19.91 19.91 17.95 0 3.936
0.5 2.894 29.99 31.96 31.96 0 -9.031 1.968 -1.042 -23.04 -3.01 17.95 23.97 17.95 19.91 0.9262 0
0.505 6.947 25.93 25.93 25.93 -11.11 -13.08 0.9262 -11.11 -19.1 -7.063 25.93 23.97 15.98 13.89 0 -3.01
0.51 12.97 19.91 23.97 19.91 -17.02 -11.11 0.9262 -17.02 -13.08 -11.11 31.96 22 17.95 3.936 7.989 -13.08
0.515 18.99 11 23.97 13.89 -11.11 -5.094 -2.084 -18.06 -7.063 -13.08 33.92 13.89 25.93 0.9262 15.98 -21.07
0.52 18.99 0 25.93 7.989 -2.084 0.9262 3.936 -17.02 -5.094 -15.05 37.98 3.936 35.89 -5.094 17.95 -25.01
0.525 14.94 -4.052 31.96 0.9262 9.957 0.9262 8.915 -14.01 -5.094 -16.09 42.95 -3.01 44.92 -8.105 15.98 -28.02
0.53 8.915 -10.07 36.93 -2.084 13.89 -1.042 12.97 -18.06 -3.01 -14.01 46.89 -10.07 46.89 -16.09 11.93 -32.07
0.535 6.947 -11.11 35.89 -13.08 9.957 -7.063 9.957 -25.01 -5.094 -17.02 49.9 -21.07 45.96 -31.03 9.957 -43.07
0.54 6.947 -8.105 33 -24.08 0.9262 -20.03 6.947 -36.01 -6.021 -16.09 48.97 -26.05 42.95 -46.08 7.989 -52.1
0.545 6.947 -5.094 24.89 -32.07 -8.105 -36.01 -1.042 -45.04 -12.04 -20.03 38.9 -30.1 34.97 -60.09 3.936 -58.01
0.55 4.979 -5.094 13.89 -37.05 -19.1 -45.04 -3.01 -47.01 -23.04 -25.01 25.93 -29.06 23.97 -67.04 -2.084 -55.11
0.555 4.979 -5.094 6.947 -27.09 -24.08 -39.02 -5.094 -35.08 -24.08 -21.07 13.89 -20.03 15.98 -53.03 -8.105 -39.02
0.56 0.9262 -4.052 7.989 -11.11 -22.11 -25.01 -9.031 -16.09 -20.03 -17.02 11.93 -7.063 11.93 -31.03 -20.03 -13.08
0.565 8.915 -5.094 11.93 1.968 -19.1 -3.01 -9.031 0.9262 -11.11 -7.063 13.89 0 9.957 -3.01 -27.09 5.905
0.57 16.9 1.968 22 20.96 -9.031 12.97 -12.04 11.93 -1.042 -1.042 22.92 7.989 12.97 12.97 -24.08 24.89
0.575 24.89 0.9262 30.91 26.98 -5.094 18.99 -13.08 14.94 -1.042 5.905 26.98 12.97 14.94 15.98 -20.03 23.97
0.58 26.98 3.936 33.92 22 -3.01 11.93 -19.1 7.989 -9.031 5.905 23.97 7.989 13.89 3.936 -11.11 11.93
0.585 18.99 6.947 31.96 11 0 0.9262 -18.06 2.894 -10.07 3.936 20.96 3.936 14.94 -5.094 -1.042 0
0.59 12.97 4.979 22.92 1.968 0 -6.021 -10.07 -1.042 -5.094 0.9262 17.95 2.894 19.91 -17.02 2.894 -5.094
0.595 6.947 1.968 17.95 -2.084 9.957 -11.11 0.9262 0.9262 0.9262 1.968 13.89 1.968 23.97 -19.1 7.989 -7.063
0.6 8.915 2.894 17.95 3.936 18.99 -3.01 7.989 0.9262 4.979 4.979 17.95 2.894 33 -7.063 6.947 0.9262
0.605 12.97 1.968 20.96 16.9 23.97 1.968 18.99 6.947 8.915 5.905 19.91 5.905 35.89 1.968 -1.042 3.936
0.61 12.97 4.979 26.98 25.93 25.93 22 22.92 11 1.968 8.915 22 4.979 28.94 13.89 -8.105 11
0.615 6.947 3.936 28.94 34.97 27.9 33.92 20.96 16.9 -2.084 7.989 17.95 5.905 19.91 22 -20.03 11.93
0.62 0.9262 0.9262 27.9 35.89 26.98 45.96 15.98 24.89 -4.052 8.915 11.93 8.915 8.915 25.93 -28.02 9.957
0.625 -1.042 0 31.96 41.91 27.9 47.93 15.98 31.96 0.9262 9.957 13.89 15.98 7.989 27.9 -29.06 7.989
0.63 6.947 12.97 42.95 53.95 33.92 46.89 16.9 40.99 9.957 16.9 19.91 20.96 15.98 29.99 -20.03 11.93
0.635 28.94 30.91 53.95 62.98 40.99 40.99 16.9 38.9 16.9 23.97 28.94 22 30.91 29.99 -9.031 15.98
0.64 52.91 49.9 55.92 69.93 35.89 33.92 11.93 29.99 15.98 25.93 31.96 22 33.92 29.99 -2.084 13.89
0.645 56.96 60.9 50.94 70.97 27.9 28.94 9.957 18.99 9.957 23.97 24.89 20.96 26.98 29.99 2.894 13.89
0.65 42.95 51.98 27.9 60.9 19.91 26.98 -1.042 9.957 1.968 22.92 8.915 19.91 11 26.98 0.9262 12.97
0.655 12.97 25.93 1.968 45.96 13.89 31.96 0.9262 3.936 0.9262 22 -7.063 22 -1.042 27.9 0.9262 13.89
0.66 -9.031 -1.042 -3.01 37.98 18.99 37.98 0 11 2.894 27.9 -13.08 29.99 -7.063 31.96 0 22
0.665 -11.11 -13.08 1.968 37.98 30.91 47.93 11.93 23.97 11 35.89 -7.063 36.93 -1.042 39.94 2.894 35.89
0.67 -1.042 -9.031 17.95 41.91 45.96 53.95 23.97 35.89 22 39.94 1.968 37.98 5.905 39.94 15.98 47.93
0.675 16.9 1.968 38.9 46.89 52.91 52.91 30.91 49.9 26.98 42.95 18.99 36.93 16.9 36.93 25.93 52.91
0.68 26.98 11 42.95 42.95 46.89 46.89 26.98 50.94 24.89 34.97 22.92 28.94 18.99 26.98 27.9 50.94
0.685 12.97 5.905 23.97 23.97 33.92 33.92 15.98 45.96 17.95 22 11.93 19.91 9.957 15.98 17.95 41.91
0.69 -3.01 0 0 6.947 19.91 26.98 2.894 42.95 11.93 11 -1.042 18.99 0.9262 14.94 5.905 36.93
0.695 -25.01 -8.105 -23.04 -1.042 11.93 26.98 1.968 36.93 9.957 4.979 -8.105 22 -2.084 18.99 0.9262 33
0.7 -25.01 0.9262 -29.06 1.968 15.98 29.99 -2.084 33.92 11.93 3.936 -3.01 33.92 -1.042 29.99 0.9262 35.89
0.705 -7.063 16.9 -17.02 17.95 27.9 37.98 7.989 34.97 19.91 5.905 5.905 39.94 3.936 37.98 1.968 39.94
0.71 12.97 33.92 -1.042 29.99 33.92 41.91 17.95 31.96 25.93 9.957 15.98 39.94 13.89 37.98 7.989 41.91
0.715 22.92 31.96 3.936 31.96 29.99 37.98 17.95 25.93 29.99 11.93 13.89 33.92 15.98 31.96 7.989 33.92
0.72 12.97 9.957 -2.084 23.97 15.98 25.93 7.989 13.89 23.97 5.905 -2.084 23.97 7.989 23.97 0 19.91
0.725 -5.094 -11.11 -11.11 11.93 -2.084 11.93 -3.01 3.936 11.93 -2.084 -21.07 17.95 -5.094 17.95 -9.031 5.905
0.73 -23.04 -23.04 -25.01 3.936 -5.094 5.905 -9.031 1.968 0 -5.094 -43.07 19.91 -21.07 22 -21.07 -2.084
0.735 -25.01 -15.05 -31.03 7.989 -3.01 7.989 -5.094 9.957 -3.01 -5.094 -51.06 23.97 -33.11 27.9 -27.09 0
0.74 -15.05 -2.084 -29.06 11.93 3.936 11.93 5.905 25.93 -1.042 0.9262 -47.01 25.93 -31.03 35.89 -23.04 5.905
0.745 -3.01 9.957 -25.01 13.89 15.98 15.98 23.97 39.94 0 5.905 -35.08 25.93 -23.04 37.98 -17.02 13.89
0.75 -1.042 5.905 -27.09 5.905 22 13.89 33.92 44 1.968 13.89 -21.07 19.91 -13.08 35.89 -17.02 17.95
0.755 -13.08 -5.094 -33.11 -1.042 15.98 9.957 29.99 35.89 1.968 13.89 -13.08 13.89 -7.063 31.96 -21.07 17.95
0.76 -31.03 -21.07 -41.1 -13.08 5.905 9.957 13.89 22 1.968 12.97 -7.063 7.989 -5.094 27.9 -27.09 17.95
0.765 -43.07 -25.01 -49.09 -19.1 -1.042 11.93 0.9262 7.989 1.968 7.989 -7.063 0 -7.063 22 -27.09 17.95
0.77 -45.04 -23.04 -57.08 -21.07 -13.08 13.89 -11.11 1.968 9.957 8.915 -5.094 -5.094 -7.063 13.89 -16.09 18.99
0.775 -37.05 -19.1 -61.02 -19.1 -14.01 13.89 -11.11 4.979 22 12.97 -2.084 -16.09 -3.01 3.936 1.968 14.94
0.78 -29.06 -27.09 -63.1 -21.07 -9.031 1.968 -3.01 5.905 35.89 17.95 0.9262 -25.01 -2.084 -1.042 13.89 5.905
0.785 -27.09 -35.08 -61.02 -25.01 0 -9.031 3.936 6.947 44 22.92 0.9262 -26.05 5.905 -4.052 28.94 1.968
0.79 -31.03 -41.1 -55.11 -31.03 8.915 -23.04 11.93 0.9262 46.89 23.97 4.979 -20.03 9.957 -6.021 33 -4.052
0.795 -31.03 -37.05 -39.02 -31.03 19.91 -31.03 17.95 0.9262 39.94 17.95 7.989 -7.063 11.93 0.9262 29.99 0.9262
0.8 -27.09 -23.04 -23.04 -27.09 24.89 -31.03 20.96 0.9262 33 13.89 8.915 4.979 11 4.979 24.89 9.957
0.805 -11.11 -9.031 -9.031 -17.02 20.96 -27.09 18.99 4.979 22.92 14.94 11.93 15.98 14.94 14.94 22 17.95
0.81 -1.042 -1.042 -5.094 -7.063 7.989 -17.02 9.957 11.93 11.93 7.989 5.905 17.95 11.93 19.91 9.957 15.98
0.815 -1.042 1.968 -11.11 -1.042 -5.094 -11.11 1.968 13.89 0 1.968 -2.084 22 11 23.97 0.9262 2.894
0.82 -1.042 4.979 -27.09 -2.084 -23.04 -5.094 -18.06 3.936 -18.06 -7.063 -8.105 26.98 0.9262 23.97 -16.09 -9.031
0.825 -11.11 17.95 -43.07 0 -37.05 -5.094 -35.08 -5.094 -37.05 -21.07 -25.01 33.92 -9.031 23.97 -39.02 -19.1
0.83 -9.031 44.92 -56.04 2.894 -45.04 -11.11 -47.01 -17.02 -51.06 -35.08 -31.03 41.91 -21.07 26.98 -57.08 -17.02
0.835 -3.01 66.92 -64.03 0.9262 -52.1 -23.04 -52.1 -30.1 -60.09 -43.07 -32.07 46.89 -35.08 22 -67.04 -10.07
0.84 2.894 75.95 -65.07 0 -57.08 -37.05 -55.11 -39.02 -57.08 -47.01 -27.09 41.91 -41.1 13.89 -75.02 -5.094
0.845 14.94 66.92 -55.11 1.968 -57.08 -51.06 -54.07 -46.08 -51.06 -48.05 -14.01 33 -40.06 0.9262 -71.09 -6.021
0.85 12.97 41.91 -43.07 -6.021 -59.05 -61.02 -52.1 -48.05 -47.01 -46.08 -10.07 19.91 -33.11 -11.11 -69 -19.1
0.855 0.9262 11 -34.04 -14.01 -55.11 -67.04 -52.1 -50.02 -46.08 -41.1 -13.08 7.989 -25.01 -17.02 -66.11 -28.02
0.86 -11.11 -1.042 -27.09 -20.03 -47.01 -63.1 -54.07 -46.08 -49.09 -40.06 -24.08 7.989 -23.04 -17.02 -63.1 -33.11
0.865 -23.04 -6.021 -25.01 -20.03 -37.05 -53.03 -56.04 -36.01 -53.03 -34.04 -34.04 12.97 -22.11 -4.052 -59.05 -24.08
0.87 -31.03 0.9262 -29.06 -19.1 -31.03 -41.1 -57.08 -27.09 -57.08 -27.09 -43.07 19.91 -23.04 5.905 -55.11 -11.11
0.875 -31.03 2.894 -32.07 -12.04 -30.1 -29.06 -54.07 -16.09 -48.05 -19.1 -46.08 24.89 -23.04 15.98 -43.07 1.968
0.88 -31.03 4.979 -40.06 -10.07 -35.08 -23.04 -49.09 -11.11 -33.11 -9.031 -49.09 23.97 -23.04 18.99 -29.06 1.968
0.885 -39.02 -2.084 -51.06 -15.05 -51.06 -21.07 -43.07 -17.02 -15.05 -1.042 -51.06 19.91 -25.01 5.905 -15.05 -1.042
0.89 -45.04 -8.105 -61.02 -23.04 -65.07 -31.03 -32.07 -25.01 0 -1.042 -48.05 14.94 -24.08 -7.063 0 -11.11
0.895 -49.09 -18.06 -65.07 -27.09 -75.02 -41.1 -24.08 -35.08 0.9262 -1.042 -41.1 7.989 -18.06 -19.1 0.9262 -22.11
0.9 -43.07 -21.07 -59.05 -25.01 -71.09 -51.06 -19.1 -47.01 0.9262 -11.11 -23.04 7.989 -9.031 -27.09 -1.042 -27.09
0.905 -25.01 -9.031 -35.08 -11.11 -56.04 -49.09 -12.04 -46.08 -6.021 -12.04 0.9262 15.98 2.894 -20.03 -3.01 -23.04
0.91 -3.01 5.905 -7.063 5.905 -28.02 -37.05 -10.07 -34.04 -12.04 -9.031 8.915 20.96 16.9 -6.021 -12.04 -13.08
0.915 11 23.97 15.98 23.97 0.9262 -19.1 -7.063 -11.11 -17.02 -1.042 13.89 25.93 22 1.968 -23.04 -3.01
0.92 14.94 37.98 25.93 31.96 16.9 -2.084 -7.063 6.947 -22.11 7.989 0.9262 33 15.98 16.9 -34.04 0.9262
0.925 8.915 37.98 19.91 33.92 24.89 15.98 -9.031 22.92 -27.09 12.97 -10.07 36.93 1.968 24.89 -48.05 6.947
0.93 -1.042 31.96 3.936 29.99 17.95 25.93 -11.11 23.97 -29.06 7.989 -25.01 33.92 -9.031 25.93 -55.11 5.905
0.935 -9.031 13.89 -11.11 22 2.894 25.93 -13.08 11 -25.01 0 -30.1 30.91 -21.07 19.91 -50.02 1.968
0.94 -19.1 0.9262 -23.04 11.93 -15.05 15.98 -11.11 -7.063 -13.08 -18.06 -29.06 15.98 -23.04 5.905 -30.1 -14.01
