    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.185 -17.08 37.92 -1.09 33.92 3.998 35.98 4.967 31.98 -24.11 -13.08 -20.11 67.97 1.938 63.97 13.93 57.91
0.19 -7.027 37.92 3.998 29.92 15.99 31.98 17.93 33.92 -28.11 -11.02 -4.119 65.91 11.99 61.91 -2.06 55.97
0.195 6.906 41.92 7.996 25.93 19.99 25.93 27.99 35.98 -25.08 -11.02 1.938 57.91 17.93 55.97 -11.02 45.92
0.2 22.9 43.98 7.996 21.93 17.93 19.99 29.92 29.92 -18.05 -11.02 5.936 45.92 17.93 45.92 -15.02 27.99
0.205 24.96 37.92 1.938 17.93 9.935 13.93 23.99 19.99 -12.12 -9.086 0.9692 31.98 9.935 33.92 -11.02 9.935
0.21 10.9 23.99 -3.029 11.99 0 7.996 9.935 9.935 -7.027 -7.027 -15.02 19.99 1.938 19.99 -1.09 -2.06
0.215 -7.027 5.936 -13.08 3.998 -1.09 0 0.9692 0.9692 -1.09 -1.09 -33.07 13.93 -1.09 9.935 3.998 -1.09
0.22 -25.08 -3.029 -21.08 -3.029 -5.088 -3.029 -11.02 -17.08 1.938 0 -43.01 9.935 -5.088 3.998 9.935 -1.09
0.225 -31.02 -11.02 -27.02 -17.08 -9.086 -11.02 -23.02 -37.07 11.99 5.936 -45.07 7.996 -9.086 0 13.93 -3.029
0.23 -27.02 -11.02 -33.07 -27.02 -17.08 -21.08 -33.07 -57.06 15.99 17.93 -41.07 3.998 -13.08 -2.06 11.99 -5.088
0.235 -21.08 -11.02 -37.07 -33.07 -29.08 -29.08 -47.01 -69.06 15.99 31.98 -37.07 0 -21.08 0.9692 7.996 -7.027
0.24 -21.08 -15.02 -39.01 -31.02 -41.07 -35.01 -57.06 -67.12 5.936 49.91 -31.02 0.9692 -33.07 -3.029 1.938 -3.029
0.245 -23.02 -21.08 -35.01 -23.02 -47.01 -31.02 -59 -53.06 -7.027 61.91 -27.02 0.9692 -39.01 -3.029 0.9692 3.998
0.25 -27.02 -19.02 -25.08 -15.02 -43.01 -21.08 -53.06 -31.02 -29.08 63.97 -21.08 -2.06 -35.01 -1.09 -3.029 21.93
0.255 -23.02 -7.027 -13.08 -5.088 -25.08 -3.029 -35.01 -7.027 -47.01 49.91 -13.08 5.936 -21.08 0 -5.088 35.98
0.26 -11.02 9.935 -1.09 0 -3.029 11.99 -9.086 9.935 -59 25.93 -7.027 15.99 -1.09 9.935 -3.029 41.92
0.265 -1.09 31.98 1.938 11.99 13.93 29.92 13.93 27.99 -61.06 0.9692 -1.09 27.99 15.99 21.93 0.9692 35.98
0.27 12.96 45.92 5.936 23.99 29.92 41.92 39.98 37.92 -59 -25.08 -2.06 33.92 29.92 31.98 1.938 25.93
0.275 20.96 45.92 5.936 31.98 35.98 43.98 59.97 37.92 -57.06 -43.01 1.938 33.92 35.98 33.92 9.935 11.99
0.28 22.9 37.92 5.936 35.98 35.98 39.98 65.91 31.98 -59 -48.1 5.936 25.93 31.98 27.99 13.93 1.938
0.285 18.9 25.93 5.936 31.98 31.98 29.92 61.91 19.99 -67.12 -46.04 5.936 13.93 25.93 15.99 11.99 -2.06
0.29 10.9 17.93 3.998 23.99 25.93 19.99 47.98 7.996 -73.06 -37.07 1.938 0 17.93 1.938 0 0
0.295 0.9692 13.93 -2.06 15.99 17.93 13.93 30.89 1.938 -79.11 -22.05 -1.09 -5.088 13.93 -3.029 -13.08 1.938
0.3 -5.088 5.936 -7.027 7.996 11.99 9.935 12.96 0 -78.02 -8.117 -15.02 -9.086 7.996 -9.086 -27.02 1.938
0.305 -15.02 -1.09 -23.02 -2.06 0 3.998 0.9692 0.9692 -71.12 -2.06 -25.08 -13.08 0 -13.08 -31.02 0.9692
0.31 -23.02 -17.08 -41.07 -12.12 -12.12 -3.029 -12.12 -9.086 -58.03 5.936 -31.02 -19.02 -9.086 -19.02 -23.02 -5.088
0.315 -31.02 -35.01 -51.01 -28.11 -30.05 -19.02 -22.05 -27.02 -50.04 9.935 -35.01 -25.08 -23.02 -25.08 -12.12 -11.02
0.32 -39.01 -43.01 -51.01 -41.07 -47.01 -37.07 -33.07 -45.07 -47.01 17.93 -37.07 -29.08 -35.01 -29.08 -7.027 -9.086
0.325 -43.01 -37.07 -44.1 -40.1 -58.03 -43.01 -39.01 -51.01 -54.03 32.95 -41.07 -23.02 -40.1 -25.08 -14.05 0.9692
0.33 -43.01 -17.08 -34.04 -30.05 -58.03 -37.07 -41.07 -41.07 -64.09 52.94 -39.01 -6.058 -38.04 -8.117 -30.05 24.96
0.335 -33.07 1.938 -27.02 -13.08 -53.06 -19.02 -33.07 -19.02 -79.11 65.91 -37.07 7.996 -31.02 3.998 -43.01 45.92
0.34 -11.02 19.99 -20.11 1.938 -39.01 -2.06 -20.11 3.998 -87.11 67 -27.02 24.96 -20.11 16.96 -46.04 56.94
0.345 8.965 25.93 -14.05 7.996 -24.11 4.967 -5.088 20.96 -90.02 48.95 -11.02 28.96 -8.117 20.96 -39.01 50.88
0.35 22.9 21.93 -7.027 9.935 -11.02 7.996 3.998 23.99 -91.11 11.99 0 15.99 -1.09 13.93 -31.02 33.92
0.355 22.9 14.9 1.938 13.93 0 7.996 8.965 16.96 -85.05 -27.02 6.906 5.936 0.9692 5.936 -23.02 10.9
0.36 8.965 10.9 0 17.93 1.938 5.936 7.996 0.9692 -81.05 -67.12 9.935 0 0.9692 1.938 -25.08 -2.06
0.365 -5.088 11.99 -1.09 15.99 1.938 0 0 -20.11 -77.05 -95.11 0.9692 -1.09 1.938 4.967 -30.05 -12.12
0.37 -19.02 6.906 -5.088 3.998 -8.117 0.9692 -15.02 -41.07 -75.11 -109 -11.02 3.998 -6.058 3.998 -27.02 -22.05
0.375 -23.02 0.9692 -16.11 -9.086 -18.05 -11.02 -34.04 -60.09 -71.12 -113 -22.05 3.998 -15.02 -2.06 -19.02 -28.11
0.38 -15.02 -9.086 -29.08 -23.02 -27.02 -27.02 -47.01 -69.06 -69.06 -111.1 -23.02 3.998 -23.02 -5.088 -9.086 -35.01
0.385 -1.09 -19.02 -28.11 -27.02 -30.05 -34.04 -55 -62.03 -62.03 -98.01 -13.08 -1.09 -26.05 -10.06 -3.029 -32.11
0.39 0.9692 -23.02 -20.11 -19.02 -31.02 -30.05 -56.09 -39.01 -55 -72.09 -1.09 1.938 -24.11 -8.117 -4.119 -22.05
0.395 2.908 -19.02 -13.08 -7.027 -25.08 -13.08 -51.01 -9.086 -47.01 -31.02 1.938 -1.09 -19.02 -3.029 -11.02 -3.029
0.4 0.9692 -11.02 -6.058 0.9692 -18.05 1.938 -43.01 15.99 -38.04 8.965 0.9692 -2.06 -16.11 0.9692 -16.11 16.96
0.405 -9.086 -1.09 -6.058 6.906 -14.05 17.93 -33.07 33.92 -32.11 48.95 -13.08 -5.088 -12.12 0 -22.05 36.95
0.41 -15.02 -2.06 -13.08 9.935 -17.08 23.99 -25.08 37.92 -25.08 71.96 -27.02 -3.029 -15.02 0 -27.02 47.98
0.415 -11.02 5.936 -19.02 14.9 -14.05 21.93 -14.05 29.92 -20.11 77.9 -33.07 0 -15.02 1.938 -30.05 51.97
0.42 0.9692 13.93 -19.02 20.96 -10.06 19.99 -6.058 23.99 -18.05 69.91 -23.02 15.99 -13.08 9.935 -35.01 49.91
0.425 14.9 25.93 -13.08 29.92 -3.029 23.99 0.9692 25.93 -21.08 53.91 -5.088 29.92 -7.027 21.93 -31.02 49.91
0.43 28.96 33.92 -3.029 37.92 0 29.92 0.9692 31.98 -24.11 38.89 9.935 39.98 0.9692 33.92 -23.02 45.92
0.435 34.89 35.98 1.938 41.92 7.996 35.98 4.967 37.92 -29.08 22.9 21.93 37.92 1.938 35.98 -17.08 33.92
0.44 32.95 33.92 11.99 39.98 13.93 35.98 7.996 33.92 -33.07 -1.09 25.93 29.92 7.996 31.98 -13.08 15.99
0.445 28.96 27.99 19.99 35.98 19.99 31.98 15.99 21.93 -27.02 -30.05 25.93 19.99 13.93 19.99 -11.02 -1.09
0.45 30.89 25.93 25.93 33.92 25.93 23.99 21.93 1.938 -15.02 -68.09 23.99 11.99 17.93 7.996 -9.086 -21.08
0.455 38.89 25.93 27.99 29.92 27.99 15.99 21.93 -13.08 -3.029 -97.04 23.99 1.938 19.99 0 -3.029 -35.01
0.46 44.95 23.99 21.93 19.99 25.93 5.936 13.93 -31.02 0 -109 21.93 -3.029 15.99 -3.029 0 -41.07
0.465 38.89 15.99 9.935 1.938 13.93 -2.06 0.9692 -41.07 0 -107.1 11.99 -15.02 3.998 -11.02 0 -37.07
0.47 16.96 1.938 -3.029 -9.086 -2.06 -7.027 -19.02 -41.07 -1.09 -87.11 0.9692 -23.02 -5.088 -19.02 -3.029 -27.02
0.475 -9.086 -13.08 -19.02 -15.02 -13.08 -13.08 -37.07 -35.01 -5.088 -53.06 -13.08 -25.08 -15.02 -23.02 -17.08 -13.08
0.48 -35.01 -29.08 -25.08 -11.02 -21.08 -13.08 -47.01 -23.02 -3.029 -11.02 -17.08 -19.02 -15.02 -21.08 -25.08 -2.06
0.485 -41.07 -35.01 -21.08 -2.06 -19.02 -5.088 -45.07 -5.088 1.938 29.92 -13.08 -7.027 -7.027 -13.08 -19.02 13.93
0.49 -29.08 -27.02 -13.08 7.996 -9.086 1.938 -35.01 3.998 15.99 67.97 -3.029 -2.06 0.9692 -3.029 -5.088 27.99
0.495 -9.086 -15.02 -7.027 7.996 -1.09 9.935 -27.02 11.99 27.99 89.9 0.9692 3.998 -2.06 0 1.938 31.98
0.5 4.967 -3.029 -9.086 0.9692 -1.09 7.996 -21.08 11.99 29.92 93.89 -7.027 1.938 -7.027 -2.06 1.938 25.93
0.505 10.9 -2.06 -21.08 -19.02 -9.086 0.9692 -19.02 3.998 21.93 81.9 -23.02 -3.029 -19.02 -7.027 -7.027 11.99
0.51 4.967 -1.09 -31.02 -33.07 -17.08 -17.08 -21.08 -5.088 11.99 61.91 -35.01 -17.08 -27.02 -21.08 -21.08 0.9692
0.515 -1.09 -9.086 -31.02 -33.07 -19.02 -31.02 -19.02 -21.08 5.936 41.92 -31.02 -31.02 -21.08 -35.01 -23.02 -11.02
0.52 -5.088 -13.08 -17.08 -23.02 -9.086 -35.01 -13.08 -33.07 7.996 23.99 -11.02 -37.07 -3.029 -43.01 -7.027 -19.02
0.525 0.9692 -7.027 1.938 -5.088 1.938 -27.02 -3.029 -43.01 13.93 5.936 11.99 -33.07 11.99 -39.01 9.935 -21.08
0.53 6.906 0 21.93 5.936 15.99 -11.02 -2.06 -45.07 19.99 -13.08 35.98 -19.02 21.93 -23.02 21.93 -23.02
0.535 14.9 13.93 27.99 11.99 19.99 0.9692 0 -45.07 15.99 -41.07 39.98 -2.06 17.93 -1.09 13.93 -29.08
0.54 18.9 23.99 19.99 9.935 13.93 1.938 0.9692 -39.01 9.935 -71.12 27.99 15.99 5.936 9.935 -5.088 -37.07
0.545 16.96 21.93 1.938 1.938 1.938 1.938 -3.029 -35.01 3.998 -95.11 5.936 17.93 0.9692 15.99 -25.08 -45.07
0.55 12.96 11.99 -9.086 0.9692 -3.029 -2.06 -5.088 -27.02 5.936 -105 -5.088 7.996 -3.029 7.996 -27.02 -47.01
0.555 10.9 1.938 -15.02 -3.029 -5.088 -1.09 -2.06 -18.05 13.93 -93.05 -5.088 -3.029 -1.09 -1.09 -13.08 -41.07
0.56 10.9 -10.06 -8.117 0.9692 -2.06 0 4.967 -4.119 25.93 -68.09 -2.06 -15.02 0 -9.086 1.938 -25.08
0.565 8.965 -13.08 0.9692 7.996 3.998 5.936 11.99 9.935 37.92 -29.08 5.936 -11.02 3.998 -3.029 13.93 -5.088
0.57 4.967 -6.058 2.908 19.99 3.998 22.9 16.96 36.95 43.98 10.9 5.936 -2.06 0 5.936 9.935 13.93
0.575 0.9692 4.967 2.908 25.93 2.908 34.89 16.96 58.88 43.98 44.95 -2.06 15.99 -3.029 23.99 -1.09 31.98
0.58 -5.088 17.93 -2.06 21.93 -2.06 37.92 11.99 67.97 41.92 65.91 -1.09 21.93 -5.088 27.99 -17.08 43.98
0.585 -5.088 25.93 -1.09 9.935 0 30.89 7.996 61.91 39.98 76.93 0.9692 17.93 -2.06 21.93 -26.05 46.89
0.59 0.9692 21.93 0.9692 -2.06 1.938 13.93 0 37.92 39.98 75.96 3.998 5.936 1.938 6.906 -24.11 44.95
0.595 0.9692 5.936 -1.09 -7.027 0.9692 -2.06 -1.09 11.99 41.92 65.91 7.996 -5.088 0 -5.088 -17.08 33.92
0.6 -1.09 -8.117 -1.09 -13.08 -2.06 -7.027 -7.027 -2.06 46.89 55.97 2.908 -12.12 -1.09 -12.12 -5.088 25.93
0.605 -5.088 -22.05 -6.058 -12.12 0 -12.12 -4.119 -15.02 54.88 39.98 -4.119 -10.06 1.938 -13.08 5.936 10.9
0.61 -17.08 -22.05 -4.119 -8.117 6.906 -12.12 0 -25.08 60.94 15.99 -7.027 -6.058 -1.09 -6.058 23.99 1.938
0.615 -19.02 -10.06 0.9692 -2.06 15.99 -10.06 6.906 -35.01 64.94 -11.02 -2.06 0 8.965 -1.09 45.92 -14.05
0.62 -7.027 0.9692 17.93 1.938 33.92 -7.027 23.99 -46.04 63 -49.07 10.9 1.938 22.9 -1.09 53.91 -24.11
0.625 8.965 13.93 31.98 15.99 47.98 -7.027 41.92 -57.06 55.97 -85.05 29.92 -2.06 37.92 1.938 39.98 -31.02
0.63 26.9 17.93 41.92 27.99 54.88 0 49.91 -55 49.91 -103.1 37.92 -2.06 44.95 2.908 14.9 -28.11
0.635 26.9 17.93 38.89 33.92 50.88 12.96 51.97 -41.07 45.92 -102 35.98 0 42.89 0 -8.117 -18.05
0.64 18.9 7.996 27.99 31.98 37.92 23.99 39.98 -15.02 47.98 -81.05 31.98 3.998 33.92 0 -21.08 -7.027
0.645 14.9 2.908 20.96 21.93 26.9 30.89 24.96 12.96 55.97 -40.1 33.92 1.938 23.99 0.9692 -7.027 -2.06
0.65 18.9 1.938 18.9 9.935 15.99 28.96 10.9 40.95 67.97 1.938 45.92 0 19.99 0.9692 17.93 5.936
0.655 30.89 -3.029 23.99 -2.06 15.99 19.99 0 57.91 77.9 27.99 59.97 -5.088 17.93 -1.09 45.92 9.935
0.66 38.89 -8.117 30.89 -1.09 13.93 12.96 1.938 64.94 81.9 50.88 67.97 -11.02 15.99 -5.088 57.91 9.935
0.665 32.95 -20.11 33.92 -5.088 9.935 7.996 -2.06 60.94 75.96 58.88 63.97 -19.02 13.93 -13.08 49.91 7.996
0.67 16.96 -31.02 29.92 -5.088 0 5.936 -7.027 51.97 65.91 59.97 53.91 -27.02 9.935 -23.02 29.92 7.996
0.675 -1.09 -43.01 23.99 -9.086 -5.088 1.938 -15.02 39.98 53.91 59.97 45.92 -37.07 5.936 -35.01 11.99 5.936
0.68 -7.027 -53.06 15.99 -21.08 -11.02 -3.029 -23.02 23.99 41.92 51.97 45.92 -51.01 3.998 -49.07 3.998 0
0.685 -5.088 -61.06 9.935 -39.01 -9.086 -23.02 -31.02 -2.06 33.92 33.92 47.98 -69.06 1.938 -65.06 1.938 -9.086
0.69 -1.09 -63.12 3.998 -55 -7.027 -49.07 -37.07 -33.07 33.92 3.998 49.91 -87.11 1.938 -83.11 1.938 -33.07
0.695 4.967 -65.06 1.938 -67.12 -3.029 -77.05 -37.07 -73.06 33.92 -29.08 43.98 -101 1.938 -97.04 3.998 -59
0.7 4.967 -65.06 -2.06 -73.06 -3.029 -97.04 -33.07 -109 35.98 -61.06 33.92 -105 -2.06 -107.1 7.996 -83.11
0.705 -1.09 -69.06 -2.06 -69.06 -5.088 -105 -23.02 -131.1 31.98 -81.05 25.93 -103.1 -2.06 -107.1 13.93 -97.04
0.71 -15.02 -71.12 0 -61.06 -7.027 -95.11 -13.08 -131.1 25.93 -89.05 23.99 -95.11 0.9692 -97.04 23.99 -95.11
0.715 -27.02 -75.11 3.998 -51.01 -7.027 -75.11 -5.088 -115.1 15.99 -85.05 21.93 -87.11 -2.06 -85.05 27.99 -83.11
0.72 -35.01 -71.12 7.996 -41.07 -5.088 -51.01 -1.09 -89.05 5.936 -81.05 21.93 -77.05 0 -71.12 27.99 -65.06
0.725 -31.02 -61.06 7.996 -35.01 -3.029 -31.02 -1.09 -59 -2.06 -77.05 17.93 -63.12 -2.06 -57.06 21.93 -47.01
0.73 -17.08 -43.01 1.938 -29.08 -5.088 -23.02 -5.088 -29.08 -2.06 -71.12 13.93 -43.01 -1.09 -41.07 19.99 -33.07
0.735 -1.09 -27.02 0.9692 -25.08 -11.02 -21.08 -11.02 -1.09 1.938 -59 9.935 -21.08 -9.086 -23.02 21.93 -21.08
0.74 16.96 -17.08 -5.088 -23.02 -17.08 -19.02 -15.02 21.93 7.996 -37.07 11.99 -3.029 -15.02 -7.027 27.99 -11.02
0.745 24.96 -15.02 -9.086 -23.02 -21.08 -15.02 -19.02 43.98 15.99 -15.02 15.99 0.9692 -19.02 0.9692 31.98 -3.029
0.75 18.9 -21.08 -7.027 -21.08 -21.08 -9.086 -23.02 59.97 19.99 -2.06 17.93 -11.02 -19.02 -3.029 25.93 0.9692
0.755 8.965 -31.02 -3.029 -19.02 -17.08 -3.029 -23.02 63.97 21.93 5.936 15.99 -29.08 -15.02 -15.02 5.936 0.9692
0.76 -1.09 -39.01 0.9692 -15.02 -11.02 0.9692 -23.02 53.91 23.99 7.996 9.935 -47.01 -9.086 -31.02 -13.08 -7.027
0.765 -5.088 -43.01 0 -11.02 -5.088 -1.09 -19.02 35.98 25.93 9.935 3.998 -53.06 -1.09 -41.07 -33.07 -17.08
0.77 -7.027 -45.07 0 -9.086 -1.09 -5.088 -14.05 17.93 27.99 19.99 0 -49.07 -2.06 -45.07 -37.07 -23.02
0.775 -11.02 -41.07 0 -11.02 0 -9.086 -12.12 3.998 25.93 33.92 3.998 -35.01 1.938 -41.07 -21.08 -23.02
0.78 -13.08 -35.01 1.938 -13.08 5.936 -11.02 -13.08 -2.06 21.93 47.98 9.935 -23.02 3.998 -31.02 1.938 -19.02
0.785 -11.02 -27.02 5.936 -15.02 10.9 -15.02 -16.11 -3.029 13.93 51.97 17.93 -17.08 5.936 -21.08 23.99 -13.08
0.79 -3.029 -19.02 10.9 -15.02 10.9 -19.02 -18.05 -13.08 8.965 39.98 21.93 -19.02 6.906 -19.02 33.92 -11.02
0.795 2.908 -15.02 13.93 -17.08 5.936 -25.08 -19.02 -29.08 5.936 17.93 21.93 -25.08 7.996 -21.08 29.92 -17.08
0.8 10.9 -13.08 12.96 -17.08 0.9692 -33.07 -13.08 -51.01 6.906 -4.119 13.93 -31.02 8.965 -27.02 20.96 -29.08
0.805 8.965 -14.05 4.967 -21.08 0 -39.01 -13.08 -73.06 4.967 -28.11 1.938 -31.02 6.906 -31.02 16.96 -38.04
0.81 -1.09 -17.08 -1.09 -21.08 -7.027 -41.07 -13.08 -87.11 0 -49.07 -5.088 -25.08 0 -31.02 15.99 -41.07
0.815 -17.08 -18.05 -10.06 -21.08 -9.086 -35.01 -16.11 -87.11 1.938 -54.03 -13.08 -15.02 1.938 -23.02 12.96 -40.1
0.82 -29.08 -20.11 -14.05 -21.08 -13.08 -25.08 -19.02 -71.12 1.938 -54.03 -11.02 -9.086 -3.029 -15.02 2.908 -36.1
0.825 -27.02 -27.02 -15.02 -15.02 -11.02 -13.08 -21.08 -39.01 1.938 -43.01 -5.088 -9.086 -7.027 -9.086 -5.088 -29.08
0.83 -11.02 -28.11 -13.08 -10.06 -10.06 -5.088 -21.08 -5.088 9.935 -25.08 0.9692 -16.11 -7.027 -13.08 -11.02 -24.11
0.835 2.908 -29.08 -8.117 -12.12 -9.086 -3.029 -22.05 15.99 14.9 -5.088 4.967 -26.05 -2.06 -21.08 -7.027 -21.08
0.84 12.96 -25.08 -7.027 -17.08 -13.08 -7.027 -25.08 31.98 13.93 11.99 5.936 -31.02 -5.088 -29.08 3.998 -21.08
0.845 14.9 -9.086 -9.086 -21.08 -15.02 -12.12 -30.05 36.95 5.936 30.89 2.908 -27.02 -5.088 -25.08 21.93 -21.08
0.85 14.9 1.938 -15.02 -30.05 -20.11 -15.02 -39.01 30.89 0 41.92 0.9692 -17.08 -8.117 -16.11 30.89 -23.02
0.855 12.96 6.906 -19.02 -29.08 -25.08 -17.08 -43.01 21.93 0.9692 43.98 -1.09 -8.117 -11.02 -8.117 21.93 -24.11
0.86 14.9 9.935 -15.02 -26.05 -20.11 -15.02 -39.01 10.9 3.998 37.92 -1.09 1.938 -10.06 0 10.9 -23.02
0.865 24.96 3.998 -7.027 -19.02 -15.02 -16.11 -24.11 8.965 5.936 26.9 0.9692 3.998 -3.029 0.9692 -2.06 -17.08
0.87 28.96 -2.06 -3.029 -13.08 -3.029 -13.08 -9.086 5.936 3.998 15.99 5.936 5.936 3.998 0.9692 -1.09 -13.08
0.875 30.89 1.938 2.908 -4.119 3.998 -9.086 0.9692 3.998 0 3.998 12.96 10.9 12.96 -2.06 0.9692 -9.086
0.88 22.9 0 9.935 0.9692 12.96 -3.029 5.936 0.9692 -9.086 -1.09 22.9 12.96 15.99 0 0 -16.11
0.885 14.9 -1.09 19.99 3.998 15.99 0 1.938 -13.08 -17.08 -19.02 27.99 11.99 13.93 1.938 0.9692 -27.02
0.89 12.96 0 24.96 7.996 13.93 5.936 3.998 -29.08 -17.08 -30.05 31.98 7.996 11.99 5.936 -2.06 -32.11
0.895 18.9 1.938 26.9 13.93 15.99 9.935 8.965 -39.01 -18.05 -38.04 31.98 3.998 10.9 3.998 -2.06 -32.11
0.9 28.96 1.938 31.98 17.93 17.93 15.99 19.99 -31.02 -21.08 -39.01 29.92 5.936 17.93 5.936 -1.09 -25.08
0.905 32.95 12.96 40.95 23.99 26.9 21.93 31.98 -7.027 -28.11 -34.04 29.92 17.93 28.96 15.99 0.9692 -10.06
0.91 26.9 19.99 46.89 35.98 36.95 31.98 41.92 19.99 -36.1 -28.11 31.98 31.98 40.95 25.93 6.906 -1.09
