    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.745 556.9 439.7 459.2 400.6 879.3 400.6 693.7 283.3 781.6 342 586.2 469 -224.7 -312.7 185.6 -322.4 517.8 801.2 312.7 -263.8
1.75 859.8 556.9 820.7 488.5 869.6 625.3 723 390.8 683.9 283.3 566.7 410.4 29.31 791.4 498.3 478.7 566.7 752.3 273.6 -293.1
1.755 400.6 459.2 87.93 654.6 205.2 1114 185.6 517.8 273.6 -9.77 732.8 -58.62 68.39 -615.5 381 -234.5 97.7 830.5 -68.39 -781.6
1.76 390.8 312.7 1182 195.4 146.6 -127 -302.9 -410.4 -771.9 -771.9 322.4 556.9 312.7 400.6 605.8 224.7 78.16 136.8 -566.7 -410.4
1.765 -381 -381 -723 547.1 -537.4 254 -508.1 -87.93 -478.7 -566.7 -185.6 283.3 -361.5 556.9 -283.3 254 -469 449.4 -967.8 -1201
1.77 -762.1 -136.8 -703.5 449.4 -1124 -29.31 -1163 -342 -1544 -830.5 -234.5 449.4 -400.6 508.1 -224.7 156.3 -850 195.4 -1377 -1290
1.775 -508.1 664.4 -625.3 547.1 -1114 117.2 -1641 -146.6 -1846 -801.2 -478.7 889.1 -850 342 -850 -58.62 -723 146.6 -1553 -1240
1.78 -351.7 566.7 -381 498.3 -547.6 254 -1299 68.39 -1710 -537.4 -576.5 605.8 -918.4 -58.62 -810.9 0 -517.8 410.4 -1172 -1182
1.785 -322.4 263.8 -1260 742.6 -1153 508.1 -1358 371.3 -947.7 273.6 166.1 820.7 -381 791.4 -947.7 371.3 -742.6 244.3 -1064 -1163
1.79 -615.5 87.93 -898.9 117.2 -820.7 9.77 -1182 87.93 -1172 351.7 -498.3 -117.2 -342 175.9 -547.6 410.4 -625.3 -136.8 -830.5 -596
1.795 -469 78.16 -469 342 -351.7 107.5 -732.8 517.8 -478.7 947.7 -19.54 273.6 -478.7 547.1 -400.6 781.6 -488.5 244.3 -586.2 -781.6
1.8 -781.6 97.7 498.3 273.6 -78.16 302.9 -527.6 674.2 -508.1 1212 -390.8 254 -850 810.9 -312.7 918.4 -224.7 459.2 -351.7 -635.6
1.805 -1143 156.3 29.31 332.2 19.54 361.5 -478.7 635.1 -488.5 1026 -655.1 -58.62 -1280 615.5 -351.7 508.1 -371.3 547.1 -498.3 -908.6
1.81 -1006 -39.08 429.9 332.2 185.6 556.9 -97.7 928.2 322.4 1143 -351.7 429.9 -283.3 -488.5 263.8 -97.7 -117.2 723 -78.16 -693.7
1.815 -977.5 19.54 -644.8 195.4 58.62 322.4 175.9 322.4 390.8 762.1 -224.7 -156.3 -615.5 420.1 9.77 -78.16 -478.7 214.9 -195.4 -469
1.82 -908.6 -400.6 -879.8 -78.16 -332.2 312.7 0 351.7 576.5 683.9 508.1 -703.5 9.77 -928.2 283.3 -537.4 -488.5 136.8 -9.77 -371.3
1.825 -439.7 -869.6 -556.9 -332.2 -273.6 117.2 185.6 -166.1 889.1 469 1036 -1085 1114 -263.8 644.8 -488.5 -332.2 -224.7 78.16 156.3
1.83 -703.5 -840.3 -224.7 -928.2 -273.6 -1016 -29.31 -683.9 596 156.3 97.7 -537.4 -175.9 -371.3 -195.4 -400.6 -449.4 -566.7 -136.8 293.1
1.835 -644.8 -1250 -1016 -1114 -175.9 -938 283.3 -635.6 1085 58.62 420.1 -1006 -58.62 -547.6 -146.6 -527.6 -469 -781.6 166.1 644.8
1.84 -556.9 -713.2 175.9 -596 107.5 -166.1 273.6 -107.5 654.6 58.62 -127 -429.9 -254 -566.7 -371.3 -625.3 -29.31 -136.8 381 390.8
1.845 -605.8 -566.7 -332.2 -664.4 136.8 -683.9 351.7 -195.4 820.7 -156.3 273.6 -664.4 -78.16 -420.1 -224.7 -478.7 -48.85 -371.3 332.2 566.7
1.85 -127 -371.3 224.7 -97.7 175.9 312.7 293.1 39.08 469 -371.3 986.8 -381 185.6 -469 224.7 -517.8 420.1 9.77 449.4 547.1
1.855 -1114 -283.3 1182 -322.4 429.9 -273.6 87.93 -224.7 -29.31 -517.8 -488.5 -322.4 -166.1 -166.1 -136.8 -322.4 166.1 -9.77 58.62 205.2
1.86 -635.6 -381 39.08 -234.5 654.6 -117.2 283.3 -293.1 -351.7 -928.2 469 -547.6 -410.4 -97.7 146.6 -195.4 302.9 -19.54 136.8 400.6
1.865 -801.2 -48.85 469 -635.6 752.3 -195.4 254 -107.5 -214.9 -693.7 -214.9 -332.2 -1055 195.4 -156.3 68.39 273.6 -9.77 234.5 459.2
1.87 -576.5 -293.1 -381 -146.6 -547.6 -97.7 -801.2 -224.7 -1221 -1055 703.5 -127 322.4 117.2 -556.9 -146.6 48.85 -390.8 -244.3 410.4
1.875 -820.7 -195.4 -1329 -263.8 -488.5 -127 -850 -48.85 -1133 -615.5 752.3 -244.3 -97.7 508.1 -566.7 156.3 -312.7 -478.7 -371.3 214.9
1.88 -566.7 -312.7 -107.5 -302.9 -381 -302.9 -762.1 -97.7 -1231 -488.5 517.8 293.1 537.4 -166.1 -127 -68.39 -48.85 -400.6 -205.2 371.3
1.885 -752.3 -566.7 -635.6 -400.6 -439.7 -302.9 -586.2 166.1 -683.9 87.93 957.5 -508.1 107.5 0 -244.3 234.5 -400.6 -351.7 -234.5 107.5
1.89 -1036 -674.6 -195.4 -655.1 -371.3 -322.4 -703.5 68.39 -1348 136.8 420.1 -469 -1055 -635.6 -351.7 9.77 -625.3 -332.2 -429.9 -48.85
1.895 -732.8 -938 -332.2 -898.9 -371.3 -556.9 -371.3 -9.77 -527.6 371.3 664.4 -928.2 322.4 -449.4 0 -146.6 -644.8 -664.4 -185.6 244.3
1.9 -1348 -859.8 -302.9 -938 -332.2 -781.6 -293.1 -136.8 -312.7 615.5 58.62 -957.5 -195.4 -87.93 -273.6 156.3 -820.7 -439.7 -312.7 -127
1.905 -1231 -791.4 -566.7 -693.7 9.77 -214.9 342 175.9 185.6 703.5 29.31 -908.6 -508.1 -185.6 -508.1 166.1 -596 -254 166.1 156.3
1.91 -1466 -723 -1075 -478.7 -146.6 -166.1 205.2 361.5 1026 830.5 664.4 -781.6 371.3 -1025 205.2 -224.7 -615.5 -68.39 136.8 -87.93
1.915 -1671 -967.8 -469 -625.3 390.8 -517.8 732.8 78.16 1172 664.4 -19.54 -556.9 -947.7 29.31 -87.93 -29.31 -547.6 -175.9 283.3 87.93
1.92 -1367 -517.8 -146.6 -293.1 429.9 -78.16 615.5 498.3 1153 1016 254 -371.3 381 -244.3 342 -117.2 -332.2 302.9 400.6 -234.5
1.925 -1153 -381 293.1 -498.3 214.9 -459.2 459.2 322.4 1075 742.6 596 -273.6 283.3 263.8 537.4 -97.7 -185.6 68.39 400.6 78.16
1.93 -1290 -322.4 -97.7 -371.3 254 -488.5 273.6 78.16 547.1 381 -478.7 -205.2 312.7 429.9 195.4 -371.3 -342 166.1 156.3 -117.2
1.935 -752.3 -9.77 -801.2 -107.5 -283.3 254 117.2 283.3 771.9 254 302.9 -644.8 566.7 -273.6 429.9 -674.6 -185.6 244.3 273.6 -29.31
1.94 -693.7 -273.6 166.1 488.5 537.4 429.9 214.9 302.9 224.7 -136.8 -683.9 -527.6 -263.8 263.8 -283.3 -302.9 78.16 576.5 146.6 -175.9
1.945 -508.1 -205.2 -1114 -175.9 -234.5 -87.93 -68.39 -68.39 566.7 -332.2 224.7 -576.5 214.9 -302.9 -381 -732.8 -342 78.16 -68.39 -58.62
