    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.195 62.96 17.96 -11.05 -75.1 -17.07 -45.1 -3.059 -31.08 0 -21.02 49.93 -35.03 -3.059 -29.01 7.993 -45.1
0.2 62.96 13.91 0 -47.07 -13.03 -32.07 -3.059 -7.006 -1.085 0.9868 31.97 -15.1 -8.092 -13.03 0 -35.03
0.205 56.94 13.91 8.98 -19.05 -2.072 -4.046 -1.085 13.91 -9.079 15.99 19.93 -2.072 -1.085 1.974 -2.072 -19.05
0.21 48.95 19.93 19.93 -1.085 3.947 9.967 -1.085 31.97 -15.1 19.93 19.93 3.947 5.921 11.94 0.9868 -7.006
0.215 42.93 21.91 24.97 0.9868 6.908 15 -5.033 31.97 -21.02 11.94 23.98 0.9868 15.99 9.967 -5.033 -3.059
0.22 40.95 19.93 19.93 -11.05 2.96 0 -11.05 17.96 -19.05 0.9868 23.98 -15.1 17.96 0.9868 -13.03 -7.006
0.225 34.93 11.94 15.99 -29.01 -1.085 -17.07 -17.07 0 -13.03 -9.079 15.99 -33.06 15.99 -15.1 -19.05 -15.1
0.23 24.97 3.947 13.91 -41.05 -3.059 -33.06 -19.05 -7.006 -5.033 -13.03 -2.072 -41.05 11.94 -29.01 -21.02 -27.04
0.235 18.95 -1.085 9.967 -43.02 -1.085 -39.08 -19.05 -11.05 -3.059 -11.05 -11.05 -39.08 7.993 -37.01 -17.07 -37.01
0.24 18.95 -5.033 3.947 -29.01 0.9868 -35.03 -21.02 -13.03 -11.05 -11.05 -17.07 -29.01 5.921 -37.01 -15.1 -43.02
0.245 26.94 -7.006 0.9868 -7.006 -1.085 -27.04 -27.04 -13.03 -25.06 -17.07 -13.03 -17.07 1.974 -35.03 -17.07 -49.04
0.25 32.96 -9.079 -3.059 5.921 -5.033 -19.05 -31.08 -17.07 -37.01 -25.06 -3.059 -9.079 -2.072 -31.08 -23.09 -49.04
0.255 30.99 -9.079 -3.059 9.967 -13.03 -15.1 -37.01 -23.09 -41.05 -31.08 -2.072 -9.079 -1.085 -27.04 -29.01 -49.04
0.26 18.95 -7.006 -3.059 -1.085 -21.02 -11.05 -37.01 -23.09 -37.01 -33.06 0 -19.05 -7.006 -23.09 -35.03 -45.1
0.265 2.96 -7.006 -6.02 -33.06 -27.04 -11.05 -39.08 -23.09 -29.01 -31.08 -2.072 -35.03 -13.03 -25.06 -35.03 -47.07
0.27 -3.059 -11.05 -20.03 -69.08 -37.01 -15.1 -43.02 -23.09 -25.06 -31.08 -2.072 -53.09 -18.06 -33.06 -33.06 -51.02
0.275 -3.059 -19.05 -43.02 -97 -45.1 -27.04 -47.07 -27.04 -27.04 -35.03 0 -65.03 -25.06 -47.07 -27.04 -59.01
0.28 0.9868 -29.01 -58.02 -107.1 -55.06 -43.02 -53.09 -33.06 -31.08 -37.01 3.947 -69.08 -28.03 -59.01 -21.02 -65.03
0.285 8.98 -33.06 -68.09 -103 -63.06 -55.06 -54.08 -37.01 -31.08 -33.06 9.967 -63.06 -24.08 -63.06 -17.07 -61.08
0.29 12.93 -29.01 -61.08 -91.08 -61.08 -57.04 -51.02 -33.06 -25.06 -21.02 9.967 -53.09 -15.1 -57.04 -17.07 -47.07
0.295 16.97 -14.01 -43.02 -72.04 -48.06 -47.07 -44.01 -20.03 -17.07 -5.033 7.993 -38.09 -6.02 -45.1 -18.06 -29.01
0.3 20.92 1.974 -26.05 -58.02 -32.07 -27.04 -38.09 -6.02 -9.079 1.974 1.974 -26.05 0.9868 -31.08 -20.03 -15.1
0.305 26.94 11.94 -19.05 -51.02 -19.05 -15.1 -39.08 0.9868 -11.05 3.947 -1.085 -23.09 -1.085 -27.04 -21.02 -11.05
0.31 26.94 18.95 -19.05 -42.04 -10.07 -10.07 -42.04 -2.072 -19.05 -1.085 -9.079 -26.05 -7.006 -29.01 -22.01 -16.09
0.315 8.98 16.97 -21.02 -38.09 -8.092 -18.06 -48.06 -16.09 -30.1 -17.07 -17.07 -32.07 -14.01 -37.01 -26.05 -26.05
0.32 -9.079 9.967 -19.05 -39.08 -11.05 -27.04 -57.04 -31.08 -39.08 -33.06 -21.02 -39.08 -19.05 -43.02 -37.01 -33.06
0.325 -29.01 5.921 -5.033 -33.06 -9.079 -28.03 -61.08 -37.01 -36.02 -39.08 -19.05 -37.01 -15.1 -39.08 -48.06 -28.03
0.33 -35.03 1.974 2.96 -27.04 -3.059 -22.01 -59.01 -41.05 -28.03 -40.06 -15.1 -37.01 -8.092 -35.03 -55.06 -22.01
0.335 -23.09 5.921 9.967 -23.09 1.974 -15.1 -51.02 -41.05 -15.1 -39.08 -13.03 -33.06 -1.085 -27.04 -53.09 -17.07
0.34 -1.085 12.93 8.98 -18.06 15 -7.006 -37.01 -32.07 -2.072 -36.02 -14.01 -30.1 0.9868 -24.08 -40.06 -13.03
0.345 24.97 23.98 1.974 -15.1 19.93 -9.079 -24.08 -27.04 3.947 -28.03 -20.03 -29.01 0.9868 -28.03 -26.05 -15.1
0.35 36.91 35.92 -13.03 -17.07 15.99 -17.07 -15.1 -23.09 5.921 -19.05 -25.06 -29.01 0.9868 -31.08 -19.05 -11.05
0.355 38.98 45.99 -17.07 -21.02 11.94 -22.01 -11.05 -16.09 7.993 -9.079 -23.09 -26.05 -3.059 -32.07 -16.09 -8.092
0.36 30.99 48.95 -19.05 -23.09 3.947 -23.09 -19.05 -10.07 1.974 -1.085 -18.06 -28.03 -8.092 -28.03 -23.09 -5.033
0.365 22.99 40.95 -15.1 -21.02 1.974 -17.07 -33.06 -9.079 0 5.921 -9.079 -32.07 -12.04 -24.08 -28.03 -5.033
0.37 26.94 26.94 -15.1 -21.02 -3.059 -13.03 -47.07 -8.092 -7.006 2.96 -14.01 -38.09 -16.09 -22.01 -29.01 -11.05
0.375 30.99 11.94 -15.1 -19.05 -7.006 -12.04 -55.06 -10.07 -13.03 -2.072 -29.01 -46.08 -15.1 -24.08 -30.1 -18.06
0.38 30.99 5.921 -17.07 -23.09 -5.033 -17.07 -55.06 -13.03 -15.1 -1.085 -49.04 -51.02 -13.03 -31.08 -31.08 -27.04
0.385 20.92 7.993 -12.04 -23.09 0.9868 -21.02 -44.01 -9.079 -7.006 -1.085 -58.02 -57.04 -6.02 -32.07 -38.09 -29.01
0.39 2.96 12.93 0.9868 -18.06 6.908 -23.09 -31.08 -4.046 0 2.96 -42.04 -56.05 0.9868 -28.03 -42.04 -25.06
0.395 -31.08 7.993 23.98 -1.085 15.99 -21.02 -25.06 -1.085 1.974 3.947 -7.006 -53.09 5.921 -23.09 -43.02 -17.07
0.4 -55.06 -5.033 40.95 21.91 25.95 -14.01 -23.09 0.9868 4.934 2.96 31.97 -47.07 10.95 -19.05 -29.01 -4.046
0.405 -61.08 -35.03 37.99 41.94 27.93 -12.04 -27.04 0.9868 2.96 0.9868 63.95 -41.05 3.947 -15.1 -12.04 1.974
0.41 -47.07 -69.08 9.967 41.94 17.96 -17.07 -33.06 -7.006 -2.072 -3.059 71.94 -45.1 0.9868 -17.07 0 1.974
0.415 -15.1 -80.03 -23.09 15 0.9868 -26.05 -38.09 -10.07 -1.085 -5.033 55.95 -52 -8.092 -23.09 12.93 -1.085
0.42 12.93 -66.02 -55.06 -28.03 -14.01 -40.06 -42.04 -16.09 1.974 -9.079 27.93 -66.02 -17.07 -29.01 16.97 0
0.425 30.99 -31.08 -79.04 -81.02 -31.08 -51.02 -47.07 -27.04 5.921 -17.07 0.9868 -77.07 -21.02 -35.03 9.967 -7.006
0.43 30.99 4.934 -78.06 -116 -44.01 -61.08 -50.03 -40.06 1.974 -31.08 -23.09 -80.03 -27.04 -39.08 4.934 -19.05
0.435 15 30.99 -69.08 -120.1 -46.08 -67 -52 -56.05 -3.059 -45.1 -41.05 -74.01 -34.04 -43.02 0.9868 -35.03
0.44 0.9868 35.92 -59.01 -103 -45.1 -71.05 -51.02 -67 -11.05 -55.06 -55.06 -61.08 -41.05 -43.02 3.947 -51.02
0.445 -7.006 25.95 -54.08 -71.05 -37.01 -71.05 -40.06 -69.08 -11.05 -55.06 -67 -41.05 -40.06 -41.05 13.91 -61.08
0.45 -5.033 15.99 -54.08 -41.05 -27.04 -67 -29.01 -61.08 -5.033 -43.02 -71.05 -21.02 -34.04 -37.01 23.98 -63.06
0.455 0.9868 11.94 -49.04 -15.1 -23.09 -55.06 -21.02 -49.04 0 -27.04 -69.08 -7.006 -29.01 -29.01 27.93 -55.06
0.46 0.9868 19.93 -38.09 -2.072 -21.02 -39.08 -21.02 -37.01 3.947 -13.03 -67 -2.072 -22.01 -21.02 21.91 -43.02
0.465 -7.006 30 -20.03 13.91 -23.09 -25.06 -31.08 -29.01 -2.072 -7.006 -65.03 0 -21.02 -15.1 5.921 -31.08
0.47 -19.05 33.95 -5.033 25.95 -25.06 -15.1 -41.05 -25.06 -7.006 -5.033 -65.03 0 -23.09 -13.03 -5.033 -25.06
0.475 -27.04 30 -2.072 33.95 -21.02 -13.03 -45.1 -21.02 -11.05 -7.006 -63.06 0 -19.05 -13.03 -7.006 -21.02
0.48 -29.01 21.91 -2.072 35.92 -13.03 -19.05 -35.03 -17.07 -5.033 -3.059 -51.02 5.921 -11.05 -9.079 -2.072 -15.1
0.485 -25.06 13.91 -1.085 35.92 -5.033 -23.09 -19.05 -11.05 3.947 0 -31.08 15.99 -1.085 -3.059 11.94 -5.033
0.49 -19.05 11.94 -3.059 37.99 -2.072 -23.09 -3.059 -3.059 19.93 5.921 -5.033 27.93 3.947 1.974 19.93 1.974
0.495 -13.03 17.96 -2.072 45.99 3.947 -13.03 3.947 -2.072 25.95 7.993 9.967 35.92 9.967 9.967 17.96 5.921
0.5 -7.006 27.93 5.921 55.95 9.967 -1.085 9.967 0 17.96 1.974 21.91 35.92 9.967 9.967 7.993 1.974
0.505 0.9868 35.92 9.967 63.95 13.91 3.947 9.967 -2.072 5.921 -1.085 23.98 30 7.993 1.974 0 -3.059
0.51 18.95 37.99 8.98 67.99 16.97 9.967 11.94 -1.085 0.9868 -7.006 23.98 21.91 3.947 -3.059 -2.072 -15.1
0.515 34.93 30 0.9868 63.95 16.97 10.95 13.91 -7.006 -2.072 -7.006 23.98 17.96 1.974 -9.079 3.947 -17.07
0.52 38.98 15.99 -7.006 51.91 11.94 7.993 17.96 -11.05 5.921 -1.085 19.93 17.96 1.974 -9.079 7.993 -13.03
0.525 32.96 1.974 -12.04 38.98 2.96 2.96 15.99 -14.01 15.99 0.9868 9.967 19.93 2.96 -5.033 4.934 -5.033
0.53 15 0.9868 -14.01 22.99 1.974 -1.085 11.94 -18.06 15.99 -3.059 0.9868 21.91 0.9868 -3.059 -2.072 -5.033
0.535 0.9868 1.974 -11.05 9.967 0.9868 -3.059 5.921 -21.02 3.947 -13.03 -15.1 19.93 0.9868 -7.006 -21.02 -11.05
0.54 -1.085 13.91 -5.033 0.9868 1.974 -9.079 3.947 -18.06 -7.006 -19.05 -23.09 15.99 0 -15.1 -34.04 -19.05
0.545 4.934 25.95 -5.033 -1.085 10.95 -13.03 7.993 -12.04 -15.1 -17.07 -19.05 11.94 -2.072 -21.02 -42.04 -21.02
0.55 12.93 31.97 -1.085 -2.072 15.99 -15.1 15.99 -3.059 -13.03 -7.006 -11.05 15.99 0.9868 -21.02 -41.05 -13.03
0.555 12.93 30 2.96 5.921 23.98 -4.046 21.91 0.9868 -1.085 3.947 -7.006 23.98 3.947 -15.1 -33.06 -1.085
0.56 6.908 21.91 13.91 15.99 21.91 0.9868 23.98 5.921 4.934 17.96 -11.05 33.95 7.993 -7.006 -29.01 6.908
0.565 0.9868 17.96 17.96 25.95 19.93 11.94 19.93 0 9.967 21.91 -23.09 41.94 5.921 -3.059 -31.08 5.921
0.57 -1.085 21.91 18.95 32.96 17.96 11.94 15 -3.059 2.96 15.99 -35.03 45.99 4.934 1.974 -34.04 2.96
0.575 4.934 30 13.91 34.93 18.95 8.98 10.95 -6.02 -4.046 5.921 -37.01 43.91 2.96 0 -32.07 1.974
0.58 18.95 37.99 3.947 25.95 17.96 5.921 11.94 -7.006 -9.079 0 -31.08 41.94 1.974 0.9868 -27.04 -2.072
0.585 22.99 37.99 -1.085 15 18.95 2.96 16.97 -5.033 -8.092 -1.085 -21.02 38.98 4.934 -1.085 -18.06 8.98
0.59 15 27.93 1.974 3.947 11.94 1.974 20.92 -3.059 1.974 0.9868 -15.1 36.91 7.993 1.974 -11.05 13.91
0.595 -5.033 5.921 5.921 0.9868 1.974 0.9868 19.93 -13.03 5.921 -1.085 -17.07 30 11.94 -5.033 -11.05 9.967
0.6 -25.06 -6.02 9.967 -1.085 1.974 -5.033 12.93 -23.09 17.96 -3.059 -16.09 23.98 10.95 -16.09 -16.09 1.974
0.605 -37.01 -12.04 6.908 -9.079 -3.059 -17.07 8.98 -36.02 20.92 -9.079 -11.05 18.95 5.921 -23.09 -20.03 -7.006
0.61 -31.08 0 -1.085 -14.01 -1.085 -22.01 7.993 -41.05 20.92 -12.04 0.9868 19.93 3.947 -26.05 -16.09 -12.04
0.615 -19.05 18.95 -8.092 -17.07 11.94 -19.05 8.98 -36.02 15 -5.033 7.993 24.97 0 -21.02 -2.072 -5.033
0.62 -3.059 36.91 -15.1 -7.006 30 -5.033 10.95 -23.09 7.993 0.9868 15 33.95 1.974 -14.01 2.96 5.921
0.625 0.9868 30 -15.1 13.91 41.94 1.974 7.993 -13.03 -3.059 -2.072 13.91 39.97 -3.059 -5.033 3.947 23.98
0.63 -5.033 0 -7.006 51.91 49.93 15.99 0.9868 -3.059 -17.07 0 9.967 42.93 -9.079 1.974 -1.085 35.92
0.635 -11.05 -35.03 -2.072 82.99 56.94 20.92 -4.046 -7.006 -28.03 -4.046 5.921 40.95 -10.07 0.9868 -16.09 32.96
0.64 -11.05 -59.01 -1.085 85.95 57.93 19.93 -11.05 -13.03 -29.01 -11.05 7.993 31.97 -11.05 0 -27.04 21.91
0.645 0.9868 -49.04 0.9868 62.96 52.99 18.95 -8.092 -18.06 -20.03 -11.05 11.94 27.93 -6.02 0.9868 -26.05 6.908
0.65 15 -9.079 -4.046 20.92 47.96 11.94 -2.072 -23.09 -8.092 -7.006 17.96 23.98 -2.072 0.9868 -18.06 0
0.655 28.91 35.92 -9.079 -17.07 41.94 11.94 3.947 -23.09 1.974 0.9868 17.96 23.98 0.9868 -2.072 -5.033 -3.059
0.66 32.96 63.95 -11.05 -35.03 39.97 12.93 15.99 -19.05 8.98 0 9.967 21.91 0 0.9868 3.947 1.974
0.665 20.92 60 -14.01 -39.08 37.99 12.93 21.91 -18.06 7.993 3.947 -2.072 15.99 1.974 -1.085 11.94 0
0.67 0.9868 27.93 -19.05 -33.06 35.92 9.967 19.93 -21.02 0 3.947 -11.05 7.993 -1.085 -3.059 11.94 3.947
0.675 -7.006 -1.085 -23.09 -20.03 32.96 5.921 9.967 -26.05 -3.059 0 -23.09 1.974 -4.046 -7.006 10.95 1.974
0.68 -15.1 -17.07 -23.09 -18.06 25.95 1.974 0.9868 -34.04 -9.079 -3.059 -33.06 1.974 -8.092 -9.079 4.934 -2.072
0.685 -19.05 -9.079 -23.09 -17.07 13.91 -7.006 -9.079 -43.02 -7.006 -11.05 -37.01 7.993 -15.1 -11.05 0.9868 0.9868
0.69 -21.02 5.921 -16.09 -16.09 5.921 -10.07 -13.03 -46.08 -3.059 -17.07 -39.08 11.94 -18.06 -11.05 -2.072 -1.085
0.695 -33.06 13.91 -8.092 -14.01 0.9868 -16.09 -7.006 -48.06 -2.072 -23.09 -41.05 11.94 -18.06 -11.05 1.974 -1.085
0.7 -53.09 1.974 -3.059 -13.03 3.947 -19.05 -2.072 -45.1 0 -23.09 -51.02 3.947 -15.1 -9.079 5.921 -7.006
0.705 -75.1 -21.02 -4.046 -9.079 8.98 -14.01 5.921 -39.08 0 -19.05 -61.08 0.9868 -7.006 -9.079 13.91 -11.05
0.71 -91.08 -49.04 -10.07 -7.006 10.95 -9.079 5.921 -31.08 -1.085 -11.05 -69.08 -5.033 -3.059 -5.033 13.91 -11.05
0.715 -87.04 -59.01 -19.05 -5.033 9.967 -2.072 -2.072 -19.05 -5.033 -1.085 -69.08 -1.085 -5.033 -1.085 3.947 -3.059
0.72 -63.06 -47.07 -31.08 -5.033 0 11.94 -7.006 -7.006 -11.05 0 -57.04 1.974 -17.07 0 -5.033 5.921
0.725 -29.01 -27.04 -43.02 -9.079 -9.079 17.96 -15.1 -1.085 -13.03 0 -43.02 7.993 -29.01 1.974 -15.1 17.96
0.73 -1.085 -11.05 -53.09 -17.07 -19.05 9.967 -19.05 -1.085 -11.05 0.9868 -35.03 5.921 -39.08 -2.072 -17.07 19.93
0.735 8.98 -7.006 -55.06 -27.04 -21.02 -1.085 -13.03 -7.006 -3.059 -5.033 -37.01 -2.072 -37.01 -3.059 -9.079 7.993
0.74 -1.085 -19.05 -47.07 -33.06 -11.05 -15.1 -2.072 -9.079 5.921 -3.059 -43.02 -3.059 -25.06 -7.006 0.9868 -5.033
0.745 -35.03 -33.06 -29.01 -29.01 5.921 -21.02 15.99 -5.033 21.91 0 -45.1 -5.033 -5.033 -5.033 5.921 -19.05
0.75 -67 -43.02 -7.006 -15.1 23.98 -11.05 30 0 31.97 7.993 -35.03 -1.085 5.921 1.974 9.967 -23.09
0.755 -81.02 -39.08 -2.072 -3.059 25.95 0.9868 31.97 7.993 27.93 9.967 -15.1 1.974 7.993 11.94 3.947 -19.05
0.76 -69.08 -25.06 -2.072 -1.085 9.967 0 13.91 1.974 7.993 -2.072 -2.072 3.947 -1.085 13.91 0.9868 -17.07
0.765 -39.08 -7.006 -17.07 -9.079 -13.03 -7.006 -7.006 -13.03 -17.07 -17.07 1.974 1.974 -21.02 3.947 -11.05 -21.02
0.77 -5.033 1.974 -28.03 -19.05 -35.03 -28.03 -29.01 -39.08 -41.05 -37.01 -5.033 0 -32.07 -5.033 -19.05 -31.08
0.775 12.93 11.94 -24.08 -23.09 -31.08 -48.06 -33.06 -53.09 -49.04 -45.1 -19.05 -2.072 -30.1 -17.07 -21.02 -35.03
0.78 22.99 15.99 -13.03 -17.07 -9.079 -51.02 -17.07 -51.02 -41.05 -37.01 -31.08 0 -17.07 -13.03 -17.07 -25.06
0.785 22.99 17.96 -1.085 -2.072 11.94 -36.02 1.974 -35.03 -19.05 -17.07 -29.01 5.921 0 -2.072 -11.05 -4.046
0.79 20.92 21.91 9.967 4.934 23.98 -14.01 19.93 -13.03 0.9868 0 -17.07 11.94 0.9868 17.96 -5.033 12.93
0.795 16.97 23.98 5.921 9.967 21.91 0.9868 21.91 0.9868 9.967 13.91 -5.033 13.91 -2.072 30 -3.059 21.91
0.8 4.934 26.94 1.974 12.93 7.993 3.947 15.99 0 13.91 18.95 -3.059 15 -3.059 31.97 -5.033 18.95
0.805 -9.079 26.94 2.96 8.98 -2.072 0 3.947 -2.072 7.993 10.95 -11.05 12.93 -13.03 19.93 -13.03 2.96
0.81 -29.01 17.96 5.921 0 -2.072 -3.059 0 -5.033 0.9868 0.9868 -31.08 5.921 -13.03 1.974 -25.06 -9.079
0.815 -43.02 2.96 9.967 -4.046 4.934 -12.04 2.96 -10.07 -13.03 -10.07 -47.07 1.974 -6.02 -3.059 -33.06 -13.03
0.82 -43.02 -6.02 -1.085 -15.1 2.96 -19.05 4.934 -18.06 -25.06 -12.04 -55.06 -6.02 -4.046 -7.006 -36.02 -5.033
0.825 -37.01 -15.1 -19.05 -27.04 -5.033 -27.04 0 -27.04 -31.08 -9.079 -53.09 -15.1 -9.079 -3.059 -33.06 1.974
0.83 -29.01 -9.079 -40.06 -31.08 -24.08 -33.06 -8.092 -38.09 -30.1 -1.085 -43.02 -13.03 -14.01 0 -20.03 18.95
0.835 -29.01 -3.059 -48.06 -22.01 -40.06 -36.02 -19.05 -50.03 -26.05 0.9868 -37.01 -11.05 -19.05 1.974 -8.092 25.95
0.84 -41.05 -2.072 -41.05 -11.05 -39.08 -35.03 -27.04 -55.06 -23.09 -1.085 -37.01 -5.033 -13.03 1.974 -2.072 15.99
0.845 -43.02 0 -21.02 2.96 -26.05 -24.08 -18.06 -49.04 -15.1 -9.079 -40.06 -1.085 0 1.974 5.921 4.934
0.85 -35.03 -13.03 0 22.99 -5.033 -9.079 -1.085 -34.04 -5.033 -12.04 -44.01 5.921 8.98 5.921 12.93 1.974
0.855 -13.03 -22.01 0.9868 45.99 6.908 5.921 15.99 -15.1 2.96 -11.05 -32.07 9.967 20.92 15.99 17.96 0.9868
0.86 4.934 -25.06 0 66.91 11.94 21.91 30 1.974 19.93 1.974 -10.07 9.967 16.97 25.95 15 0.9868
0.865 12.93 -20.03 -15.1 80.92 8.98 30.99 34.93 9.967 30 5.921 8.98 4.934 6.908 31.97 5.921 6.908
0.87 2.96 -17.07 -21.02 81.91 0 31.97 30 11.94 21.91 13.91 21.91 0.9868 -3.059 30 -7.006 11.94
0.875 -17.07 -21.02 -16.09 66.91 1.974 22.99 19.93 6.908 8.98 11.94 19.93 -5.033 -13.03 21.91 -22.01 9.967
0.88 -35.03 -29.01 -4.046 33.95 -2.072 9.967 8.98 -1.085 -4.046 7.993 9.967 -5.033 -12.04 9.967 -30.1 4.934
0.885 -35.03 -33.06 1.974 3.947 -3.059 -3.059 -2.072 -5.033 -19.05 1.974 5.921 -3.059 -5.033 3.947 -23.09 -2.072
0.89 -13.03 -24.08 6.908 -11.05 0 -9.079 -1.085 -8.092 -21.02 -1.085 7.993 0.9868 0.9868 1.974 -4.046 -1.085
0.895 10.95 -2.072 3.947 -18.06 1.974 -8.092 0.9868 -8.092 -15.1 -2.072 17.96 6.908 8.98 3.947 7.993 -1.085
0.9 28.91 19.93 -3.059 -11.05 0.9868 -3.059 -2.072 -13.03 -9.079 -11.05 21.91 3.947 9.967 5.921 23.98 -7.006
0.905 30.99 34.93 -8.092 -8.092 -1.085 0.9868 -1.085 -15.1 -5.033 -18.06 11.94 1.974 5.921 3.947 23.98 -12.04
