    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.36 -19.54 234.5 439.7 234.5 68.39 -175.9 -185.6 -214.9 -586.2 -136.8 0 254 -498.3 78.16 -322.4 -205.2 -224.7 146.6 136.8 0
1.365 -127 234.5 39.08 293.1 -224.7 -19.54 -224.7 -58.62 -635.6 -312.7 185.6 332.2 205.2 127 -58.62 -185.6 -185.6 234.5 214.9 0
1.37 293.1 312.7 938 586.2 547.1 351.7 254 185.6 -254 -273.6 381 322.4 136.8 224.7 390.8 -78.16 351.7 625.3 556.9 0
1.375 68.39 185.6 488.5 342 224.7 127 97.7 107.5 -439.7 -420.1 234.5 429.9 166.1 127 322.4 -48.85 205.2 420.1 390.8 0
1.38 29.31 58.62 136.8 312.7 87.93 78.16 127 87.93 -361.5 -429.9 351.7 283.3 156.3 -39.08 302.9 48.85 156.3 351.7 478.7 0
1.385 9.77 78.16 273.6 224.7 273.6 48.85 224.7 146.6 -342 -390.8 400.6 371.3 -117.2 19.54 302.9 68.39 195.4 390.8 488.5 0
1.39 97.7 107.5 400.6 107.5 312.7 -156.3 234.5 29.31 -254 -410.4 351.7 332.2 156.3 -107.5 361.5 117.2 254 459.2 517.8 0
1.395 68.39 166.1 527.6 87.93 390.8 -127 244.3 87.93 -205.2 -254 371.3 351.7 97.7 -97.7 381 0 254 488.5 537.4 0
1.4 39.08 166.1 429.9 19.54 293.1 -224.7 58.62 -156.3 -254 -351.7 293.1 351.7 -29.31 -136.8 156.3 -19.54 146.6 214.9 361.5 0
1.405 87.93 107.5 371.3 -78.16 234.5 -342 -29.31 -195.4 -283.3 -273.6 244.3 322.4 -39.08 -156.3 68.39 -19.54 58.62 19.54 136.8 0
1.41 -29.31 146.6 224.7 -117.2 19.54 -351.7 -146.6 -185.6 -273.6 -127 107.5 342 -273.6 -166.1 -205.2 68.39 0 -78.16 39.08 0
1.415 -48.85 195.4 -29.31 9.77 -19.54 -214.9 -156.3 -68.39 -185.6 127 351.7 342 -459.2 -185.6 -342 87.93 -9.77 -205.2 -19.54 0
1.42 -273.6 9.77 -136.8 -87.93 -214.9 -381 -127 0 -9.77 566.7 -68.39 175.9 -429.9 -302.9 -283.3 107.5 -166.1 -273.6 58.62 0
1.425 -107.5 293.1 48.85 185.6 136.8 -127 175.9 185.6 312.7 742.6 29.31 244.3 -234.5 29.31 -29.31 97.7 -9.77 0 234.5 0
1.43 -254 58.62 -175.9 29.31 -48.85 -175.9 136.8 263.8 390.8 1055 -175.9 214.9 -234.5 -68.39 -19.54 175.9 -78.16 -97.7 322.4 0
1.435 -224.7 58.62 68.39 381 117.2 0 127 293.1 420.1 1094 -185.6 -263.8 -234.5 -156.3 78.16 185.6 -19.54 29.31 390.8 0
1.44 -254 -224.7 -87.93 -68.39 39.08 -293.1 78.16 68.39 312.7 967.3 -293.1 58.62 -117.2 -87.93 -39.08 273.6 -68.39 -127 234.5 0
1.445 -156.3 0 195.4 322.4 332.2 -107.5 107.5 78.16 361.5 1065 19.54 -78.16 58.62 -146.6 136.8 302.9 58.62 -58.62 283.3 0
1.45 -361.5 -224.7 195.4 -39.08 156.3 -263.8 -166.1 -185.6 127 810.9 -146.6 68.39 0 19.54 9.77 185.6 -29.31 -214.9 39.08 0
1.455 -332.2 -185.6 -107.5 68.39 -68.39 -488.5 -312.7 -400.6 -87.93 586.2 0 390.8 48.85 19.54 0 -39.08 -146.6 -420.1 -166.1 0
1.46 -273.6 -254 9.77 -19.54 -87.93 -655.1 -488.5 -566.7 -273.6 322.4 0 -19.54 39.08 58.62 -19.54 -136.8 -342 -586.2 -342 0
1.465 -175.9 -244.3 136.8 136.8 39.08 -586.2 -429.9 -488.5 -312.7 322.4 -117.2 175.9 -127 117.2 -58.62 -87.93 -254 -439.7 -273.6 0
1.47 -244.3 -293.1 -185.6 9.77 -156.3 -586.2 -508.1 -420.1 -459.2 9.77 68.39 29.31 -205.2 -48.85 -87.93 -146.6 -439.7 -371.3 -332.2 0
1.475 -78.16 -273.6 146.6 78.16 58.62 -537.4 -400.6 -478.7 -439.7 -254 -175.9 205.2 -429.9 19.54 -146.6 -156.3 -263.8 -166.1 -283.3 0
1.48 19.54 -293.1 254 107.5 244.3 -390.8 -254 -429.9 -449.4 -498.3 9.77 39.08 -263.8 -117.2 -254 -205.2 -175.9 9.77 -175.9 0
1.485 214.9 -58.62 195.4 263.8 156.3 -283.3 -146.6 -400.6 -342 -625.3 371.3 127 -224.7 -68.39 -117.2 -234.5 39.08 156.3 -175.9 0
1.49 498.3 107.5 508.1 312.7 293.1 -205.2 -68.39 -332.2 -302.9 -742.6 166.1 185.6 -68.39 58.62 -29.31 -185.6 254 263.8 -127 0
1.495 449.4 156.3 371.3 449.4 185.6 -107.5 -19.54 -273.6 -273.6 -683.9 117.2 263.8 -146.6 156.3 19.54 -195.4 293.1 263.8 -127 0
1.5 361.5 97.7 185.6 556.9 175.9 29.31 -9.77 -214.9 -293.1 -674.6 -87.93 273.6 -351.7 273.6 -146.6 -87.93 293.1 205.2 -58.62 0
1.505 371.3 58.62 371.3 508.1 459.2 97.7 185.6 -48.85 -146.6 -381 -97.7 410.4 -293.1 293.1 29.31 127 361.5 390.8 78.16 0
1.51 293.1 -68.39 136.8 322.4 263.8 97.7 185.6 -9.77 -117.2 -195.4 -29.31 302.9 -273.6 234.5 0 117.2 234.5 381 136.8 0
1.515 -68.39 -371.3 -39.08 -19.54 332.2 -107.5 195.4 0 39.08 78.16 -214.9 0 -820.7 136.8 0 117.2 -9.77 195.4 156.3 0
1.52 0 -293.1 19.54 -127 273.6 -127 312.7 -9.77 156.3 127 87.93 9.77 -78.16 87.93 293.1 48.85 9.77 78.16 136.8 0
1.525 -195.4 -449.4 -97.7 -205.2 224.7 -175.9 273.6 87.93 390.8 390.8 -136.8 -97.7 -517.8 87.93 410.4 39.08 -78.16 -58.62 78.16 0
1.53 -58.62 -244.3 -58.62 -48.85 156.3 -58.62 244.3 136.8 459.2 332.2 -68.39 -9.77 -175.9 185.6 527.6 -107.5 39.08 -127 87.93 0
1.535 -175.9 -371.3 -175.9 -39.08 97.7 -29.31 166.1 185.6 459.2 576.5 -146.6 -97.7 -283.3 185.6 381 -9.77 48.85 -166.1 68.39 0
1.54 -87.93 -351.7 -156.3 -87.93 9.77 -48.85 58.62 136.8 459.2 615.5 -107.5 -68.39 -293.1 48.85 332.2 -97.7 9.77 -263.8 -39.08 0
1.545 214.9 -117.2 156.3 214.9 635.1 332.2 508.1 410.4 781.6 918.4 58.62 166.1 -361.5 351.7 478.7 185.6 420.1 205.2 381 0
1.55 117.2 -293.1 166.1 -117.2 420.1 29.31 371.3 351.7 742.6 1006 214.9 19.54 -156.3 322.4 469 166.1 322.4 166.1 302.9 0
1.555 185.6 -175.9 586.2 68.39 664.4 244.3 449.4 381 742.6 1065 185.6 -9.77 -97.7 322.4 478.7 312.7 547.1 322.4 469 0
1.56 58.62 -400.6 136.8 -117.2 283.3 -136.8 107.5 107.5 400.6 791.4 322.4 -263.8 -322.4 175.9 283.3 97.7 263.8 29.31 185.6 0
1.565 -166.1 -381 48.85 -166.1 48.85 -254 -214.9 -29.31 127 625.3 -68.39 -136.8 -244.3 146.6 117.2 107.5 166.1 -195.4 -58.62 0
1.57 -58.62 -97.7 -175.9 117.2 -117.2 -175.9 -459.2 -166.1 -146.6 332.2 166.1 -205.2 -361.5 -127 39.08 97.7 136.8 -273.6 -254 0
1.575 -205.2 -175.9 -254 -97.7 -166.1 -351.7 -683.9 -371.3 -429.9 -9.77 -68.39 29.31 -644.8 -127 -78.16 -58.62 9.77 -400.6 -449.4 0
1.58 -87.93 -58.62 -263.8 -29.31 -439.7 -214.9 -693.7 -214.9 -547.6 -29.31 39.08 -224.7 -420.1 -390.8 -185.6 -97.7 19.54 -390.8 -498.3 0
1.585 -107.5 -48.85 0 -420.1 -97.7 -429.9 -703.5 -527.6 -693.7 -371.3 78.16 78.16 -351.7 -117.2 -39.08 -195.4 58.62 -273.6 -498.3 0
1.59 19.54 97.7 166.1 -283.3 -332.2 -224.7 -752.3 -361.5 -742.6 -459.2 -146.6 -175.9 -273.6 117.2 -146.6 -127 234.5 -87.93 -449.4 0
1.595 -87.93 -19.54 -273.6 -429.9 -459.2 -371.3 -908.6 -644.8 -830.5 -732.8 9.77 -107.5 -136.8 117.2 -302.9 -244.3 58.62 -263.8 -566.7 0
1.6 136.8 9.77 97.7 -361.5 -244.3 -283.3 -674.6 -547.6 -625.3 -762.1 -127 -58.62 -39.08 254 -166.1 -166.1 185.6 -146.6 -371.3 0
1.605 175.9 58.62 -19.54 -351.7 -117.2 -205.2 -537.4 -361.5 -400.6 -664.4 68.39 175.9 -19.54 361.5 -117.2 -68.39 166.1 -146.6 -195.4 0
1.61 -68.39 -127 -68.39 -498.3 -29.31 -97.7 -390.8 -244.3 -283.3 -615.5 -29.31 0 -9.77 273.6 -39.08 -107.5 78.16 -127 -107.5 0
1.615 -68.39 -146.6 175.9 -371.3 117.2 78.16 -87.93 127 78.16 -332.2 -175.9 263.8 205.2 342 107.5 -68.39 29.31 48.85 156.3 0
1.62 -166.1 -146.6 244.3 -293.1 127 156.3 -97.7 9.77 78.16 -390.8 -185.6 244.3 195.4 136.8 97.7 -29.31 19.54 19.54 175.9 0
1.625 -195.4 -127 107.5 -302.9 136.8 127 117.2 175.9 234.5 -214.9 -234.5 420.1 166.1 224.7 175.9 0 -68.39 68.39 254 0
1.63 -39.08 127 508.1 -136.8 390.8 273.6 195.4 234.5 371.3 97.7 -469 97.7 146.6 146.6 224.7 156.3 117.2 244.3 322.4 0
1.635 -87.93 127 195.4 -244.3 107.5 97.7 68.39 156.3 312.7 117.2 -293.1 107.5 39.08 175.9 87.93 166.1 39.08 107.5 332.2 0
1.64 -48.85 175.9 342 -283.3 351.7 58.62 254 322.4 517.8 517.8 -254 -68.39 -39.08 146.6 87.93 273.6 146.6 58.62 508.1 0
1.645 -97.7 117.2 302.9 -439.7 293.1 -166.1 332.2 273.6 586.2 683.9 58.62 -29.31 449.4 273.6 68.39 205.2 136.8 19.54 556.9 0
1.65 -29.31 156.3 342 -273.6 263.8 29.31 273.6 488.5 674.2 830.5 19.54 0 273.6 234.5 127 273.6 273.6 136.8 654.6 0
1.655 -293.1 -39.08 166.1 -312.7 175.9 -87.93 273.6 342 654.6 771.9 156.3 -214.9 -39.08 68.39 -29.31 0 195.4 19.54 586.2 0
1.66 -214.9 -9.77 97.7 -117.2 -19.54 19.54 205.2 410.4 615.5 762.1 -185.6 -254 -9.77 205.2 68.39 97.7 234.5 19.54 527.6 0
1.665 -185.6 214.9 214.9 58.62 127 78.16 195.4 381 527.6 508.1 254 205.2 -48.85 -9.77 87.93 -185.6 381 68.39 449.4 0
1.67 -166.1 273.6 39.08 175.9 9.77 146.6 146.6 371.3 478.7 488.5 185.6 -410.4 -9.77 68.39 156.3 -39.08 429.9 97.7 420.1 0
1.675 -78.16 390.8 107.5 58.62 175.9 97.7 78.16 214.9 312.7 214.9 -312.7 -39.08 -185.6 78.16 -29.31 -58.62 410.4 19.54 263.8 0
1.68 -58.62 127 107.5 -254 -39.08 -78.16 -117.2 -48.85 146.6 -78.16 205.2 -322.4 -156.3 39.08 -39.08 0 283.3 -156.3 29.31 0
1.685 48.85 263.8 97.7 -361.5 58.62 -127 -146.6 -166.1 48.85 -302.9 -39.08 -107.5 185.6 19.54 0 9.77 293.1 -175.9 -97.7 0
1.69 -48.85 97.7 -39.08 -517.8 -293.1 -185.6 -459.2 -361.5 -273.6 -615.5 97.7 -263.8 185.6 9.77 -117.2 19.54 166.1 -381 -361.5 0
1.695 263.8 410.4 263.8 -166.1 -117.2 68.39 -312.7 -205.2 -234.5 -625.3 371.3 78.16 410.4 156.3 48.85 78.16 517.8 -117.2 -214.9 0
1.7 117.2 312.7 97.7 -107.5 -175.9 205.2 -429.9 -293.1 -410.4 -889.1 127 -205.2 -293.1 48.85 -195.4 -48.85 429.9 -283.3 -322.4 0
1.705 -48.85 214.9 -68.39 -312.7 -214.9 -39.08 -508.1 -214.9 -410.4 -947.7 78.16 -156.3 68.39 -19.54 -234.5 9.77 312.7 -322.4 -342 0
1.71 -68.39 254 -185.6 -254 -205.2 19.54 -351.7 -234.5 -273.6 -996.6 87.93 263.8 -48.85 166.1 -234.5 -29.31 254 -224.7 -351.7 0
1.715 -332.2 78.16 -87.93 -322.4 -185.6 -107.5 -420.1 -263.8 -263.8 -1036 -361.5 -273.6 -205.2 58.62 -312.7 -68.39 -29.31 -312.7 -449.4 0
1.72 -283.3 87.93 -400.6 -302.9 -273.6 48.85 -342 -234.5 -156.3 -918.4 -166.1 -78.16 68.39 107.5 -302.9 -39.08 -117.2 -234.5 -439.7 0
1.725 -195.4 -68.39 -166.1 -410.4 -195.4 -48.85 -205.2 -127 9.77 -586.2 117.2 -146.6 9.77 117.2 -175.9 -39.08 -175.9 -224.7 -410.4 0
1.73 -224.7 -48.85 -224.7 -469 -127 -87.93 -127 -48.85 127 -263.8 -107.5 -214.9 -117.2 97.7 -146.6 0 -195.4 -166.1 -312.7 0
1.735 -107.5 -48.85 -244.3 -410.4 -214.9 78.16 19.54 195.4 302.9 175.9 -19.54 0 87.93 48.85 -146.6 136.8 -127 -117.2 -127 0
1.74 -146.6 -107.5 -224.7 -420.1 -68.39 -29.31 146.6 254 390.8 342 97.7 -97.7 97.7 0 -195.4 244.3 -175.9 -185.6 -29.31 0
1.745 -107.5 58.62 58.62 -205.2 48.85 127 312.7 351.7 478.7 527.6 -263.8 29.31 58.62 48.85 -205.2 283.3 78.16 -9.77 136.8 0
1.75 -58.62 166.1 -214.9 -39.08 107.5 302.9 390.8 439.7 576.5 674.2 -48.85 -97.7 -68.39 -9.77 -156.3 263.8 48.85 78.16 185.6 0
1.755 -107.5 205.2 283.3 -244.3 429.9 -78.16 390.8 312.7 488.5 644.8 -136.8 -29.31 -390.8 -127 -127 117.2 97.7 68.39 87.93 0
1.76 -58.62 146.6 39.08 -146.6 205.2 68.39 371.3 371.3 508.1 664.4 -29.31 87.93 136.8 -156.3 -19.54 107.5 68.39 -68.39 58.62 0
1.765 -87.93 127 185.6 -293.1 410.4 0 371.3 273.6 478.7 576.5 351.7 -58.62 -19.54 -185.6 107.5 -29.31 68.39 78.16 78.16 0
1.77 -78.16 127 175.9 -166.1 312.7 136.8 342 263.8 478.7 410.4 -117.2 39.08 87.93 0 185.6 48.85 39.08 87.93 97.7 0
1.775 -136.8 205.2 78.16 -214.9 146.6 263.8 254 195.4 332.2 322.4 68.39 -127 674.2 58.62 322.4 9.77 68.39 87.93 68.39 0
1.78 -175.9 136.8 58.62 -156.3 127 429.9 214.9 195.4 244.3 127 -117.2 29.31 -127 244.3 195.4 -29.31 39.08 29.31 39.08 0
1.785 -214.9 48.85 -185.6 -195.4 -19.54 371.3 97.7 127 97.7 9.77 0 -78.16 39.08 87.93 175.9 -146.6 -9.77 0 -87.93 0
1.79 -58.62 87.93 87.93 -244.3 146.6 302.9 185.6 166.1 68.39 -175.9 127 -9.77 -107.5 29.31 136.8 -166.1 136.8 29.31 -29.31 0
1.795 107.5 224.7 224.7 146.6 68.39 429.9 78.16 68.39 -136.8 -390.8 175.9 205.2 175.9 -136.8 19.54 -254 234.5 48.85 -107.5 0
1.8 127 234.5 302.9 -136.8 185.6 58.62 97.7 -68.39 -234.5 -478.7 234.5 195.4 107.5 78.16 -68.39 -185.6 205.2 29.31 -175.9 0
1.805 312.7 302.9 420.1 273.6 127 293.1 -39.08 -136.8 -429.9 -742.6 136.8 -136.8 9.77 -156.3 -97.7 -234.5 214.9 0 -342 0
1.81 205.2 410.4 263.8 87.93 39.08 263.8 -97.7 -68.39 -469 -713.2 107.5 205.2 39.08 9.77 -205.2 -97.7 214.9 19.54 -381 0
1.815 127 332.2 205.2 -68.39 29.31 68.39 -146.6 -136.8 -547.6 -840.3 117.2 -29.31 -136.8 78.16 -244.3 -117.2 58.62 -68.39 -498.3 0
1.82 136.8 293.1 224.7 0 127 224.7 -78.16 -78.16 -371.3 -742.6 -19.54 283.3 -322.4 156.3 -254 -97.7 68.39 -58.62 -400.6 0
1.825 48.85 175.9 -48.85 -19.54 -107.5 87.93 -234.5 -117.2 -400.6 -732.8 39.08 87.93 -410.4 87.93 -214.9 -146.6 -185.6 -244.3 -488.5 0
1.83 410.4 273.6 498.3 136.8 322.4 214.9 19.54 68.39 -127 -390.8 9.77 351.7 -400.6 156.3 48.85 9.77 58.62 -19.54 -185.6 0
1.835 146.6 -39.08 -214.9 -19.54 -312.7 -58.62 -312.7 -127 -390.8 -400.6 48.85 -9.77 -400.6 -97.7 -107.5 -78.16 -332.2 -351.7 -439.7 0
1.84 293.1 -9.77 19.54 -78.16 -87.93 0 -156.3 29.31 -234.5 -48.85 166.1 87.93 -508.1 -175.9 -87.93 166.1 -244.3 -205.2 -381 0
1.845 117.2 -87.93 -166.1 -214.9 -117.2 -39.08 -107.5 39.08 -127 254 117.2 -39.08 -136.8 -283.3 68.39 273.6 -361.5 -185.6 -381 0
1.85 78.16 -146.6 -29.31 -420.1 -48.85 -146.6 -48.85 29.31 -48.85 293.1 166.1 -87.93 -459.2 -371.3 9.77 254 -214.9 -39.08 -342 0
1.855 -58.62 -107.5 -185.6 -254 -58.62 9.77 58.62 175.9 48.85 537.4 224.7 -68.39 -117.2 -293.1 185.6 361.5 -146.6 107.5 -214.9 0
1.86 175.9 -29.31 322.4 -58.62 371.3 224.7 332.2 312.7 254 625.3 -156.3 -175.9 -312.7 -244.3 224.7 234.5 87.93 205.2 19.54 0
1.865 -127 -9.77 -244.3 -136.8 -185.6 146.6 185.6 293.1 205.2 683.9 263.8 -68.39 -273.6 -48.85 78.16 205.2 -58.62 68.39 -58.62 0
1.87 78.16 117.2 185.6 107.5 234.5 293.1 381 400.6 234.5 635.1 156.3 29.31 -342 -117.2 117.2 136.8 107.5 283.3 29.31 0
1.875 -234.5 39.08 -185.6 78.16 205.2 254 420.1 469 224.7 703.5 -175.9 -127 -400.6 351.7 9.77 254 -19.54 234.5 39.08 0
1.88 -351.7 -117.2 -283.3 87.93 19.54 175.9 234.5 97.7 -87.93 234.5 244.3 -156.3 -302.9 -58.62 -68.39 -107.5 -146.6 117.2 -175.9 0
1.885 -195.4 0 488.5 332.2 654.6 390.8 537.4 283.3 136.8 342 -224.7 156.3 -205.2 449.4 78.16 224.7 117.2 429.9 58.62 0
1.89 -361.5 -29.31 -576.5 302.9 -127 302.9 254 117.2 9.77 0 420.1 -244.3 146.6 29.31 136.8 -156.3 -136.8 205.2 -136.8 0
1.895 -273.6 19.54 -19.54 156.3 68.39 146.6 371.3 -87.93 166.1 -78.16 185.6 -342 -195.4 39.08 0 0 -107.5 214.9 -97.7 0
1.9 -136.8 29.31 -381 58.62 -166.1 58.62 302.9 -175.9 195.4 -175.9 498.3 -195.4 214.9 -39.08 195.4 -127 -166.1 0 -214.9 0
1.905 -78.16 -48.85 -136.8 -312.7 19.54 -58.62 390.8 -283.3 371.3 -195.4 371.3 -478.7 -127 0 175.9 -68.39 -136.8 -78.16 -195.4 0
1.91 29.31 175.9 -117.2 -127 39.08 -146.6 342 -332.2 420.1 -234.5 342 -381 -97.7 -97.7 322.4 -127 29.31 0 -185.6 0
1.915 -107.5 136.8 -273.6 -136.8 -97.7 -68.39 205.2 -381 244.3 -166.1 263.8 -302.9 -156.3 -117.2 136.8 -166.1 -87.93 -97.7 -254 0
1.92 -97.7 48.85 -224.7 -195.4 -107.5 -254 136.8 -517.8 107.5 -351.7 351.7 -283.3 -254 -195.4 58.62 -283.3 -263.8 -166.1 -322.4 0
1.925 0 351.7 -78.16 254 -9.77 68.39 136.8 -263.8 0 -244.3 175.9 48.85 -214.9 -48.85 0 -127 -117.2 78.16 -205.2 0
1.93 -97.7 263.8 -185.6 185.6 -127 78.16 -48.85 -302.9 -244.3 -439.7 322.4 254 -234.5 -87.93 -117.2 -166.1 -185.6 -9.77 -302.9 0
1.935 -48.85 185.6 -97.7 146.6 -107.5 -68.39 -254 -322.4 -459.2 -615.5 283.3 -68.39 -332.2 -117.2 -263.8 -283.3 -136.8 -127 -527.6 0
1.94 107.5 302.9 0 293.1 -9.77 29.31 -312.7 -263.8 -517.8 -683.9 244.3 48.85 -322.4 -175.9 -224.7 -361.5 78.16 -214.9 -508.1 0
1.945 166.1 312.7 146.6 224.7 -58.62 -39.08 -381 -185.6 -517.8 -527.6 68.39 -136.8 -332.2 -332.2 -254 -214.9 175.9 -234.5 -488.5 0
1.95 283.3 293.1 224.7 371.3 39.08 87.93 -420.1 -97.7 -459.2 -342 381 -9.77 -420.1 -205.2 -254 -78.16 234.5 -195.4 -429.9 0
1.955 293.1 234.5 234.5 254 195.4 127 -273.6 9.77 -312.7 -127 -78.16 -48.85 -342 -322.4 -156.3 -39.08 146.6 -146.6 -302.9 0
1.96 97.7 9.77 -185.6 136.8 -234.5 273.6 -302.9 87.93 -136.8 78.16 205.2 -87.93 -224.7 -205.2 -166.1 39.08 -136.8 -302.9 -361.5 0
