    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
0.445 16.98 12.91 -5.116 -2.093 18.95 1.977 3.953 -1.046 -20.11 -22.09 -24.07 -12.09 -3.023 -22.09 -16.04 -1.046
0.45 -1.046 -2.093 -14.07 -13.02 -4.069 -11.05 -9.069 -10.12 -20.11 -4.069 -10.12 0.9301 -5.116 -2.093 -14.07 -12.09
0.455 0.9301 -5.116 -8.022 -12.09 -9.069 -19.07 -13.02 -12.09 -5.116 0 -4.069 0.9301 -11.05 0 -11.05 -19.07
0.46 22.9 12.91 0.9301 3.953 16.98 0 8.953 3.953 18.95 -6.046 0 0 -23.02 -12.09 -8.022 -18.02
0.465 40.93 31.97 15 13.95 45.93 35.93 33.95 25.93 30 3.953 13.95 3.953 -21.04 -21.04 -3.023 -17.09
0.47 38.95 32.9 20.93 11.98 45 50 40.93 35.93 26.97 23.95 32.9 26.97 -5.116 -4.069 10.93 -4.069
0.475 25 23.95 17.91 0 23.95 41.97 35.93 30 17.91 20 33.95 27.9 1.977 -5.116 27.9 3.953
0.48 26.97 20.93 15.93 0 15 31.97 38.95 25.93 18.95 3.953 25.93 17.91 9.999 -24.07 42.9 20.93
0.485 22.9 17.91 8.953 7.906 15.93 40 41.97 17.91 13.95 7.906 30 23.95 23.95 -21.04 50 31.97
0.49 10.93 0.9301 3.953 7.906 10.93 43.95 32.9 9.999 2.907 35.93 47.9 51.97 41.97 26.97 48.95 36.97
0.495 -9.069 -12.09 -1.046 0.9301 1.977 33.95 9.999 1.977 -13.02 45 38.95 46.97 40 68.95 30 25.93
0.5 -19.07 -18.02 -13.02 0.9301 -10.12 7.906 -4.069 -11.05 -18.02 13.95 0.9301 0 3.953 38.95 -1.046 2.907
0.505 -13.02 -14.07 -20.11 1.977 -12.09 -9.069 -13.02 -16.04 -12.09 -20.11 -32.09 -42.09 -27.09 -14.07 -24.07 -16.04
0.51 -1.046 -6.046 -13.02 0 -10.12 -17.09 -10.12 -11.05 -6.046 -17.09 -25.11 -35.11 -31.04 -24.07 -26.04 -22.09
0.515 5 1.977 -1.046 0 -4.069 -5.116 -2.093 -1.046 -2.093 0 0.9301 0.9301 -5.116 12.91 -8.022 -6.046
0.52 12.91 6.976 -1.046 0.9301 2.907 3.953 0.9301 3.953 0 3.953 -1.046 6.976 5.93 36.97 0.9301 2.907
0.525 12.91 13.95 0 0 13.95 8.953 5 3.953 -1.046 -15.11 -15.11 -5.116 0 10.93 1.977 5
0.53 6.976 12.91 0 0 12.91 0.9301 0.9301 0.9301 2.907 -22.09 -16.04 -8.022 -2.093 -16.04 -2.093 6.976
0.535 8.953 15.93 9.999 8.953 9.999 -4.069 -1.046 0.9301 11.98 -2.093 5.93 17.91 15.93 0 6.976 20
0.54 18.95 26.97 30 18.95 15 -2.093 5.93 10.93 18.95 15 35 52.9 40 37.9 23.95 38.95
0.545 30.93 40 36.97 25.93 25.93 15 22.9 20.93 23.95 6.976 35 52.9 43.95 41.97 25.93 45.93
0.55 22.9 33.95 26.97 18.95 23.95 21.97 27.9 23.95 21.97 -7.092 17.91 30 23.95 1.977 5.93 25.93
0.555 0.9301 15 20 9.999 2.907 15 26.97 25.93 21.97 -5.116 15 22.9 5.93 -27.09 -3.023 5.93
0.56 -9.069 7.906 22.9 13.95 -7.092 13.95 25.93 25.93 30 7.906 23.95 27.9 0.9301 -23.02 -3.023 -3.023
0.565 -1.046 20.93 28.95 20.93 1.977 26.97 33.95 32.9 32.9 21.97 27.9 25.93 -8.022 -1.046 0 -15.11
0.57 12.91 30.93 20.93 20 15 35.93 32.9 28.95 18.95 20.93 10.93 2.907 -27.09 -2.093 -2.093 -30.11
0.575 12.91 15 0.9301 0 16.98 26.97 15.93 6.976 -2.093 15 0.9301 -9.069 -40.11 -15.11 -13.02 -46.04
0.58 5 0.9301 -8.022 -12.09 7.906 6.976 0 -8.022 -15.11 11.98 0.9301 -11.05 -35.11 -20.11 -12.09 -40.11
0.585 2.907 -3.023 -2.093 -7.092 1.977 -4.069 -3.023 -8.022 -10.12 0.9301 1.977 -3.023 -14.07 -9.069 0.9301 -14.07
0.59 -1.046 -1.046 12.91 6.976 -1.046 -2.093 1.977 1.977 -1.046 -11.05 -1.046 -1.046 -2.093 3.953 7.906 3.953
0.595 -9.069 -1.046 6.976 3.953 0.9301 -6.046 -3.023 -1.046 1.977 -22.09 -4.069 -6.046 10.93 13.95 8.953 16.98
0.6 -21.04 -26.04 -7.092 -11.05 -6.046 -13.02 -18.02 -14.07 -11.05 -13.02 0.9301 -1.046 15 18.95 10.93 20
0.605 -17.09 -41.04 -19.07 -24.07 -3.023 -20.11 -31.04 -23.02 -16.04 0 1.977 -2.093 16.98 16.98 12.91 20.93
0.61 -3.023 -29.07 -13.02 -18.02 0 -14.07 -29.07 -18.02 -11.05 -1.046 -5.116 -8.022 10.93 9.999 6.976 17.91
0.615 -3.023 -17.09 -7.092 0 -7.092 -12.09 -23.02 -15.11 1.977 -17.09 -14.07 -10.12 8.953 10.93 -1.046 12.91
0.62 -17.09 -15.11 -3.023 6.976 -23.02 -22.09 -15.11 -12.09 3.953 -22.09 -8.022 0.9301 15.93 25.93 5 16.98
0.625 -23.02 -19.07 -2.093 8.953 -25.11 -22.09 -13.02 -7.092 0 -13.02 2.907 15 20.93 28.95 16.98 22.9
0.63 -9.069 -15.11 0 10.93 -13.02 -4.069 -4.069 -1.046 -5.116 -5.116 5.93 8.953 9.999 1.977 13.95 17.91
0.635 -5.116 -10.12 -4.069 9.999 -3.023 5.93 -2.093 0 -19.07 -7.092 -3.023 -9.069 -8.022 -38.02 -10.12 -5.116
0.64 -19.07 -23.02 -11.05 -1.046 -17.09 0 -14.07 -17.09 -29.07 -11.05 -15.11 -20.11 -25.11 -40.11 -29.07 -23.02
0.645 -35.11 -35.11 -11.05 -6.046 -33.02 -22.09 -27.09 -27.09 -19.07 -1.046 -10.12 -4.069 -18.02 -4.069 -26.04 -24.07
0.65 -19.07 -23.02 1.977 -4.069 -21.04 -26.04 -17.09 -22.09 -1.046 10.93 0.9301 9.999 -3.023 13.95 -16.04 -14.07
0.655 5 -2.093 9.999 -1.046 -2.093 -2.093 -1.046 -5.116 5.93 20 2.907 8.953 -12.09 -1.046 -22.09 -20.11
0.66 20.93 17.91 7.906 6.976 18.95 18.95 9.999 2.907 3.953 21.97 1.977 -1.046 -32.09 -31.04 -34.07 -41.04
0.665 30.93 23.95 9.999 10.93 27.9 26.97 15.93 5.93 10.93 31.97 10.93 5 -38.02 -32.09 -18.02 -52.09
0.67 45 32.9 31.97 17.91 40.93 31.97 30.93 20.93 31.97 41.97 35.93 31.97 -20.11 1.977 15 -29.07
0.675 64.99 53.95 52.9 30 61.97 46.97 51.97 47.9 52.9 48.95 54.99 50.93 2.907 27.9 45 1.977
0.68 64.99 58.95 56.97 30.93 62.9 56.97 65.92 64.99 54.99 37.9 53.95 51.97 15.93 33.95 45.93 11.98
0.685 32.9 41.97 43.95 13.95 37.9 42.9 55.92 60.92 32.9 18.95 32.9 37.9 16.98 20 31.97 12.91
0.69 0.9301 7.906 22.9 0 1.977 15 30.93 40.93 7.906 0 20 31.97 20 15 32.9 18.95
0.695 -19.07 -8.022 7.906 -9.069 -14.07 0.9301 20 26.97 -1.046 0.9301 30 41.97 35 30 40 35
0.7 -21.04 -10.12 0 -5.116 -14.07 0 16.98 22.9 8.953 8.953 40.93 50.93 51.97 52.9 45 54.99
0.705 -25.11 -12.09 -6.046 -2.093 -14.07 5 13.95 18.95 12.91 11.98 33.95 45.93 58.95 63.95 41.97 55.92
0.71 -29.07 -21.04 -16.04 -3.023 -19.07 -3.023 0.9301 3.953 3.953 0 9.999 21.97 47.9 45.93 33.95 50
0.715 -23.02 -22.09 -23.02 -7.092 -16.04 -14.07 -14.07 -9.069 -7.092 0 0.9301 5 35.93 17.91 35.93 40
0.72 -7.092 -11.05 -24.07 -4.069 -3.023 -17.09 -15.11 -17.09 -13.02 15.93 9.999 9.999 33.95 13.95 35.93 37.9
0.725 8.953 0 -10.12 1.977 5.93 -2.093 -6.046 -8.022 -1.046 38.95 20.93 25 35.93 37.9 35.93 30
0.73 12.91 8.953 5.93 0.9301 10.93 1.977 0.9301 1.977 0.9301 36.97 8.953 16.98 21.97 45.93 21.97 10.93
0.735 5 1.977 15.93 0.9301 5.93 -1.046 0 1.977 3.953 5 -11.05 -5.116 -1.046 20.93 2.907 -3.023
0.74 2.907 -6.046 12.91 3.953 0 -11.05 -6.046 -4.069 5 -8.022 -16.04 -22.09 -19.07 -6.046 -12.09 -18.02
0.745 0.9301 -7.092 10.93 15 -3.023 -14.07 -12.09 -7.092 12.91 0.9301 -2.093 -11.05 -19.07 -10.12 -20.11 -20.11
0.75 2.907 1.977 16.98 27.9 -2.093 -5.116 -8.022 0 20.93 17.91 10.93 6.976 -7.092 6.976 -18.02 -12.09
0.755 8.953 8.953 21.97 25.93 -1.046 7.906 0.9301 13.95 22.9 21.97 15.93 20 -2.093 20.93 -10.12 -2.093
0.76 6.976 12.91 21.97 9.999 2.907 17.91 15 20 16.98 9.999 20 21.97 0 10.93 1.977 0.9301
0.765 5 15 20.93 0 8.953 20 25.93 20.93 18.95 8.953 38.95 30.93 5.93 2.907 10.93 6.976
0.77 12.91 18.95 33.95 0.9301 15 23.95 38.95 27.9 30.93 30 59.99 47.9 17.91 5 22.9 10.93
0.775 22.9 30.93 47.9 10.93 30.93 30 50 40.93 35.93 45 56.97 48.95 23.95 15 30 11.98
0.78 30.93 38.95 50 15.93 45 40 52.9 50 30.93 37.9 35.93 33.95 23.95 18.95 30.93 15
0.785 25 27.9 28.95 1.977 37.9 33.95 40 40 11.98 15.93 13.95 15.93 21.97 15.93 27.9 15.93
0.79 15 5 1.977 -13.02 16.98 9.999 15 13.95 1.977 0 5.93 13.95 17.91 16.98 18.95 15
0.795 0.9301 -11.05 -21.04 -27.09 -1.046 -9.069 -9.069 -13.02 -13.02 -5.116 -3.023 3.953 13.95 1.977 3.953 9.999
0.8 -5.116 -22.09 -36.04 -29.07 -12.09 -25.11 -26.04 -29.07 -24.07 -13.02 -14.07 0 3.953 -14.07 1.977 2.907
0.805 -19.07 -27.09 -40.11 -29.07 -17.09 -27.09 -31.04 -37.09 -35.11 -19.07 -17.09 -11.05 3.953 -25.11 0.9301 5.93
0.81 -27.09 -28.02 -34.07 -21.04 -22.09 -21.04 -28.02 -31.04 -30.11 -6.046 0 -4.069 9.999 -10.12 8.953 15
0.815 -19.07 -17.09 -12.09 -8.022 -21.04 -15.11 -23.02 -18.02 -11.05 8.953 10.93 5 23.95 9.999 21.97 23.95
0.82 0.9301 1.977 6.976 9.999 -2.093 -3.023 -15.11 -6.046 -1.046 25 15 8.953 23.95 25 26.97 25
0.825 22.9 15 20 16.98 15 0 -7.092 1.977 0.9301 28.95 8.953 0.9301 15.93 16.98 25.93 12.91
0.83 16.98 10.93 1.977 6.976 22.9 1.977 -11.05 -4.069 0 32.9 6.976 -2.093 5.93 0 23.95 5
0.835 0.9301 1.977 -13.02 -6.046 12.91 1.977 -15.11 -10.12 -4.069 38.95 16.98 -1.046 1.977 -2.093 22.9 0.9301
0.84 -1.046 0 -17.09 -10.12 6.976 5.93 -9.069 -2.093 0.9301 42.9 22.9 2.907 -1.046 0.9301 13.95 -3.023
0.845 16.98 15 -3.023 -1.046 16.98 13.95 5.93 10.93 2.907 36.97 16.98 2.907 -11.05 0.9301 0.9301 -14.07
0.85 35 33.95 15 12.91 31.97 21.97 21.97 26.97 5.93 25 7.906 1.977 -21.04 1.977 -9.069 -25.11
0.855 35 32.9 20 12.91 35 27.9 25.93 30.93 16.98 20.93 12.91 12.91 -15.11 0.9301 -12.09 -18.02
0.86 20.93 17.91 22.9 3.953 21.97 31.97 20 25.93 25.93 17.91 15.93 21.97 -1.046 0 -9.069 -7.092
0.865 12.91 12.91 21.97 -1.046 10.93 33.95 17.91 25 25 8.953 10.93 20.93 -2.093 0.9301 -8.022 -2.093
0.87 8.953 15.93 21.97 1.977 3.953 27.9 17.91 21.97 5.93 -1.046 -2.093 7.906 -5.116 0.9301 -13.02 -11.05
0.875 5 20.93 20 8.953 2.907 17.91 17.91 18.95 0 0 0.9301 5 -7.092 0 -4.069 -8.022
0.88 0.9301 13.95 13.95 5.93 5.93 15.93 15.93 11.98 0 13.95 21.97 17.91 1.977 -1.046 15.93 -2.093
0.885 0.9301 5 11.98 -1.046 15 30 13.95 12.91 15 30.93 30.93 28.95 13.95 1.977 35 15
0.89 0.9301 0.9301 -1.046 -9.069 17.91 35.93 11.98 11.98 11.98 17.91 11.98 11.98 7.906 1.977 17.91 5.93
0.895 0.9301 -12.09 -11.05 -20.11 2.907 13.95 3.953 6.976 -1.046 0 -10.12 -10.12 -1.046 12.91 -1.046 -3.023
0.9 -11.05 -21.04 -18.02 -18.02 -15.11 -13.02 -1.046 0 0.9301 -7.092 -15.11 -15.11 0.9301 25.93 -1.046 -1.046
0.905 -11.05 -16.04 -4.069 -6.046 -25.11 -21.04 -1.046 0.9301 11.98 6.976 0.9301 2.907 21.97 36.97 21.97 23.95
0.91 0.9301 -1.046 8.953 0.9301 -13.02 -1.046 1.977 8.953 25.93 22.9 15 20 41.97 31.97 41.97 43.95
0.915 8.953 5.93 12.91 0.9301 -2.093 13.95 9.999 12.91 21.97 15 8.953 15 35.93 17.91 27.9 37.9
0.92 12.91 7.906 8.953 -1.046 5.93 15.93 9.999 10.93 11.98 0.9301 2.907 6.976 17.91 20 9.999 20
0.925 12.91 7.906 8.953 3.953 7.906 3.953 13.95 9.999 11.98 9.999 15.93 13.95 17.91 25.93 15.93 17.91
0.93 18.95 13.95 22.9 18.95 21.97 11.98 27.9 20.93 17.91 35 38.95 30.93 27.9 17.91 33.95 27.9
0.935 26.97 25.93 28.95 17.91 35.93 33.95 41.97 27.9 13.95 45.93 41.97 33.95 25.93 -3.023 35.93 25.93
0.94 26.97 23.95 22.9 8.953 35.93 43.95 41.97 28.95 5.93 42.9 32.9 20.93 11.98 -19.07 20 9.999
0.945 26.97 20 20 3.953 30 33.95 33.95 27.9 11.98 40 27.9 13.95 5.93 0.9301 11.98 3.953
0.95 32.9 30 25 12.91 31.97 31.97 35.93 35 27.9 50.93 40.93 25 13.95 27.9 20 11.98
0.955 36.97 37.9 23.95 15.93 37.9 43.95 45.93 35.93 27.9 51.97 43.95 25.93 21.97 35.93 20 20
