    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
11.76 14.94 -11.05 15.96 0 30.91 11.97 42.98 30.91 33.97 44 22 -21.07 49.94 -9.003 53 -5.012
11.765 24.97 4.919 22.93 8.911 38.98 9.932 57.92 29.98 44.92 53 31.93 -7.054 65.99 0.9282 73.98 2.97
11.77 38.98 22 20.98 9.932 38.98 10.95 56.99 15.96 44 44.92 31.93 0.9282 65.99 5.94 64.97 0.9282
11.775 56.99 47.99 31.93 22.93 32.95 7.982 54.95 6.961 42.98 39.91 37.96 11.97 66.92 20.98 58.94 3.991
11.78 60.98 57.92 27.94 28.96 23.95 8.911 42.98 1.949 26.92 29.98 48.92 10.95 53.93 26.92 37.96 3.991
11.785 53 53 25.99 28.96 15.96 5.94 20.98 -4.084 12.99 19.96 51.98 7.982 41.95 14.94 16.99 -11.05
11.79 56.99 55.97 41.95 35.92 18.94 8.911 11.97 -2.042 3.991 17.91 54.95 10.95 38.98 9.932 6.961 -8.075
11.795 58.94 56.99 40.93 34.99 18.94 3.991 3.991 -1.021 0 16.99 51.98 1.949 31.93 -1.021 -5.012 -6.033
11.8 53 48.92 23.95 22 10.95 -2.042 -4.084 0.9282 0.9282 19.96 27.94 0.9282 11.97 -13.09 -29.05 -11.05
11.805 48.92 53 24.97 27.94 10.95 0.9282 0.9282 14.94 16.99 39.91 14.94 5.94 6.961 -4.084 -31 0
11.81 44.92 55.97 25.99 33.97 15.96 15.96 25.99 44 30.91 59.96 13.92 16.99 6.961 3.991 -23.02 6.961
11.815 22.93 44.92 16.99 33.97 20.98 38.98 32.95 58.94 32.95 69.99 6.961 35.92 2.97 8.911 -15.04 2.97
11.82 10.95 48.92 19.96 41.95 24.97 49.94 28.96 59.96 27.94 63.95 0 49.94 1.949 15.96 -7.054 -2.042
11.825 20.98 56.99 36.94 62.93 30.91 53.93 33.97 57.92 20.98 53 5.94 59.96 19.96 32.95 1.949 8.911
11.83 28.96 59.96 49.94 77.97 34.99 60.98 19.96 46.97 7.982 44 4.919 64.97 30.91 41.95 0.9282 10.95
11.835 26.92 56.99 55.97 86.97 29.98 65.99 0.9282 36.94 0.9282 37.96 -2.042 61.91 31.93 46.97 0 11.97
11.84 20.98 47.99 59.96 92.91 39.91 70.91 4.919 41.95 1.949 35.92 0 54.95 31.93 50.96 -1.021 22
11.845 0.9282 27.94 45.95 76.95 40.93 71.93 8.911 36.94 1.949 25.99 -15.04 41.95 18.94 40.93 -6.033 13.92
11.85 -17.08 7.982 22.93 53.93 30.91 68.96 12.99 33.97 11.97 16.99 -19.03 22.93 1.949 27.94 0 6.961
11.855 -17.08 6.961 18.94 36.94 40.93 57.92 47.99 51.98 34.99 18.94 -7.054 1.949 22 26.92 17.91 14.94
11.86 -11.05 -3.063 15.96 7.982 46.97 47.99 70.91 62.93 51.98 39.91 1.949 -5.012 41.95 13.92 28.96 9.932
11.865 -21.07 -20.05 -1.021 -11.05 36.94 37.96 71.93 66.92 63.95 53 9.932 -15.04 44.92 1.949 32.95 9.932
11.87 -9.003 -23.02 1.949 -15.04 33.97 25.99 75.93 71.93 65.99 63.95 11.97 -21.07 51.98 5.94 33.97 22
11.875 0.9282 -19.03 8.911 -17.08 30.91 11.97 59.96 54.95 51.98 62.93 17.91 -19.03 55.97 3.991 26.92 27.94
11.88 12.99 -4.084 6.961 -17.08 14.94 -1.021 27.94 32.95 41.95 54.95 35.92 -7.054 44.92 5.94 20.98 27.94
11.885 42.98 16.99 23.95 -3.063 13.92 -11.05 13.92 19.96 23.95 45.95 41.95 -3.063 48.92 15.96 15.96 23.95
11.89 54.95 29.98 37.96 3.991 17.91 -15.04 1.949 3.991 3.991 41.95 44 -2.042 45.95 15.96 5.94 9.932
11.895 54.95 35.92 31.93 13.92 3.991 -13.09 -5.012 -3.063 1.949 41.95 44 1.949 37.96 15.96 9.932 0
11.9 58.94 47.99 28.96 22 -1.021 -1.021 -5.012 -4.084 1.949 34.99 23.95 -1.021 36.94 15.96 18.94 -2.042
11.905 48.92 36.94 14.94 11.97 -5.012 -3.063 -1.021 -15.04 3.991 24.97 9.932 -17.08 32.95 1.949 17.91 -3.063
11.91 30.91 20.98 -2.042 -2.042 -18.01 -15.04 3.991 -16.06 19.96 22.93 11.97 -27.01 24.97 -11.05 24.97 -13.09
11.915 32.95 16.99 1.949 -1.021 -7.054 -11.05 25.99 0.9282 25.99 12.99 13.92 -35.09 30.91 -21.07 24.97 -23.02
11.92 32.95 19.96 15.96 1.949 9.932 -1.021 45.95 15.96 23.95 5.94 29.98 -27.01 41.95 -25.06 17.91 -27.01
11.925 38.98 28.96 29.98 19.96 29.98 11.97 55.97 29.98 27.94 11.97 41.95 -13.09 49.94 -21.07 15.96 -21.07
11.93 46.97 41.95 44 27.94 51.98 27.94 47.99 37.96 15.96 9.932 29.98 -9.003 49.94 -15.04 3.991 -19.03
11.935 40.93 49.94 49.94 35.92 53.93 27.94 29.98 33.97 0 15.96 15.96 3.991 35.92 -5.012 -11.05 -13.09
11.94 30.91 59.96 45.95 53.93 41.95 27.94 13.92 33.97 0 33.97 7.982 29.98 13.92 9.932 -21.07 -7.054
11.945 28.96 75.93 41.95 63.95 25.99 39.91 0 37.96 0 35.92 1.949 47.99 0.9282 25.99 -23.02 -3.063
11.95 28.96 87.99 36.94 73.98 11.97 49.94 0 33.97 9.932 35.92 3.991 65.99 0 35.92 -10.02 -1.021
11.955 30.91 85.95 30.91 73.98 11.97 55.97 15.96 33.97 23.95 39.91 -5.012 65.99 6.961 39.91 2.97 -2.042
11.96 22.93 71.93 23.95 53.93 23.95 49.94 25.99 31.93 25.99 27.94 -23.02 47.99 17.91 33.97 14.94 -1.021
11.965 8.911 51.98 20.98 37.96 25.99 31.93 33.97 25.99 29.98 19.96 -19.03 44 30.91 27.94 26.92 0.9282
11.97 0.9282 35.92 17.91 29.98 23.95 22 37.96 17.91 27.94 17.91 -15.04 44 29.98 29.98 23.95 -2.042
11.975 -3.063 19.96 3.991 7.982 5.94 9.932 22 0 9.932 1.949 -15.04 23.95 11.97 15.96 7.982 -3.063
11.98 -3.063 7.982 -3.063 -3.063 -9.003 -7.054 5.94 -15.04 0 -1.021 -5.012 13.92 -2.042 7.982 0.9282 -3.063
11.985 -1.021 3.991 0.9282 0.9282 -7.054 -13.09 0 -13.09 1.949 -2.042 -2.042 7.982 -1.021 15.96 -8.075 0
11.99 4.919 5.94 14.94 -2.042 1.949 -11.05 1.949 -2.042 3.991 3.991 7.982 0.9282 8.911 15.96 -14.02 7.982
11.995 14.94 7.982 23.95 7.982 17.91 -1.021 15.96 19.96 22 27.94 35.92 0.9282 27.94 13.92 -5.012 15.96
12 20.98 11.97 30.91 15.96 33.97 17.91 33.97 39.91 39.91 45.95 45.95 0 38.98 15.96 -1.021 15.96
12.005 16.99 11.97 24.97 7.982 37.96 29.98 44 45.95 44 44 31.93 -2.042 32.95 14.94 5.94 9.932
12.01 16.99 9.932 20.98 8.911 36.94 32.95 49.94 47.99 53.93 45.95 36.94 6.961 31.93 22 24.97 12.99
12.015 22.93 10.95 28.96 18.94 49.94 44.92 55.97 48.92 61.91 38.98 44.92 19.96 40.93 32.95 42.98 14.94
12.02 32.95 11.97 42.98 28.96 60.98 55.97 59.96 50.96 47.99 23.95 40.93 22.93 46.97 34.99 44 13.92
12.025 40.93 10.95 44 29.98 60.98 49.94 53 38.98 29.98 20.98 42.98 13.92 42.98 26.92 41.95 22
12.03 34.99 7.982 29.98 22.93 40.93 33.97 23.95 18.94 15.96 1.949 32.95 10.95 30.91 20.98 29.98 13.92
12.035 24.97 6.961 20.98 13.92 11.97 18.94 1.949 3.991 0 -10.02 10.95 4.919 10.95 19.96 15.96 6.961
12.04 10.95 1.949 4.919 0.9282 -8.075 -1.021 -11.05 -5.012 -2.042 -9.003 1.949 0.9282 -7.054 19.96 6.961 6.961
12.045 -1.021 -2.042 -6.033 0.9282 -23.02 -1.021 -19.03 -2.042 1.949 -1.021 -4.084 8.911 -23.02 18.94 7.982 -2.042
12.05 0.9282 3.991 -1.021 3.991 -18.01 2.97 -6.033 4.919 3.991 6.961 -23.02 9.932 -32.02 20.98 -2.042 0
12.055 -1.021 13.92 0.9282 9.932 -15.04 5.94 0.9282 16.99 6.961 25.99 -25.06 1.949 -40 17.91 -15.04 1.949
12.06 0.9282 15.96 0 5.94 -14.02 4.919 -1.021 24.97 11.97 38.98 -19.03 5.94 -38.06 10.95 -19.03 -1.021
12.065 14.94 29.98 14.94 11.97 -3.063 9.932 -2.042 32.95 11.97 39.91 -14.02 8.911 -21.07 0.9282 -23.02 1.949
12.07 26.92 39.91 32.95 24.97 10.95 14.94 5.94 39.91 7.982 50.96 -2.042 8.911 -17.08 1.949 -26.08 12.99
12.075 40.93 53 50.96 37.96 31.93 20.98 12.99 44 7.982 50.96 10.95 20.98 -4.084 1.949 -7.054 14.94
12.08 62.93 71.93 67.94 50.96 54.95 23.95 25.99 40.93 15.96 41.95 22.93 34.99 12.99 14.94 13.92 13.92
12.085 70.91 76.95 69.99 49.94 56.99 22 34.99 34.99 22 34.99 36.94 41.95 20.98 26.92 27.94 17.91
12.09 64.97 77.97 60.98 46.97 38.98 13.92 27.94 22.93 17.91 15.96 38.98 48.92 22.93 30.91 35.92 13.92
12.095 62.93 82.98 53 54.95 23.95 10.95 13.92 8.911 13.92 2.97 30.91 53.93 20.98 36.94 32.95 8.911
12.1 46.97 71.93 44.92 54.95 8.911 12.99 3.991 5.94 13.92 11.97 20.98 50.96 9.932 47.99 28.96 14.94
12.105 32.95 67.94 40.93 59.96 13.92 25.99 7.982 15.96 22 17.91 9.932 47.99 0.9282 58.94 33.97 17.91
12.11 22.93 57.92 30.91 59.96 25.99 41.95 19.96 23.95 33.97 17.91 0 41.95 0.9282 57.92 40.93 13.92
12.115 4.919 31.93 17.91 39.91 29.98 47.99 29.98 27.94 39.91 23.95 -2.042 27.94 -1.021 44 44 9.932
12.12 -13.09 11.97 8.911 27.94 33.97 45.95 35.92 37.96 31.93 19.96 -11.05 13.92 -8.075 29.98 34.99 1.949
12.125 -29.05 0.9282 -2.042 17.91 27.94 35.92 29.98 29.98 23.95 13.92 -15.04 11.97 -14.02 19.96 18.94 -1.021
12.13 -31 -9.003 -9.003 5.94 25.99 23.95 23.95 23.95 25.99 22 0 17.91 -11.05 22 17.91 5.94
12.135 -19.03 0.9282 -5.012 -2.042 29.98 22 27.94 27.94 13.92 11.97 13.92 17.91 -1.021 23.95 15.96 11.97
12.14 -7.054 1.949 -3.063 -5.012 23.95 7.982 17.91 13.92 -2.042 -7.054 29.98 22 0 17.91 11.97 1.949
12.145 4.919 7.982 2.97 -3.063 11.97 -3.063 1.949 0 -3.063 -15.04 44 22 10.95 17.91 20.98 0
12.15 12.99 7.982 7.982 -2.042 -2.042 -9.003 -9.003 -3.063 -19.03 -23.02 17.91 15.96 0 15.96 10.95 -3.063
12.155 4.919 -2.042 0.9282 0.9282 -15.04 -19.03 -31 -17.08 -21.07 -19.03 -1.021 17.91 -16.06 13.92 -1.021 -11.05
12.16 8.911 -1.021 4.919 1.949 -23.02 -17.08 -33.04 -17.08 0.9282 3.991 -3.063 22 -26.08 23.95 8.911 1.949
12.165 0.9282 -5.012 3.991 0.9282 -23.02 -1.021 -31 -9.003 0.9282 13.92 -17.08 7.982 -43.07 17.91 3.991 9.932
12.17 -15.04 -19.03 -1.021 -13.09 -29.05 -7.054 -33.04 -11.05 1.949 22 -23.02 0.9282 -57.08 -2.042 -3.063 9.932
12.175 -17.08 -23.02 -1.021 -13.09 -25.06 -13.09 -21.07 -1.021 19.96 47.99 -23.02 -5.012 -53.09 -1.021 -3.063 25.99
12.18 -17.08 -25.06 -9.003 -19.03 -23.02 -5.012 -11.05 7.982 19.96 57.92 -37.03 -13.09 -59.03 -5.012 -17.08 33.97
12.185 -9.003 -17.08 -5.012 -13.09 -15.04 -3.063 0.9282 17.91 27.94 65.99 -13.09 0 -49.01 0.9282 -13.09 39.91
12.19 22.93 15.96 25.99 19.96 22 13.92 31.93 41.95 44 71.93 25.99 22 -3.063 22 13.92 51.98
12.195 18.94 1.949 3.991 1.949 10.95 -2.042 30.91 10.95 33.97 -4.084 24.97 -17.08 28.96 -7.054 19.96 14.94
12.2 14.94 -7.054 8.911 0 23.95 -1.021 34.99 2.97 32.95 -16.06 26.92 -15.04 27.94 -8.075 16.99 0.9282
12.205 10.95 -14.02 11.97 0.9282 38.98 1.949 36.94 6.961 25.99 -41.03 34.99 -9.003 26.92 -13.09 17.91 -25.06
12.21 6.961 -16.06 18.94 -1.021 34.99 7.982 29.98 7.982 6.961 -65.07 37.96 -9.003 22.93 -8.075 8.911 -45.02
12.215 8.911 -6.033 22 13.92 38.98 17.91 20.98 20.98 -3.063 -79.08 34.99 -1.021 22.93 0.9282 0 -46.04
12.22 12.99 1.949 25.99 29.98 41.95 33.97 17.91 37.96 -5.012 -68.04 35.92 0 33.97 5.94 1.949 -32.02
12.225 12.99 2.97 25.99 29.98 34.99 47.99 14.94 34.99 -3.063 -50.03 30.91 0 36.94 5.94 -9.003 -14.02
12.23 16.99 11.97 32.95 36.94 33.97 56.99 15.96 33.97 7.982 -11.05 29.98 15.96 33.97 9.932 -4.084 9.932
12.235 36.94 31.93 49.94 55.97 49.94 69.99 35.92 51.98 35.92 19.96 41.95 33.97 45.95 23.95 17.91 41.95
12.24 48.92 41.95 61.91 65.99 67.94 79.92 55.97 55.97 41.95 17.91 44 29.98 57.92 29.98 23.95 47.99
12.245 44.92 39.91 56.99 60.98 69.99 64.97 59.96 47.99 37.96 3.991 35.92 27.94 61.91 23.95 24.97 35.92
12.25 34.99 31.93 47.99 45.95 67.94 45.95 57.92 41.95 39.91 0.9282 35.92 25.99 59.96 22 23.95 23.95
12.255 24.97 19.96 39.91 31.93 65.99 35.92 51.98 29.98 27.94 -13.09 37.96 22 59.96 13.92 5.94 7.982
12.26 32.95 19.96 45.95 33.97 63.95 27.94 47.99 31.93 27.94 -15.04 51.98 33.97 61.91 19.96 1.949 3.991
12.265 46.97 25.99 53.93 45.95 61.91 41.95 41.95 37.96 29.98 -21.07 75.93 44 67.94 27.94 9.932 0.9282
12.27 46.97 19.96 44.92 36.94 51.98 50.96 25.99 29.98 3.991 -63.02 69.99 31.93 61.91 17.91 -2.042 -25.06
12.275 38.98 17.91 17.91 7.982 19.96 29.98 -1.021 5.94 -23.02 -93 44 23.95 37.96 0 -13.09 -47.06
12.28 14.94 9.932 -11.05 -17.08 -21.07 7.982 -45.02 -21.07 -41.03 -103 23.95 22 1.949 -5.012 -21.07 -55.04
12.285 -7.054 -2.042 -39.08 -31 -45.02 0.9282 -65.07 -33.04 -57.08 -107 -2.042 11.97 -19.03 -11.05 -33.04 -49.01
12.29 -9.003 0 -47.06 -29.05 -49.01 -13.09 -51.05 -23.02 -53.09 -83.07 -13.09 0 -15.04 -9.003 -35.09 -29.05
12.295 -23.02 -2.042 -57.08 -31 -55.04 -19.03 -41.03 -17.08 -35.09 -49.01 -13.09 -9.003 -13.09 -11.05 -27.01 -11.05
12.3 -35.09 -11.05 -61.07 -37.03 -47.06 -21.07 -33.04 -11.05 -29.05 -31 -17.08 -29.05 -13.09 -21.07 -33.04 -7.054
12.305 -23.02 -9.003 -41.03 -35.09 -27.01 -23.02 -11.05 -2.042 -13.09 -5.012 -15.04 -41.03 -5.012 -27.01 -35.09 -1.021
12.31 -13.09 -7.054 -25.06 -31 -21.07 -15.04 -1.021 1.949 -2.042 9.932 -7.054 -39.08 -7.054 -29.05 -33.04 0.9282
12.315 -9.003 -13.09 -15.04 -19.03 -11.05 -1.021 -2.042 0 0 -1.021 -5.012 -31 -11.05 -29.05 -37.03 -17.08
12.32 10.95 -1.021 0.9282 -2.042 1.949 -3.063 16.99 0 2.97 -17.08 0 -17.08 0 -21.07 -29.05 -29.05
12.325 20.98 22.93 18.94 17.91 9.932 -4.084 26.92 -1.021 10.95 -29.05 19.96 5.94 12.99 -4.084 -2.042 -22.09
12.33 28.96 35.92 25.99 37.96 19.96 5.94 22 -9.003 5.94 -47.06 27.94 33.97 29.98 5.94 5.94 -23.02
12.335 38.98 50.96 36.94 53.93 39.91 28.96 30.91 0.9282 0 -53.09 33.97 46.97 46.97 20.98 14.94 -20.05
12.34 36.94 49.94 39.91 59.96 47.99 44 35.92 11.97 -1.021 -37.03 37.96 49.94 61.91 31.93 25.99 -7.054
12.345 24.97 37.96 33.97 53.93 51.98 55.97 29.98 17.91 -1.021 -33.04 37.96 51.98 69.99 31.93 31.93 -3.063
12.35 24.97 33.97 37.96 41.95 51.98 53.93 25.99 22 -7.054 -31 47.99 41.95 67.94 25.99 27.94 -7.054
12.355 38.98 38.98 54.95 44 57.92 42.98 28.96 33.97 0 -23.02 57.92 39.91 72.96 27.94 27.94 1.949
12.36 48.92 38.98 53 38.98 59.96 46.97 22.93 41.95 -2.042 -20.05 55.97 34.99 58.94 24.97 4.919 8.911
12.365 44.92 25.99 37.96 17.91 51.98 44 11.97 45.95 -15.04 -19.03 45.95 9.932 23.95 9.932 -29.05 3.991
12.37 40.93 12.99 26.92 7.982 37.96 32.95 18.94 59.96 -1.021 1.949 31.93 -1.021 10.95 1.949 -35.09 23.95
12.375 30.91 2.97 12.99 2.97 25.99 28.96 24.97 59.96 20.98 20.98 14.94 -4.084 0 0 -28.03 34.99
12.38 16.99 0 -2.042 -11.05 6.961 22.93 23.95 39.91 23.95 9.932 3.991 -11.05 -23.02 -4.084 -24.04 22.93
12.385 0.9282 -9.003 -17.08 -13.09 -2.042 6.961 22 16.99 30.91 -2.042 0.9282 -5.012 -25.06 0 -7.054 18.94
12.39 -13.09 -18.01 -40 -25.06 -17.08 -3.063 16.99 -2.042 22.93 -33.04 -1.021 -9.003 -20.05 -5.012 -9.003 1.949
12.395 -33.04 -34.06 -62 -57.08 -39.08 -22.09 -3.063 -30.07 -1.021 -67.02 0.9282 -18.01 -16.06 -15.04 -13.09 -16.06
12.4 -33.04 -43.07 -61.07 -56.06 -53.09 -47.06 -24.04 -38.06 -14.02 -78.06 12.99 -9.003 0.9282 -7.054 -7.054 -19.03
12.405 -19.03 -33.04 -47.06 -46.04 -54.02 -48.08 -42.05 -41.03 -44.09 -91.06 17.91 -6.033 0 -3.063 -19.03 -20.05
12.41 -7.054 -26.08 -35.09 -47.06 -62 -46.04 -77.04 -59.03 -83.07 -113.1 15.96 -3.063 -13.09 -2.042 -42.05 -34.06
12.415 0.9282 -20.05 -26.08 -38.06 -63.02 -46.04 -95.05 -66.09 -101.1 -116 12.99 0 -23.02 0 -58.01 -32.02
12.42 6.961 -18.01 -26.08 -36.01 -58.01 -46.04 -94.03 -62 -102 -111 -2.042 -11.05 -39.08 -12.07 -75.09 -37.03
12.425 2.97 -19.03 -20.05 -37.03 -58.01 -53.09 -87.06 -64.04 -84 -102 -17.08 -16.06 -53.09 -25.06 -70.08 -40
12.43 10.95 -6.033 -4.084 -14.02 -34.06 -46.04 -60.05 -52.07 -52.07 -79.08 -18.01 -5.012 -43.07 -10.02 -51.05 -23.02
12.435 12.99 1.949 2.97 2.97 -3.063 -28.03 -31 -36.01 -29.05 -62 -30.07 -4.084 -47.06 1.949 -48.08 -10.02
12.44 4.919 -1.021 7.982 7.982 4.919 -14.02 -23.02 -29.05 -21.07 -63.02 -35.09 -3.063 -49.01 2.97 -46.04 -10.02
12.445 6.961 9.932 13.92 18.94 16.99 1.949 -10.02 -17.08 -10.02 -65.07 -25.06 8.911 -37.03 13.92 -43.07 0
12.45 2.97 11.97 12.99 18.94 13.92 3.991 -6.033 -12.07 -18.01 -70.08 -26.08 9.932 -30.07 13.92 -45.02 -5.012
12.455 -1.021 18.94 14.94 11.97 1.949 2.97 -21.07 -24.04 -28.03 -79.08 -10.02 14.94 -28.03 3.991 -33.04 -16.06
12.46 16.99 40.93 22.93 27.94 0 7.982 -22.09 -14.02 -22.09 -69.06 18.94 31.93 -14.02 17.91 -17.08 -11.05
12.465 36.94 53.93 29.98 33.97 10.95 28.96 -17.08 4.919 -14.02 -50.03 38.98 33.97 -1.021 20.98 -9.003 -4.084
12.47 56.99 60.98 48.92 37.96 16.99 38.98 -5.012 29.98 0.9282 -27.01 65.99 33.97 15.96 18.94 14.94 -2.042
12.475 80.94 70.91 72.96 58.94 39.91 54.95 18.94 61.91 22.93 -2.042 86.97 40.93 34.99 24.97 32.95 2.97
12.48 86.97 72.96 80.94 57.92 61.91 66.92 40.93 71.93 32.95 7.982 75.93 31.93 32.95 11.97 27.94 3.991
12.485 75 65.99 73.98 49.94 63.95 59.96 41.95 53.93 37.96 15.96 63.95 17.91 19.96 -1.021 31.93 -2.042
12.49 62.93 60.98 62.93 42.98 69.99 46.97 50.96 41.95 40.93 16.99 53.93 14.94 8.911 -6.033 32.95 2.97
12.495 42.98 34.99 32.95 9.932 57.92 23.95 42.98 17.91 28.96 -2.042 39.91 -2.042 1.949 -19.03 17.91 -2.042
12.5 12.99 1.949 0 -23.02 19.96 -5.012 17.91 -9.003 5.94 -15.04 25.99 -17.08 -3.063 -27.01 15.96 -1.021
12.505 -15.04 -27.01 -23.02 -45.02 -5.012 -33.04 -3.063 -25.06 -17.08 -41.03 1.949 -21.07 -23.02 -21.07 0 0
12.51 -49.01 -55.04 -57.08 -67.02 -41.03 -47.06 -41.03 -45.02 -49.01 -67.02 -25.06 -23.02 -51.05 -21.07 -29.05 -1.021
12.515 -65.07 -62 -68.04 -69.06 -65.07 -58.01 -68.04 -61.07 -66.09 -75.09 -37.03 -20.05 -62 -12.07 -42.05 -4.084
12.52 -65.07 -57.08 -63.02 -53.09 -69.06 -59.03 -69.06 -53.09 -55.04 -65.07 -33.04 -5.012 -59.03 -2.042 -33.04 -2.042
12.525 -55.04 -48.08 -52.07 -47.06 -63.02 -48.08 -56.06 -39.08 -28.03 -41.03 -21.07 -3.063 -44.09 2.97 -16.06 0.9282
12.53 -25.06 -28.03 -24.04 -29.05 -37.03 -35.09 -30.07 -13.09 -1.021 -3.063 -3.063 -5.012 -16.06 13.92 9.932 11.97
12.535 0.9282 -7.054 1.949 -3.063 -1.021 -7.054 -2.042 15.96 25.99 15.96 -3.063 7.982 0 33.97 29.98 23.95
12.54 20.98 3.991 25.99 11.97 19.96 19.96 15.96 33.97 31.93 13.92 0.9282 22 1.949 44 23.95 17.91
12.545 42.98 22 49.94 29.98 39.91 39.91 22 35.92 23.95 -2.042 9.932 27.94 3.991 45.95 11.97 7.982
12.55 46.97 25.99 53.93 33.97 44 41.95 15.96 27.94 7.982 -19.03 1.949 31.93 -2.042 39.91 -3.063 5.94
12.555 34.99 17.91 41.95 22 31.93 35.92 -2.042 11.97 -3.063 -31 -5.012 22 -17.08 29.98 -29.05 1.949
12.56 20.98 9.932 31.93 15.96 23.95 25.99 -11.05 1.949 -21.07 -43.07 -13.09 11.97 -33.04 23.95 -47.06 0
12.565 2.97 5.94 18.94 14.94 19.96 19.96 -17.08 0.9282 -35.09 -51.05 -33.04 13.92 -43.07 22 -56.06 1.949
12.57 -11.05 5.94 8.911 12.99 7.982 17.91 -17.08 -2.042 -37.03 -48.08 -34.06 11.97 -48.08 15.96 -58.01 3.991
12.575 -21.07 5.94 -2.042 11.97 0 17.91 -17.08 5.94 -31 -39.08 -23.02 5.94 -51.05 7.982 -51.05 5.94
12.58 -19.03 9.932 -4.084 6.961 -7.054 11.97 -13.09 17.91 -13.09 -18.01 -24.04 3.991 -42.05 -2.042 -30.07 19.96
12.585 -11.05 19.96 -1.021 1.949 -19.03 5.94 -1.021 27.94 13.92 5.94 -11.05 0 -31 -2.042 0.9282 29.98
12.59 -1.021 22 0 -2.042 -11.05 5.94 9.932 31.93 31.93 9.932 3.991 0 -21.07 0.9282 17.91 19.96
12.595 0.9282 13.92 -2.042 -5.012 -2.042 0.9282 19.96 23.95 27.94 0.9282 7.982 -2.042 -9.003 -5.012 17.91 3.991
12.6 0.9282 5.94 -2.042 -10.02 0 -11.05 15.96 5.94 17.91 -17.08 25.99 0 0.9282 -9.003 8.911 -5.012
12.605 -1.021 -2.042 -6.033 -12.07 -2.042 -14.02 0 -5.012 1.949 -40 42.98 5.94 0 -5.012 0 -17.08
12.61 6.961 -2.042 -5.012 -13.09 0.9282 -15.04 -11.05 -13.09 -13.09 -59.03 41.95 5.94 -1.021 -5.012 -9.003 -29.05
12.615 22.93 1.949 12.99 -6.033 3.991 -15.04 -11.05 -15.04 -11.05 -57.08 67.94 7.982 16.99 -1.021 0.9282 -25.06
12.62 34.99 0 32.95 -2.042 25.99 -4.084 -2.042 -1.021 -3.063 -50.03 86.97 5.94 34.99 0 12.99 -17.08
12.625 32.95 -7.054 29.98 -7.054 36.94 0.9282 4.919 2.97 -9.003 -54.02 75 -1.021 30.91 0.9282 6.961 -15.04
12.63 18.94 -22.09 12.99 -12.07 22 1.949 1.949 2.97 -9.003 -48.08 64.97 -1.021 30.91 4.919 9.932 -2.042
12.635 4.919 -26.08 6.961 -4.084 2.97 7.982 -2.042 7.982 -3.063 -37.03 35.92 3.991 9.932 20.98 4.919 11.97
12.64 -9.003 -26.08 -1.021 0.9282 -14.02 23.95 -6.033 17.91 -10.02 -35.09 -11.05 0 -24.04 25.99 -3.063 20.98
12.645 -25.06 -24.04 -8.075 2.97 -20.05 31.93 -8.075 17.91 -7.054 -27.01 -33.04 1.949 -35.09 30.91 -3.063 25.99
12.65 -31 -15.04 0 8.911 -15.04 28.96 -1.021 20.98 -2.042 -23.02 -43.07 -2.042 -34.06 29.98 1.949 32.95
12.655 -41.03 -19.03 -17.08 -3.063 -18.01 17.91 -6.033 6.961 -1.021 -34.06 -56.06 -13.09 -46.04 8.911 -4.084 13.92
12.66 -51.05 -36.01 -31 -31 -25.06 0 -17.08 -7.054 -1.021 -42.05 -54.02 -19.03 -40 -5.012 0.9282 -2.042
12.665 -47.06 -38.06 -30.07 -44.09 -24.04 -19.03 -8.075 -8.075 0.9282 -44.09 -50.03 -19.03 -32.02 -15.04 7.982 0
12.67 -35.09 -20.05 -56.06 -44.09 -60.05 -46.04 -60.05 -35.09 -59.03 -50.03 -74.07 -8.075 -58.01 -15.04 -90.03 -25.06
12.675 -43.07 -25.06 -68.04 -56.06 -73.05 -58.01 -53.09 -22.09 -49.01 -37.03 -81.03 -10.02 -64.04 -7.054 -81.03 -16.06
12.68 -55.04 -28.03 -84 -70.08 -82.05 -68.04 -50.03 -25.06 -45.02 -38.06 -88.09 -20.05 -68.04 -13.09 -72.03 -15.04
12.685 -65.07 -40 -95.05 -82.05 -88.09 -84 -50.03 -36.01 -36.01 -40 -77.04 -26.08 -56.06 -21.07 -53.09 -13.09
12.69 -71.01 -49.01 -92.08 -86.04 -94.03 -99.04 -55.04 -53.09 -39.08 -45.02 -63.02 -29.05 -37.03 -26.08 -24.04 -18.01
12.695 -71.01 -51.05 -87.06 -76.02 -91.06 -105.1 -50.03 -60.05 -40 -57.08 -40 -29.05 -14.02 -31 -7.054 -26.08
12.7 -43.07 -36.01 -58.01 -54.02 -65.07 -90.03 -38.06 -47.06 -33.04 -64.04 -18.01 -22.09 7.982 -34.06 1.949 -26.08
12.705 -23.02 -24.04 -28.03 -33.04 -32.02 -62 -25.06 -38.06 -30.07 -54.02 -15.04 -18.01 20.98 -35.09 -2.042 -30.07
12.71 -9.003 -14.02 -4.084 -12.07 0 -32.02 -7.054 -21.07 -21.07 -36.01 -20.05 -16.06 23.95 -26.08 -18.01 -28.03
12.715 -1.021 -6.033 9.932 7.982 23.95 0 3.991 0 -7.054 -14.02 -16.06 -10.02 15.96 -12.07 -33.04 -11.05
