    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.085 -3.015 -24.03 0.9135 10.96 8.953 -4.02 18.91 -4.02 15.99 -9.044 6.943 10.96 3.928 14.98 13.98 -5.024
0.09 -5.024 -27.04 7.948 21.92 18 7.948 21.92 1.918 11.97 -7.034 5.938 18 7.948 21.92 13.98 -3.015
0.095 2.923 -19 20.92 30.97 28.96 20.92 22.93 10.96 -1.005 -3.015 6.943 21.92 7.948 24.94 5.938 0
0.1 10.96 -6.029 31.97 35.99 31.97 27.95 15.99 16.99 -20.01 -1.005 8.953 19.91 0 16.99 -5.024 1.918
0.105 14.98 5.938 31.97 33.98 23.93 27.95 0 18 -41.02 -3.015 7.948 21.92 -5.024 11.97 -19 -1.005
0.11 16.99 21.92 26.95 32.98 16.99 26.95 -3.015 18.91 -48.05 0 3.928 22.93 -8.039 10.96 -24.03 1.918
0.115 12.97 27.95 14.98 24.94 4.933 24.94 -7.034 13.98 -32.06 1.918 4.933 23.93 -12.06 10.96 -17.08 1.918
0.12 2.923 23.93 0.9135 11.97 -3.015 19.91 -3.015 8.953 -6.029 1.918 1.918 18 -7.034 6.943 -5.024 -1.005
0.125 -3.015 15.99 -14.07 -1.005 -12.06 6.943 1.918 0 8.953 2.923 0 7.948 -6.029 -1.005 1.918 -2.01
0.13 -7.034 1.918 -22.02 -6.029 -16.08 -2.01 1.918 0 14.98 4.933 -11.05 0 -4.02 -10.05 4.933 -5.024
0.135 -9.044 -7.034 -21.01 -11.05 -21.01 -13.06 0 -5.024 5.938 5.938 -15.07 -9.044 -11.05 -19 3.928 -9.044
0.14 -7.034 -16.08 -17.08 -7.034 -23.02 -19 -1.005 -6.029 -2.01 1.918 -20.01 -13.06 -19 -22.02 0 -8.039
0.145 -7.034 -23.02 -20.01 -14.07 -30.06 -20.01 -12.06 -10.05 -12.06 -1.005 -26.04 -15.07 -31.06 -22.02 0.9135 -6.029
0.15 -15.07 -33.07 -31.06 -29.05 -45.04 -23.02 -27.04 -17.08 -13.06 -13.06 -29.05 -19 -37.09 -21.01 -3.015 -5.024
0.155 -23.02 -40.01 -46.04 -46.04 -60.02 -28.05 -36.08 -22.02 -11.05 -23.02 -32.06 -22.02 -39.01 -22.02 -7.034 -5.024
0.16 -33.07 -44.03 -60.02 -60.02 -72.08 -36.08 -40.01 -24.03 -11.05 -29.05 -35.08 -28.05 -41.02 -28.05 -9.044 -5.024
0.165 -39.01 -39.01 -63.03 -59.01 -73.08 -47.05 -37.09 -23.02 -13.06 -27.04 -33.07 -27.04 -35.08 -33.07 -17.08 -5.024
0.17 -29.05 -22.02 -47.05 -42.02 -57 -47.05 -26.04 -17.08 -15.07 -17.08 -25.03 -20.01 -29.05 -33.07 -19 -3.015
0.175 -15.07 0 -21.01 -19 -33.07 -35.08 -12.06 -11.05 -7.034 -5.024 -13.06 -10.05 -21.01 -27.04 -19 -1.005
0.18 -1.005 9.957 0 0.9135 -7.034 -17.08 0.9135 -7.034 7.948 0.9135 0.9135 -3.015 -9.044 -15.07 -13.06 -1.005
0.185 8.953 14.98 15.99 1.918 5.938 0.9135 7.948 -5.024 23.93 0.9135 7.948 -1.005 0.9135 -5.024 -3.015 -3.015
0.19 12.97 5.938 18 -2.01 13.98 5.938 13.98 -5.024 27.95 -5.024 19.91 -3.015 5.938 -1.005 5.938 -7.034
0.195 8.953 -3.015 15.99 -3.015 11.97 5.938 13.98 -5.024 18 -17.08 25.94 -5.024 15.99 -1.005 13.98 -9.044
0.2 6.943 -11.05 11.97 -3.015 5.938 -2.01 7.948 -9.044 -1.005 -23.02 27.95 -7.034 21.92 -7.034 19.91 -13.06
0.205 8.953 -7.034 13.98 0 1.918 -5.024 0 -11.05 -21.01 -21.01 27.95 -3.015 21.92 -13.06 18 -13.06
0.21 16.99 3.928 21.92 15.99 3.928 -11.05 -3.015 -15.07 -31.06 -11.05 25.94 -2.01 19.91 -17.08 11.97 -11.05
0.215 26.95 23.93 33.98 27.95 7.948 -7.034 -7.034 -17.08 -23.02 0 25.94 3.928 18 -19 7.948 -9.044
0.22 37 41.93 45.95 35.99 18 -1.005 -3.015 -11.05 -5.024 13.98 27.95 5.938 15.99 -17.08 5.938 -3.015
0.225 42.94 49.97 56 33.98 25.94 3.928 3.928 -3.015 9.957 18 31.97 5.938 15.99 -13.06 9.957 1.918
0.23 40.93 43.94 59.93 29.96 31.97 11.97 19.91 3.928 25.94 18 31.97 1.918 18 -9.044 15.99 9.957
0.235 30.97 29.96 57.92 25.94 33.98 15.99 33.98 15.99 39.92 13.98 23.93 1.918 18 -1.005 19.91 19.91
0.24 18.91 11.97 49.97 23.93 27.95 15.99 39.92 23.93 47.96 13.98 11.97 1.918 13.98 1.918 21.92 25.94
0.245 6.943 -2.01 35.99 21.92 19.91 15.99 37.91 27.95 51.98 15.99 0.9135 1.918 7.948 9.957 18 27.95
0.25 -1.005 -3.015 21.92 15.99 7.948 18 27.95 27.95 49.97 19.91 -9.044 1.918 0 11.97 13.98 25.94
0.255 -7.034 -5.024 11.97 7.948 1.918 18 15.99 23.93 39.92 18 -9.044 -2.01 0.9135 11.97 13.98 21.92
0.26 -5.024 -1.005 7.948 1.918 0.9135 15.99 5.938 18 23.93 11.97 -3.015 -5.024 -2.01 5.938 13.98 15.99
0.265 -1.005 -2.01 9.957 -2.01 -1.005 9.957 -2.01 7.948 5.938 5.938 0 -11.05 0 -2.01 11.97 9.957
0.27 2.923 3.928 9.957 0 -3.015 -2.01 -7.034 -1.005 -5.024 0 7.948 -13.06 1.918 -3.015 7.948 3.928
0.275 8.953 7.948 5.938 1.918 -9.044 -11.05 -19 -17.08 -17.08 -2.01 9.957 -11.05 1.918 -7.034 1.918 0
0.28 10.96 9.957 0 3.928 -17.08 -21.01 -31.06 -29.05 -21.01 -3.015 7.948 -5.024 -2.01 -7.034 -2.01 0.9135
0.285 6.943 5.938 -1.005 0 -19 -21.01 -37.09 -33.07 -17.08 -9.044 7.948 -2.01 -2.01 -5.024 -2.01 -1.005
0.29 0.9135 0 -5.024 0.9135 -17.08 -11.05 -31.06 -29.05 -5.024 -17.08 9.957 3.928 3.928 -1.005 3.928 -3.015
0.295 -1.005 -3.015 -1.005 -1.005 -5.024 0 -16.08 -19 2.923 -19 11.97 5.938 10.96 0 12.97 -3.015
0.3 -3.015 -7.034 1.918 -2.01 3.928 11.97 1.918 -7.034 10.96 -13.06 13.98 7.948 14.98 3.928 16.99 -1.005
0.305 -1.005 -5.024 9.957 3.928 13.98 11.97 9.957 0.9135 9.957 -3.015 9.957 3.928 11.97 5.938 9.957 0.9135
0.31 -1.005 0.9135 9.957 9.957 14.98 7.948 14.98 -2.01 2.923 1.918 0 0 4.933 1.918 1.918 -2.01
0.315 0.9135 3.928 1.918 7.948 4.933 0.9135 8.953 -2.01 -2.01 5.938 -9.044 0.9135 0 -2.01 -12.06 0
0.32 -7.034 5.938 -7.034 -2.01 -7.034 -9.044 0 0 -7.034 1.918 -19 -5.024 -9.044 -1.005 -21.01 -2.01
0.325 -17.08 1.918 -19 -13.06 -20.01 -13.06 -1.005 3.928 -3.015 4.933 -22.02 -7.034 -14.07 0.9135 -17.08 -2.01
0.33 -25.03 -7.034 -19 -25.03 -26.04 -7.034 -5.024 13.98 0 12.97 -20.01 -9.044 -15.07 0 -9.044 -2.01
0.335 -29.05 -19 -11.05 -31.06 -27.04 -2.01 -5.024 25.94 3.928 25.94 -13.06 -7.034 -15.07 5.938 -1.005 1.918
0.34 -23.02 -24.03 1.918 -25.03 -11.05 5.938 1.918 34.99 12.97 38.92 -2.01 -3.015 -6.029 9.957 2.923 3.928
0.345 -11.05 -20.01 16.99 -7.034 -1.005 9.957 7.948 30.97 18 32.98 0.9135 -1.005 -1.005 5.938 11.97 5.938
0.35 0.9135 -9.044 25.94 1.918 7.948 5.938 13.98 15.99 23.93 11.97 9.957 -5.024 9.957 0 15.99 0
0.355 0.9135 0 24.94 5.938 16.99 -2.01 21.92 1.918 30.97 -2.01 12.97 -7.034 22.93 -8.039 24.94 -2.01
0.36 0.9135 1.918 11.97 0 14.98 -16.08 25.94 -9.044 32.98 -6.029 8.953 -8.039 29.96 -16.08 26.95 -7.034
0.365 -7.034 -6.029 1.918 -9.044 8.953 -22.02 26.95 -10.05 23.93 0.9135 -2.01 -8.039 24.94 -17.08 25.94 -9.044
0.37 -19 -20.01 -13.06 -25.03 1.918 -16.08 21.92 1.918 4.933 20.92 -14.07 -8.039 9.957 -18.09 14.98 -5.024
0.375 -31.06 -34.07 -24.03 -39.01 -14.07 -6.029 13.98 9.957 -12.06 30.97 -30.06 -11.05 -6.029 -16.08 -1.005 1.918
0.38 -41.02 -43.03 -33.07 -45.04 -29.05 0.9135 0 13.98 -25.03 19.91 -47.05 -15.07 -25.03 -17.08 -13.06 0
0.385 -45.04 -40.01 -36.08 -49.06 -43.03 -1.005 -7.034 10.96 -25.03 1.918 -50.06 -23.02 -34.07 -17.08 -17.08 0
0.39 -45.04 -30.06 -43.03 -45.04 -53.08 -7.034 -18.09 1.918 -10.05 -22.02 -44.03 -27.04 -36.08 -19 -18.09 -2.01
0.395 -41.02 -23.02 -45.04 -41.02 -61.02 -17.08 -27.04 -9.044 0 -31.06 -35.08 -23.02 -31.06 -17.08 -17.08 -1.005
0.4 -35.08 -17.08 -47.05 -33.07 -60.02 -23.02 -27.04 -9.044 7.948 -22.02 -24.03 -13.06 -23.02 -11.05 -15.07 0.9135
0.405 -33.07 -15.07 -45.04 -27.04 -52.07 -15.07 -21.01 -2.01 3.928 -4.02 -22.02 0.9135 -20.01 -5.024 -15.07 0
0.41 -31.06 -13.06 -37.09 -19 -39.01 -3.015 -13.06 9.957 -1.005 1.918 -25.03 1.918 -19 -3.015 -17.08 0
0.415 -27.04 -9.044 -21.01 -9.044 -24.03 -2.01 1.918 15.99 0 5.938 -25.03 3.928 -14.07 -1.005 -10.05 0
0.42 -17.08 -2.01 0.9135 -2.01 -8.039 1.918 14.98 15.99 6.943 1.918 -15.07 0 0 -1.005 0.9135 0.9135
0.425 -1.005 11.97 21.92 9.957 0 0 25.94 11.97 23.93 3.928 0 -1.005 11.97 -1.005 13.98 -3.015
0.43 14.98 25.94 41.93 19.91 13.98 0 34.99 11.97 38.92 9.957 19.91 -5.024 26.95 0.9135 22.93 -3.015
0.435 28.96 31.97 47.96 23.93 21.92 7.948 38.92 19.91 40.93 19.91 31.97 -5.024 34.99 -2.01 22.93 -1.005
0.44 30.97 27.95 39.92 15.99 21.92 18 33.98 29.96 31.97 27.95 27.95 -5.024 27.95 0 13.98 0
0.445 20.92 18 19.91 1.918 11.97 25.94 23.93 35.99 21.92 29.96 11.97 -3.015 15.99 0 3.928 1.918
0.45 2.923 3.928 -2.01 -9.044 -3.015 23.93 11.97 31.97 18 23.93 -5.024 -5.024 0 -2.01 -2.01 3.928
0.455 -9.044 -3.015 -11.05 -19 -21.01 11.97 1.918 21.92 21.92 15.99 -17.08 -7.034 -3.015 -1.005 -2.01 3.928
0.46 -17.08 -5.024 -11.05 -15.07 -29.05 -2.01 0.9135 9.957 25.94 11.97 -21.01 -5.024 -5.024 -3.015 0 7.948
0.465 -15.07 -3.015 0.9135 -3.015 -25.03 -5.024 0.9135 1.918 23.93 11.97 -13.06 -1.005 -1.005 -1.005 1.918 11.97
0.47 -7.034 -2.01 7.948 1.918 -15.07 -3.015 -2.01 1.918 15.99 13.98 -5.024 -2.01 0 0 0 15.99
0.475 -5.024 -2.01 7.948 5.938 -7.034 0 0 5.938 7.948 15.99 -1.005 0 1.918 3.928 -2.01 15.99
0.48 -11.05 -3.015 0.9135 -2.01 -7.034 7.948 1.918 9.957 5.938 15.99 -3.015 -2.01 1.918 3.928 0.9135 11.97
0.485 -23.02 -13.06 -19 -13.06 -13.06 9.957 3.928 11.97 9.957 11.97 -7.034 -1.005 3.928 0 1.918 5.938
0.49 -35.08 -25.03 -33.07 -27.04 -21.01 3.928 3.928 7.948 11.97 3.928 -11.05 -9.044 5.938 -3.015 9.957 1.918
0.495 -43.03 -33.07 -39.01 -33.07 -25.03 -3.015 1.918 3.928 3.928 -5.024 -15.07 -15.07 5.938 -9.044 13.98 0
0.5 -43.03 -35.08 -35.08 -33.07 -23.02 -15.07 0.9135 0.9135 -9.044 -19 -17.08 -21.01 1.918 -15.07 13.98 0
0.505 -35.08 -31.06 -27.04 -27.04 -21.01 -21.01 -7.034 -5.024 -29.05 -27.04 -19 -25.03 -3.015 -15.07 3.928 0
0.51 -29.05 -27.04 -21.01 -25.03 -19 -23.02 -17.08 -9.044 -39.01 -23.02 -21.01 -25.03 -15.07 -15.07 -7.034 1.918
0.515 -23.02 -23.02 -19 -23.02 -17.08 -19 -21.01 -7.034 -33.07 -7.034 -17.08 -21.01 -21.01 -13.06 -19 3.928
0.52 -21.01 -19 -15.07 -21.01 -9.044 -11.05 -19 0.9135 -15.07 9.957 -11.05 -13.06 -19 -11.05 -21.01 5.938
0.525 -17.08 -17.08 -7.034 -15.07 0.9135 -3.015 -11.05 7.948 0.9135 27.95 -1.005 -3.015 -9.044 -11.05 -15.07 11.97
0.53 -11.05 -11.05 0 -3.015 5.938 -2.01 -3.015 18 3.928 35.99 0 0 -2.01 -7.034 -3.015 19.91
0.535 -5.024 -3.015 11.97 1.918 9.957 1.918 0.9135 23.93 0.9135 35.99 3.928 5.938 3.928 -1.005 0 23.93
0.54 -1.005 0 15.99 7.948 5.938 3.928 -1.005 23.93 -11.05 27.95 1.918 5.938 1.918 0 3.928 23.93
0.545 -3.015 1.918 11.97 5.938 0 3.928 -5.024 21.92 -19 21.92 0.9135 3.928 -1.005 5.938 1.918 19.91
0.55 -9.044 -2.01 1.918 0 0.9135 5.938 -1.005 19.91 -11.05 18 -3.015 3.928 -7.034 9.957 0 15.99
0.555 -19 -3.015 -1.005 0.9135 0.9135 7.948 5.938 21.92 3.928 18 -4.02 3.928 -9.044 11.97 3.928 11.97
0.56 -23.02 -9.044 -5.024 -1.005 1.918 9.957 18 21.92 25.94 18 -4.02 3.928 -6.029 9.957 11.97 9.957
0.565 -23.02 -9.044 -1.005 -2.01 3.928 5.938 23.93 19.91 43.94 18 -3.015 1.918 -1.005 5.938 18 9.957
0.57 -13.06 -5.024 0 0 0 -2.01 15.99 13.98 39.92 18.91 0 0.9135 -1.005 1.918 19.91 7.948
0.575 -5.024 -2.01 7.948 0 -3.015 -6.029 0 1.918 24.94 12.97 -1.005 -5.024 -1.005 0 13.98 3.928
0.58 -1.005 5.938 13.98 0 -9.044 -19 -11.05 -5.024 3.928 3.928 0 -3.015 -2.01 0 3.928 -2.01
0.585 4.933 7.948 18.91 4.933 -3.015 -16.08 -19 -11.05 -6.029 -1.005 0 -1.005 0 1.918 0.9135 -1.005
0.59 6.943 7.948 22.93 8.953 5.938 -6.029 -17.08 -11.05 -10.05 -1.005 -1.005 2.923 0.9135 5.938 -3.015 -4.02
0.595 0.9135 3.928 18 13.98 18 0 -7.034 -3.015 -5.024 -3.015 -1.005 9.957 -3.015 9.957 0.9135 -5.024
0.6 -9.044 0.9135 13.98 19.91 21.92 9.957 -2.01 1.918 0 1.918 -10.05 14.98 -7.034 11.97 1.918 -2.01
0.605 -19 -2.01 4.933 20.92 13.98 11.97 2.923 4.933 7.948 -1.005 -14.07 13.98 -9.044 10.96 4.933 -1.005
0.61 -25.03 -4.02 0.9135 15.99 0 4.933 0.9135 4.933 8.953 1.918 -16.08 8.953 -13.06 6.943 2.923 -2.01
0.615 -25.03 -8.039 -4.02 4.933 -7.034 -5.024 0 -1.005 0 -4.02 -10.05 -2.01 -9.044 1.918 1.918 -9.044
0.62 -19 -11.05 -5.024 0.9135 -9.044 -15.07 -7.034 -5.024 -5.024 -8.039 -2.01 -4.02 -3.015 -7.034 -5.024 -18.09
0.625 -17.08 -17.08 -9.044 -13.06 -3.015 -21.01 -11.05 -11.05 -11.05 -5.024 0.9135 -13.06 0.9135 -15.07 -5.024 -25.03
0.63 -13.06 -19 -10.05 -24.03 0 -24.03 -7.034 -13.06 -6.029 1.918 1.918 -16.08 3.928 -21.01 -1.005 -26.04
0.635 -15.07 -23.02 -12.06 -28.05 1.918 -24.03 -3.015 -13.06 0.9135 12.97 -3.015 -15.07 4.933 -19 1.918 -25.03
0.64 -17.08 -21.01 -15.07 -23.02 1.918 -21.01 -2.01 -13.06 15.99 18 -5.024 -7.034 3.928 -13.06 1.918 -21.01
0.645 -17.08 -19 -9.044 -7.034 1.918 -8.039 3.928 -9.044 20.92 20.92 1.918 -2.01 6.943 -1.005 -2.01 -15.07
0.65 -15.07 -11.05 -2.01 7.948 7.948 1.918 3.928 -3.015 9.957 14.98 6.943 9.957 12.97 5.938 -3.015 -7.034
0.655 -13.06 -3.015 7.948 27.95 23.93 21.92 1.918 0 -5.024 5.938 15.99 18 13.98 15.99 -13.06 -1.005
0.66 -7.034 0 15.99 37.91 37.91 33.98 0.9135 3.928 -31.06 -2.01 16.99 19.91 10.96 18 -21.01 0.9135
0.665 -5.024 5.938 15.99 37.91 43.94 33.98 -7.034 3.928 -53.08 -9.044 2.923 15.99 2.923 13.98 -25.03 -1.005
0.67 -7.034 7.948 11.97 27.95 35.99 19.91 -13.06 -1.005 -59.01 -23.02 -13.06 5.938 -5.024 1.918 -27.04 -5.024
0.675 -11.05 3.928 5.938 13.98 19.91 0 -17.08 -11.05 -55.09 -31.06 -31.06 0.9135 -15.07 -7.034 -27.04 -11.05
0.68 -17.08 0.9135 -1.005 0 -2.01 -11.05 -21.01 -17.08 -45.04 -25.03 -41.02 -9.044 -21.01 -15.07 -25.03 -11.05
0.685 -27.04 -11.05 -13.06 -9.044 -17.08 -19 -23.02 -17.08 -35.08 -7.034 -37.09 -15.07 -23.02 -17.08 -21.01 -9.044
0.69 -37.09 -21.01 -29.05 -21.01 -31.06 -21.01 -23.02 -9.044 -25.03 11.97 -27.04 -17.08 -23.02 -15.07 -17.08 -3.015
0.695 -43.03 -25.03 -41.02 -29.05 -39.01 -21.01 -21.01 -1.005 -15.07 27.95 -17.08 -13.06 -21.01 -11.05 -13.06 -1.005
0.7 -41.02 -21.01 -47.05 -29.05 -43.03 -23.02 -19 0 -3.015 33.98 -11.05 -9.044 -19 -7.034 -5.024 -1.005
0.705 -29.05 -9.044 -43.03 -25.03 -39.01 -21.01 -15.07 0 7.948 31.97 -11.05 -3.015 -13.06 -3.015 -2.01 -3.015
0.71 -13.06 0 -29.05 -15.07 -29.05 -15.07 -7.034 -2.01 23.93 31.97 -9.044 -2.01 -3.015 0.9135 7.948 -5.024
0.715 0.9135 7.948 -11.05 -3.015 -13.06 -3.015 -2.01 0 37.91 43.94 -5.024 0 3.928 1.918 15.99 -1.005
0.72 0.9135 3.928 0.9135 -2.01 0.9135 3.928 9.957 1.918 41.93 59.93 0.9135 -2.01 13.98 3.928 18 0.9135
0.725 -5.024 -5.024 -1.005 -1.005 0 9.957 13.98 -2.01 35.99 69.98 -2.01 -3.015 15.99 1.918 13.98 0.9135
0.73 -25.03 -25.03 -17.08 -15.07 -11.05 0 7.948 -9.044 18 57.92 -5.024 -11.05 5.938 -1.005 1.918 -7.034
0.735 -47.05 -39.01 -41.02 -33.07 -39.01 -19 -7.034 -29.05 -3.015 29.96 -19 -17.08 -7.034 -11.05 -11.05 -19
0.74 -57 -39.01 -61.02 -45.04 -69.06 -43.03 -29.05 -49.06 -23.02 0 -33.07 -17.08 -27.04 -19 -27.04 -27.04
0.745 -49.06 -23.02 -61.02 -41.02 -83.04 -53.08 -45.04 -53.08 -29.05 -5.024 -39.01 -9.044 -37.09 -19 -35.08 -25.03
0.75 -25.03 -2.01 -43.03 -19 -69.06 -43.03 -41.02 -41.02 -17.08 1.918 -33.07 -2.01 -35.08 -5.024 -35.08 -13.06
0.755 0.9135 27.95 -9.044 7.948 -35.08 -15.07 -21.01 -17.08 0 27.95 -15.07 9.957 -17.08 9.957 -23.02 0.9135
0.76 22.93 45.95 15.99 35.99 -2.01 11.97 3.928 0 15.99 45.95 -2.01 13.98 1.918 25.94 -9.044 5.938
0.765 26.95 45.95 27.95 47.96 19.91 29.96 21.92 7.948 13.98 41.93 5.938 7.948 15.99 29.96 -2.01 5.938
0.77 10.96 27.95 18 37.91 13.98 27.95 18 0 -1.005 21.92 0 0.9135 15.99 19.91 0 -2.01
0.775 -11.05 3.928 -3.015 13.98 -11.05 5.938 -2.01 -9.044 -25.03 1.918 -9.044 -11.05 1.918 3.928 -3.015 -3.015
0.78 -35.08 -13.06 -29.05 -7.034 -45.04 -15.07 -23.02 -17.08 -39.01 0 -27.04 -17.08 -13.06 -7.034 -15.07 -3.015
0.785 -47.05 -23.02 -45.04 -21.01 -65.04 -29.05 -37.09 -13.06 -39.01 15.99 -35.08 -13.06 -29.05 -13.06 -23.02 0.9135
0.79 -41.02 -17.08 -43.03 -19 -63.03 -27.04 -35.08 1.918 -27.04 37.91 -33.07 -5.024 -35.08 -11.05 -23.02 1.918
0.795 -23.02 -3.015 -27.04 -5.024 -43.03 -11.05 -19 9.957 -19 47.96 -21.01 -2.01 -31.06 -3.015 -19 1.918
0.8 -3.015 10.96 -13.06 5.938 -23.02 0.9135 -9.044 12.97 -25.03 35.99 -10.05 0.9135 -23.02 -2.01 -15.07 0.9135
0.805 0.9135 20.92 -7.034 11.97 -13.06 0 -11.05 0.9135 -39.01 9.957 -8.039 -1.005 -17.08 -2.01 -17.08 -8.039
0.81 -1.005 21.92 -15.07 7.948 -19 -3.015 -21.01 -13.06 -51.07 -5.024 -9.044 -1.005 -19 0.9135 -21.01 -11.05
0.815 -7.034 12.97 -27.04 -2.01 -31.06 -15.07 -33.07 -24.03 -48.05 -9.044 -10.05 -6.029 -21.01 -3.015 -25.03 -10.05
0.82 -19 0.9135 -35.08 -11.05 -45.04 -25.03 -39.01 -26.04 -34.07 1.918 -10.05 -14.07 -21.01 -5.024 -19 0
0.825 -29.05 -11.05 -37.09 -21.01 -47.05 -25.03 -31.06 -21.01 -13.06 13.98 -9.044 -25.03 -15.07 -7.034 -9.044 1.918
0.83 -31.06 -23.02 -29.05 -22.02 -39.01 -17.08 -17.08 -11.05 -1.005 26.95 -3.015 -27.04 -7.034 -8.039 -2.01 4.933
0.835 -25.03 -29.05 -12.06 -18.09 -21.01 -3.015 -2.01 -4.02 6.943 30.97 0.9135 -29.05 1.918 -10.05 7.948 3.928
0.84 -15.07 -29.05 -2.01 -1.005 0.9135 9.957 15.99 -2.01 3.928 25.94 5.938 -25.03 11.97 -7.034 11.97 -2.01
0.845 -5.024 -19 12.97 15.99 15.99 25.94 28.96 3.928 0 23.93 18 -15.07 20.92 1.918 13.98 1.918
0.85 -1.005 -7.034 21.92 28.96 30.97 37 37.91 1.918 -1.005 21.92 26.95 -9.044 28.96 2.923 14.98 -1.005
0.855 4.933 3.928 22.93 31.97 37 34.99 41.93 2.923 1.918 24.94 32.98 -9.044 29.96 9.957 16.99 -1.005
0.86 -1.005 5.938 18 14.98 28.96 24.94 35.99 -2.01 8.953 23.93 28.96 -15.07 24.94 6.943 18.91 1.918
0.865 -5.024 3.928 6.943 0 11.97 7.948 26.95 1.918 19.91 21.92 15.99 -17.08 14.98 0 13.98 -1.005
0.87 -15.07 0.9135 -3.015 -15.07 -1.005 -2.01 13.98 0.9135 29.96 27.95 -2.01 -15.07 1.918 0.9135 9.957 -7.034
0.875 -23.02 -5.024 -14.07 -16.08 -17.08 -2.01 3.928 4.933 28.96 34.99 -13.06 -5.024 -3.015 0.9135 1.918 -9.044
0.88 -25.03 -9.044 -21.01 -4.02 -27.04 7.948 -3.015 11.97 16.99 38.92 -17.08 0 -5.024 8.953 -1.005 -8.039
0.885 -25.03 -11.05 -17.08 7.948 -29.05 15.99 -9.044 19.91 -2.01 33.98 -17.08 0 -5.024 13.98 -7.034 -7.034
0.89 -17.08 -6.029 -11.05 18 -25.03 18 -13.06 18.91 -12.06 22.93 -8.039 1.918 -3.015 11.97 -9.044 0
0.895 -13.06 0 -3.015 18 -19 7.948 -11.05 10.96 -12.06 7.948 0 -8.039 0.9135 3.928 -7.034 0.9135
0.9 -11.05 -3.015 -1.005 5.938 -11.05 -3.015 -5.024 3.928 0.9135 1.918 0 -17.08 0.9135 -3.015 -3.015 5.938
0.905 -17.08 -8.039 -7.034 -3.015 -3.015 -13.06 0 0.9135 18 11.97 -1.005 -20.01 -1.005 -9.044 -1.005 14.98
0.91 -27.04 -16.08 -19 -13.06 -3.015 -13.06 5.938 6.943 33.98 29.96 -6.029 -18.09 -9.044 -9.044 0.9135 19.91
0.915 -39.01 -25.03 -29.05 -19 -7.034 -5.024 9.957 15.99 35.99 45.95 -17.08 -15.07 -17.08 -3.015 0.9135 23.93
0.92 -41.02 -29.05 -33.07 -27.04 -21.01 -1.005 3.928 22.93 27.95 43.94 -23.02 -17.08 -23.02 -2.01 -1.005 23.93
0.925 -37.09 -27.04 -29.05 -29.05 -37.09 -5.024 -1.005 18 13.98 23.93 -21.01 -23.02 -25.03 0.9135 -1.005 18
