    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.095 -3.001 0 -2.064 -17.07 -11.07 40.99 33.95 44.93 35.92 12.94 -6.003 -1.032 -9.004 3.939 21.95 11.91
0.1 0.938 0 -2.064 -14.07 -11.07 24.95 18.95 5.909 23.92 -11.07 -2.064 -1.032 -12.01 0 19.98 -9.004
0.105 -1.032 0 -5.065 -7.035 -9.004 7.973 0 -23.07 7.973 -29.08 0.938 5.909 -13.04 -5.065 11.91 -29.08
0.11 0.938 13.98 -8.066 2.908 -9.004 0 -10.04 -46.05 0 -38.08 3.939 11.91 -12.01 -4.033 4.971 -41.08
0.115 6.941 21.95 -6.003 7.973 -4.033 -6.003 -24.01 -57.03 -7.035 -45.02 8.911 17.91 -7.035 -1.032 1.97 -38.08
0.12 10.97 22.98 1.97 10.97 0.938 -9.004 -29.08 -57.03 -7.035 -49.06 13.98 16.98 -1.032 -1.032 1.97 -27.01
0.125 12.94 15.95 12.94 3.939 12.94 -6.003 -26.08 -49.06 -1.032 -47.09 18.95 7.973 9.942 -2.064 7.973 -8.066
0.13 14.91 5.909 24.95 -2.064 19.98 -2.064 -16.04 -38.08 1.97 -36.02 21.95 1.97 18.95 2.908 10.97 7.973
0.135 8.911 0.938 23.92 -17.07 17.91 -3.001 -11.07 -25.04 0.938 -17.07 17.91 0.938 15.95 1.97 9.942 23.92
0.14 2.908 1.97 10.97 -24.01 3.939 -4.033 -6.003 -11.07 -5.065 3.939 6.941 0 8.911 4.971 11.91 33.95
0.145 -13.04 1.97 -6.003 -31.05 -9.004 -8.066 -7.035 1.97 -7.035 28.98 -6.003 -3.001 -2.064 0 15.95 31.98
0.15 -25.04 -3.001 -25.04 -31.05 -25.04 -15.01 -7.035 5.909 -5.065 39.96 -23.07 -3.001 -1.032 -2.064 23.92 21.95
0.155 -25.04 -11.07 -30.01 -31.05 -25.04 -18.01 1.97 11.91 0 45.96 -27.01 -3.001 -1.032 0.938 29.92 14.91
0.16 -19.04 -23.07 -24.01 -31.05 -15.01 -18.01 12.94 15.95 15.95 43.99 -19.04 -4.033 0.938 -5.065 31.98 10.97
0.165 -7.035 -27.01 -11.07 -35.08 -1.032 -23.07 27.95 11.91 27.95 33.95 -3.001 -7.035 -2.064 -5.065 23.92 7.973
0.17 0.938 -25.04 -5.065 -39.02 0 -27.01 38.93 4.971 29.92 26.92 1.97 -6.003 -1.032 -9.004 7.973 6.941
0.175 0.938 -13.04 -9.004 -41.08 -3.001 -33.02 32.92 -6.003 19.98 14.91 3.939 -2.064 -9.004 -13.04 -7.035 0.938
0.18 -1.032 0.938 -19.04 -39.02 -23.07 -39.02 11.91 -23.07 -2.064 3.939 0.938 0.938 -17.07 -17.07 -25.04 -5.065
0.185 -1.032 5.909 -27.01 -31.05 -43.05 -35.08 -10.04 -36.02 -23.07 -4.033 -5.065 2.908 -19.04 -13.04 -35.08 -13.04
0.19 -1.032 9.942 -27.01 -21.01 -55.06 -21.01 -36.02 -42.02 -39.02 -18.01 -5.065 9.942 -15.01 -3.001 -35.08 -13.04
0.195 -1.032 11.91 -17.07 -17.07 -51.02 -1.032 -51.02 -39.02 -35.08 -25.04 -1.032 17.91 -9.004 7.973 -29.08 -3.001
0.2 -1.032 9.942 -1.032 -15.01 -39.02 13.98 -47.09 -27.01 -19.04 -23.07 -2.064 21.95 -1.032 21.95 -21.01 3.939
0.205 0.938 9.942 7.973 -11.07 -23.07 25.98 -27.01 -11.07 -2.064 -15.01 -2.064 21.95 0 29.92 -11.07 11.91
0.21 -3.001 15.95 15.95 -5.065 -7.035 29.92 0 -2.064 9.942 -3.001 -2.064 19.98 5.909 29.92 0.938 13.98
0.215 -3.001 21.95 17.91 0 5.909 25.98 33.95 5.909 13.98 1.97 1.97 15.95 17.91 21.95 11.91 9.942
0.22 -3.001 23.92 17.91 7.973 27.95 19.98 63.97 11.91 11.91 7.973 11.91 9.942 33.95 11.91 29.92 3.939
0.225 -3.001 19.98 19.98 5.909 47.93 11.91 85.92 15.95 15.95 17.91 21.95 0 47.93 0 49.99 5.909
0.23 -3.001 9.942 21.95 -3.001 59.94 3.939 95.95 19.98 29.92 29.92 27.95 -5.065 53.93 -7.035 62 13.98
0.235 -3.001 -2.064 19.98 -21.01 56 -1.032 95.95 23.92 53.93 43.99 19.98 -15.01 47.93 -17.07 65.94 21.95
0.24 -1.032 -9.004 13.98 -37.05 35.92 -9.004 87.98 25.98 75.97 59.94 5.909 -21.01 33.95 -23.07 59.94 23.92
0.245 0.938 -13.04 3.939 -43.05 3.939 -11.07 71.94 21.95 89.95 69.97 -1.032 -23.07 13.98 -25.04 49.99 21.95
0.25 8.911 -11.07 -1.032 -39.02 -19.04 -11.07 53.93 13.98 93.98 71.94 -7.035 -21.01 0 -21.01 39.96 17.91
0.255 10.97 -5.065 -7.035 -29.08 -35.08 -9.004 33.95 3.939 89.95 71.94 -1.032 -15.01 -1.032 -13.04 33.95 17.91
0.26 8.911 0.938 -1.032 -17.07 -33.02 -7.035 15.95 -1.032 79.91 65.94 5.909 -5.065 -2.064 -3.001 29.92 23.92
0.265 0.938 3.939 3.939 -11.07 -19.04 -7.035 -2.064 -3.001 63.97 56 13.98 1.97 1.97 3.939 21.95 33.95
0.27 -1.032 9.942 11.91 -9.004 0.938 -3.001 -9.004 -1.032 41.93 39.96 17.91 11.91 1.97 13.98 9.942 39.96
0.275 0.938 15.95 13.98 -7.035 13.98 1.97 -13.04 1.97 15.95 17.91 15.95 21.95 -3.001 23.92 -5.065 39.96
0.28 8.911 19.98 9.942 -5.065 25.98 19.98 -13.04 13.98 -7.035 -1.032 9.942 25.98 -15.01 31.98 -23.07 29.92
0.285 14.91 17.91 1.97 -1.032 29.92 39.96 -5.065 27.95 -23.07 -21.01 3.939 23.92 -25.04 35.92 -37.05 17.91
0.29 16.98 13.98 0 -2.064 29.92 57.97 1.97 39.96 -19.04 -31.05 1.97 19.98 -27.01 33.95 -39.02 9.942
0.295 12.94 3.939 5.909 -2.064 27.95 65.94 15.95 45.96 0.938 -29.08 1.97 15.95 -19.04 29.92 -31.05 7.973
0.3 6.941 -2.064 11.91 -3.001 23.92 64.91 27.95 41.93 21.95 -23.07 1.97 12.94 -9.004 21.95 -17.07 7.973
0.305 4.971 0.938 11.91 -13.04 19.98 49.99 35.92 27.95 39.96 -15.01 1.97 5.909 -3.001 13.98 -3.001 9.942
0.31 4.971 0.938 0 -26.08 9.942 34.99 35.92 7.973 41.93 -11.07 -1.032 -1.032 -5.065 6.941 0.938 5.909
0.315 2.908 1.97 -19.04 -38.08 -2.064 18.95 27.95 -7.035 23.92 -9.004 -12.01 -2.064 -13.04 4.971 2.908 1.97
0.32 -3.001 -1.032 -49.06 -51.02 -13.04 7.973 11.91 -19.04 -1.032 -7.035 -25.04 -11.07 -23.07 -2.064 -3.001 1.97
0.325 -11.07 -6.003 -62.09 -58.06 -29.08 1.97 -5.065 -21.01 -28.04 0.938 -34.05 -14.07 -29.08 -1.032 -10.04 6.941
0.33 -19.04 -10.04 -64.06 -66.03 -42.02 -10.04 -28.04 -23.07 -46.05 7.973 -28.04 -18.01 -29.08 -4.033 -20.07 12.94
0.335 -19.04 -15.01 -55.06 -73.07 -53.09 -35.08 -49.06 -25.04 -55.06 21.95 -15.01 -23.07 -27.01 -15.01 -25.04 15.95
0.34 -9.004 -12.01 -38.08 -75.04 -54.03 -63.03 -62.09 -31.05 -58.06 31.98 -1.032 -25.04 -22.04 -27.01 -23.07 10.97
0.345 -3.001 -15.01 -29.08 -83.01 -50.09 -84.04 -64.06 -41.08 -56.09 33.95 7.973 -34.05 -22.04 -46.05 -22.04 1.97
0.35 -7.035 -23.07 -33.02 -81.04 -41.08 -99.05 -59.09 -47.09 -55.06 29.92 0 -49.06 -21.01 -65 -17.07 -17.07
0.355 -17.07 -27.01 -42.02 -77.01 -25.04 -93.05 -45.02 -42.02 -46.05 20.92 -3.001 -55.06 -16.04 -70.07 -12.01 -31.05
0.36 -31.05 -31.05 -46.05 -62.09 -9.004 -75.04 -29.08 -33.02 -35.08 11.91 -10.04 -52.06 -12.01 -66.03 -6.003 -34.05
0.365 -35.08 -23.07 -35.08 -46.05 -1.032 -46.05 -14.07 -25.04 -18.01 -2.064 -12.01 -35.08 -5.065 -46.05 -2.064 -27.01
0.37 -25.04 -9.004 -20.07 -24.01 0 -21.01 -5.065 -15.01 -2.064 -11.07 -8.066 -10.04 -4.033 -26.08 1.97 -22.04
0.375 -9.004 1.97 -2.064 -7.035 0.938 1.97 0.938 -16.04 14.91 -32.08 -1.032 5.909 -6.003 -6.003 -1.032 -21.01
0.38 -1.032 5.909 0 0.938 -3.001 11.91 3.939 -25.04 19.98 -57.03 -3.001 15.95 -15.01 -1.032 1.97 -29.08
0.385 -1.032 3.939 1.97 -5.065 -8.066 22.98 12.94 -39.02 20.92 -77.01 -7.035 12.94 -20.07 -2.064 4.971 -42.02
0.39 -15.01 -2.064 -14.07 -15.01 -12.01 21.95 22.98 -55.06 16.98 -91.08 -18.01 0.938 -22.04 -9.004 11.91 -54.03
0.395 -27.01 -13.04 -41.08 -33.02 -21.01 11.91 27.95 -69.03 13.98 -91.08 -27.01 -17.07 -21.01 -17.07 15.95 -57.03
0.4 -27.01 -20.07 -64.06 -50.09 -36.02 -2.064 28.98 -77.01 12.94 -81.04 -30.01 -32.08 -23.07 -26.08 22.98 -50.09
0.405 -21.01 -22.04 -78.04 -62.09 -53.09 -28.04 19.98 -73.07 12.94 -63.03 -32.08 -40.05 -25.04 -32.08 26.92 -38.08
0.41 -11.07 -25.04 -79.07 -69.03 -67.06 -55.06 3.939 -65 7.973 -41.08 -35.08 -43.05 -33.02 -39.02 17.91 -23.07
0.415 -7.035 -22.04 -71 -70.07 -67.06 -72.04 -5.065 -45.02 -2.064 -15.01 -36.02 -40.05 -39.02 -42.02 6.941 -9.004
0.42 -11.07 -23.07 -55.06 -66.03 -55.06 -76.07 -15.01 -23.07 -9.004 9.942 -45.02 -34.05 -41.08 -40.05 -4.033 1.97
0.425 -19.04 -17.07 -39.02 -63.03 -39.02 -71 -17.07 -1.032 -19.04 41.93 -47.09 -29.08 -39.02 -33.02 -21.01 17.91
0.43 -23.07 -13.04 -31.05 -57.03 -23.07 -52.06 -21.01 13.98 -31.05 71.94 -43.05 -20.07 -37.05 -17.07 -33.02 33.95
0.435 -17.07 -11.07 -27.01 -49.06 -17.07 -35.08 -27.01 31.98 -37.05 91.92 -31.05 -15.01 -33.02 -5.065 -35.08 45.96
0.44 -9.004 -11.07 -27.01 -41.08 -19.04 -17.07 -39.02 43.99 -37.05 102 -13.04 -11.07 -33.02 0.938 -33.02 49.99
0.445 0.938 -11.07 -23.07 -31.05 -25.04 0.938 -53.09 47.93 -31.05 95.95 -2.064 -11.07 -35.08 -1.032 -23.07 45.96
0.45 2.908 -11.07 -21.01 -23.07 -33.02 9.942 -63.03 43.99 -21.01 79.91 1.97 -13.04 -33.02 -5.065 -13.04 35.92
0.455 0.938 -11.07 -17.07 -23.07 -33.02 15.95 -63.03 31.98 -11.07 57.97 -1.032 -15.01 -29.08 -7.035 0.938 23.92
0.46 0.938 -11.07 -17.07 -29.08 -29.08 13.98 -51.02 19.98 -1.032 31.98 -17.07 -17.07 -25.04 -9.004 9.942 7.973
0.465 -5.065 -15.01 -19.04 -43.05 -19.04 1.97 -27.01 7.973 1.97 1.97 -31.05 -19.04 -17.07 -9.004 21.95 -3.001
0.47 -7.035 -19.04 -17.07 -57.03 -5.065 -11.07 -1.032 0.938 7.973 -23.07 -35.08 -21.01 -7.035 -9.004 33.95 -19.04
0.475 -5.065 -21.01 -15.01 -63.03 3.939 -25.04 19.98 -9.004 13.98 -53.09 -23.07 -23.07 -2.064 -13.04 39.96 -31.05
0.48 0.938 -21.01 -9.004 -57.03 15.95 -29.08 37.99 -15.01 17.91 -73.07 -7.035 -23.07 7.973 -15.01 39.96 -37.05
0.485 2.908 -15.01 -5.065 -43.05 21.95 -23.07 45.96 -17.07 21.95 -77.01 0 -19.04 11.91 -13.04 29.92 -33.02
0.49 2.908 -9.004 -9.004 -27.01 17.91 -7.035 43.99 -11.07 25.98 -63.03 1.97 -13.04 9.942 -1.032 15.95 -17.07
0.495 -1.032 -5.065 -19.04 -17.07 3.939 5.909 35.92 0.938 27.95 -39.02 -2.064 -7.035 -2.064 7.973 0.938 3.939
0.5 -3.001 -7.035 -33.02 -15.01 -9.004 15.95 23.92 9.942 25.98 -9.004 -3.001 -3.001 -13.04 19.98 -15.01 27.95
0.505 -7.035 -15.01 -43.05 -19.04 -25.04 17.91 13.98 17.91 21.95 9.942 -7.035 -5.065 -27.01 23.92 -23.07 47.93
0.51 -9.004 -23.07 -45.02 -25.04 -35.08 7.973 5.909 15.95 13.98 27.95 -7.035 -9.004 -35.08 15.95 -25.04 56
0.515 -9.004 -31.05 -37.05 -29.08 -33.02 -1.032 3.939 11.91 3.939 39.96 -9.004 -17.07 -33.02 1.97 -19.04 53.93
0.52 -9.004 -35.08 -19.04 -27.01 -17.07 -15.01 7.973 7.973 -1.032 49.99 -13.04 -21.01 -23.07 -7.035 -11.07 45.96
0.525 -7.035 -31.05 -2.064 -19.04 3.939 -19.04 15.95 13.98 -9.004 57.97 -13.04 -19.04 -7.035 -15.01 -3.001 37.99
0.53 -5.065 -23.07 17.91 -11.07 31.98 -11.07 25.98 27.95 -8.066 62 -5.065 -15.01 3.939 -11.07 0 31.98
0.535 0.938 -9.004 33.95 -1.032 56 0 35.92 47.93 -3.001 59.94 7.973 -7.035 17.91 0.938 5.909 27.95
0.54 6.941 0 43.99 1.97 67.91 19.98 43.99 59.94 2.908 48.96 27.95 0.938 25.98 9.942 16.98 25.98
0.545 18.95 11.91 49.99 9.942 67.91 32.92 43.99 63.97 10.97 30.95 41.93 1.97 29.92 19.98 26.92 23.92
0.55 24.95 15.95 49.99 13.98 57.97 43.99 35.92 53.93 17.91 9.942 43.99 5.909 29.92 23.92 35.92 19.98
0.555 22.98 13.98 42.96 15.95 41.93 44.93 21.95 37.99 20.92 -4.033 35.92 6.941 30.95 21.95 44.93 15.95
0.56 14.91 5.909 26.92 15.95 25.98 42.96 7.973 17.91 20.92 -18.01 21.95 4.971 26.92 15.95 46.99 11.91
0.565 6.941 0.938 3.939 5.909 7.973 35.92 0 0.938 19.98 -29.08 5.909 1.97 17.91 11.91 41.93 7.973
0.57 -1.032 -5.065 -20.07 0.938 -6.003 26.92 0 -19.04 23.92 -32.08 0.938 0.938 4.971 7.973 39.96 4.971
0.575 -1.032 -7.035 -40.05 -7.035 -30.01 14.91 5.909 -29.08 33.95 -29.08 -6.003 0.938 -6.003 6.941 31.98 2.908
0.58 0.938 -3.001 -49.06 -9.004 -45.02 3.939 13.98 -29.08 39.96 -21.01 -11.07 1.97 -19.04 5.909 27.95 1.97
0.585 0.938 1.97 -41.08 -3.001 -46.05 0 22.98 -17.07 45.96 -10.04 -8.066 7.973 -21.01 10.97 24.95 8.911
0.59 4.971 -1.032 -27.01 2.908 -32.08 4.971 28.98 -1.032 38.93 0 -6.003 7.973 -19.04 16.98 17.91 16.98
0.595 4.971 0.938 -11.07 7.973 -11.07 11.91 25.98 5.909 21.95 0 -3.001 5.909 -9.004 19.98 5.909 21.95
0.6 2.908 1.97 -6.003 8.911 6.941 19.98 21.95 11.91 3.939 2.908 -2.064 0 -1.032 17.91 1.97 23.92
0.605 0.938 0 -9.004 3.939 18.95 19.98 13.98 16.98 -9.004 1.97 1.97 1.97 0.938 16.98 -8.066 20.92
0.61 -5.065 -2.064 -12.01 0.938 19.98 13.98 2.908 16.98 -23.07 -3.001 12.94 1.97 4.971 9.942 -14.07 15.95
0.615 -5.065 -4.033 -11.07 0 20.92 17.91 -1.032 18.95 -31.05 -2.064 19.98 1.97 6.941 6.941 -16.04 16.98
0.62 0.938 -4.033 -1.032 4.971 20.92 21.95 -7.035 23.92 -33.02 0.938 25.98 1.97 7.973 5.909 -12.01 21.95
0.625 2.908 -7.035 11.91 9.942 19.98 27.95 -13.04 25.98 -37.05 9.942 29.92 5.909 9.942 7.973 -11.07 33.95
0.63 6.941 -6.003 17.91 4.971 18.95 30.95 -8.066 25.98 -32.08 20.92 24.95 9.942 11.91 10.97 -9.004 42.96
0.635 2.908 -8.066 9.942 -5.065 10.97 21.95 -6.003 21.95 -19.04 24.95 10.97 11.91 7.973 8.911 -12.01 44.93
0.64 -3.001 -11.07 -11.07 -25.04 -3.001 1.97 -7.035 17.91 -5.065 19.98 -3.001 5.909 -2.064 5.909 -13.04 35.92
0.645 -19.04 -17.07 -36.02 -45.02 -22.04 -14.07 -11.07 13.98 5.909 15.95 -16.04 6.941 -6.003 2.908 -9.004 26.92
0.65 -33.02 -25.04 -54.03 -53.09 -38.08 -28.04 -21.01 7.973 13.98 0.938 -23.07 4.971 -12.01 -2.064 -5.065 16.98
0.655 -39.02 -31.05 -59.09 -49.06 -53.09 -33.02 -39.02 0.938 11.91 -9.004 -25.04 3.939 -21.01 -3.001 -3.001 9.942
0.66 -35.08 -31.05 -54.03 -37.05 -61.06 -32.08 -57.03 -13.04 4.971 -22.04 -29.08 0.938 -24.01 -7.035 -6.003 5.909
0.665 -21.01 -21.01 -46.05 -25.04 -67.06 -28.04 -71 -29.08 0 -30.01 -35.08 -1.032 -32.08 -13.04 -18.01 0.938
0.67 -5.065 -7.035 -41.08 -17.07 -73.07 -33.02 -75.04 -41.08 -5.065 -35.08 -39.02 0 -39.02 -17.07 -27.01 -11.07
0.675 2.908 0 -39.02 -9.004 -71 -36.02 -65 -45.02 -2.064 -34.05 -35.08 3.939 -39.02 -13.04 -28.04 -25.04
0.68 6.941 5.909 -31.05 0.938 -55.06 -37.05 -41.08 -39.02 6.941 -32.08 -23.07 9.942 -31.05 -7.035 -16.04 -37.05
0.685 2.908 3.939 -19.04 3.939 -29.08 -25.04 -9.004 -31.05 21.95 -29.08 -9.004 13.98 -17.07 0.938 -2.064 -43.05
0.69 -5.065 -3.001 -5.065 9.942 0.938 -9.004 21.95 -23.07 36.96 -21.01 -2.064 13.98 -1.032 -2.064 19.98 -39.02
0.695 -17.07 -15.01 0 5.909 21.95 -2.064 51.96 -17.07 43.99 -9.004 3.939 7.973 7.973 0.938 33.95 -29.08
0.7 -21.01 -23.07 -2.064 -1.032 37.99 1.97 69.97 -9.004 43.99 0 7.973 -2.064 15.95 -5.065 33.95 -13.04
0.705 -11.07 -25.04 -3.001 -17.07 35.92 -1.032 69.97 0.938 31.98 11.91 11.91 -7.035 17.91 -9.004 21.95 0
0.71 2.908 -21.01 -11.07 -25.04 23.92 -13.04 51.96 3.939 11.91 21.95 11.91 -11.07 15.95 -9.004 1.97 15.95
0.715 22.98 -11.07 -13.04 -19.04 3.939 -23.07 21.95 9.942 -5.065 25.98 9.942 -5.065 9.942 -3.001 -13.04 31.98
0.72 34.99 0.938 -7.035 -3.001 -17.07 -21.01 -9.004 9.942 -25.04 23.92 1.97 5.909 0 1.97 -27.01 41.93
0.725 30.95 7.973 0.938 11.91 -41.08 -13.04 -43.05 1.97 -37.05 17.91 -3.001 23.92 -9.004 11.91 -33.02 41.93
0.73 20.92 17.91 -2.064 21.95 -61.06 -3.001 -69.03 -5.065 -43.05 7.973 -9.004 35.92 -21.01 17.91 -35.08 29.92
0.735 10.97 23.92 0.938 17.91 -73.07 0.938 -81.04 -19.04 -43.05 0.938 -5.065 35.92 -25.04 17.91 -31.05 13.98
0.74 8.911 25.98 -1.032 5.909 -71 -1.032 -77.01 -29.08 -41.08 -9.004 1.97 23.92 -17.07 9.942 -21.01 0
0.745 16.98 23.92 -2.064 0.938 -51.02 -7.035 -57.03 -33.02 -35.08 -17.07 19.98 5.909 -1.032 -2.064 -9.004 -5.065
0.75 28.98 15.95 11.91 0.938 -17.07 -5.065 -27.01 -31.05 -23.07 -17.07 31.98 -5.065 13.98 -11.07 0 -7.035
0.755 36.96 7.973 31.98 5.909 17.91 -2.064 0 -23.07 -7.035 -13.04 35.92 -13.04 29.92 -23.07 13.98 -9.004
0.76 32.92 1.97 49.99 13.98 51.96 9.942 25.98 -11.07 5.909 -1.032 33.95 -13.04 35.92 -27.01 23.92 -13.04
0.765 24.95 1.97 56 9.942 69.97 15.95 41.93 0 21.95 7.973 29.92 -7.035 31.98 -25.04 31.98 -17.07
0.77 16.98 5.909 43.99 -3.001 67.91 11.91 47.93 11.91 31.98 17.91 25.98 -5.065 25.98 -17.07 33.95 -21.01
0.775 18.95 9.942 19.98 -29.08 47.93 0.938 49.99 17.91 37.99 23.92 21.95 -7.035 19.98 -9.004 33.95 -21.01
0.78 24.95 9.942 -3.001 -49.06 17.91 -17.07 47.93 17.91 35.92 17.91 15.95 -17.07 15.95 -9.004 27.95 -17.07
0.785 30.95 0 -25.04 -57.03 -1.032 -31.05 39.96 5.909 31.98 1.97 7.973 -27.01 13.98 -17.07 20.92 -15.01
0.79 30.95 -7.035 -29.08 -51.02 -17.07 -39.02 27.95 -7.035 25.98 -11.07 3.939 -33.02 11.91 -31.05 14.91 -17.07
0.795 24.95 -17.07 -23.07 -41.08 -21.01 -41.08 9.942 -27.01 17.91 -25.04 1.97 -31.05 11.91 -43.05 7.973 -23.07
0.8 16.98 -19.04 -7.035 -33.02 -19.04 -43.05 0.938 -43.05 12.94 -30.01 3.939 -21.01 15.95 -47.09 6.941 -27.01
0.805 14.91 -9.004 -1.032 -31.05 -19.04 -48.02 -15.01 -50.09 6.941 -30.01 3.939 -5.065 18.95 -41.08 2.908 -27.01
0.81 20.92 0 -1.032 -29.08 -25.04 -57.03 -27.01 -51.02 0.938 -29.08 1.97 3.939 15.95 -23.07 -5.065 -21.01
0.815 32.92 17.91 -5.065 -17.07 -32.08 -60.03 -37.05 -42.02 -14.07 -24.01 -3.001 16.98 10.97 -6.003 -22.04 -10.04
0.82 38.93 31.98 -5.065 1.97 -32.08 -52.06 -45.02 -30.01 -30.01 -24.01 -11.07 26.92 -1.032 0.938 -43.05 -2.064
0.825 42.96 39.96 1.97 33.95 -21.01 -31.05 -51.02 -17.07 -47.09 -21.01 -7.035 35.92 -7.035 5.909 -59.09 0.938
0.83 36.96 43.99 25.98 62 2.908 1.97 -50.09 1.97 -53.09 -9.004 0.938 42.96 -8.066 12.94 -58.06 -1.032
0.835 30.95 45.96 49.99 75.97 35.92 31.98 -42.02 21.95 -51.02 3.939 20.92 46.99 -3.001 19.98 -44.08 4.971
0.84 28.98 43.99 56 71.94 56 57.97 -27.01 41.93 -33.02 21.95 31.98 47.93 -2.064 25.98 -23.07 13.98
0.845 24.95 38.93 43.99 49.99 62.94 68.94 -7.035 57.97 -11.07 36.96 31.98 40.99 8.911 32.92 -1.032 23.92
0.85 16.98 24.95 14.91 24.95 54.96 62.94 5.909 59.94 8.911 43.99 14.91 28.98 14.91 29.92 19.98 30.95
0.855 8.911 9.942 -6.003 2.908 39.96 45.96 24.95 50.93 28.98 37.99 0.938 13.98 17.91 23.92 36.96 27.95
0.86 0.938 0 -10.04 0 26.92 26.92 43.99 31.98 44.93 27.95 -8.066 0.938 22.98 7.973 45.96 18.95
0.865 -7.035 -6.003 3.939 0.938 22.98 12.94 59.94 11.91 56 12.94 0 1.97 24.95 1.97 48.96 3.939
0.87 -5.065 -3.001 29.92 3.939 21.95 5.909 65.94 -1.032 62 1.97 11.91 -2.064 21.95 -5.065 43.99 -1.032
0.875 -1.032 0 43.99 7.973 11.91 1.97 64.91 -9.004 59.94 0.938 22.98 2.908 17.91 -1.032 32.92 -4.033
0.88 2.908 7.973 31.98 3.939 -4.033 -4.033 52.99 -16.04 59.94 -1.032 16.98 6.941 2.908 0 16.98 -4.033
0.885 0.938 3.939 -1.032 -5.065 -33.02 -19.04 37.99 -17.07 53.93 0.938 0.938 1.97 -5.065 0.938 3.939 -1.032
0.89 -1.032 -1.032 -41.08 -27.01 -50.09 -34.05 23.92 -16.04 46.99 6.941 -23.07 0 -12.01 -2.064 1.97 -1.032
0.895 -5.065 -13.04 -61.06 -41.08 -52.06 -44.08 15.95 -14.07 36.96 18.95 -33.02 -6.003 -8.066 -4.033 0 0.938
0.9 -3.001 -17.07 -47.09 -39.02 -41.08 -37.05 3.939 -9.004 17.91 27.95 -25.04 -11.07 -1.032 -5.065 -1.032 -2.064
0.905 4.971 -9.004 -7.035 -19.04 -19.04 -18.01 -5.065 -4.033 0 32.92 -7.035 -7.035 2.908 0.938 -4.033 0.938
0.91 20.92 3.939 31.98 5.909 0.938 0.938 -27.01 -2.064 -26.08 28.98 13.98 0.938 9.942 5.909 -10.04 -3.001
0.915 28.98 21.95 57.97 39.96 7.973 15.95 -47.09 3.939 -49.06 23.92 27.95 7.973 11.91 19.98 -19.04 -3.001
