    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.245 263.8 508.1 488.5 19.54 -224.7 -596 -381 -850 29.31 -244.3 -166.1 -478.7 -674.6 -566.7 -596 -635.6 312.7 -234.5 0 0
1.25 107.5 469 566.7 -87.93 -156.3 -517.8 -166.1 -508.1 156.3 -127 -127 -469 -537.4 -556.9 -469 -664.4 361.5 -9.77 156.3 0
1.255 166.1 390.8 713.2 39.08 78.16 -214.9 19.54 9.77 351.7 136.8 39.08 -273.6 -342 -400.6 -195.4 -547.6 537.4 244.3 361.5 0
1.26 39.08 205.2 576.5 -48.85 117.2 0 0 449.4 312.7 283.3 -19.54 -234.5 -224.7 -273.6 -68.39 -322.4 439.7 381 332.2 0
1.265 0 87.93 556.9 -39.08 420.1 234.5 146.6 898.9 498.3 586.2 156.3 -166.1 39.08 -205.2 263.8 127 400.6 556.9 332.2 0
1.27 -136.8 -9.77 342 -97.7 469 381 146.6 1280 556.9 840.3 117.2 -156.3 97.7 9.77 332.2 566.7 224.7 566.7 293.1 0
1.275 -146.6 -156.3 283.3 -175.9 586.2 371.3 166.1 1358 713.2 996.6 205.2 -78.16 254 107.5 537.4 1104 97.7 420.1 146.6 0
1.28 -175.9 -195.4 205.2 -224.7 342 205.2 -78.16 1280 654.6 996.6 156.3 -19.54 254 234.5 488.5 1397 -9.77 29.31 -185.6 0
1.285 -39.08 -214.9 273.6 -293.1 166.1 58.62 -302.9 1045 644.8 869.6 166.1 -68.39 254 263.8 488.5 1397 -78.16 -400.6 -547.6 0
1.29 9.77 -205.2 185.6 -390.8 -263.8 -146.6 -771.9 703.5 342 644.8 166.1 -78.16 166.1 293.1 214.9 1241 -136.8 -850 -957.5 0
1.295 68.39 -420.1 146.6 -547.6 -576.5 -263.8 -1260 283.3 68.39 390.8 29.31 -205.2 29.31 234.5 19.54 1085 -224.7 -1231 -1280 0
1.3 -78.16 -566.7 58.62 -635.6 -859.8 -351.7 -1671 -166.1 -234.5 107.5 -97.7 -332.2 -97.7 117.2 -263.8 791.4 -254 -1358 -1544 0
1.305 -29.31 -517.8 107.5 -390.8 -1075 -156.3 -1944 -400.6 -429.9 0 -234.5 -254 -224.7 195.4 -459.2 449.4 -156.3 -1201 -1632 0
1.31 9.77 -332.2 185.6 -136.8 -1124 -97.7 -2071 -664.4 -566.7 -156.3 -312.7 -263.8 -234.5 175.9 -547.6 322.4 19.54 -908.6 -1514 0
1.315 293.1 -68.39 381 166.1 -928.2 48.85 -1739 -771.9 -410.4 -97.7 -351.7 -175.9 -205.2 205.2 -439.7 195.4 302.9 -400.6 -1153 0
1.32 429.9 312.7 469 429.9 -791.4 68.39 -1309 -762.1 -254 -117.2 -342 -156.3 -205.2 185.6 -361.5 166.1 576.5 117.2 -742.6 0
1.325 644.8 498.3 605.8 576.5 -459.2 -117.2 -625.3 -742.6 117.2 -87.93 -234.5 -283.3 -175.9 48.85 -205.2 0 703.5 381 -117.2 0
1.33 576.5 586.2 615.5 547.1 -224.7 -439.7 39.08 -752.3 342 -48.85 -185.6 -302.9 -175.9 -48.85 -146.6 -244.3 693.7 517.8 322.4 0
1.335 654.6 683.9 644.8 654.6 39.08 -605.8 586.2 -635.6 713.2 58.62 29.31 -302.9 -87.93 -146.6 29.31 -508.1 693.7 459.2 674.2 0
1.34 410.4 625.3 439.7 586.2 97.7 -879.8 840.3 -517.8 840.3 0 19.54 -302.9 -146.6 -244.3 0 -1075 400.6 195.4 830.5 0
1.345 371.3 664.4 420.1 605.8 342 -762.1 1114 -146.6 996.6 146.6 146.6 -263.8 -107.5 -263.8 97.7 -1114 312.7 48.85 918.4 0
1.35 146.6 771.9 244.3 517.8 351.7 -508.1 1202 302.9 1055 302.9 156.3 -205.2 -9.77 -185.6 136.8 -1006 156.3 68.39 869.6 0
1.355 97.7 644.8 205.2 488.5 439.7 -68.39 1202 898.9 1036 517.8 293.1 -146.6 78.16 19.54 127 -478.7 39.08 185.6 791.4 0
1.36 -205.2 498.3 19.54 263.8 244.3 283.3 1006 1309 898.9 723 195.4 -156.3 127 136.8 78.16 156.3 -19.54 254 654.6 0
1.365 -254 254 -68.39 107.5 117.2 547.1 820.7 1622 879.3 908.6 312.7 -166.1 263.8 312.7 117.2 664.4 -234.5 263.8 449.4 0
1.37 -390.8 107.5 -273.6 -78.16 -205.2 664.4 459.2 1739 664.4 928.2 195.4 -166.1 185.6 332.2 58.62 1016 -371.3 127 293.1 0
1.375 -342 -136.8 -244.3 -185.6 -224.7 732.8 293.1 1778 674.2 1006 263.8 -136.8 302.9 342 87.93 1260 -381 78.16 263.8 0
1.38 -351.7 -293.1 -283.3 -390.8 -371.3 664.4 -19.54 1651 439.7 908.6 127 -166.1 185.6 205.2 -78.16 1133 -390.8 19.54 175.9 0
1.385 -254 -469 -195.4 -527.6 -469 605.8 -410.4 1417 -9.77 605.8 117.2 -205.2 39.08 185.6 -429.9 986.8 -283.3 -68.39 -107.5 0
1.39 -78.16 -322.4 0 -459.2 -576.5 556.9 -781.6 1133 -342 547.1 -9.77 -146.6 -136.8 175.9 -703.5 947.7 -87.93 -87.93 -361.5 0
1.395 29.31 -381 68.39 -556.9 -742.6 429.9 -1192 771.9 -605.8 312.7 -78.16 -78.16 -293.1 107.5 -928.2 693.7 -48.85 -185.6 -586.2 0
1.4 48.85 -342 78.16 -527.6 -918.4 117.2 -1524 322.4 -801.2 136.8 -185.6 -78.16 -371.3 -39.08 -1036 566.7 -58.62 -312.7 -869.6 0
1.405 254 -312.7 136.8 -439.7 -957.5 -146.6 -1651 -107.5 -742.6 -48.85 -195.4 9.77 -390.8 -146.6 -967.8 273.6 -117.2 -498.3 -967.8 0
1.41 234.5 -302.9 29.31 -390.8 -1006 -527.6 -1622 -693.7 -752.3 -322.4 -322.4 68.39 -400.6 -322.4 -918.4 -332.2 -273.6 -596 -1055 0
1.415 469 -146.6 68.39 -117.2 -742.6 -732.8 -1250 -1143 -498.3 -469 -322.4 185.6 -410.4 -361.5 -732.8 -693.7 -185.6 -596 -1006 0
1.42 459.2 -29.31 29.31 -9.77 -527.6 -928.2 -810.9 -1700 -390.8 -801.2 -469 254 -508.1 -439.7 -576.5 -1114 -127 -537.4 -957.5 0
1.425 644.8 68.39 127 263.8 -146.6 -791.4 -166.1 -1768 -68.39 -781.6 -488.5 361.5 -566.7 -381 -400.6 -1133 78.16 -234.5 -674.6 0
1.43 439.7 87.93 107.5 312.7 107.5 -605.8 322.4 -1661 117.2 -693.7 -576.5 410.4 -655.1 -244.3 -322.4 -1211 205.2 58.62 -234.5 0
1.435 732.8 234.5 312.7 508.1 537.4 -195.4 977 -1124 547.1 -312.7 -381 517.8 -615.5 -107.5 -175.9 -762.1 478.7 547.1 478.7 0
1.44 596 371.3 224.7 566.7 429.9 68.39 1221 -586.2 703.5 87.93 -361.5 527.6 -732.8 -9.77 -205.2 -390.8 566.7 810.9 898.9 0
1.445 928.2 508.1 459.2 850 713.2 508.1 1553 97.7 938 527.6 -9.77 635.1 -674.6 58.62 -97.7 19.54 869.6 1065 1339 0
1.45 1036 635.1 478.7 947.7 615.5 791.4 1544 556.9 908.6 752.3 166.1 517.8 -655.1 48.85 -214.9 449.4 1075 1172 1407 0
1.455 1192 508.1 527.6 908.6 556.9 859.8 1348 840.3 771.9 781.6 342 400.6 -556.9 39.08 -205.2 625.3 1124 1124 1241 0
1.46 1026 214.9 400.6 596 478.7 1016 1172 1036 488.5 703.5 351.7 244.3 -459.2 -19.54 -381 742.6 947.7 1075 1016 0
1.465 879.3 -78.16 214.9 156.3 361.5 1045 869.6 1241 214.9 605.8 263.8 0 -381 -68.39 -517.8 771.9 615.5 996.6 801.2 0
1.47 586.2 -273.6 -19.54 -302.9 166.1 1075 674.2 1378 19.54 625.3 205.2 -87.93 -185.6 29.31 -586.2 820.7 254 947.7 635.1 0
1.475 429.9 -586.2 -302.9 -771.9 -87.93 1006 420.1 1397 -136.8 635.1 136.8 -185.6 -39.08 19.54 -537.4 1016 -58.62 771.9 498.3 0
1.48 195.4 -693.7 -674.6 -1025 -605.8 840.3 -29.31 1251 -420.1 527.6 -136.8 -127 -146.6 127 -556.9 1045 -410.4 390.8 302.9 0
1.485 87.93 -703.5 -957.5 -1094 -1055 644.8 -469 1055 -576.5 498.3 -185.6 58.62 -273.6 273.6 -576.5 1339 -635.6 29.31 156.3 0
1.49 -78.16 -693.7 -1221 -1143 -1514 361.5 -879.8 791.4 -742.6 371.3 -332.2 263.8 -429.9 254 -713.2 1387 -781.6 -361.5 -48.85 0
1.495 -39.08 -596 -1250 -1124 -1641 166.1 -996.6 586.2 -674.6 244.3 -244.3 469 -469 254 -674.6 1251 -840.3 -478.7 -175.9 0
1.5 -175.9 -615.5 -1240 -1221 -1651 -224.7 -977.5 214.9 -498.3 107.5 -263.8 508.1 -508.1 127 -556.9 693.7 -791.4 -556.9 -205.2 0
1.505 9.77 -517.8 -908.6 -1114 -1192 -586.2 -605.8 -127 -263.8 -68.39 -78.16 517.8 -342 -29.31 -283.3 351.7 -537.4 -488.5 -244.3 0
1.51 -29.31 -420.1 -840.3 -1085 -859.8 -1299 -410.4 -810.9 -263.8 -410.4 -175.9 342 -351.7 -361.5 -214.9 -283.3 -420.1 -517.8 -420.1 0
1.515 234.5 -195.4 -556.9 -928.2 -273.6 -2022 -9.77 -1367 -195.4 -762.1 -136.8 214.9 -234.5 -625.3 9.77 -791.4 -205.2 -566.7 -478.7 0
1.52 332.2 -19.54 -400.6 -947.7 166.1 -2833 332.2 -2032 -195.4 -1114 -127 -68.39 -117.2 -967.8 156.3 -1367 -87.93 -732.8 -547.6 0
1.525 547.1 166.1 -273.6 -791.4 508.1 -3097 693.7 -2179 -97.7 -1270 -48.85 -97.7 -19.54 -1094 390.8 -1749 -9.77 -644.8 -381 0
1.53 488.5 302.9 -263.8 -703.5 625.3 -2872 977 -2110 0 -1280 -29.31 -234.5 -9.77 -1163 488.5 -2022 68.39 -449.4 -166.1 0
1.535 664.4 322.4 -58.62 -283.3 977 -1837 1466 -1544 332.2 -869.6 117.2 -19.54 127 -889.1 683.9 -1787 312.7 78.16 459.2 0
1.54 713.2 459.2 29.31 263.8 1182 -537.4 1778 -918.4 547.1 -566.7 136.8 146.6 195.4 -683.9 752.3 -1514 596 771.9 1055 0
1.545 693.7 351.7 87.93 742.6 1426 713.2 2062 -390.8 703.5 -312.7 205.2 302.9 371.3 -342 781.6 -1367 752.3 1231 1436 0
1.55 674.2 508.1 166.1 1231 1612 1720 2110 97.7 644.8 -166.1 322.4 478.7 576.5 19.54 664.4 -987.3 1006 1593 1739 0
1.555 596 390.8 136.8 1358 1593 2100 1866 293.1 439.7 -146.6 390.8 527.6 605.8 234.5 439.7 -615.5 938 1593 1681 0
1.56 596 420.1 117.2 1397 1436 2403 1534 615.5 136.8 0 547.1 693.7 732.8 517.8 224.7 -146.6 898.9 1573 1602 0
1.565 605.8 371.3 0 1270 1231 2442 1241 908.6 -58.62 78.16 605.8 742.6 732.8 654.6 9.77 420.1 635.1 1378 1407 0
1.57 429.9 205.2 -254 977 781.6 2208 928.2 879.3 -244.3 195.4 586.2 713.2 723 674.2 -214.9 674.2 332.2 1153 1163 0
1.575 420.1 -39.08 -508.1 596 283.3 1817 683.9 820.7 -322.4 224.7 537.4 566.7 635.1 596 -400.6 810.9 0 752.3 889.1 0
1.58 48.85 -312.7 -967.8 48.85 -283.3 996.6 283.3 381 -420.1 29.31 224.7 195.4 429.9 254 -644.8 713.2 -449.4 214.9 390.8 0
1.585 -97.7 -655.1 -1240 -566.7 -820.7 68.39 -117.2 -136.8 -478.7 -127 117.2 -175.9 263.8 -127 -850 596 -771.9 -469 -68.39 0
1.59 -283.3 -664.4 -1290 -1016 -1201 -693.7 -488.5 -429.9 -508.1 -97.7 -127 -439.7 29.31 -439.7 -957.5 586.2 -889.1 -977.5 -439.7 0
1.595 -254 -693.7 -1192 -1280 -1416 -1250 -781.6 -635.6 -576.5 -146.6 -127 -498.3 -195.4 -527.6 -1064 537.4 -850 -1309 -771.9 0
1.6 -273.6 -605.8 -918.4 -1446 -1466 -1681 -801.2 -791.4 -556.9 -156.3 -273.6 -498.3 -332.2 -556.9 -967.8 273.6 -713.2 -1377 -830.5 0
1.605 156.3 -283.3 -508.1 -1270 -1133 -1720 -449.4 -664.4 -205.2 -117.2 9.77 -283.3 -234.5 -351.7 -576.5 332.2 -429.9 -1124 -615.5 0
1.61 166.1 -136.8 -429.9 -1299 -898.9 -1964 -185.6 -732.8 9.77 -107.5 -19.54 -302.9 -214.9 -381 -234.5 361.5 -371.3 -1006 -469 0
1.615 342 -29.31 -263.8 -1221 -498.3 -1827 185.6 -635.6 361.5 -48.85 117.2 -97.7 -19.54 -224.7 244.3 342 -371.3 -850 -214.9 0
1.62 175.9 29.31 -342 -1192 -273.6 -1729 332.2 -713.2 625.3 -78.16 29.31 -97.7 48.85 -244.3 615.5 283.3 -478.7 -820.7 -78.16 0
1.625 -68.39 -97.7 -556.9 -1055 -263.8 -1358 371.3 -723 566.7 -254 -175.9 97.7 48.85 -87.93 791.4 39.08 -732.8 -801.2 -107.5 0
1.63 -234.5 -9.77 -615.5 -830.5 -48.85 -898.9 517.8 -693.7 527.6 -469 -234.5 244.3 97.7 146.6 957.5 -439.7 -791.4 -723 -78.16 0
1.635 -156.3 9.77 -449.4 -547.6 400.6 -429.9 820.7 -723 586.2 -655.1 -107.5 410.4 332.2 254 1172 -879.8 -664.4 -429.9 48.85 0
1.64 -146.6 127 -254 -244.3 957.5 19.54 1319 -664.4 644.8 -850 117.2 439.7 566.7 293.1 1368 -1524 -420.1 68.39 342 0
1.645 48.85 205.2 68.39 58.62 1495 381 1778 -576.5 693.7 -977.5 400.6 410.4 898.9 263.8 1534 -1885 -156.3 586.2 635.1 0
1.65 68.39 224.7 166.1 244.3 1729 586.2 2090 -420.1 703.5 -1025 547.1 263.8 1036 136.8 1514 -1954 48.85 1104 898.9 0
1.655 244.3 117.2 449.4 459.2 1935 859.8 2345 -48.85 742.6 -967.8 850 97.7 1182 68.39 1534 -1837 263.8 1534 1114 0
1.66 166.1 117.2 381 449.4 1720 918.4 2081 244.3 478.7 -898.9 810.9 -68.39 1114 0 1260 -1426 185.6 1749 1104 0
1.665 136.8 -58.62 302.9 312.7 1505 918.4 1905 644.8 322.4 -742.6 791.4 -127 947.7 39.08 1026 -977.5 -9.77 1720 1065 0
1.67 19.54 39.08 205.2 146.6 1133 771.9 1417 840.3 39.08 -635.6 625.3 -107.5 703.5 97.7 625.3 -596 -175.9 1563 967.3 0
1.675 0 29.31 185.6 78.16 771.9 586.2 1065 996.6 9.77 -400.6 586.2 19.54 498.3 224.7 371.3 -302.9 -332.2 1241 889.1 0
1.68 -224.7 78.16 -156.3 -48.85 156.3 136.8 596 771.9 -175.9 -312.7 302.9 87.93 224.7 293.1 39.08 -97.7 -615.5 605.8 654.6 0
1.685 -205.2 39.08 -351.7 -19.54 -381 -234.5 19.54 508.1 -351.7 -254 175.9 185.6 -156.3 302.9 -449.4 78.16 -859.8 -58.62 283.3 0
1.69 -322.4 97.7 -683.9 29.31 -1045 -635.6 -547.6 205.2 -469 -263.8 -127 214.9 -469 302.9 -791.4 -58.62 -1045 -586.2 -127 0
1.695 -214.9 185.6 -732.8 39.08 -1495 -869.6 -918.4 -107.5 -527.6 -185.6 -234.5 244.3 -810.9 302.9 -1182 107.5 -1025 -947.7 -478.7 0
1.7 -234.5 234.5 -644.8 185.6 -1720 -889.1 -1163 -322.4 -478.7 -78.16 -449.4 254 -1104 312.7 -1426 156.3 -850 -987.3 -703.5 0
1.705 -29.31 332.2 -293.1 244.3 -1641 -898.9 -1124 -420.1 -342 -9.77 -478.7 195.4 -1240 283.3 -1534 273.6 -537.4 -889.1 -683.9 0
1.71 -87.93 263.8 -127 224.7 -1397 -938 -918.4 -508.1 -302.9 107.5 -605.8 -68.39 -1299 166.1 -1573 381 -293.1 -801.2 -596 0
1.715 87.93 283.3 68.39 273.6 -987.3 -810.9 -830.5 -371.3 -254 146.6 -556.9 -107.5 -1192 107.5 -1358 410.4 -117.2 -801.2 -478.7 0
1.72 -185.6 97.7 48.85 166.1 -556.9 -840.3 -576.5 -361.5 -175.9 156.3 -576.5 -459.2 -957.5 -29.31 -1025 283.3 -87.93 -723 -283.3 0
1.725 -214.9 -127 87.93 136.8 -117.2 -644.8 -332.2 -185.6 -136.8 166.1 -342 -478.7 -674.6 68.39 -586.2 312.7 -58.62 -635.6 -78.16 0
1.73 -420.1 -175.9 195.4 205.2 263.8 -322.4 0 -58.62 58.62 166.1 -175.9 -537.4 -244.3 166.1 -68.39 107.5 0 -390.8 146.6 0
1.735 -420.1 -283.3 469 322.4 683.9 29.31 322.4 166.1 205.2 117.2 117.2 -390.8 127 342 361.5 87.93 136.8 -68.39 332.2 0
1.74 -537.4 -390.8 596 449.4 713.2 273.6 420.1 342 214.9 78.16 166.1 -283.3 322.4 410.4 644.8 136.8 205.2 78.16 459.2 0
1.745 -420.1 -410.4 693.7 517.8 683.9 381 332.2 508.1 136.8 -48.85 244.3 -97.7 420.1 478.7 762.1 156.3 214.9 68.39 371.3 0
1.75 -429.9 -400.6 596 488.5 361.5 351.7 117.2 566.7 -19.54 -175.9 166.1 -78.16 390.8 449.4 742.6 312.7 156.3 19.54 234.5 0
1.755 -263.8 -234.5 498.3 576.5 58.62 390.8 -185.6 537.4 -205.2 -322.4 58.62 68.39 244.3 420.1 576.5 390.8 68.39 -97.7 39.08 0
1.76 -332.2 -48.85 429.9 576.5 -224.7 254 -429.9 390.8 -283.3 -429.9 29.31 9.77 205.2 332.2 537.4 312.7 166.1 -68.39 -78.16 0
1.765 -214.9 48.85 312.7 635.1 -371.3 273.6 -556.9 322.4 -351.7 -508.1 -97.7 -9.77 127 195.4 361.5 302.9 195.4 -68.39 -78.16 0
1.77 -244.3 78.16 156.3 527.6 -488.5 107.5 -635.6 195.4 -342 -498.3 -224.7 -117.2 39.08 19.54 254 273.6 254 -97.7 -97.7 0
1.775 -254 9.77 87.93 459.2 -420.1 -39.08 -478.7 127 -205.2 -342 -185.6 -195.4 39.08 -156.3 263.8 -97.7 332.2 -87.93 19.54 0
1.78 -234.5 -29.31 48.85 283.3 -400.6 -234.5 -478.7 136.8 -175.9 -244.3 -351.7 -244.3 -78.16 -283.3 127 -78.16 322.4 -205.2 97.7 0
1.785 -175.9 -29.31 234.5 175.9 -214.9 -459.2 -498.3 205.2 -97.7 -9.77 -283.3 -283.3 -48.85 -322.4 58.62 19.54 302.9 -293.1 185.6 0
1.79 -185.6 0 332.2 -9.77 -234.5 -674.6 -810.9 78.16 -166.1 107.5 -390.8 -332.2 -156.3 -332.2 -58.62 117.2 234.5 -508.1 68.39 0
1.795 -19.54 -39.08 654.6 -39.08 -68.39 -781.6 -967.8 39.08 -29.31 273.6 -214.9 -312.7 -136.8 -254 39.08 390.8 214.9 -586.2 -58.62 0
1.8 -107.5 -127 625.3 -224.7 -302.9 -977.5 -1348 -371.3 -195.4 156.3 -302.9 -371.3 -322.4 -244.3 19.54 273.6 9.77 -918.4 -498.3 0
1.805 29.31 -234.5 791.4 -136.8 -205.2 -938 -1270 -771.9 -127 -29.31 -107.5 -273.6 -429.9 -234.5 39.08 117.2 -87.93 -1016 -801.2 0
1.81 -68.39 -224.7 703.5 -68.39 -224.7 -713.2 -1201 -1064 -254 -195.4 -117.2 -205.2 -576.5 -195.4 -78.16 -293.1 -175.9 -1075 -1036 0
1.815 78.16 -68.39 723 195.4 68.39 -244.3 -801.2 -1064 -244.3 -273.6 19.54 -78.16 -596 -58.62 -107.5 -244.3 -127 -918.4 -996.6 0
1.82 19.54 78.16 498.3 332.2 302.9 175.9 -439.7 -830.5 -273.6 -254 -58.62 48.85 -596 -9.77 -175.9 -205.2 -136.8 -664.4 -762.1 0
1.825 -9.77 234.5 429.9 605.8 683.9 654.6 136.8 -254 -117.2 -48.85 0 117.2 -478.7 58.62 -166.1 -78.16 -68.39 -263.8 -224.7 0
1.83 -29.31 420.1 469 713.2 957.5 1026 644.8 420.1 68.39 195.4 9.77 156.3 -244.3 136.8 -97.7 224.7 39.08 293.1 361.5 0
1.835 166.1 537.4 752.3 947.7 1221 1397 1202 1192 488.5 605.8 205.2 224.7 29.31 283.3 195.4 517.8 351.7 938 1036 0
1.84 68.39 381 889.1 947.7 1026 1573 1280 1671 459.2 752.3 156.3 156.3 58.62 322.4 205.2 654.6 566.7 1329 1387 0
1.845 136.8 390.8 957.5 889.1 850 1583 1143 2003 459.2 898.9 234.5 68.39 146.6 342 293.1 674.2 674.2 1387 1514 0
1.85 136.8 429.9 889.1 635.1 381 1270 723 1964 263.8 859.8 214.9 19.54 78.16 224.7 175.9 605.8 713.2 1094 1319 0
1.855 156.3 312.7 664.4 283.3 -48.85 781.6 234.5 1593 9.77 615.5 254 -117.2 58.62 9.77 107.5 361.5 478.7 439.7 820.7 0
1.86 78.16 234.5 224.7 -136.8 -498.3 185.6 -273.6 986.8 -263.8 263.8 136.8 -214.9 9.77 -107.5 0 -68.39 156.3 -214.9 254 0
1.865 -19.54 195.4 -166.1 -459.2 -693.7 -449.4 -713.2 175.9 -527.6 -58.62 78.16 -195.4 -78.16 -322.4 -156.3 -302.9 -254 -762.1 -459.2 0
1.87 -78.16 273.6 -605.8 -655.1 -908.6 -1036 -1114 -566.7 -850 -400.6 -68.39 -166.1 -195.4 -400.6 -332.2 -547.6 -596 -1133 -1124 0
1.875 -19.54 263.8 -810.9 -713.2 -820.7 -1436 -1416 -1270 -1114 -655.1 -39.08 -136.8 -342 -537.4 -644.8 -664.4 -830.5 -1348 -1622 0
1.88 9.77 351.7 -840.3 -723 -840.3 -1710 -1553 -1651 -1250 -781.6 -175.9 -97.7 -498.3 -625.3 -840.3 -683.9 -879.8 -1377 -1827 0
1.885 87.93 263.8 -596 -586.2 -703.5 -1729 -1367 -1787 -1124 -723 -224.7 -58.62 -635.6 -625.3 -928.2 -820.7 -801.2 -1397 -1720 0
1.89 -19.54 185.6 -332.2 -566.7 -596 -1466 -1124 -1661 -791.4 -576.5 -488.5 -87.93 -781.6 -527.6 -879.8 -850 -732.8 -1367 -1231 0
1.895 127 107.5 224.7 -351.7 -127 -947.7 -469 -1329 -195.4 -293.1 -381 -29.31 -605.8 -371.3 -449.4 -742.6 -420.1 -1055 -527.6 0
1.9 48.85 87.93 449.4 -175.9 117.2 -439.7 -9.77 -1025 195.4 -87.93 -449.4 -19.54 -449.4 -205.2 -205.2 -586.2 -195.4 -771.9 39.08 0
1.905 166.1 312.7 801.2 322.4 625.3 283.3 576.5 -674.6 596 78.16 -214.9 156.3 -107.5 127 195.4 -498.3 234.5 -205.2 556.9 0
1.91 214.9 498.3 947.7 703.5 889.1 801.2 957.5 -537.4 664.4 117.2 -68.39 254 117.2 293.1 371.3 -273.6 586.2 234.5 693.7 0
1.915 390.8 644.8 1045 1075 1192 1221 1251 -263.8 693.7 224.7 214.9 439.7 478.7 469 576.5 156.3 928.2 683.9 869.6 0
1.92 156.3 605.8 840.3 1094 1182 1368 1280 48.85 576.5 312.7 254 429.9 556.9 449.4 644.8 312.7 820.7 918.4 938 0
1.925 9.77 390.8 586.2 1006 1231 1524 1329 683.9 566.7 625.3 273.6 459.2 683.9 439.7 732.8 889.1 635.1 1045 1231 0
1.93 -449.4 156.3 146.6 644.8 879.3 1456 1065 1329 371.3 879.3 97.7 361.5 508.1 400.6 605.8 1006 195.4 889.1 1407 0
1.935 -596 -195.4 58.62 312.7 859.8 1368 918.4 1925 400.6 1124 97.7 234.5 420.1 400.6 566.7 1124 -58.62 781.6 1505 0
1.94 -859.8 -400.6 -156.3 -156.3 439.7 996.6 488.5 1964 136.8 1026 -87.93 78.16 185.6 205.2 312.7 1016 -273.6 527.6 1260 0
1.945 -810.9 -469 -136.8 -390.8 146.6 713.2 146.6 1739 -136.8 830.5 -136.8 68.39 9.77 166.1 39.08 859.8 -351.7 351.7 908.6 0
1.95 -810.9 -459.2 -146.6 -713.2 -214.9 273.6 -322.4 1172 -498.3 566.7 -185.6 19.54 -185.6 58.62 -263.8 791.4 -381 175.9 302.9 0
1.955 -655.1 -478.7 -214.9 -869.6 -459.2 -127 -723 644.8 -859.8 107.5 -224.7 -19.54 -381 -107.5 -537.4 478.7 -390.8 0 -283.3 0
1.96 -664.4 -244.3 -342 -850 -723 -400.6 -1094 136.8 -1104 -136.8 -283.3 19.54 -420.1 -136.8 -723 156.3 -342 -68.39 -762.1 0
1.965 -498.3 -146.6 -508.1 -732.8 -820.7 -605.8 -1377 -205.2 -1260 -342 -293.1 -29.31 -381 -185.6 -693.7 -78.16 -214.9 -166.1 -1299 0
1.97 -527.6 29.31 -596 -517.8 -713.2 -693.7 -1426 -459.2 -1104 -459.2 -224.7 -87.93 -146.6 -166.1 -449.4 -429.9 -117.2 -166.1 -1514 0
1.975 -429.9 68.39 -625.3 -312.7 -605.8 -762.1 -1377 -703.5 -977.5 -488.5 -146.6 -195.4 78.16 -224.7 -175.9 -556.9 9.77 -263.8 -1641 0
1.98 -635.6 -166.1 -683.9 -283.3 -498.3 -898.9 -1309 -996.6 -879.8 -547.6 -117.2 -351.7 234.5 -361.5 39.08 -664.4 -87.93 -449.4 -1720 0
