    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.175 -15.05 -15.05 -34 -26.04 -37.03 -25 -35.04 -9.078 -27.07 -11.07 -33.05 -23.01 -36.07 -17.04 -32.01 1.991
0.18 -13.06 -17.04 -29.06 -29.06 -33.05 -29.06 -37.03 -13.06 -27.07 -17.04 -25 -21.02 -39.02 -21.02 -27.07 0
0.185 -7.007 -13.06 -20.07 -26.04 -29.06 -28.03 -35.04 -23.01 -30.02 -25 -15.05 -17.04 -30.02 -26.04 -20.07 -2.07
0.19 -5.017 -13.06 -12.02 -26.04 -25 -28.03 -35.04 -35.04 -26.04 -34 -2.07 -18.08 -14.01 -30.02 -10.03 -14.01
0.195 -3.026 -13.06 -7.007 -29.06 -19.03 -29.06 -29.06 -41.01 -15.05 -35.04 5.972 -19.03 0 -37.03 -1.035 -25
0.2 0.9555 -9.078 -3.026 -27.07 -11.07 -24.05 -19.03 -37.03 2.946 -26.04 14.97 -18.08 14.97 -36.07 5.972 -28.03
0.205 0.9555 -5.017 0.9555 -21.02 -1.035 -20.07 -11.07 -27.07 22.93 -16.01 16.96 -14.01 15.93 -34 9.954 -26.04
0.21 8.998 0 0 -13.06 -2.07 -13.06 -5.017 -11.07 27.95 -11.07 5.972 -13.06 7.963 -25 5.972 -21.02
0.215 12.98 7.963 3.981 -5.017 0.9555 -7.007 -3.026 0.9555 19.99 -6.052 0 -6.052 -3.026 -15.05 0.9555 -11.07
0.22 14.97 9.954 5.972 -1.035 -1.035 -2.07 -5.017 0 0 -5.017 -9.078 -3.026 -13.06 -7.007 -13.06 -9.078
0.225 14.97 9.954 7.963 0.9555 -3.026 3.981 -9.078 0 -13.06 -3.026 -9.078 0.9555 -15.05 -1.035 -19.03 -9.078
0.23 14.97 7.963 9.954 0 0.9555 11.94 -9.078 0 -15.05 0.9555 0.9555 -2.07 -11.07 -1.035 -17.04 -11.07
0.235 14.97 7.963 13.94 5.972 5.972 19.99 -3.026 1.991 -5.017 1.991 7.963 -2.07 -1.035 0.9555 -7.007 -13.06
0.24 18.95 11.94 21.98 13.94 19.99 27.95 3.981 9.954 7.963 7.963 15.93 0 1.991 0 0 -7.007
0.245 20.94 15.93 25.96 21.98 29.94 31.93 11.94 19.99 19.99 13.94 18 1.991 7.963 3.981 11.94 -2.07
0.25 18.95 18 23.97 23.97 27.95 33.92 11.94 23.97 15.93 13.94 11.94 5.972 9.954 9.954 18 7.963
0.255 12.98 15.93 15.93 19.99 19.99 29.94 4.937 21.98 3.981 9.954 3.981 9.954 7.963 13.94 18 13.94
0.26 4.937 11.94 5.972 13.94 5.972 25.96 -1.035 18 -5.017 7.963 -2.07 13.94 1.991 15.93 13.94 18
0.265 0.9555 8.998 -1.035 8.998 -1.035 22.93 -8.043 14.97 -6.052 8.998 0.9555 16.96 1.991 16.96 8.998 16.96
0.27 -1.035 8.998 1.991 8.998 1.991 20.94 -8.043 14.97 0.9555 10.99 -1.035 18.95 -4.061 16.96 2.946 18.95
0.275 -1.035 5.972 0 9.954 1.991 19.99 -1.035 19.99 15.93 15.93 0.9555 18 -7.007 19.99 0 19.99
0.28 2.946 8.998 6.928 12.98 10.99 20.94 5.972 24.92 26.99 20.94 -1.035 16.96 -4.061 20.94 2.946 28.98
0.285 0.9555 2.946 8.998 13.94 11.94 16.96 13.94 23.97 26.99 20.94 -1.035 16.96 0 23.97 6.928 33.92
0.29 -3.026 -3.026 3.981 5.972 7.963 7.963 11.94 18 13.94 15.93 -1.035 11.94 -3.026 18 7.963 25.96
0.295 -11.07 -13.06 0.9555 1.991 3.981 5.972 10.99 7.963 0 5.972 -4.061 7.963 -7.007 11.94 7.963 15.93
0.3 -13.06 -15.05 -3.026 4.937 4.937 7.963 12.98 6.928 -2.07 3.981 -7.007 7.963 -15.05 8.998 1.991 4.937
0.305 -11.07 -9.078 -1.035 9.954 11.94 15.93 21.98 7.963 3.981 5.972 -11.07 3.981 -17.04 7.963 -2.07 -2.07
0.31 -3.026 0 2.946 15.93 25.96 20.94 33.92 13.94 16.96 10.99 -7.007 6.928 -10.03 7.963 4.937 0
0.315 0.9555 5.972 9.954 18.95 30.98 23.97 46.98 18.95 27.95 15.93 0.9555 6.928 0 8.998 20.94 3.981
0.32 2.946 5.972 13.94 18 35.99 21.98 47.94 18 25.96 15.93 13.94 9.954 15.93 7.963 35.99 9.954
0.325 4.937 3.981 15.93 13.94 33.92 18 48.97 14.97 18 14.97 27.95 10.99 30.98 5.972 46.98 11.94
0.33 0.9555 -1.035 14.97 13.94 35.99 16.96 44.99 13.94 4.937 14.97 35.99 12.98 39.97 9.954 43 10.99
0.335 -1.035 -2.07 15.93 15.93 37.98 19.99 43.96 11.94 0 18 39.97 15.93 39.97 13.94 31.93 13.94
0.34 -1.035 0.9555 19.99 24.92 45.95 29.94 48.97 15.93 3.981 23.97 36.95 19.99 34.96 21.98 21.98 18.95
0.345 -1.035 0 20.94 28.98 46.98 36.95 50.96 22.93 12.98 26.99 27.95 25.96 28.98 26.99 19.99 23.97
0.35 -1.035 -3.026 18 31.93 41.96 41.96 49.93 23.97 19.99 27.95 18 25.96 19.99 27.95 25.96 33.92
0.355 2.946 -2.07 14.97 30.98 32.97 43.96 48.97 27.95 28.98 27.95 7.963 29.94 13.94 32.97 33.92 39.97
0.36 -1.035 -1.035 10.99 29.94 23.97 39.97 50.96 30.98 33.92 30.98 1.991 31.93 11.94 33.92 35.99 41.96
0.365 -3.026 1.991 8.998 26.99 23.97 37.98 52 32.97 40.93 35.99 -4.061 28.98 9.954 35.99 32.97 31.93
0.37 -5.017 1.991 8.998 25.96 23.97 37.98 61 32.97 43.96 32.97 -2.07 23.97 9.954 29.94 25.96 21.98
0.375 -7.007 2.946 6.928 22.93 30.98 33.92 64.98 27.95 40.93 25.96 1.991 19.99 13.94 22.93 19.99 11.94
0.38 -9.078 0 3.981 18 31.93 27.95 67.92 23.97 33.92 15.93 9.954 9.954 18 11.94 13.94 3.981
0.385 -5.017 0 2.946 10.99 32.97 24.92 62.99 20.94 24.92 6.928 23.97 1.991 24.92 4.937 9.954 1.991
0.39 -7.007 -9.078 1.991 6.928 31.93 19.99 56.93 18 19.99 1.991 36.95 0.9555 28.98 3.981 9.954 4.937
0.395 -9.078 -15.05 5.972 5.972 27.95 18 49.93 21.98 23.97 3.981 47.94 -5.017 29.94 1.991 9.954 5.972
0.4 -3.026 -12.02 12.98 11.94 33.92 18.95 50.96 25.96 30.98 14.97 47.94 -10.03 35.99 3.981 16.96 8.998
0.405 0.9555 -9.078 21.98 11.94 35.99 21.98 50.96 26.99 37.98 16.96 39.97 -16.01 34.96 3.981 24.92 7.963
0.41 -1.035 -11.07 21.98 11.94 35.99 18 52 23.97 35.99 15.93 21.98 -19.03 25.96 0 27.95 3.981
0.415 0.9555 -9.078 18 10.99 30.98 18 50.96 18.95 31.93 18 8.998 -12.02 19.99 2.946 30.98 3.981
0.42 -3.026 -6.052 10.99 11.94 25.96 16.96 49.93 15.93 18.95 16.96 0 -2.07 6.928 7.963 24.92 7.963
0.425 -11.07 -5.017 0 13.94 15.93 15.93 45.95 11.94 7.963 21.98 -2.07 1.991 0.9555 11.94 15.93 9.954
0.43 -15.05 -3.026 0.9555 18.95 8.998 15.93 40.93 12.98 1.991 29.94 1.991 7.963 -1.035 16.96 9.954 14.97
0.435 -13.06 0.9555 -1.035 19.99 3.981 9.954 34.96 9.954 0 33.92 2.946 7.963 0.9555 19.99 7.963 15.93
0.44 -9.078 -2.07 0.9555 18 1.991 7.963 27.95 9.954 -1.035 31.93 1.991 1.991 0 18 7.963 15.93
0.445 0.9555 -1.035 1.991 11.94 0 2.946 19.99 11.94 -4.061 26.99 1.991 -1.035 -1.035 15.93 8.998 18
0.45 0.9555 0 1.991 2.946 -2.07 0.9555 9.954 6.928 -8.043 18.95 -2.07 0.9555 0 10.99 6.928 18.95
0.455 6.928 -3.026 -2.07 -2.07 -7.007 0.9555 3.981 5.972 -11.07 13.94 -3.026 7.963 -5.017 9.954 1.991 21.98
0.46 12.98 -1.035 6.928 0.9555 -2.07 0.9555 2.946 4.937 -6.052 16.96 -2.07 18.95 -6.052 12.98 -1.035 28.98
0.465 22.93 12.98 24.92 16.96 2.946 6.928 14.97 12.98 1.991 26.99 0 28.98 1.991 18.95 2.946 36.95
0.47 30.98 27.95 43.96 35.99 21.98 18 31.93 21.98 9.954 39.97 7.963 37.98 13.94 27.95 13.94 41.96
0.475 44.99 47.94 67.92 59.96 45.95 37.98 54.94 39.97 29.94 55.98 19.99 47.94 31.93 41.96 29.94 47.94
0.48 56.93 65.93 83.93 79.95 69.99 57.97 71.98 57.97 45.95 65.93 33.92 57.97 43.96 52 45.95 52
0.485 66.97 75.97 91.97 91.97 83.93 73.98 83.93 69.99 53.99 65.93 47.94 61.95 47.94 57.97 55.98 49.93
0.49 72.94 77.96 87.99 89.98 89.98 79.95 83.93 67.92 47.94 55.98 61.95 59.96 49.93 53.99 53.99 41.96
0.495 70.95 69.99 75.97 73.98 81.94 71.98 75.97 55.98 31.93 39.97 71.98 45.95 52 41.96 45.95 29.94
0.5 61 49.93 57.97 45.95 63.94 49.93 59.96 35.99 7.963 19.99 69.99 25.96 49.93 23.97 33.92 18
0.505 44.99 23.97 35.99 13.94 39.97 25.96 39.97 15.93 -7.007 1.991 55.98 3.981 45.95 9.954 21.98 3.981
0.51 22.93 -2.07 13.94 -7.007 15.93 3.981 18 0 -15.05 -3.026 35.99 -5.017 35.99 0 13.94 -1.035
0.515 2.946 -17.04 0.9555 -21.02 -3.026 -5.017 0 -3.026 -8.043 -4.061 19.99 -6.052 23.97 -2.07 11.94 -5.017
0.52 -3.026 -21.02 -7.007 -19.03 -15.05 -7.007 -3.026 -1.035 -2.07 -1.035 11.94 -2.07 9.954 0 11.94 -5.017
0.525 -7.007 -19.03 -10.03 -9.078 -21.02 -2.07 -5.017 0 14.97 4.937 12.98 12.98 1.991 6.928 9.954 -1.035
0.53 -7.007 -13.06 -12.02 -2.07 -23.01 1.991 -3.026 5.972 18.95 12.98 8.998 18.95 -1.035 10.99 7.963 8.998
0.535 -7.007 -9.078 -15.05 1.991 -23.01 -2.07 -3.026 7.963 13.94 15.93 0 18 -5.017 9.954 -2.07 13.94
0.54 -7.007 -7.007 -16.01 0.9555 -23.01 -2.07 -3.026 7.963 3.981 12.98 -10.03 9.954 -16.01 4.937 -7.007 10.99
0.545 -11.07 -9.078 -20.07 -4.061 -29.06 -8.043 -10.03 -2.07 -7.007 5.972 -28.03 1.991 -30.02 0 -16.01 0.9555
0.55 -21.02 -15.05 -27.07 -15.05 -37.03 -15.05 -23.01 -9.078 -19.03 -1.035 -39.02 -13.06 -43.08 -13.06 -19.03 -11.07
0.555 -23.01 -20.07 -28.03 -24.05 -43.08 -21.02 -32.01 -19.03 -24.05 -5.017 -37.03 -20.07 -48.02 -19.03 -16.01 -21.02
0.56 -29.06 -24.05 -29.06 -32.01 -47.06 -29.06 -40.05 -27.07 -24.05 -6.052 -25 -20.07 -41.01 -23.01 -8.043 -21.02
0.565 -33.05 -29.06 -37.03 -43.08 -47.06 -37.03 -41.01 -33.05 -21.02 -7.007 -13.06 -19.03 -33.05 -25 0.9555 -15.05
0.57 -39.02 -36.07 -45.07 -51.04 -46.03 -40.05 -38.06 -34 -17.04 -5.017 -6.052 -13.06 -23.01 -20.07 8.998 -8.043
0.575 -47.06 -44.03 -54.07 -61.08 -46.03 -46.03 -35.04 -36.07 -12.02 -7.007 -7.007 -4.061 -16.01 -14.01 19.99 -3.026
0.58 -49.05 -51.04 -63.07 -63.07 -47.06 -49.05 -37.03 -33.05 -13.06 -5.017 -11.07 0.9555 -15.05 -9.078 27.95 -1.035
0.585 -47.06 -47.06 -67.05 -54.07 -48.02 -44.03 -41.01 -26.04 -15.05 -4.061 -19.03 1.991 -17.04 0 31.93 -1.035
0.59 -51.04 -46.03 -66.01 -42.04 -52.08 -37.03 -46.03 -19.03 -21.02 -3.026 -27.07 0 -20.07 -2.07 30.98 0.9555
0.595 -51.04 -43.08 -63.07 -33.05 -55.02 -33.05 -51.04 -21.02 -31.06 -5.017 -39.02 -5.017 -29.06 0.9555 21.98 0.9555
0.6 -47.06 -36.07 -58.05 -24.05 -53.03 -29.06 -51.04 -22.06 -33.05 -6.052 -43.08 -11.07 -34 -8.043 9.954 -1.035
0.605 -37.03 -32.01 -47.06 -20.07 -40.05 -26.04 -42.04 -23.01 -27.07 -8.043 -38.06 -12.02 -35.04 -15.05 0 -5.017
0.61 -17.04 -22.06 -26.04 -11.07 -21.02 -23.01 -22.06 -19.03 -10.03 -4.061 -23.01 -9.078 -31.06 -18.08 0 -8.043
0.615 2.946 -2.07 -1.035 0 1.991 -16.01 -1.035 -11.07 1.991 0.9555 -2.07 -4.061 -11.07 -11.07 1.991 -9.078
0.62 28.98 14.97 22.93 14.97 23.97 -5.017 23.97 -1.035 18 12.98 18 0 8.998 0 15.93 -7.007
0.625 44.99 35.99 41.96 31.93 45.95 5.972 43.96 13.94 21.98 15.93 33.92 5.972 29.94 5.972 31.93 -5.017
0.63 48.97 44.99 54.94 36.95 61 23.97 54.94 19.99 21.98 5.972 41.96 7.963 44.99 5.972 43 -3.026
0.635 38.94 41.96 53.99 34.96 62.99 28.98 53.99 14.97 15.93 -6.052 35.99 5.972 49.93 2.946 45.95 -15.05
0.64 28.98 27.95 45.95 25.96 55.98 27.95 49.93 5.972 13.94 -27.07 31.93 1.991 47.94 -1.035 39.97 -25
0.645 18.95 14.97 38.94 21.98 48.97 28.98 45.95 2.946 20.94 -33.05 27.95 4.937 44.99 -4.061 37.98 -25
0.65 18.95 0.9555 27.95 18 40.93 28.98 40.93 2.946 27.95 -27.07 30.98 7.963 37.98 1.991 30.98 -20.07
0.655 14.97 -3.026 19.99 13.94 31.93 25.96 33.92 7.963 29.94 -13.06 31.93 11.94 27.95 5.972 25.96 -11.07
0.66 10.99 -8.043 15.93 10.99 21.98 25.96 24.92 11.94 22.93 1.991 25.96 14.97 19.99 15.93 20.94 -1.035
0.665 6.928 -12.02 4.937 4.937 11.94 21.98 12.98 9.954 4.937 -2.07 15.93 12.98 4.937 15.93 12.98 -2.07
0.67 0.9555 -15.05 -1.035 -2.07 1.991 11.94 -2.07 3.981 -7.007 0.9555 1.991 9.954 -7.007 9.954 1.991 0.9555
0.675 -1.035 -13.06 -2.07 1.991 -1.035 4.937 -6.052 0 -9.078 0.9555 -2.07 13.94 -12.02 10.99 1.991 1.991
0.68 -1.035 -5.017 0 2.946 -3.026 0.9555 -9.078 1.991 -3.026 2.946 -4.061 21.98 -14.01 16.96 -3.026 4.937
0.685 -1.035 1.991 -2.07 11.94 -3.026 3.981 -7.007 9.954 -2.07 13.94 -3.026 25.96 -9.078 27.95 -5.017 15.93
0.69 2.946 7.963 0.9555 15.93 -1.035 10.99 -9.078 18 0.9555 28.98 -4.061 30.98 -6.052 34.96 -9.078 30.98
0.695 2.946 9.954 0.9555 13.94 -1.035 12.98 -15.05 21.98 -6.052 36.95 -14.01 26.99 -13.06 34.96 -17.04 36.95
0.7 -3.026 3.981 -1.035 1.991 -5.017 7.963 -27.07 13.94 -21.02 33.92 -27.07 13.94 -27.07 23.97 -25 33.92
0.705 -13.06 -1.035 -11.07 -7.007 -13.06 -2.07 -37.03 5.972 -24.05 26.99 -37.03 2.946 -37.03 11.94 -27.07 23.97
0.71 -21.02 -9.078 -15.05 -17.04 -21.02 -11.07 -39.02 0 -19.03 21.98 -37.03 -1.035 -37.03 3.981 -21.02 15.93
0.715 -21.02 -11.07 -17.04 -21.02 -25 -21.02 -33.05 -2.07 -3.026 18 -27.07 -5.017 -27.07 -2.07 -7.007 11.94
0.72 -13.06 -11.07 -11.07 -23.01 -21.02 -25 -19.03 0 5.972 15.93 -11.07 -7.007 -9.078 0.9555 5.972 5.972
0.725 -5.017 -9.078 -3.026 -21.02 -13.06 -27.07 -7.007 -2.07 9.954 9.954 0.9555 -9.078 1.991 -7.007 18 0
0.73 -1.035 -5.017 0 -19.03 -1.035 -27.07 0.9555 -1.035 7.963 0 0 -13.06 7.963 -15.05 23.97 -5.017
0.735 4.937 -1.035 5.972 -11.07 3.981 -25 3.981 -7.007 7.963 -1.035 -1.035 -15.05 3.981 -21.02 21.98 -11.07
0.74 6.928 1.991 11.94 -2.07 15.93 -17.04 11.94 -5.017 13.94 3.981 -7.007 -13.06 0.9555 -19.03 19.99 -11.07
0.745 10.99 11.94 15.93 13.94 21.98 -5.017 23.97 1.991 29.94 23.97 -11.07 -7.007 -3.026 -9.078 18 -5.017
0.75 14.97 23.97 18 27.95 23.97 5.972 35.99 19.99 45.95 47.94 -9.078 -1.035 -3.026 3.981 21.98 -2.07
0.755 16.96 30.98 16.96 34.96 22.93 22.93 44.99 34.96 52.95 59.96 -3.026 1.991 0.9555 18.95 31.93 4.937
0.76 14.97 30.98 10.99 30.98 16.96 34.96 44.99 40.93 48.97 48.97 0.9555 7.963 8.998 24.92 41.96 4.937
0.765 16.96 25.96 7.963 21.98 11.94 35.99 39.97 37.98 37.98 21.98 3.981 13.94 11.94 25.96 49.93 3.981
0.77 14.97 16.96 4.937 10.99 12.98 36.95 28.98 24.92 26.99 -2.07 6.928 16.96 14.97 20.94 52.95 2.946
0.775 14.97 12.98 6.928 5.972 12.98 26.99 20.94 14.97 16.96 -20.07 4.937 16.96 12.98 14.97 46.98 4.937
0.78 16.96 11.94 7.963 0 9.954 15.93 7.963 5.972 9.954 -19.03 3.981 11.94 7.963 9.954 35.99 5.972
0.785 14.97 9.954 1.991 -1.035 5.972 5.972 0.9555 0 3.981 -5.017 5.972 2.946 1.991 5.972 20.94 5.972
0.79 -1.035 3.981 -13.06 -12.02 -3.026 -1.035 -19.03 -5.017 -5.017 0.9555 1.991 -2.07 -3.026 0 8.998 0
0.795 -15.05 -7.007 -33.05 -29.06 -21.02 -17.04 -39.02 -17.04 -23.01 -3.026 -7.007 -11.07 -17.04 -3.026 -2.07 0.9555
0.8 -27.07 -20.07 -46.03 -35.04 -34 -28.03 -52.08 -24.05 -34 -13.06 -19.03 -13.06 -26.04 -8.043 -1.035 0
0.805 -31.06 -25 -48.02 -35.04 -39.02 -30.02 -57.01 -25 -38.06 -18.08 -26.04 -9.078 -32.01 -9.078 -3.026 1.991
0.81 -25 -23.01 -33.05 -27.07 -33.05 -27.07 -51.04 -17.04 -31.06 -13.06 -27.07 -1.035 -27.07 -1.035 0.9555 1.991
0.815 -7.007 -10.03 -8.043 -11.07 -16.01 -16.01 -32.01 1.991 -15.05 0 -15.05 -1.035 -12.02 3.981 2.946 6.928
0.82 6.928 -2.07 9.954 1.991 0.9555 -2.07 -11.07 14.97 -1.035 22.93 -1.035 0 -1.035 8.998 15.93 5.972
0.825 18.95 9.954 21.98 1.991 13.94 1.991 1.991 25.96 9.954 27.95 15.93 -3.026 11.94 9.954 23.97 1.991
0.83 20.94 13.94 26.99 -1.035 22.93 3.981 12.98 23.97 13.94 24.92 26.99 -15.05 19.99 1.991 31.93 0.9555
0.835 20.94 6.928 24.92 -3.026 23.97 1.991 13.94 12.98 11.94 10.99 28.98 -21.02 20.94 -2.07 35.99 -9.078
0.84 14.97 0 19.99 -13.06 15.93 -9.078 9.954 -2.07 7.963 1.991 23.97 -25 15.93 -13.06 29.94 -13.06
0.845 14.97 -2.07 18.95 -14.01 9.954 -17.04 8.998 -2.07 6.928 1.991 14.97 -17.04 9.954 -13.06 23.97 -10.03
0.85 14.97 0.9555 16.96 -11.07 4.937 -16.01 6.928 -3.026 3.981 9.954 2.946 -2.07 2.946 -10.03 9.954 -4.061
0.855 18.95 5.972 16.96 -3.026 4.937 -9.078 8.998 0 6.928 23.97 -1.035 11.94 1.991 -2.07 -1.035 0
0.86 24.92 12.98 18.95 3.981 6.928 0 12.98 3.981 9.954 31.93 -8.043 22.93 -2.07 0.9555 -7.007 8.998
0.865 26.99 15.93 16.96 6.928 9.954 0 14.97 6.928 14.97 29.94 -6.052 23.97 -3.026 3.981 -11.07 12.98
0.87 22.93 13.94 11.94 3.981 7.963 1.991 9.954 1.991 19.99 19.99 -1.035 15.93 -1.035 0.9555 -15.05 3.981
0.875 16.96 10.99 2.946 0.9555 3.981 -1.035 1.991 -2.07 25.96 12.98 0.9555 3.981 -1.035 -6.052 -9.078 -1.035
0.88 4.937 7.963 -2.07 -10.03 -1.035 -3.026 0 -11.07 31.93 6.928 4.937 -1.035 0 -15.05 -1.035 -9.078
0.885 -1.035 3.981 -13.06 -19.03 -1.035 -9.078 -5.017 -13.06 25.96 1.991 -1.035 -5.017 1.991 -17.04 5.972 -13.06
0.89 -3.026 1.991 -17.04 -16.01 -3.026 -8.043 -9.078 -8.043 20.94 0.9555 -10.03 0.9555 0.9555 -10.03 19.99 -9.078
0.895 0.9555 10.99 -12.02 -3.026 -2.07 -2.07 -6.052 -1.035 13.94 -2.07 -21.02 8.998 0.9555 0.9555 28.98 -1.035
0.9 4.937 19.99 -3.026 7.963 0.9555 1.991 -5.017 0 11.94 -2.07 -19.03 15.93 1.991 5.972 31.93 5.972
0.905 18.95 33.92 6.928 23.97 3.981 18.95 1.991 9.954 12.98 0.9555 -2.07 19.99 6.928 15.93 23.97 15.93
0.91 24.92 40.93 18.95 35.99 10.99 30.98 1.991 16.96 12.98 -2.07 11.94 15.93 16.96 20.94 7.963 10.99
0.915 28.98 41.96 23.97 35.99 15.93 35.99 0.9555 19.99 7.963 0.9555 27.95 9.954 23.97 15.93 -1.035 5.972
0.92 32.97 41.96 29.94 32.97 23.97 37.98 -2.07 18 0 -3.026 31.93 4.937 27.95 7.963 -6.052 1.991
0.925 36.95 33.92 35.99 27.95 31.93 35.99 0 11.94 -3.026 -7.007 27.95 0.9555 23.97 0 -6.052 1.991
0.93 36.95 27.95 33.92 21.98 31.93 23.97 -2.07 1.991 -11.07 -9.078 19.99 1.991 13.94 -3.026 0.9555 1.991
0.935 34.96 22.93 34.96 18 30.98 18.95 -1.035 1.991 -2.07 0 18.95 4.937 10.99 0 6.928 4.937
0.94 32.97 18.95 30.98 14.97 26.99 10.99 0.9555 -1.035 6.928 6.928 22.93 6.928 14.97 0 12.98 4.937
