    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.665 -78.16 -342 234.5 -488.5 -107.5 -322.4 -78.16 -254 107.5 -48.85 -117.2 -127 -117.2 29.31 -175.9 -87.93 -87.93 -342 -156.3 87.93
1.67 -107.5 -449.4 195.4 -605.8 -146.6 -459.2 -97.7 -254 78.16 -29.31 -156.3 -361.5 -175.9 0 -175.9 -87.93 -107.5 -547.6 -78.16 273.6
1.675 -175.9 -166.1 214.9 -283.3 -127 -234.5 -185.6 -68.39 -156.3 244.3 -127 -205.2 -136.8 234.5 -244.3 107.5 -117.2 -224.7 -107.5 29.31
1.68 -302.9 -322.4 39.08 -293.1 -175.9 -273.6 -146.6 -117.2 -224.7 166.1 -136.8 -312.7 78.16 342 -224.7 19.54 -175.9 -312.7 -127 29.31
1.685 -195.4 -254 58.62 -244.3 -107.5 -244.3 -87.93 -107.5 -166.1 127 29.31 -322.4 224.7 381 -68.39 19.54 -117.2 -185.6 -97.7 -87.93
1.69 -175.9 -283.3 195.4 -146.6 68.39 -185.6 97.7 -127 19.54 29.31 58.62 -273.6 381 361.5 166.1 -117.2 9.77 -224.7 9.77 68.39
1.695 -156.3 -146.6 185.6 -97.7 9.77 -87.93 -19.54 -107.5 -58.62 -58.62 0 -273.6 166.1 302.9 -78.16 -166.1 -58.62 -127 -127 -97.7
1.7 -234.5 -214.9 107.5 -195.4 -117.2 -175.9 -127 -244.3 -175.9 -58.62 9.77 -361.5 117.2 175.9 -146.6 -224.7 -263.8 -224.7 -312.7 -205.2
1.705 -390.8 -342 -48.85 -234.5 -302.9 -302.9 -283.3 -439.7 -488.5 -205.2 -117.2 -371.3 -107.5 9.77 -371.3 -342 -361.5 -342 -556.9 -263.8
1.71 -410.4 -283.3 -127 -205.2 -390.8 -332.2 -322.4 -498.3 -322.4 -224.7 -166.1 -263.8 -390.8 -29.31 -312.7 -342 -390.8 -381 -537.4 -195.4
1.715 -234.5 -214.9 -78.16 -195.4 -342 -322.4 -273.6 -517.8 -156.3 -254 -39.08 -234.5 -293.1 0 -254 -322.4 -312.7 -351.7 -439.7 -87.93
1.72 -234.5 -254 -195.4 -166.1 -312.7 -312.7 -312.7 -400.6 -254 -185.6 -146.6 -263.8 -332.2 -39.08 -185.6 -273.6 -312.7 -322.4 -439.7 -156.3
1.725 -263.8 -283.3 -175.9 -48.85 -273.6 -205.2 -332.2 -312.7 -185.6 -166.1 -9.77 -224.7 -195.4 9.77 -244.3 -185.6 -293.1 -195.4 -322.4 -254
1.73 -185.6 -175.9 -234.5 29.31 -156.3 -58.62 -166.1 -107.5 -166.1 -97.7 146.6 -205.2 224.7 39.08 107.5 -78.16 -205.2 -127 -107.5 -195.4
1.735 -146.6 -136.8 -127 48.85 0 136.8 -39.08 107.5 -19.54 -78.16 175.9 0 293.1 87.93 -97.7 -29.31 -136.8 0 107.5 -136.8
1.74 -127 -97.7 -107.5 146.6 117.2 312.7 78.16 224.7 39.08 -78.16 254 322.4 302.9 146.6 29.31 97.7 19.54 156.3 351.7 -39.08
1.745 -166.1 -166.1 -97.7 39.08 136.8 342 58.62 293.1 -58.62 29.31 224.7 29.31 127 68.39 -195.4 166.1 -29.31 283.3 283.3 -195.4
1.75 48.85 0 58.62 185.6 214.9 459.2 58.62 351.7 -195.4 68.39 302.9 332.2 87.93 146.6 -205.2 195.4 97.7 361.5 263.8 -146.6
1.755 107.5 127 -136.8 175.9 78.16 429.9 -87.93 332.2 -175.9 136.8 302.9 175.9 39.08 107.5 -175.9 244.3 97.7 429.9 87.93 -283.3
1.76 166.1 136.8 -195.4 68.39 -87.93 273.6 -146.6 175.9 -107.5 -29.31 302.9 97.7 0 19.54 -117.2 127 127 244.3 -68.39 -263.8
1.765 127 39.08 -429.9 -9.77 -224.7 117.2 -302.9 -9.77 -195.4 -127 0 58.62 -410.4 -39.08 -175.9 48.85 48.85 107.5 -283.3 -312.7
1.77 48.85 29.31 -410.4 -9.77 -205.2 156.3 -254 39.08 29.31 9.77 68.39 58.62 -342 48.85 -214.9 58.62 78.16 107.5 -205.2 -263.8
1.775 -58.62 97.7 -469 58.62 -244.3 244.3 -371.3 78.16 -175.9 19.54 -78.16 87.93 -390.8 58.62 -254 87.93 0 263.8 -312.7 -429.9
1.78 -29.31 371.3 -283.3 166.1 -146.6 156.3 -351.7 234.5 97.7 351.7 -39.08 107.5 -156.3 -87.93 -263.8 381 -166.1 78.16 -156.3 -283.3
1.785 -29.31 429.9 -283.3 214.9 -185.6 48.85 -273.6 156.3 283.3 390.8 19.54 -234.5 -166.1 -195.4 -224.7 273.6 -205.2 29.31 -185.6 -390.8
1.79 136.8 517.8 -166.1 185.6 -97.7 -127 -224.7 -19.54 254 234.5 -29.31 -19.54 -87.93 -234.5 -87.93 97.7 -127 -185.6 -175.9 -156.3
1.795 39.08 615.5 -449.4 -9.77 -361.5 -234.5 -400.6 -156.3 107.5 175.9 -205.2 -224.7 -185.6 -332.2 -185.6 0 -312.7 -263.8 -381 -273.6
1.8 29.31 527.6 -381 -97.7 -195.4 -263.8 -254 -156.3 254 68.39 -185.6 -136.8 -283.3 -332.2 -117.2 -48.85 -175.9 -263.8 -244.3 -48.85
1.805 -87.93 410.4 -508.1 -185.6 -273.6 -185.6 -381 -195.4 -78.16 39.08 -293.1 -234.5 -263.8 -283.3 -224.7 19.54 -244.3 -195.4 -342 -205.2
1.81 -244.3 351.7 -566.7 -107.5 -351.7 -48.85 -488.5 -146.6 -302.9 -68.39 -175.9 -156.3 -351.7 -234.5 -254 195.4 -234.5 -117.2 -420.1 -244.3
1.815 19.54 517.8 -381 68.39 -302.9 136.8 -537.4 0 -508.1 -68.39 -146.6 -136.8 -175.9 -117.2 -293.1 312.7 -78.16 87.93 -498.3 -381
1.82 0 420.1 -429.9 9.77 -371.3 107.5 -615.5 -136.8 -810.9 -195.4 -185.6 -302.9 -127 -205.2 -185.6 273.6 -166.1 -9.77 -615.5 -381
1.825 58.62 517.8 -420.1 185.6 -332.2 175.9 -605.8 -39.08 -947.7 -166.1 -234.5 -205.2 -400.6 -293.1 -283.3 234.5 -146.6 78.16 -576.5 -478.7
1.83 39.08 439.7 -459.2 78.16 -381 146.6 -508.1 19.54 -781.6 -58.62 -195.4 -166.1 -244.3 -302.9 -117.2 224.7 -166.1 -19.54 -478.7 -361.5
1.835 19.54 166.1 -117.2 293.1 -127 107.5 -263.8 -9.77 -547.6 -97.7 -195.4 175.9 -478.7 -361.5 -302.9 -117.2 -29.31 146.6 -214.9 -146.6
1.84 156.3 185.6 117.2 195.4 -29.31 48.85 -342 -156.3 -615.5 -205.2 -214.9 87.93 -420.1 -361.5 -214.9 -185.6 58.62 127 -332.2 -166.1
1.845 29.31 87.93 68.39 136.8 -78.16 0 -361.5 -175.9 -693.7 -244.3 -293.1 58.62 -351.7 -322.4 -293.1 -127 78.16 39.08 -332.2 9.77
1.85 48.85 87.93 87.93 117.2 -29.31 58.62 -273.6 -117.2 -449.4 -175.9 -214.9 107.5 -87.93 -127 -127 -39.08 107.5 39.08 -273.6 78.16
1.855 39.08 48.85 48.85 87.93 -48.85 58.62 -214.9 -107.5 -371.3 -166.1 -19.54 29.31 117.2 87.93 78.16 97.7 117.2 -19.54 -195.4 205.2
1.86 0 68.39 -29.31 78.16 -127 87.93 -273.6 -68.39 -420.1 -97.7 -156.3 48.85 -136.8 195.4 -214.9 107.5 107.5 39.08 -136.8 185.6
1.865 146.6 97.7 107.5 9.77 -9.77 48.85 -136.8 -87.93 -332.2 -136.8 -58.62 107.5 19.54 244.3 -29.31 48.85 205.2 -146.6 19.54 410.4
1.87 273.6 371.3 254 263.8 127 214.9 39.08 117.2 -136.8 -58.62 29.31 332.2 -39.08 420.1 -185.6 68.39 400.6 39.08 263.8 439.7
1.875 342 342 302.9 283.3 185.6 214.9 68.39 87.93 -146.6 -127 97.7 254 58.62 263.8 -107.5 -19.54 439.7 68.39 273.6 410.4
1.88 420.1 596 332.2 508.1 156.3 420.1 97.7 175.9 -97.7 -156.3 205.2 566.7 87.93 312.7 -97.7 -117.2 498.3 302.9 273.6 146.6
1.885 390.8 703.5 312.7 537.4 234.5 498.3 117.2 244.3 -87.93 -78.16 195.4 302.9 -175.9 185.6 -156.3 -39.08 478.7 488.5 175.9 -39.08
1.89 459.2 762.1 390.8 596 244.3 576.5 39.08 263.8 -224.7 -117.2 185.6 429.9 -87.93 185.6 -175.9 0 556.9 586.2 107.5 -78.16
1.895 459.2 723 400.6 508.1 293.1 439.7 68.39 185.6 -107.5 -19.54 19.54 361.5 -283.3 107.5 -136.8 -19.54 566.7 459.2 156.3 48.85
1.9 420.1 302.9 361.5 254 244.3 214.9 107.5 9.77 -146.6 -48.85 -19.54 185.6 -39.08 87.93 -48.85 -58.62 537.4 214.9 224.7 254
1.905 273.6 48.85 332.2 68.39 195.4 58.62 136.8 -117.2 -146.6 -107.5 39.08 127 214.9 48.85 312.7 -48.85 410.4 0 214.9 439.7
1.91 156.3 -78.16 283.3 9.77 146.6 58.62 185.6 -39.08 117.2 127 29.31 39.08 214.9 156.3 87.93 87.93 273.6 -9.77 332.2 429.9
1.915 48.85 -156.3 224.7 -58.62 9.77 -39.08 29.31 -127 87.93 19.54 156.3 -107.5 273.6 136.8 156.3 48.85 136.8 -48.85 127 302.9
1.92 -127 -234.5 -19.54 -195.4 -224.7 -127 -312.7 -224.7 -302.9 -48.85 -19.54 -195.4 -87.93 97.7 -175.9 -58.62 -107.5 -87.93 -214.9 -19.54
1.925 156.3 9.77 117.2 -136.8 -136.8 -146.6 -185.6 -234.5 -175.9 -58.62 107.5 -156.3 -48.85 9.77 -97.7 -117.2 29.31 -107.5 -136.8 146.6
1.93 146.6 48.85 117.2 -185.6 -97.7 -185.6 -205.2 -234.5 -449.4 -244.3 0 -107.5 29.31 19.54 -39.08 -136.8 146.6 -166.1 -166.1 234.5
1.935 175.9 -78.16 146.6 -302.9 9.77 -322.4 9.77 -351.7 -283.3 -312.7 58.62 -107.5 185.6 0 156.3 -224.7 224.7 -312.7 -19.54 439.7
1.94 166.1 -273.6 175.9 -449.4 48.85 -390.8 107.5 -429.9 -175.9 -439.7 -19.54 -185.6 214.9 -87.93 234.5 -351.7 273.6 -390.8 9.77 508.1
