    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.555 -31.05 -12.01 -32.08 -1.032 -1.032 -15.01 -5.065 -5.065 -13.04 -9.004 -24.01 -2.064 -15.01 -2.064 -9.004 -10.04
0.56 -31.05 -12.01 -32.08 -1.032 1.97 -15.01 -1.032 -3.001 -13.04 -6.003 -24.01 0.938 -13.04 1.97 -15.01 -12.01
0.565 -29.08 -17.07 -27.01 -2.064 -3.001 -17.07 0.938 -5.065 -13.04 -11.07 -23.07 -1.032 -13.04 -2.064 -23.07 -13.04
0.57 -23.07 -16.04 -19.04 0.938 -12.01 -20.07 -4.033 -11.07 -12.01 -18.01 -16.04 -2.064 -15.01 1.97 -30.01 -12.01
0.575 -19.04 -16.04 -11.07 6.941 -20.07 -18.01 -8.066 -14.07 -14.07 -20.07 -9.004 1.97 -19.04 0 -34.05 -8.066
0.58 -17.07 -13.04 -3.001 11.91 -21.01 -13.04 -15.01 -11.07 -15.01 -19.04 -3.001 3.939 -15.01 -1.032 -29.08 -3.001
0.585 -7.035 -1.032 0.938 21.95 -8.066 -4.033 -14.07 0 -10.04 -8.066 -2.064 14.91 -7.035 0 -12.01 0
0.59 -1.032 5.909 9.942 27.95 -2.064 2.908 -10.04 4.971 -4.033 -1.032 2.908 19.98 0 10.97 1.97 -2.064
0.595 4.971 9.942 17.91 31.98 5.909 13.98 -5.065 13.98 1.97 -3.001 5.909 15.95 9.942 13.98 0 0.938
0.6 10.97 13.98 20.92 31.98 6.941 17.91 0.938 17.91 12.94 -4.033 3.939 10.97 11.91 13.98 -1.032 -4.033
0.605 12.94 15.95 16.98 30.95 -1.032 16.98 -1.032 11.91 20.92 -8.066 3.939 6.941 2.908 7.973 -10.04 -9.004
0.61 12.94 13.98 16.98 27.95 -4.033 13.98 -1.032 6.941 20.92 -7.035 4.971 5.909 -6.003 0 -11.07 -10.04
0.615 12.94 11.91 12.94 24.95 -6.003 6.941 -5.065 1.97 20.92 1.97 5.909 8.911 -22.04 3.939 -8.066 -11.07
0.62 16.98 9.942 14.91 23.92 1.97 3.939 -1.032 0 20.92 8.911 7.973 12.94 -29.08 5.909 0.938 -4.033
0.625 14.91 7.973 15.95 21.95 3.939 3.939 0.938 0 23.92 17.91 9.942 7.973 -27.01 7.973 1.97 0.938
0.63 10.97 0 9.942 17.91 3.939 4.971 -1.032 0.938 26.92 25.98 6.941 0 -13.04 8.911 2.908 0
0.635 4.971 -5.065 1.97 9.942 0 1.97 -2.064 1.97 28.98 20.92 1.97 -12.01 -3.001 -2.064 1.97 1.97
0.64 -9.004 -23.07 -21.01 0.938 -23.07 -13.04 -17.07 -9.004 25.98 11.91 -5.065 -31.05 0 -11.07 -1.032 -9.004
0.645 -19.04 -32.08 -39.02 -14.07 -44.08 -32.08 -34.05 -24.01 20.92 6.941 -11.07 -42.02 0.938 -22.04 -1.032 -20.07
0.65 -25.04 -40.05 -45.02 -24.01 -54.03 -50.09 -44.08 -39.02 18.95 0.938 -16.04 -46.05 -9.004 -34.05 2.908 -30.01
0.655 -25.04 -39.02 -39.02 -21.01 -47.09 -61.06 -41.08 -45.02 17.91 5.909 -15.01 -47.09 -17.07 -39.02 -2.064 -35.08
0.66 -13.04 -30.01 -18.01 -6.003 -23.07 -59.09 -27.01 -43.05 23.92 10.97 -6.003 -45.02 -17.07 -36.02 -11.07 -34.05
0.665 -1.032 -20.07 0 2.908 0.938 -49.06 -5.065 -35.08 27.95 11.91 1.97 -41.08 -11.07 -32.08 -29.08 -26.08
0.67 0.938 -15.01 0 17.91 3.939 -41.08 0.938 -29.08 29.92 5.909 0.938 -33.02 -1.032 -27.01 -35.08 -23.07
0.675 -5.065 -9.004 0 21.95 2.908 -33.02 -2.064 -25.04 23.92 -3.001 0 -25.04 0 -18.01 -25.04 -19.04
0.68 -13.04 -5.065 -12.01 21.95 -2.064 -27.01 -12.01 -27.01 13.98 -19.04 -3.001 -13.04 -1.032 -9.004 -5.065 -21.01
0.685 -19.04 0.938 -23.07 23.92 -15.01 -19.04 -23.07 -27.01 3.939 -33.02 -7.035 0.938 -13.04 -2.064 9.942 -23.07
0.69 -17.07 3.939 -21.01 27.95 -16.04 -11.07 -20.07 -23.07 0.938 -39.02 -9.004 7.973 -25.04 9.942 17.91 -23.07
0.695 -9.004 17.91 -11.07 37.99 -16.04 0.938 -14.07 -13.04 -1.032 -39.02 -11.07 15.95 -27.01 17.91 7.973 -21.01
0.7 0.938 31.98 -2.064 45.96 -13.04 3.939 -9.004 -5.065 -2.064 -35.08 -11.07 17.91 -21.01 19.98 -3.001 -17.07
0.705 2.908 37.99 5.909 49.99 -9.004 9.942 -7.035 -2.064 0 -27.01 -13.04 15.95 -11.07 15.95 -13.04 -15.01
0.71 -1.032 35.92 5.909 43.99 -9.004 9.942 -11.07 -2.064 0 -17.07 -17.07 7.973 -7.035 9.942 -13.04 -9.004
0.715 -7.035 21.95 0.938 31.98 -7.035 5.909 -17.07 0.938 -1.032 -7.035 -23.07 1.97 -9.004 3.939 -7.035 -5.065
0.72 -19.04 5.909 -11.07 19.98 -9.004 1.97 -23.07 -3.001 -9.004 -2.064 -29.08 0.938 -17.07 1.97 -3.001 0.938
0.725 -27.01 -1.032 -21.01 11.91 -13.04 -2.064 -29.08 -9.004 -15.01 5.909 -35.08 0.938 -25.04 3.939 -9.004 -2.064
0.73 -27.01 -9.004 -25.04 7.973 -21.01 -3.001 -33.02 -15.01 -17.07 9.942 -35.08 0.938 -29.08 5.909 -21.01 -2.064
0.735 -21.01 -7.035 -21.01 5.909 -29.08 -9.004 -33.02 -19.04 -11.07 9.942 -27.01 -2.064 -27.01 7.973 -33.02 -2.064
0.74 -11.07 -1.032 -11.07 5.909 -31.05 -13.04 -29.08 -21.01 -1.032 9.942 -15.01 -2.064 -21.01 11.91 -33.02 0
0.745 -3.001 -2.064 -1.032 7.973 -25.04 -15.01 -19.04 -19.04 5.909 9.942 0.938 0.938 -17.07 11.91 -23.07 3.939
0.75 0.938 0 -2.064 15.95 -13.04 -11.07 -9.004 -15.01 15.95 13.98 5.909 -3.001 -15.01 9.942 -7.035 7.973
0.755 -1.032 0.938 -2.064 23.92 -3.001 -7.035 -3.001 -9.004 15.95 19.98 5.909 -7.035 -13.04 5.909 0.938 11.91
0.76 -9.004 -5.065 -7.035 29.92 -1.032 -1.032 -5.065 -9.004 9.942 25.98 -2.064 -11.07 -15.01 1.97 -1.032 11.91
0.765 -17.07 -9.004 -19.04 27.95 -7.035 0.938 -17.07 -11.07 0 25.98 -9.004 -15.01 -19.04 -2.064 -17.07 5.909
0.77 -21.01 -9.004 -29.08 17.91 -16.04 -1.032 -26.08 -15.01 -9.004 21.95 -17.07 -17.07 -23.07 0.938 -37.05 0
0.775 -19.04 -7.035 -37.05 3.939 -26.08 -3.001 -34.05 -21.01 -21.01 11.91 -21.01 -19.04 -29.08 0.938 -53.09 -3.001
0.78 -19.04 -5.065 -37.05 -3.001 -29.08 -7.035 -35.08 -27.01 -31.05 0 -23.07 -23.07 -33.02 0.938 -59.09 -11.07
0.785 -19.04 -5.065 -35.08 -8.066 -30.01 -11.07 -36.02 -31.05 -39.02 -9.004 -25.04 -27.01 -33.02 -5.065 -51.02 -19.04
0.79 -19.04 -5.065 -26.08 -6.003 -26.08 -15.01 -32.08 -35.08 -45.02 -21.01 -25.04 -29.08 -26.08 -9.004 -35.08 -25.04
0.795 -15.01 -3.001 -17.07 0.938 -17.07 -15.01 -27.01 -33.02 -43.05 -31.05 -21.01 -23.07 -17.07 -13.04 -17.07 -29.08
0.8 -3.001 1.97 -2.064 12.94 0.938 -7.035 -17.07 -25.04 -33.02 -34.05 -11.07 -13.04 -4.033 -9.004 -1.032 -31.05
0.805 8.911 15.95 8.911 24.95 11.91 1.97 0.938 -11.07 -19.04 -30.01 0 -1.032 0.938 0 3.939 -25.04
0.81 26.92 25.98 21.95 33.95 25.98 17.91 9.942 1.97 -3.001 -23.07 15.95 3.939 5.909 11.91 7.973 -19.04
0.815 32.92 27.95 28.98 37.99 36.96 31.98 24.95 19.98 3.939 -12.01 25.98 5.909 8.911 22.98 8.911 -12.01
0.82 30.95 21.95 25.98 33.95 35.92 35.92 28.98 29.92 13.98 -4.033 21.95 0.938 8.911 20.92 12.94 -6.003
0.825 18.95 9.942 13.98 21.95 29.92 33.95 25.98 29.92 15.95 0 9.942 -3.001 9.942 11.91 13.98 0.938
0.83 2.908 1.97 1.97 12.94 25.98 26.92 20.92 27.95 22.98 5.909 -1.032 -10.04 7.973 6.941 18.95 0.938
0.835 2.908 -8.066 0 4.971 20.92 18.95 17.91 19.98 24.95 7.973 -4.033 -8.066 4.971 5.909 16.98 5.909
0.84 0.938 -11.07 -1.032 0.938 15.95 11.91 11.91 13.98 23.92 11.91 -7.035 -3.001 0.938 5.909 5.909 5.909
0.845 0.938 -7.035 0.938 -2.064 6.941 10.97 5.909 5.909 23.92 12.94 -5.065 -2.064 -7.035 10.97 0 4.971
0.85 6.941 0.938 2.908 -2.064 0 6.941 -2.064 -1.032 14.91 15.95 -4.033 0.938 -12.01 12.94 -5.065 3.939
0.855 8.911 6.941 11.91 1.97 -5.065 2.908 0.938 -2.064 11.91 19.98 0.938 3.939 -13.04 11.91 0 7.973
0.86 8.911 19.98 14.91 2.908 -4.033 2.908 -3.001 -4.033 8.911 23.92 -1.032 4.971 -6.003 8.911 9.942 9.942
0.865 6.941 31.98 13.98 8.911 -1.032 2.908 -2.064 -5.065 5.909 28.98 3.939 3.939 1.97 10.97 26.92 16.98
0.87 8.911 31.98 13.98 7.973 7.973 5.909 5.909 -1.032 -2.064 27.95 7.973 5.909 9.942 15.95 29.92 21.95
0.875 6.941 26.92 12.94 4.971 14.91 8.911 13.98 1.97 -4.033 25.98 8.911 6.941 12.94 23.92 22.98 25.98
0.88 4.971 16.98 9.942 -1.032 13.98 10.97 18.95 7.973 -14.07 19.98 6.941 8.911 7.973 24.95 6.941 22.98
0.885 2.908 7.973 13.98 0.938 7.973 9.942 17.91 13.98 -27.01 5.909 5.909 9.942 1.97 23.92 -5.065 15.95
0.89 4.971 7.973 19.98 1.97 9.942 11.91 18.95 15.95 -39.02 0 9.942 12.94 -1.032 18.95 -12.01 10.97
0.895 12.94 17.91 30.95 11.91 18.95 17.91 20.92 17.91 -43.05 -12.01 17.91 19.98 4.971 12.94 -4.033 4.971
0.9 22.98 31.98 41.93 23.92 29.92 23.92 21.95 17.91 -39.02 -27.01 31.98 31.98 19.98 11.91 1.97 -1.032
0.905 32.92 39.96 52.99 34.99 43.99 31.98 29.92 15.95 -29.08 -34.05 43.99 41.93 40.99 13.98 13.98 -5.065
0.91 36.96 41.93 56.93 38.93 49.99 39.96 33.95 17.91 -11.07 -34.05 45.96 43.99 48.96 19.98 23.92 -7.035
0.915 32.92 33.95 49.99 33.95 45.96 41.93 31.98 17.91 0 -29.08 43.99 39.96 43.99 21.95 29.92 -3.001
