    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.105 16.97 25.94 45.93 27.98 19.99 29.94 37.94 23.99 13.95 11.99 21.95 11.99 23.99 13.95 15.99 15.99
0.11 10.93 24.96 46.99 25.94 9.953 28.96 31.98 30.92 12.97 23.99 13.95 8.974 16.97 18.93 8.974 23.99
0.115 6.935 16.97 41.93 22.92 7.995 23.99 28.96 39 12.97 33.94 10.93 9.953 8.974 21.95 0 28.96
0.12 10.93 16.97 44.95 19.99 9.953 22.92 26.92 47.97 19.99 47.97 13.95 11.99 3.998 26.92 1.958 32.96
0.125 10.93 20.97 43.97 20.97 17.95 29.94 30.92 52.95 28.96 57.92 14.93 15.99 2.937 33.94 0.979 39
0.13 16.97 20.97 40.95 21.95 25.94 32.96 31.98 56.94 39 63.96 13.95 10.93 6.935 35 2.937 47.97
0.135 16.97 17.95 33.94 15.99 25.94 33.94 31.98 53.93 43.97 57.92 5.956 0 5.956 21.95 3.998 47.97
0.14 12.97 12.97 22.92 8.974 19.99 23.99 24.96 39 40.95 44.95 0.979 -6.037 0.979 0 1.958 41.93
0.145 4.977 2.937 7.995 0.979 2.937 11.99 8.974 16.97 33.94 24.96 -13.05 -12.07 -10.03 -20.07 -1.061 27.98
0.15 -1.061 -3.019 -2.04 -5.058 -9.056 1.958 -3.019 -1.061 27.98 9.953 -23.01 -13.05 -31 -33.04 -17.05 15.99
0.155 -9.056 -5.058 -1.061 -6.037 -21.05 -2.04 -9.056 -10.03 28.96 5.956 -29.04 -4.079 -46.01 -21.05 -28.06 8.974
0.16 -11.01 -2.04 0.979 1.958 -19.01 4.977 -6.037 -3.019 33.94 19.99 -26.02 1.958 -53.03 2.937 -33.04 13.95
0.165 -9.056 -2.04 0 1.958 -15.01 15.99 3.998 17.95 41.93 37.94 -23.01 5.956 -43.08 35.98 -23.01 23.99
0.17 -5.058 2.937 3.998 6.935 -6.037 25.94 23.99 50.99 45.93 58.98 -17.05 4.977 -24.07 55.97 -6.037 35
0.175 -3.019 -1.061 3.998 -1.061 -4.079 31.98 37.94 75.95 42.99 65.92 -9.056 -1.061 -5.058 50.99 6.935 35
0.18 -5.058 -7.016 5.956 -9.056 -5.058 27.98 37.94 85.99 33.94 63.96 0 -3.019 1.958 27.98 13.95 29.94
0.185 -1.061 -11.01 9.953 -13.05 -10.03 23.99 30.92 79.95 28.96 59.96 10.93 1.958 9.953 5.956 17.95 27.98
0.19 0.979 -5.058 15.99 -9.056 -6.037 14.93 18.93 63.96 26.92 50.99 14.93 10.93 5.956 0.979 9.953 29.94
0.195 10.93 1.958 25.94 0.979 -1.061 5.956 7.995 43.97 21.95 39.98 9.953 25.94 -2.04 -1.061 1.958 29.94
0.2 18.93 20.97 27.98 10.93 0 4.977 2.937 28.96 20.97 30.92 0.979 39 0 6.935 0.979 36.96
0.205 18.93 30.92 17.95 20.97 1.958 8.974 1.958 14.93 12.97 20.97 -8.077 42.99 0 20.97 2.937 36.96
0.21 10.93 23.99 0 15.99 -2.04 11.99 -3.019 -2.04 3.998 7.995 -19.01 35.98 -1.061 27.98 5.956 29.94
0.215 0.979 6.935 -9.056 0.979 -7.016 8.974 -7.016 -10.03 0 0.979 -17.05 26.92 1.958 24.96 10.93 22.92
0.22 -7.016 -6.037 -15.01 -10.03 -15.01 1.958 -9.056 -21.05 1.958 0.979 -5.058 19.99 0 10.93 12.97 8.974
0.225 -7.016 -17.05 -11.01 -19.01 -17.05 -3.019 -5.058 -23.01 9.953 0.979 9.953 13.95 3.998 -3.019 13.95 -2.04
0.23 0.979 -15.01 0.979 -17.05 -11.01 -13.05 -2.04 -17.05 15.99 0 27.98 11.99 9.953 -27 21.95 -11.01
0.235 12.97 -5.058 7.995 -9.056 -3.019 -21.05 7.995 -5.058 17.95 1.958 39.98 9.953 15.99 -43.08 31.98 -25.05
0.24 18.93 0 11.99 -1.061 -2.04 -23.01 15.99 1.958 13.95 1.958 39.98 7.995 21.95 -45.03 37.94 -35.08
0.245 14.93 0 9.953 -1.061 -2.04 -21.05 15.99 7.995 5.956 0 29.94 3.998 21.95 -33.04 35.98 -33.04
0.25 4.977 -1.061 0 -5.058 -3.019 -17.05 9.953 3.998 0.979 -2.04 15.99 0 17.95 -13.05 23.99 -25.05
0.255 -7.016 -13.05 -7.016 -15.01 -13.05 -13.05 -2.04 -1.061 -7.016 -3.019 1.958 0 9.953 -2.04 5.956 -13.05
0.26 -17.05 -23.01 -21.05 -25.05 -23.01 -11.01 -11.01 -11.01 -13.05 -9.056 -3.019 1.958 1.958 7.995 -1.061 -3.019
0.265 -25.05 -31 -33.04 -31 -33.04 -12.07 -21.05 -19.01 -19.01 -13.05 -9.056 3.998 -2.04 7.995 -7.016 -1.061
0.27 -27 -33.04 -43.08 -33.04 -43.08 -16.07 -29.04 -21.05 -19.01 -16.07 -11.01 1.958 -3.019 3.998 -3.019 -1.061
0.275 -25.05 -31 -49.03 -31 -49.03 -21.05 -31 -21.05 -17.05 -17.05 -13.05 0.979 -9.056 -2.04 0.979 -1.061
0.28 -21.05 -25.05 -48.05 -27 -54.01 -28.06 -33.04 -19.01 -11.01 -18.03 -17.05 -10.03 -17.05 -1.061 -1.061 -1.061
0.285 -21.05 -23.01 -42.02 -25.05 -60.04 -34.02 -35.08 -25.05 -9.056 -22.03 -21.05 -22.03 -27 -9.056 -11.01 0
0.29 -31 -23.01 -37.04 -25.05 -63.06 -47.07 -37.04 -35.08 -11.01 -33.04 -25.05 -33.04 -31 -23.01 -23.01 -7.016
0.295 -45.03 -27 -28.06 -31 -66 -61.02 -42.02 -49.03 -17.05 -42.02 -23.01 -36.06 -33.04 -41.04 -33.04 -20.07
0.3 -61.02 -33.04 -26.02 -35.08 -68.04 -73.02 -48.05 -63.06 -21.05 -45.03 -21.05 -34.02 -33.04 -55.07 -35.08 -32.06
0.305 -73.02 -35.08 -31 -35.08 -67.06 -79.05 -49.03 -63.06 -21.05 -43.08 -21.05 -27 -31 -53.03 -33.04 -37.04
0.31 -69.02 -24.07 -35.08 -27 -59.07 -72.04 -46.01 -56.05 -14.03 -29.04 -21.05 -15.01 -29.04 -36.06 -26.02 -30.02
0.315 -51.07 -12.07 -37.04 -17.05 -55.07 -59.07 -36.06 -44.05 -8.077 -14.03 -21.05 -9.056 -25.05 -14.03 -20.07 -18.03
0.32 -27 -1.061 -29.04 -5.058 -47.07 -45.03 -27 -33.04 -5.058 -7.016 -21.05 -9.056 -19.01 -2.04 -15.01 -13.05
0.325 -9.056 2.937 -16.07 -2.04 -34.02 -26.02 -19.01 -24.07 -6.037 -5.058 -17.05 -10.03 -11.01 6.935 -6.037 -13.05
0.33 -1.061 -1.061 -1.061 -2.04 -23.01 -12.07 -11.01 -18.03 -6.037 -15.01 -9.056 -8.077 -1.061 -1.061 0 -23.01
0.335 -1.061 -3.019 1.958 -3.019 -11.01 -5.058 -9.056 -15.01 -7.016 -23.01 -5.058 -9.056 1.958 -15.01 0 -29.04
0.34 0.979 -7.016 3.998 -6.037 0.979 -1.061 -2.04 -7.016 0 -26.02 -3.019 -6.037 5.956 -27 7.995 -27
0.345 4.977 -7.016 1.958 -6.037 3.998 -6.037 0 -1.061 3.998 -20.07 -7.016 -1.061 3.998 -31 10.93 -16.07
0.35 10.93 -3.019 -5.058 -5.058 3.998 -13.05 1.958 1.958 7.995 -11.01 -13.05 -2.04 1.958 -21.05 9.953 -3.019
0.355 14.93 -2.04 -8.077 0.979 3.998 -21.05 5.956 6.935 17.95 0 -16.07 3.998 0 -2.04 8.974 1.958
0.36 18.93 -1.061 -4.079 1.958 1.958 -24.07 2.937 7.995 19.99 11.99 -15.01 6.935 0 7.995 0.979 -1.061
0.365 12.97 0 1.958 1.958 -5.058 -21.05 0.979 8.974 21.95 20.97 -13.05 0 0 11.99 -4.079 0
0.37 6.935 -4.079 -1.061 0.979 -9.056 -14.03 1.958 3.998 23.99 25.94 -11.01 -4.079 1.958 5.956 -12.07 -4.079
0.375 -1.061 -11.01 -2.04 -5.058 -15.01 -7.016 -1.061 0.979 19.99 25.94 -16.07 -19.01 0 -8.077 -16.07 -5.058
0.38 -15.01 -13.05 -17.05 -15.01 -21.05 -11.01 -9.056 -5.058 5.956 13.95 -27 -31 -1.061 -25.05 -17.05 -9.056
0.385 -27 -17.05 -30.02 -20.07 -25.05 -20.07 -15.01 -17.05 -3.019 -1.061 -37.04 -33.04 -7.016 -37.04 -14.03 -12.07
0.39 -35.08 -23.01 -39.08 -26.02 -27 -31 -26.02 -25.05 -22.03 -12.07 -45.03 -32.06 -13.05 -33.04 -11.01 -19.01
0.395 -37.04 -31 -41.04 -31 -31 -43.08 -33.04 -33.04 -35.08 -23.01 -47.07 -25.05 -21.05 -29.04 -13.05 -29.04
0.4 -31 -30.02 -37.04 -27 -25.05 -36.06 -35.08 -34.02 -42.02 -27 -43.08 -14.03 -23.01 -20.07 -18.03 -27
0.405 -17.05 -18.03 -36.06 -15.01 -22.03 -20.07 -35.08 -26.02 -42.02 -19.01 -37.04 -2.04 -23.01 -12.07 -22.03 -17.05
0.41 -7.016 -1.061 -37.04 -1.061 -13.05 0.979 -33.04 -15.01 -37.04 -7.016 -31 0 -23.01 -5.058 -27 -5.058
0.415 -1.061 10.93 -39.08 5.956 -5.058 11.99 -24.07 0 -22.03 2.937 -31 5.956 -21.05 0 -24.07 0.979
0.42 -7.016 16.97 -43.08 7.995 1.958 12.97 -10.03 10.93 -2.04 13.95 -35.08 3.998 -19.01 1.958 -18.03 4.977
0.425 -21.05 5.956 -43.08 1.958 3.998 9.953 0 21.95 13.95 21.95 -35.08 -2.04 -15.01 0.979 -11.01 0
0.43 -33.04 -5.058 -38.02 -5.058 2.937 5.956 16.97 29.94 31.98 31.98 -33.04 -2.04 -7.016 -7.016 -5.058 1.958
0.435 -39.08 -15.01 -32.06 -13.05 0.979 1.958 24.96 33.94 37.94 36.96 -23.01 -6.037 -1.061 -21.05 0 -4.079
0.44 -35.08 -15.01 -25.05 -13.05 -2.04 5.956 25.94 31.98 35.98 41.93 -13.05 -11.01 0 -31 3.998 -5.058
0.445 -19.01 -5.058 -24.07 -7.016 -1.061 6.935 19.99 23.99 25.94 44.95 -5.058 -12.07 1.958 -31 9.953 0
0.45 -11.01 -2.04 -32.06 -3.019 -1.061 0.979 11.99 11.99 17.95 40.95 -9.056 -14.03 0.979 -25.05 11.99 -1.061
0.455 -13.05 -5.058 -41.04 -11.01 -2.04 -7.016 3.998 0.979 13.95 29.94 -23.01 -17.05 -5.058 -11.01 9.953 -5.058
0.46 -29.04 -25.05 -51.07 -27 0.979 -24.07 -2.04 -17.05 9.953 18.93 -43.08 -25.05 -9.056 -5.058 3.998 -11.01
0.465 -47.07 -47.07 -55.07 -45.03 -5.058 -38.02 -5.058 -27 0 7.995 -55.07 -33.04 -15.01 -11.01 -2.04 -19.01
0.47 -61.02 -61.02 -57.03 -53.03 -13.05 -43.08 -17.05 -33.04 -11.01 1.958 -57.03 -41.04 -19.01 -23.01 -1.061 -23.01
0.475 -61.02 -55.07 -51.07 -47.07 -21.05 -41.04 -27 -33.04 -25.05 3.998 -49.03 -43.08 -25.05 -35.08 -3.019 -23.01
0.48 -49.03 -37.04 -45.03 -31 -23.01 -31 -33.04 -25.05 -29.04 9.953 -37.04 -35.08 -31 -35.08 -3.019 -21.05
0.485 -37.04 -15.01 -39.08 -11.01 -21.05 -19.01 -33.04 -15.01 -23.01 15.99 -27 -23.01 -35.08 -21.05 -5.058 -15.01
0.49 -27 -3.019 -35.08 0.979 -19.01 -9.056 -25.05 -3.019 -5.058 21.95 -21.05 -7.016 -31 -3.019 -5.058 -7.016
0.495 -21.05 -1.061 -29.04 0 -13.05 -1.061 -15.01 1.958 7.995 27.98 -17.05 0 -23.01 3.998 -5.058 -1.061
0.5 -15.01 -7.016 -23.01 0.979 -9.056 0 -5.058 9.953 21.95 29.94 -9.056 3.998 -11.01 3.998 -3.019 0
0.505 -3.019 -9.056 -15.01 -3.019 -5.058 1.958 0.979 13.95 23.99 29.94 0.979 -2.04 -1.061 -2.04 -2.04 1.958
0.51 4.977 -4.079 -7.016 -3.019 -1.061 3.998 -2.04 11.99 15.99 23.99 3.998 -7.016 -2.04 -6.037 1.958 1.958
0.515 12.97 -1.061 -5.058 1.958 0.979 0.979 0.979 6.935 3.998 15.99 7.995 -17.05 0.979 -12.07 1.958 -6.037
0.52 12.97 3.998 -9.056 1.958 -2.04 -3.019 -5.058 0.979 -1.061 5.956 1.958 -23.01 -5.058 -19.01 0 -17.05
0.525 2.937 6.935 -15.01 4.977 -2.04 -14.03 -10.03 -10.03 -5.058 2.937 -1.061 -14.03 -10.03 -18.03 1.958 -18.03
0.53 -5.058 2.937 -19.01 0.979 0.979 -22.03 -16.07 -18.03 -3.019 4.977 -7.016 -2.04 -12.07 -20.07 1.958 -16.07
0.535 -11.01 0.979 -23.01 -1.061 -3.019 -27 -15.01 -23.01 -2.04 5.956 -5.058 3.998 -13.05 -23.01 5.956 -11.01
0.54 -11.01 -7.016 -25.05 -9.056 -1.061 -26.02 -10.03 -19.01 8.974 6.935 -2.04 8.974 -12.07 -19.01 18.93 -3.019
0.545 -17.05 -13.05 -21.05 -17.05 -4.079 -23.01 -6.037 -19.01 6.935 2.937 -2.04 0.979 -10.03 -15.01 24.96 -1.061
0.55 -23.01 -17.05 -17.05 -21.05 -7.016 -21.05 -7.016 -19.01 -1.061 -3.019 -7.016 -11.01 -15.01 -13.05 19.99 -9.056
0.555 -29.04 -18.03 -13.05 -20.07 -8.077 -23.01 -11.01 -23.01 -18.03 -17.05 -14.03 -23.01 -15.01 -18.03 7.995 -18.03
0.56 -33.04 -18.03 -9.056 -18.03 -12.07 -24.07 -25.05 -28.06 -32.06 -25.05 -24.07 -29.04 -19.01 -32.06 -11.01 -26.02
0.565 -35.08 -19.01 -7.016 -17.05 -19.01 -27 -39.08 -33.04 -39.08 -27 -27 -25.05 -23.01 -47.07 -23.01 -33.04
0.57 -29.04 -19.01 -11.01 -17.05 -24.07 -27 -48.05 -35.08 -34.02 -20.07 -22.03 -14.03 -18.03 -50.01 -28.06 -31
0.575 -25.05 -18.03 -18.03 -18.03 -29.04 -29.04 -56.05 -34.02 -31 -9.056 -11.01 -7.016 -15.01 -39.08 -25.05 -24.07
0.58 -23.01 -17.05 -25.05 -19.01 -33.04 -27 -59.07 -35.08 -33.04 -5.058 -11.01 -9.056 -15.01 -21.05 -19.01 -21.05
0.585 -23.01 -13.05 -30.02 -11.01 -31 -22.03 -54.01 -32.06 -38.02 -1.061 -18.03 -9.056 -11.01 0 -11.01 -15.01
0.59 -23.01 -9.056 -26.02 -7.016 -22.03 -16.07 -47.07 -30.02 -42.02 -5.058 -30.02 -16.07 -10.03 4.977 -9.056 -17.05
0.595 -17.05 -9.056 -21.05 -7.016 -15.01 -9.056 -39.08 -31 -43.08 -17.05 -43.08 -21.05 -11.01 3.998 -11.01 -19.01
0.6 -9.056 -10.03 -13.05 -7.016 -7.016 -7.016 -30.02 -32.06 -36.06 -29.04 -46.01 -21.05 -6.037 -2.04 -9.056 -18.03
0.605 0.979 -15.01 -7.016 -8.077 -8.077 -11.01 -26.02 -32.06 -25.05 -35.08 -41.04 -24.07 -7.016 -11.01 -5.058 -18.03
0.61 2.937 -12.07 -6.037 -9.056 -16.07 -17.05 -28.06 -31 -20.07 -34.02 -30.02 -19.01 -4.079 -13.05 0 -13.05
0.615 0.979 -13.05 -9.056 -8.077 -24.07 -27 -30.02 -32.06 -19.01 -31 -21.05 -14.03 -5.058 -5.058 0 -10.03
0.62 -5.058 -4.079 -13.05 -3.019 -31 -25.05 -34.02 -30.02 -24.07 -23.01 -14.03 -3.019 -6.037 0.979 5.956 -8.077
0.625 -11.01 -1.061 -13.05 -2.04 -31 -19.01 -35.08 -31 -27 -17.05 -11.01 -2.04 -11.01 5.956 5.956 -7.016
0.63 -15.01 0.979 -10.03 1.958 -22.03 -4.079 -33.04 -28.06 -26.02 -11.01 -10.03 -1.061 -10.03 4.977 7.995 -5.058
0.635 -15.01 1.958 -8.077 1.958 -19.01 -1.061 -34.02 -30.02 -26.02 -13.05 -8.077 1.958 -9.056 -2.04 5.956 -1.061
0.64 -19.01 -3.019 -11.01 -3.019 -19.01 -3.019 -39.08 -31 -29.04 -19.01 -3.019 -11.01 -11.01 -17.05 1.958 -7.016
0.645 -23.01 -6.037 -14.03 -8.077 -19.01 -17.05 -42.02 -34.02 -27 -23.01 0.979 -21.05 -7.016 -25.05 0 -10.03
0.65 -21.05 -11.01 -21.05 -13.05 -26.02 -33.04 -40.06 -37.04 -28.06 -24.07 -1.061 -32.06 -8.077 -26.02 -1.061 -19.01
0.655 -19.01 -15.01 -27 -15.01 -27 -49.03 -33.04 -37.04 -23.01 -23.01 -2.04 -37.04 -9.056 -27 0.979 -27
0.66 -13.05 -14.03 -29.04 -10.03 -24.07 -50.01 -19.01 -34.02 -10.03 -15.01 1.958 -33.04 -7.016 -26.02 -2.04 -30.02
0.665 -7.016 -10.03 -27 -6.037 -18.03 -39.08 -5.058 -29.04 -1.061 -1.061 -2.04 -19.01 -3.019 -30.02 1.958 -30.02
0.67 -7.016 -3.019 -21.05 0.979 -17.05 -19.01 -2.04 -21.05 7.995 5.956 -3.019 -13.05 -1.061 -37.04 1.958 -25.05
0.675 -7.016 1.958 -13.05 3.998 -14.03 -3.019 2.937 -9.056 10.93 8.974 -1.061 -6.037 0.979 -39.08 6.935 -17.05
0.68 -9.056 9.953 -9.056 9.953 -13.05 -1.061 2.937 -5.058 6.935 2.937 6.935 -8.077 4.977 -25.05 12.97 -7.016
0.685 -7.016 13.95 -3.019 13.95 -11.01 0 -2.04 -1.061 0 0.979 15.99 -9.056 5.956 -3.019 15.99 -1.061
0.69 0.979 18.93 -2.04 16.97 -3.019 0.979 1.958 -1.061 -1.061 -2.04 23.99 -8.077 6.935 20.97 14.93 4.977
0.695 18.93 20.97 7.995 18.93 0 -1.061 0 -1.061 -3.019 0 25.94 1.958 2.937 39 6.935 12.97
0.7 28.96 19.99 13.95 19.99 1.958 0.979 -3.019 -2.04 -3.019 1.958 19.99 7.995 0 41.93 0.979 19.99
0.705 28.96 22.92 13.95 20.97 0.979 -1.061 -9.056 0 -3.019 9.953 11.99 15.99 0.979 30.92 -9.056 20.97
0.71 20.97 22.92 5.956 17.95 -11.01 -1.061 -11.01 -7.016 -1.061 13.95 1.958 17.95 0.979 14.93 -13.05 20.97
0.715 6.935 21.95 0 17.95 -19.01 -3.019 -11.01 -7.016 -2.04 15.99 0 11.99 0.979 -2.04 -9.056 13.95
0.72 0.979 25.94 0 21.95 -17.05 -5.058 -5.058 -3.019 1.958 15.99 1.958 5.956 0.979 -2.04 0.979 13.95
0.725 4.977 35.98 9.953 29.94 0.979 -1.061 1.958 3.998 7.995 19.99 9.953 3.998 -2.04 9.953 3.998 19.99
0.73 16.97 47.97 27.98 39.98 19.99 5.956 15.99 19.99 17.95 27.98 17.95 11.99 3.998 25.94 11.99 27.98
0.735 30.92 59.96 45.93 51.97 45.93 21.95 29.94 33.94 29.94 37.94 21.95 25.94 9.953 41.93 17.95 37.94
0.74 39 67.96 57.92 59.96 61.92 39.98 41.93 43.97 43.97 43.97 23.99 39.98 15.99 51.97 21.95 43.97
0.745 42.99 71.96 57.92 63.96 67.96 53.93 51.97 47.97 55.97 41.93 23.99 45.93 21.95 55.97 25.94 45.93
0.75 40.95 74 53.93 63.96 63.96 61.92 57.92 47.97 63.96 35.98 25.94 43.97 21.95 53.93 27.98 41.93
0.755 35 74 47.97 63.96 53.93 62.98 57.92 45.93 61.92 29.94 25.94 37.94 19.99 47.97 31.98 35.98
0.76 28.96 70 43.97 61.92 41.93 56.94 51.97 35.98 53.93 27.98 27.98 29.94 13.95 37.94 31.98 29.94
0.765 22.92 63.96 41.93 55.97 31.98 43.97 39.98 27.98 39.98 27.98 27.98 23.99 5.956 25.94 25.94 21.95
0.77 16.97 51.97 40.95 47.97 28.96 35 25.94 15.99 23.99 27.98 23.99 22.92 -2.04 19.99 15.99 19.99
0.775 10.93 43.97 35 35.98 32.96 30.92 15.99 9.953 11.99 18.93 19.99 22.92 0.979 17.95 1.958 18.93
0.78 10.93 37.94 29.94 29.94 39.98 33.94 7.995 7.995 0 3.998 13.95 25.94 -3.019 23.99 -1.061 19.99
0.785 14.93 39 28.96 29.94 48.95 45.93 12.97 16.97 -3.019 0 9.953 28.96 -1.061 35.98 -5.058 24.96
0.79 24.96 44.95 35 35.98 54.99 53.93 18.93 30.92 -5.058 -2.04 13.95 28.96 -2.04 43.97 -2.04 26.92
0.795 26.92 47.97 41.93 43.97 55.97 61.92 23.99 37.94 -1.061 -2.04 21.95 29.94 3.998 37.94 13.95 27.98
0.8 32.96 48.95 51.97 44.95 53.93 62.98 28.96 42.99 0.979 8.974 29.94 35 11.99 22.92 28.96 26.92
0.805 28.96 42.99 53.93 42.99 47.97 58.98 28.96 40.95 6.935 17.95 33.94 37.94 15.99 10.93 39 24.96
0.81 22.92 35.98 53.93 37.94 37.94 47.97 21.95 31.98 3.998 15.99 31.98 39.98 15.99 1.958 33.94 17.95
0.815 16.97 33.94 50.99 30.92 28.96 37.94 19.99 21.95 0.979 7.995 21.95 35.98 9.953 10.93 22.92 11.99
0.82 4.977 29.94 44.95 26.92 16.97 28.96 11.99 7.995 -2.04 0.979 7.995 26.92 -2.04 20.97 6.935 3.998
0.825 -3.019 25.94 33.94 19.99 5.956 15.99 7.995 0 -7.016 0.979 0 9.953 -7.016 21.95 -1.061 -2.04
0.83 -7.016 20.97 26.92 15.99 0.979 7.995 4.977 0 -5.058 0 0.979 0.979 -17.05 15.99 -7.016 -5.058
0.835 -7.016 12.97 20.97 5.956 1.958 0 1.958 -1.061 -5.058 -1.061 6.935 -9.056 -18.03 0.979 -11.01 -14.03
0.84 -3.019 1.958 15.99 0.979 -1.061 -3.019 0 -2.04 -11.01 0 9.953 -13.05 -15.01 -19.01 -11.01 -23.01
0.845 -1.061 1.958 15.99 -3.019 -3.019 -6.037 0 0 -19.01 -2.04 13.95 -7.016 -10.03 -23.01 -13.05 -23.01
0.85 8.974 -1.061 15.99 -1.061 -6.037 -6.037 -1.061 2.937 -27 1.958 11.99 -1.061 -7.016 -15.01 -10.03 -19.01
0.855 14.93 5.956 17.95 5.956 -9.056 -7.016 0 1.958 -31 0 6.935 1.958 -4.079 0.979 -12.07 -9.056
0.86 18.93 12.97 15.99 13.95 -10.03 -6.037 -2.04 4.977 -33.04 1.958 3.998 1.958 -9.056 3.998 -14.03 1.958
0.865 16.97 16.97 11.99 17.95 -9.056 -6.037 -5.058 3.998 -29.04 1.958 0 1.958 -12.07 5.956 -21.05 11.99
0.87 8.974 9.953 3.998 11.99 -3.019 -5.058 -7.016 7.995 -25.05 7.995 -1.061 0.979 -19.01 0 -29.04 15.99
0.875 0.979 -1.061 1.958 1.958 -1.061 -1.061 -7.016 3.998 -23.01 6.935 -6.037 -1.061 -20.07 0.979 -39.08 14.93
0.88 -17.05 -12.07 -6.037 -15.01 -2.04 -9.056 -4.079 0.979 -25.05 3.998 -14.03 -9.056 -21.05 -3.019 -43.08 7.995
0.885 -33.04 -25.05 -13.05 -27 -7.016 -19.01 -5.058 -3.019 -27 -2.04 -19.01 -11.01 -21.05 -3.019 -45.03 0.979
0.89 -37.04 -23.01 -14.03 -28.06 -8.077 -28.06 -7.016 -7.016 -26.02 -2.04 -19.01 -14.03 -21.05 1.958 -42.02 -9.056
0.895 -33.04 -17.05 -16.07 -20.07 -10.03 -35.08 -7.016 -9.056 -22.03 -5.058 -17.05 -11.01 -25.05 1.958 -38.02 -15.01
0.9 -25.05 -9.056 -19.01 -11.01 -9.056 -33.04 -15.01 -9.056 -21.05 -3.019 -15.01 -5.058 -29.04 -3.019 -31 -19.01
0.905 -11.01 -1.061 -19.01 0 -11.01 -24.07 -18.03 -4.079 -20.07 0 -15.01 1.958 -31 -4.079 -22.03 -18.03
0.91 -5.058 4.977 -15.01 0.979 -15.01 -12.07 -18.03 1.958 -22.03 6.935 -19.01 -2.04 -29.04 -4.079 -12.07 -14.03
0.915 -7.016 3.998 -13.05 0 -23.01 -5.058 -15.01 1.958 -25.05 11.99 -21.05 -13.05 -21.05 -3.019 -5.058 -9.056
0.92 -9.056 -1.061 -10.03 0.979 -24.07 -1.061 -8.077 6.935 -23.01 14.93 -19.01 -22.03 -9.056 -2.04 -1.061 -4.079
0.925 -15.01 -2.04 -4.079 -5.058 -16.07 -3.019 1.958 6.935 -17.05 12.97 -13.05 -26.02 0.979 -2.04 -3.019 0
