    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.095 18.95 27.98 18.95 11.99 0 -16.13 -28.12 -19.09 -19.09 -3.108 0.8881 -18.06 -11.1 -14.06 -11.1 -23.09
0.1 0.8881 4.885 -1.036 -4.145 -2.072 -21.02 -23.09 -20.13 -9.029 -2.072 -7.105 -14.06 -11.1 -18.06 -15.1 -22.06
0.105 -9.029 -13.03 -13.03 -19.09 -5.033 -23.09 -13.03 -19.09 -3.108 1.924 -17.02 -9.029 -11.1 -11.1 -11.1 -15.1
0.11 -13.03 -26.05 -26.05 -25.02 -4.145 -20.13 -2.072 -13.03 -1.036 3.997 -16.13 -1.036 -13.03 -1.036 -5.033 0
0.115 -11.1 -22.06 -34.04 -18.06 -13.03 -18.06 7.993 -6.069 -7.105 4.885 -14.06 1.924 -18.06 14.95 -2.072 1.924
0.12 -3.108 -5.033 -32.12 -6.069 -26.05 -12.14 0 -3.108 -15.1 -1.036 -9.029 0 -29.01 17.91 -4.145 2.96
0.125 4.885 10.95 -24.13 4.885 -43.07 -6.069 -21.02 -4.145 -25.02 0 -6.069 1.924 -42.04 14.95 -14.06 -1.036
0.13 16.87 30.94 -8.141 13.91 -50.03 -2.072 -51.07 -9.029 -27.09 -1.036 -2.072 5.921 -45.15 4.885 -29.01 -6.069
0.135 26.94 35.97 1.924 15.99 -45.15 0.8881 -69.13 -9.029 -19.09 1.924 0 9.917 -31.08 0 -37.01 -1.036
0.14 28.86 26.94 18.95 8.881 -24.13 0 -57.14 -4.145 -1.036 11.99 11.99 14.95 0.8881 6.957 -27.09 6.957
0.145 26.94 7.993 28.86 1.924 1.924 4.885 -26.05 0 15.99 25.9 19.98 16.87 25.9 20.87 -7.105 19.98
0.15 20.87 -7.105 27.98 -7.105 19.98 7.993 9.917 7.993 33.9 29.9 25.9 17.91 53.88 33.9 9.917 25.9
0.155 16.87 -14.06 25.9 -8.141 31.97 10.95 40.85 12.88 45.89 27.98 30.94 13.91 63.95 42.93 34.93 21.91
0.16 12.88 -11.1 16.87 -3.108 28.86 6.957 50.92 11.99 45.89 15.99 29.9 9.917 60.98 38.93 46.92 13.91
0.165 10.95 -2.072 11.99 1.924 21.91 0 39.97 5.921 35.97 3.997 21.91 1.924 43.96 29.9 47.96 5.921
0.17 10.95 11.99 10.95 13.91 15.99 -1.036 23.98 0.8881 21.91 -1.036 9.917 -7.105 25.9 13.91 40.85 -2.072
0.175 8.881 16.87 14.95 16.87 15.99 -11.1 11.99 -10.07 11.99 -7.105 -1.036 -25.02 15.99 -2.072 26.94 -5.033
0.18 0.8881 13.91 19.98 11.99 19.98 -17.02 11.99 -17.02 7.993 -7.105 -7.105 -39.08 13.91 -15.1 15.99 -13.03
0.185 0.8881 4.885 21.91 8.881 28.86 -16.13 22.94 -16.13 7.993 0.8881 -6.069 -41 18.95 -21.02 9.917 -21.02
0.19 -1.036 -1.036 25.9 2.96 42.93 -8.141 45 -8.141 13.91 7.993 1.924 -27.09 28.86 -17.02 13.91 -19.09
0.195 -1.036 0.8881 21.91 3.997 49.88 1.924 61.87 3.997 21.91 21.91 5.921 -1.036 29.9 -2.072 23.98 -7.105
0.2 2.96 0.8881 16.87 10.95 49 20.87 70.9 22.94 27.98 31.97 16.87 21.91 24.87 25.9 31.97 5.921
0.205 12.88 8.881 6.957 19.98 30.94 32.86 58.91 33.9 21.91 33.9 22.94 35.97 4.885 53.88 25.9 21.91
0.21 20.87 15.99 -2.072 25.9 0 35.97 19.98 35.97 7.993 27.98 23.98 35.97 -15.1 65.87 5.921 27.98
0.215 26.94 19.98 1.924 29.9 -27.09 29.9 -23.09 25.9 -7.105 17.91 21.91 23.98 -41 57.88 -19.09 21.91
0.22 26.94 21.91 -1.036 29.9 -45.15 17.91 -63.06 7.993 -27.09 9.917 19.98 15.99 -53.14 41.89 -45.15 11.99
0.225 22.94 23.98 5.921 27.98 -41 9.917 -73.12 -2.072 -33.01 9.917 17.91 13.91 -47.07 27.98 -53.14 7.993
0.23 18.95 23.98 15.99 25.9 -13.03 9.917 -45.15 1.924 -19.09 15.99 19.98 15.99 -21.02 23.98 -35.08 11.99
0.235 14.95 19.98 25.9 17.91 19.98 15.99 3.997 13.91 3.997 25.9 23.98 13.91 7.993 27.98 -1.036 15.99
0.24 10.95 7.993 27.98 3.997 49.88 21.91 57.88 27.98 31.97 33.9 25.9 5.921 33.9 33.9 27.98 15.99
0.245 4.885 -1.036 21.91 -7.105 55.95 17.91 83.93 29.9 49.88 33.9 21.91 -1.036 41.89 31.97 45.89 5.921
0.25 0.8881 -13.03 9.917 -19.09 39.97 7.993 71.94 15.99 47.96 25.9 13.91 -5.033 27.98 19.98 35.97 -3.108
0.255 -3.108 -17.02 -2.072 -21.02 11.99 -3.108 33.9 -2.072 29.9 11.99 1.924 -1.036 1.924 3.997 11.99 -13.03
0.26 -3.108 -9.029 -5.033 -13.03 -5.033 -13.03 -1.036 -11.1 7.993 -2.072 0.8881 1.924 -19.09 -1.036 -5.033 -11.1
0.265 -1.036 0.8881 -3.108 -1.036 -13.03 -13.03 -21.02 -15.1 0.8881 -7.105 0.8881 7.993 -27.09 -1.036 -9.029 -1.036
0.27 4.885 0 0 0 -3.108 -7.105 -15.1 -9.029 -2.072 -7.105 0 3.997 -13.03 0 0 10.95
0.275 6.957 0.8881 5.921 -1.036 7.993 0.8881 7.993 0.8881 7.993 -1.036 3.997 0.8881 5.921 5.921 21.91 21.91
0.28 2.96 -9.029 7.993 -15.1 23.98 -2.072 39.97 2.96 16.87 4.885 3.997 -3.108 29.9 6.957 40.85 22.94
0.285 -3.108 -17.02 1.924 -26.05 27.98 -3.108 59.95 0.8881 16.87 12.88 0 0.8881 35.97 0.8881 40.85 14.95
0.29 -5.033 -15.1 0.8881 -29.01 21.91 -9.029 53.88 0.8881 5.921 9.917 0.8881 5.921 27.98 -1.036 25.9 1.924
0.295 -1.036 -2.072 -1.036 -18.06 11.99 -9.029 29.9 -2.072 0 2.96 0 15.99 8.881 -6.069 6.957 -6.069
0.3 16.87 10.95 0 1.924 1.924 -1.036 -3.108 -2.072 -12.14 -4.145 13.91 22.94 -4.145 -8.141 -6.069 -9.029
0.305 38.93 25.9 13.91 15.99 -2.072 1.924 -41 -1.036 -23.09 -13.03 23.98 29.9 -15.1 -3.108 -21.02 -11.1
0.31 52.99 32.86 21.91 28.86 0 15.99 -60.1 1.924 -23.09 -14.06 29.9 36.86 -10.07 1.924 -30.05 -7.105
0.315 54.92 26.94 25.9 33.9 7.993 19.98 -56.1 1.924 -21.02 -9.029 23.98 40.85 0 11.99 -31.08 1.924
0.32 36.86 17.91 21.91 23.98 11.99 21.91 -33.01 7.993 -15.1 0.8881 9.917 39.97 1.924 17.91 -25.02 1.924
0.325 12.88 6.957 5.921 11.99 9.917 17.91 0 10.95 -6.069 7.993 0.8881 26.94 11.99 22.94 -9.029 9.917
0.33 -5.033 -3.108 -7.105 0 0 11.99 14.95 8.881 -1.036 12.88 -7.105 8.881 13.91 16.87 2.96 11.99
0.335 -25.02 -17.02 -21.02 -21.02 -11.1 3.997 15.99 0 1.924 11.99 -7.105 -1.036 9.917 7.993 9.917 11.99
0.34 -33.01 -26.05 -27.09 -33.01 -27.09 -2.072 5.921 -4.145 0.8881 11.99 0 0.8881 8.881 2.96 5.921 12.88
0.345 -23.09 -26.05 -17.02 -32.12 -31.08 0 -3.108 -8.141 0 15.99 4.885 10.95 6.957 5.921 -2.072 13.91
0.35 -7.105 -15.1 0 -21.02 -19.09 0.8881 -13.03 -5.033 -7.105 17.91 13.91 25.9 9.917 7.993 -19.09 9.917
0.355 12.88 0.8881 25.9 -2.072 3.997 2.96 -5.033 -2.072 -5.033 20.87 23.98 31.97 18.95 11.99 -24.13 10.95
0.36 26.94 19.98 41.89 7.993 34.93 9.917 7.993 5.921 -1.036 16.87 22.94 21.91 24.87 8.881 -14.06 6.957
0.365 24.87 28.86 41.89 7.993 52.99 18.95 27.98 7.993 -2.072 11.99 15.99 5.921 27.98 -1.036 0.8881 0
0.37 10.95 21.91 21.91 1.924 49 17.91 31.97 1.924 -2.072 0.8881 0 -1.036 18.95 -20.13 2.96 -2.072
0.375 -9.029 4.885 -7.105 -18.06 19.98 8.881 21.91 -7.105 -5.033 -4.145 -19.09 -3.108 1.924 -37.01 0 -12.14
0.38 -31.08 -11.1 -35.08 -35.08 -11.1 -5.033 -1.036 -19.09 -19.09 -15.1 -37.01 -5.033 -29.01 -45.15 -21.02 -21.02
0.385 -33.01 -26.05 -51.07 -46.03 -43.07 -22.06 -37.01 -30.05 -36.12 -23.09 -42.04 -14.06 -54.03 -43.07 -46.03 -29.01
0.39 -29.01 -30.05 -49.14 -45.15 -63.06 -41 -69.13 -36.12 -48.11 -39.08 -34.04 -33.01 -72.09 -42.04 -69.13 -36.12
0.395 -17.02 -29.01 -33.01 -37.01 -63.06 -49.14 -91.03 -39.08 -57.14 -49.14 -21.02 -51.07 -71.05 -43.07 -79.04 -39.08
0.4 -3.108 -15.1 -13.03 -24.13 -43.07 -47.07 -88.07 -36.12 -56.1 -52.1 -9.029 -52.1 -51.07 -40.11 -68.09 -37.01
0.405 2.96 -10.07 1.924 -13.03 -13.03 -35.08 -62.02 -26.05 -46.03 -45.15 -5.033 -38.04 -21.02 -36.12 -45.15 -29.01
0.41 -3.108 -11.1 11.99 -9.029 13.91 -15.1 -25.02 -15.1 -31.08 -27.09 -7.105 -17.02 -2.072 -25.02 -17.02 -25.02
0.415 -11.1 -22.06 9.917 -9.029 27.98 -3.108 4.885 -5.033 -13.03 -11.1 -15.1 -2.072 8.881 -13.03 3.997 -18.06
0.42 -23.09 -38.04 0.8881 -18.06 21.91 0.8881 16.87 -1.036 1.924 -8.141 -21.02 -8.141 1.924 -9.029 10.95 -21.02
0.425 -29.01 -51.07 -19.09 -29.01 0.8881 -9.029 0 -7.105 -3.108 -13.03 -27.09 -25.02 -27.09 -15.1 0.8881 -29.01
0.43 -23.09 -48.11 -35.08 -28.12 -37.01 -23.09 -31.08 -18.06 -16.13 -26.05 -21.02 -36.12 -56.1 -26.05 -24.13 -35.08
0.435 -7.105 -30.05 -35.08 -20.13 -57.14 -35.08 -65.13 -30.05 -34.04 -34.04 -11.1 -37.01 -66.02 -34.04 -48.11 -40.11
0.44 10.95 -1.036 -13.03 -1.036 -55.06 -39.08 -79.04 -35.08 -51.07 -33.01 0 -25.02 -47.07 -37.01 -57.14 -39.08
0.445 32.86 19.98 11.99 12.88 -25.02 -35.08 -67.05 -32.12 -50.03 -20.13 13.91 -9.029 -11.1 -28.12 -44.11 -34.04
0.45 45 31.97 35.97 19.98 11.99 -25.02 -33.01 -26.05 -42.04 -10.07 23.98 -5.033 19.98 -22.06 -22.06 -32.12
0.455 42.93 25.9 45.89 13.91 41.89 -17.02 -2.072 -23.09 -31.08 -9.029 21.91 -15.1 37.89 -25.02 -7.105 -27.09
0.46 32.86 7.993 35.97 0 49.88 -13.03 19.98 -21.02 -23.09 -15.1 9.917 -27.09 31.97 -33.01 -5.033 -24.13
0.465 16.87 -5.033 9.917 -9.029 31.97 -15.1 19.98 -19.09 -19.09 -23.09 -3.108 -31.08 7.993 -37.01 -17.02 -23.09
0.47 0.8881 -17.02 -13.03 -17.02 1.924 -15.1 7.993 -15.1 -15.1 -27.09 -21.02 -21.02 -13.03 -31.08 -27.09 -17.02
0.475 -11.1 -21.02 -35.08 -17.02 -19.09 -13.03 -2.072 -11.1 -9.029 -23.09 -33.01 -5.033 -27.09 -15.1 -29.01 -15.1
0.48 -21.02 -19.09 -45.15 -13.03 -33.01 -9.029 0.8881 -7.105 -1.036 -15.1 -37.01 3.997 -27.09 -1.036 -21.02 -13.03
0.485 -27.09 -17.02 -43.07 -7.105 -33.01 -5.033 -2.072 -3.108 -2.072 -11.1 -31.08 1.924 -21.02 0 -11.1 -17.02
0.49 -25.02 -19.09 -31.08 -5.033 -23.09 -3.108 0.8881 -5.033 -1.036 -9.029 -19.09 -7.105 -11.1 -7.105 -11.1 -23.09
0.495 -11.1 -23.09 -15.1 -7.105 -11.1 -5.033 -11.1 -9.029 -13.03 -15.1 -3.108 -25.02 -5.033 -27.09 -25.02 -29.01
0.5 6.957 -27.09 -2.072 -11.1 -1.036 -9.029 -29.01 -17.02 -29.01 -21.02 5.921 -37.01 -1.036 -47.07 -45.15 -31.08
0.505 22.94 -27.09 9.917 -15.1 1.924 -17.02 -45.15 -27.09 -41 -23.09 9.917 -39.08 -2.072 -51.07 -61.13 -29.01
0.51 26.94 -23.09 11.99 -19.09 3.997 -27.09 -53.14 -33.01 -45.15 -19.09 3.997 -31.08 -2.072 -41 -65.13 -23.09
0.515 14.95 -17.02 1.924 -17.02 0 -33.01 -49.14 -33.01 -41 -11.1 -5.033 -21.02 -5.033 -19.09 -59.06 -11.1
0.52 -1.036 -11.1 -11.1 -13.03 -3.108 -33.01 -35.08 -29.01 -31.08 -3.108 -19.09 -9.029 -17.02 -1.036 -45.15 -3.108
0.525 -21.02 -7.105 -27.09 -5.033 -11.1 -25.02 -15.1 -15.1 -17.02 -2.072 -25.02 0.8881 -27.09 1.924 -25.02 -1.036
0.53 -33.01 -7.105 -33.01 0 -11.1 -9.029 0 -1.036 -1.036 -2.072 -23.09 3.997 -21.02 0 -1.036 -7.105
0.535 -29.01 -7.105 -25.02 3.997 -1.036 3.997 21.91 1.924 13.91 -5.033 -13.03 1.924 -5.033 -9.029 17.91 -21.02
0.54 -21.02 -13.03 -9.029 -2.072 9.917 11.99 41.89 0 29.9 -13.03 -9.029 -2.072 13.91 -21.02 41.89 -31.08
0.545 -13.03 -21.02 -2.072 -13.03 21.91 7.993 49.88 -5.033 35.97 -21.02 -9.029 -26.05 25.9 -29.01 49.88 -39.08
0.55 -17.02 -29.01 0 -33.01 21.91 -3.108 41.89 -19.09 31.97 -19.09 -21.02 -55.06 15.99 -33.01 41.89 -37.01
0.555 -25.02 -37.01 -5.033 -47.07 9.917 -23.09 27.98 -31.08 19.98 -9.029 -32.12 -76.08 -1.036 -33.01 19.98 -27.09
0.56 -29.01 -41 -18.06 -51.07 -3.108 -35.08 11.99 -35.08 9.917 0 -36.12 -72.09 -29.01 -29.01 -2.072 -17.02
0.565 -33.01 -37.01 -29.01 -35.08 -15.1 -33.01 7.993 -29.01 3.997 11.99 -35.08 -47.07 -37.01 -23.09 -9.029 -5.033
0.57 -25.02 -27.09 -30.05 -15.1 -15.1 -21.02 17.91 -13.03 5.921 17.91 -22.06 -7.105 -27.09 -11.1 -7.105 1.924
0.575 -17.02 -17.02 -28.12 -2.072 -9.029 -4.145 29.9 0.8881 5.921 15.99 -14.06 23.98 -7.105 1.924 -1.036 0.8881
0.58 -15.1 -17.02 -29.01 -2.072 -7.105 3.997 27.98 5.921 1.924 7.993 -13.03 33.9 1.924 9.917 0.8881 3.997
0.585 -21.02 -31.08 -32.12 -13.03 -14.06 10.95 9.917 10.95 -2.072 1.924 -19.09 16.87 -2.072 18.95 -11.1 6.957
0.59 -33.01 -56.1 -45.15 -40.11 -34.04 6.957 -19.09 6.957 -14.06 0.8881 -30.05 -11.1 -13.03 14.95 -32.12 2.96
0.595 -47.07 -83.04 -61.13 -69.13 -59.06 -7.105 -53.14 -1.036 -23.09 -1.036 -43.07 -47.07 -35.08 -2.072 -55.06 -1.036
0.6 -53.14 -94.14 -69.13 -86 -73.12 -29.01 -72.09 -19.09 -21.02 -2.072 -46.03 -67.05 -50.03 -17.02 -64.09 -11.1
0.605 -55.06 -89.11 -71.05 -83.04 -76.08 -53.14 -74.01 -38.04 -19.09 -7.105 -46.03 -67.05 -54.03 -35.08 -61.13 -18.06
0.61 -49.14 -62.02 -63.06 -64.09 -65.13 -70.01 -57.14 -55.06 -17.02 -13.03 -44.11 -53.14 -52.1 -40.11 -46.03 -21.02
0.615 -41 -31.08 -53.14 -35.08 -50.03 -75.05 -38.04 -60.1 -17.02 -17.02 -42.04 -35.08 -46.03 -35.08 -29.01 -18.06
0.62 -33.01 0 -39.08 -6.069 -31.08 -65.13 -18.06 -50.03 -23.09 -16.13 -42.04 -23.09 -40.11 -17.02 -16.13 -11.1
0.625 -31.08 5.921 -25.02 5.921 -17.02 -43.07 -5.033 -25.02 -25.02 -7.105 -41 -13.03 -33.01 -2.072 -9.029 -3.108
0.63 -27.09 4.885 -9.029 10.95 -2.072 -12.14 -2.072 -1.036 -20.13 0 -32.12 -7.105 -19.09 10.95 -6.069 0
0.635 -27.09 -3.108 1.924 5.921 4.885 6.957 1.924 20.87 -6.069 7.993 -25.02 -6.069 -7.105 12.88 -3.108 0
0.64 -29.01 -15.1 -2.072 0 9.917 19.98 5.921 29.9 3.997 9.917 -21.02 -7.105 1.924 7.993 0 -3.108
0.645 -29.01 -19.09 -2.072 0.8881 11.99 24.87 13.91 27.98 19.98 7.993 -22.06 -11.1 7.993 0.8881 9.917 -2.072
0.65 -35.08 -17.02 -16.13 0.8881 5.921 13.91 17.91 15.99 25.9 1.924 -32.12 -15.1 3.997 -7.105 15.99 -6.069
0.655 -45.15 -15.1 -31.08 -3.108 -3.108 1.924 15.99 0 25.9 0 -47.07 -23.09 -1.036 -19.09 13.91 -7.105
0.66 -49.14 -19.09 -44.11 -13.03 -17.02 -11.1 5.921 -7.105 15.99 0 -54.03 -28.12 -15.1 -31.08 1.924 -11.1
0.665 -45.15 -25.02 -49.14 -27.09 -27.09 -25.02 -11.1 -17.02 -2.072 0 -54.03 -34.04 -25.02 -39.08 -9.029 -13.03
0.67 -35.08 -37.01 -43.07 -37.01 -31.08 -35.08 -33.01 -21.02 -13.03 -2.072 -47.07 -39.08 -27.09 -33.01 -25.02 -11.1
0.675 -21.02 -47.07 -33.01 -39.08 -29.01 -33.01 -53.14 -15.1 -23.09 0.8881 -35.08 -36.12 -19.09 -13.03 -33.01 -3.108
0.68 -15.1 -57.14 -25.02 -35.08 -21.02 -23.09 -53.14 -1.036 -27.09 0 -27.09 -32.12 -3.108 13.91 -25.02 3.997
0.685 -17.02 -65.13 -23.09 -31.08 -9.029 -9.029 -35.08 7.993 -21.02 5.921 -25.02 -29.01 5.921 35.97 -11.1 11.99
0.69 -31.08 -73.12 -33.01 -37.01 -3.108 -1.036 -11.1 11.99 -7.105 11.99 -27.09 -29.01 7.993 31.97 -2.072 9.917
0.695 -43.07 -77.12 -49.14 -45.15 -7.105 -9.029 -2.072 -2.072 -2.072 9.917 -29.01 -37.01 -1.036 -2.072 1.924 -3.108
0.7 -47.07 -73.12 -63.06 -53.14 -19.09 -31.08 -5.033 -31.08 0 0.8881 -27.09 -51.07 -23.09 -49.14 -3.108 -29.01
0.705 -37.01 -55.06 -61.13 -49.14 -35.08 -59.06 -31.08 -67.05 -1.036 -17.02 -21.02 -67.05 -49.14 -91.03 -21.02 -49.14
0.71 -19.09 -27.09 -47.07 -31.08 -47.07 -81.12 -65.13 -91.03 -15.1 -33.01 -13.03 -75.05 -63.06 -101.1 -37.01 -53.14
0.715 -3.108 -1.036 -23.09 -5.033 -45.15 -83.04 -89.11 -89.11 -29.01 -37.01 -9.029 -71.05 -63.06 -75.05 -43.07 -41
0.72 -1.036 5.921 -3.108 7.993 -31.08 -65.13 -89.11 -63.06 -39.08 -29.01 -11.1 -57.14 -49.14 -29.01 -37.01 -17.02
0.725 -5.033 0 0 11.99 -11.1 -33.01 -61.13 -25.02 -39.08 -17.02 -19.09 -41 -33.01 1.924 -23.09 0.8881
0.73 -23.09 -13.03 -3.108 0 0 -3.108 -19.09 7.993 -25.02 -7.105 -29.01 -31.08 -19.09 13.91 -5.033 3.997
0.735 -41 -35.08 -17.02 -9.029 7.993 9.917 19.98 29.9 -3.108 0.8881 -37.01 -27.09 -9.029 3.997 3.997 0
0.74 -49.14 -47.07 -31.08 -19.09 5.921 13.91 45.89 35.97 17.91 1.924 -39.08 -21.02 -5.033 -3.108 15.99 0.8881
0.745 -47.07 -47.07 -33.01 -13.03 0 9.917 53.88 29.9 33.9 11.99 -33.01 -9.029 0.8881 -5.033 23.98 1.924
0.75 -33.01 -37.01 -23.09 0.8881 -1.036 5.921 41.89 17.91 33.9 21.91 -25.02 1.924 -2.072 0 23.98 15.99
0.755 -17.02 -23.09 -7.105 11.99 -3.108 5.921 17.91 7.993 13.91 25.9 -15.1 15.99 0.8881 15.99 11.99 29.9
0.76 -1.036 -9.029 1.924 21.91 -3.108 9.917 -6.069 3.997 -9.029 17.91 -9.029 17.91 -4.145 19.98 -3.108 31.97
0.765 4.885 0.8881 5.921 23.98 -5.033 11.99 -35.08 0 -37.01 -2.072 -7.105 9.917 -13.03 9.917 -23.09 17.91
0.77 4.885 -2.072 -1.036 13.91 -8.141 5.921 -50.03 -3.108 -49.14 -18.06 -11.1 0.8881 -20.13 -5.033 -37.01 1.924
0.775 -1.036 -7.105 -10.07 -1.036 -14.06 -3.108 -52.1 -11.1 -38.04 -28.12 -19.09 -9.029 -18.06 -20.13 -37.01 -14.06
0.78 -15.1 -25.02 -29.01 -29.01 -17.02 -23.09 -39.08 -21.02 -15.1 -21.02 -23.09 -13.03 -13.03 -27.09 -19.09 -17.02
0.785 -29.01 -49.14 -38.04 -55.06 -12.14 -37.01 -10.07 -24.13 10.95 0 -19.09 -11.1 1.924 -24.13 0 -6.069
0.79 -37.01 -65.13 -44.11 -67.05 -10.07 -43.07 11.99 -24.13 30.94 10.95 -11.1 -11.1 9.917 -18.06 18.95 0.8881
0.795 -29.01 -65.13 -47.07 -61.13 -9.029 -37.01 19.98 -23.09 35.97 11.99 0 -19.09 9.917 -21.02 23.98 1.924
0.8 -9.029 -43.07 -43.07 -33.01 -17.02 -30.05 5.921 -22.06 22.94 0 15.99 -31.08 1.924 -34.04 14.95 -7.105
0.805 12.88 -3.108 -39.08 -1.036 -37.01 -26.05 -18.06 -30.05 7.993 -23.09 25.9 -37.01 -4.145 -57.14 -1.036 -29.01
0.81 34.93 29.9 -29.01 27.98 -49.14 -29.01 -51.07 -47.07 -5.033 -39.08 29.9 -33.01 -17.02 -77.12 -13.03 -47.07
0.815 45 51.96 -14.06 42.93 -48.11 -26.05 -67.05 -53.14 -11.1 -38.04 31.97 -21.02 -19.09 -81.12 -18.06 -50.03
0.82 40.85 47.96 0 36.86 -33.01 -18.06 -60.1 -47.07 -6.069 -21.02 31.97 -1.036 -10.07 -64.09 -14.06 -41
0.825 28.86 27.98 11.99 17.91 -5.033 -3.108 -33.01 -21.02 -1.036 -3.108 31.97 7.993 0 -33.01 -5.033 -23.09
0.83 12.88 0.8881 17.91 -1.036 17.91 15.99 1.924 4.885 -1.036 9.917 29.9 11.99 16.87 -2.072 0 -5.033
0.835 -1.036 -14.06 12.88 -13.03 29.9 23.98 22.94 23.98 -2.072 12.88 19.98 8.881 26.94 22.94 6.957 1.924
0.84 -9.029 -23.09 3.997 -21.02 25.9 19.98 31.97 27.98 -9.029 1.924 1.924 0 25.9 27.98 9.917 1.924
0.845 -13.03 -19.09 0 -15.1 17.91 8.881 31.97 16.87 -8.141 -6.069 -13.03 1.924 18.95 24.87 15.99 1.924
0.85 -15.1 -12.14 0.8881 -3.108 13.91 0 28.86 1.924 -7.105 -14.06 -20.13 1.924 11.99 13.91 18.95 4.885
0.855 -9.029 -5.033 7.993 0.8881 8.881 -2.072 17.91 -3.108 1.924 -12.14 -14.06 10.95 11.99 8.881 23.98 15.99
0.86 -5.033 -6.069 12.88 7.993 5.921 5.921 4.885 -3.108 1.924 -2.072 1.924 17.91 17.91 17.91 22.94 30.94
0.865 -1.036 -9.029 11.99 3.997 1.924 14.95 -7.105 1.924 2.96 6.957 13.91 24.87 26.94 30.94 21.91 39.97
0.87 2.96 -19.09 5.921 -1.036 -7.105 11.99 -21.02 -1.036 0.8881 9.917 23.98 23.98 33.9 41.89 13.91 39.97
0.875 6.957 -22.06 4.885 -11.1 -5.033 0 -24.13 -5.033 -6.069 4.885 25.9 24.87 36.86 45 10.95 27.98
0.88 14.95 -16.13 13.91 -16.13 1.924 -7.105 -8.141 -10.07 -5.033 -1.036 21.91 27.98 38.93 35.97 11.99 3.997
0.885 26.94 0.8881 27.98 -9.029 21.91 -13.03 11.99 -11.1 0.8881 -13.03 17.91 35.97 33.9 27.98 17.91 -11.1
0.89 42.93 21.91 45.89 6.957 45.89 -6.069 30.94 -9.029 2.96 -17.02 17.91 43.96 24.87 20.87 16.87 -21.02
0.895 54.92 45.89 49 28.86 46.92 1.924 31.97 -3.108 0 -18.06 15.99 45.89 7.993 15.99 4.885 -16.13
0.9 54.92 57.88 31.97 37.89 25.9 3.997 3.997 -7.105 -11.1 -23.09 7.993 35.97 -17.02 9.917 -13.03 -9.029
