    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.08 -234.5 -156.3 -68.39 -371.3 -156.3 -234.5 9.77 0 117.2 146.6 19.54 0 -127 -39.08 -9.77 58.62 -146.6 -273.6 -19.54 0
1.085 -205.2 -127 -29.31 -195.4 -9.77 19.54 214.9 205.2 146.6 244.3 -58.62 -107.5 -234.5 117.2 58.62 166.1 0 0 205.2 0
1.09 -78.16 -39.08 48.85 -29.31 214.9 263.8 478.7 351.7 293.1 254 -29.31 -19.54 -78.16 185.6 224.7 107.5 156.3 293.1 439.7 0
1.095 -68.39 -78.16 58.62 0 381 429.9 615.5 459.2 342 263.8 -87.93 -273.6 0 195.4 273.6 156.3 234.5 498.3 605.8 0
1.1 -78.16 -78.16 48.85 -97.7 312.7 342 527.6 381 263.8 185.6 -390.8 -58.62 146.6 166.1 127 58.62 107.5 390.8 469 0
1.105 29.31 -127 205.2 68.39 302.9 342 361.5 312.7 195.4 136.8 87.93 -175.9 68.39 117.2 127 9.77 195.4 332.2 302.9 0
1.11 195.4 9.77 234.5 214.9 107.5 175.9 -19.54 97.7 -78.16 -9.77 214.9 205.2 156.3 254 -117.2 -117.2 351.7 127 97.7 0
1.115 478.7 214.9 596 449.4 146.6 29.31 -185.6 -146.6 -166.1 -87.93 371.3 273.6 68.39 78.16 -68.39 -195.4 556.9 117.2 -78.16 0
1.12 762.1 517.8 1026 664.4 381 97.7 -146.6 -214.9 -136.8 -87.93 615.5 420.1 87.93 78.16 48.85 -224.7 840.3 254 -39.08 0
1.125 537.4 459.2 615.5 547.1 390.8 78.16 -19.54 -263.8 -48.85 -48.85 635.1 254 234.5 -19.54 117.2 -244.3 576.5 214.9 -48.85 0
1.13 469 527.6 635.1 478.7 596 136.8 312.7 -195.4 166.1 39.08 596 273.6 596 58.62 342 -117.2 508.1 293.1 127 0
1.135 273.6 302.9 146.6 283.3 439.7 68.39 439.7 -224.7 127 0 723 185.6 146.6 195.4 244.3 -87.93 214.9 146.6 68.39 0
1.14 97.7 205.2 -97.7 97.7 224.7 -19.54 488.5 -195.4 185.6 -29.31 156.3 166.1 29.31 283.3 302.9 -19.54 -29.31 -39.08 -39.08 0
1.145 -29.31 127 -166.1 -29.31 -87.93 -195.4 293.1 -214.9 -87.93 -146.6 -127 39.08 -302.9 224.7 29.31 -39.08 -146.6 -302.9 -273.6 0
1.15 -127 68.39 -244.3 9.77 -273.6 -127 263.8 -97.7 -29.31 -48.85 -488.5 78.16 -439.7 312.7 48.85 156.3 -97.7 -293.1 -283.3 0
1.155 -117.2 29.31 -214.9 48.85 -420.1 -58.62 107.5 29.31 -29.31 29.31 -469 166.1 -449.4 420.1 -19.54 185.6 9.77 -293.1 -273.6 0
1.16 -224.7 -19.54 -439.7 127 -664.4 29.31 -175.9 107.5 -97.7 166.1 -596 117.2 -605.8 293.1 -175.9 371.3 -39.08 -342 -283.3 0
1.165 -214.9 78.16 -420.1 205.2 -713.2 117.2 -351.7 127 -205.2 166.1 -625.3 78.16 -566.7 293.1 -322.4 332.2 -58.62 -361.5 -273.6 0
1.17 -68.39 156.3 -342 224.7 -547.6 136.8 -429.9 117.2 -224.7 205.2 -381 273.6 -342 283.3 -234.5 351.7 -19.54 -293.1 -166.1 0
1.175 9.77 166.1 -195.4 273.6 -312.7 127 -371.3 29.31 -263.8 58.62 -224.7 87.93 -400.6 175.9 -234.5 185.6 19.54 -156.3 -68.39 0
1.18 87.93 156.3 -244.3 195.4 -244.3 0 -390.8 -117.2 -273.6 -19.54 -283.3 205.2 -195.4 78.16 -195.4 -39.08 -48.85 -214.9 -136.8 0
1.185 -19.54 48.85 -166.1 166.1 -224.7 -136.8 -429.9 -224.7 -371.3 -166.1 -390.8 254 -371.3 0 -254 -195.4 -48.85 -195.4 -185.6 0
1.19 -107.5 -361.5 -381 -97.7 -439.7 -371.3 -547.6 -459.2 -410.4 -263.8 -263.8 87.93 -332.2 -127 -420.1 -351.7 -224.7 -361.5 -400.6 0
1.195 -293.1 -547.6 -420.1 -351.7 -596 -566.7 -683.9 -674.6 -410.4 -439.7 -449.4 -87.93 -449.4 -273.6 -420.1 -478.7 -322.4 -469 -527.6 0
1.2 -195.4 -674.6 -195.4 -410.4 -547.6 -586.2 -615.5 -635.6 -371.3 -410.4 -78.16 58.62 -273.6 -29.31 -410.4 -390.8 -371.3 -459.2 -556.9 0
1.205 -390.8 -742.6 -332.2 -625.3 -586.2 -732.8 -615.5 -723 -371.3 -400.6 -48.85 -195.4 -273.6 -244.3 -302.9 -371.3 -596 -615.5 -693.7 0
1.21 -224.7 -410.4 0 -420.1 -185.6 -508.1 -293.1 -449.4 -78.16 -224.7 78.16 29.31 -19.54 -58.62 -78.16 -175.9 -381 -361.5 -439.7 0
1.215 -107.5 -283.3 293.1 -234.5 156.3 -371.3 29.31 -283.3 68.39 -156.3 371.3 29.31 156.3 -136.8 58.62 -97.7 -117.2 -97.7 -195.4 0
1.22 -224.7 -322.4 244.3 -244.3 342 -371.3 234.5 -293.1 195.4 -117.2 214.9 39.08 254 -195.4 175.9 -87.93 -48.85 29.31 -97.7 0
1.225 -312.7 -371.3 97.7 -156.3 263.8 -381 205.2 -273.6 136.8 -156.3 117.2 -97.7 166.1 -254 127 -166.1 -58.62 9.77 -156.3 0
1.23 -381 -469 -87.93 -322.4 117.2 -361.5 166.1 -214.9 166.1 -39.08 0 -78.16 117.2 -214.9 156.3 -78.16 -136.8 -48.85 -136.8 0
1.235 -439.7 -420.1 -234.5 -342 -107.5 -371.3 -68.39 -254 0 -107.5 -166.1 -136.8 136.8 -244.3 -9.77 -166.1 -254 -195.4 -312.7 0
1.24 -527.6 -488.5 -390.8 -332.2 -410.4 -332.2 -322.4 -185.6 -136.8 -78.16 -322.4 -302.9 -146.6 -234.5 -185.6 -146.6 -342 -361.5 -420.1 0
1.245 -420.1 -420.1 -97.7 -214.9 -400.6 -234.5 -400.6 -29.31 -205.2 -19.54 -898.9 -97.7 -195.4 -97.7 -244.3 19.54 -244.3 -273.6 -312.7 0
1.25 -361.5 -508.1 -254 -273.6 -429.9 -175.9 -410.4 9.77 -234.5 -78.16 -146.6 -117.2 -273.6 -156.3 -302.9 29.31 -293.1 -312.7 -185.6 0
1.255 -312.7 -322.4 -19.54 -68.39 -117.2 48.85 -195.4 263.8 -117.2 19.54 -576.5 87.93 -293.1 -48.85 -214.9 205.2 -29.31 39.08 175.9 0
1.26 -273.6 -293.1 -166.1 -29.31 0 127 -9.77 312.7 78.16 0 -29.31 68.39 -136.8 -78.16 -78.16 244.3 -29.31 175.9 381 0
1.265 -508.1 -39.08 -449.4 58.62 -29.31 273.6 29.31 332.2 107.5 39.08 -156.3 39.08 -117.2 -19.54 -58.62 234.5 -87.93 254 439.7 0
1.27 -312.7 195.4 -254 263.8 97.7 312.7 78.16 263.8 205.2 -39.08 -224.7 156.3 -68.39 48.85 -19.54 166.1 58.62 342 449.4 0
1.275 -390.8 166.1 -351.7 136.8 -97.7 175.9 -78.16 19.54 97.7 -205.2 -283.3 146.6 -87.93 0 -68.39 0 0 166.1 244.3 0
1.28 -371.3 175.9 -117.2 166.1 -127 58.62 -97.7 -166.1 19.54 -244.3 -244.3 224.7 -39.08 9.77 -58.62 -107.5 48.85 127 29.31 0
1.285 -283.3 302.9 -48.85 254 -195.4 9.77 -273.6 -351.7 -214.9 -410.4 68.39 332.2 205.2 156.3 -107.5 -302.9 146.6 0 -195.4 0
1.29 -68.39 439.7 312.7 449.4 19.54 9.77 -175.9 -439.7 -244.3 -322.4 146.6 322.4 117.2 87.93 -78.16 -136.8 361.5 58.62 -244.3 0
1.295 -48.85 410.4 429.9 429.9 166.1 -78.16 -175.9 -605.8 -302.9 -459.2 214.9 273.6 322.4 117.2 -117.2 -214.9 469 9.77 -322.4 0
1.3 97.7 459.2 469 420.1 234.5 -214.9 -195.4 -625.3 -293.1 -351.7 351.7 136.8 293.1 0 -127 -97.7 429.9 -107.5 -449.4 0
1.305 -175.9 156.3 156.3 0 68.39 -508.1 -312.7 -605.8 -263.8 -351.7 97.7 -97.7 107.5 -254 -244.3 -156.3 9.77 -469 -683.9 0
1.31 -351.7 -48.85 -166.1 -342 -185.6 -683.9 -293.1 -449.4 -87.93 -185.6 9.77 -273.6 175.9 -244.3 -312.7 -68.39 -312.7 -664.4 -742.6 0
1.315 -420.1 -322.4 -361.5 -723 -312.7 -830.5 -175.9 -244.3 97.7 -107.5 -205.2 -478.7 156.3 -332.2 -234.5 -58.62 -517.8 -723 -664.4 0
1.32 -302.9 -459.2 -254 -820.7 -332.2 -732.8 29.31 39.08 302.9 68.39 -254 -586.2 29.31 -293.1 -97.7 48.85 -459.2 -635.6 -420.1 0
1.325 -293.1 -537.4 -205.2 -830.5 -302.9 -527.6 107.5 244.3 400.6 107.5 -195.4 -674.6 9.77 -283.3 -19.54 48.85 -371.3 -459.2 -273.6 0
1.33 -205.2 -498.3 -78.16 -498.3 -185.6 -68.39 244.3 605.8 478.7 332.2 -87.93 -732.8 -107.5 -87.93 127 205.2 -156.3 -58.62 87.93 0
1.335 -117.2 -429.9 68.39 -361.5 -48.85 58.62 283.3 635.1 371.3 224.7 -58.62 -302.9 -58.62 78.16 87.93 87.93 19.54 146.6 273.6 0
1.34 -195.4 -371.3 -19.54 -68.39 29.31 322.4 254 713.2 332.2 273.6 97.7 -293.1 0 39.08 9.77 205.2 87.93 293.1 449.4 0
1.345 -214.9 -244.3 0 -48.85 136.8 390.8 107.5 674.2 87.93 185.6 -39.08 29.31 -58.62 146.6 -107.5 185.6 19.54 322.4 478.7 0
1.35 -156.3 -175.9 -9.77 -39.08 107.5 371.3 39.08 566.7 29.31 136.8 166.1 117.2 -78.16 39.08 -146.6 185.6 -39.08 273.6 508.1 0
1.355 -68.39 -156.3 -39.08 -195.4 29.31 175.9 -117.2 351.7 -127 -48.85 263.8 87.93 -78.16 -58.62 -205.2 48.85 -127 127 390.8 0
1.36 0 -48.85 -97.7 -205.2 -68.39 107.5 -195.4 214.9 -175.9 -87.93 615.5 156.3 0 -39.08 -166.1 9.77 -195.4 39.08 332.2 0
1.365 -68.39 -87.93 -283.3 -361.5 -332.2 -146.6 -351.7 -19.54 -342 -273.6 371.3 -97.7 -117.2 -273.6 -293.1 -214.9 -342 -214.9 97.7 0
1.37 166.1 9.77 29.31 -48.85 -136.8 -19.54 -146.6 39.08 -166.1 -205.2 1153 39.08 156.3 -87.93 -107.5 -68.39 -68.39 -87.93 185.6 0
1.375 -136.8 -273.6 -214.9 -146.6 -361.5 -136.8 -195.4 -205.2 -146.6 -322.4 683.9 -127 263.8 -185.6 -166.1 -166.1 -156.3 -195.4 -19.54 0
1.38 -78.16 -234.5 -97.7 39.08 -244.3 -117.2 19.54 -263.8 -9.77 -293.1 869.6 -68.39 273.6 -136.8 -39.08 -97.7 -48.85 -146.6 -127 0
1.385 -420.1 -498.3 -283.3 -136.8 -302.9 -263.8 39.08 -400.6 87.93 -234.5 68.39 -234.5 87.93 -146.6 9.77 -78.16 -283.3 -322.4 -381 0
1.39 -449.4 -488.5 -234.5 -205.2 -185.6 -400.6 205.2 -390.8 410.4 -146.6 351.7 -205.2 87.93 -58.62 195.4 -39.08 -469 -469 -508.1 0
1.395 -547.6 -625.3 -508.1 -449.4 -244.3 -625.3 342 -342 615.5 -19.54 -166.1 -381 -185.6 -127 332.2 58.62 -683.9 -596 -527.6 0
1.4 -644.8 -537.4 -635.6 -556.9 -351.7 -752.3 263.8 -234.5 625.3 127 -39.08 -342 -19.54 -87.93 361.5 107.5 -928.2 -820.7 -596 0
