    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.67 -185.6 -39.08 0 -293.1 39.08 -68.39 -224.7 -29.31 -58.62 58.62 -205.2 -127 97.7 -214.9 -136.8 -107.5 -78.16 117.2 0 0
0.675 -244.3 -48.85 48.85 -156.3 29.31 -48.85 -146.6 -97.7 -39.08 -9.77 78.16 -273.6 -29.31 -214.9 -97.7 -156.3 -58.62 68.39 -29.31 0
0.68 -156.3 -127 -19.54 -58.62 -39.08 19.54 -107.5 -58.62 -48.85 9.77 107.5 -58.62 -107.5 -175.9 -87.93 -136.8 -29.31 9.77 -29.31 0
0.685 -166.1 -371.3 -19.54 -9.77 -78.16 -58.62 -166.1 -185.6 -156.3 -127 48.85 -351.7 0 -644.8 -283.3 -224.7 39.08 0 -97.7 0
0.69 -224.7 -381 -68.39 -19.54 -117.2 -78.16 -214.9 -117.2 -68.39 -156.3 -87.93 -156.3 -254 -195.4 -224.7 -234.5 39.08 -29.31 -107.5 0
0.695 -68.39 -214.9 19.54 78.16 -19.54 58.62 -166.1 19.54 -48.85 -68.39 58.62 -156.3 -68.39 -390.8 -429.9 -39.08 136.8 29.31 -78.16 0
0.7 -117.2 -195.4 -19.54 107.5 -68.39 156.3 -146.6 68.39 -78.16 -39.08 -97.7 -19.54 -19.54 -224.7 -342 -39.08 107.5 97.7 -9.77 0
0.705 39.08 107.5 195.4 146.6 156.3 312.7 78.16 205.2 146.6 117.2 117.2 78.16 175.9 214.9 -175.9 234.5 263.8 224.7 156.3 0
0.71 185.6 136.8 254 195.4 127 390.8 107.5 214.9 136.8 166.1 273.6 97.7 185.6 263.8 -97.7 263.8 293.1 293.1 195.4 0
0.715 68.39 87.93 156.3 156.3 -19.54 302.9 9.77 68.39 0 58.62 68.39 29.31 -664.4 -87.93 -195.4 9.77 146.6 117.2 48.85 0
0.72 -146.6 -107.5 -9.77 244.3 -185.6 312.7 -117.2 68.39 -48.85 68.39 -19.54 156.3 -703.5 527.6 -234.5 -29.31 127 68.39 48.85 0
0.725 -332.2 -302.9 -166.1 19.54 -342 0 -293.1 -254 -234.5 -146.6 -263.8 0 -1085 -68.39 -390.8 -175.9 -97.7 -214.9 -224.7 0
0.73 -214.9 -322.4 -48.85 48.85 -214.9 78.16 -234.5 -224.7 -156.3 -117.2 -566.7 195.4 -635.6 273.6 -361.5 -97.7 68.39 -87.93 -156.3 0
0.735 -381 -302.9 -48.85 -48.85 -205.2 -127 -322.4 -429.9 -342 -283.3 -429.9 -205.2 -175.9 -576.5 -400.6 -166.1 0 -224.7 -351.7 0
0.74 -254 68.39 107.5 -68.39 -136.8 -205.2 -312.7 -488.5 -302.9 -244.3 -469 -283.3 351.7 -254 -371.3 -117.2 58.62 -234.5 -390.8 0
0.745 -351.7 0 68.39 -68.39 -175.9 -224.7 -302.9 -459.2 -263.8 -283.3 -58.62 -293.1 224.7 -478.7 -234.5 -205.2 -39.08 -273.6 -429.9 0
0.75 -390.8 117.2 87.93 -39.08 -117.2 -175.9 -244.3 -371.3 -195.4 -156.3 -58.62 -342 127 -48.85 -107.5 -97.7 -48.85 -224.7 -351.7 0
0.755 -400.6 -39.08 -68.39 -78.16 -175.9 -107.5 -273.6 -244.3 -195.4 -117.2 195.4 -156.3 117.2 127 -48.85 -68.39 -185.6 -263.8 -283.3 0
0.76 -517.8 -263.8 29.31 -19.54 -58.62 0 -166.1 -107.5 -156.3 -48.85 508.1 -68.39 332.2 68.39 -175.9 9.77 -136.8 -127 -185.6 0
0.765 -322.4 -175.9 48.85 -19.54 68.39 39.08 -107.5 -117.2 -156.3 -156.3 537.4 -78.16 234.5 -273.6 -87.93 -87.93 -58.62 -39.08 -68.39 0
0.77 -478.7 -361.5 -58.62 -87.93 -48.85 29.31 -156.3 -107.5 -166.1 -136.8 459.2 97.7 68.39 -166.1 -234.5 -48.85 -117.2 -58.62 -39.08 0
0.775 -449.4 -351.7 -29.31 9.77 9.77 87.93 -87.93 -68.39 -136.8 -78.16 156.3 87.93 39.08 -87.93 -97.7 19.54 -87.93 39.08 -29.31 0
0.78 -586.2 -273.6 -205.2 -39.08 -136.8 58.62 -136.8 9.77 -9.77 78.16 -166.1 254 -312.7 234.5 39.08 234.5 -224.7 -19.54 -87.93 0
0.785 -566.7 -332.2 -263.8 39.08 -156.3 68.39 19.54 68.39 244.3 263.8 -420.1 107.5 -127 420.1 234.5 273.6 -234.5 29.31 19.54 0
0.79 -508.1 9.77 -234.5 322.4 -156.3 234.5 136.8 156.3 332.2 361.5 -420.1 332.2 -342 488.5 322.4 420.1 -9.77 107.5 156.3 0
0.795 -410.4 -68.39 -244.3 136.8 -224.7 87.93 9.77 39.08 371.3 381 -342 97.7 -146.6 -263.8 175.9 263.8 -78.16 -48.85 29.31 0
0.8 -146.6 117.2 -117.2 312.7 -146.6 214.9 87.93 87.93 283.3 332.2 -156.3 283.3 -78.16 322.4 263.8 146.6 39.08 58.62 58.62 0
0.805 127 -39.08 68.39 97.7 -29.31 -29.31 29.31 -127 146.6 234.5 136.8 107.5 273.6 -244.3 166.1 185.6 19.54 -136.8 -78.16 0
0.81 175.9 -263.8 136.8 -146.6 -68.39 -195.4 -9.77 -312.7 -107.5 0 469 -244.3 576.5 78.16 146.6 -127 -39.08 -254 -205.2 0
0.815 195.4 68.39 214.9 39.08 48.85 -166.1 19.54 -254 -127 19.54 410.4 -117.2 381 146.6 214.9 87.93 68.39 -214.9 -175.9 0
0.82 68.39 -136.8 127 -78.16 0 -214.9 39.08 -273.6 -117.2 9.77 478.7 -429.9 547.1 -136.8 156.3 78.16 0 -322.4 -185.6 0
0.825 -97.7 9.77 97.7 -127 -97.7 -283.3 9.77 -312.7 -117.2 -127 361.5 -351.7 107.5 -58.62 78.16 -68.39 -48.85 -342 -146.6 0
0.83 -175.9 29.31 -9.77 -185.6 -127 -254 -29.31 -214.9 -117.2 -58.62 166.1 -214.9 254 97.7 -87.93 29.31 -127 -302.9 -127 0
0.835 -97.7 39.08 -29.31 -254 -185.6 -283.3 -29.31 -254 -127 -87.93 -136.8 -351.7 -97.7 -107.5 -175.9 -48.85 -175.9 -342 -87.93 0
0.84 -19.54 117.2 -39.08 -205.2 -185.6 -302.9 -117.2 -283.3 -146.6 -107.5 -107.5 -420.1 -195.4 -254 -127 -58.62 -156.3 -293.1 -127 0
0.845 205.2 185.6 107.5 -58.62 -58.62 -205.2 -29.31 -224.7 -78.16 -127 48.85 -410.4 273.6 -361.5 -117.2 -78.16 29.31 -117.2 -87.93 0
0.85 205.2 224.7 127 58.62 -9.77 -136.8 -9.77 -214.9 -107.5 -107.5 19.54 -263.8 -117.2 -655.1 48.85 -58.62 146.6 -48.85 -68.39 0
0.855 146.6 107.5 244.3 0 87.93 -136.8 39.08 -195.4 -117.2 -166.1 400.6 -449.4 322.4 -205.2 19.54 -87.93 146.6 -78.16 -107.5 0
0.86 -127 -48.85 9.77 -136.8 -58.62 -166.1 -48.85 -224.7 -234.5 -175.9 146.6 -263.8 19.54 -254 -68.39 -68.39 -117.2 -166.1 -156.3 0
0.865 -293.1 -214.9 -195.4 -361.5 -224.7 -273.6 -107.5 -302.9 -263.8 -185.6 -117.2 -410.4 -371.3 78.16 -39.08 -195.4 -254 -263.8 -234.5 0
0.87 -459.2 -390.8 -449.4 -459.2 -390.8 -390.8 -273.6 -351.7 -322.4 -214.9 -283.3 -361.5 -547.6 342 -166.1 -283.3 -469 -351.7 -273.6 0
0.875 -586.2 -478.7 -625.3 -400.6 -508.1 -302.9 -244.3 -244.3 -263.8 -107.5 -429.9 -263.8 -351.7 244.3 -136.8 -107.5 -517.8 -283.3 -224.7 0
0.88 -527.6 -400.6 -713.2 -371.3 -556.9 -312.7 -302.9 -273.6 -312.7 -97.7 -381 -322.4 -127 -127 -322.4 -175.9 -586.2 -312.7 -224.7 0
0.885 -293.1 -263.8 -400.6 -175.9 -205.2 -107.5 -19.54 -97.7 -29.31 58.62 -107.5 -263.8 -48.85 127 0 48.85 -205.2 0 87.93 0
0.89 -127 -107.5 -136.8 0 68.39 0 156.3 -29.31 48.85 58.62 127 -302.9 322.4 -107.5 -29.31 58.62 58.62 117.2 166.1 0
0.895 19.54 175.9 127 136.8 175.9 205.2 156.3 39.08 9.77 39.08 185.6 -195.4 48.85 254 19.54 29.31 244.3 205.2 214.9 0
0.9 214.9 312.7 322.4 263.8 293.1 312.7 175.9 39.08 48.85 68.39 381 -166.1 205.2 -224.7 195.4 39.08 381 302.9 166.1 0
0.905 136.8 332.2 195.4 302.9 214.9 390.8 175.9 68.39 -117.2 29.31 351.7 0 322.4 283.3 117.2 97.7 351.7 273.6 156.3 0
0.91 -136.8 195.4 -48.85 107.5 -39.08 244.3 19.54 9.77 -166.1 0 87.93 -117.2 9.77 -175.9 -9.77 29.31 107.5 78.16 29.31 0
0.915 -214.9 68.39 -234.5 68.39 -136.8 234.5 68.39 78.16 -156.3 78.16 29.31 214.9 87.93 68.39 39.08 78.16 -68.39 -9.77 39.08 0
0.92 -312.7 -195.4 -400.6 -117.2 -224.7 19.54 117.2 0 -166.1 0 -166.1 0 68.39 459.2 146.6 -146.6 -244.3 -166.1 -19.54 0
0.925 -410.4 -322.4 -400.6 -293.1 -254 -234.5 78.16 -127 -87.93 -68.39 -371.3 -48.85 449.4 -19.54 117.2 -87.93 -322.4 -244.3 -29.31 0
0.93 -97.7 -273.6 -195.4 -254 -19.54 -234.5 136.8 -117.2 -9.77 -58.62 19.54 39.08 39.08 195.4 224.7 -146.6 -156.3 -127 9.77 0
0.935 0 -224.7 19.54 -175.9 195.4 -166.1 29.31 -127 -9.77 -78.16 -97.7 9.77 293.1 68.39 136.8 -48.85 -127 9.77 9.77 0
0.94 78.16 -234.5 48.85 -107.5 332.2 -58.62 58.62 -156.3 0 -29.31 97.7 68.39 -127 0 68.39 29.31 -58.62 107.5 78.16 0
0.945 29.31 -48.85 205.2 175.9 459.2 175.9 107.5 -107.5 -9.77 -39.08 156.3 420.1 -78.16 390.8 0 19.54 97.7 244.3 97.7 0
0.95 185.6 127 293.1 263.8 400.6 234.5 68.39 -156.3 -39.08 -156.3 322.4 596 -87.93 390.8 9.77 -87.93 195.4 205.2 58.62 0
0.955 9.77 127 58.62 234.5 39.08 185.6 -107.5 -263.8 -214.9 -224.7 0 605.8 -97.7 293.1 -136.8 -195.4 68.39 19.54 -146.6 0
0.96 127 293.1 -97.7 332.2 -263.8 136.8 -166.1 -312.7 -234.5 -322.4 0 635.1 -136.8 420.1 -58.62 -234.5 68.39 -87.93 -214.9 0
0.965 -48.85 58.62 -498.3 78.16 -615.5 -175.9 -371.3 -459.2 -361.5 -390.8 -469 459.2 -234.5 195.4 -234.5 -293.1 -166.1 -332.2 -342 0
0.97 -214.9 -166.1 -810.9 -48.85 -810.9 -254 -508.1 -420.1 -410.4 -312.7 -801.2 342 -224.7 68.39 -312.7 -302.9 -332.2 -390.8 -371.3 0
0.975 -254 -361.5 -830.5 -117.2 -723 -156.3 -332.2 -263.8 -381 -117.2 -644.8 234.5 -244.3 -9.77 -175.9 -97.7 -478.7 -381 -273.6 0
0.98 -576.5 -801.2 -1172 -478.7 -898.9 -302.9 -547.6 -332.2 -478.7 -283.3 -771.9 -39.08 -508.1 9.77 -390.8 -273.6 -918.4 -635.6 -459.2 0
0.985 -771.9 -1104 -1309 -703.5 -967.8 -342 -527.6 -342 -586.2 -322.4 -938 -224.7 -586.2 -9.77 -273.6 -283.3 -1201 -752.3 -488.5 0
0.99 -810.9 -1397 -1270 -967.8 -918.4 -322.4 -508.1 -410.4 -566.7 -420.1 -810.9 -263.8 -547.6 439.7 -342 -312.7 -1319 -840.3 -527.6 0
0.995 -820.7 -1348 -1221 -869.6 -898.9 -146.6 -576.5 -361.5 -576.5 -469 -947.7 -146.6 -635.6 732.8 -556.9 -371.3 -1201 -781.6 -547.6 0
1 -498.3 -1006 -820.7 -732.8 -605.8 29.31 -361.5 -283.3 -400.6 -322.4 -771.9 -39.08 -136.8 381 -283.3 -185.6 -889.1 -508.1 -371.3 0
1.005 -48.85 -771.9 -390.8 -302.9 -224.7 342 -97.7 -87.93 -175.9 -234.5 -400.6 136.8 -400.6 654.6 -185.6 -185.6 -312.7 -97.7 -127 0
1.01 254 -214.9 -29.31 48.85 -29.31 410.4 0 -29.31 -68.39 -185.6 -234.5 205.2 -605.8 478.7 -107.5 -58.62 39.08 58.62 -29.31 0
1.015 381 19.54 136.8 322.4 107.5 400.6 58.62 19.54 -78.16 -195.4 -107.5 263.8 -175.9 517.8 9.77 -58.62 254 156.3 -19.54 0
1.02 234.5 136.8 -48.85 390.8 -58.62 166.1 -29.31 -78.16 -136.8 -214.9 -459.2 263.8 -655.1 449.4 9.77 -117.2 185.6 -9.77 -156.3 0
1.025 68.39 185.6 -166.1 312.7 -117.2 -97.7 -136.8 -205.2 -185.6 -254 -439.7 332.2 -205.2 332.2 9.77 -175.9 58.62 -127 -244.3 0
1.03 19.54 117.2 -293.1 29.31 -117.2 -459.2 -39.08 -312.7 -48.85 -185.6 -517.8 312.7 29.31 -302.9 166.1 -97.7 -156.3 -244.3 -185.6 0
1.035 58.62 -78.16 -302.9 -302.9 -19.54 -683.9 0 -390.8 -48.85 -205.2 -117.2 0 -48.85 -459.2 263.8 -175.9 -400.6 -273.6 -205.2 0
1.04 58.62 -263.8 -342 -478.7 136.8 -674.6 136.8 -273.6 0 -156.3 48.85 -97.7 146.6 -390.8 361.5 -117.2 -547.6 -234.5 -68.39 0
1.045 312.7 -351.7 -205.2 -586.2 312.7 -576.5 224.7 -244.3 166.1 -127 263.8 -342 195.4 -459.2 459.2 -117.2 -566.7 -48.85 0 0
1.05 371.3 -263.8 -166.1 -429.9 332.2 -234.5 254 68.39 254 117.2 302.9 -244.3 302.9 214.9 390.8 136.8 -429.9 97.7 156.3 0
1.055 263.8 -263.8 -283.3 -361.5 97.7 -58.62 29.31 156.3 156.3 107.5 -97.7 -224.7 136.8 400.6 166.1 205.2 -410.4 78.16 87.93 0
1.06 254 146.6 -234.5 -58.62 -58.62 283.3 -107.5 381 87.93 312.7 -283.3 214.9 29.31 527.6 48.85 381 -146.6 205.2 185.6 0
1.065 302.9 302.9 -136.8 185.6 -244.3 390.8 -293.1 302.9 -146.6 136.8 -302.9 214.9 -293.1 625.3 -302.9 107.5 146.6 166.1 117.2 0
1.07 527.6 644.8 58.62 605.8 -263.8 566.7 -312.7 410.4 -117.2 283.3 -234.5 469 -517.8 -9.77 -214.9 342 547.1 293.1 234.5 0
1.075 576.5 762.1 185.6 703.5 -263.8 429.9 -371.3 254 -254 136.8 39.08 449.4 -146.6 478.7 -410.4 156.3 596 195.4 156.3 0
1.08 723 879.3 322.4 723 -136.8 293.1 -146.6 214.9 -19.54 263.8 224.7 302.9 -107.5 -224.7 -68.39 283.3 615.5 136.8 156.3 0
1.085 654.6 625.3 322.4 439.7 -58.62 -19.54 -107.5 39.08 48.85 146.6 273.6 166.1 283.3 -146.6 19.54 195.4 410.4 -9.77 117.2 0
1.09 664.4 361.5 381 273.6 166.1 -19.54 205.2 127 234.5 224.7 87.93 107.5 283.3 -547.6 293.1 205.2 361.5 58.62 283.3 0
1.095 459.2 312.7 351.7 39.08 293.1 -58.62 312.7 156.3 273.6 205.2 234.5 -302.9 185.6 -214.9 332.2 107.5 166.1 117.2 390.8 0
1.1 361.5 322.4 381 97.7 527.6 312.7 576.5 429.9 429.9 410.4 39.08 48.85 449.4 -205.2 361.5 195.4 214.9 449.4 654.6 0
1.105 420.1 332.2 537.4 97.7 830.5 498.3 791.4 566.7 576.5 459.2 351.7 29.31 312.7 58.62 351.7 166.1 322.4 732.8 859.8 0
1.11 478.7 566.7 576.5 263.8 898.9 683.9 791.4 635.1 615.5 449.4 449.4 556.9 644.8 517.8 400.6 117.2 478.7 850 908.6 0
1.115 449.4 478.7 556.9 302.9 752.3 635.1 644.8 635.1 517.8 508.1 351.7 605.8 342 214.9 254 185.6 420.1 781.6 810.9 0
1.12 576.5 547.1 635.1 469 742.6 547.1 586.2 576.5 488.5 439.7 351.7 644.8 547.1 205.2 156.3 58.62 547.1 752.3 713.2 0
1.125 791.4 625.3 635.1 400.6 576.5 312.7 469 390.8 400.6 381 185.6 390.8 566.7 68.39 244.3 87.93 556.9 615.5 566.7 0
1.13 918.4 517.8 674.2 254 547.1 0 439.7 263.8 439.7 205.2 351.7 48.85 723 -175.9 293.1 -19.54 488.5 439.7 469 0
1.135 918.4 508.1 674.2 224.7 517.8 -58.62 439.7 224.7 498.3 273.6 537.4 9.77 -87.93 -224.7 371.3 9.77 449.4 449.4 410.4 0
1.14 830.5 449.4 596 39.08 527.6 -293.1 459.2 166.1 517.8 224.7 801.2 -224.7 508.1 -693.7 439.7 -29.31 342 351.7 371.3 0
1.145 498.3 420.1 478.7 58.62 556.9 -254 459.2 185.6 527.6 156.3 371.3 127 146.6 -146.6 390.8 -146.6 273.6 342 381 0
1.15 302.9 283.3 351.7 0 586.2 -156.3 635.1 302.9 635.1 283.3 625.3 9.77 498.3 -635.6 547.1 156.3 185.6 429.9 508.1 0
1.155 -127 175.9 29.31 -175.9 263.8 -205.2 400.6 185.6 342 127 224.7 -87.93 625.3 -302.9 234.5 -29.31 -97.7 146.6 263.8 0
1.16 -254 -97.7 -175.9 -361.5 0 -214.9 224.7 136.8 224.7 127 234.5 -342 459.2 -234.5 185.6 87.93 -361.5 -48.85 107.5 0
1.165 -146.6 -107.5 -146.6 -488.5 -97.7 -195.4 97.7 68.39 78.16 9.77 517.8 -166.1 214.9 -58.62 166.1 87.93 -322.4 -156.3 -19.54 0
1.17 -127 -146.6 -48.85 -429.9 -273.6 -234.5 -48.85 29.31 107.5 9.77 420.1 -156.3 97.7 -127 29.31 117.2 -283.3 -234.5 -146.6 0
1.175 107.5 -29.31 97.7 -322.4 -273.6 -156.3 -195.4 -29.31 -48.85 -87.93 156.3 -146.6 -117.2 -127 -9.77 0 -58.62 -234.5 -205.2 0
1.18 322.4 263.8 381 9.77 -19.54 -39.08 -29.31 107.5 166.1 68.39 166.1 19.54 273.6 -166.1 29.31 107.5 322.4 9.77 -9.77 0
1.185 234.5 224.7 381 166.1 9.77 -97.7 -127 9.77 39.08 -97.7 -87.93 -175.9 -244.3 -302.9 -87.93 -78.16 410.4 29.31 9.77 0
1.19 312.7 605.8 410.4 332.2 185.6 -9.77 48.85 166.1 127 48.85 -68.39 -136.8 156.3 -195.4 -9.77 29.31 508.1 283.3 205.2 0
1.195 342 664.4 410.4 400.6 224.7 29.31 175.9 234.5 175.9 107.5 205.2 87.93 185.6 -312.7 87.93 39.08 439.7 293.1 224.7 0
1.2 214.9 566.7 234.5 166.1 175.9 0 224.7 234.5 263.8 127 244.3 -39.08 517.8 -869.6 146.6 58.62 156.3 185.6 195.4 0
1.205 117.2 234.5 136.8 -58.62 195.4 -68.39 273.6 283.3 302.9 195.4 351.7 -29.31 400.6 -332.2 156.3 166.1 -39.08 136.8 283.3 0
1.21 -78.16 -39.08 -146.6 -410.4 -107.5 -195.4 146.6 234.5 224.7 166.1 175.9 -214.9 -244.3 -537.4 97.7 78.16 -400.6 -87.93 136.8 0
1.215 48.85 -224.7 -87.93 -449.4 -39.08 -68.39 214.9 332.2 146.6 97.7 263.8 -68.39 -9.77 351.7 -58.62 -9.77 -390.8 19.54 273.6 0
1.22 58.62 -175.9 -146.6 -469 -87.93 -107.5 117.2 381 166.1 244.3 195.4 -136.8 -488.5 205.2 9.77 185.6 -390.8 19.54 302.9 0
1.225 312.7 -48.85 -58.62 -283.3 29.31 -48.85 156.3 322.4 68.39 87.93 29.31 117.2 117.2 351.7 -58.62 -39.08 -224.7 127 293.1 0
1.23 556.9 107.5 78.16 -117.2 146.6 -19.54 205.2 361.5 97.7 146.6 234.5 244.3 58.62 87.93 0 117.2 48.85 263.8 371.3 0
1.235 693.7 254 48.85 9.77 48.85 -48.85 48.85 244.3 -39.08 97.7 -127 234.5 107.5 29.31 -185.6 185.6 87.93 97.7 195.4 0
1.24 654.6 166.1 -87.93 0 -214.9 -214.9 -214.9 19.54 -136.8 -29.31 -146.6 68.39 29.31 -97.7 -312.7 -9.77 9.77 -166.1 -58.62 0
1.245 322.4 97.7 19.54 127 -185.6 -39.08 -117.2 -342 -97.7 -146.6 244.3 -166.1 244.3 -166.1 -87.93 -283.3 87.93 -342 -273.6 0
1.25 381 293.1 127 205.2 -156.3 58.62 -78.16 -273.6 -166.1 -156.3 322.4 -342 39.08 -48.85 0 -263.8 175.9 -195.4 -293.1 0
1.255 273.6 312.7 166.1 58.62 -39.08 48.85 9.77 -273.6 -117.2 -214.9 58.62 -449.4 107.5 -263.8 -39.08 -273.6 156.3 -48.85 -205.2 0
1.26 254 156.3 351.7 48.85 263.8 195.4 234.5 -68.39 87.93 -39.08 87.93 -469 332.2 -449.4 107.5 -107.5 244.3 234.5 9.77 0
1.265 400.6 68.39 390.8 -48.85 488.5 283.3 400.6 205.2 302.9 175.9 -48.85 -508.1 342 -107.5 244.3 107.5 283.3 469 244.3 0
1.27 498.3 0 371.3 -87.93 547.1 371.3 429.9 283.3 390.8 175.9 39.08 -244.3 342 -293.1 322.4 127 205.2 478.7 263.8 0
1.275 156.3 -107.5 -19.54 -136.8 166.1 175.9 107.5 107.5 87.93 19.54 -429.9 -146.6 -517.8 -87.93 39.08 -19.54 -39.08 283.3 107.5 0
1.28 185.6 68.39 -48.85 -58.62 78.16 136.8 156.3 39.08 9.77 -48.85 48.85 -166.1 -185.6 302.9 127 -29.31 -19.54 263.8 97.7 0
1.285 -68.39 195.4 -214.9 68.39 -87.93 166.1 -39.08 0 -156.3 -107.5 -214.9 -156.3 58.62 410.4 -127 -29.31 -156.3 166.1 0 0
1.29 39.08 459.2 -107.5 224.7 68.39 342 205.2 39.08 -156.3 -107.5 107.5 -48.85 400.6 381 117.2 -68.39 -78.16 322.4 117.2 0
1.295 185.6 498.3 68.39 302.9 302.9 527.6 293.1 127 9.77 -9.77 517.8 -166.1 537.4 244.3 146.6 58.62 68.39 478.7 293.1 0
1.3 439.7 625.3 312.7 342 449.4 576.5 498.3 234.5 244.3 19.54 234.5 29.31 273.6 312.7 273.6 117.2 205.2 644.8 488.5 0
1.305 254 478.7 107.5 185.6 224.7 459.2 293.1 244.3 127 68.39 87.93 -39.08 87.93 107.5 156.3 166.1 9.77 439.7 371.3 0
1.31 195.4 420.1 48.85 166.1 214.9 361.5 224.7 254 175.9 117.2 -58.62 -39.08 -166.1 234.5 146.6 244.3 -9.77 332.2 273.6 0
1.315 117.2 312.7 -9.77 29.31 136.8 156.3 146.6 166.1 87.93 97.7 -136.8 -107.5 224.7 117.2 87.93 117.2 -78.16 185.6 156.3 0
1.32 -87.93 234.5 -39.08 19.54 0 48.85 -29.31 127 -48.85 29.31 -302.9 -78.16 -205.2 283.3 -9.77 29.31 -58.62 78.16 58.62 0
1.325 -48.85 156.3 136.8 107.5 87.93 39.08 0 68.39 -97.7 -9.77 0 -39.08 195.4 302.9 39.08 -78.16 117.2 29.31 29.31 0
1.33 -78.16 146.6 224.7 293.1 175.9 195.4 78.16 117.2 -48.85 0 -97.7 -9.77 68.39 273.6 107.5 -58.62 312.7 107.5 136.8 0
1.335 -87.93 78.16 205.2 302.9 214.9 244.3 68.39 -19.54 -97.7 -185.6 -107.5 -68.39 9.77 58.62 -19.54 -166.1 371.3 39.08 58.62 0
1.34 9.77 117.2 214.9 254 195.4 195.4 97.7 -185.6 -156.3 -351.7 -175.9 -175.9 0 87.93 127 -332.2 302.9 0 48.85 0
1.345 39.08 244.3 29.31 146.6 48.85 195.4 -127 -263.8 -244.3 -449.4 -263.8 -195.4 87.93 175.9 -244.3 -410.4 146.6 -97.7 -87.93 0
1.35 19.54 195.4 -244.3 -156.3 -205.2 -48.85 -312.7 -429.9 -508.1 -537.4 -332.2 -234.5 -537.4 195.4 -322.4 -381 -146.6 -254 -351.7 0
1.355 19.54 87.93 -429.9 -244.3 -312.7 -97.7 -420.1 -381 -508.1 -547.6 -459.2 -48.85 -361.5 381 -478.7 -381 -254 -244.3 -332.2 0
1.36 -19.54 9.77 -488.5 -351.7 -371.3 -185.6 -381 -293.1 -410.4 -371.3 -478.7 -87.93 -586.2 19.54 -498.3 -127 -244.3 -214.9 -273.6 0
1.365 -371.3 -234.5 -693.7 -459.2 -488.5 -322.4 -449.4 -293.1 -400.6 -312.7 -674.6 -136.8 -527.6 -410.4 -498.3 -166.1 -390.8 -371.3 -410.4 0
1.37 -107.5 -58.62 -469 -244.3 -234.5 -156.3 -254 -48.85 -166.1 -156.3 -371.3 -29.31 -400.6 107.5 -332.2 -48.85 -214.9 -195.4 -214.9 0
1.375 39.08 -136.8 -234.5 -166.1 -78.16 -107.5 -136.8 -19.54 9.77 -146.6 -39.08 -58.62 -136.8 48.85 -68.39 -87.93 -87.93 -87.93 -127 0
1.38 342 -166.1 -48.85 -68.39 175.9 87.93 107.5 107.5 254 -87.93 107.5 58.62 68.39 556.9 146.6 -9.77 68.39 136.8 117.2 0
1.385 283.3 -244.3 -214.9 -58.62 58.62 166.1 58.62 185.6 117.2 -39.08 371.3 39.08 146.6 429.9 107.5 58.62 -58.62 136.8 68.39 0
1.39 478.7 -342 -136.8 -146.6 224.7 234.5 302.9 263.8 244.3 -19.54 537.4 -48.85 293.1 332.2 439.7 107.5 -68.39 195.4 166.1 0
1.395 166.1 -371.3 -439.7 -351.7 -97.7 39.08 87.93 136.8 87.93 -87.93 214.9 29.31 78.16 146.6 97.7 97.7 -322.4 9.77 39.08 0
1.4 107.5 -244.3 -381 -400.6 -39.08 -87.93 127 175.9 87.93 -68.39 683.9 -39.08 214.9 117.2 48.85 136.8 -302.9 -29.31 19.54 0
