    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.725 -9.77 996.6 -97.7 1212 -97.7 1612 1309 3058 400.6 1036 342 1505 -117.2 1212 879.3 1563 -234.5 1407 781.6 -918.4
0.73 -263.8 508.1 -351.7 801.2 -273.6 1241 1172 2687 644.8 1270 117.2 1241 -117.2 947.7 469 1749 -302.9 859.8 938 -449.4
0.735 -400.6 -19.54 -449.4 273.6 -273.6 732.8 977 2159 527.6 996.6 -19.54 781.6 29.31 605.8 556.9 1778 -381 87.93 840.3 127
0.74 -781.6 -693.7 -732.8 -449.4 -410.4 97.7 537.4 1436 234.5 771.9 -117.2 234.5 19.54 156.3 361.5 1710 -586.2 -674.6 478.7 625.3
0.745 -742.6 -1201 -683.9 -967.8 -488.5 -469 117.2 723 -87.93 166.1 -175.9 -224.7 107.5 -195.4 -68.39 1495 -693.7 -1192 107.5 1026
0.75 -879.8 -1505 -556.9 -1290 -449.4 -928.2 -283.3 156.3 -400.6 -127 -175.9 -478.7 -9.77 -566.7 -371.3 1163 -674.6 -1505 -224.7 1153
0.755 -400.6 -1358 -97.7 -1348 -195.4 -1192 -312.7 -273.6 -420.1 -517.8 156.3 -586.2 234.5 -703.5 -429.9 791.4 -351.7 -1632 -263.8 1456
0.76 -283.3 -1221 0 -1221 -332.2 -1192 -674.6 -478.7 -762.1 -840.3 29.31 -576.5 87.93 -859.8 -938 342 -254 -1622 -312.7 1456
0.765 -29.31 -1064 107.5 -1075 -390.8 -1085 -820.7 -537.4 -1064 -1064 -39.08 -342 9.77 -713.2 -1240 -19.54 -214.9 -1426 -381 1163
0.77 127 -674.6 185.6 -752.3 -439.7 -908.6 -1006 -527.6 -1456 -1104 -68.39 -214.9 -29.31 -527.6 -1290 -254 -205.2 -1133 -498.3 781.6
0.775 342 -586.2 410.4 -693.7 -244.3 -869.6 -977.5 -683.9 -1690 -1377 156.3 -342 107.5 -556.9 -1201 -566.7 68.39 -1114 -498.3 869.6
0.78 234.5 -78.16 234.5 -390.8 -332.2 -791.4 -1221 -859.8 -2100 -1485 107.5 -263.8 29.31 -439.7 -987.3 -781.6 87.93 -850 -889.1 429.9
0.785 283.3 459.2 410.4 58.62 -39.08 -439.7 -908.6 -830.5 -1787 -1290 361.5 -9.77 263.8 -322.4 -703.5 -703.5 517.8 -351.7 -723 361.5
0.79 390.8 879.3 439.7 478.7 234.5 -78.16 -508.1 -918.4 -1280 -1221 469 146.6 429.9 -273.6 -1104 -1055 908.6 48.85 -537.4 293.1
0.795 703.5 1270 801.2 869.6 732.8 302.9 283.3 -908.6 -478.7 -1133 635.1 390.8 771.9 -283.3 -947.7 -1456 1553 449.4 19.54 537.4
0.8 586.2 1524 830.5 1241 898.9 762.1 918.4 -732.8 234.5 -1045 556.9 683.9 1045 -224.7 -742.6 -1671 1720 967.3 322.4 381
0.805 703.5 1417 869.6 1153 1065 850 1368 -762.1 664.4 -1016 498.3 693.7 1143 -234.5 -459.2 -1866 1710 1016 605.8 439.7
0.81 293.1 1221 478.7 938 938 918.4 1270 -635.6 605.8 -908.6 214.9 635.1 1036 -175.9 283.3 -1475 1182 947.7 517.8 107.5
0.815 87.93 830.5 214.9 605.8 713.2 908.6 1182 -351.7 625.3 -644.8 166.1 527.6 1182 58.62 771.9 -781.6 898.9 566.7 762.1 332.2
0.82 -342 488.5 -449.4 361.5 87.93 1006 596 127 488.5 -97.7 -283.3 361.5 742.6 361.5 850 244.3 117.2 214.9 498.3 48.85
0.825 -713.2 332.2 -947.7 302.9 -293.1 1094 263.8 517.8 410.4 224.7 -469 439.7 381 576.5 898.9 869.6 -283.3 39.08 293.1 -117.2
0.83 -850 156.3 -1231 263.8 -635.6 1231 -87.93 986.8 420.1 527.6 -683.9 488.5 48.85 635.1 762.1 1251 -674.6 19.54 39.08 -449.4
0.835 -1006 9.77 -1299 254 -517.8 1290 -195.4 1163 488.5 625.3 -644.8 361.5 -185.6 615.5 908.6 1114 -664.4 -19.54 0 -381
0.84 -889.1 -117.2 -1231 9.77 -469 1143 -351.7 1192 342 625.3 -655.1 293.1 -332.2 361.5 1006 830.5 -771.9 -19.54 29.31 -420.1
0.845 -820.7 -214.9 -1153 -175.9 -410.4 947.7 -586.2 1221 263.8 576.5 -713.2 58.62 -361.5 127 1163 498.3 -840.3 -58.62 214.9 -469
0.85 -664.4 -312.7 -879.8 -429.9 -234.5 635.1 -644.8 967.3 439.7 498.3 -644.8 -48.85 -400.6 -39.08 986.8 214.9 -674.6 -29.31 566.7 -361.5
0.855 -195.4 -429.9 -537.4 -655.1 -107.5 332.2 -693.7 664.4 644.8 361.5 -498.3 -175.9 -185.6 -224.7 771.9 -107.5 -381 -234.5 859.8 58.62
0.86 -322.4 -273.6 -586.2 -508.1 -342 244.3 -977.5 449.4 478.7 302.9 -635.6 -48.85 -488.5 -293.1 410.4 -214.9 -469 -29.31 683.9 -224.7
0.865 127 -254 -175.9 -332.2 -19.54 107.5 -547.6 254 781.6 117.2 -390.8 -68.39 -78.16 -400.6 693.7 -371.3 136.8 175.9 1006 107.5
0.87 107.5 -48.85 -87.93 19.54 68.39 156.3 -459.2 87.93 683.9 175.9 -527.6 -97.7 -224.7 -439.7 322.4 -566.7 234.5 439.7 908.6 -87.93
0.875 644.8 117.2 420.1 175.9 371.3 -175.9 -68.39 -400.6 762.1 -97.7 -185.6 -195.4 0 -635.6 273.6 -957.5 801.2 332.2 918.4 302.9
0.88 869.6 283.3 537.4 312.7 420.1 -263.8 19.54 -918.4 439.7 -342 -68.39 -146.6 -87.93 -508.1 -117.2 -1270 771.9 263.8 508.1 224.7
0.885 1075 400.6 469 19.54 68.39 -723 -175.9 -1778 -9.77 -830.5 87.93 -214.9 -283.3 -732.8 -429.9 -1787 488.5 -166.1 -293.1 78.16
0.89 1114 469 371.3 -58.62 -254 -996.6 -185.6 -2433 -547.6 -1290 19.54 -78.16 -283.3 -732.8 -214.9 -2081 195.4 -478.7 -1055 -97.7
0.895 967.3 537.4 244.3 -175.9 -429.9 -996.6 -97.7 -2833 -527.6 -1339 -97.7 39.08 -166.1 -596 117.2 -2140 -87.93 -674.6 -1524 -244.3
0.9 713.2 420.1 -58.62 -312.7 -752.3 -1221 -127 -3107 -527.6 -1553 -214.9 -39.08 -205.2 -576.5 332.2 -2169 -439.7 -1016 -1944 -283.3
0.905 322.4 390.8 -293.1 -273.6 -742.6 -1045 -9.77 -2863 -293.1 -1387 -449.4 0 -224.7 -244.3 576.5 -2032 -655.1 -938 -1817 -390.8
0.91 97.7 263.8 -429.9 -224.7 -674.6 -674.6 146.6 -2169 9.77 -1133 -517.8 -29.31 -263.8 -19.54 820.7 -1935 -801.2 -674.6 -1387 -478.7
0.915 -48.85 185.6 -527.6 -146.6 -400.6 -146.6 390.8 -1211 273.6 -1094 -478.7 -97.7 -205.2 205.2 1075 -1935 -693.7 -381 -381 -254
0.92 -254 19.54 -556.9 -29.31 -429.9 449.4 508.1 48.85 576.5 -547.6 -840.3 -156.3 -332.2 469 1202 -1651 -517.8 29.31 644.8 -29.31
0.925 -312.7 19.54 -508.1 263.8 -342 1280 469 1534 781.6 9.77 -918.4 29.31 -420.1 840.3 1143 -1055 -273.6 664.4 1563 -78.16
0.93 -361.5 -254 -478.7 234.5 -195.4 1553 449.4 2325 918.4 478.7 -898.9 -146.6 -351.7 791.4 1124 -439.7 -146.6 957.5 2247 78.16
0.935 -302.9 -283.3 -293.1 381 9.77 1944 410.4 2951 1163 1182 -889.1 -195.4 -117.2 977 1094 332.2 97.7 1251 2472 19.54
0.94 -351.7 -342 -361.5 400.6 175.9 1847 381 2960 1241 1407 -898.9 -205.2 68.39 820.7 977 742.6 58.62 1309 2423 -29.31
0.945 -439.7 -371.3 -351.7 420.1 166.1 1632 342 2589 1153 1573 -898.9 -195.4 156.3 625.3 752.3 1006 -117.2 1329 1993 -293.1
0.95 -469 -214.9 -371.3 478.7 58.62 1221 175.9 2022 850 1260 -957.5 -146.6 283.3 351.7 478.7 869.6 -214.9 1143 1387 -527.6
0.955 -205.2 -97.7 -195.4 449.4 156.3 918.4 244.3 1485 683.9 1163 -723 -156.3 576.5 156.3 566.7 810.9 -127 947.7 1016 -537.4
0.96 -146.6 107.5 -254 449.4 -58.62 537.4 -68.39 898.9 117.2 781.6 -664.4 9.77 517.8 -68.39 351.7 566.7 -224.7 762.1 381 -723
0.965 -78.16 68.39 -332.2 322.4 -58.62 156.3 -273.6 420.1 -146.6 664.4 -586.2 19.54 556.9 -312.7 586.2 400.6 -254 605.8 -195.4 -801.2
0.97 -48.85 136.8 -293.1 361.5 -107.5 -136.8 -517.8 19.54 -488.5 527.6 -566.7 195.4 566.7 -361.5 537.4 234.5 -332.2 576.5 -625.3 -1094
0.975 205.2 -39.08 -214.9 175.9 -156.3 -566.7 -664.4 -469 -723 263.8 -478.7 224.7 654.6 -615.5 781.6 39.08 -322.4 263.8 -1016 -928.2
0.98 0 -78.16 -410.4 107.5 -488.5 -898.9 -1016 -781.6 -1406 -87.93 -742.6 205.2 508.1 -762.1 810.9 -234.5 -762.1 -39.08 -1700 -1240
0.985 175.9 0 -537.4 29.31 -810.9 -1064 -1270 -1045 -1817 -361.5 -869.6 175.9 254 -869.6 791.4 -293.1 -977.5 -175.9 -2100 -1397
0.99 566.7 -87.93 -166.1 -175.9 -625.3 -1211 -967.8 -1231 -1544 -459.2 -752.3 29.31 469 -889.1 654.6 -420.1 -732.8 -439.7 -1935 -1025
0.995 947.7 -48.85 117.2 -234.5 -400.6 -1231 -781.6 -1339 -1124 -547.6 -459.2 -68.39 283.3 -947.7 -136.8 -644.8 -371.3 -625.3 -1720 -576.5
1 1192 48.85 342 -107.5 -283.3 -1036 -322.4 -1133 -488.5 -361.5 -146.6 -48.85 390.8 -830.5 -400.6 -644.8 68.39 -566.7 -1329 -244.3
1.005 1045 175.9 87.93 -39.08 -488.5 -898.9 -234.5 -1085 -293.1 -302.9 -107.5 -117.2 224.7 -879.8 -1211 -869.6 87.93 -537.4 -1250 -234.5
1.01 1172 459.2 361.5 185.6 -312.7 -703.5 381 -869.6 136.8 -136.8 273.6 146.6 527.6 -889.1 -1211 -830.5 371.3 -332.2 -771.9 -156.3
1.015 957.5 410.4 283.3 87.93 -117.2 -635.6 840.3 -859.8 293.1 -322.4 420.1 9.77 762.1 -1006 -810.9 -987.3 312.7 -361.5 -312.7 -48.85
1.02 771.9 322.4 449.4 136.8 234.5 -390.8 1378 -556.9 596 -19.54 537.4 244.3 986.8 -762.1 -488.5 -859.8 283.3 -185.6 263.8 9.77
1.025 400.6 127 312.7 9.77 371.3 -185.6 1690 -254 537.4 97.7 332.2 361.5 781.6 -508.1 -556.9 -586.2 -78.16 -39.08 556.9 -166.1
1.03 -283.3 -322.4 -97.7 -175.9 244.3 68.39 1651 234.5 224.7 361.5 39.08 263.8 576.5 -312.7 -175.9 -136.8 -644.8 -9.77 517.8 -429.9
1.035 -655.1 -498.3 -302.9 -312.7 146.6 302.9 1573 791.4 19.54 664.4 -214.9 185.6 410.4 -117.2 -351.7 469 -859.8 -48.85 605.8 -478.7
1.04 -713.2 -732.8 -312.7 -390.8 381 527.6 1700 1426 390.8 1104 -224.7 117.2 420.1 19.54 -175.9 1299 -752.3 0 1104 -175.9
1.045 -635.6 -879.8 -263.8 -517.8 429.9 752.3 1778 1964 742.6 1563 -254 -58.62 381 127 -351.7 1925 -615.5 97.7 1573 0
1.05 -371.3 -1055 -29.31 -625.3 693.7 850 1739 2169 908.6 1651 -273.6 -273.6 517.8 156.3 -459.2 2247 -420.1 205.2 1905 244.3
1.055 -107.5 -1182 39.08 -732.8 586.2 693.7 1475 1993 742.6 1612 -156.3 -381 596 87.93 -332.2 2247 -224.7 39.08 1905 556.9
1.06 -244.3 -1163 -166.1 -898.9 39.08 381 674.2 1475 19.54 1143 -371.3 -498.3 371.3 -48.85 -840.3 1935 -390.8 -205.2 1065 478.7
1.065 -478.7 -1036 -390.8 -859.8 -312.7 -87.93 -146.6 879.3 -762.1 615.5 -459.2 -312.7 136.8 -136.8 -1290 1466 -381 -312.7 429.9 508.1
1.07 -449.4 -732.8 -302.9 -576.5 -439.7 -361.5 -840.3 351.7 -1329 146.6 -361.5 -78.16 -58.62 -185.6 -1553 947.7 -293.1 -332.2 -224.7 312.7
1.075 -87.93 -273.6 19.54 -107.5 -244.3 -439.7 -1270 166.1 -1534 -39.08 -58.62 107.5 -68.39 -97.7 -2169 371.3 224.7 -244.3 -312.7 429.9
1.08 537.4 244.3 566.7 420.1 185.6 -371.3 -1377 -19.54 -1456 -263.8 361.5 302.9 68.39 -9.77 -2149 -9.77 889.1 -78.16 -117.2 752.3
1.085 859.8 566.7 801.2 674.2 214.9 -410.4 -1739 -351.7 -1573 -527.6 371.3 322.4 -39.08 0 -2697 -566.7 1094 29.31 -254 654.6
1.09 1114 918.4 1006 889.1 478.7 -410.4 -1787 -547.6 -1612 -420.1 517.8 293.1 97.7 19.54 -2658 -810.9 1153 205.2 -263.8 478.7
1.095 1348 879.3 1036 693.7 664.4 -635.6 -1553 -1075 -1612 -791.4 752.3 127 322.4 -136.8 -2403 -1221 1065 58.62 -508.1 556.9
1.1 879.3 752.3 596 429.9 420.1 -869.6 -1377 -1524 -1925 -1036 478.7 39.08 400.6 -293.1 -1739 -1475 293.1 0 -987.3 97.7
1.105 361.5 664.4 273.6 283.3 214.9 -801.2 -996.6 -1856 -1993 -1133 302.9 48.85 390.8 -273.6 -1290 -1475 -332.2 48.85 -1406 -410.4
1.11 117.2 596 156.3 244.3 234.5 -683.9 -381 -2071 -1729 -1143 87.93 48.85 527.6 -117.2 -449.4 -1172 -674.6 156.3 -1514 -781.6
1.115 -39.08 576.5 429.9 156.3 498.3 -498.3 596 -2062 -791.4 -791.4 -9.77 -48.85 586.2 68.39 19.54 -801.2 -605.8 166.1 -1016 -605.8
1.12 -107.5 537.4 429.9 127 498.3 -390.8 1221 -1778 -68.39 -576.5 -244.3 -9.77 537.4 263.8 97.7 -136.8 -596 156.3 -664.4 -527.6
1.125 -78.16 361.5 752.3 19.54 977 -146.6 2257 -1240 977 -107.5 -322.4 -175.9 625.3 459.2 674.2 596 -283.3 224.7 234.5 -136.8
1.13 -390.8 195.4 605.8 -146.6 928.2 -39.08 2697 -644.8 1378 224.7 -635.6 -312.7 469 547.1 644.8 1085 -342 136.8 596 -9.77
1.135 -508.1 68.39 586.2 -224.7 1036 97.7 3019 -107.5 1681 517.8 -713.2 -234.5 390.8 615.5 1016 1495 -156.3 58.62 1104 224.7
1.14 -820.7 -127 371.3 -469 801.2 136.8 2941 107.5 1788 674.2 -791.4 -342 166.1 674.2 1124 1671 -273.6 -224.7 1192 478.7
1.145 -1211 -146.6 -9.77 -566.7 302.9 -9.77 2335 136.8 1368 693.7 -889.1 -175.9 -166.1 713.2 918.4 1700 -703.5 -351.7 810.9 175.9
1.15 -1075 -342 -97.7 -918.4 -166.1 -263.8 1661 -39.08 1251 390.8 -674.6 -273.6 -498.3 449.4 312.7 1573 -771.9 -723 683.9 449.4
1.155 -1104 -390.8 -185.6 -889.1 -439.7 -342 850 -107.5 820.7 293.1 -674.6 -410.4 -683.9 312.7 107.5 1319 -918.4 -840.3 293.1 263.8
1.16 -810.9 -410.4 -39.08 -752.3 -566.7 -273.6 312.7 -107.5 664.4 195.4 -478.7 -547.6 -732.8 205.2 -283.3 1006 -655.1 -703.5 195.4 332.2
1.165 -674.6 -39.08 58.62 -449.4 -732.8 -78.16 -166.1 -127 390.8 166.1 -322.4 -488.5 -791.4 175.9 -420.1 762.1 -322.4 -342 -39.08 97.7
1.17 -254 400.6 283.3 -107.5 -664.4 0 -351.7 -351.7 68.39 -48.85 48.85 -517.8 -596 302.9 -371.3 390.8 97.7 0 -312.7 19.54
1.175 -87.93 781.6 576.5 127 -605.8 -156.3 -459.2 -810.9 -342 -293.1 322.4 -576.5 -302.9 293.1 -224.7 127 488.5 156.3 -703.5 -48.85
1.18 254 1133 713.2 283.3 -664.4 -420.1 -713.2 -1221 -556.9 -664.4 644.8 -449.4 -175.9 293.1 -254 -175.9 664.4 127 -898.9 9.77
1.185 400.6 1241 762.1 234.5 -771.9 -859.8 -1055 -1681 -830.5 -889.1 723 -332.2 -166.1 107.5 -830.5 -459.2 635.1 -48.85 -1192 78.16
1.19 732.8 1133 1055 156.3 -615.5 -1085 -1143 -1876 -605.8 -850 986.8 -312.7 -195.4 -48.85 -1309 -556.9 742.6 -175.9 -1133 263.8
1.195 928.2 1085 1094 146.6 -566.7 -1231 -1309 -1935 -410.4 -859.8 1212 -205.2 -87.93 -39.08 -1846 -644.8 742.6 -390.8 -1075 381
1.2 762.1 908.6 1085 -68.39 -635.6 -1485 -1182 -2071 -400.6 -1006 1075 -205.2 -283.3 -185.6 -2051 -771.9 586.2 -713.2 -1133 537.4
1.205 566.7 830.5 986.8 58.62 -596 -1456 -947.7 -1944 -459.2 -1143 1075 -78.16 -312.7 -39.08 -1837 -762.1 527.6 -615.5 -1133 342
1.21 361.5 859.8 1153 254 -322.4 -1290 -459.2 -1759 -459.2 -1192 1065 39.08 -107.5 166.1 -1045 -889.1 732.8 -469 -859.8 361.5
1.215 273.6 732.8 1260 332.2 0 -1045 -48.85 -1358 -205.2 -1240 996.6 58.62 -58.62 302.9 -683.9 -859.8 1055 -263.8 -381 488.5
1.22 322.4 879.3 1397 830.5 127 -478.7 244.3 -693.7 -39.08 -781.6 1124 361.5 48.85 732.8 -527.6 -674.6 1270 205.2 -39.08 351.7
1.225 185.6 840.3 1182 986.8 58.62 -78.16 254 -254 -48.85 -527.6 859.8 469 -127 947.7 -351.7 -429.9 1085 508.1 78.16 68.39
1.23 244.3 771.9 810.9 869.6 -214.9 175.9 273.6 156.3 234.5 -117.2 664.4 625.3 -302.9 1036 -214.9 -224.7 771.9 615.5 136.8 -195.4
1.235 302.9 244.3 693.7 469 87.93 205.2 605.8 420.1 840.3 273.6 586.2 556.9 -127 938 410.4 -39.08 683.9 312.7 635.1 244.3
1.24 0 -136.8 273.6 136.8 78.16 273.6 683.9 703.5 1348 771.9 273.6 449.4 -302.9 1016 498.3 332.2 254 68.39 762.1 351.7
1.245 -342 -801.2 -175.9 -322.4 97.7 322.4 752.3 967.3 1573 1202 9.77 312.7 -381 986.8 840.3 742.6 -263.8 -185.6 830.5 342
1.25 -644.8 -1250 -488.5 -556.9 224.7 527.6 723 1270 1681 1426 9.77 156.3 -498.3 1124 683.9 1114 -547.6 -332.2 850 312.7
1.255 -957.5 -1446 -1016 -644.8 -19.54 596 429.9 1544 1368 1534 -400.6 19.54 -655.1 1133 1006 1192 -977.5 -459.2 644.8 156.3
1.26 -1211 -1573 -1426 -801.2 -283.3 850 175.9 1983 1299 1612 -596 -214.9 -1192 1006 850 1387 -1182 -429.9 810.9 29.31
1.265 -1172 -1367 -1612 -674.6 -390.8 1114 -9.77 2423 1319 1915 -655.1 -185.6 -1339 1036 1045 1505 -1260 -58.62 1075 -214.9
1.27 -938 -1192 -1602 -742.6 -166.1 1260 -58.62 2638 1426 2012 -664.4 -302.9 -1573 820.7 664.4 1505 -1114 195.4 1426 -283.3
1.275 -859.8 -1064 -1563 -742.6 39.08 1221 -146.6 2550 1348 2140 -469 -361.5 -1406 664.4 898.9 1358 -1006 351.7 1534 -244.3
1.28 -762.1 -850 -1387 -586.2 254 1104 -166.1 2306 1153 1866 -400.6 -214.9 -1211 459.2 1016 1094 -781.6 488.5 1358 -195.4
1.285 -605.8 -625.3 -977.5 -449.4 449.4 801.2 -156.3 1876 938 1583 -205.2 -136.8 -859.8 263.8 1270 801.2 -478.7 576.5 1065 -146.6
1.29 -449.4 -351.7 -449.4 -166.1 439.7 478.7 -449.4 1182 566.7 1172 9.77 19.54 -732.8 0 1055 342 -78.16 605.8 517.8 -136.8
1.295 -68.39 58.62 195.4 78.16 527.6 19.54 -625.3 469 459.2 781.6 342 234.5 -517.8 -97.7 801.2 -166.1 537.4 498.3 68.39 87.93
1.3 205.2 517.8 654.6 429.9 429.9 -400.6 -1036 -322.4 214.9 263.8 596 410.4 -459.2 -273.6 478.7 -664.4 1055 381 -635.6 195.4
1.305 459.2 1045 703.5 742.6 -29.31 -664.4 -1749 -996.6 -302.9 -205.2 615.5 762.1 -605.8 -175.9 -107.5 -996.6 1172 400.6 -1475 -97.7
1.31 703.5 1309 664.4 918.4 -371.3 -908.6 -2306 -1632 -644.8 -732.8 781.6 840.3 -762.1 -244.3 -439.7 -1377 1202 205.2 -2149 -205.2
1.315 859.8 1485 498.3 850 -791.4 -1143 -2697 -2296 -967.8 -1182 674.2 957.5 -850 -342 -566.7 -1710 1114 -127 -2521 -224.7
1.32 566.7 1368 156.3 810.9 -1163 -1124 -2912 -2697 -1085 -1348 605.8 1075 -957.5 -283.3 -478.7 -1925 771.9 -234.5 -2745 -351.7
1.325 136.8 1163 -117.2 752.3 -1319 -1163 -2774 -2823 -889.1 -1367 459.2 1221 -967.8 -205.2 -312.7 -2090 478.7 -244.3 -2540 -469
1.33 -381 693.7 -312.7 615.5 -1124 -977.5 -2257 -2501 -449.4 -1270 410.4 1270 -791.4 -68.39 -263.8 -2032 244.3 -224.7 -1964 -429.9
1.335 -586.2 322.4 -224.7 400.6 -635.6 -703.5 -1406 -2003 175.9 -1114 586.2 1221 -342 127 -9.77 -1915 342 -244.3 -791.4 39.08
1.34 -596 58.62 -195.4 273.6 -234.5 -87.93 -693.7 -830.5 674.2 -967.8 576.5 1221 0 322.4 -117.2 -1397 371.3 -87.93 410.4 322.4
1.345 -771.9 -322.4 -146.6 58.62 39.08 596 -9.77 488.5 1085 -537.4 459.2 1016 156.3 615.5 146.6 -655.1 400.6 107.5 1563 693.7
1.35 -879.8 -420.1 -214.9 0 254 1319 283.3 1651 1055 -342 429.9 957.5 234.5 791.4 752.3 127 293.1 361.5 2228 674.2
1.355 -1104 -508.1 -361.5 146.6 410.4 2022 576.5 2813 1212 263.8 254 840.3 244.3 986.8 1475 879.3 136.8 674.2 2667 566.7
1.36 -1466 -556.9 -527.6 166.1 508.1 2316 644.8 3429 1270 664.4 254 635.1 175.9 986.8 1993 1426 19.54 810.9 2823 498.3
1.365 -1534 -488.5 -449.4 205.2 693.7 2257 732.8 3312 1456 830.5 293.1 439.7 244.3 762.1 2003 1456 29.31 879.3 2697 469
1.37 -1299 -390.8 -214.9 234.5 938 2100 908.6 3000 1681 1026 371.3 244.3 342 683.9 1700 1339 195.4 1016 2628 459.2
1.375 -889.1 -351.7 68.39 58.62 1143 1436 791.4 1944 1524 586.2 625.3 48.85 459.2 302.9 1319 713.2 469 693.7 2129 703.5
1.38 -771.9 -166.1 -19.54 -9.77 908.6 986.8 449.4 1124 957.5 302.9 498.3 87.93 234.5 68.39 928.2 185.6 293.1 586.2 1260 400.6
1.385 -674.6 136.8 -87.93 214.9 703.5 586.2 -39.08 351.7 224.7 -39.08 322.4 185.6 68.39 -156.3 635.1 -127 234.5 615.5 312.7 -9.77
1.39 -381 371.3 0 263.8 547.1 214.9 -234.5 -254 -410.4 -302.9 283.3 254 -39.08 -332.2 547.1 -302.9 322.4 605.8 -332.2 -214.9
1.395 -263.8 566.7 283.3 596 723 214.9 -361.5 -478.7 -801.2 -488.5 214.9 273.6 68.39 -351.7 635.1 -224.7 537.4 723 -625.3 -410.4
1.4 -146.6 693.7 342 693.7 547.1 -58.62 -644.8 -840.3 -1231 -635.6 117.2 244.3 -117.2 -400.6 547.1 -205.2 469 605.8 -1036 -517.8
1.405 19.54 830.5 224.7 693.7 244.3 -351.7 -1045 -1124 -1416 -781.6 97.7 361.5 -322.4 -400.6 390.8 -254 293.1 351.7 -1406 -635.6
1.41 -9.77 938 -107.5 713.2 -146.6 -508.1 -1426 -1211 -1358 -801.2 -19.54 596 -683.9 -254 -254 -205.2 -9.77 136.8 -1807 -898.9
