    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.745 -371.3 1065 -439.7 908.6 -478.7 781.6 -166.1 -146.6 -9.77 1407 -615.5 713.2 -439.7 234.5 517.8 1172 244.3 830.5 -29.31 -693.7
0.75 -107.5 947.7 -136.8 771.9 -459.2 449.4 -371.3 -635.6 -19.54 977 -381 693.7 -332.2 254 439.7 918.4 605.8 410.4 -136.8 -117.2
0.755 39.08 498.3 244.3 342 -361.5 -29.31 -469 -938 -9.77 488.5 -48.85 322.4 -254 107.5 136.8 605.8 918.4 -117.2 -214.9 654.6
0.76 185.6 214.9 420.1 97.7 -185.6 -195.4 -459.2 -830.5 58.62 39.08 214.9 214.9 -107.5 0 -39.08 312.7 1124 -459.2 -29.31 1192
0.765 214.9 -9.77 556.9 0 -19.54 -78.16 -390.8 -312.7 -68.39 87.93 342 156.3 -39.08 127 -224.7 273.6 1172 -449.4 302.9 1348
0.77 107.5 -195.4 381 -68.39 -58.62 87.93 -488.5 175.9 -400.6 29.31 312.7 166.1 -48.85 -19.54 0 185.6 918.4 -410.4 400.6 1133
0.775 -87.93 -332.2 107.5 -97.7 -185.6 234.5 -420.1 781.6 -439.7 224.7 9.77 107.5 -78.16 -58.62 68.39 146.6 537.4 -332.2 635.1 879.3
0.78 -263.8 -283.3 -146.6 -48.85 -371.3 302.9 -498.3 1114 -655.1 361.5 -205.2 185.6 -166.1 -156.3 224.7 273.6 185.6 -214.9 625.3 547.1
0.785 -449.4 -576.5 -429.9 -273.6 -644.8 29.31 -527.6 1163 -683.9 410.4 -547.6 -68.39 -361.5 -332.2 273.6 107.5 -214.9 -283.3 644.8 302.9
0.79 -556.9 -644.8 -517.8 -381 -547.6 19.54 -400.6 1221 -547.6 508.1 -655.1 -166.1 -371.3 -293.1 498.3 166.1 -254 -312.7 908.6 195.4
0.795 -742.6 -879.8 -644.8 -566.7 -469 -146.6 -273.6 1163 -342 527.6 -752.3 -537.4 -420.1 -312.7 576.5 117.2 -361.5 -361.5 1114 244.3
0.8 -713.2 -1016 -644.8 -459.2 -224.7 136.8 -9.77 1387 -68.39 693.7 -791.4 -732.8 -459.2 -136.8 810.9 224.7 -488.5 -117.2 1378 58.62
0.805 -556.9 -1075 -469 -400.6 48.85 175.9 420.1 1290 556.9 703.5 -586.2 -879.8 -263.8 -9.77 576.5 136.8 -175.9 97.7 1827 302.9
0.81 -185.6 -1016 -263.8 -332.2 244.3 127 615.5 938 586.2 537.4 -498.3 -938 -283.3 -9.77 478.7 -58.62 -9.77 244.3 1847 342
0.815 -19.54 -732.8 -48.85 -156.3 342 78.16 713.2 478.7 693.7 420.1 -244.3 -869.6 -136.8 -68.39 244.3 -459.2 263.8 293.1 1700 390.8
0.82 508.1 -302.9 410.4 127 400.6 -117.2 576.5 -68.39 224.7 68.39 29.31 -674.6 48.85 -146.6 332.2 -771.9 771.9 283.3 1407 547.1
0.825 508.1 -58.62 400.6 273.6 166.1 -205.2 175.9 -459.2 -508.1 -283.3 -19.54 -605.8 -78.16 -263.8 136.8 -1085 713.2 244.3 732.8 205.2
0.83 957.5 332.2 664.4 576.5 390.8 -97.7 107.5 -586.2 -820.7 -508.1 205.2 -381 156.3 -293.1 244.3 -1124 1124 322.4 429.9 195.4
0.835 996.6 381 615.5 762.1 302.9 -39.08 -117.2 -664.4 -1221 -791.4 107.5 -254 29.31 -185.6 -205.2 -1064 1153 195.4 -48.85 127
0.84 1290 439.7 742.6 879.3 547.1 68.39 -29.31 -556.9 -1114 -830.5 351.7 -87.93 283.3 0 -175.9 -752.3 1378 68.39 -87.93 400.6
0.845 1202 478.7 576.5 967.3 400.6 107.5 -224.7 -537.4 -1163 -693.7 263.8 107.5 293.1 263.8 -429.9 -459.2 1378 19.54 -449.4 381
0.85 1221 351.7 605.8 810.9 214.9 19.54 -361.5 -556.9 -1036 -625.3 429.9 48.85 410.4 283.3 -762.1 -283.3 1290 -302.9 -693.7 566.7
0.855 1036 322.4 429.9 674.2 -175.9 -29.31 -459.2 -469 -1075 -332.2 449.4 214.9 361.5 400.6 -918.4 0 996.6 -459.2 -1055 478.7
0.86 586.2 58.62 9.77 195.4 -655.1 -351.7 -703.5 -605.8 -1416 -439.7 244.3 -117.2 273.6 214.9 -1124 87.93 312.7 -850 -1651 342
0.865 205.2 -48.85 -342 -107.5 -898.9 -410.4 -693.7 -576.5 -1690 -420.1 29.31 -146.6 127 166.1 -947.7 293.1 -420.1 -928.2 -1964 39.08
0.87 -185.6 -87.93 -556.9 -439.7 -771.9 -478.7 -429.9 -488.5 -1446 -195.4 -58.62 -302.9 244.3 29.31 -664.4 469 -859.8 -1055 -1954 -9.77
0.875 -361.5 -332.2 -615.5 -732.8 -508.1 -527.6 -127 -449.4 -1045 -97.7 -78.16 -439.7 224.7 -136.8 -625.3 556.9 -1045 -1104 -1661 68.39
0.88 -674.6 -547.6 -791.4 -908.6 -342 -517.8 185.6 -400.6 -644.8 117.2 -97.7 -351.7 273.6 -214.9 -400.6 556.9 -1153 -1163 -1211 136.8
0.885 -820.7 -664.4 -850 -889.1 -68.39 -459.2 469 -283.3 -381 332.2 -97.7 -273.6 459.2 -107.5 -48.85 469 -1104 -869.6 -752.3 0
0.89 -1114 -723 -977.5 -742.6 19.54 -312.7 635.1 -195.4 -351.7 410.4 -361.5 -39.08 449.4 68.39 478.7 312.7 -1163 -517.8 -508.1 -361.5
0.895 -1055 -635.6 -830.5 -488.5 361.5 -146.6 977 58.62 -244.3 449.4 -273.6 -48.85 723 78.16 664.4 0 -869.6 -87.93 -78.16 -381
0.9 -987.3 -498.3 -547.6 -146.6 801.2 175.9 1319 351.7 -19.54 615.5 -293.1 48.85 674.2 107.5 488.5 -234.5 -596 410.4 400.6 -508.1
0.905 -683.9 -273.6 -29.31 224.7 1251 488.5 1768 644.8 429.9 723 78.16 175.9 986.8 9.77 78.16 -596 0 938 1006 -293.1
0.91 -371.3 -205.2 312.7 429.9 1485 596 1739 664.4 342 566.7 351.7 156.3 859.8 -117.2 -254 -947.7 312.7 1192 1231 -293.1
0.915 -117.2 97.7 625.3 674.2 1593 683.9 1700 517.8 58.62 410.4 488.5 351.7 1045 -48.85 -127 -1143 547.1 1251 1221 -254
0.92 -29.31 556.9 596 810.9 1407 615.5 1221 410.4 -381 156.3 498.3 390.8 771.9 0 -273.6 -1172 517.8 1143 771.9 -488.5
0.925 58.62 781.6 517.8 850 1055 410.4 723 97.7 -742.6 -68.39 342 488.5 644.8 -58.62 -97.7 -1114 410.4 810.9 195.4 -655.1
0.93 107.5 840.3 517.8 605.8 820.7 78.16 254 -273.6 -576.5 -283.3 273.6 342 488.5 -185.6 -459.2 -1075 381 302.9 -166.1 -517.8
0.935 332.2 742.6 644.8 527.6 674.2 -214.9 48.85 -635.6 -322.4 -439.7 302.9 254 439.7 -371.3 -596 -1094 586.2 -48.85 -488.5 -234.5
0.94 439.7 615.5 517.8 381 400.6 -596 -469 -1025 -302.9 -655.1 205.2 68.39 273.6 -459.2 -977.5 -1221 615.5 -459.2 -898.9 -19.54
0.945 586.2 596 508.1 234.5 166.1 -810.9 -762.1 -1172 -469 -898.9 234.5 -9.77 117.2 -527.6 -1124 -1387 654.6 -517.8 -1329 -9.77
0.95 576.5 683.9 351.7 127 -97.7 -801.2 -908.6 -1143 -781.6 -1143 332.2 -136.8 0 -556.9 -1085 -1514 566.7 -644.8 -1593 48.85
0.955 644.8 674.2 351.7 -9.77 -97.7 -723 -840.3 -703.5 -830.5 -1192 449.4 -39.08 48.85 -390.8 -1055 -1250 537.4 -655.1 -1622 185.6
0.96 283.3 576.5 97.7 -136.8 -214.9 -429.9 -655.1 -214.9 -1025 -1124 381 -39.08 -19.54 -175.9 -840.3 -879.8 273.6 -605.8 -1573 205.2
0.965 -39.08 322.4 -214.9 -136.8 -156.3 -19.54 -459.2 410.4 -889.1 -713.2 117.2 263.8 48.85 263.8 -723 -273.6 -58.62 -400.6 -1397 0
0.97 -361.5 117.2 -498.3 -214.9 -48.85 136.8 -117.2 742.6 -615.5 -371.3 9.77 136.8 136.8 576.5 -400.6 156.3 -420.1 -351.7 -1377 -127
0.975 -644.8 -166.1 -644.8 -361.5 117.2 156.3 224.7 732.8 -166.1 -19.54 -68.39 107.5 332.2 576.5 -293.1 420.1 -605.8 -439.7 -1211 -19.54
0.98 -742.6 -146.6 -635.6 -390.8 175.9 195.4 576.5 625.3 185.6 302.9 9.77 58.62 429.9 498.3 -234.5 498.3 -869.6 -351.7 -1329 -283.3
0.985 -840.3 -254 -449.4 -508.1 332.2 -9.77 859.8 185.6 410.4 381 29.31 -48.85 449.4 205.2 -283.3 234.5 -850 -332.2 -1290 -254
0.99 -742.6 -97.7 -156.3 -390.8 586.2 -78.16 1104 -117.2 429.9 478.7 146.6 -58.62 566.7 -58.62 -195.4 -107.5 -781.6 -87.93 -1280 -449.4
0.995 -693.7 78.16 58.62 -244.3 859.8 -136.8 1378 -205.2 439.7 556.9 136.8 97.7 547.1 -175.9 -58.62 -498.3 -693.7 205.2 -928.2 -527.6
1 -527.6 214.9 273.6 -136.8 908.6 -273.6 1339 -293.1 332.2 342 166.1 87.93 586.2 -254 -146.6 -1055 -586.2 371.3 -586.2 -517.8
1.005 -478.7 488.5 283.3 117.2 723 -185.6 1221 -136.8 117.2 312.7 117.2 332.2 459.2 -214.9 -117.2 -1358 -615.5 791.4 -244.3 -840.3
1.01 -390.8 449.4 185.6 136.8 508.1 -214.9 1065 -136.8 -9.77 146.6 48.85 244.3 234.5 -166.1 -361.5 -1632 -635.6 850 78.16 -908.6
1.015 58.62 410.4 469 136.8 596 -214.9 1241 -166.1 244.3 -87.93 214.9 136.8 390.8 -205.2 -87.93 -1787 -195.4 781.6 771.9 -488.5
1.02 205.2 263.8 459.2 -39.08 478.7 -283.3 1231 -254 293.1 9.77 322.4 -127 332.2 -302.9 -166.1 -1602 -97.7 596 1085 -302.9
1.025 517.8 58.62 596 -293.1 566.7 -410.4 1339 -390.8 566.7 -68.39 478.7 -214.9 537.4 -537.4 283.3 -1505 127 293.1 1378 58.62
1.03 498.3 -136.8 420.1 -576.5 195.4 -771.9 986.8 -762.1 273.6 -156.3 371.3 -449.4 449.4 -771.9 127 -1397 -68.39 -205.2 1133 117.2
1.035 439.7 -263.8 244.3 -723 -234.5 -947.7 459.2 -1055 -48.85 -224.7 136.8 -283.3 390.8 -762.1 156.3 -1329 -371.3 -605.8 596 39.08
1.04 420.1 -273.6 9.77 -723 -820.7 -1114 -224.7 -1416 -556.9 -508.1 -156.3 -381 97.7 -664.4 156.3 -1270 -508.1 -908.6 -87.93 9.77
1.045 556.9 -205.2 87.93 -469 -1055 -830.5 -664.4 -1622 -947.7 -683.9 -263.8 -185.6 -156.3 -254 117.2 -1114 -429.9 -723 -576.5 -136.8
1.05 918.4 -78.16 420.1 -205.2 -908.6 -478.7 -752.3 -1671 -732.8 -713.2 -58.62 -214.9 0 -9.77 342 -918.4 9.77 -556.9 -605.8 214.9
1.055 938 -58.62 439.7 29.31 -1055 -117.2 -1143 -1495 -977.5 -830.5 -117.2 -214.9 -273.6 166.1 -342 -791.4 107.5 -302.9 -850 214.9
1.06 1085 -48.85 644.8 254 -928.2 332.2 -1133 -898.9 -556.9 -488.5 -9.77 -166.1 -117.2 371.3 -459.2 -381 293.1 -87.93 -655.1 420.1
1.065 1270 -263.8 742.6 244.3 -771.9 615.5 -1085 -332.2 -351.7 -293.1 185.6 -273.6 -39.08 547.1 -683.9 -48.85 283.3 9.77 -537.4 508.1
1.07 1221 -322.4 527.6 283.3 -850 986.8 -1025 420.1 -244.3 146.6 146.6 -195.4 0 840.3 -635.6 381 58.62 117.2 -556.9 322.4
1.075 1114 -469 381 87.93 -664.4 967.3 -615.5 713.2 -48.85 342 234.5 -322.4 195.4 908.6 -39.08 693.7 -39.08 9.77 -449.4 439.7
1.08 713.2 -655.1 -97.7 -117.2 -674.6 928.2 -234.5 938 185.6 576.5 -68.39 -400.6 78.16 781.6 -48.85 986.8 -410.4 -9.77 -390.8 214.9
1.085 107.5 -742.6 -498.3 -312.7 -840.3 683.9 68.39 918.4 390.8 840.3 -508.1 -537.4 -68.39 527.6 -68.39 1045 -840.3 87.93 -312.7 -146.6
1.09 97.7 -810.9 -332.2 -459.2 -508.1 478.7 820.7 850 938 850 -478.7 -547.6 195.4 146.6 -146.6 1026 -596 185.6 459.2 68.39
1.095 39.08 -644.8 -361.5 -312.7 -351.7 508.1 1104 947.7 1104 1104 -527.6 -390.8 273.6 -29.31 -48.85 1045 -508.1 547.1 850 -195.4
1.1 254 -420.1 -107.5 -175.9 9.77 527.6 1436 879.3 1270 977 -254 -185.6 498.3 -156.3 195.4 840.3 -127 752.3 1368 156.3
1.105 439.7 -302.9 -97.7 9.77 146.6 615.5 1221 850 1055 732.8 -146.6 -19.54 478.7 -127 136.8 771.9 9.77 918.4 1387 39.08
1.11 390.8 -224.7 -205.2 156.3 87.93 537.4 918.4 752.3 654.6 498.3 -166.1 78.16 371.3 -185.6 332.2 527.6 19.54 879.3 1143 -58.62
1.115 674.2 -136.8 -97.7 166.1 273.6 322.4 664.4 312.7 459.2 136.8 -39.08 195.4 439.7 -390.8 263.8 342 146.6 615.5 947.7 58.62
1.12 781.6 -58.62 -29.31 87.93 185.6 -136.8 449.4 -332.2 254 -351.7 -9.77 254 556.9 -644.8 547.1 -19.54 185.6 273.6 517.8 68.39
1.125 1114 254 29.31 9.77 97.7 -752.3 127 -1114 -68.39 -898.9 39.08 195.4 596 -898.9 429.9 -449.4 156.3 -127 -68.39 -78.16
1.13 1231 498.3 205.2 -19.54 -29.31 -1358 -224.7 -1895 -185.6 -1319 48.85 117.2 683.9 -1055 312.7 -791.4 205.2 -547.6 -596 -166.1
1.135 1651 693.7 342 -234.5 -273.6 -1974 -762.1 -2570 -175.9 -1710 244.3 -146.6 488.5 -1045 -429.9 -918.4 254 -1104 -1133 19.54
1.14 1505 556.9 166.1 -488.5 -791.4 -2335 -1426 -2892 -244.3 -1895 127 -273.6 214.9 -987.3 -1025 -801.2 58.62 -1671 -1787 205.2
1.145 1417 420.1 39.08 -596 -1085 -2316 -2062 -2785 -273.6 -1739 185.6 -185.6 -117.2 -732.8 -1720 -214.9 -19.54 -1974 -2189 371.3
1.15 1006 78.16 -263.8 -791.4 -1280 -2071 -2413 -2423 -136.8 -1563 156.3 -244.3 -302.9 -527.6 -1563 439.7 0 -2277 -2257 830.5
1.155 625.3 -263.8 -478.7 -820.7 -1367 -1582 -2599 -1700 -48.85 -1348 117.2 -136.8 -381 -244.3 -1124 977 0 -2335 -2247 1045
1.16 146.6 -478.7 -615.5 -655.1 -1299 -889.1 -2638 -644.8 332.2 -635.6 -29.31 -87.93 -527.6 58.62 -1240 1583 0 -2149 -1856 1192
1.165 -58.62 -635.6 -615.5 -517.8 -1143 -273.6 -2501 361.5 683.9 -263.8 0 -97.7 -547.6 273.6 -1025 2032 107.5 -1739 -1387 1163
1.17 -175.9 -801.2 -635.6 -429.9 -1036 205.2 -2267 1104 850 136.8 -185.6 -205.2 -566.7 361.5 -1397 2286 9.77 -1377 -889.1 1075
1.175 -97.7 -655.1 -605.8 -293.1 -850 654.6 -1807 1895 840.3 390.8 -302.9 -244.3 -429.9 459.2 -987.3 2345 -48.85 -810.9 -361.5 762.1
1.18 -87.93 -410.4 -713.2 -127 -791.4 977 -1387 2286 596 498.3 -517.8 -87.93 -439.7 556.9 -469 2228 -263.8 -283.3 117.2 351.7
1.185 166.1 -156.3 -488.5 29.31 -381 1299 -683.9 2735 742.6 674.2 -527.6 -9.77 -58.62 635.1 107.5 2003 -175.9 390.8 830.5 19.54
1.19 273.6 -87.93 -342 166.1 9.77 1456 -78.16 2794 1085 908.6 -527.6 97.7 9.77 664.4 342 1700 -58.62 908.6 1573 -224.7
1.195 459.2 117.2 -9.77 302.9 556.9 1397 478.7 2687 1348 840.3 -342 68.39 361.5 635.1 605.8 1251 214.9 1270 2218 -205.2
1.2 263.8 156.3 48.85 400.6 791.4 1280 810.9 2364 1368 840.3 -410.4 185.6 400.6 644.8 879.3 928.2 195.4 1534 2442 -439.7
1.205 156.3 469 166.1 693.7 938 1182 996.6 1993 928.2 586.2 -390.8 469 381 439.7 1182 488.5 302.9 1886 2325 -752.3
1.21 107.5 625.3 351.7 850 1006 1026 1026 1544 801.2 449.4 -410.4 605.8 273.6 185.6 1319 -146.6 361.5 2012 2306 -957.5
1.215 146.6 928.2 537.4 1045 1016 879.3 1104 1016 654.6 175.9 -234.5 820.7 312.7 -29.31 1133 -713.2 596 2071 2257 -889.1
1.22 263.8 850 713.2 957.5 1006 459.2 1085 381 644.8 -117.2 -107.5 664.4 322.4 -342 1202 -1329 762.1 1749 2062 -713.2
1.225 342 996.6 742.6 889.1 830.5 0 928.2 -166.1 732.8 -283.3 156.3 586.2 410.4 -429.9 957.5 -1485 830.5 1339 1856 -556.9
1.23 351.7 820.7 527.6 410.4 469 -850 693.7 -918.4 508.1 -703.5 127 390.8 420.1 -605.8 1143 -1495 674.2 517.8 1163 -293.1
1.235 195.4 664.4 68.39 -19.54 166.1 -1563 146.6 -1582 254 -879.8 156.3 205.2 224.7 -723 752.3 -1211 312.7 -322.4 390.8 -263.8
1.24 156.3 586.2 -293.1 -439.7 -254 -2169 -351.7 -2159 -58.62 -1085 107.5 166.1 19.54 -713.2 654.6 -801.2 -117.2 -1075 -605.8 -263.8
1.245 -175.9 254 -840.3 -781.6 -713.2 -2638 -1163 -2716 -625.3 -1299 -78.16 39.08 -439.7 -762.1 -48.85 -586.2 -664.4 -1749 -1573 -273.6
1.25 -156.3 254 -898.9 -781.6 -869.6 -2550 -1456 -2658 -713.2 -1153 185.6 117.2 -517.8 -488.5 0 -39.08 -693.7 -2012 -2062 -254
1.255 -263.8 -19.54 -918.4 -879.8 -996.6 -2423 -1739 -2609 -703.5 -1143 97.7 9.77 -723 -478.7 -342 293.1 -732.8 -2355 -2345 39.08
1.26 -410.4 -254 -898.9 -781.6 -1025 -1964 -1729 -1993 -469 -742.6 -19.54 117.2 -918.4 -263.8 -312.7 889.1 -693.7 -2413 -2247 234.5
1.265 -576.5 -644.8 -859.8 -898.9 -967.8 -1544 -1377 -1250 0 -420.1 -293.1 -9.77 -1045 -166.1 -400.6 1251 -713.2 -2394 -1759 556.9
1.27 -762.1 -898.9 -957.5 -830.5 -830.5 -752.3 -1075 -302.9 273.6 87.93 -635.6 146.6 -1192 97.7 -537.4 1690 -820.7 -1895 -1270 478.7
1.275 -967.8 -1182 -947.7 -723 -508.1 -58.62 -342 664.4 537.4 459.2 -742.6 107.5 -1124 263.8 -127 1808 -801.2 -1329 -420.1 625.3
1.28 -1045 -1114 -762.1 -400.6 -205.2 781.6 97.7 1563 683.9 859.8 -830.5 302.9 -967.8 508.1 166.1 2032 -674.6 -381 322.4 439.7
1.285 -1240 -1094 -508.1 -156.3 185.6 1309 527.6 2208 693.7 996.6 -762.1 429.9 -967.8 498.3 166.1 1876 -508.1 381 1124 302.9
1.29 -1064 -1036 0 -19.54 791.4 1593 1104 2452 771.9 810.9 -547.6 273.6 -625.3 410.4 527.6 1690 -39.08 1016 1856 420.1
1.295 -879.8 -723 420.1 283.3 1153 1876 1505 2531 683.9 791.4 -332.2 293.1 -410.4 381 654.6 1505 371.3 1671 2325 263.8
1.3 -732.8 -527.6 556.9 439.7 1485 1915 1817 2384 752.3 576.5 -244.3 156.3 -293.1 205.2 625.3 1182 596 2032 2638 205.2
1.305 -381 -185.6 742.6 742.6 1778 1925 2012 2169 762.1 410.4 -234.5 107.5 -97.7 205.2 586.2 918.4 938 2423 2794 78.16
1.31 -381 107.5 674.2 967.3 1876 1856 1974 1954 781.6 312.7 -136.8 117.2 87.93 87.93 683.9 527.6 1104 2560 2765 -9.77
1.315 -195.4 429.9 967.3 1280 1964 1759 1944 1768 830.5 214.9 107.5 263.8 205.2 97.7 644.8 78.16 1436 2599 2716 39.08
1.32 -322.4 644.8 938 1436 1778 1524 1553 1417 332.2 -78.16 185.6 351.7 127 127 478.7 -400.6 1475 2472 2257 -136.8
1.325 -439.7 791.4 879.3 1544 1407 1251 1124 889.1 -19.54 -312.7 224.7 410.4 -48.85 127 166.1 -791.4 1339 2247 1681 -420.1
1.33 -508.1 889.1 586.2 1436 938 771.9 508.1 156.3 -605.8 -742.6 -19.54 361.5 -234.5 127 -146.6 -1309 1085 1681 986.8 -596
1.335 -381 889.1 459.2 1339 674.2 254 78.16 -400.6 -655.1 -938 39.08 302.9 -185.6 136.8 -605.8 -1612 1016 1124 459.2 -498.3
1.34 -263.8 762.1 312.7 889.1 429.9 -293.1 -175.9 -967.8 -586.2 -1192 -58.62 195.4 -214.9 68.39 -762.1 -1681 771.9 351.7 117.2 -224.7
1.345 -107.5 547.1 576.5 478.7 625.3 -644.8 19.54 -1124 -156.3 -1163 244.3 97.7 78.16 136.8 -703.5 -1436 810.9 -156.3 48.85 263.8
1.35 -556.9 263.8 263.8 117.2 361.5 -781.6 -136.8 -1260 -381 -1094 0 39.08 -156.3 29.31 -771.9 -1133 361.5 -635.6 -488.5 254
1.355 -781.6 -19.54 205.2 -205.2 214.9 -898.9 9.77 -1329 -390.8 -947.7 -146.6 -9.77 -146.6 -97.7 -381 -723 97.7 -1055 -723 439.7
1.36 -1221 -302.9 -156.3 -371.3 -78.16 -762.1 -97.7 -1240 -703.5 -762.1 -429.9 -156.3 -556.9 -244.3 -644.8 -410.4 -361.5 -1309 -1143 332.2
1.365 -1524 -517.8 -469 -429.9 -449.4 -703.5 -127 -1036 -967.8 -576.5 -781.6 -351.7 -801.2 -214.9 -322.4 -107.5 -752.3 -1339 -1505 -9.77
1.37 -1495 -723 -498.3 -576.5 -429.9 -537.4 19.54 -859.8 -879.8 -410.4 -801.2 -556.9 -791.4 -254 -381 117.2 -869.6 -1367 -1299 127
1.375 -1495 -977.5 -625.3 -683.9 -420.1 -342 175.9 -625.3 -810.9 -381 -810.9 -791.4 -859.8 -97.7 -332.2 449.4 -1045 -1231 -1153 117.2
1.38 -1485 -918.4 -498.3 -625.3 -97.7 19.54 615.5 -420.1 -556.9 -293.1 -683.9 -713.2 -644.8 39.08 175.9 566.7 -967.8 -840.3 -644.8 195.4
1.385 -1329 -879.8 -371.3 -488.5 254 410.4 967.3 -156.3 -429.9 -87.93 -615.5 -644.8 -488.5 302.9 185.6 732.8 -859.8 -185.6 -29.31 205.2
1.39 -1064 -713.2 -97.7 -312.7 635.1 762.1 1319 293.1 -332.2 156.3 -459.2 -449.4 -293.1 527.6 488.5 664.4 -566.7 439.7 605.8 166.1
1.395 -732.8 -498.3 97.7 -87.93 918.4 859.8 1407 498.3 -547.6 9.77 -312.7 -400.6 -117.2 547.1 635.1 410.4 -234.5 879.3 1026 166.1
1.4 -615.5 -381 263.8 234.5 869.6 1104 1251 859.8 -771.9 87.93 -254 -205.2 -185.6 723 635.1 244.3 -136.8 1348 1251 -48.85
1.405 -166.1 -361.5 586.2 332.2 1006 1045 1231 947.7 -488.5 58.62 107.5 -97.7 -19.54 703.5 195.4 -19.54 322.4 1505 1710 224.7
1.41 0 -234.5 742.6 400.6 947.7 1055 1045 977 -478.7 58.62 234.5 -97.7 39.08 547.1 48.85 -127 478.7 1612 1778 244.3
