    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.675 -87.93 166.1 381 -136.8 224.7 0 107.5 156.3 78.16 293.1 185.6 127 351.7 19.54 146.6 -39.08 205.2 -19.54 371.3 87.93
0.68 0 293.1 283.3 -68.39 166.1 -19.54 68.39 107.5 -48.85 254 97.7 156.3 332.2 19.54 175.9 -97.7 68.39 48.85 234.5 -87.93
0.685 -68.39 97.7 136.8 -214.9 -9.77 -117.2 -29.31 -58.62 -195.4 68.39 78.16 68.39 302.9 -39.08 146.6 -195.4 -68.39 -127 58.62 -58.62
0.69 0 19.54 9.77 -273.6 -146.6 -175.9 -127 -166.1 -254 -19.54 48.85 -19.54 117.2 -107.5 175.9 -244.3 -195.4 -302.9 -117.2 -19.54
0.695 -205.2 29.31 -175.9 -244.3 -390.8 -97.7 -244.3 -87.93 -400.6 -19.54 -48.85 39.08 9.77 -29.31 58.62 -205.2 -312.7 -224.7 -244.3 -136.8
0.7 19.54 -68.39 -19.54 -302.9 -302.9 -127 -263.8 -175.9 -351.7 -87.93 -156.3 -39.08 -127 -39.08 -68.39 -312.7 -214.9 -283.3 -263.8 -58.62
0.705 -293.1 68.39 9.77 -146.6 -283.3 -19.54 -351.7 -48.85 -371.3 19.54 -146.6 0 -87.93 -9.77 -156.3 -244.3 -136.8 -214.9 -302.9 -78.16
0.71 185.6 29.31 293.1 -97.7 -39.08 -39.08 -312.7 -87.93 -351.7 -136.8 9.77 -19.54 68.39 -48.85 -205.2 -351.7 146.6 -224.7 -234.5 107.5
0.715 78.16 263.8 478.7 97.7 87.93 39.08 -312.7 68.39 -371.3 -68.39 136.8 87.93 97.7 -9.77 -185.6 -205.2 312.7 0 -234.5 19.54
0.72 205.2 263.8 488.5 87.93 19.54 -97.7 -390.8 156.3 -498.3 -136.8 234.5 58.62 58.62 -29.31 -263.8 -127 283.3 -39.08 -312.7 -97.7
0.725 78.16 381 390.8 107.5 -58.62 -195.4 -429.9 244.3 -517.8 -48.85 254 127 9.77 0 -214.9 -39.08 156.3 -19.54 -351.7 -205.2
0.73 185.6 283.3 166.1 -127 -195.4 -469 -449.4 136.8 -429.9 -97.7 185.6 19.54 -78.16 -107.5 -224.7 -29.31 -127 -332.2 -400.6 -136.8
0.735 78.16 214.9 9.77 -283.3 -351.7 -683.9 -449.4 -9.77 -400.6 -97.7 78.16 -39.08 -156.3 -244.3 -146.6 -87.93 -351.7 -508.1 -449.4 -234.5
0.74 -58.62 166.1 -68.39 -322.4 -400.6 -742.6 -400.6 -29.31 -351.7 -117.2 0 -9.77 -214.9 -244.3 -127 -107.5 -498.3 -469 -488.5 -351.7
0.745 58.62 136.8 117.2 -312.7 -214.9 -693.7 -244.3 -127 -185.6 -195.4 166.1 0 -107.5 -381 97.7 -205.2 -332.2 -478.7 -312.7 -156.3
0.75 97.7 244.3 234.5 -127 -39.08 -410.4 -39.08 78.16 -117.2 -68.39 166.1 146.6 -48.85 -185.6 146.6 -107.5 -127 -244.3 -166.1 -146.6
0.755 -29.31 263.8 224.7 -58.62 -19.54 -214.9 -78.16 175.9 -175.9 -107.5 146.6 156.3 -97.7 -87.93 117.2 -87.93 -78.16 -87.93 -87.93 -127
0.76 185.6 156.3 283.3 48.85 107.5 19.54 -19.54 283.3 -156.3 -39.08 195.4 254 -29.31 19.54 97.7 -39.08 29.31 19.54 19.54 -127
0.765 19.54 68.39 156.3 -48.85 48.85 39.08 -175.9 273.6 -224.7 -146.6 185.6 107.5 -97.7 29.31 -78.16 -136.8 -87.93 -136.8 -68.39 -68.39
0.77 107.5 29.31 78.16 -78.16 -39.08 19.54 -322.4 185.6 -381 -234.5 107.5 117.2 -166.1 68.39 -205.2 -136.8 -156.3 -244.3 -205.2 -29.31
0.775 -87.93 -58.62 -127 -234.5 -205.2 -175.9 -439.7 -9.77 -488.5 -293.1 48.85 19.54 -263.8 -97.7 -342 -322.4 -322.4 -459.2 -410.4 -97.7
0.78 78.16 -9.77 -117.2 -107.5 -166.1 -136.8 -351.7 0 -410.4 -175.9 39.08 107.5 -263.8 29.31 -283.3 -127 -302.9 -390.8 -449.4 -244.3
0.785 -78.16 -68.39 -244.3 -166.1 -302.9 -322.4 -361.5 -146.6 -420.1 -214.9 -224.7 48.85 -439.7 -58.62 -322.4 -205.2 -400.6 -527.6 -498.3 -224.7
0.79 68.39 -146.6 -166.1 -87.93 -185.6 -244.3 -146.6 -175.9 -214.9 -136.8 -19.54 78.16 -97.7 -29.31 -68.39 -107.5 -214.9 -508.1 -371.3 -107.5
0.795 -58.62 -68.39 -214.9 -29.31 -205.2 -146.6 -136.8 -29.31 -146.6 9.77 -146.6 136.8 -195.4 107.5 -19.54 -29.31 -205.2 -390.8 -302.9 -185.6
0.8 -87.93 -195.4 -195.4 -78.16 -146.6 -48.85 -68.39 0 -29.31 58.62 0 48.85 -97.7 127 39.08 0 -97.7 -322.4 -166.1 -97.7
0.805 -156.3 -283.3 -234.5 -78.16 -185.6 68.39 -146.6 127 -9.77 136.8 -9.77 39.08 -156.3 175.9 -68.39 19.54 -97.7 -254 -97.7 -87.93
0.81 97.7 -342 -146.6 -78.16 -48.85 107.5 -19.54 117.2 78.16 146.6 19.54 0 -117.2 156.3 -39.08 -48.85 58.62 -244.3 29.31 146.6
0.815 244.3 -254 -29.31 136.8 117.2 302.9 185.6 224.7 185.6 224.7 107.5 146.6 0 234.5 166.1 -39.08 273.6 -9.77 195.4 156.3
0.82 361.5 -351.7 58.62 107.5 244.3 175.9 361.5 58.62 293.1 127 156.3 117.2 156.3 58.62 283.3 -214.9 351.7 9.77 283.3 244.3
0.825 224.7 -273.6 -48.85 166.1 214.9 205.2 381 -19.54 244.3 166.1 58.62 117.2 136.8 58.62 273.6 -224.7 293.1 48.85 312.7 175.9
0.83 -156.3 -410.4 -293.1 -29.31 87.93 19.54 244.3 -244.3 127 48.85 -9.77 -19.54 48.85 -136.8 195.4 -342 39.08 -185.6 205.2 244.3
0.835 -381 -693.7 -498.3 -244.3 -136.8 -244.3 9.77 -469 -58.62 -78.16 -166.1 -332.2 -156.3 -312.7 -127 -420.1 -195.4 -371.3 -19.54 107.5
0.84 -596 -596 -596 -166.1 -342 -234.5 -224.7 -420.1 -254 -39.08 -234.5 -332.2 -283.3 -302.9 -400.6 -224.7 -273.6 -273.6 -254 -97.7
0.845 -576.5 -644.8 -655.1 -244.3 -410.4 -332.2 -400.6 -498.3 -371.3 -117.2 -273.6 -469 -429.9 -332.2 -566.7 -224.7 -302.9 -351.7 -410.4 -58.62
0.85 -420.1 -713.2 -547.6 -195.4 -410.4 -400.6 -478.7 -527.6 -410.4 -195.4 -224.7 -478.7 -390.8 -390.8 -615.5 -214.9 -175.9 -400.6 -420.1 58.62
0.855 -205.2 -615.5 -361.5 -117.2 -263.8 -371.3 -439.7 -537.4 -342 -332.2 -127 -293.1 -400.6 -342 -605.8 -302.9 -48.85 -361.5 -234.5 214.9
0.86 -136.8 -556.9 -459.2 -58.62 -263.8 -283.3 -449.4 -449.4 -312.7 -224.7 -244.3 -87.93 -439.7 -273.6 -586.2 -263.8 -107.5 -185.6 -205.2 107.5
0.865 -136.8 -469 -312.7 -29.31 -48.85 -117.2 -254 -361.5 -127 -234.5 -97.7 156.3 -332.2 -97.7 -381 -205.2 29.31 -136.8 39.08 166.1
0.87 -117.2 -332.2 -244.3 87.93 19.54 78.16 -136.8 -195.4 97.7 -78.16 -87.93 136.8 -185.6 -97.7 -361.5 -273.6 19.54 29.31 166.1 117.2
0.875 -322.4 -488.5 -322.4 -39.08 9.77 87.93 -117.2 -175.9 9.77 -97.7 -117.2 -9.77 -146.6 -146.6 -166.1 -254 -117.2 58.62 166.1 39.08
0.88 -381 -556.9 -234.5 -127 48.85 107.5 -48.85 -117.2 19.54 -87.93 -78.16 -283.3 -156.3 -234.5 -117.2 -342 -205.2 48.85 58.62 -58.62
0.885 -381 -556.9 -254 -117.2 117.2 166.1 0 -29.31 -39.08 -9.77 87.93 -322.4 127 -205.2 19.54 -214.9 -244.3 136.8 107.5 -166.1
0.89 -517.8 -664.4 -371.3 -136.8 9.77 107.5 29.31 0 -68.39 -39.08 -97.7 -351.7 -87.93 -244.3 -19.54 -127 -371.3 97.7 -48.85 -234.5
0.895 -224.7 -410.4 -214.9 29.31 156.3 146.6 136.8 87.93 127 58.62 39.08 -146.6 127 -195.4 166.1 -19.54 -224.7 224.7 117.2 -205.2
0.9 -478.7 -508.1 -254 -58.62 136.8 -127 234.5 -68.39 254 -136.8 0 -195.4 117.2 -302.9 283.3 -107.5 -175.9 87.93 117.2 -29.31
0.905 -302.9 -527.6 -254 -146.6 78.16 -244.3 224.7 -136.8 322.4 -234.5 -48.85 -166.1 166.1 -322.4 615.5 -146.6 -185.6 -58.62 127 58.62
0.91 -469 -449.4 -342 -214.9 -78.16 -351.7 39.08 -185.6 244.3 -322.4 -107.5 -175.9 29.31 -342 439.7 -156.3 -322.4 -205.2 -48.85 29.31
0.915 -566.7 -332.2 -576.5 -293.1 -351.7 -400.6 -263.8 -175.9 -39.08 -351.7 -263.8 -224.7 -166.1 -342 146.6 -156.3 -586.2 -273.6 -244.3 -175.9
0.92 -136.8 -175.9 -410.4 -244.3 -244.3 -361.5 -244.3 -156.3 9.77 -381 -166.1 -185.6 -136.8 -263.8 -78.16 -48.85 -429.9 -234.5 -166.1 -146.6
0.925 -195.4 -156.3 -390.8 -136.8 -224.7 -205.2 -283.3 -117.2 -87.93 -459.2 -214.9 -263.8 -205.2 -224.7 -263.8 -48.85 -381 -175.9 -224.7 -146.6
0.93 68.39 -97.7 -185.6 -19.54 -58.62 -87.93 -166.1 -166.1 -97.7 -635.6 -166.1 -185.6 -117.2 -185.6 -224.7 -78.16 -117.2 -146.6 -136.8 78.16
0.935 117.2 -156.3 -58.62 29.31 68.39 68.39 -29.31 -156.3 0 -596 9.77 -146.6 0 -78.16 -9.77 78.16 39.08 0 -48.85 97.7
0.94 87.93 87.93 78.16 361.5 175.9 351.7 87.93 68.39 48.85 -361.5 -97.7 136.8 39.08 117.2 -48.85 214.9 234.5 224.7 68.39 0
0.945 312.7 244.3 175.9 488.5 224.7 478.7 205.2 205.2 185.6 -175.9 -78.16 214.9 127 283.3 58.62 381 439.7 312.7 263.8 68.39
0.95 224.7 332.2 146.6 547.1 166.1 488.5 185.6 332.2 234.5 -9.77 -127 361.5 97.7 381 -78.16 400.6 381 381 302.9 -29.31
0.955 146.6 244.3 342 410.4 254 332.2 322.4 302.9 371.3 -39.08 -29.31 214.9 234.5 195.4 244.3 293.1 488.5 263.8 459.2 205.2
0.96 117.2 146.6 175.9 302.9 87.93 254 175.9 312.7 244.3 68.39 -107.5 195.4 58.62 146.6 29.31 312.7 263.8 361.5 254 -29.31
0.965 48.85 9.77 342 175.9 175.9 117.2 185.6 254 283.3 -9.77 97.7 107.5 78.16 19.54 146.6 244.3 302.9 234.5 214.9 127
0.97 0 87.93 302.9 234.5 146.6 195.4 107.5 283.3 175.9 78.16 -29.31 166.1 -166.1 87.93 185.6 361.5 283.3 342 146.6 29.31
0.975 263.8 302.9 488.5 390.8 254 263.8 136.8 244.3 146.6 19.54 234.5 214.9 146.6 175.9 185.6 371.3 439.7 273.6 166.1 117.2
0.98 283.3 449.4 674.2 390.8 439.7 244.3 214.9 195.4 175.9 39.08 214.9 361.5 175.9 322.4 342 429.9 635.1 332.2 254 97.7
0.985 478.7 439.7 820.7 322.4 664.4 244.3 449.4 205.2 361.5 136.8 449.4 342 498.3 293.1 410.4 410.4 664.4 293.1 410.4 244.3
0.99 342 342 781.6 127 762.1 205.2 596 244.3 498.3 205.2 537.4 234.5 635.1 283.3 478.7 420.1 537.4 224.7 556.9 263.8
0.995 556.9 146.6 703.5 -87.93 791.4 136.8 752.3 205.2 566.7 205.2 566.7 146.6 742.6 205.2 664.4 283.3 439.7 107.5 644.8 322.4
1 332.2 117.2 351.7 -68.39 508.1 234.5 547.1 312.7 410.4 312.7 293.1 136.8 469 254 429.9 361.5 78.16 156.3 439.7 19.54
1.005 263.8 78.16 117.2 -39.08 214.9 224.7 332.2 273.6 322.4 195.4 166.1 166.1 312.7 185.6 429.9 342 -29.31 -19.54 263.8 19.54
1.01 175.9 185.6 48.85 166.1 9.77 322.4 166.1 351.7 273.6 205.2 39.08 263.8 136.8 214.9 214.9 381 -48.85 -39.08 185.6 29.31
1.015 175.9 322.4 29.31 283.3 -48.85 420.1 78.16 449.4 254 224.7 -68.39 342 48.85 273.6 87.93 469 68.39 87.93 185.6 9.77
1.02 136.8 361.5 146.6 410.4 -19.54 517.8 9.77 713.2 254 332.2 -19.54 410.4 48.85 371.3 48.85 654.6 175.9 400.6 214.9 -166.1
1.025 478.7 488.5 351.7 390.8 214.9 537.4 156.3 752.3 322.4 342 127 361.5 175.9 420.1 117.2 693.7 429.9 469 351.7 -9.77
1.03 576.5 420.1 381 293.1 234.5 390.8 156.3 625.3 205.2 273.6 87.93 244.3 156.3 390.8 175.9 547.1 371.3 498.3 342 0
1.035 596 390.8 420.1 244.3 293.1 244.3 185.6 429.9 185.6 244.3 214.9 224.7 273.6 351.7 293.1 488.5 429.9 478.7 322.4 39.08
1.04 615.5 439.7 342 78.16 273.6 39.08 156.3 166.1 117.2 97.7 254 127 205.2 205.2 97.7 263.8 342 371.3 244.3 29.31
1.045 361.5 127 254 87.93 283.3 -19.54 205.2 -29.31 156.3 68.39 156.3 156.3 254 146.6 175.9 146.6 302.9 234.5 205.2 117.2
1.05 175.9 156.3 234.5 166.1 312.7 9.77 234.5 -87.93 205.2 48.85 166.1 185.6 254 127 175.9 146.6 214.9 156.3 107.5 127
1.055 254 195.4 312.7 234.5 371.3 166.1 322.4 0 293.1 97.7 244.3 283.3 332.2 195.4 214.9 156.3 283.3 166.1 224.7 175.9
1.06 107.5 342 254 273.6 312.7 302.9 312.7 146.6 214.9 195.4 127 302.9 156.3 254 244.3 214.9 263.8 322.4 185.6 0
1.065 185.6 351.7 322.4 68.39 351.7 312.7 390.8 214.9 322.4 273.6 322.4 146.6 322.4 214.9 185.6 224.7 351.7 283.3 381 156.3
1.07 273.6 508.1 244.3 175.9 302.9 547.1 429.9 517.8 332.2 605.8 127 175.9 156.3 361.5 78.16 390.8 302.9 400.6 517.8 78.16
1.075 244.3 371.3 244.3 117.2 312.7 517.8 469 615.5 342 625.3 68.39 117.2 175.9 381 39.08 420.1 312.7 459.2 644.8 68.39
1.08 342 508.1 293.1 351.7 332.2 762.1 488.5 791.4 381 791.4 29.31 342 214.9 556.9 185.6 566.7 361.5 674.2 683.9 -107.5
1.085 478.7 742.6 400.6 508.1 351.7 791.4 410.4 732.8 351.7 723 58.62 429.9 224.7 654.6 244.3 527.6 566.7 635.1 664.4 48.85
1.09 469 732.8 400.6 625.3 185.6 723 224.7 556.9 185.6 586.2 19.54 459.2 117.2 596 175.9 390.8 527.6 478.7 420.1 48.85
1.095 498.3 810.9 449.4 635.1 302.9 605.8 263.8 390.8 263.8 508.1 224.7 400.6 273.6 537.4 283.3 293.1 596 390.8 361.5 107.5
1.1 439.7 498.3 332.2 332.2 214.9 214.9 293.1 97.7 273.6 293.1 234.5 175.9 254 293.1 224.7 117.2 410.4 107.5 185.6 185.6
1.105 244.3 351.7 205.2 146.6 166.1 9.77 332.2 -19.54 273.6 244.3 175.9 29.31 244.3 175.9 244.3 78.16 185.6 -58.62 97.7 205.2
1.11 224.7 136.8 -29.31 -146.6 -9.77 -214.9 205.2 -146.6 156.3 48.85 58.62 -107.5 29.31 29.31 107.5 -29.31 -97.7 -381 -58.62 234.5
1.115 -68.39 -58.62 -9.77 -351.7 -78.16 -429.9 146.6 -351.7 39.08 -127 19.54 -244.3 -48.85 -58.62 48.85 -146.6 -78.16 -508.1 -19.54 429.9
1.12 68.39 39.08 -136.8 -283.3 -224.7 -302.9 -29.31 -273.6 -224.7 -185.6 -234.5 -146.6 -254 -9.77 -205.2 -97.7 -175.9 -371.3 -195.4 175.9
1.125 87.93 39.08 19.54 -195.4 -156.3 -117.2 58.62 -175.9 -127 -136.8 -87.93 -19.54 -175.9 117.2 -58.62 39.08 9.77 -263.8 -9.77 312.7
1.13 234.5 -9.77 48.85 -224.7 -97.7 -58.62 48.85 -175.9 -136.8 -244.3 -175.9 -117.2 -185.6 78.16 -87.93 -107.5 48.85 -302.9 58.62 400.6
1.135 342 -19.54 97.7 -185.6 -58.62 58.62 0 -117.2 -146.6 -195.4 -107.5 -68.39 -156.3 78.16 -48.85 -48.85 39.08 -244.3 87.93 351.7
1.14 293.1 107.5 87.93 -29.31 -48.85 214.9 -87.93 87.93 -127 9.77 -97.7 19.54 -263.8 185.6 -97.7 48.85 29.31 58.62 58.62 127
1.145 332.2 107.5 146.6 -97.7 -78.16 -19.54 -214.9 -127 -342 -234.5 -39.08 -87.93 -283.3 -9.77 -234.5 -166.1 107.5 -97.7 -58.62 244.3
1.15 156.3 420.1 117.2 107.5 -97.7 48.85 -273.6 -19.54 -332.2 -87.93 -87.93 48.85 -361.5 78.16 -361.5 -87.93 146.6 0 -127 117.2
1.155 234.5 488.5 185.6 263.8 -48.85 29.31 -156.3 -19.54 -273.6 -29.31 29.31 156.3 -283.3 107.5 -175.9 -39.08 224.7 19.54 -107.5 58.62
1.16 146.6 478.7 136.8 332.2 -39.08 78.16 39.08 97.7 166.1 244.3 48.85 175.9 -117.2 156.3 -68.39 68.39 195.4 136.8 -29.31 -127
1.165 117.2 664.4 117.2 537.4 39.08 381 214.9 420.1 361.5 615.5 48.85 390.8 58.62 342 146.6 342 97.7 361.5 117.2 -390.8
1.17 -39.08 478.7 -97.7 469 -9.77 508.1 205.2 508.1 273.6 683.9 -97.7 361.5 -58.62 439.7 19.54 488.5 -127 429.9 127 -488.5
1.175 0 537.4 -195.4 429.9 68.39 635.1 390.8 771.9 508.1 928.2 -29.31 390.8 29.31 547.1 146.6 703.5 -205.2 576.5 273.6 -596
1.18 9.77 469 -185.6 322.4 48.85 586.2 322.4 713.2 205.2 771.9 -39.08 273.6 0 429.9 156.3 644.8 -273.6 517.8 234.5 -566.7
1.185 39.08 322.4 -127 97.7 58.62 390.8 342 547.1 117.2 498.3 39.08 205.2 19.54 302.9 205.2 508.1 -205.2 400.6 283.3 -371.3
1.19 263.8 254 -58.62 68.39 87.93 234.5 263.8 478.7 146.6 410.4 107.5 195.4 29.31 214.9 302.9 429.9 -48.85 254 332.2 -136.8
1.195 312.7 185.6 -58.62 -58.62 -107.5 39.08 29.31 127 -107.5 -48.85 -136.8 19.54 -107.5 0 87.93 78.16 9.77 39.08 136.8 -48.85
1.2 39.08 175.9 -136.8 -78.16 -312.7 -166.1 -283.3 -146.6 -322.4 -342 -234.5 0 -351.7 -156.3 -205.2 -175.9 0 -58.62 -117.2 -19.54
1.205 39.08 332.2 -97.7 136.8 -381 -156.3 -439.7 -185.6 -400.6 -410.4 -351.7 68.39 -390.8 -146.6 -410.4 -283.3 58.62 9.77 -263.8 -127
1.21 -58.62 469 -127 214.9 -469 -195.4 -556.9 -205.2 -420.1 -381 -244.3 127 -410.4 -107.5 -439.7 -283.3 29.31 29.31 -322.4 -166.1
1.215 224.7 547.1 29.31 293.1 -273.6 -195.4 -400.6 -175.9 -293.1 -312.7 9.77 195.4 -224.7 -107.5 -302.9 -263.8 97.7 29.31 -263.8 -117.2
1.22 342 527.6 156.3 205.2 -127 -224.7 -283.3 -117.2 -185.6 -195.4 254 97.7 107.5 -97.7 -9.77 -185.6 78.16 87.93 -224.7 -214.9
1.225 78.16 351.7 -117.2 -68.39 -351.7 -400.6 -439.7 -185.6 -410.4 -263.8 78.16 -117.2 -87.93 -273.6 -263.8 -156.3 -293.1 -166.1 -498.3 -322.4
1.23 29.31 136.8 -136.8 -244.3 -312.7 -429.9 -332.2 -146.6 -371.3 -224.7 -78.16 -205.2 -29.31 -263.8 -156.3 -97.7 -390.8 -293.1 -439.7 -214.9
1.235 -400.6 -136.8 -469 -488.5 -605.8 -527.6 -556.9 -224.7 -537.4 -420.1 -283.3 -273.6 -263.8 -312.7 -478.7 -117.2 -703.5 -420.1 -615.5 -283.3
1.24 -234.5 -107.5 -420.1 -498.3 -488.5 -420.1 -439.7 -97.7 -449.4 -429.9 -302.9 -283.3 -244.3 -244.3 -478.7 -87.93 -517.8 -332.2 -469 -166.1
1.245 -254 107.5 -244.3 -244.3 -361.5 -146.6 -351.7 78.16 -351.7 -293.1 -293.1 -107.5 -478.7 -78.16 -439.7 29.31 -371.3 -166.1 -302.9 -166.1
1.25 -48.85 166.1 224.7 29.31 107.5 0 -39.08 214.9 -19.54 -166.1 166.1 58.62 -58.62 -29.31 -283.3 29.31 87.93 39.08 48.85 68.39
1.255 117.2 332.2 342 195.4 224.7 107.5 48.85 293.1 78.16 -29.31 234.5 97.7 -97.7 -19.54 -195.4 -9.77 254 195.4 224.7 29.31
1.26 195.4 302.9 498.3 302.9 410.4 185.6 224.7 410.4 254 205.2 390.8 195.4 107.5 39.08 0 58.62 420.1 381 371.3 9.77
1.265 312.7 254 351.7 205.2 293.1 29.31 146.6 322.4 234.5 205.2 381 68.39 107.5 -48.85 48.85 -39.08 283.3 312.7 322.4 -48.85
1.27 293.1 254 283.3 166.1 283.3 29.31 185.6 381 302.9 224.7 293.1 9.77 117.2 -78.16 97.7 -68.39 254 283.3 371.3 -19.54
1.275 205.2 283.3 273.6 136.8 390.8 58.62 283.3 351.7 361.5 283.3 273.6 0 224.7 -48.85 127 -9.77 214.9 361.5 381 -58.62
1.28 78.16 254 283.3 136.8 420.1 117.2 371.3 283.3 342 214.9 254 9.77 293.1 -9.77 127 -58.62 254 410.4 429.9 -19.54
1.285 439.7 293.1 586.2 214.9 791.4 244.3 644.8 332.2 537.4 244.3 469 107.5 625.3 117.2 312.7 9.77 478.7 547.1 664.4 166.1
1.29 97.7 273.6 449.4 312.7 683.9 488.5 576.5 371.3 449.4 342 478.7 175.9 547.1 273.6 205.2 127 381 615.5 547.1 29.31
1.295 166.1 136.8 400.6 302.9 693.7 420.1 556.9 273.6 420.1 263.8 429.9 97.7 556.9 283.3 293.1 117.2 371.3 635.1 517.8 78.16
1.3 -9.77 117.2 263.8 322.4 498.3 576.5 400.6 322.4 302.9 293.1 205.2 97.7 371.3 302.9 97.7 136.8 224.7 713.2 332.2 -195.4
1.305 -127 -68.39 166.1 68.39 332.2 293.1 293.1 -29.31 254 39.08 68.39 -166.1 312.7 9.77 195.4 -127 156.3 429.9 214.9 -19.54
1.31 0 224.7 48.85 273.6 136.8 429.9 156.3 97.7 117.2 195.4 -117.2 78.16 185.6 127 185.6 -68.39 156.3 498.3 127 -195.4
1.315 -29.31 78.16 -146.6 29.31 -97.7 195.4 -48.85 -58.62 29.31 0 -156.3 -107.5 78.16 -78.16 146.6 -273.6 -9.77 234.5 -19.54 -175.9
1.32 -48.85 166.1 -146.6 0 -146.6 166.1 -195.4 -29.31 -19.54 48.85 -127 -136.8 0 -78.16 68.39 -185.6 -29.31 273.6 -48.85 -234.5
1.325 -254 117.2 -166.1 0 -214.9 117.2 -302.9 -39.08 -127 48.85 -156.3 -175.9 -97.7 -48.85 -87.93 -68.39 -29.31 205.2 -87.93 -156.3
1.33 -127 97.7 0 -19.54 0 117.2 -185.6 0 -9.77 0 -29.31 -224.7 48.85 -19.54 -68.39 -39.08 29.31 175.9 107.5 29.31
1.335 -78.16 39.08 -19.54 0 78.16 39.08 -156.3 29.31 0 19.54 9.77 -185.6 97.7 -9.77 -107.5 -78.16 87.93 205.2 136.8 97.7
1.34 -156.3 -195.4 87.93 -29.31 263.8 -9.77 -29.31 -19.54 127 -39.08 166.1 -234.5 214.9 -68.39 -39.08 -195.4 146.6 185.6 205.2 107.5
1.345 -97.7 39.08 107.5 68.39 254 68.39 0 -9.77 117.2 -39.08 136.8 -107.5 195.4 -97.7 39.08 -224.7 87.93 244.3 97.7 -48.85
1.35 -9.77 29.31 302.9 234.5 459.2 234.5 166.1 127 195.4 78.16 273.6 -29.31 449.4 0 283.3 -195.4 214.9 332.2 175.9 -48.85
1.355 39.08 29.31 244.3 175.9 429.9 175.9 166.1 0 175.9 -58.62 273.6 -107.5 566.7 -166.1 400.6 -263.8 156.3 195.4 117.2 -29.31
1.36 244.3 68.39 293.1 195.4 449.4 234.5 224.7 68.39 175.9 -68.39 263.8 -19.54 566.7 -117.2 527.6 -195.4 185.6 263.8 156.3 -39.08
1.365 48.85 -332.2 29.31 -107.5 244.3 -107.5 19.54 -175.9 117.2 -332.2 78.16 -322.4 322.4 -439.7 351.7 -400.6 -39.08 -146.6 -19.54 195.4
1.37 -29.31 -498.3 87.93 -224.7 205.2 -205.2 58.62 -175.9 175.9 -312.7 136.8 -312.7 127 -390.8 185.6 -342 -19.54 -244.3 156.3 361.5
1.375 -205.2 -498.3 -39.08 -166.1 39.08 -107.5 -39.08 -29.31 156.3 -39.08 -48.85 -351.7 -117.2 -263.8 -48.85 -97.7 -234.5 -146.6 58.62 29.31
1.38 -322.4 -537.4 -87.93 -263.8 -97.7 -214.9 -48.85 -39.08 127 68.39 -68.39 -410.4 -185.6 -254 -166.1 -68.39 -351.7 -234.5 19.54 -29.31
1.385 -400.6 -293.1 127 -68.39 19.54 -58.62 97.7 97.7 234.5 214.9 29.31 -263.8 -97.7 -9.77 -19.54 127 -166.1 -97.7 107.5 -97.7
1.39 -342 -87.93 0 9.77 -87.93 -48.85 -78.16 68.39 78.16 136.8 -29.31 -185.6 -166.1 -9.77 -58.62 -39.08 -195.4 -175.9 -78.16 -166.1
