    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.895 -48.85 39.08 234.5 -214.9 263.8 68.39 127 -322.4 -224.7 -205.2 947.7 -127 498.3 0 -322.4 87.93 107.5 -39.08 -107.5 -146.6
0.9 -48.85 -234.5 -78.16 -224.7 -136.8 39.08 -136.8 -214.9 -117.2 -29.31 322.4 214.9 166.1 146.6 -361.5 371.3 29.31 0 -136.8 -39.08
0.905 -39.08 19.54 -293.1 -429.9 -185.6 58.62 -19.54 -97.7 -39.08 156.3 195.4 156.3 195.4 342 -508.1 498.3 -29.31 87.93 -117.2 29.31
0.91 -332.2 -244.3 -293.1 68.39 -185.6 332.2 58.62 205.2 -58.62 322.4 -224.7 469 -9.77 517.8 -400.6 674.2 -68.39 302.9 -19.54 -48.85
0.915 -302.9 -78.16 -224.7 -117.2 -117.2 273.6 97.7 244.3 -19.54 156.3 -254 -214.9 -332.2 381 -410.4 498.3 -39.08 381 58.62 -29.31
0.92 29.31 -68.39 117.2 420.1 234.5 801.2 381 635.1 -547.6 566.7 -87.93 361.5 -156.3 478.7 -175.9 635.1 185.6 742.6 293.1 -214.9
0.925 -48.85 68.39 -127 117.2 -87.93 420.1 -19.54 488.5 29.31 68.39 -263.8 -175.9 -244.3 224.7 -322.4 429.9 -39.08 498.3 0 -322.4
0.93 449.4 -78.16 156.3 293.1 136.8 615.5 244.3 683.9 156.3 469 -224.7 537.4 -400.6 556.9 -166.1 752.3 205.2 635.1 234.5 -195.4
0.935 263.8 -420.1 -293.1 -234.5 -166.1 175.9 -156.3 420.1 166.1 107.5 48.85 146.6 -9.77 214.9 -361.5 566.7 -214.9 263.8 -97.7 -263.8
0.94 127 -361.5 -244.3 97.7 -254 351.7 -175.9 527.6 508.1 175.9 -39.08 390.8 -68.39 478.7 -273.6 771.9 -78.16 361.5 9.77 -244.3
0.945 429.9 205.2 166.1 312.7 322.4 732.8 439.7 840.3 996.6 644.8 381 195.4 -29.31 537.4 -351.7 889.1 263.8 732.8 351.7 -302.9
0.95 312.7 390.8 107.5 224.7 19.54 537.4 29.31 586.2 732.8 312.7 410.4 9.77 547.1 312.7 -136.8 820.7 127 556.9 195.4 -283.3
0.955 390.8 869.6 332.2 586.2 410.4 889.1 459.2 977 1085 879.3 263.8 48.85 185.6 371.3 -205.2 947.7 263.8 977 410.4 -478.7
0.96 439.7 332.2 459.2 136.8 322.4 351.7 224.7 527.6 527.6 508.1 117.2 -390.8 742.6 29.31 -48.85 654.6 244.3 547.1 293.1 -234.5
0.965 361.5 244.3 293.1 166.1 19.54 302.9 -175.9 429.9 195.4 302.9 -390.8 -556.9 244.3 -68.39 -517.8 449.4 127 302.9 58.62 -371.3
0.97 332.2 195.4 302.9 332.2 9.77 273.6 -195.4 400.6 -78.16 371.3 -371.3 -840.3 127 -39.08 -537.4 351.7 244.3 224.7 19.54 -273.6
0.975 674.2 234.5 517.8 488.5 -39.08 332.2 -361.5 234.5 146.6 146.6 117.2 -332.2 127 0 -478.7 195.4 381 58.62 -48.85 -342
0.98 390.8 19.54 205.2 469 -214.9 166.1 -498.3 29.31 -68.39 87.93 -97.7 -556.9 -205.2 -87.93 -439.7 87.93 283.3 -78.16 -234.5 -322.4
0.985 107.5 390.8 332.2 635.1 -127 400.6 -332.2 58.62 283.3 312.7 390.8 -244.3 -19.54 29.31 -127 68.39 224.7 -87.93 -263.8 -410.4
0.99 -166.1 78.16 -87.93 263.8 -400.6 97.7 -586.2 -224.7 -263.8 -156.3 -254 -508.1 -361.5 -87.93 -351.7 9.77 -87.93 -400.6 -517.8 -469
0.995 -146.6 469 254 185.6 48.85 283.3 -136.8 -48.85 -576.5 -136.8 -58.62 -459.2 29.31 -29.31 -97.7 0 107.5 -185.6 -185.6 -342
1 -283.3 224.7 -244.3 -29.31 -469 136.8 -459.2 -107.5 -302.9 -342 -136.8 -625.3 -214.9 -29.31 -469 48.85 -273.6 -400.6 -469 -449.4
1.005 -97.7 254 48.85 -39.08 -263.8 58.62 -342 -87.93 -556.9 -332.2 -19.54 -732.8 -97.7 -68.39 -302.9 -156.3 -136.8 -449.4 -283.3 -234.5
1.01 -127 -146.6 224.7 -29.31 -234.5 -9.77 -244.3 -68.39 68.39 -107.5 625.3 -87.93 322.4 19.54 -234.5 -97.7 29.31 -469 -156.3 68.39
1.015 -234.5 -224.7 -29.31 -420.1 -332.2 -214.9 -234.5 -87.93 156.3 156.3 -156.3 -732.8 -351.7 -78.16 -498.3 -234.5 -166.1 -420.1 -234.5 78.16
1.02 -185.6 -498.3 214.9 -508.1 -136.8 -342 -283.3 -156.3 175.9 342 127 -371.3 322.4 -87.93 58.62 -273.6 -87.93 -469 -127 244.3
1.025 107.5 -801.2 9.77 -547.6 -48.85 -498.3 -78.16 -205.2 107.5 498.3 -312.7 -840.3 -166.1 -166.1 -146.6 -254 -136.8 -459.2 -78.16 469
1.03 -205.2 -879.8 -195.4 -586.2 -166.1 -459.2 -214.9 -58.62 478.7 664.4 -78.16 -703.5 -58.62 -97.7 175.9 -146.6 -293.1 -244.3 -68.39 390.8
1.035 -58.62 -820.7 -185.6 -537.4 -185.6 -420.1 -214.9 58.62 351.7 791.4 195.4 -713.2 234.5 -185.6 390.8 -78.16 -381 -117.2 -136.8 351.7
1.04 -263.8 -508.1 -390.8 -332.2 -234.5 -166.1 -283.3 361.5 244.3 879.3 58.62 -478.7 19.54 97.7 205.2 156.3 -400.6 127 -136.8 127
1.045 -312.7 -19.54 -322.4 -273.6 -166.1 -146.6 -185.6 400.6 332.2 898.9 -9.77 -205.2 39.08 9.77 244.3 127 -390.8 273.6 -136.8 29.31
1.05 -537.4 -185.6 -244.3 -254 -146.6 -205.2 -273.6 293.1 29.31 605.8 97.7 -195.4 107.5 48.85 175.9 166.1 -302.9 87.93 -117.2 156.3
1.055 -410.4 -185.6 -361.5 -283.3 -244.3 -459.2 -390.8 -58.62 -68.39 185.6 -48.85 -342 -48.85 -78.16 205.2 -127 -322.4 -127 -283.3 97.7
1.06 -703.5 -674.6 -410.4 -508.1 -214.9 -674.6 -302.9 -302.9 87.93 58.62 68.39 -615.5 0 -312.7 381 -205.2 -410.4 -302.9 -312.7 263.8
1.065 -625.3 -820.7 -420.1 -635.6 -185.6 -723 -244.3 -410.4 175.9 -39.08 -449.4 -478.7 -498.3 -371.3 605.8 -273.6 -410.4 -351.7 -361.5 254
1.07 -840.3 -957.5 -254 -371.3 78.16 -527.6 -48.85 -361.5 107.5 -58.62 -58.62 -869.6 -29.31 -459.2 801.2 -293.1 -293.1 -205.2 -263.8 175.9
1.075 -781.6 -1153 -508.1 -283.3 -175.9 -371.3 -156.3 -283.3 -107.5 -117.2 -381 -596 -195.4 -283.3 801.2 -166.1 -429.9 -68.39 -410.4 -97.7
1.08 -742.6 -576.5 -371.3 -146.6 -97.7 -312.7 -97.7 -302.9 -224.7 -136.8 -488.5 -361.5 -87.93 -361.5 879.3 -302.9 -302.9 -9.77 -293.1 -97.7
1.085 -732.8 -537.4 -850 -58.62 -361.5 -87.93 -205.2 -127 -547.6 -78.16 -625.3 -488.5 -655.1 -156.3 107.5 -254 -439.7 166.1 -410.4 -429.9
1.09 -605.8 166.1 -488.5 -156.3 -185.6 -146.6 -224.7 -312.7 -195.4 -312.7 -566.7 -361.5 -29.31 -283.3 635.1 -351.7 -273.6 -58.62 -322.4 -254
1.095 -459.2 439.7 -498.3 -214.9 -136.8 -117.2 -185.6 -263.8 -234.5 -312.7 -537.4 -254 -420.1 -312.7 166.1 -488.5 -224.7 -78.16 -244.3 -214.9
1.1 -1075 478.7 -371.3 -48.85 -156.3 -78.16 -322.4 -244.3 -537.4 -449.4 -214.9 -136.8 -97.7 -127 381 -205.2 -244.3 -19.54 -322.4 -439.7
1.105 -429.9 29.31 -244.3 -449.4 -175.9 -586.2 -420.1 -703.5 -723 -1085 -146.6 -283.3 175.9 -596 439.7 -527.6 -136.8 -644.8 -244.3 166.1
1.11 -566.7 -39.08 -390.8 -195.4 -195.4 -547.6 -332.2 -625.3 -576.5 -1006 68.39 68.39 -58.62 -185.6 293.1 -244.3 -166.1 -566.7 -283.3 29.31
1.115 -136.8 -146.6 -185.6 -117.2 -68.39 -459.2 -185.6 -537.4 -615.5 -1025 48.85 97.7 -214.9 -224.7 78.16 -234.5 87.93 -693.7 -48.85 283.3
1.12 429.9 -488.5 156.3 214.9 156.3 -302.9 -19.54 -449.4 -136.8 -1064 312.7 107.5 -97.7 0 107.5 -39.08 517.8 -693.7 224.7 478.7
1.125 869.6 156.3 605.8 117.2 361.5 -302.9 127 -429.9 -146.6 -850 381 -48.85 -234.5 -136.8 97.7 -185.6 693.7 -723 322.4 556.9
1.13 869.6 -195.4 703.5 322.4 400.6 -185.6 273.6 -273.6 205.2 -810.9 -810.9 -39.08 -332.2 -78.16 224.7 -87.93 703.5 -488.5 400.6 478.7
1.135 547.1 644.8 947.7 136.8 683.9 -156.3 478.7 -263.8 224.7 -664.4 -635.6 498.3 -263.8 -78.16 332.2 -234.5 635.1 -371.3 478.7 527.6
1.14 342 58.62 107.5 -234.5 0 -439.7 146.6 -439.7 234.5 -801.2 -771.9 -351.7 -78.16 -449.4 263.8 -322.4 29.31 -351.7 68.39 351.7
1.145 -87.93 175.9 97.7 -39.08 175.9 -214.9 283.3 -185.6 429.9 -429.9 -429.9 19.54 -29.31 -224.7 371.3 -117.2 -136.8 -19.54 68.39 117.2
1.15 0 234.5 -117.2 -146.6 234.5 -78.16 625.3 -58.62 -136.8 -263.8 508.1 -87.93 19.54 -205.2 127 9.77 -166.1 87.93 146.6 156.3
1.155 -185.6 -312.7 -185.6 -39.08 -195.4 -166.1 -146.6 -166.1 127 -498.3 830.5 -29.31 400.6 -166.1 459.2 0 -302.9 -166.1 -195.4 -87.93
1.16 166.1 -205.2 78.16 234.5 156.3 29.31 214.9 -39.08 68.39 -234.5 263.8 302.9 48.85 48.85 342 146.6 29.31 -19.54 48.85 48.85
1.165 156.3 -78.16 58.62 224.7 -156.3 -78.16 -381 -87.93 -107.5 -332.2 -58.62 420.1 9.77 -29.31 420.1 117.2 -68.39 -214.9 -263.8 -156.3
1.17 78.16 -205.2 -127 -87.93 -263.8 -351.7 -371.3 -254 117.2 -342 -820.7 136.8 58.62 -254 312.7 -156.3 -234.5 -342 -400.6 -78.16
1.175 58.62 537.4 -322.4 254 -410.4 19.54 -439.7 0 -332.2 -68.39 -547.6 654.6 -127 244.3 -97.7 342 -322.4 -68.39 -478.7 -459.2
1.18 -97.7 556.9 -498.3 117.2 -488.5 -39.08 -420.1 -9.77 -566.7 -205.2 -527.6 625.3 -117.2 39.08 -234.5 19.54 -537.4 -9.77 -537.4 -635.6
1.185 -283.3 615.5 -537.4 78.16 -302.9 -39.08 -293.1 -87.93 -488.5 -322.4 19.54 302.9 224.7 -68.39 -166.1 -58.62 -459.2 -29.31 -361.5 -381
1.19 -342 459.2 -732.8 390.8 -517.8 78.16 -469 -48.85 -1016 -439.7 9.77 908.6 29.31 136.8 -234.5 0 -390.8 -48.85 -420.1 -459.2
1.195 -127 537.4 -332.2 469 -224.7 205.2 -224.7 78.16 -390.8 -175.9 58.62 342 136.8 19.54 68.39 9.77 -166.1 146.6 -117.2 -322.4
1.2 -214.9 244.3 -224.7 283.3 -127 0 -166.1 -9.77 -459.2 -117.2 -293.1 -68.39 -97.7 -87.93 205.2 -9.77 -136.8 -29.31 -87.93 -87.93
1.205 -136.8 351.7 -39.08 371.3 -263.8 78.16 -185.6 68.39 -175.9 29.31 166.1 508.1 254 166.1 205.2 234.5 -58.62 -9.77 -156.3 -175.9
1.21 0 29.31 -39.08 156.3 -156.3 -97.7 -234.5 -9.77 39.08 0 48.85 -127 136.8 -58.62 293.1 146.6 -107.5 -97.7 -146.6 -117.2
1.215 0 68.39 -117.2 410.4 -156.3 78.16 -39.08 127 -537.4 9.77 136.8 693.7 -117.2 166.1 -224.7 322.4 -127 29.31 -78.16 -97.7
1.22 -19.54 -97.7 -214.9 -97.7 -312.7 -127 -166.1 9.77 136.8 -283.3 0 -205.2 185.6 19.54 -58.62 214.9 -381 -127 -175.9 -19.54
1.225 -166.1 371.3 -312.7 420.1 -166.1 342 156.3 420.1 -156.3 -39.08 -68.39 752.3 -224.7 478.7 -322.4 469 -322.4 322.4 127 -29.31
1.23 136.8 146.6 -185.6 48.85 29.31 224.7 410.4 439.7 527.6 48.85 87.93 322.4 136.8 254 -48.85 459.2 -283.3 302.9 322.4 351.7
1.235 -117.2 537.4 -400.6 107.5 -127 420.1 322.4 693.7 752.3 263.8 -68.39 791.4 19.54 517.8 214.9 791.4 -439.7 566.7 205.2 58.62
1.24 283.3 371.3 29.31 -9.77 195.4 293.1 547.1 605.8 674.2 214.9 547.1 771.9 342 361.5 342 605.8 -214.9 586.2 312.7 214.9
1.245 283.3 -19.54 127 -361.5 390.8 48.85 625.3 302.9 596 117.2 576.5 156.3 390.8 9.77 459.2 302.9 -234.5 390.8 175.9 302.9
1.25 312.7 87.93 263.8 -19.54 420.1 293.1 576.5 410.4 429.9 234.5 429.9 381 478.7 117.2 312.7 214.9 -127 537.4 214.9 156.3
1.255 -78.16 -400.6 224.7 -234.5 342 -39.08 351.7 48.85 283.3 185.6 547.1 127 527.6 78.16 234.5 -39.08 -224.7 342 127 214.9
1.26 39.08 -693.7 9.77 -29.31 195.4 68.39 371.3 195.4 586.2 400.6 -19.54 -371.3 19.54 -29.31 361.5 -19.54 -283.3 478.7 48.85 146.6
1.265 -644.8 -273.6 -107.5 -97.7 58.62 9.77 97.7 156.3 478.7 361.5 -234.5 205.2 -234.5 273.6 185.6 117.2 -625.3 449.4 -136.8 -68.39
1.27 -166.1 -283.3 -478.7 -205.2 -371.3 -78.16 -146.6 58.62 205.2 342 -263.8 58.62 -517.8 254 87.93 175.9 -605.8 175.9 -205.2 78.16
1.275 -400.6 -107.5 -469 -263.8 -332.2 -68.39 -244.3 97.7 97.7 332.2 -478.7 97.7 -674.6 283.3 29.31 244.3 -439.7 48.85 -97.7 234.5
1.28 48.85 -224.7 -605.8 -107.5 -478.7 -48.85 -302.9 78.16 -713.2 469 -29.31 283.3 -478.7 234.5 0 244.3 -293.1 -9.77 0 312.7
1.285 166.1 -107.5 -273.6 19.54 -214.9 68.39 -117.2 166.1 293.1 713.2 -39.08 78.16 -175.9 293.1 185.6 469 254 -19.54 390.8 664.4
1.29 244.3 -547.6 -58.62 302.9 254 68.39 498.3 205.2 342 537.4 332.2 -29.31 -302.9 322.4 185.6 459.2 478.7 156.3 566.7 635.1
1.295 107.5 -107.5 -39.08 136.8 -68.39 19.54 -48.85 117.2 195.4 586.2 -39.08 -19.54 19.54 244.3 390.8 254 332.2 87.93 273.6 361.5
1.3 351.7 97.7 156.3 0 273.6 -166.1 322.4 68.39 381 332.2 293.1 -136.8 146.6 146.6 361.5 117.2 459.2 58.62 342 410.4
1.305 322.4 156.3 107.5 0 -39.08 -146.6 -48.85 -87.93 -508.1 214.9 322.4 195.4 351.7 48.85 420.1 -224.7 244.3 -127 136.8 205.2
1.31 234.5 214.9 -9.77 -244.3 -146.6 -302.9 -107.5 -244.3 -146.6 185.6 195.4 -58.62 273.6 -273.6 322.4 -527.6 107.5 -146.6 -19.54 166.1
1.315 537.4 410.4 420.1 146.6 185.6 136.8 234.5 -9.77 185.6 302.9 644.8 117.2 517.8 -224.7 469 -517.8 390.8 127 332.2 136.8
1.32 371.3 78.16 -9.77 342 -117.2 117.2 -48.85 -195.4 87.93 -48.85 293.1 19.54 185.6 -205.2 48.85 -576.5 273.6 0 205.2 9.77
1.325 576.5 97.7 302.9 459.2 9.77 244.3 -78.16 -127 -97.7 -146.6 205.2 -146.6 -9.77 -351.7 39.08 -586.2 537.4 -19.54 312.7 0
1.33 400.6 29.31 136.8 429.9 -107.5 283.3 -224.7 -87.93 -429.9 -78.16 117.2 19.54 -78.16 -136.8 -156.3 -312.7 478.7 -29.31 224.7 -175.9
1.335 459.2 127 293.1 420.1 166.1 234.5 -48.85 -117.2 -302.9 -205.2 136.8 -244.3 97.7 -244.3 9.77 -449.4 693.7 -9.77 332.2 -87.93
1.34 508.1 146.6 693.7 332.2 547.1 293.1 254 -68.39 -429.9 107.5 478.7 48.85 429.9 -97.7 195.4 -361.5 869.6 97.7 449.4 -97.7
1.345 635.1 674.2 869.6 351.7 928.2 420.1 517.8 48.85 -263.8 273.6 371.3 420.1 390.8 29.31 273.6 -312.7 947.7 224.7 605.8 -68.39
1.35 547.1 615.5 713.2 263.8 576.5 263.8 175.9 -146.6 -78.16 205.2 713.2 175.9 605.8 -9.77 19.54 -420.1 781.6 -48.85 390.8 -68.39
1.355 586.2 762.1 625.3 -9.77 508.1 29.31 107.5 -429.9 -527.6 -166.1 390.8 224.7 234.5 -117.2 -283.3 -547.6 605.8 -302.9 205.2 -29.31
1.36 205.2 752.3 156.3 -185.6 -195.4 -185.6 -498.3 -586.2 -1045 -381 429.9 -244.3 29.31 -244.3 -713.2 -527.6 156.3 -576.5 -361.5 -244.3
1.365 244.3 332.2 -48.85 -322.4 -429.9 -420.1 -635.6 -771.9 -752.3 -752.3 146.6 -332.2 -312.7 -351.7 -967.8 -713.2 -29.31 -771.9 -596 -185.6
1.37 293.1 283.3 -68.39 -478.7 -283.3 -566.7 -400.6 -683.9 -781.6 -674.6 -97.7 -322.4 -68.39 -381 -556.9 -596 -29.31 -713.2 -703.5 -175.9
1.375 254 175.9 -224.7 -478.7 -537.4 -605.8 -596 -644.8 -635.6 -859.8 -205.2 -381 -244.3 -390.8 -596 -635.6 -263.8 -605.8 -820.7 -273.6
1.38 48.85 -48.85 19.54 -390.8 -322.4 -371.3 -390.8 -332.2 -410.4 -596 -48.85 -48.85 127 -244.3 -146.6 -556.9 -254 -254 -655.1 -342
