    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.8 0 -87.93 -195.4 -58.62 -254 -205.2 -293.1 -312.7 0 -332.2 68.39 78.16 -97.7 -117.2 -68.39 -449.4 -107.5 -302.9 -283.3 58.62
0.805 -78.16 -361.5 -381 -312.7 -371.3 -390.8 -332.2 -449.4 -48.85 -381 -87.93 -29.31 -146.6 -195.4 -58.62 -342 -283.3 -449.4 -410.4 127
0.81 -68.39 -488.5 -439.7 -371.3 -390.8 -420.1 -312.7 -478.7 -58.62 -400.6 -117.2 -87.93 -175.9 -224.7 -19.54 -254 -342 -459.2 -420.1 87.93
0.815 -117.2 -556.9 -439.7 -459.2 -371.3 -498.3 -244.3 -508.1 -117.2 -469 -175.9 -48.85 -175.9 -205.2 -9.77 -224.7 -322.4 -547.6 -371.3 205.2
0.82 -156.3 -586.2 -302.9 -459.2 -254 -400.6 -166.1 -361.5 -68.39 -371.3 -214.9 -234.5 -293.1 -224.7 39.08 -175.9 -234.5 -644.8 -156.3 361.5
0.825 -185.6 -488.5 -175.9 -420.1 -87.93 -224.7 -97.7 -156.3 -9.77 -156.3 -97.7 -146.6 -19.54 -19.54 87.93 48.85 -127 -429.9 -39.08 381
0.83 39.08 -293.1 -87.93 -361.5 -19.54 -58.62 -19.54 117.2 87.93 58.62 -127 -58.62 -58.62 78.16 156.3 185.6 -9.77 -273.6 87.93 244.3
0.835 -58.62 -361.5 -127 -400.6 0 -58.62 -39.08 195.4 166.1 185.6 -224.7 -185.6 9.77 97.7 107.5 156.3 -48.85 -244.3 136.8 254
0.84 -58.62 -136.8 -195.4 -263.8 -58.62 -19.54 -78.16 302.9 195.4 322.4 -244.3 -19.54 -19.54 146.6 48.85 107.5 -127 -156.3 156.3 127
0.845 78.16 -420.1 -263.8 -410.4 -19.54 -293.1 48.85 68.39 361.5 185.6 -342 -185.6 -29.31 -58.62 146.6 -146.6 -97.7 -342 263.8 342
0.85 -19.54 -361.5 -205.2 -351.7 9.77 -381 107.5 107.5 469 214.9 -244.3 -166.1 29.31 -39.08 224.7 -234.5 -58.62 -322.4 371.3 332.2
0.855 146.6 -381 -97.7 -342 48.85 -478.7 107.5 -58.62 420.1 58.62 -293.1 -273.6 39.08 -166.1 185.6 -429.9 -29.31 -371.3 312.7 361.5
0.86 166.1 -224.7 -97.7 -234.5 9.77 -400.6 78.16 29.31 371.3 97.7 -381 -117.2 -19.54 -19.54 127 -381 -78.16 -283.3 205.2 254
0.865 234.5 -342 58.62 -342 29.31 -537.4 19.54 -234.5 381 -185.6 -312.7 -156.3 78.16 -205.2 166.1 -596 19.54 -351.7 87.93 342
0.87 -48.85 -429.9 -97.7 -439.7 -136.8 -566.7 -146.6 -273.6 195.4 -244.3 -449.4 -390.8 -107.5 -302.9 29.31 -635.6 -156.3 -322.4 -87.93 175.9
0.875 -508.1 -127 -439.7 -205.2 -429.9 -205.2 -537.4 -166.1 -449.4 29.31 -439.7 -146.6 -312.7 -263.8 -459.2 -205.2 -371.3 -214.9 -439.7 -87.93
0.88 -332.2 -19.54 -185.6 -78.16 -273.6 -136.8 -508.1 -302.9 -605.8 -136.8 -351.7 -39.08 -439.7 -254 -517.8 -332.2 -185.6 -136.8 -478.7 -166.1
0.885 -156.3 175.9 117.2 107.5 -117.2 -87.93 -439.7 -478.7 -635.6 -390.8 0 19.54 -87.93 -224.7 -429.9 -459.2 58.62 19.54 -517.8 -107.5
0.89 -244.3 136.8 136.8 136.8 -146.6 -136.8 -527.6 -683.9 -771.9 -586.2 -58.62 9.77 -234.5 -254 -517.8 -537.4 87.93 68.39 -655.1 -244.3
0.895 -136.8 410.4 224.7 449.4 -48.85 117.2 -381 -488.5 -635.6 -429.9 -68.39 293.1 -117.2 -29.31 -351.7 -342 195.4 390.8 -566.7 -381
0.9 -263.8 263.8 48.85 410.4 -185.6 29.31 -410.4 -527.6 -625.3 -439.7 -205.2 185.6 -48.85 -39.08 -263.8 -342 39.08 254 -655.1 -449.4
0.905 -371.3 283.3 -29.31 410.4 -244.3 58.62 -371.3 -420.1 -498.3 -312.7 -156.3 263.8 -68.39 39.08 -146.6 -214.9 -87.93 273.6 -683.9 -596
0.91 -273.6 332.2 -58.62 508.1 -234.5 136.8 -254 -136.8 -351.7 -127 -29.31 244.3 0 87.93 19.54 19.54 -117.2 283.3 -566.7 -635.6
0.915 -400.6 371.3 -9.77 498.3 -166.1 224.7 -136.8 166.1 -175.9 87.93 9.77 224.7 29.31 107.5 195.4 127 -127 312.7 -302.9 -547.6
0.92 -127 390.8 39.08 488.5 -78.16 322.4 -9.77 400.6 0 205.2 -19.54 205.2 58.62 146.6 263.8 234.5 -87.93 302.9 -87.93 -410.4
0.925 -332.2 78.16 -39.08 166.1 -127 68.39 9.77 351.7 78.16 127 -146.6 -9.77 29.31 -68.39 273.6 117.2 -185.6 78.16 107.5 -205.2
0.93 -293.1 -19.54 -166.1 -19.54 -117.2 -9.77 29.31 342 185.6 117.2 -244.3 -87.93 -29.31 -175.9 283.3 48.85 -312.7 -19.54 234.5 -127
0.935 -488.5 -254 -322.4 -263.8 -312.7 -234.5 -58.62 224.7 136.8 0 -234.5 -234.5 -68.39 -283.3 185.6 -97.7 -508.1 -371.3 127 -19.54
0.94 -420.1 -312.7 -400.6 -459.2 -371.3 -361.5 -78.16 156.3 156.3 -48.85 -244.3 -342 -68.39 -381 185.6 -146.6 -586.2 -527.6 107.5 48.85
0.945 -459.2 -263.8 -273.6 -371.3 -312.7 -224.7 39.08 273.6 224.7 78.16 -107.5 -302.9 -19.54 -224.7 224.7 48.85 -517.8 -420.1 166.1 -29.31
0.95 -87.93 -175.9 -166.1 -332.2 -293.1 -283.3 29.31 214.9 224.7 9.77 9.77 -332.2 39.08 -254 156.3 -9.77 -371.3 -410.4 136.8 19.54
0.955 -29.31 -449.4 -185.6 -508.1 -312.7 -517.8 0 -29.31 117.2 -263.8 -87.93 -508.1 -48.85 -410.4 58.62 -166.1 -351.7 -576.5 127 224.7
0.96 58.62 -68.39 -136.8 -214.9 -293.1 -283.3 -97.7 117.2 -78.16 -156.3 -78.16 -312.7 -87.93 -244.3 -78.16 68.39 -332.2 -293.1 -39.08 -29.31
0.965 -156.3 -371.3 -312.7 -469 -410.4 -527.6 -293.1 -175.9 -224.7 -429.9 -322.4 -420.1 -214.9 -381 -234.5 -166.1 -469 -508.1 -166.1 97.7
0.97 -29.31 -205.2 -205.2 -390.8 -312.7 -381 -332.2 -136.8 -371.3 -390.8 -214.9 -371.3 -244.3 -244.3 -312.7 0 -459.2 -312.7 -283.3 -48.85
0.975 -283.3 -332.2 -302.9 -576.5 -361.5 -498.3 -469 -469 -547.6 -655.1 -254 -449.4 -283.3 -332.2 -420.1 -175.9 -517.8 -615.5 -429.9 146.6
0.98 -48.85 -136.8 -146.6 -498.3 -244.3 -429.9 -400.6 -527.6 -644.8 -781.6 -127 -332.2 -146.6 -205.2 -449.4 -205.2 -332.2 -556.9 -449.4 234.5
0.985 58.62 -9.77 0 -342 -117.2 -381 -400.6 -527.6 -683.9 -791.4 -29.31 -166.1 -87.93 -97.7 -410.4 -205.2 -136.8 -439.7 -371.3 273.6
0.99 146.6 166.1 19.54 -136.8 -78.16 -175.9 -342 -381 -683.9 -674.6 -39.08 0 -78.16 19.54 -381 -166.1 -29.31 -146.6 -312.7 117.2
0.995 361.5 273.6 224.7 68.39 214.9 -78.16 -58.62 -273.6 -459.2 -615.5 156.3 107.5 97.7 87.93 -205.2 -175.9 273.6 29.31 68.39 332.2
1 136.8 224.7 146.6 127 185.6 -9.77 -9.77 -175.9 -371.3 -586.2 48.85 87.93 39.08 58.62 -156.3 -293.1 234.5 87.93 156.3 390.8
1.005 146.6 429.9 273.6 361.5 371.3 293.1 254 156.3 -127 -312.7 214.9 244.3 175.9 214.9 -19.54 -156.3 312.7 478.7 429.9 58.62
1.01 -87.93 400.6 136.8 293.1 302.9 312.7 322.4 195.4 -87.93 -361.5 97.7 146.6 117.2 97.7 -78.16 -283.3 136.8 429.9 390.8 -68.39
1.015 9.77 381 283.3 224.7 459.2 312.7 498.3 205.2 78.16 -302.9 263.8 58.62 234.5 58.62 87.93 -293.1 185.6 439.7 547.1 -58.62
1.02 58.62 371.3 263.8 214.9 478.7 361.5 556.9 322.4 195.4 -224.7 234.5 48.85 244.3 78.16 117.2 -156.3 97.7 390.8 625.3 -48.85
1.025 127 156.3 185.6 0 459.2 224.7 537.4 234.5 224.7 -322.4 166.1 -78.16 214.9 9.77 127 -166.1 39.08 263.8 683.9 29.31
1.03 -19.54 214.9 136.8 39.08 400.6 302.9 508.1 381 195.4 -136.8 136.8 39.08 214.9 185.6 166.1 117.2 19.54 351.7 683.9 9.77
1.035 -244.3 48.85 -9.77 -58.62 244.3 293.1 400.6 381 156.3 -87.93 19.54 -9.77 127 214.9 146.6 166.1 -127 224.7 683.9 19.54
1.04 -420.1 214.9 -127 48.85 117.2 361.5 263.8 429.9 68.39 9.77 -107.5 78.16 -19.54 263.8 156.3 273.6 -166.1 263.8 547.1 -78.16
1.045 -175.9 58.62 107.5 -19.54 283.3 234.5 371.3 312.7 224.7 -9.77 87.93 -29.31 273.6 214.9 381 205.2 58.62 195.4 625.3 127
1.05 -117.2 254 107.5 214.9 283.3 371.3 244.3 410.4 127 97.7 78.16 78.16 175.9 293.1 322.4 224.7 97.7 371.3 508.1 -48.85
1.055 -107.5 146.6 136.8 185.6 273.6 263.8 244.3 381 195.4 175.9 97.7 -9.77 205.2 263.8 322.4 234.5 58.62 322.4 478.7 -68.39
1.06 -78.16 205.2 78.16 146.6 166.1 254 185.6 361.5 97.7 205.2 146.6 -39.08 195.4 293.1 283.3 244.3 -78.16 312.7 312.7 -214.9
1.065 -342 -19.54 -78.16 -136.8 -9.77 0 87.93 185.6 39.08 87.93 78.16 -214.9 58.62 68.39 195.4 136.8 -371.3 78.16 185.6 -214.9
1.07 -136.8 97.7 -127 -146.6 -97.7 -19.54 48.85 224.7 -58.62 117.2 39.08 -156.3 9.77 39.08 117.2 97.7 -420.1 58.62 78.16 -273.6
1.075 -214.9 9.77 -68.39 -283.3 -78.16 -185.6 78.16 68.39 -39.08 19.54 48.85 -205.2 39.08 -87.93 87.93 9.77 -429.9 -185.6 68.39 -58.62
1.08 -263.8 39.08 -9.77 -175.9 -117.2 -146.6 -68.39 48.85 -254 -19.54 -9.77 -166.1 -97.7 -107.5 -136.8 -29.31 -381 -117.2 -78.16 -136.8
1.085 -78.16 117.2 263.8 9.77 87.93 -58.62 -9.77 9.77 -205.2 -107.5 205.2 -48.85 19.54 -78.16 -107.5 -29.31 0 0 58.62 9.77
1.09 -58.62 195.4 322.4 78.16 127 -78.16 -127 -87.93 -332.2 -283.3 166.1 -39.08 -39.08 -146.6 -224.7 -185.6 136.8 78.16 -48.85 19.54
1.095 273.6 381 615.5 342 322.4 87.93 -19.54 -9.77 -224.7 -244.3 410.4 87.93 107.5 -19.54 -127 -136.8 439.7 214.9 97.7 136.8
1.1 214.9 459.2 556.9 381 205.2 107.5 -87.93 -29.31 -332.2 -283.3 302.9 107.5 19.54 -48.85 -205.2 -214.9 429.9 263.8 -48.85 -39.08
1.105 390.8 664.4 674.2 605.8 361.5 351.7 68.39 205.2 -166.1 -78.16 410.4 234.5 127 127 -58.62 -107.5 566.7 498.3 97.7 -156.3
1.11 459.2 683.9 644.8 654.6 361.5 498.3 136.8 390.8 -127 78.16 410.4 224.7 127 263.8 -19.54 -58.62 547.1 693.7 146.6 -302.9
1.115 273.6 537.4 508.1 556.9 322.4 556.9 156.3 449.4 -48.85 166.1 214.9 136.8 -48.85 234.5 -19.54 0 381 723 224.7 -371.3
1.12 429.9 478.7 674.2 615.5 586.2 654.6 449.4 596 175.9 312.7 459.2 175.9 302.9 361.5 185.6 87.93 537.4 840.3 488.5 -205.2
1.125 498.3 478.7 683.9 703.5 683.9 771.9 586.2 752.3 312.7 537.4 361.5 254 312.7 449.4 283.3 185.6 635.1 986.8 713.2 -214.9
1.13 351.7 429.9 674.2 762.1 674.2 742.6 693.7 781.6 469 683.9 410.4 214.9 449.4 390.8 312.7 254 683.9 1026 723 -234.5
1.135 400.6 537.4 615.5 918.4 674.2 830.5 762.1 889.1 596 908.6 429.9 332.2 527.6 498.3 361.5 488.5 732.8 986.8 781.6 -254
1.14 166.1 566.7 351.7 879.3 390.8 752.3 683.9 938 596 1065 224.7 234.5 322.4 469 293.1 576.5 556.9 810.9 703.5 -322.4
1.145 -19.54 263.8 146.6 517.8 195.4 469 527.6 771.9 635.1 977 48.85 87.93 127 361.5 156.3 566.7 371.3 469 566.7 -214.9
1.15 -19.54 136.8 -214.9 185.6 -117.2 224.7 273.6 596 537.4 840.3 -205.2 -68.39 -146.6 205.2 -19.54 478.7 107.5 146.6 420.1 -58.62
1.155 87.93 19.54 -166.1 78.16 -29.31 185.6 234.5 439.7 596 820.7 -87.93 -58.62 -146.6 175.9 9.77 449.4 156.3 19.54 429.9 127
1.16 68.39 -156.3 -185.6 -9.77 -58.62 78.16 195.4 205.2 586.2 556.9 -146.6 -117.2 -166.1 87.93 39.08 273.6 136.8 -127 371.3 283.3
1.165 400.6 9.77 146.6 195.4 214.9 234.5 361.5 97.7 664.4 498.3 117.2 39.08 48.85 175.9 214.9 254 508.1 9.77 488.5 459.2
1.17 332.2 68.39 244.3 361.5 322.4 351.7 410.4 68.39 605.8 508.1 19.54 68.39 58.62 195.4 224.7 214.9 596 312.7 439.7 293.1
1.175 410.4 146.6 381 439.7 537.4 312.7 547.1 9.77 547.1 342 107.5 166.1 166.1 195.4 254 107.5 791.4 322.4 478.7 449.4
1.18 527.6 97.7 459.2 371.3 605.8 185.6 586.2 -97.7 508.1 234.5 195.4 87.93 185.6 68.39 234.5 -39.08 820.7 312.7 517.8 439.7
1.185 547.1 273.6 332.2 469 566.7 244.3 547.1 0 342 322.4 214.9 214.9 166.1 146.6 175.9 58.62 713.2 449.4 429.9 234.5
1.19 302.9 146.6 283.3 293.1 498.3 87.93 537.4 -117.2 302.9 146.6 234.5 68.39 195.4 19.54 117.2 -166.1 605.8 361.5 400.6 195.4
1.195 302.9 234.5 136.8 342 322.4 97.7 361.5 -117.2 117.2 107.5 87.93 117.2 -58.62 48.85 -19.54 -117.2 400.6 283.3 254 78.16
1.2 97.7 136.8 68.39 234.5 273.6 97.7 302.9 -195.4 39.08 48.85 146.6 58.62 58.62 58.62 -58.62 -185.6 381 195.4 244.3 136.8
1.205 244.3 19.54 -19.54 117.2 117.2 -9.77 78.16 -263.8 9.77 -68.39 -58.62 29.31 -254 19.54 -185.6 -156.3 254 19.54 97.7 156.3
1.21 166.1 -127 -78.16 -48.85 -39.08 -127 -107.5 -390.8 -136.8 -146.6 -117.2 -58.62 -332.2 -48.85 -293.1 -166.1 205.2 -146.6 -87.93 195.4
1.215 390.8 -39.08 78.16 9.77 58.62 -19.54 -68.39 -263.8 -29.31 9.77 -9.77 78.16 -263.8 97.7 -175.9 29.31 302.9 -117.2 -68.39 224.7
1.22 410.4 -156.3 -68.39 -234.5 -175.9 -205.2 -293.1 -429.9 -127 -107.5 -117.2 -19.54 -439.7 -58.62 -322.4 -58.62 136.8 -332.2 -293.1 283.3
1.225 283.3 -29.31 -48.85 -97.7 -107.5 -48.85 -244.3 -273.6 -19.54 78.16 -97.7 68.39 -420.1 68.39 -195.4 68.39 195.4 -175.9 -195.4 273.6
1.23 214.9 -9.77 -195.4 -146.6 -156.3 48.85 -146.6 -175.9 68.39 175.9 -175.9 48.85 -420.1 97.7 -185.6 146.6 127 -117.2 -136.8 205.2
1.235 263.8 29.31 -263.8 -146.6 -29.31 48.85 58.62 -39.08 293.1 312.7 -254 39.08 -293.1 244.3 -39.08 195.4 97.7 -185.6 39.08 293.1
1.24 244.3 146.6 -293.1 -9.77 87.93 244.3 322.4 244.3 488.5 674.2 -185.6 136.8 -107.5 517.8 185.6 429.9 97.7 39.08 263.8 127
1.245 48.85 19.54 -381 -58.62 97.7 224.7 439.7 381 635.1 889.1 -146.6 29.31 78.16 537.4 351.7 478.7 9.77 39.08 351.7 68.39
1.25 127 0 -332.2 -117.2 107.5 117.2 469 283.3 742.6 918.4 -9.77 -19.54 175.9 459.2 420.1 420.1 39.08 -19.54 332.2 39.08
1.255 48.85 -48.85 -293.1 -127 39.08 9.77 342 136.8 674.2 869.6 58.62 -9.77 175.9 312.7 410.4 381 -9.77 -175.9 224.7 117.2
1.26 48.85 -19.54 -234.5 -175.9 -9.77 -117.2 185.6 0 547.1 742.6 19.54 -39.08 -9.77 166.1 342 322.4 78.16 -263.8 68.39 195.4
1.265 322.4 39.08 -68.39 -136.8 0 -156.3 97.7 -127 429.9 586.2 117.2 -9.77 117.2 97.7 254 234.5 117.2 -244.3 19.54 146.6
1.27 -29.31 -58.62 -244.3 -224.7 -146.6 -185.6 -127 -214.9 224.7 508.1 -195.4 -29.31 -107.5 9.77 78.16 293.1 -19.54 -195.4 -156.3 29.31
1.275 127 0 -136.8 -156.3 -127 -156.3 -146.6 -146.6 127 449.4 -117.2 9.77 -48.85 19.54 -9.77 263.8 -29.31 -146.6 -175.9 29.31
1.28 136.8 -78.16 -224.7 -205.2 -146.6 -205.2 -205.2 -244.3 19.54 322.4 -205.2 -29.31 -68.39 -117.2 -48.85 185.6 -29.31 -156.3 -175.9 87.93
1.285 263.8 78.16 -214.9 -48.85 -175.9 -78.16 -254 -195.4 -58.62 283.3 -127 107.5 -107.5 -39.08 -97.7 224.7 58.62 -29.31 -127 -9.77
1.29 410.4 175.9 -48.85 58.62 -78.16 -107.5 -195.4 -332.2 -78.16 58.62 0 107.5 -68.39 -156.3 -87.93 68.39 156.3 9.77 -185.6 58.62
1.295 205.2 97.7 -224.7 0 -244.3 -166.1 -332.2 -469 -185.6 -156.3 -68.39 68.39 -166.1 -224.7 -185.6 -9.77 58.62 -87.93 -332.2 39.08
1.3 -78.16 0 -263.8 -78.16 -302.9 -127 -371.3 -527.6 -214.9 -254 -78.16 9.77 -214.9 -263.8 -175.9 -9.77 -58.62 -48.85 -478.7 -68.39
1.305 -302.9 -263.8 -449.4 -322.4 -400.6 -224.7 -420.1 -615.5 -273.6 -342 -175.9 -185.6 -254 -342 -263.8 -78.16 -351.7 -117.2 -703.5 -205.2
1.31 -420.1 -322.4 -381 -371.3 -293.1 -127 -312.7 -576.5 -244.3 -234.5 -87.93 -214.9 -156.3 -332.2 -185.6 -39.08 -332.2 -9.77 -635.6 -234.5
1.315 -322.4 -361.5 -283.3 -381 -146.6 -117.2 -175.9 -469 -234.5 -175.9 29.31 -117.2 39.08 -244.3 -68.39 9.77 -224.7 -39.08 -488.5 -87.93
1.32 -254 -361.5 -273.6 -400.6 -146.6 -166.1 -185.6 -439.7 -273.6 -156.3 29.31 -185.6 97.7 -254 -19.54 0 -224.7 -175.9 -410.4 -9.77
1.325 -58.62 -342 -127 -390.8 -87.93 -214.9 -97.7 -381 -214.9 -185.6 48.85 -214.9 117.2 -312.7 48.85 -19.54 -156.3 -283.3 -273.6 136.8
1.33 -263.8 -361.5 -234.5 -420.1 -273.6 -351.7 -254 -332.2 -273.6 -175.9 -97.7 -234.5 117.2 -371.3 -19.54 -58.62 -254 -342 -351.7 107.5
1.335 -107.5 -283.3 -312.7 -410.4 -351.7 -361.5 -390.8 -273.6 -351.7 -58.62 -254 -205.2 -195.4 -371.3 -107.5 -19.54 -302.9 -371.3 -459.2 58.62
1.34 29.31 -273.6 -214.9 -556.9 -254 -527.6 -283.3 -420.1 -205.2 -127 -166.1 -322.4 -29.31 -488.5 -39.08 -127 -244.3 -498.3 -439.7 224.7
1.345 0 -97.7 -185.6 -410.4 -166.1 -400.6 -263.8 -214.9 -146.6 185.6 -39.08 -58.62 87.93 -322.4 19.54 127 -293.1 -302.9 -459.2 -117.2
1.35 58.62 -156.3 -205.2 -605.8 -97.7 -566.7 -97.7 -381 97.7 175.9 9.77 -175.9 136.8 -508.1 107.5 0 -263.8 -498.3 -400.6 19.54
1.355 9.77 -39.08 -205.2 -449.4 -78.16 -410.4 9.77 -127 254 478.7 39.08 -107.5 117.2 -410.4 175.9 195.4 -361.5 -381 -263.8 -78.16
1.36 -332.2 -175.9 -517.8 -527.6 -429.9 -547.6 -224.7 -205.2 166.1 390.8 -254 -195.4 -136.8 -459.2 -68.39 97.7 -635.6 -508.1 -439.7 -195.4
1.365 -283.3 -205.2 -410.4 -478.7 -381 -449.4 -136.8 -214.9 224.7 322.4 -214.9 -175.9 -127 -400.6 -29.31 97.7 -537.4 -498.3 -312.7 -117.2
1.37 -596 -273.6 -439.7 -537.4 -420.1 -498.3 -205.2 -351.7 127 185.6 -293.1 -273.6 -185.6 -439.7 -185.6 -48.85 -605.8 -498.3 -351.7 -107.5
1.375 -224.7 -351.7 -97.7 -498.3 -166.1 -429.9 -58.62 -449.4 214.9 -29.31 -19.54 -293.1 -29.31 -439.7 -68.39 -244.3 -273.6 -488.5 -156.3 205.2
1.38 -371.3 -263.8 9.77 -332.2 -136.8 -283.3 -78.16 -469 78.16 -185.6 107.5 -293.1 -39.08 -420.1 -175.9 -332.2 -166.1 -449.4 -175.9 156.3
