    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.695 -58.62 -156.3 -19.54 -293.1 -263.8 -195.4 -791.4 -312.7 -234.5 -254 39.08 -97.7 146.6 -166.1 -254 -410.4 -381 -224.7 -771.9 -146.6
0.7 146.6 -48.85 283.3 -29.31 9.77 146.6 -410.4 -97.7 -205.2 -439.7 361.5 -19.54 293.1 -127 -166.1 -508.1 29.31 29.31 -439.7 -9.77
0.705 361.5 146.6 478.7 205.2 263.8 283.3 -87.93 107.5 -166.1 -420.1 420.1 254 449.4 48.85 -127 -527.6 234.5 420.1 -146.6 -146.6
0.71 420.1 185.6 508.1 302.9 469 439.7 322.4 410.4 -68.39 -332.2 527.6 293.1 508.1 48.85 -205.2 -605.8 381 566.7 234.5 -117.2
0.715 283.3 224.7 478.7 400.6 635.1 596 615.5 664.4 107.5 -48.85 517.8 488.5 644.8 293.1 -390.8 -478.7 263.8 820.7 508.1 -254
0.72 381 390.8 488.5 576.5 713.2 752.3 859.8 977 342 273.6 400.6 625.3 683.9 449.4 -400.6 -332.2 439.7 957.5 918.4 -244.3
0.725 195.4 351.7 439.7 537.4 820.7 771.9 1085 1182 576.5 508.1 410.4 527.6 742.6 459.2 -361.5 -254 322.4 1036 1172 -322.4
0.73 68.39 283.3 332.2 488.5 830.5 771.9 1172 1172 742.6 635.1 312.7 508.1 576.5 400.6 -234.5 -58.62 283.3 869.6 1339 -224.7
0.735 -175.9 283.3 146.6 361.5 615.5 654.6 1045 1114 791.4 693.7 263.8 332.2 420.1 263.8 -214.9 0 78.16 713.2 1290 -205.2
0.74 -244.3 254 78.16 283.3 615.5 771.9 957.5 1094 830.5 703.5 244.3 400.6 263.8 195.4 -97.7 107.5 -29.31 586.2 1202 -205.2
0.745 -469 -48.85 -195.4 -48.85 390.8 498.3 723 781.6 781.6 635.1 175.9 263.8 78.16 19.54 -136.8 97.7 -293.1 302.9 879.3 -214.9
0.75 -488.5 -224.7 -371.3 -293.1 254 283.3 576.5 566.7 732.8 478.7 97.7 283.3 -48.85 -29.31 -97.7 87.93 -400.6 -19.54 596 -87.93
0.755 -703.5 -527.6 -625.3 -596 -58.62 39.08 224.7 283.3 537.4 478.7 -39.08 127 -205.2 -58.62 -127 68.39 -693.7 -254 107.5 -195.4
0.76 -723 -527.6 -762.1 -615.5 -312.7 -87.93 -39.08 -9.77 410.4 459.2 -263.8 68.39 -224.7 -68.39 -234.5 39.08 -801.2 -420.1 -234.5 -254
0.765 -928.2 -576.5 -957.5 -693.7 -625.3 -439.7 -439.7 -312.7 175.9 498.3 -439.7 -136.8 -351.7 -156.3 -214.9 127 -1104 -527.6 -703.5 -469
0.77 -1231 -771.9 -1270 -771.9 -1016 -644.8 -820.7 -488.5 -68.39 488.5 -752.3 -429.9 -508.1 -254 -283.3 9.77 -1319 -742.6 -996.6 -527.6
0.775 -1358 -791.4 -1348 -801.2 -1250 -810.9 -1045 -547.6 -254 498.3 -869.6 -302.9 -537.4 -156.3 -273.6 156.3 -1466 -850 -1260 -517.8
0.78 -1446 -898.9 -1495 -918.4 -1406 -1075 -1329 -625.3 -420.1 342 -996.6 -429.9 -703.5 -263.8 -244.3 117.2 -1514 -1094 -1505 -478.7
0.785 -1348 -810.9 -1348 -859.8 -1290 -938 -1339 -556.9 -498.3 293.1 -879.8 -322.4 -556.9 -58.62 -78.16 283.3 -1436 -1055 -1485 -469
0.79 -1221 -713.2 -1319 -762.1 -1309 -996.6 -1456 -517.8 -664.4 214.9 -810.9 -254 -596 -78.16 -48.85 224.7 -1339 -1153 -1524 -361.5
0.795 -1182 -615.5 -1172 -655.1 -1133 -840.3 -1377 -469 -791.4 273.6 -693.7 -234.5 -488.5 -117.2 9.77 254 -1221 -996.6 -1397 -371.3
0.8 -1240 -635.6 -1075 -498.3 -869.6 -703.5 -1182 -332.2 -850 322.4 -576.5 -195.4 -381 -117.2 146.6 224.7 -1094 -820.7 -1172 -400.6
0.805 -1182 -635.6 -987.3 -449.4 -732.8 -527.6 -987.3 -322.4 -977.5 146.6 -605.8 -263.8 -400.6 -195.4 214.9 195.4 -977.5 -644.8 -1025 -439.7
0.81 -1064 -537.4 -820.7 -293.1 -410.4 -263.8 -605.8 -156.3 -898.9 136.8 -429.9 -234.5 -283.3 -156.3 312.7 205.2 -771.9 -400.6 -752.3 -439.7
0.815 -322.4 -342 -478.7 -136.8 -449.4 -655.1 -586.2 -400.6 -664.4 0 -302.9 195.4 -87.93 -342 -234.5 -48.85 -410.4 -703.5 -693.7 146.6
0.82 -283.3 -175.9 -351.7 9.77 -371.3 -547.6 -459.2 -371.3 -556.9 234.5 -273.6 68.39 -39.08 -254 -175.9 58.62 -273.6 -478.7 -635.6 107.5
0.825 -351.7 -166.1 -312.7 0 -293.1 -537.4 -322.4 -469 -596 263.8 -175.9 87.93 39.08 -312.7 -127 -87.93 -263.8 -420.1 -576.5 48.85
0.83 -234.5 -214.9 -156.3 -87.93 -58.62 -556.9 0 -439.7 -390.8 244.3 -175.9 -58.62 175.9 -361.5 -19.54 -224.7 -97.7 -312.7 -342 195.4
0.835 -48.85 -48.85 19.54 -9.77 156.3 -312.7 195.4 -166.1 -283.3 332.2 -39.08 97.7 420.1 -342 107.5 -293.1 39.08 -117.2 0 166.1
0.84 -48.85 -127 68.39 -58.62 244.3 -224.7 429.9 19.54 -68.39 234.5 -244.3 -19.54 390.8 -312.7 78.16 -449.4 68.39 19.54 234.5 146.6
0.845 68.39 -117.2 214.9 0 410.4 9.77 635.1 195.4 175.9 166.1 -146.6 -136.8 439.7 -351.7 78.16 -556.9 107.5 127 498.3 234.5
0.85 19.54 -214.9 166.1 -39.08 371.3 -39.08 781.6 254 439.7 48.85 -214.9 -224.7 293.1 -381 58.62 -537.4 97.7 175.9 693.7 283.3
0.855 48.85 -254 312.7 78.16 498.3 68.39 986.8 381 674.2 19.54 -117.2 -175.9 293.1 -322.4 107.5 -596 254 302.9 986.8 322.4
0.86 -185.6 -556.9 29.31 -283.3 214.9 -283.3 840.3 254 703.5 -166.1 -166.1 -302.9 97.7 -517.8 117.2 -655.1 -29.31 107.5 918.4 400.6
0.865 -107.5 -371.3 136.8 -97.7 117.2 -87.93 703.5 420.1 742.6 -205.2 -48.85 -29.31 107.5 -351.7 117.2 -723 146.6 166.1 1036 420.1
0.87 -29.31 -342 136.8 -48.85 -263.8 48.85 322.4 420.1 498.3 -381 39.08 127 9.77 -273.6 -127 -810.9 136.8 166.1 830.5 371.3
0.875 19.54 -87.93 283.3 -29.31 -439.7 146.6 -48.85 332.2 205.2 -596 39.08 185.6 -127 -381 -498.3 -987.3 263.8 224.7 683.9 342
0.88 234.5 68.39 547.1 214.9 -420.1 439.7 -205.2 342 -58.62 -820.7 19.54 273.6 29.31 -117.2 -889.1 -1025 537.4 478.7 556.9 293.1
0.885 469 263.8 742.6 322.4 -175.9 469 -205.2 224.7 -283.3 -1104 58.62 293.1 58.62 -185.6 -1006 -1250 674.2 605.8 400.6 214.9
0.89 508.1 381 850 390.8 68.39 429.9 -48.85 156.3 -429.9 -1172 58.62 410.4 244.3 -87.93 -889.1 -1240 732.8 654.6 156.3 146.6
0.895 342 273.6 596 185.6 117.2 127 -78.16 -136.8 -664.4 -1240 0 195.4 205.2 -361.5 -693.7 -1280 478.7 351.7 -361.5 -68.39
0.9 146.6 87.93 322.4 -127 68.39 -312.7 -107.5 -498.3 -596 -1124 -127 9.77 244.3 -655.1 -214.9 -1172 136.8 -19.54 -742.6 -185.6
0.905 -293.1 -205.2 -175.9 -596 -263.8 -596 -371.3 -810.9 -655.1 -791.4 -234.5 -400.6 87.93 -987.3 68.39 -967.8 -429.9 -517.8 -1329 -273.6
0.91 -556.9 -469 -469 -987.3 -459.2 -1055 -498.3 -1114 -410.4 -439.7 -498.3 -644.8 48.85 -1182 508.1 -674.6 -850 -1036 -1495 -205.2
0.915 -781.6 -655.1 -791.4 -1201 -713.2 -1094 -762.1 -1055 -381 87.93 -586.2 -879.8 -9.77 -1016 635.1 -449.4 -1182 -1192 -1710 -400.6
0.92 -1006 -781.6 -1025 -1593 -850 -1505 -810.9 -1114 -127 302.9 -732.8 -898.9 -58.62 -1016 703.5 -254 -1406 -1397 -1651 -351.7
0.925 -977.5 -713.2 -928.2 -1485 -762.1 -1358 -635.6 -859.8 78.16 469 -762.1 -1055 58.62 -889.1 791.4 -136.8 -1358 -1260 -1367 -302.9
0.93 -928.2 -635.6 -859.8 -1524 -644.8 -1329 -381 -576.5 400.6 537.4 -693.7 -752.3 48.85 -859.8 791.4 -19.54 -1201 -1094 -996.6 -195.4
0.935 -732.8 -459.2 -625.3 -1260 -390.8 -938 -48.85 -136.8 625.3 644.8 -459.2 -771.9 175.9 -664.4 869.6 87.93 -850 -644.8 -420.1 -205.2
0.94 -762.1 -273.6 -410.4 -898.9 -146.6 -488.5 263.8 283.3 850 801.2 -449.4 -488.5 175.9 -478.7 859.8 107.5 -635.6 -97.7 29.31 -342
0.945 -840.3 -205.2 -420.1 -791.4 -117.2 -312.7 342 449.4 820.7 840.3 -469 -400.6 58.62 -283.3 781.6 127 -635.6 175.9 205.2 -459.2
0.95 -918.4 -107.5 -361.5 -615.5 -87.93 -87.93 469 596 918.4 918.4 -429.9 -244.3 -48.85 -78.16 703.5 205.2 -605.8 361.5 390.8 -488.5
0.955 -889.1 0 -283.3 -469 -87.93 39.08 469 762.1 957.5 967.3 -478.7 -234.5 -166.1 39.08 683.9 244.3 -527.6 439.7 488.5 -478.7
0.96 -889.1 -166.1 -293.1 -556.9 -214.9 -19.54 459.2 771.9 1026 957.5 -469 -156.3 -371.3 97.7 596 293.1 -556.9 469 556.9 -478.7
0.965 -762.1 -195.4 -293.1 -517.8 -381 -68.39 214.9 644.8 898.9 703.5 -420.1 -244.3 -605.8 -48.85 361.5 29.31 -605.8 322.4 478.7 -283.3
0.97 -547.6 -39.08 -58.62 -400.6 -361.5 -175.9 68.39 644.8 850 683.9 -390.8 -107.5 -517.8 0 283.3 78.16 -439.7 400.6 488.5 -244.3
0.975 -498.3 -19.54 -117.2 -351.7 -537.4 -234.5 -254 381 586.2 459.2 -234.5 -166.1 -655.1 -166.1 -58.62 -127 -469 322.4 224.7 -244.3
0.98 -332.2 224.7 97.7 -136.8 -420.1 -175.9 -342 273.6 312.7 342 -302.9 9.77 -556.9 -117.2 -293.1 -107.5 -273.6 527.6 136.8 -322.4
0.985 -117.2 302.9 322.4 78.16 -127 -29.31 -263.8 185.6 185.6 58.62 -78.16 273.6 -459.2 -19.54 -351.7 -214.9 -29.31 625.3 205.2 -175.9
0.99 -29.31 390.8 439.7 263.8 58.62 117.2 -127 117.2 -68.39 -185.6 -39.08 351.7 -390.8 9.77 -469 -302.9 254 771.9 224.7 -127
0.995 234.5 654.6 596 635.1 312.7 439.7 -39.08 117.2 -332.2 -478.7 9.77 683.9 -361.5 185.6 -508.1 -390.8 469 947.7 205.2 -224.7
1 381 586.2 674.2 566.7 410.4 381 68.39 87.93 -469 -723 117.2 566.7 -263.8 205.2 -322.4 -527.6 556.9 918.4 117.2 -175.9
1.005 390.8 576.5 566.7 566.7 351.7 361.5 87.93 214.9 -596 -635.6 97.7 723 -293.1 136.8 -58.62 -478.7 469 810.9 -9.77 -244.3
1.01 127 312.7 244.3 273.6 107.5 185.6 39.08 214.9 -527.6 -410.4 19.54 381 -439.7 19.54 273.6 -371.3 48.85 459.2 -273.6 -302.9
1.015 -146.6 -117.2 -107.5 -87.93 -68.39 -156.3 9.77 244.3 -312.7 -127 -146.6 48.85 -498.3 -195.4 664.4 -234.5 -254 -9.77 -312.7 -205.2
1.02 -449.4 -273.6 -371.3 -342 -302.9 -381 -68.39 175.9 -136.8 234.5 -195.4 -214.9 -576.5 -390.8 840.3 19.54 -586.2 -322.4 -527.6 -293.1
1.025 -732.8 -615.5 -635.6 -605.8 -429.9 -664.4 -107.5 -97.7 127 420.1 -361.5 -459.2 -605.8 -488.5 1055 136.8 -859.8 -713.2 -596 -136.8
1.03 -771.9 -644.8 -664.4 -703.5 -390.8 -830.5 0 -254 517.8 693.7 -586.2 -478.7 -547.6 -400.6 1221 273.6 -938 -830.5 -596 -166.1
1.035 -762.1 -693.7 -655.1 -752.3 -420.1 -850 29.31 -283.3 732.8 820.7 -517.8 -586.2 -449.4 -381 1241 273.6 -987.3 -820.7 -547.6 -146.6
1.04 -713.2 -566.7 -605.8 -655.1 -312.7 -703.5 224.7 -127 1045 1006 -566.7 -439.7 -312.7 -224.7 1231 322.4 -889.1 -527.6 -283.3 -263.8
1.045 -508.1 -410.4 -449.4 -527.6 -195.4 -469 351.7 97.7 1212 1036 -449.4 -283.3 -224.7 -322.4 1124 127 -723 -371.3 97.7 -156.3
1.05 -439.7 -342 -390.8 -312.7 -185.6 -78.16 420.1 381 1241 1036 -381 -205.2 -175.9 -156.3 859.8 156.3 -537.4 -117.2 390.8 -146.6
1.055 -136.8 -39.08 -117.2 224.7 127 68.39 566.7 713.2 928.2 1094 -410.4 -78.16 273.6 234.5 664.4 879.3 -78.16 342 683.9 -205.2
1.06 68.39 87.93 117.2 342 214.9 117.2 556.9 605.8 791.4 771.9 9.77 205.2 429.9 459.2 517.8 869.6 185.6 351.7 771.9 48.85
1.065 97.7 19.54 78.16 283.3 9.77 9.77 185.6 283.3 273.6 234.5 -19.54 19.54 273.6 400.6 48.85 586.2 234.5 175.9 517.8 166.1
1.07 175.9 166.1 185.6 381 39.08 127 29.31 97.7 -39.08 -29.31 78.16 312.7 214.9 410.4 -332.2 439.7 263.8 263.8 332.2 117.2
1.075 107.5 -78.16 -19.54 136.8 -244.3 -48.85 -420.1 -293.1 -488.5 -449.4 -146.6 -9.77 -156.3 117.2 -898.9 117.2 68.39 29.31 -97.7 78.16
1.08 224.7 48.85 68.39 205.2 -254 9.77 -410.4 -361.5 -683.9 -517.8 -19.54 107.5 -87.93 117.2 -1319 48.85 136.8 205.2 -185.6 -39.08
1.085 117.2 -19.54 29.31 136.8 -234.5 -29.31 -478.7 -459.2 -879.8 -683.9 -107.5 48.85 -175.9 -78.16 -1602 -117.2 78.16 185.6 -273.6 -107.5
1.09 254 185.6 205.2 273.6 -78.16 9.77 -351.7 -449.4 -928.2 -635.6 -19.54 224.7 -87.93 39.08 -1700 -107.5 254 488.5 -175.9 -166.1
1.095 87.93 244.3 136.8 429.9 -78.16 19.54 -400.6 -390.8 -1025 -644.8 -97.7 342 -156.3 -39.08 -1768 -136.8 195.4 517.8 -254 -312.7
1.1 29.31 693.7 127 781.6 -19.54 254 -390.8 -39.08 -1006 -400.6 -146.6 449.4 -78.16 68.39 -1593 -117.2 234.5 859.8 -273.6 -674.6
1.105 -48.85 791.4 9.77 947.7 -87.93 332.2 -439.7 78.16 -1064 -371.3 -254 449.4 -166.1 117.2 -1426 -263.8 107.5 830.5 -381 -859.8
1.11 -107.5 1045 19.54 1192 9.77 576.5 -312.7 420.1 -801.2 -107.5 -146.6 615.5 -9.77 234.5 -908.6 -244.3 39.08 1114 -371.3 -1192
1.115 -263.8 859.8 -166.1 1045 -58.62 498.3 -234.5 478.7 -556.9 -87.93 -263.8 527.6 39.08 244.3 -625.3 -312.7 -175.9 957.5 -302.9 -1201
1.12 -312.7 693.7 -322.4 742.6 -127 185.6 -117.2 517.8 -224.7 -48.85 -283.3 566.7 68.39 254 -263.8 -87.93 -342 732.8 -254 -1085
1.125 -322.4 449.4 -429.9 410.4 -78.16 78.16 39.08 527.6 136.8 68.39 -342 439.7 0 254 29.31 29.31 -429.9 498.3 -107.5 -938
1.13 -488.5 400.6 -586.2 429.9 -205.2 205.2 48.85 664.4 410.4 302.9 -449.4 361.5 -156.3 439.7 156.3 420.1 -517.8 537.4 -87.93 -987.3
1.135 -625.3 127 -732.8 117.2 -283.3 -68.39 58.62 488.5 576.5 400.6 -576.5 214.9 -381 224.7 136.8 498.3 -664.4 205.2 -78.16 -771.9
1.14 -576.5 185.6 -586.2 390.8 -185.6 195.4 234.5 615.5 801.2 674.2 -537.4 127 -381 322.4 117.2 742.6 -469 302.9 146.6 -703.5
1.145 -664.4 107.5 -664.4 312.7 -342 -39.08 127 420.1 732.8 644.8 -625.3 48.85 -498.3 136.8 -58.62 771.9 -478.7 195.4 107.5 -566.7
1.15 -498.3 175.9 -459.2 273.6 -244.3 -117.2 136.8 263.8 771.9 654.6 -498.3 156.3 -371.3 136.8 -244.3 801.2 -214.9 175.9 195.4 -420.1
1.155 -381 146.6 -390.8 214.9 -312.7 -117.2 48.85 48.85 635.1 410.4 -361.5 48.85 -332.2 29.31 -390.8 693.7 -39.08 29.31 205.2 -244.3
1.16 -68.39 166.1 -97.7 244.3 -214.9 -58.62 -58.62 -146.6 488.5 224.7 -146.6 97.7 -156.3 19.54 -713.2 547.1 234.5 58.62 127 -87.93
1.165 9.77 39.08 -9.77 195.4 -234.5 -29.31 -332.2 -420.1 166.1 -136.8 -87.93 117.2 -214.9 -107.5 -898.9 351.7 410.4 -48.85 29.31 48.85
1.17 195.4 107.5 263.8 254 -68.39 -107.5 -527.6 -586.2 -146.6 -478.7 29.31 0 -48.85 -214.9 -1153 312.7 635.1 9.77 -117.2 107.5
1.175 87.93 195.4 127 254 -185.6 -78.16 -850 -810.9 -615.5 -771.9 107.5 293.1 -117.2 -302.9 -1270 195.4 596 -117.2 -400.6 117.2
1.18 39.08 361.5 185.6 312.7 -97.7 -78.16 -957.5 -840.3 -771.9 -859.8 166.1 273.6 -68.39 -283.3 -1309 312.7 517.8 -166.1 -635.6 39.08
1.185 -234.5 283.3 -195.4 136.8 -332.2 -48.85 -1036 -928.2 -928.2 -850 48.85 283.3 -205.2 -342 -1397 254 234.5 -322.4 -830.5 -19.54
1.19 -254 293.1 -156.3 -9.77 -302.9 -97.7 -947.7 -957.5 -820.7 -771.9 166.1 224.7 -58.62 -439.7 -1367 107.5 58.62 -508.1 -918.4 -19.54
1.195 -214.9 185.6 -351.7 -136.8 -342 -185.6 -810.9 -879.8 -732.8 -625.3 117.2 127 -58.62 -439.7 -1348 39.08 -78.16 -596 -810.9 -19.54
1.2 -234.5 0 -400.6 -361.5 -332.2 -371.3 -713.2 -908.6 -625.3 -508.1 97.7 29.31 -29.31 -478.7 -1397 -58.62 -263.8 -771.9 -869.6 9.77
1.205 -117.2 -9.77 -332.2 -400.6 -244.3 -469 -655.1 -762.1 -615.5 -381 234.5 224.7 48.85 -400.6 -1339 -29.31 -263.8 -635.6 -723 -136.8
1.21 -97.7 -127 -263.8 -449.4 -146.6 -400.6 -508.1 -605.8 -547.6 -332.2 97.7 224.7 127 -332.2 -1201 -29.31 -293.1 -371.3 -566.7 -293.1
1.215 -234.5 9.77 -312.7 -429.9 -48.85 -166.1 -498.3 -400.6 -586.2 -322.4 0 371.3 29.31 -195.4 -1025 -58.62 -332.2 -166.1 -508.1 -566.7
1.22 -254 -48.85 -127 -469 39.08 -127 -283.3 -312.7 -400.6 -420.1 9.77 390.8 29.31 -127 -732.8 -127 -234.5 -68.39 -302.9 -439.7
1.225 -214.9 117.2 -29.31 -449.4 175.9 146.6 -166.1 -175.9 -214.9 -351.7 -58.62 488.5 -107.5 -58.62 -556.9 -195.4 -117.2 117.2 -117.2 -508.1
1.23 -410.4 224.7 -107.5 -449.4 97.7 9.77 -78.16 -117.2 19.54 -214.9 -283.3 361.5 -254 39.08 -283.3 -117.2 -136.8 254 0 -556.9
1.235 -214.9 117.2 29.31 -517.8 254 -58.62 205.2 -78.16 537.4 -58.62 -205.2 390.8 -263.8 29.31 39.08 -87.93 -39.08 244.3 283.3 -361.5
1.24 -508.1 19.54 -293.1 -556.9 9.77 -19.54 156.3 39.08 683.9 293.1 -371.3 166.1 -459.2 68.39 205.2 107.5 -322.4 361.5 283.3 -556.9
1.245 -332.2 -195.4 -166.1 -664.4 166.1 -195.4 400.6 0 1085 342 -58.62 97.7 -332.2 -48.85 439.7 87.93 -205.2 195.4 488.5 -322.4
1.25 -488.5 -273.6 -205.2 -703.5 166.1 -185.6 469 97.7 1280 635.1 -48.85 9.77 -322.4 -29.31 527.6 234.5 -302.9 293.1 537.4 -371.3
1.255 -517.8 -586.2 -214.9 -957.5 136.8 -390.8 361.5 -48.85 1397 537.4 58.62 -166.1 -244.3 -117.2 625.3 205.2 -351.7 39.08 517.8 -127
1.26 -615.5 -537.4 -254 -957.5 29.31 -469 254 -78.16 1436 635.1 -19.54 -166.1 -205.2 -78.16 547.1 390.8 -400.6 19.54 390.8 -185.6
1.265 -674.6 -576.5 -351.7 -1025 -68.39 -586.2 78.16 -166.1 1368 596 -29.31 -371.3 -322.4 -39.08 517.8 410.4 -508.1 -166.1 283.3 -97.7
1.27 -674.6 -517.8 -390.8 -957.5 -175.9 -655.1 -146.6 -234.5 1114 537.4 9.77 -410.4 -156.3 -117.2 439.7 429.9 -566.7 -107.5 9.77 -175.9
1.275 -498.3 -254 -263.8 -644.8 -48.85 -556.9 -244.3 -332.2 898.9 381 263.8 -420.1 -195.4 9.77 420.1 361.5 -381 -87.93 -117.2 -214.9
1.28 -547.6 -332.2 -254 -625.3 -58.62 -859.8 -332.2 -547.6 566.7 214.9 381 -449.4 -97.7 -78.16 400.6 351.7 -371.3 -175.9 -508.1 -146.6
1.285 -615.5 -429.9 -234.5 -615.5 -97.7 -918.4 -508.1 -723 254 -9.77 351.7 -429.9 -214.9 -136.8 205.2 166.1 -361.5 -263.8 -810.9 -234.5
1.29 -664.4 -283.3 -175.9 -342 -136.8 -732.8 -625.3 -693.7 9.77 0 429.9 -361.5 -166.1 -58.62 9.77 273.6 -420.1 -107.5 -1163 -439.7
1.295 -850 -517.8 -332.2 -605.8 -283.3 -908.6 -674.6 -850 -185.6 -156.3 322.4 -361.5 -244.3 -195.4 -127 254 -537.4 -361.5 -1231 -312.7
1.3 -830.5 -537.4 -381 -576.5 -410.4 -908.6 -869.6 -820.7 -371.3 -78.16 214.9 -459.2 -254 -293.1 -429.9 214.9 -742.6 -390.8 -1436 -478.7
1.305 -683.9 -371.3 -322.4 -459.2 -361.5 -732.8 -791.4 -781.6 -400.6 -166.1 312.7 -322.4 -263.8 -273.6 -498.3 205.2 -547.6 -390.8 -1231 -322.4
1.31 -410.4 -351.7 -195.4 -537.4 -293.1 -810.9 -693.7 -879.8 -381 -273.6 527.6 -361.5 -175.9 -283.3 -537.4 78.16 -488.5 -342 -1182 -283.3
1.315 -254 -39.08 -146.6 -351.7 -214.9 -439.7 -596 -703.5 -439.7 -381 429.9 -127 -195.4 -195.4 -683.9 19.54 -302.9 -234.5 -996.6 -273.6
1.32 -205.2 146.6 9.77 -58.62 -68.39 -224.7 -361.5 -517.8 -342 -332.2 576.5 -97.7 -87.93 -29.31 -674.6 146.6 -175.9 117.2 -820.7 -371.3
1.325 -29.31 302.9 156.3 156.3 78.16 19.54 -78.16 -283.3 -224.7 -390.8 635.1 87.93 29.31 68.39 -459.2 117.2 -19.54 263.8 -556.9 -381
1.33 -156.3 205.2 185.6 117.2 175.9 -48.85 156.3 -195.4 9.77 -371.3 586.2 0 97.7 48.85 -351.7 127 -87.93 469 -371.3 -517.8
1.335 -97.7 273.6 107.5 263.8 185.6 127 273.6 19.54 166.1 -371.3 654.6 -9.77 87.93 -68.39 -87.93 -9.77 -48.85 586.2 -166.1 -615.5
1.34 -175.9 127 244.3 205.2 312.7 107.5 410.4 9.77 498.3 -332.2 586.2 19.54 107.5 -205.2 58.62 -185.6 -58.62 586.2 39.08 -469
1.345 -117.2 185.6 185.6 224.7 254 342 459.2 136.8 723 -273.6 566.7 -156.3 -29.31 -293.1 166.1 -273.6 -39.08 605.8 185.6 -508.1
1.35 -185.6 87.93 214.9 175.9 273.6 224.7 469 78.16 947.7 -224.7 547.1 -97.7 9.77 -361.5 283.3 -410.4 -39.08 625.3 332.2 -381
1.355 -39.08 87.93 263.8 195.4 293.1 322.4 478.7 127 1036 -146.6 478.7 -78.16 -78.16 -390.8 381 -420.1 -48.85 635.1 400.6 -361.5
1.36 39.08 107.5 420.1 214.9 527.6 420.1 654.6 244.3 1212 19.54 410.4 -78.16 175.9 -293.1 605.8 -205.2 127 723 596 -244.3
1.365 -9.77 78.16 166.1 97.7 254 390.8 420.1 136.8 938 68.39 371.3 -78.16 29.31 -322.4 547.1 -87.93 -78.16 547.1 302.9 -322.4
1.37 -48.85 29.31 185.6 9.77 293.1 420.1 439.7 97.7 918.4 175.9 420.1 -175.9 78.16 -351.7 693.7 58.62 -29.31 449.4 283.3 -175.9
1.375 -244.3 -410.4 -156.3 -390.8 -19.54 87.93 78.16 -302.9 566.7 -19.54 185.6 -381 -9.77 -537.4 566.7 -19.54 -312.7 -68.39 -117.2 -19.54
1.38 -244.3 -498.3 -97.7 -449.4 -29.31 48.85 -39.08 -390.8 410.4 87.93 234.5 -459.2 -48.85 -488.5 586.2 87.93 -322.4 -205.2 -263.8 78.16
