    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
1.03 -361.5 -801.2 -312.7 -791.4 -625.3 -1124 -254 -840.3 752.3 29.31 -185.6 -566.7 410.4 -351.7 429.9 -293.1 -635.6 -810.9 -1045 97.7
1.035 -283.3 -644.8 -68.39 -527.6 -469 -801.2 -97.7 -635.6 947.7 166.1 29.31 -400.6 596 -351.7 498.3 -312.7 -400.6 -429.9 -732.8 58.62
1.04 283.3 -87.93 -9.77 -478.7 -302.9 -801.2 68.39 -655.1 1016 146.6 -224.7 -254 537.4 -410.4 498.3 -381 -136.8 -283.3 -429.9 156.3
1.045 -9.77 -97.7 136.8 -224.7 0 -312.7 254 -166.1 1075 478.7 -254 -293.1 469 -332.2 469 -156.3 -29.31 283.3 -39.08 -107.5
1.05 58.62 332.2 381 -87.93 527.6 429.9 576.5 302.9 1163 664.4 -302.9 -615.5 556.9 -302.9 576.5 -48.85 439.7 566.7 605.8 175.9
1.055 107.5 644.8 97.7 -312.7 224.7 -527.6 214.9 39.08 654.6 254 -723 -263.8 244.3 -293.1 156.3 -361.5 361.5 263.8 478.7 351.7
1.06 498.3 908.6 322.4 97.7 263.8 195.4 302.9 410.4 459.2 224.7 -273.6 -205.2 381 -146.6 273.6 -312.7 732.8 517.8 810.9 439.7
1.065 576.5 1006 234.5 -87.93 127 -302.9 107.5 205.2 29.31 -254 -332.2 -107.5 283.3 -29.31 -117.2 -566.7 654.6 244.3 693.7 537.4
1.07 1182 889.1 986.8 97.7 771.9 0 498.3 381 97.7 -361.5 -302.9 58.62 -263.8 68.39 -78.16 -469 1055 449.4 1026 674.2
1.075 879.3 928.2 429.9 97.7 166.1 78.16 -68.39 146.6 -605.8 -683.9 -117.2 -68.39 342 68.39 -625.3 -547.6 781.6 263.8 713.2 488.5
1.08 840.3 918.4 810.9 -97.7 771.9 -58.62 254 -117.2 -566.7 -908.6 -420.1 224.7 19.54 9.77 -732.8 -625.3 918.4 342 820.7 644.8
1.085 850 1221 439.7 136.8 342 58.62 -87.93 -244.3 -996.6 -967.8 -195.4 224.7 361.5 9.77 -1036 -508.1 781.6 390.8 615.5 469
1.09 762.1 1143 635.1 97.7 537.4 39.08 19.54 -351.7 -987.3 -977.5 -195.4 488.5 498.3 117.2 -1075 -469 1055 390.8 683.9 801.2
1.095 732.8 967.3 449.4 224.7 293.1 214.9 -87.93 -342 -1172 -830.5 -488.5 400.6 175.9 175.9 -1348 -342 918.4 381 508.1 713.2
1.1 625.3 713.2 488.5 302.9 224.7 195.4 19.54 -254 -938 -469 -381 283.3 97.7 371.3 -1172 -107.5 957.5 478.7 429.9 625.3
1.105 312.7 644.8 263.8 410.4 185.6 254 29.31 -136.8 -938 -9.77 -732.8 498.3 -478.7 527.6 -1143 175.9 644.8 498.3 0 195.4
1.11 312.7 644.8 175.9 342 -175.9 58.62 -283.3 -254 -850 302.9 -400.6 244.3 0 547.1 -967.8 322.4 302.9 263.8 -615.5 -87.93
1.115 -166.1 527.6 -136.8 107.5 -234.5 -342 -322.4 -605.8 -537.4 410.4 -840.3 0 -97.7 390.8 -693.7 322.4 -58.62 -19.54 -1201 -254
1.12 -244.3 293.1 -273.6 -175.9 -263.8 -664.4 -429.9 -996.6 -293.1 429.9 -1025 -195.4 244.3 254 -420.1 342 -322.4 -234.5 -1729 -420.1
1.125 -703.5 244.3 -752.3 -723 -655.1 -1163 -625.3 -1495 -117.2 244.3 -918.4 -644.8 195.4 -146.6 -312.7 19.54 -742.6 -625.3 -2120 -410.4
1.13 -810.9 -469 -918.4 -1133 -615.5 -1446 -625.3 -1729 107.5 87.93 -1124 -703.5 58.62 -244.3 -87.93 -146.6 -840.3 -879.8 -2042 -175.9
1.135 -1192 -449.4 -1446 -1367 -1045 -1416 -869.6 -1573 0 87.93 -1114 -703.5 -244.3 -332.2 -185.6 -254 -1201 -1006 -1974 -371.3
1.14 -1416 -801.2 -1846 -1553 -1416 -1339 -1104 -1211 -156.3 58.62 -1436 -781.6 -537.4 -361.5 -234.5 -254 -1505 -1025 -1807 -449.4
1.145 -1514 -957.5 -2062 -1729 -1593 -918.4 -1192 -742.6 -175.9 136.8 -1524 -879.8 -742.6 -429.9 -97.7 -175.9 -1710 -947.7 -1426 -537.4
1.15 -1475 -742.6 -1768 -1446 -1260 -762.1 -820.7 -224.7 117.2 332.2 -1787 -781.6 -820.7 -68.39 58.62 -9.77 -1456 -889.1 -859.8 -312.7
1.155 -1544 -625.3 -1787 -1309 -1377 -195.4 -1025 127 -87.93 351.7 -1651 -635.6 -801.2 -127 -78.16 0 -1426 -596 -674.6 -478.7
1.16 -1299 -381 -1632 -869.6 -1270 -185.6 -752.3 166.1 -9.77 156.3 -1290 -488.5 -655.1 -39.08 87.93 -263.8 -1085 -410.4 -322.4 -293.1
1.165 -820.7 -97.7 -869.6 -263.8 -664.4 39.08 -576.5 244.3 -68.39 -19.54 -1172 0 -146.6 87.93 166.1 -439.7 -517.8 273.6 -78.16 -459.2
1.17 -498.3 371.3 -498.3 381 -332.2 400.6 -371.3 332.2 -136.8 -224.7 -732.8 293.1 -205.2 97.7 146.6 -547.6 48.85 781.6 205.2 -361.5
1.175 -127 1094 68.39 1075 68.39 742.6 -166.1 469 -263.8 -371.3 -342 469 -302.9 195.4 97.7 -644.8 576.5 1309 400.6 -449.4
1.18 517.8 1397 820.7 1788 654.6 1329 87.93 752.3 -371.3 -390.8 -205.2 859.8 -244.3 390.8 9.77 -439.7 1251 1886 674.2 -478.7
1.185 683.9 2042 986.8 2277 723 1573 117.2 889.1 -683.9 -351.7 166.1 1104 -449.4 547.1 -342 -361.5 1524 2228 683.9 -664.4
1.19 1133 2100 1456 2599 1260 2149 508.1 1251 -723 -78.16 556.9 1329 -136.8 723 -332.2 -127 1974 2589 1036 -635.6
1.195 1182 2090 1339 2648 1202 2237 517.8 1358 -987.3 19.54 381 1348 -263.8 654.6 -596 -87.93 1847 2725 967.3 -801.2
1.2 1534 2501 1573 2755 1573 2374 908.6 1456 -810.9 195.4 928.2 1524 78.16 674.2 -410.4 39.08 2003 2872 1124 -732.8
1.205 1212 2149 1475 2433 1612 2129 928.2 1290 -801.2 234.5 517.8 1182 273.6 615.5 -332.2 97.7 1808 2716 967.3 -752.3
1.21 1143 1720 1378 2100 1583 1534 859.8 752.3 -635.6 107.5 596 947.7 175.9 400.6 -224.7 39.08 1632 2228 674.2 -449.4
1.215 635.1 1553 1368 1563 1651 918.4 820.7 273.6 -332.2 136.8 234.5 674.2 283.3 322.4 224.7 175.9 1339 1671 361.5 -224.7
1.22 205.2 635.1 879.3 928.2 1075 214.9 400.6 -175.9 -195.4 185.6 322.4 293.1 -429.9 214.9 -78.16 332.2 820.7 1143 -156.3 -283.3
1.225 -302.9 263.8 332.2 39.08 498.3 -723 -195.4 -810.9 -244.3 29.31 -244.3 -371.3 400.6 -68.39 244.3 107.5 39.08 224.7 -801.2 -214.9
1.23 -752.3 -322.4 -195.4 -693.7 -205.2 -1387 -771.9 -1006 -342 185.6 -381 -655.1 -683.9 -185.6 -214.9 156.3 -723 -410.4 -1319 -371.3
1.235 -928.2 -762.1 -586.2 -1309 -781.6 -1817 -1143 -1192 -322.4 195.4 -850 -928.2 -439.7 -342 -185.6 19.54 -1367 -1133 -1612 -312.7
1.24 -1377 -1231 -1085 -1641 -1221 -2022 -1426 -987.3 -302.9 439.7 -1270 -1163 -683.9 -68.39 -302.9 166.1 -1944 -1544 -1739 -420.1
1.245 -1651 -1270 -1329 -1573 -1475 -1622 -1416 -547.6 -107.5 683.9 -1348 -869.6 -1143 0 -302.9 410.4 -2032 -1602 -1505 -488.5
1.25 -1406 -1192 -1299 -1446 -1505 -1387 -1211 -234.5 185.6 801.2 -1260 -713.2 -1133 136.8 -175.9 478.7 -1983 -1798 -1221 -312.7
1.255 -1700 -977.5 -1553 -1163 -1787 -1036 -1231 107.5 214.9 810.9 -1006 -469 -1456 302.9 -195.4 566.7 -1964 -1749 -1045 -342
1.26 -1133 -752.3 -1416 -879.8 -1710 -683.9 -1094 185.6 263.8 693.7 -947.7 -29.31 -1397 293.1 -48.85 488.5 -1671 -1622 -791.4 -312.7
1.265 -987.3 -605.8 -898.9 -566.7 -1143 -400.6 -859.8 78.16 156.3 273.6 -732.8 -19.54 -1329 214.9 -146.6 254 -1221 -1397 -625.3 -195.4
1.27 -644.8 -254 -879.8 -332.2 -957.5 -302.9 -664.4 -9.77 19.54 0 -889.1 0 -1837 117.2 -244.3 39.08 -938 -1250 -469 -78.16
1.275 -381 -39.08 -273.6 -166.1 -332.2 -351.7 -508.1 -273.6 -195.4 -469 -810.9 -107.5 -1114 -39.08 -244.3 -263.8 -351.7 -898.9 -312.7 87.93
1.28 -293.1 312.7 -263.8 361.5 -156.3 39.08 -127 -58.62 -68.39 -410.4 -527.6 -58.62 -1124 58.62 19.54 -224.7 117.2 -302.9 107.5 107.5
1.285 -478.7 -214.9 -48.85 351.7 293.1 166.1 166.1 -39.08 39.08 -410.4 -342 -390.8 -801.2 -9.77 58.62 -312.7 371.3 185.6 439.7 58.62
1.29 254 361.5 449.4 830.5 615.5 410.4 390.8 87.93 -58.62 -381 -78.16 -214.9 -302.9 39.08 185.6 -390.8 791.4 566.7 664.4 19.54
1.295 273.6 -9.77 615.5 898.9 1104 723 1085 381 322.4 -195.4 48.85 -97.7 -771.9 146.6 400.6 -214.9 1231 1045 1309 244.3
1.3 1045 664.4 918.4 977 1045 703.5 635.1 263.8 -381 -322.4 234.5 68.39 -273.6 68.39 -214.9 -254 996.6 1016 850 -87.93
1.305 1202 908.6 1026 1075 1094 752.3 830.5 371.3 -361.5 -263.8 449.4 302.9 -312.7 68.39 78.16 -78.16 1182 1075 1075 29.31
1.31 1192 830.5 957.5 1016 996.6 732.8 683.9 469 -469 -166.1 371.3 97.7 400.6 87.93 224.7 136.8 820.7 830.5 830.5 19.54
1.315 869.6 674.2 586.2 781.6 635.1 556.9 508.1 439.7 -556.9 -68.39 400.6 -19.54 371.3 58.62 254 293.1 498.3 449.4 586.2 -29.31
1.32 537.4 576.5 478.7 586.2 644.8 283.3 537.4 449.4 -302.9 146.6 283.3 -263.8 342 87.93 615.5 605.8 293.1 322.4 459.2 -68.39
1.325 117.2 68.39 322.4 459.2 635.1 107.5 547.1 254 -87.93 254 185.6 -547.6 293.1 -48.85 615.5 683.9 87.93 166.1 273.6 -107.5
1.33 -48.85 -19.54 390.8 283.3 556.9 -273.6 420.1 107.5 48.85 420.1 195.4 -547.6 195.4 -68.39 556.9 810.9 -87.93 97.7 87.93 -166.1
1.335 -293.1 -410.4 332.2 107.5 488.5 -596 302.9 -205.2 185.6 351.7 97.7 -674.6 195.4 -234.5 429.9 625.3 -234.5 -136.8 -127 -127
1.34 -117.2 -517.8 234.5 156.3 97.7 -615.5 136.8 -127 302.9 605.8 234.5 -664.4 -214.9 -205.2 166.1 654.6 -381 -136.8 -185.6 -185.6
1.345 -146.6 -566.7 146.6 214.9 58.62 -429.9 136.8 -9.77 469 781.6 58.62 -781.6 -322.4 -185.6 127 586.2 -429.9 -48.85 -107.5 -136.8
1.35 224.7 -410.4 234.5 273.6 -214.9 -127 39.08 234.5 566.7 938 254 -556.9 -410.4 -78.16 19.54 703.5 -439.7 -205.2 -48.85 -68.39
1.355 39.08 -674.6 -136.8 156.3 -332.2 19.54 48.85 361.5 683.9 820.7 -9.77 -615.5 -1006 -87.93 0 635.1 -478.7 -478.7 195.4 293.1
1.36 -117.2 -332.2 -342 410.4 -498.3 478.7 -68.39 703.5 615.5 859.8 -107.5 -449.4 -586.2 107.5 -39.08 752.3 -420.1 -361.5 332.2 205.2
1.365 -332.2 -371.3 -556.9 459.2 -312.7 723 175.9 908.6 752.3 762.1 -381 -596 -762.1 146.6 117.2 723 -312.7 -127 713.2 234.5
1.37 -273.6 19.54 -273.6 517.8 0 752.3 263.8 918.4 547.1 527.6 -332.2 -302.9 -527.6 234.5 -58.62 566.7 -107.5 29.31 850 195.4
1.375 -39.08 29.31 136.8 654.6 498.3 918.4 654.6 986.8 674.2 381 0 -361.5 -78.16 302.9 273.6 469 332.2 410.4 1270 302.9
1.38 449.4 400.6 625.3 781.6 1016 938 967.3 898.9 576.5 78.16 9.77 39.08 -644.8 322.4 78.16 322.4 713.2 723 1436 332.2
1.385 703.5 244.3 537.4 654.6 840.3 840.3 644.8 664.4 0 -351.7 381 156.3 -302.9 224.7 -97.7 78.16 654.6 781.6 1212 195.4
1.39 820.7 537.4 830.5 1075 1016 1251 674.2 801.2 -234.5 -410.4 410.4 439.7 -371.3 254 -156.3 48.85 938 1055 1094 39.08
1.395 693.7 732.8 527.6 1114 566.7 1133 185.6 566.7 -771.9 -781.6 381 625.3 -273.6 146.6 -420.1 -195.4 928.2 879.3 752.3 58.62
1.4 713.2 1143 674.2 1397 517.8 1348 -9.77 586.2 -1055 -752.3 586.2 947.7 -195.4 224.7 -351.7 -283.3 986.8 967.3 488.5 -117.2
1.405 556.9 1143 654.6 1172 332.2 1016 -224.7 263.8 -1172 -947.7 351.7 938 -371.3 58.62 -351.7 -586.2 1036 723 244.3 -39.08
1.41 547.1 1026 469 918.4 175.9 605.8 -273.6 -48.85 -1182 -1016 703.5 889.1 -166.1 -87.93 -195.4 -850 830.5 244.3 29.31 175.9
