    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.705 195.4 351.7 -9.77 703.5 -58.62 -429.9 39.08 195.4 -293.1 312.7 -283.3 87.93 -19.54 48.85 -166.1 29.31 -78.16 332.2 29.31 -527.6
0.71 498.3 361.5 205.2 664.4 156.3 -332.2 224.7 156.3 -48.85 254 -224.7 97.7 205.2 29.31 68.39 -127 175.9 322.4 205.2 -244.3
0.715 146.6 244.3 58.62 449.4 -107.5 -273.6 -68.39 136.8 -322.4 410.4 -185.6 19.54 185.6 29.31 -48.85 -293.1 136.8 175.9 136.8 -166.1
0.72 -48.85 136.8 166.1 195.4 -68.39 -254 9.77 127 -107.5 -78.16 -283.3 9.77 410.4 -87.93 146.6 -263.8 175.9 97.7 166.1 9.77
0.725 -97.7 48.85 -48.85 117.2 -214.9 -166.1 -185.6 224.7 -371.3 9.77 -224.7 -39.08 -68.39 -48.85 -175.9 -234.5 -39.08 185.6 -39.08 -205.2
0.73 29.31 -127 97.7 -175.9 97.7 -312.7 156.3 156.3 48.85 0 78.16 -166.1 224.7 -156.3 9.77 -146.6 78.16 29.31 127 136.8
0.735 29.31 -97.7 0 -205.2 58.62 -429.9 19.54 9.77 -78.16 -283.3 0 -205.2 -175.9 -205.2 -19.54 -195.4 9.77 68.39 -68.39 19.54
0.74 -29.31 68.39 214.9 -107.5 342 -469 234.5 -9.77 146.6 -254 175.9 -48.85 185.6 -97.7 175.9 -97.7 195.4 254 -19.54 19.54
0.745 0 19.54 -78.16 -97.7 29.31 -713.2 -87.93 -205.2 -127 -166.1 -39.08 -48.85 127 -195.4 156.3 -254 -48.85 195.4 -283.3 -254
0.75 9.77 244.3 127 19.54 195.4 -655.1 97.7 -156.3 254 9.77 136.8 78.16 439.7 -156.3 390.8 -214.9 117.2 273.6 -224.7 -234.5
0.755 48.85 322.4 -283.3 39.08 -361.5 -752.3 -420.1 -302.9 -439.7 -390.8 -78.16 117.2 312.7 -175.9 97.7 -332.2 -185.6 224.7 -693.7 -566.7
0.76 244.3 68.39 -195.4 -312.7 -371.3 -898.9 -312.7 -439.7 -244.3 -429.9 39.08 -127 420.1 -312.7 342 -361.5 -117.2 -185.6 -576.5 -127
0.765 -205.2 68.39 -459.2 -361.5 -644.8 -693.7 -527.6 -293.1 -390.8 -478.7 -342 -117.2 214.9 -156.3 117.2 -469 -429.9 -78.16 -732.8 -478.7
0.77 -234.5 -244.3 -586.2 -644.8 -683.9 -771.9 -556.9 -488.5 -478.7 -723 -302.9 -234.5 97.7 -146.6 0 -449.4 -449.4 -390.8 -732.8 -146.6
0.775 -322.4 -410.4 -664.4 -674.6 -644.8 -830.5 -517.8 -566.7 -420.1 -683.9 -400.6 -322.4 -9.77 -244.3 -127 -478.7 -439.7 -556.9 -566.7 68.39
0.78 -371.3 -273.6 -693.7 -615.5 -615.5 -625.3 -439.7 -439.7 -273.6 -517.8 -439.7 -156.3 -29.31 -97.7 -117.2 -410.4 -488.5 -449.4 -547.6 -39.08
0.785 -234.5 -371.3 -596 -683.9 -556.9 -781.6 -488.5 -547.6 -371.3 -586.2 -263.8 -166.1 -351.7 -78.16 -312.7 -263.8 -439.7 -420.1 -439.7 0
0.79 -156.3 -302.9 -302.9 -517.8 -254 -693.7 -97.7 -361.5 156.3 -332.2 -48.85 -19.54 -39.08 -136.8 58.62 58.62 -195.4 -361.5 -175.9 136.8
0.795 -302.9 -449.4 -371.3 -547.6 -420.1 -850 -351.7 -332.2 19.54 -214.9 -127 -107.5 -205.2 -97.7 -117.2 185.6 -361.5 -459.2 -205.2 19.54
0.8 -302.9 -576.5 -136.8 -498.3 -156.3 -938 -68.39 -283.3 175.9 -136.8 58.62 -97.7 234.5 -224.7 214.9 224.7 -234.5 -439.7 -29.31 244.3
0.805 -830.5 -781.6 -254 -586.2 -361.5 -1153 -244.3 -420.1 -58.62 -400.6 29.31 -205.2 254 -381 117.2 127 -263.8 -469 -117.2 214.9
0.81 -488.5 -586.2 -254 -556.9 -351.7 -947.7 -293.1 -400.6 -420.1 -136.8 -117.2 -195.4 254 -254 9.77 48.85 -449.4 -351.7 -332.2 -9.77
0.815 -537.4 -547.6 -351.7 -566.7 -488.5 -869.6 -488.5 -537.4 -576.5 -537.4 -166.1 -78.16 58.62 -332.2 -254 -136.8 -361.5 -293.1 -439.7 29.31
0.82 -185.6 -244.3 -146.6 -605.8 -312.7 -586.2 -273.6 -283.3 -361.5 -117.2 -87.93 -29.31 -48.85 -136.8 -156.3 -175.9 -263.8 -68.39 -195.4 58.62
0.825 0 29.31 -127 -508.1 -293.1 -342 -332.2 -156.3 -439.7 -166.1 -58.62 136.8 -146.6 0 -390.8 -244.3 -244.3 127 -371.3 -175.9
0.83 -39.08 -78.16 39.08 -742.6 -9.77 -390.8 -9.77 -166.1 0 -381 68.39 19.54 107.5 -19.54 -58.62 -390.8 -58.62 -58.62 9.77 263.8
0.835 -87.93 -68.39 117.2 -537.4 136.8 -293.1 156.3 117.2 302.9 -9.77 185.6 97.7 234.5 195.4 107.5 -146.6 117.2 -48.85 254 351.7
0.84 -156.3 -322.4 0 -655.1 68.39 -547.6 78.16 -254 166.1 -752.3 -87.93 -29.31 400.6 -19.54 214.9 -195.4 39.08 -254 78.16 498.3
0.845 -58.62 -254 9.77 -400.6 -39.08 -586.2 -117.2 -175.9 175.9 -459.2 78.16 -19.54 234.5 19.54 87.93 -29.31 0 -9.77 -9.77 214.9
0.85 48.85 -361.5 -58.62 -732.8 97.7 -508.1 68.39 9.77 332.2 9.77 -107.5 -166.1 -87.93 29.31 78.16 -68.39 -205.2 87.93 39.08 -146.6
0.855 -175.9 -625.3 -29.31 -850 58.62 -655.1 0 -78.16 -175.9 -263.8 48.85 -224.7 29.31 -39.08 78.16 -156.3 -224.7 -97.7 -78.16 -9.77
0.86 -596 -664.4 -263.8 -840.3 -195.4 -693.7 0 -97.7 185.6 -342 -224.7 -234.5 -127 -48.85 117.2 -78.16 -390.8 -78.16 -117.2 -166.1
0.865 -449.4 -576.5 -293.1 -752.3 -254 -655.1 -127 -166.1 -263.8 -185.6 -185.6 -195.4 -293.1 -87.93 -117.2 -48.85 -371.3 -156.3 -175.9 -97.7
0.87 -449.4 -488.5 -420.1 -625.3 -449.4 -605.8 -244.3 -107.5 -381 78.16 -556.9 -117.2 -302.9 -156.3 -107.5 -107.5 -547.6 -29.31 -332.2 -420.1
0.875 -312.7 -410.4 -322.4 -547.6 -390.8 -576.5 -234.5 -205.2 -371.3 -19.54 -381 -117.2 -205.2 -87.93 -263.8 -97.7 -508.1 -87.93 -381 -361.5
0.88 175.9 -234.5 107.5 -469 -117.2 -498.3 -39.08 -68.39 -68.39 117.2 -39.08 68.39 -29.31 19.54 -127 -205.2 -136.8 -29.31 -58.62 -136.8
0.885 -185.6 -244.3 78.16 -605.8 -195.4 -449.4 -146.6 -29.31 -156.3 117.2 -97.7 263.8 107.5 185.6 -107.5 -58.62 -263.8 -29.31 -175.9 -214.9
0.89 -674.6 -185.6 146.6 -752.3 -254 -488.5 -302.9 -68.39 -254 -117.2 -117.2 302.9 -136.8 136.8 -224.7 -146.6 -136.8 29.31 -136.8 -127
0.895 -166.1 -146.6 293.1 -732.8 -146.6 -381 -68.39 48.85 224.7 117.2 -136.8 361.5 -214.9 195.4 39.08 78.16 9.77 39.08 68.39 29.31
0.9 -400.6 -283.3 127 -810.9 -390.8 -527.6 -312.7 -29.31 -273.6 244.3 -244.3 214.9 -312.7 19.54 -166.1 195.4 -87.93 -127 78.16 185.6
0.905 78.16 -449.4 293.1 -947.7 -97.7 -644.8 117.2 -117.2 371.3 205.2 -68.39 0 -97.7 -166.1 244.3 175.9 156.3 -224.7 410.4 586.2
0.91 58.62 -527.6 39.08 -791.4 -322.4 -713.2 -156.3 -254 -97.7 -254 -185.6 -58.62 -293.1 -136.8 -136.8 97.7 -136.8 -87.93 214.9 293.1
0.915 48.85 -605.8 87.93 -977.5 -97.7 -723 0 -322.4 0 -273.6 -19.54 -107.5 -342 -254 -48.85 -87.93 -127 -48.85 156.3 332.2
0.92 -224.7 -605.8 -97.7 -928.2 -312.7 -801.2 -244.3 -459.2 -361.5 -655.1 -361.5 -185.6 -390.8 -283.3 -283.3 -322.4 -322.4 -19.54 -195.4 78.16
0.925 -127 -527.6 -78.16 -967.8 -371.3 -810.9 -390.8 -488.5 -605.8 -1075 -78.16 -293.1 -478.7 -351.7 -351.7 -459.2 -332.2 -19.54 -410.4 -48.85
0.93 -312.7 -381 -214.9 -771.9 -537.4 -625.3 -498.3 -273.6 -635.6 -596 -224.7 -254 -332.2 -312.7 -332.2 -381 -429.9 156.3 -410.4 -400.6
0.935 -312.7 -283.3 -263.8 -566.7 -596 -459.2 -596 -156.3 -771.9 -693.7 -68.39 -127 -429.9 -283.3 -488.5 -459.2 -478.7 273.6 -615.5 -683.9
0.94 -185.6 29.31 19.54 -107.5 -312.7 -146.6 -273.6 97.7 -517.8 -508.1 146.6 195.4 -68.39 -19.54 -205.2 -517.8 -107.5 508.1 -312.7 -655.1
0.945 19.54 224.7 214.9 58.62 -48.85 58.62 -127 224.7 -293.1 -195.4 107.5 420.1 -185.6 146.6 -244.3 -400.6 87.93 644.8 -97.7 -556.9
0.95 439.7 381 527.6 156.3 234.5 136.8 136.8 254 -48.85 -78.16 293.1 517.8 29.31 224.7 -127 -254 410.4 840.3 234.5 -371.3
0.955 175.9 635.1 205.2 371.3 429.9 -175.9 459.2 312.7 185.6 185.6 9.77 48.85 175.9 39.08 351.7 312.7 410.4 498.3 273.6 48.85
0.96 -107.5 459.2 127 302.9 459.2 -175.9 420.1 351.7 97.7 0 97.7 -87.93 361.5 -48.85 273.6 371.3 410.4 420.1 293.1 58.62
0.965 -361.5 351.7 68.39 322.4 478.7 -68.39 469 371.3 58.62 175.9 97.7 -127 537.4 19.54 390.8 361.5 332.2 312.7 263.8 117.2
0.97 -19.54 234.5 117.2 254 517.8 -117.2 469 361.5 97.7 -146.6 156.3 -48.85 342 29.31 185.6 361.5 478.7 361.5 400.6 293.1
0.975 39.08 469 185.6 312.7 615.5 156.3 674.2 576.5 488.5 273.6 146.6 107.5 556.9 175.9 322.4 459.2 517.8 596 459.2 97.7
0.98 332.2 488.5 351.7 254 723 107.5 791.4 537.4 830.5 351.7 273.6 195.4 429.9 175.9 390.8 332.2 771.9 478.7 703.5 390.8
0.985 -390.8 683.9 537.4 234.5 742.6 185.6 654.6 488.5 664.4 381 429.9 283.3 254 195.4 322.4 400.6 791.4 508.1 459.2 332.2
0.99 -19.54 556.9 332.2 127 459.2 19.54 410.4 156.3 459.2 87.93 410.4 244.3 -9.77 78.16 -48.85 205.2 625.3 400.6 205.2 205.2
0.995 -449.4 322.4 195.4 -127 302.9 -78.16 185.6 -39.08 146.6 -78.16 175.9 107.5 -117.2 -9.77 107.5 58.62 302.9 254 -97.7 107.5
1 117.2 195.4 214.9 -146.6 273.6 -19.54 166.1 -87.93 166.1 -136.8 244.3 9.77 -156.3 9.77 19.54 87.93 459.2 195.4 -39.08 234.5
1.005 390.8 78.16 107.5 -185.6 185.6 -19.54 127 -117.2 87.93 -87.93 29.31 -29.31 19.54 -97.7 185.6 87.93 254 166.1 -107.5 234.5
1.01 332.2 68.39 87.93 -214.9 195.4 68.39 175.9 29.31 342 214.9 -127 -78.16 156.3 29.31 283.3 293.1 312.7 283.3 78.16 146.6
1.015 117.2 224.7 -136.8 -459.2 68.39 -97.7 410.4 322.4 459.2 664.4 29.31 127 127 302.9 -19.54 224.7 117.2 224.7 381 -166.1
1.02 -205.2 205.2 -205.2 -498.3 -19.54 -127 400.6 234.5 459.2 498.3 0 166.1 58.62 293.1 0 39.08 29.31 205.2 342 -166.1
1.025 -615.5 283.3 -127 -586.2 48.85 -48.85 439.7 244.3 420.1 469 -175.9 312.7 -146.6 420.1 -9.77 97.7 136.8 322.4 361.5 -166.1
1.03 -322.4 439.7 -39.08 -469 146.6 -29.31 420.1 195.4 351.7 332.2 -205.2 351.7 97.7 351.7 68.39 0 175.9 439.7 273.6 -205.2
1.035 -381 459.2 127 -498.3 283.3 -87.93 400.6 -107.5 322.4 107.5 -156.3 322.4 68.39 205.2 234.5 -87.93 371.3 263.8 263.8 136.8
1.04 78.16 488.5 48.85 -459.2 205.2 -78.16 214.9 -97.7 156.3 -39.08 -195.4 234.5 127 127 9.77 68.39 322.4 263.8 156.3 107.5
1.045 381 478.7 107.5 -439.7 224.7 -58.62 58.62 -214.9 -127 29.31 -29.31 244.3 283.3 -39.08 -29.31 68.39 390.8 234.5 185.6 205.2
1.05 420.1 312.7 273.6 -478.7 302.9 -146.6 185.6 -146.6 9.77 351.7 107.5 9.77 166.1 -195.4 -87.93 136.8 420.1 254 332.2 244.3
1.055 195.4 283.3 254 -351.7 293.1 -205.2 185.6 -117.2 117.2 175.9 29.31 78.16 283.3 -195.4 -48.85 224.7 400.6 214.9 420.1 283.3
1.06 136.8 107.5 244.3 -439.7 146.6 -351.7 58.62 -195.4 0 283.3 -9.77 -117.2 -29.31 -312.7 -322.4 166.1 312.7 97.7 361.5 312.7
1.065 127 205.2 390.8 -263.8 351.7 -302.9 283.3 -185.6 351.7 273.6 58.62 39.08 273.6 -224.7 58.62 68.39 459.2 254 547.1 361.5
1.07 78.16 214.9 19.54 -234.5 19.54 -273.6 -9.77 -205.2 87.93 156.3 -185.6 166.1 -29.31 -156.3 -293.1 58.62 146.6 312.7 175.9 -48.85
1.075 273.6 283.3 166.1 -254 224.7 -97.7 166.1 -146.6 195.4 195.4 136.8 381 -68.39 -9.77 -58.62 48.85 342 332.2 342 127
1.08 87.93 175.9 -146.6 -381 0 -127 39.08 -107.5 58.62 136.8 -58.62 400.6 -87.93 127 -146.6 9.77 107.5 214.9 185.6 58.62
1.085 39.08 136.8 -175.9 -342 -39.08 -9.77 -19.54 -9.77 19.54 -58.62 87.93 469 0 244.3 9.77 -19.54 19.54 234.5 87.93 -68.39
1.09 -156.3 -175.9 -224.7 -664.4 -117.2 -224.7 -29.31 -29.31 127 -19.54 29.31 283.3 -68.39 117.2 -39.08 39.08 -68.39 87.93 127 39.08
1.095 0 -146.6 9.77 -576.5 39.08 -273.6 78.16 -48.85 195.4 -19.54 244.3 185.6 293.1 -39.08 156.3 19.54 58.62 29.31 214.9 273.6
1.1 -537.4 -214.9 48.85 -576.5 -29.31 -302.9 68.39 58.62 332.2 175.9 -29.31 58.62 302.9 -175.9 97.7 39.08 -9.77 156.3 244.3 117.2
1.105 -127 -19.54 146.6 -469 0 -254 58.62 117.2 322.4 234.5 156.3 58.62 351.7 -214.9 107.5 78.16 127 361.5 224.7 -19.54
1.11 -342 87.93 185.6 -234.5 136.8 -214.9 254 166.1 449.4 332.2 68.39 39.08 517.8 -214.9 312.7 9.77 273.6 635.1 302.9 -185.6
1.115 -117.2 205.2 29.31 -136.8 97.7 0 214.9 410.4 498.3 644.8 107.5 78.16 527.6 -87.93 234.5 136.8 254 654.6 283.3 -302.9
1.12 97.7 107.5 19.54 -87.93 175.9 -166.1 185.6 185.6 273.6 332.2 254 9.77 302.9 -175.9 214.9 -9.77 312.7 508.1 185.6 -195.4
1.125 224.7 58.62 87.93 -29.31 224.7 -156.3 273.6 263.8 478.7 508.1 439.7 58.62 175.9 -97.7 185.6 175.9 371.3 390.8 273.6 -58.62
1.13 136.8 -302.9 0 -410.4 146.6 -420.1 58.62 -19.54 146.6 293.1 390.8 -78.16 29.31 -175.9 39.08 185.6 244.3 39.08 19.54 58.62
1.135 332.2 -254 254 -381 322.4 -410.4 224.7 -48.85 332.2 78.16 459.2 0 117.2 -87.93 234.5 97.7 537.4 -68.39 214.9 429.9
1.14 605.8 -214.9 244.3 -351.7 302.9 -371.3 234.5 -9.77 429.9 195.4 390.8 214.9 342 146.6 214.9 136.8 683.9 -39.08 273.6 449.4
1.145 488.5 -224.7 244.3 -273.6 214.9 -400.6 185.6 -107.5 302.9 58.62 254 332.2 537.4 68.39 371.3 107.5 703.5 -78.16 254 517.8
1.15 615.5 -224.7 146.6 -244.3 185.6 -429.9 205.2 -68.39 635.1 48.85 234.5 283.3 537.4 97.7 351.7 -97.7 732.8 -29.31 273.6 429.9
1.155 586.2 -322.4 107.5 -107.5 146.6 -517.8 146.6 -244.3 273.6 -87.93 58.62 273.6 674.2 -39.08 478.7 127 732.8 -214.9 244.3 664.4
1.16 469 -400.6 78.16 -127 87.93 -605.8 146.6 -351.7 478.7 -244.3 293.1 78.16 547.1 -205.2 498.3 -9.77 752.3 -381 273.6 791.4
1.165 361.5 -381 19.54 -9.77 -68.39 -605.8 -127 -390.8 -19.54 -293.1 361.5 58.62 410.4 -214.9 136.8 87.93 635.1 -459.2 97.7 713.2
1.17 185.6 -381 -175.9 39.08 -214.9 -586.2 -263.8 -449.4 -185.6 -469 224.7 68.39 -195.4 -302.9 -136.8 -58.62 449.4 -439.7 -29.31 586.2
1.175 -254 -107.5 -48.85 224.7 -48.85 -263.8 -97.7 -117.2 97.7 29.31 322.4 175.9 29.31 -87.93 0 156.3 478.7 -205.2 107.5 390.8
1.18 -224.7 -185.6 -244.3 107.5 -244.3 -361.5 -361.5 -156.3 -175.9 -127 87.93 -19.54 -156.3 -263.8 -312.7 -29.31 410.4 -283.3 -87.93 390.8
1.185 -195.4 48.85 0 322.4 29.31 -175.9 -136.8 78.16 48.85 146.6 58.62 107.5 87.93 -87.93 19.54 58.62 429.9 107.5 -9.77 136.8
1.19 -78.16 -185.6 -39.08 185.6 -58.62 -361.5 -273.6 9.77 -29.31 87.93 -48.85 -97.7 195.4 -185.6 -117.2 -127 342 39.08 -107.5 97.7
1.195 390.8 -263.8 78.16 156.3 19.54 -429.9 -254 -9.77 -244.3 29.31 136.8 -58.62 78.16 -48.85 -97.7 -205.2 439.7 -127 -78.16 293.1
1.2 439.7 -390.8 -39.08 -39.08 -97.7 -586.2 -224.7 -87.93 -87.93 -195.4 -107.5 -97.7 -39.08 -117.2 0 -185.6 263.8 -234.5 -87.93 293.1
1.205 615.5 -234.5 205.2 -97.7 97.7 -439.7 78.16 185.6 175.9 283.3 224.7 29.31 175.9 48.85 234.5 -214.9 517.8 -175.9 371.3 586.2
1.21 283.3 -107.5 48.85 -78.16 -78.16 -498.3 19.54 9.77 185.6 -195.4 48.85 127 127 -9.77 97.7 -117.2 342 -58.62 146.6 312.7
1.215 87.93 29.31 185.6 -68.39 58.62 -469 68.39 107.5 146.6 -19.54 19.54 146.6 29.31 -9.77 87.93 -136.8 488.5 -78.16 332.2 508.1
1.22 -107.5 -39.08 234.5 -97.7 136.8 -635.6 136.8 -136.8 537.4 -254 234.5 -48.85 58.62 -166.1 58.62 -273.6 527.6 -195.4 332.2 644.8
1.225 19.54 29.31 136.8 9.77 78.16 -566.7 9.77 -107.5 400.6 -127 107.5 -39.08 -68.39 -146.6 -58.62 -117.2 400.6 -146.6 185.6 390.8
1.23 -234.5 -429.9 -214.9 -322.4 -234.5 -957.5 -342 -420.1 -97.7 -312.7 -156.3 -459.2 -332.2 -439.7 -293.1 -322.4 0 -586.2 -87.93 390.8
1.235 19.54 -322.4 -166.1 -136.8 -97.7 -820.7 -234.5 -263.8 -175.9 -234.5 -87.93 -293.1 -39.08 -312.7 -68.39 -224.7 -78.16 -508.1 -48.85 214.9
1.24 -97.7 -459.2 -224.7 -263.8 -293.1 -879.8 -459.2 -429.9 -576.5 -556.9 -136.8 -469 19.54 -420.1 -97.7 -420.1 -361.5 -537.4 -342 -48.85
1.245 -517.8 -283.3 -87.93 -175.9 -156.3 -713.2 -351.7 -234.5 -664.4 -508.1 48.85 -312.7 283.3 -254 39.08 -283.3 -195.4 -263.8 -263.8 -156.3
1.25 -390.8 -87.93 -39.08 -78.16 -214.9 -527.6 -449.4 -87.93 -576.5 -293.1 107.5 -273.6 19.54 -175.9 -156.3 -263.8 -332.2 29.31 -488.5 -566.7
1.255 -371.3 107.5 156.3 29.31 -68.39 -312.7 -302.9 -19.54 -596 -185.6 234.5 -107.5 127 -9.77 -87.93 -244.3 -29.31 117.2 -312.7 -342
1.26 -283.3 127 78.16 117.2 -175.9 -312.7 -400.6 0 -556.9 87.93 136.8 -48.85 -420.1 -29.31 -244.3 -312.7 0 107.5 -351.7 -244.3
1.265 195.4 19.54 254 107.5 -9.77 -469 -224.7 -293.1 -439.7 -449.4 185.6 -68.39 9.77 -136.8 -9.77 -312.7 205.2 -156.3 -254 117.2
1.27 205.2 0 127 224.7 -146.6 -556.9 -361.5 -273.6 -439.7 -342 -127 -39.08 -136.8 -97.7 -78.16 -322.4 68.39 -234.5 -371.3 -58.62
1.275 146.6 -234.5 166.1 146.6 48.85 -674.6 -166.1 -429.9 -185.6 -547.6 -205.2 29.31 283.3 -127 175.9 -322.4 205.2 -508.1 -97.7 322.4
1.28 127 -205.2 -9.77 273.6 -48.85 -596 -322.4 -351.7 -312.7 -342 -429.9 58.62 205.2 -29.31 -117.2 -439.7 39.08 -508.1 -224.7 107.5
1.285 -136.8 -146.6 -68.39 273.6 -87.93 -439.7 -381 -156.3 -312.7 68.39 -517.8 214.9 -19.54 117.2 -263.8 -254 0 -332.2 -234.5 -78.16
1.29 273.6 -224.7 117.2 371.3 127 -488.5 -205.2 -390.8 -302.9 -390.8 -146.6 97.7 -224.7 -9.77 -254 -527.6 185.6 -351.7 -146.6 234.5
1.295 234.5 -107.5 244.3 322.4 224.7 -400.6 -127 -322.4 -263.8 -498.3 9.77 48.85 -214.9 39.08 -136.8 -254 302.9 -361.5 -127 361.5
1.3 351.7 -166.1 175.9 361.5 166.1 -351.7 -107.5 -371.3 -127 -693.7 185.6 29.31 -156.3 -48.85 0 -332.2 302.9 -351.7 -185.6 410.4
1.305 420.1 -185.6 312.7 224.7 185.6 -381 19.54 -449.4 136.8 -820.7 224.7 -9.77 107.5 -146.6 146.6 -508.1 351.7 -381 -19.54 547.1
1.31 0 -400.6 -205.2 97.7 -381 -478.7 -459.2 -439.7 -488.5 -801.2 -234.5 -214.9 -283.3 -273.6 -166.1 -537.4 -234.5 -381 -420.1 19.54
1.315 -195.4 -263.8 -283.3 224.7 -508.1 -351.7 -537.4 -371.3 -566.7 -703.5 -332.2 -97.7 9.77 -234.5 -97.7 -576.5 -342 -293.1 -459.2 -175.9
1.32 -146.6 -449.4 -429.9 97.7 -635.6 -527.6 -713.2 -449.4 -830.5 -566.7 -469 -342 -361.5 -390.8 -312.7 -566.7 -508.1 -381 -488.5 -205.2
1.325 -498.3 -459.2 -566.7 136.8 -791.4 -566.7 -869.6 -488.5 -1064 -527.6 -605.8 -244.3 -400.6 -390.8 -293.1 -429.9 -713.2 -332.2 -742.6 -429.9
1.33 -439.7 -566.7 -420.1 58.62 -586.2 -703.5 -693.7 -605.8 -674.6 -566.7 -312.7 -322.4 -293.1 -429.9 -195.4 -498.3 -556.9 -302.9 -556.9 -312.7
1.335 -195.4 -439.7 -234.5 127 -420.1 -596 -498.3 -439.7 -449.4 -351.7 -283.3 -214.9 -273.6 -263.8 -68.39 -322.4 -351.7 -322.4 -420.1 -107.5
1.34 -97.7 -488.5 -234.5 -9.77 -439.7 -664.4 -478.7 -517.8 -332.2 -488.5 -273.6 -195.4 -244.3 -293.1 -302.9 -498.3 -263.8 -420.1 -293.1 68.39
1.345 273.6 -420.1 78.16 9.77 -166.1 -527.6 -166.1 -410.4 -39.08 -234.5 -78.16 -58.62 -39.08 -117.2 19.54 -332.2 -78.16 -351.7 9.77 214.9
1.35 195.4 -508.1 -9.77 -166.1 -361.5 -556.9 -302.9 -361.5 -224.7 -312.7 -273.6 -87.93 -195.4 -78.16 -214.9 -244.3 -254 -371.3 -9.77 107.5
1.355 58.62 -732.8 -146.6 -390.8 -342 -644.8 -97.7 -429.9 175.9 -254 -615.5 -146.6 -107.5 -127 29.31 -263.8 -400.6 -635.6 136.8 332.2
1.36 -449.4 -537.4 -381 -263.8 -635.6 -390.8 -537.4 -273.6 -556.9 -166.1 -771.9 -68.39 -625.3 48.85 -371.3 -283.3 -742.6 -420.1 -312.7 -224.7
1.365 -312.7 -420.1 -224.7 -146.6 -420.1 -332.2 -263.8 -166.1 -214.9 -136.8 -771.9 0 -312.7 175.9 -185.6 -97.7 -527.6 -273.6 -195.4 -146.6
1.37 -400.6 -136.8 -322.4 68.39 -410.4 -146.6 -302.9 78.16 -263.8 127 -742.6 19.54 -439.7 87.93 -156.3 -205.2 -478.7 136.8 -312.7 -537.4
1.375 -48.85 9.77 29.31 78.16 -87.93 -156.3 -87.93 19.54 -156.3 9.77 -371.3 -19.54 -29.31 68.39 48.85 -508.1 -39.08 87.93 29.31 -127
