    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.84 400.6 635.1 107.5 -97.7 -146.6 -312.7 -332.2 -713.2 -195.4 -449.4 166.1 -283.3 107.5 -175.9 -224.7 -400.6 117.2 -117.2 -342 29.31
0.845 234.5 293.1 29.31 -254 -263.8 -390.8 -655.1 -977.5 -635.6 -850 48.85 -469 -9.77 -205.2 -429.9 -566.7 19.54 -48.85 -655.1 -87.93
0.85 351.7 312.7 263.8 -68.39 -127 -263.8 -586.2 -879.8 -693.7 -1006 156.3 -332.2 342 -156.3 -224.7 -644.8 302.9 146.6 -537.4 9.77
0.855 -205.2 361.5 351.7 39.08 -97.7 -136.8 -664.4 -840.3 -859.8 -1133 78.16 -254 420.1 -117.2 -244.3 -781.6 390.8 263.8 -615.5 -48.85
0.86 410.4 586.2 478.7 351.7 -29.31 185.6 -488.5 -547.6 -801.2 -977.5 78.16 -136.8 449.4 19.54 -97.7 -635.6 566.7 537.4 -459.2 -205.2
0.865 351.7 742.6 615.5 566.7 78.16 459.2 -195.4 -234.5 -566.7 -791.4 214.9 0 527.6 127 87.93 -478.7 683.9 674.2 -195.4 -185.6
0.87 576.5 850 537.4 625.3 58.62 674.2 -19.54 -39.08 -390.8 -664.4 224.7 48.85 547.1 185.6 146.6 -254 635.1 674.2 -9.77 -127
0.875 820.7 605.8 644.8 615.5 302.9 820.7 420.1 205.2 107.5 -381 459.2 48.85 713.2 312.7 459.2 -19.54 654.6 664.4 390.8 0
0.88 361.5 205.2 371.3 273.6 107.5 566.7 361.5 68.39 48.85 -586.2 263.8 -205.2 537.4 48.85 293.1 -224.7 302.9 429.9 283.3 19.54
0.885 185.6 -136.8 420.1 136.8 254 488.5 615.5 136.8 371.3 -381 342 -156.3 703.5 195.4 429.9 68.39 254 390.8 517.8 117.2
0.89 -185.6 -263.8 146.6 -19.54 78.16 381 517.8 166.1 254 -351.7 58.62 -234.5 478.7 58.62 185.6 29.31 -97.7 214.9 302.9 -19.54
0.895 -420.1 -449.4 -48.85 -156.3 58.62 273.6 517.8 156.3 273.6 -254 -9.77 -302.9 322.4 9.77 58.62 185.6 -166.1 107.5 273.6 -29.31
0.9 -459.2 -312.7 -195.4 -214.9 29.31 322.4 527.6 322.4 342 19.54 -127 -224.7 156.3 48.85 0 429.9 -224.7 107.5 312.7 -87.93
0.905 -429.9 -371.3 -312.7 -400.6 29.31 234.5 556.9 429.9 459.2 302.9 -68.39 -293.1 205.2 -87.93 19.54 459.2 -293.1 -97.7 342 -29.31
0.91 -459.2 -371.3 -508.1 -547.6 -87.93 195.4 429.9 371.3 371.3 273.6 -107.5 -351.7 78.16 39.08 39.08 508.1 -381 -205.2 351.7 -29.31
0.915 -625.3 -771.9 -605.8 -723 -185.6 58.62 351.7 302.9 400.6 361.5 -156.3 -449.4 146.6 0 127 498.3 -527.6 -449.4 332.2 87.93
0.92 -1104 -898.9 -703.5 -889.1 -283.3 -117.2 175.9 19.54 244.3 146.6 -156.3 -664.4 175.9 -78.16 146.6 322.4 -566.7 -635.6 195.4 224.7
0.925 -898.9 -1163 -742.6 -1055 -449.4 -332.2 -48.85 -234.5 87.93 87.93 -332.2 -703.5 97.7 -117.2 39.08 254 -732.8 -732.8 -136.8 87.93
0.93 -1133 -1172 -791.4 -1114 -556.9 -469 -234.5 -400.6 0 68.39 -342 -781.6 -68.39 -254 29.31 78.16 -791.4 -840.3 -254 97.7
0.935 -635.6 -1143 -713.2 -1114 -605.8 -566.7 -429.9 -556.9 -195.4 -9.77 -390.8 -791.4 -224.7 -342 -97.7 -273.6 -889.1 -879.8 -469 68.39
0.94 -635.6 -977.5 -752.3 -1045 -615.5 -596 -566.7 -644.8 -283.3 -87.93 -449.4 -605.8 -439.7 -293.1 -195.4 -322.4 -850 -762.1 -449.4 -19.54
0.945 -381 -908.6 -361.5 -996.6 -263.8 -566.7 -410.4 -732.8 -127 -351.7 -234.5 -498.3 -371.3 -381 -127 -625.3 -517.8 -635.6 -283.3 175.9
0.95 -361.5 -908.6 -283.3 -918.4 -87.93 -576.5 -410.4 -771.9 -166.1 -635.6 -175.9 -439.7 -332.2 -459.2 -195.4 -742.6 -244.3 -547.6 -127 302.9
0.955 -214.9 -869.6 -9.77 -723 156.3 -302.9 -263.8 -644.8 -48.85 -723 -29.31 -312.7 -175.9 -410.4 -107.5 -791.4 48.85 -263.8 -9.77 302.9
0.96 -156.3 -635.6 39.08 -400.6 224.7 -58.62 -302.9 -449.4 -214.9 -674.6 -68.39 -195.4 -214.9 -244.3 -244.3 -723 283.3 68.39 39.08 156.3
0.965 -390.8 -713.2 -97.7 -439.7 78.16 -39.08 -556.9 -469 -459.2 -791.4 -205.2 -342 -312.7 -322.4 -381 -850 166.1 107.5 -117.2 29.31
0.97 -351.7 -302.9 -87.93 -244.3 97.7 87.93 -605.8 -429.9 -566.7 -732.8 -205.2 -283.3 -302.9 -244.3 -400.6 -723 273.6 136.8 -146.6 48.85
0.975 -566.7 -224.7 254 -166.1 332.2 68.39 -439.7 -410.4 -429.9 -801.2 117.2 -283.3 -29.31 -322.4 -117.2 -752.3 508.1 78.16 -9.77 263.8
0.98 -234.5 -166.1 146.6 -97.7 224.7 68.39 -469 -351.7 -439.7 -644.8 48.85 -293.1 -29.31 -293.1 -68.39 -596 351.7 68.39 -175.9 87.93
0.985 -420.1 -371.3 195.4 -117.2 283.3 39.08 -312.7 -273.6 -273.6 -556.9 117.2 -293.1 -48.85 -302.9 166.1 -429.9 293.1 107.5 -166.1 68.39
0.99 -410.4 -459.2 -166.1 -136.8 9.77 68.39 -420.1 -195.4 -312.7 -342 -195.4 -293.1 -185.6 -342 146.6 -263.8 -58.62 68.39 -381 -156.3
0.995 -469 -791.4 -420.1 -371.3 -195.4 -136.8 -459.2 -302.9 -322.4 -390.8 -449.4 -537.4 -283.3 -537.4 166.1 -312.7 -312.7 -117.2 -537.4 -127
1 -615.5 -723 -469 -351.7 -205.2 0 -332.2 -146.6 -175.9 -127 -478.7 -381 -185.6 -371.3 273.6 29.31 -322.4 -48.85 -439.7 -146.6
1.005 -400.6 -596 -185.6 -332.2 58.62 0 -87.93 -58.62 87.93 -19.54 -234.5 -224.7 214.9 -273.6 508.1 156.3 -136.8 68.39 -214.9 -48.85
1.01 -517.8 -674.6 -263.8 -371.3 29.31 0 -19.54 -39.08 107.5 39.08 -58.62 -293.1 302.9 -195.4 586.2 342 -117.2 68.39 -117.2 29.31
1.015 -410.4 -820.7 -29.31 -263.8 214.9 87.93 146.6 39.08 254 195.4 68.39 -283.3 283.3 -78.16 498.3 498.3 -29.31 185.6 -58.62 -58.62
1.02 -508.1 -762.1 -39.08 -254 254 -19.54 175.9 -146.6 283.3 -19.54 127 -302.9 322.4 -107.5 439.7 342 68.39 224.7 39.08 -48.85
1.025 -605.8 -840.3 -48.85 -322.4 244.3 -185.6 205.2 -361.5 302.9 -214.9 0 -488.5 107.5 -263.8 254 156.3 117.2 136.8 87.93 9.77
1.03 -655.1 -302.9 -68.39 -68.39 244.3 -58.62 146.6 -322.4 283.3 -185.6 -156.3 -156.3 -19.54 -58.62 97.7 205.2 136.8 293.1 107.5 -136.8
1.035 -908.6 0 117.2 68.39 351.7 -19.54 224.7 -390.8 293.1 -342 -58.62 -58.62 0 -117.2 9.77 127 322.4 254 263.8 -9.77
1.04 -78.16 263.8 371.3 263.8 576.5 224.7 381 -127 400.6 -87.93 117.2 146.6 48.85 29.31 19.54 283.3 449.4 527.6 498.3 -87.93
1.045 107.5 615.5 -78.16 342 48.85 224.7 263.8 214.9 312.7 195.4 566.7 898.9 166.1 244.3 -87.93 -58.62 351.7 254 166.1 -48.85
1.05 254 615.5 -175.9 302.9 -48.85 254 195.4 205.2 224.7 214.9 488.5 869.6 136.8 283.3 -117.2 -29.31 156.3 136.8 78.16 -58.62
1.055 19.54 488.5 -254 361.5 -175.9 283.3 9.77 273.6 87.93 214.9 508.1 840.3 68.39 371.3 -244.3 87.93 -9.77 205.2 0 -214.9
1.06 517.8 547.1 -19.54 478.7 29.31 214.9 -39.08 224.7 -78.16 195.4 693.7 703.5 214.9 342 -166.1 0 127 293.1 -97.7 -263.8
1.065 889.1 420.1 195.4 635.1 146.6 244.3 -58.62 322.4 -97.7 361.5 889.1 742.6 361.5 439.7 39.08 136.8 273.6 449.4 -58.62 -273.6
1.07 771.9 381 224.7 459.2 78.16 48.85 -283.3 39.08 -371.3 39.08 713.2 517.8 283.3 205.2 -87.93 -136.8 185.6 195.4 -302.9 -146.6
1.075 664.4 283.3 263.8 498.3 29.31 68.39 -224.7 48.85 -195.4 127 771.9 537.4 322.4 254 146.6 -87.93 293.1 214.9 -195.4 -39.08
1.08 410.4 517.8 58.62 508.1 -263.8 136.8 -478.7 -78.16 -459.2 -78.16 420.1 576.5 -9.77 166.1 -78.16 -263.8 107.5 185.6 -449.4 -214.9
1.085 234.5 146.6 39.08 273.6 -273.6 -127 -449.4 -273.6 -293.1 -214.9 322.4 254 117.2 29.31 -9.77 -273.6 -39.08 39.08 -488.5 -146.6
1.09 400.6 390.8 205.2 439.7 -68.39 -19.54 -332.2 -166.1 -224.7 -166.1 342 312.7 29.31 78.16 0 -234.5 19.54 87.93 -381 -127
1.095 508.1 488.5 390.8 449.4 58.62 -97.7 -312.7 -175.9 -127 9.77 283.3 381 107.5 9.77 -39.08 -136.8 -68.39 195.4 -302.9 -234.5
1.1 596 400.6 547.1 361.5 234.5 -166.1 -254 -195.4 -48.85 -9.77 361.5 244.3 78.16 -29.31 -29.31 -78.16 58.62 234.5 -175.9 -166.1
1.105 508.1 478.7 596 361.5 293.1 -214.9 -97.7 -78.16 166.1 224.7 390.8 351.7 39.08 9.77 19.54 78.16 97.7 254 68.39 -136.8
1.11 381 547.1 566.7 234.5 293.1 -254 19.54 -58.62 156.3 9.77 342 361.5 -19.54 48.85 29.31 58.62 156.3 78.16 127 19.54
1.115 527.6 400.6 390.8 244.3 254 -166.1 97.7 175.9 254 273.6 214.9 488.5 -127 234.5 9.77 322.4 107.5 175.9 263.8 -107.5
1.12 439.7 214.9 175.9 78.16 156.3 -244.3 39.08 136.8 107.5 87.93 175.9 381 -175.9 87.93 -29.31 185.6 9.77 107.5 205.2 -58.62
1.125 596 166.1 58.62 117.2 107.5 -185.6 -9.77 273.6 48.85 263.8 9.77 459.2 -302.9 166.1 -185.6 322.4 -117.2 166.1 97.7 -175.9
1.13 469 146.6 -39.08 146.6 9.77 -127 -185.6 322.4 -136.8 322.4 -29.31 302.9 -351.7 87.93 -166.1 263.8 -48.85 175.9 -19.54 -254
1.135 263.8 254 87.93 224.7 48.85 -117.2 -166.1 302.9 -58.62 332.2 29.31 273.6 -224.7 107.5 -127 302.9 97.7 224.7 -19.54 -166.1
1.14 175.9 439.7 39.08 332.2 -29.31 -97.7 -263.8 244.3 -166.1 332.2 -87.93 273.6 -293.1 117.2 -175.9 302.9 224.7 224.7 -39.08 -185.6
1.145 342 469 185.6 322.4 29.31 -117.2 -224.7 185.6 -68.39 156.3 58.62 361.5 -146.6 117.2 -156.3 166.1 371.3 195.4 39.08 19.54
1.15 537.4 566.7 332.2 371.3 146.6 -166.1 -156.3 87.93 -9.77 -9.77 166.1 390.8 -175.9 29.31 -166.1 78.16 635.1 -58.62 185.6 351.7
1.155 537.4 586.2 361.5 508.1 117.2 -29.31 -166.1 283.3 107.5 244.3 156.3 674.2 -127 185.6 -254 156.3 596 97.7 254 185.6
1.16 469 488.5 234.5 488.5 87.93 -48.85 -166.1 156.3 0 97.7 78.16 439.7 -254 39.08 -361.5 -78.16 625.3 87.93 224.7 195.4
1.165 498.3 478.7 175.9 586.2 -9.77 29.31 -195.4 166.1 -58.62 185.6 87.93 400.6 -195.4 39.08 -381 -48.85 566.7 234.5 146.6 19.54
1.17 361.5 400.6 19.54 605.8 -87.93 -9.77 -332.2 -87.93 -322.4 9.77 -58.62 263.8 -195.4 -58.62 -498.3 -263.8 537.4 205.2 -87.93 -19.54
1.175 19.54 488.5 214.9 644.8 0 -117.2 -293.1 -420.1 -332.2 -332.2 127 136.8 -29.31 -166.1 -351.7 -488.5 762.1 166.1 -97.7 175.9
1.18 410.4 459.2 224.7 644.8 19.54 -156.3 -449.4 -635.6 -635.6 -566.7 -9.77 185.6 -58.62 -127 -429.9 -566.7 820.7 156.3 -351.7 78.16
1.185 195.4 517.8 312.7 674.2 136.8 -107.5 -459.2 -586.2 -596 -527.6 87.93 302.9 68.39 -29.31 -312.7 -361.5 830.5 214.9 -293.1 87.93
1.19 420.1 605.8 273.6 693.7 97.7 -48.85 -615.5 -508.1 -840.3 -556.9 -58.62 361.5 78.16 -39.08 -410.4 -302.9 713.2 205.2 -371.3 29.31
1.195 449.4 664.4 127 732.8 0 29.31 -693.7 -195.4 -850 -273.6 -136.8 517.8 -9.77 185.6 -400.6 78.16 508.1 283.3 -420.1 -234.5
1.2 361.5 635.1 117.2 556.9 -58.62 -39.08 -713.2 -195.4 -898.9 -342 -185.6 263.8 -48.85 29.31 -351.7 -39.08 390.8 195.4 -400.6 -205.2
1.205 166.1 342 117.2 332.2 -136.8 -127 -596 -48.85 -713.2 -185.6 -224.7 97.7 -107.5 -9.77 -351.7 -58.62 224.7 19.54 -361.5 -214.9
1.21 -117.2 29.31 0 97.7 -146.6 -224.7 -576.5 -19.54 -693.7 -117.2 -322.4 -136.8 -224.7 -39.08 -263.8 -58.62 48.85 -136.8 -322.4 -166.1
1.215 -97.7 -273.6 117.2 -48.85 29.31 -166.1 -244.3 146.6 -322.4 87.93 -78.16 -224.7 107.5 39.08 -9.77 39.08 -87.93 -127 -19.54 -97.7
1.22 -283.3 -185.6 -29.31 -68.39 -48.85 -29.31 -244.3 293.1 -342 205.2 -195.4 -205.2 48.85 97.7 19.54 97.7 -205.2 -29.31 -58.62 -263.8
1.225 -78.16 -420.1 127 -107.5 195.4 -107.5 39.08 127 9.77 107.5 117.2 -19.54 508.1 58.62 439.7 -68.39 -87.93 -254 224.7 127
1.23 -537.4 -263.8 -302.9 -68.39 -175.9 0 -195.4 117.2 -195.4 146.6 -273.6 78.16 224.7 136.8 166.1 19.54 -420.1 -410.4 -48.85 -97.7
1.235 -469 -420.1 -302.9 -166.1 -97.7 -136.8 29.31 19.54 136.8 224.7 -224.7 166.1 332.2 166.1 410.4 19.54 -469 -527.6 58.62 39.08
1.24 -879.8 -655.1 -625.3 -381 -508.1 -322.4 -195.4 -273.6 -185.6 -68.39 -537.4 -107.5 48.85 -19.54 97.7 -117.2 -752.3 -635.6 -127 -87.93
1.245 -1182 -508.1 -576.5 -273.6 -469 -156.3 -19.54 9.77 107.5 254 -488.5 -166.1 87.93 68.39 117.2 78.16 -635.6 -371.3 29.31 -244.3
1.25 -644.8 -615.5 -527.6 -400.6 -566.7 -107.5 19.54 -29.31 58.62 39.08 -566.7 -381 -19.54 -156.3 -29.31 -127 -527.6 -439.7 39.08 -58.62
1.255 -322.4 -175.9 -185.6 -205.2 -351.7 107.5 273.6 127 322.4 205.2 -195.4 -273.6 244.3 -39.08 156.3 -87.93 -146.6 -166.1 381 29.31
1.26 58.62 -68.39 -166.1 -175.9 -361.5 136.8 185.6 78.16 136.8 156.3 -244.3 -322.4 156.3 -39.08 -78.16 -117.2 -127 -78.16 312.7 -68.39
1.265 508.1 9.77 -29.31 -97.7 -254 214.9 244.3 136.8 224.7 146.6 0 -302.9 224.7 87.93 39.08 -9.77 -19.54 68.39 429.9 -19.54
1.27 87.93 -58.62 -166.1 -78.16 -185.6 205.2 224.7 107.5 166.1 156.3 -254 -293.1 9.77 146.6 -97.7 -9.77 -19.54 -19.54 449.4 146.6
1.275 97.7 -29.31 -97.7 48.85 -68.39 302.9 283.3 205.2 175.9 175.9 -224.7 -224.7 -9.77 263.8 0 -9.77 29.31 195.4 381 97.7
1.28 -224.7 -244.3 -244.3 -136.8 -117.2 166.1 166.1 -9.77 58.62 0 -381 -439.7 -107.5 68.39 -87.93 -107.5 29.31 68.39 214.9 78.16
1.285 -39.08 -9.77 -87.93 -58.62 0 195.4 332.2 -9.77 214.9 107.5 -244.3 -342 97.7 9.77 78.16 -244.3 185.6 107.5 273.6 117.2
1.29 0 136.8 -224.7 -39.08 -156.3 87.93 175.9 -48.85 87.93 127 -214.9 -342 205.2 -39.08 39.08 -283.3 156.3 -29.31 87.93 39.08
1.295 -166.1 175.9 -87.93 117.2 -19.54 156.3 478.7 166.1 400.6 459.2 19.54 -224.7 459.2 29.31 332.2 -68.39 214.9 156.3 283.3 -78.16
1.3 -136.8 0 -322.4 -39.08 -136.8 -68.39 390.8 97.7 381 410.4 -58.62 -302.9 351.7 -9.77 439.7 -146.6 136.8 39.08 214.9 -19.54
1.305 -410.4 -508.1 -527.6 -39.08 -136.8 -107.5 508.1 312.7 586.2 625.3 -214.9 -293.1 302.9 107.5 596 185.6 -146.6 39.08 244.3 -224.7
1.31 -655.1 -469 -801.2 -322.4 -166.1 -224.7 439.7 302.9 478.7 732.8 -439.7 -429.9 78.16 78.16 517.8 254 -420.1 -175.9 166.1 -97.7
1.315 -351.7 -576.5 -644.8 -312.7 9.77 -136.8 605.8 400.6 752.3 752.3 -351.7 -244.3 175.9 224.7 713.2 439.7 -459.2 -146.6 342 -29.31
1.32 -488.5 -449.4 -762.1 -517.8 -68.39 -273.6 527.6 283.3 635.1 683.9 -488.5 -322.4 0 68.39 556.9 263.8 -566.7 -293.1 273.6 29.31
1.325 -342 -263.8 -439.7 -410.4 146.6 -127 644.8 332.2 810.9 810.9 -214.9 -234.5 146.6 127 625.3 439.7 -332.2 -244.3 420.1 127
1.33 -136.8 -58.62 -205.2 -342 127 -117.2 439.7 205.2 605.8 586.2 -156.3 -244.3 48.85 0 547.1 361.5 -175.9 -449.4 302.9 273.6
1.335 0 -175.9 -205.2 -263.8 -19.54 -97.7 254 156.3 517.8 664.4 -234.5 -449.4 -87.93 -97.7 351.7 410.4 -146.6 -410.4 205.2 205.2
1.34 68.39 -195.4 -224.7 -205.2 -97.7 -87.93 0 -9.77 127 420.1 -195.4 -508.1 -420.1 -107.5 87.93 390.8 -205.2 -351.7 -68.39 48.85
1.345 -224.7 -302.9 -332.2 -244.3 -195.4 -156.3 -127 -136.8 19.54 224.7 -332.2 -498.3 -586.2 -156.3 -39.08 234.5 -351.7 -410.4 -205.2 87.93
1.35 -254 -156.3 -371.3 -127 -205.2 -87.93 -166.1 -205.2 -127 48.85 -342 -351.7 -781.6 -29.31 -234.5 146.6 -332.2 -351.7 -322.4 39.08
1.355 -224.7 0 -283.3 19.54 -9.77 9.77 9.77 -146.6 48.85 68.39 -254 -39.08 -655.1 127 -117.2 185.6 -185.6 -166.1 -214.9 48.85
1.36 -195.4 48.85 -293.1 68.39 48.85 9.77 -19.54 -244.3 -78.16 -78.16 -244.3 -9.77 -576.5 39.08 -195.4 68.39 -78.16 -29.31 -234.5 -19.54
1.365 -302.9 156.3 19.54 214.9 390.8 214.9 273.6 -39.08 234.5 146.6 48.85 214.9 -312.7 127 68.39 68.39 195.4 224.7 -48.85 -29.31
1.37 185.6 254 117.2 156.3 498.3 263.8 263.8 -48.85 156.3 58.62 136.8 68.39 -332.2 -48.85 127 127 224.7 136.8 -9.77 87.93
1.375 146.6 224.7 146.6 283.3 527.6 527.6 342 263.8 283.3 312.7 107.5 254 -429.9 224.7 107.5 312.7 175.9 283.3 29.31 -127
1.38 361.5 117.2 107.5 107.5 556.9 420.1 410.4 244.3 342 146.6 39.08 136.8 -478.7 68.39 127 332.2 195.4 39.08 146.6 127
1.385 566.7 175.9 283.3 136.8 664.4 459.2 586.2 371.3 605.8 224.7 166.1 195.4 -312.7 166.1 224.7 488.5 254 19.54 429.9 312.7
