    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.845 -293.1 -87.93 146.6 107.5 166.1 -19.54 351.7 371.3 830.5 986.8 19.54 -635.6 -39.08 -107.5 156.3 166.1 29.31 175.9 576.5 -9.77
0.85 -224.7 0 -97.7 -29.31 -127 -107.5 19.54 166.1 283.3 566.7 -195.4 -674.6 -322.4 -185.6 -127 9.77 -87.93 205.2 342 -87.93
0.855 -459.2 371.3 -136.8 166.1 -58.62 214.9 205.2 400.6 615.5 791.4 -254 -371.3 -185.6 -48.85 146.6 136.8 -9.77 517.8 469 -254
0.86 -293.1 234.5 -351.7 48.85 -429.9 -48.85 -302.9 58.62 -254 302.9 -400.6 -381 -498.3 -263.8 -166.1 -39.08 -244.3 195.4 39.08 -263.8
0.865 -293.1 537.4 -547.6 322.4 -625.3 195.4 -439.7 175.9 -293.1 381 -381 -68.39 -517.8 -97.7 -136.8 -48.85 -273.6 429.9 -48.85 -547.6
0.87 -351.7 508.1 -527.6 469 -655.1 283.3 -605.8 185.6 -938 566.7 -293.1 48.85 -586.2 19.54 -644.8 -166.1 -332.2 420.1 -195.4 -655.1
0.875 -332.2 674.2 -332.2 615.5 -478.7 439.7 -508.1 166.1 -830.5 48.85 -224.7 214.9 -469 97.7 -537.4 -146.6 -87.93 586.2 -234.5 -605.8
0.88 -146.6 908.6 78.16 918.4 -58.62 781.6 -244.3 586.2 -752.3 693.7 117.2 332.2 -254 410.4 -810.9 -29.31 273.6 918.4 136.8 -478.7
0.885 185.6 1065 703.5 1036 478.7 850 87.93 312.7 -644.8 -791.4 478.7 410.4 136.8 420.1 -234.5 -68.39 820.7 1133 214.9 -97.7
0.89 439.7 1329 840.3 1387 683.9 1124 293.1 683.9 -166.1 -361.5 654.6 498.3 195.4 566.7 -410.4 -9.77 986.8 1612 351.7 -459.2
0.895 508.1 1241 1016 1417 840.3 967.3 342 439.7 -732.8 -889.1 752.3 390.8 273.6 459.2 -361.5 -117.2 1153 1397 322.4 -156.3
0.9 390.8 1172 967.3 1612 810.9 928.2 449.4 420.1 -478.7 -1055 742.6 302.9 166.1 390.8 -254 -107.5 1182 1260 381 -136.8
0.905 175.9 898.9 703.5 1446 586.2 840.3 371.3 605.8 -576.5 -361.5 586.2 117.2 107.5 322.4 -351.7 -68.39 850 1065 342 -283.3
0.91 48.85 635.1 449.4 1368 332.2 644.8 283.3 674.2 -683.9 459.2 488.5 -87.93 -78.16 234.5 -410.4 195.4 508.1 879.3 293.1 -478.7
0.915 39.08 361.5 244.3 977 195.4 459.2 273.6 547.1 -87.93 429.9 342 -185.6 29.31 156.3 -107.5 361.5 234.5 556.9 185.6 -459.2
0.92 -556.9 -48.85 -156.3 625.3 -78.16 166.1 97.7 469 0 850 175.9 -361.5 0 -19.54 -68.39 537.4 -156.3 185.6 29.31 -449.4
0.925 -283.3 -244.3 -185.6 390.8 -146.6 0 58.62 254 508.1 742.6 68.39 -293.1 58.62 -78.16 146.6 596 -263.8 -107.5 78.16 -234.5
0.93 -771.9 -459.2 -273.6 185.6 -293.1 -263.8 -87.93 29.31 615.5 810.9 -39.08 -244.3 -87.93 -58.62 68.39 527.6 -459.2 -312.7 -87.93 -293.1
0.935 -449.4 -469 -214.9 263.8 -312.7 -420.1 -244.3 -175.9 439.7 459.2 48.85 -127 -97.7 -136.8 29.31 400.6 -342 -537.4 -127 -87.93
0.94 0 -508.1 48.85 254 -244.3 -478.7 -156.3 -97.7 449.4 1065 185.6 -19.54 -205.2 -48.85 -48.85 322.4 -166.1 -615.5 127 87.93
0.945 9.77 -517.8 127 293.1 -136.8 -410.4 -48.85 -146.6 342 576.5 273.6 9.77 -78.16 -29.31 -9.77 195.4 58.62 -576.5 214.9 263.8
0.95 146.6 -517.8 439.7 214.9 117.2 -478.7 205.2 -205.2 547.1 234.5 351.7 -195.4 -107.5 -224.7 127 48.85 332.2 -400.6 498.3 459.2
0.955 127 -449.4 322.4 244.3 136.8 -381 195.4 -87.93 332.2 244.3 195.4 -273.6 -166.1 -244.3 117.2 -19.54 293.1 -293.1 429.9 420.1
0.96 -312.7 -439.7 283.3 87.93 214.9 -273.6 283.3 -107.5 420.1 175.9 117.2 -439.7 -224.7 -322.4 107.5 -420.1 273.6 -214.9 410.4 469
0.965 -302.9 -400.6 -19.54 97.7 0 -175.9 0 -146.6 9.77 -254 -195.4 -517.8 -293.1 -381 107.5 -469 -68.39 -146.6 -58.62 39.08
0.97 -459.2 -410.4 -58.62 19.54 -68.39 -214.9 -156.3 -224.7 -342 -390.8 -156.3 -655.1 -224.7 -410.4 195.4 -537.4 -78.16 -87.93 -263.8 -78.16
0.975 -537.4 -527.6 -283.3 -39.08 -263.8 -224.7 -302.9 -381 -127 -791.4 -508.1 -810.9 -263.8 -615.5 224.7 -586.2 -273.6 -214.9 -459.2 -127
0.98 -420.1 -615.5 -263.8 -78.16 -342 -410.4 -390.8 -644.8 -351.7 -1514 -351.7 -889.1 -224.7 -723 224.7 -488.5 -58.62 -273.6 -488.5 9.77
0.985 -605.8 -547.6 -283.3 -117.2 -381 -254 -420.1 -371.3 -332.2 -635.6 -439.7 -771.9 -273.6 -674.6 117.2 -342 -127 -136.8 -254 48.85
0.99 -537.4 -459.2 -293.1 -205.2 -361.5 -224.7 -361.5 -390.8 -283.3 -801.2 -175.9 -537.4 -195.4 -537.4 -29.31 -410.4 -78.16 48.85 -146.6 -19.54
0.995 -410.4 -185.6 -48.85 9.77 -205.2 -78.16 -342 -254 -322.4 -322.4 -146.6 -234.5 -224.7 -371.3 -127 -410.4 58.62 166.1 97.7 0
1 -332.2 166.1 283.3 166.1 234.5 39.08 29.31 -166.1 -185.6 -224.7 342 29.31 166.1 -244.3 19.54 -439.7 429.9 342 332.2 117.2
1.005 302.9 576.5 752.3 478.7 693.7 342 429.9 107.5 224.7 293.1 449.4 322.4 371.3 -29.31 156.3 -342 703.5 625.3 586.2 58.62
1.01 576.5 703.5 840.3 771.9 810.9 361.5 576.5 117.2 244.3 254 654.6 390.8 498.3 58.62 166.1 -214.9 840.3 703.5 566.7 19.54
1.015 644.8 840.3 1075 791.4 1124 625.3 830.5 420.1 322.4 488.5 840.3 615.5 840.3 322.4 302.9 -68.39 898.9 674.2 674.2 78.16
1.02 537.4 547.1 801.2 615.5 820.7 469 508.1 273.6 -87.93 224.7 605.8 469 576.5 283.3 19.54 -127 596 429.9 361.5 9.77
1.025 449.4 488.5 791.4 644.8 742.6 586.2 429.9 508.1 -175.9 556.9 644.8 498.3 596 459.2 127 19.54 605.8 429.9 410.4 58.62
1.03 39.08 459.2 605.8 508.1 498.3 693.7 254 683.9 -205.2 928.2 400.6 410.4 547.1 459.2 58.62 68.39 469 508.1 351.7 -48.85
1.035 127 508.1 644.8 381 371.3 810.9 214.9 752.3 146.6 1114 371.3 410.4 439.7 527.6 342 322.4 556.9 576.5 449.4 -48.85
1.04 283.3 576.5 703.5 410.4 420.1 752.3 293.1 654.6 351.7 1085 390.8 283.3 586.2 351.7 449.4 185.6 723 527.6 537.4 224.7
1.045 263.8 508.1 781.6 273.6 420.1 488.5 302.9 254 459.2 302.9 293.1 78.16 586.2 117.2 478.7 68.39 732.8 381 410.4 283.3
1.05 439.7 361.5 771.9 195.4 400.6 322.4 322.4 117.2 254 127 214.9 -48.85 488.5 19.54 293.1 -68.39 713.2 361.5 459.2 342
1.055 214.9 283.3 791.4 195.4 381 68.39 195.4 -263.8 -87.93 -947.7 175.9 -214.9 390.8 -205.2 293.1 -127 537.4 166.1 146.6 332.2
1.06 205.2 -48.85 605.8 -29.31 322.4 -146.6 136.8 -390.8 -244.3 -850 244.3 -469 342 -342 117.2 -185.6 410.4 -58.62 166.1 508.1
1.065 19.54 -68.39 625.3 78.16 390.8 -78.16 254 -195.4 68.39 -498.3 390.8 -312.7 439.7 -224.7 381 -107.5 381 87.93 273.6 342
1.07 39.08 -117.2 478.7 68.39 283.3 -87.93 244.3 -78.16 195.4 175.9 508.1 -381 459.2 -234.5 283.3 -195.4 293.1 166.1 293.1 205.2
1.075 234.5 19.54 654.6 97.7 410.4 -127 224.7 -234.5 283.3 -312.7 410.4 -234.5 498.3 -195.4 332.2 -283.3 429.9 166.1 185.6 214.9
1.08 -400.6 254 488.5 244.3 117.2 19.54 -29.31 -58.62 -48.85 214.9 371.3 -146.6 322.4 -9.77 127 -322.4 302.9 234.5 -29.31 -87.93
1.085 87.93 302.9 517.8 244.3 58.62 -107.5 -166.1 -342 -205.2 -449.4 273.6 -146.6 302.9 -58.62 78.16 -400.6 371.3 58.62 -195.4 97.7
1.09 -68.39 322.4 234.5 273.6 -166.1 -97.7 -312.7 -400.6 -78.16 -449.4 107.5 -97.7 78.16 19.54 87.93 -322.4 136.8 185.6 -390.8 -234.5
1.095 175.9 234.5 117.2 254 -127 -58.62 -195.4 -195.4 -195.4 400.6 48.85 -68.39 97.7 58.62 127 -146.6 185.6 127 -78.16 68.39
1.1 342 97.7 -58.62 254 -127 -156.3 -107.5 -293.1 351.7 -136.8 -68.39 -136.8 48.85 -58.62 39.08 -117.2 -19.54 39.08 -214.9 -48.85
1.105 9.77 -136.8 -322.4 87.93 -342 -381 -332.2 -420.1 -156.3 0 -429.9 -244.3 -224.7 -244.3 -9.77 -48.85 -234.5 -146.6 -283.3 0
1.11 -293.1 -263.8 -693.7 39.08 -596 -498.3 -723 -439.7 -801.2 166.1 -683.9 -459.2 -556.9 -351.7 -488.5 -127 -498.3 -390.8 -556.9 -107.5
1.115 -517.8 -459.2 -908.6 -175.9 -850 -781.6 -977.5 -1036 -1006 -1612 -908.6 -625.3 -771.9 -517.8 -547.6 -312.7 -732.8 -762.1 -1104 -48.85
1.12 -410.4 -420.1 -791.4 -263.8 -723 -644.8 -879.8 -752.3 -1172 -781.6 -752.3 -556.9 -713.2 -342 -390.8 -234.5 -547.6 -791.4 -840.3 195.4
1.125 -400.6 -390.8 -840.3 -302.9 -683.9 -469 -791.4 -615.5 -1006 -840.3 -771.9 -517.8 -556.9 -214.9 -420.1 -146.6 -596 -605.8 -781.6 68.39
1.13 -97.7 -254 -400.6 -254 -175.9 -136.8 -175.9 -205.2 -166.1 -9.77 -322.4 -390.8 -146.6 -9.77 9.77 -19.54 -185.6 -302.9 19.54 342
1.135 -351.7 -19.54 -312.7 -127 0 195.4 146.6 195.4 293.1 605.8 -283.3 -214.9 97.7 185.6 146.6 78.16 -214.9 87.93 322.4 39.08
1.14 -390.8 68.39 -263.8 117.2 107.5 361.5 185.6 302.9 410.4 615.5 -78.16 -244.3 -29.31 175.9 195.4 19.54 -107.5 283.3 332.2 -48.85
1.145 -273.6 -29.31 -205.2 19.54 166.1 302.9 195.4 156.3 371.3 107.5 -58.62 -214.9 166.1 156.3 195.4 -166.1 -254 254 244.3 -68.39
1.15 -498.3 -58.62 -185.6 -224.7 127 195.4 78.16 39.08 -58.62 -117.2 -58.62 -332.2 107.5 87.93 156.3 -185.6 -332.2 195.4 9.77 -146.6
1.155 -488.5 -263.8 -195.4 -469 39.08 -39.08 -87.93 -283.3 -29.31 -723 -39.08 -244.3 146.6 48.85 19.54 -322.4 -381 -39.08 -175.9 19.54
1.16 -68.39 -410.4 39.08 -791.4 224.7 -293.1 78.16 -381 -97.7 -322.4 146.6 -390.8 342 58.62 195.4 -254 -146.6 -361.5 68.39 469
1.165 224.7 -293.1 342 -732.8 449.4 -263.8 293.1 -351.7 615.5 -127 342 -195.4 469 -19.54 420.1 -29.31 146.6 -322.4 263.8 547.1
1.17 -312.7 -312.7 322.4 -615.5 381 -371.3 293.1 -449.4 596 -107.5 361.5 -263.8 420.1 9.77 459.2 9.77 224.7 -361.5 244.3 596
1.175 195.4 -195.4 390.8 -478.7 371.3 -322.4 224.7 -312.7 683.9 342 283.3 -127 390.8 -58.62 342 156.3 342 -381 214.9 576.5
1.18 -117.2 -127 214.9 -537.4 175.9 -381 -68.39 -449.4 273.6 -224.7 19.54 -205.2 263.8 -107.5 166.1 136.8 146.6 -449.4 -136.8 439.7
1.185 -185.6 -293.1 -127 -762.1 -224.7 -508.1 -508.1 -615.5 -205.2 -420.1 -273.6 -273.6 -87.93 -175.9 -107.5 -58.62 -224.7 -635.6 -459.2 293.1
1.19 -214.9 -420.1 -429.9 -840.3 -586.2 -683.9 -967.8 -830.5 -1085 -918.4 -371.3 -381 -283.3 -263.8 -429.9 -224.7 -625.3 -752.3 -1045 -127
1.195 -214.9 -566.7 -605.8 -1064 -674.6 -655.1 -987.3 -615.5 -1085 -254 -390.8 -459.2 -322.4 -283.3 -283.3 -254 -859.8 -830.5 -898.9 -214.9
1.2 -762.1 -723 -898.9 -1153 -967.8 -771.9 -1211 -869.6 -1387 -928.2 -420.1 -527.6 -381 -410.4 -390.8 -449.4 -1094 -938 -1250 -381
1.205 -342 -615.5 -683.9 -1104 -644.8 -527.6 -723 -547.6 -723 -166.1 -117.2 -449.4 -97.7 -302.9 -156.3 -390.8 -752.3 -732.8 -683.9 -136.8
1.21 -214.9 -527.6 -664.4 -1104 -625.3 -644.8 -655.1 -713.2 -723 -820.7 -175.9 -390.8 -283.3 -381 -195.4 -576.5 -556.9 -576.5 -683.9 -78.16
1.215 175.9 -136.8 -146.6 -967.8 -78.16 -322.4 0 -332.2 58.62 -19.54 107.5 -166.1 0 -136.8 185.6 -449.4 9.77 -205.2 -29.31 136.8
1.22 566.7 -48.85 87.93 -908.6 -39.08 -381 0 -351.7 -136.8 -87.93 185.6 -127 -78.16 -136.8 146.6 -556.9 214.9 -322.4 -48.85 361.5
1.225 146.6 0 166.1 -830.5 0 -293.1 175.9 -244.3 175.9 29.31 185.6 0 -39.08 -78.16 9.77 -381 185.6 -293.1 214.9 293.1
1.23 146.6 -166.1 -78.16 -742.6 -332.2 -439.7 -195.4 -351.7 -244.3 -234.5 -58.62 48.85 -156.3 -29.31 -97.7 -351.7 -87.93 -420.1 -39.08 136.8
1.235 78.16 -429.9 -342 -801.2 -439.7 -478.7 -224.7 -586.2 29.31 -820.7 -117.2 -19.54 -234.5 -175.9 -312.7 -263.8 -332.2 -674.6 -68.39 214.9
1.24 166.1 -664.4 -429.9 -830.5 -527.6 -439.7 -332.2 -537.4 -263.8 -791.4 -312.7 -19.54 -351.7 -136.8 -361.5 -87.93 -390.8 -693.7 -29.31 283.3
1.245 342 -566.7 -273.6 -703.5 -195.4 -117.2 -19.54 -205.2 234.5 -234.5 -78.16 107.5 -166.1 19.54 -78.16 29.31 -156.3 -420.1 312.7 371.3
1.25 244.3 -625.3 -332.2 -693.7 -254 -78.16 -127 -224.7 -136.8 -469 -234.5 29.31 -273.6 19.54 -224.7 9.77 -234.5 -312.7 87.93 224.7
1.255 9.77 -469 29.31 -703.5 214.9 78.16 488.5 87.93 371.3 214.9 58.62 39.08 166.1 58.62 175.9 78.16 107.5 -58.62 459.2 449.4
1.26 -39.08 -547.6 -29.31 -752.3 195.4 -107.5 527.6 -58.62 400.6 175.9 58.62 -214.9 146.6 -205.2 351.7 -107.5 29.31 -156.3 312.7 469
1.265 -156.3 -655.1 -175.9 -752.3 87.93 -342 332.2 -371.3 39.08 -400.6 39.08 -410.4 185.6 -371.3 420.1 -185.6 -185.6 -195.4 -58.62 283.3
1.27 -117.2 -693.7 -156.3 -801.2 166.1 -371.3 400.6 -351.7 244.3 -342 175.9 -498.3 244.3 -449.4 566.7 -263.8 -283.3 -19.54 -48.85 117.2
1.275 156.3 -713.2 -342 -713.2 29.31 -312.7 195.4 -283.3 87.93 29.31 146.6 -527.6 146.6 -400.6 381 -371.3 -449.4 19.54 -195.4 -146.6
1.28 439.7 -537.4 -68.39 -625.3 185.6 -78.16 342 -58.62 556.9 58.62 244.3 -351.7 48.85 -9.77 400.6 -420.1 -185.6 58.62 117.2 29.31
1.285 654.6 -429.9 195.4 -586.2 332.2 97.7 371.3 146.6 566.7 371.3 293.1 -185.6 78.16 -87.93 381 -351.7 9.77 68.39 312.7 224.7
1.29 644.8 -342 371.3 -459.2 429.9 214.9 439.7 185.6 693.7 332.2 332.2 -29.31 107.5 156.3 449.4 -273.6 293.1 117.2 498.3 400.6
1.295 683.9 -371.3 224.7 -488.5 136.8 -9.77 -68.39 -205.2 -175.9 -742.6 136.8 117.2 -58.62 0 58.62 -146.6 146.6 -205.2 -127 390.8
1.3 537.4 -166.1 224.7 -224.7 195.4 127 87.93 68.39 234.5 254 224.7 185.6 166.1 185.6 -9.77 166.1 302.9 -146.6 175.9 439.7
1.305 127 -175.9 -166.1 -273.6 -195.4 -39.08 -371.3 -195.4 -635.6 -615.5 39.08 136.8 58.62 156.3 -205.2 117.2 9.77 -283.3 -371.3 234.5
1.31 322.4 -136.8 -214.9 -214.9 -263.8 -127 -283.3 -185.6 -488.5 -478.7 78.16 -39.08 -19.54 107.5 -342 107.5 -68.39 -283.3 -361.5 87.93
1.315 87.93 -68.39 -439.7 -195.4 -381 -58.62 -322.4 -107.5 -762.1 -410.4 -107.5 -195.4 -58.62 29.31 -39.08 107.5 -224.7 -146.6 -420.1 -107.5
1.32 498.3 19.54 -68.39 -87.93 -107.5 -97.7 29.31 -273.6 -410.4 -859.8 117.2 -342 146.6 -214.9 78.16 -68.39 19.54 -68.39 -302.9 -87.93
1.325 -127 195.4 78.16 58.62 78.16 0 234.5 -185.6 166.1 -478.7 156.3 -351.7 254 -263.8 156.3 -97.7 136.8 48.85 -117.2 -205.2
1.33 625.3 351.7 420.1 273.6 429.9 68.39 488.5 -185.6 234.5 -214.9 312.7 -381 439.7 -322.4 361.5 -263.8 537.4 205.2 78.16 -97.7
1.335 351.7 625.3 478.7 576.5 498.3 322.4 586.2 78.16 420.1 332.2 429.9 -48.85 429.9 -58.62 263.8 -166.1 654.6 351.7 224.7 -175.9
1.34 625.3 566.7 410.4 762.1 469 312.7 429.9 58.62 -117.2 576.5 381 -9.77 361.5 39.08 156.3 -302.9 810.9 185.6 205.2 117.2
1.345 996.6 547.1 410.4 752.3 410.4 420.1 420.1 58.62 -87.93 87.93 381 205.2 273.6 244.3 175.9 -400.6 771.9 175.9 146.6 117.2
1.35 781.6 459.2 78.16 713.2 175.9 410.4 214.9 127 -205.2 9.77 175.9 234.5 156.3 342 9.77 -361.5 605.8 156.3 -87.93 0
1.355 576.5 332.2 185.6 400.6 146.6 322.4 205.2 48.85 58.62 -459.2 19.54 175.9 107.5 342 19.54 -205.2 566.7 58.62 -58.62 97.7
1.36 400.6 175.9 87.93 136.8 48.85 224.7 117.2 9.77 -195.4 -703.5 -39.08 58.62 19.54 381 -175.9 -97.7 449.4 -78.16 -29.31 244.3
1.365 195.4 48.85 78.16 -117.2 58.62 273.6 283.3 302.9 117.2 0 0 -68.39 29.31 381 -9.77 244.3 439.7 -68.39 390.8 332.2
1.37 -205.2 -205.2 -351.7 -322.4 -410.4 39.08 -175.9 214.9 -576.5 117.2 -214.9 -273.6 -293.1 244.3 -361.5 263.8 -9.77 -185.6 166.1 97.7
1.375 -205.2 -371.3 -371.3 -390.8 -185.6 -39.08 166.1 244.3 -9.77 224.7 39.08 -322.4 -39.08 214.9 -146.6 263.8 -39.08 -293.1 312.7 302.9
1.38 -224.7 -488.5 -586.2 -381 -283.3 -195.4 136.8 322.4 244.3 732.8 -166.1 -439.7 -146.6 68.39 19.54 244.3 -87.93 -371.3 420.1 371.3
1.385 -410.4 -449.4 -674.6 -205.2 -302.9 -146.6 58.62 302.9 293.1 605.8 -97.7 -371.3 -19.54 -9.77 0 146.6 -361.5 -332.2 87.93 97.7
1.39 -625.3 -390.8 -703.5 -136.8 -283.3 -166.1 -9.77 224.7 410.4 566.7 -234.5 -469 19.54 -136.8 -19.54 87.93 -469 -205.2 -185.6 -254
