    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz  A2 
0.68 9.77 -683.9 39.08 -469 9.77 -244.3 78.16 -361.5 -19.54 -439.7 498.3 -547.6 -87.93 -664.4 87.93 -97.7 -146.6 -723 -19.54 625.3
0.685 87.93 -537.4 -9.77 -371.3 -39.08 -185.6 -117.2 -214.9 -302.9 -342 381 -332.2 -19.54 -537.4 -166.1 175.9 -293.1 -664.4 -244.3 332.2
0.69 -58.62 29.31 -68.39 263.8 -136.8 498.3 -224.7 576.5 -39.08 214.9 195.4 -58.62 185.6 107.5 -254 977 -244.3 -29.31 -302.9 -371.3
0.695 244.3 -224.7 -29.31 -244.3 -78.16 -166.1 -185.6 -48.85 -19.54 -136.8 224.7 -205.2 97.7 -527.6 -185.6 205.2 -127 -527.6 -322.4 205.2
0.7 -58.62 -273.6 -293.1 -205.2 -273.6 -166.1 -361.5 -136.8 78.16 -195.4 -117.2 -469 -19.54 -596 -361.5 -68.39 -293.1 -537.4 -576.5 -9.77
0.705 9.77 -263.8 -351.7 -322.4 -381 -361.5 -439.7 -439.7 -293.1 -527.6 -48.85 -342 -224.7 -576.5 -429.9 -527.6 -322.4 -556.9 -693.7 48.85
0.71 175.9 -195.4 -107.5 -234.5 -166.1 -322.4 -312.7 -537.4 -410.4 -674.6 156.3 -322.4 19.54 -527.6 -361.5 -771.9 -117.2 -400.6 -508.1 117.2
0.715 166.1 97.7 -87.93 117.2 -244.3 0 -439.7 -459.2 -781.6 -771.9 195.4 -146.6 -58.62 -156.3 -527.6 -635.6 -97.7 -87.93 -625.3 -156.3
0.72 498.3 615.5 263.8 605.8 107.5 469 -195.4 -185.6 -478.7 -625.3 322.4 205.2 9.77 146.6 -410.4 -469 293.1 312.7 -273.6 -87.93
0.725 654.6 781.6 205.2 664.4 68.39 566.7 -302.9 -224.7 -898.9 -508.1 342 156.3 -9.77 -9.77 -293.1 -429.9 439.7 488.5 -166.1 -136.8
0.73 801.2 664.4 312.7 469 107.5 361.5 -156.3 -459.2 -556.9 -683.9 244.3 117.2 -48.85 -312.7 -136.8 -517.8 469 400.6 -146.6 -68.39
0.735 1026 410.4 439.7 312.7 263.8 195.4 78.16 -615.5 -244.3 -596 293.1 78.16 283.3 -263.8 78.16 -508.1 742.6 136.8 107.5 439.7
0.74 742.6 214.9 293.1 107.5 136.8 -29.31 29.31 -693.7 -381 -566.7 87.93 -87.93 488.5 -537.4 283.3 -655.1 537.4 -234.5 -87.93 498.3
0.745 732.8 -39.08 342 29.31 205.2 -107.5 166.1 -752.3 0 -517.8 185.6 -195.4 713.2 -400.6 390.8 -537.4 488.5 -312.7 -127 488.5
0.75 517.8 87.93 29.31 19.54 -117.2 -185.6 -166.1 -742.6 -342 -332.2 19.54 68.39 527.6 -244.3 87.93 -488.5 58.62 -342 -576.5 0
0.755 469 -68.39 -29.31 -87.93 -166.1 -214.9 -166.1 -869.6 -361.5 -390.8 175.9 -214.9 615.5 -410.4 205.2 -556.9 9.77 -517.8 -625.3 234.5
0.76 615.5 -273.6 29.31 -351.7 -97.7 -459.2 -146.6 -1055 -214.9 -449.4 342 -185.6 498.3 -527.6 97.7 -674.6 -19.54 -674.6 -586.2 469
0.765 371.3 -381 -146.6 -302.9 -214.9 -332.2 -302.9 -947.7 -273.6 -410.4 87.93 -302.9 273.6 -498.3 -58.62 -596 -195.4 -429.9 -605.8 205.2
0.77 195.4 -136.8 -205.2 -146.6 -254 -87.93 -371.3 -693.7 -459.2 -342 29.31 -273.6 117.2 -312.7 58.62 -361.5 -322.4 -48.85 -566.7 -146.6
0.775 -87.93 87.93 -273.6 283.3 -293.1 439.7 -283.3 -87.93 -29.31 107.5 -254 78.16 68.39 48.85 -39.08 -214.9 -390.8 400.6 -361.5 -508.1
0.78 -39.08 371.3 -127 566.7 -156.3 791.4 -224.7 351.7 -263.8 195.4 -195.4 342 117.2 263.8 -146.6 68.39 -195.4 771.9 0 -556.9
0.785 400.6 146.6 478.7 537.4 469 781.6 517.8 459.2 674.2 48.85 97.7 390.8 459.2 420.1 390.8 -19.54 390.8 752.3 820.7 263.8
0.79 361.5 -39.08 498.3 547.1 459.2 752.3 429.9 566.7 351.7 -68.39 29.31 420.1 390.8 166.1 195.4 -29.31 488.5 644.8 928.2 478.7
0.795 674.2 -244.3 810.9 439.7 830.5 635.1 781.6 508.1 615.5 -97.7 234.5 263.8 459.2 361.5 508.1 -156.3 840.3 429.9 1212 967.3
0.8 429.9 -156.3 615.5 478.7 635.1 605.8 556.9 547.1 127 48.85 127 322.4 498.3 263.8 381 48.85 615.5 273.6 889.1 801.2
0.805 195.4 -332.2 459.2 234.5 478.7 371.3 498.3 488.5 293.1 244.3 -39.08 156.3 400.6 107.5 420.1 -19.54 537.4 117.2 693.7 693.7
0.81 9.77 -527.6 185.6 -68.39 214.9 48.85 136.8 175.9 -9.77 29.31 -166.1 39.08 312.7 -48.85 -107.5 -156.3 136.8 -29.31 205.2 381
0.815 68.39 -166.1 332.2 87.93 410.4 166.1 400.6 390.8 488.5 361.5 9.77 302.9 586.2 -78.16 166.1 136.8 293.1 87.93 322.4 332.2
0.82 -234.5 166.1 -195.4 312.7 -68.39 332.2 -107.5 469 68.39 361.5 -342 478.7 -19.54 214.9 -195.4 136.8 -205.2 322.4 -312.7 -459.2
0.825 -156.3 488.5 -127 644.8 0 547.1 -87.93 527.6 19.54 381 -136.8 625.3 87.93 713.2 -107.5 175.9 -78.16 537.4 -400.6 -615.5
0.83 -146.6 644.8 -293.1 742.6 -127 547.1 -156.3 439.7 19.54 400.6 -87.93 605.8 -97.7 556.9 117.2 156.3 -127 732.8 -566.7 -947.7
0.835 78.16 556.9 -58.62 517.8 0 224.7 -9.77 9.77 234.5 -29.31 127 556.9 78.16 625.3 322.4 283.3 224.7 342 -273.6 -205.2
0.84 234.5 498.3 78.16 478.7 146.6 68.39 146.6 -185.6 420.1 -97.7 263.8 429.9 146.6 342 312.7 78.16 351.7 224.7 -136.8 58.62
0.845 -29.31 332.2 -97.7 312.7 -87.93 -68.39 -117.2 -195.4 302.9 29.31 87.93 390.8 205.2 185.6 68.39 420.1 185.6 185.6 -78.16 -19.54
0.85 -254 19.54 -254 97.7 -205.2 -273.6 -293.1 -293.1 127 9.77 -117.2 39.08 -263.8 9.77 -254 48.85 -166.1 -78.16 -166.1 -9.77
0.855 -361.5 19.54 -439.7 68.39 -410.4 -205.2 -508.1 -39.08 -263.8 390.8 -117.2 68.39 -244.3 -127 -342 175.9 -283.3 -19.54 -214.9 -263.8
0.86 58.62 -527.6 -78.16 -390.8 -68.39 -566.7 -166.1 -254 302.9 283.3 195.4 -508.1 -107.5 -898.9 -244.3 -146.6 156.3 -664.4 439.7 840.3
0.865 -127 -655.1 -254 -655.1 -185.6 -820.7 -185.6 -214.9 478.7 166.1 48.85 -469 -214.9 -987.3 -78.16 -39.08 -78.16 -732.8 361.5 625.3
0.87 -136.8 -342 -410.4 -429.9 -371.3 -537.4 -488.5 0 -312.7 214.9 -214.9 -234.5 -410.4 -781.6 -644.8 224.7 -234.5 -625.3 146.6 322.4
0.875 -371.3 -166.1 -527.6 -244.3 -459.2 -332.2 -566.7 107.5 -302.9 48.85 -439.7 -107.5 -293.1 -283.3 -742.6 107.5 -420.1 -420.1 -19.54 -39.08
0.88 -136.8 283.3 -361.5 156.3 -302.9 9.77 -596 263.8 -1006 -224.7 -400.6 302.9 -498.3 224.7 -791.4 263.8 -283.3 -175.9 -166.1 -254
0.885 -175.9 742.6 -302.9 635.1 -254 459.2 -527.6 635.1 -908.6 107.5 -351.7 644.8 -136.8 615.5 -517.8 488.5 -175.9 478.7 -107.5 -655.1
0.89 185.6 556.9 195.4 371.3 224.7 166.1 -29.31 244.3 -195.4 -322.4 19.54 420.1 156.3 293.1 -58.62 58.62 293.1 283.3 146.6 -58.62
0.895 97.7 381 -19.54 332.2 29.31 166.1 -302.9 244.3 -723 -146.6 -58.62 146.6 -156.3 322.4 -195.4 244.3 0 390.8 -175.9 -429.9
0.9 -547.6 527.6 -469 254 -371.3 68.39 -547.6 224.7 -556.9 224.7 -351.7 293.1 -254 127 -156.3 175.9 -400.6 420.1 -508.1 -742.6
0.905 -420.1 48.85 -351.7 9.77 -283.3 -185.6 -322.4 -58.62 -224.7 87.93 -293.1 -78.16 -381 -48.85 39.08 -58.62 -263.8 195.4 -381 -478.7
0.91 -527.6 -78.16 -488.5 -214.9 -478.7 -449.4 -498.3 -332.2 -283.3 175.9 -322.4 -156.3 -273.6 -263.8 -195.4 -224.7 -371.3 29.31 -586.2 -566.7
0.915 -420.1 -175.9 -205.2 -195.4 -175.9 -449.4 -58.62 -234.5 410.4 429.9 -205.2 -107.5 -78.16 -400.6 322.4 29.31 19.54 39.08 -166.1 -117.2
0.92 29.31 -166.1 195.4 -166.1 175.9 -459.2 342 -273.6 898.9 556.9 39.08 -205.2 205.2 -273.6 351.7 -97.7 390.8 0 214.9 244.3
0.925 -214.9 -224.7 -19.54 -293.1 19.54 -478.7 185.6 -185.6 820.7 537.4 -254 -439.7 58.62 -371.3 351.7 -68.39 156.3 -29.31 127 185.6
0.93 205.2 9.77 410.4 -48.85 420.1 -263.8 498.3 19.54 850 615.5 78.16 -273.6 293.1 -29.31 449.4 -29.31 527.6 146.6 469 371.3
0.935 351.7 58.62 635.1 39.08 693.7 -127 850 175.9 1495 478.7 205.2 -342 390.8 -9.77 752.3 39.08 654.6 244.3 664.4 410.4
0.94 68.39 0 332.2 48.85 400.6 -166.1 332.2 -19.54 68.39 39.08 9.77 -410.4 293.1 39.08 185.6 -146.6 420.1 175.9 156.3 234.5
0.945 381 781.6 615.5 820.7 654.6 605.8 508.1 498.3 205.2 224.7 156.3 127 390.8 625.3 185.6 175.9 791.4 859.8 293.1 -205.2
0.95 127 664.4 283.3 654.6 322.4 371.3 -19.54 254 -635.6 -87.93 -195.4 234.5 9.77 205.2 -381 9.77 508.1 830.5 -175.9 -478.7
0.955 205.2 996.6 361.5 918.4 351.7 644.8 -97.7 410.4 -898.9 -29.31 -254 224.7 185.6 361.5 -429.9 68.39 625.3 1045 -156.3 -644.8
0.96 166.1 977 381 820.7 361.5 537.4 19.54 410.4 -547.6 -9.77 -498.3 390.8 -78.16 205.2 -224.7 175.9 625.3 889.1 0 -439.7
0.965 459.2 586.2 654.6 410.4 674.2 78.16 459.2 166.1 -39.08 -136.8 -293.1 9.77 273.6 -9.77 283.3 -19.54 752.3 547.1 478.7 175.9
0.97 214.9 263.8 566.7 234.5 586.2 -68.39 605.8 117.2 205.2 -19.54 -586.2 -234.5 146.6 68.39 390.8 195.4 596 429.9 566.7 185.6
0.975 439.7 -68.39 693.7 -117.2 771.9 -381 986.8 -19.54 928.2 -29.31 -429.9 -556.9 263.8 -175.9 605.8 156.3 713.2 117.2 1114 820.7
0.98 517.8 -664.4 889.1 -527.6 947.7 -713.2 1358 -342 1466 -185.6 -342 -1075 459.2 -469 810.9 -400.6 889.1 -283.3 1563 1524
0.985 302.9 -205.2 517.8 -156.3 576.5 -244.3 1026 244.3 1192 381 -449.4 -781.6 293.1 -224.7 381 58.62 439.7 214.9 1172 586.2
0.99 478.7 117.2 781.6 166.1 840.3 185.6 1348 810.9 1788 928.2 -205.2 -478.7 420.1 48.85 723 244.3 723 771.9 1563 322.4
0.995 342 742.6 449.4 703.5 537.4 713.2 850 1280 928.2 1231 -166.1 -68.39 273.6 302.9 381 635.1 439.7 1094 1026 -469
1 263.8 1251 322.4 1065 410.4 1085 576.5 1593 420.1 1319 -195.4 410.4 166.1 693.7 254 801.2 361.5 1368 683.9 -987.3
1.005 342 1407 254 1094 322.4 1045 254 1290 -68.39 869.6 -175.9 449.4 29.31 635.1 39.08 771.9 371.3 1231 351.7 -928.2
1.01 273.6 869.6 68.39 498.3 107.5 390.8 -136.8 429.9 -762.1 -107.5 -136.8 263.8 68.39 371.3 -312.7 68.39 244.3 615.5 -58.62 -508.1
1.015 459.2 664.4 146.6 351.7 136.8 214.9 -234.5 0 -674.6 -537.4 -19.54 -9.77 127 205.2 -390.8 136.8 244.3 312.7 -166.1 -214.9
1.02 244.3 478.7 -107.5 97.7 -156.3 -29.31 -556.9 -302.9 -693.7 -674.6 -117.2 9.77 -9.77 342 -771.9 -410.4 -9.77 -9.77 -400.6 -156.3
1.025 136.8 302.9 -254 -136.8 -283.3 -234.5 -674.6 -429.9 -879.8 -791.4 -78.16 -87.93 -127 9.77 -693.7 -351.7 -78.16 -185.6 -429.9 -48.85
1.03 371.3 -136.8 9.77 -703.5 -68.39 -771.9 -302.9 -840.3 -19.54 -947.7 87.93 -381 -9.77 -283.3 -508.1 -527.6 39.08 -683.9 -175.9 498.3
1.035 -39.08 -234.5 -224.7 -742.6 -302.9 -732.8 -420.1 -566.7 -547.6 -752.3 -78.16 -459.2 -175.9 -342 -459.2 -322.4 -214.9 -644.8 -351.7 234.5
1.04 107.5 -39.08 39.08 -605.8 39.08 -517.8 87.93 -234.5 166.1 -224.7 234.5 -361.5 224.7 -263.8 29.31 0 -39.08 -381 -29.31 205.2
1.045 -459.2 58.62 -322.4 -342 -273.6 -146.6 -107.5 234.5 -48.85 293.1 -78.16 -205.2 -273.6 -48.85 -107.5 361.5 -615.5 -39.08 -332.2 -625.3
1.05 -410.4 195.4 -214.9 -87.93 -175.9 97.7 107.5 488.5 175.9 498.3 117.2 -136.8 -127 195.4 166.1 517.8 -527.6 263.8 -205.2 -810.9
1.055 -517.8 244.3 -117.2 29.31 -48.85 234.5 195.4 498.3 166.1 508.1 156.3 19.54 -107.5 371.3 283.3 332.2 -478.7 342 -127 -791.4
1.06 -224.7 -263.8 58.62 -361.5 166.1 -156.3 488.5 107.5 732.8 19.54 244.3 -371.3 -166.1 68.39 537.4 136.8 -244.3 -175.9 156.3 29.31
1.065 0 48.85 342 -117.2 400.6 87.93 498.3 146.6 576.5 19.54 410.4 -97.7 87.93 429.9 547.1 429.9 136.8 39.08 205.2 29.31
1.07 -185.6 195.4 156.3 58.62 273.6 254 351.7 175.9 527.6 195.4 127 -166.1 -78.16 342 381 166.1 -19.54 254 9.77 -351.7
1.075 -263.8 273.6 78.16 39.08 97.7 273.6 19.54 166.1 -166.1 -117.2 97.7 -107.5 -244.3 429.9 107.5 342 -205.2 244.3 -400.6 -635.6
1.08 -508.1 469 -127 283.3 -78.16 469 -175.9 312.7 -537.4 0 -107.5 29.31 -175.9 234.5 156.3 234.5 -175.9 469 -322.4 -742.6
1.085 -87.93 175.9 146.6 -58.62 87.93 127 -19.54 -48.85 -400.6 -449.4 205.2 -175.9 -117.2 117.2 -58.62 -136.8 58.62 146.6 -127 -273.6
1.09 -205.2 -9.77 -68.39 -156.3 -87.93 -19.54 -136.8 -166.1 -527.6 -537.4 146.6 -429.9 -146.6 -127 -97.7 -371.3 -127 19.54 -146.6 -254
1.095 -185.6 -332.2 -127 -586.2 -156.3 -449.4 -97.7 -361.5 -498.3 -655.1 244.3 -508.1 -87.93 -449.4 -322.4 -205.2 -97.7 -263.8 9.77 19.54
1.1 -107.5 -185.6 -127 -537.4 -127 -449.4 78.16 -302.9 312.7 -332.2 273.6 -449.4 -29.31 -586.2 -283.3 -361.5 -117.2 -371.3 224.7 175.9
1.105 -586.2 -195.4 -625.3 -635.6 -635.6 -625.3 -517.8 -420.1 -655.1 -342 -214.9 -302.9 -508.1 -820.7 -713.2 -322.4 -742.6 -342 -371.3 -449.4
1.11 -381 -322.4 -390.8 -703.5 -371.3 -713.2 -224.7 -469 -9.77 -205.2 -117.2 -312.7 -342 -771.9 -381 -420.1 -517.8 -381 -205.2 -205.2
1.115 -390.8 -478.7 -390.8 -859.8 -420.1 -830.5 -439.7 -693.7 -136.8 -166.1 -146.6 -547.6 -459.2 -850 -547.6 -459.2 -625.3 -488.5 -449.4 -146.6
1.12 -664.4 -683.9 -644.8 -957.5 -674.6 -869.6 -791.4 -820.7 -351.7 -127 -556.9 -723 -967.8 -879.8 -820.7 -312.7 -947.7 -742.6 -928.2 -254
1.125 -400.6 -752.3 -390.8 -1025 -449.4 -918.4 -644.8 -889.1 -136.8 -39.08 -302.9 -791.4 -586.2 -781.6 -596 -293.1 -566.7 -762.1 -781.6 97.7
1.13 -293.1 -674.6 -322.4 -957.5 -371.3 -820.7 -537.4 -791.4 29.31 -48.85 -302.9 -771.9 -664.4 -967.8 -459.2 -302.9 -556.9 -830.5 -801.2 97.7
1.135 -273.6 -332.2 -283.3 -615.5 -312.7 -508.1 -371.3 -469 322.4 381 -429.9 -449.4 -576.5 -635.6 -214.9 -156.3 -420.1 -498.3 -596 -107.5
1.14 -68.39 -478.7 29.31 -498.3 9.77 -381 -107.5 -390.8 107.5 117.2 -185.6 -556.9 -146.6 -644.8 97.7 -429.9 -97.7 -635.6 -273.6 342
1.145 -146.6 -615.5 -127 -683.9 -185.6 -517.8 -263.8 -400.6 -185.6 0 -342 -410.4 -185.6 -869.6 -39.08 -420.1 -254 -537.4 -205.2 263.8
1.15 -127 -625.3 -29.31 -302.9 -87.93 -156.3 -224.7 29.31 -48.85 156.3 -361.5 -322.4 -68.39 -586.2 -29.31 -29.31 -68.39 -234.5 156.3 273.6
1.155 -342 -517.8 -342 -263.8 -439.7 -87.93 -615.5 175.9 -576.5 205.2 -527.6 -166.1 -322.4 -566.7 -351.7 -87.93 -508.1 -156.3 -58.62 -87.93
1.16 -254 -263.8 -361.5 -9.77 -449.4 127 -566.7 469 -214.9 469 -576.5 48.85 -439.7 -39.08 -459.2 244.3 -322.4 0 156.3 -156.3
1.165 -615.5 107.5 -683.9 420.1 -762.1 605.8 -771.9 947.7 -342 742.6 -771.9 371.3 -635.6 361.5 -644.8 1016 -703.5 361.5 -58.62 -791.4
1.17 -605.8 -9.77 -771.9 166.1 -820.7 302.9 -762.1 586.2 -478.7 547.1 -752.3 127 -850 332.2 -703.5 351.7 -683.9 68.39 -117.2 -605.8
1.175 -967.8 29.31 -1133 214.9 -1124 361.5 -947.7 723 -742.6 615.5 -1250 371.3 -1036 283.3 -869.6 781.6 -1114 48.85 -400.6 -938
1.18 -459.2 -244.3 -517.8 -107.5 -439.7 58.62 -224.7 420.1 205.2 517.8 -713.2 185.6 -429.9 87.93 -254 322.4 -361.5 -293.1 263.8 39.08
1.185 -351.7 -342 -322.4 -175.9 -263.8 -58.62 -39.08 332.2 302.9 527.6 -537.4 87.93 -302.9 -48.85 -29.31 400.6 -234.5 -342 332.2 205.2
1.19 58.62 -517.8 175.9 -312.7 185.6 -302.9 342 39.08 742.6 273.6 -205.2 -117.2 263.8 -293.1 390.8 19.54 224.7 -556.9 537.4 723
1.195 400.6 -517.8 625.3 -234.5 596 -214.9 683.9 0 889.1 48.85 254 -254 449.4 117.2 703.5 78.16 762.1 -439.7 810.9 1045
1.2 68.39 -517.8 351.7 -127 302.9 -205.2 205.2 -185.6 107.5 -293.1 -58.62 -205.2 87.93 117.2 273.6 -107.5 449.4 -478.7 205.2 752.3
1.205 195.4 -429.9 371.3 -166.1 361.5 -312.7 136.8 -342 146.6 -449.4 224.7 -254 312.7 293.1 312.7 -293.1 605.8 -293.1 195.4 703.5
1.21 -224.7 -322.4 -78.16 -9.77 -146.6 -175.9 -459.2 -254 -771.9 -410.4 -146.6 9.77 -107.5 429.9 -263.8 -185.6 166.1 -136.8 -351.7 107.5
1.215 -214.9 -322.4 29.31 -136.8 -58.62 -302.9 -302.9 -302.9 -224.7 -361.5 -58.62 -48.85 175.9 214.9 -166.1 -371.3 166.1 -146.6 -107.5 224.7
1.22 0 127 234.5 156.3 205.2 29.31 -48.85 9.77 29.31 -29.31 195.4 273.6 224.7 381 -136.8 -195.4 390.8 166.1 244.3 195.4
1.225 -68.39 -29.31 146.6 185.6 166.1 68.39 78.16 87.93 136.8 127 146.6 273.6 97.7 469 -97.7 -78.16 254 146.6 439.7 234.5
1.23 -205.2 97.7 58.62 293.1 68.39 263.8 39.08 234.5 127 195.4 87.93 488.5 9.77 566.7 -244.3 -195.4 58.62 351.7 400.6 -156.3
1.235 -254 156.3 -127 498.3 -78.16 400.6 68.39 420.1 146.6 244.3 -48.85 654.6 -185.6 713.2 -205.2 -19.54 -48.85 361.5 410.4 -244.3
1.24 -469 107.5 -410.4 400.6 -381 351.7 -244.3 420.1 -596 -9.77 -156.3 576.5 19.54 742.6 -381 -156.3 -390.8 127 39.08 -361.5
1.245 -410.4 87.93 -351.7 361.5 -312.7 342 -136.8 371.3 -127 -68.39 -166.1 586.2 39.08 810.9 -429.9 -136.8 -381 9.77 68.39 -293.1
1.25 -117.2 0 -48.85 332.2 -58.62 371.3 58.62 351.7 136.8 -273.6 68.39 312.7 -19.54 625.3 -234.5 -97.7 -19.54 -87.93 185.6 146.6
1.255 136.8 0 107.5 87.93 97.7 58.62 214.9 39.08 420.1 -312.7 361.5 508.1 156.3 351.7 -117.2 -146.6 117.2 -302.9 156.3 351.7
1.26 214.9 -107.5 136.8 97.7 117.2 87.93 156.3 -78.16 547.1 -322.4 488.5 429.9 -78.16 97.7 -127 -214.9 224.7 -381 78.16 478.7
1.265 244.3 -293.1 136.8 -156.3 117.2 -283.3 156.3 -498.3 342 -537.4 615.5 488.5 107.5 -97.7 9.77 -478.7 146.6 -615.5 19.54 683.9
1.27 48.85 -263.8 -39.08 -127 -58.62 -185.6 -68.39 -390.8 58.62 -439.7 478.7 586.2 185.6 136.8 -156.3 -342 -146.6 -429.9 -205.2 254
1.275 -224.7 -9.77 -185.6 205.2 -175.9 136.8 -244.3 -39.08 -136.8 -175.9 234.5 752.3 68.39 644.8 -283.3 39.08 -322.4 -78.16 -361.5 -293.1
1.28 -322.4 -166.1 -302.9 -78.16 -293.1 -58.62 -351.7 -87.93 -439.7 -87.93 39.08 498.3 -29.31 488.5 -254 -19.54 -469 -166.1 -342 -185.6
1.285 -400.6 48.85 -254 39.08 -263.8 107.5 -283.3 175.9 -263.8 205.2 48.85 596 -107.5 508.1 -273.6 -19.54 -332.2 78.16 -224.7 -351.7
1.29 -429.9 -361.5 -361.5 -371.3 -322.4 -234.5 -332.2 0 -322.4 127 -195.4 195.4 -68.39 97.7 -214.9 29.31 -508.1 -214.9 -195.4 -254
1.295 -498.3 -859.8 -400.6 -869.6 -371.3 -752.3 -205.2 -439.7 68.39 29.31 -127 -254 87.93 -381 -127 -596 -586.2 -723 -39.08 175.9
1.3 -752.3 -732.8 -655.1 -655.1 -635.6 -478.7 -273.6 -117.2 19.54 302.9 -410.4 -166.1 -175.9 -273.6 -312.7 -68.39 -869.6 -605.8 -136.8 -205.2
1.305 -791.4 -527.6 -771.9 -556.9 -732.8 -420.1 -293.1 -58.62 -68.39 498.3 -293.1 39.08 -254 -9.77 -9.77 -29.31 -987.3 -459.2 -302.9 -508.1
1.31 -586.2 -410.4 -615.5 -429.9 -615.5 -332.2 -244.3 -146.6 -9.77 390.8 -107.5 127 -254 156.3 -29.31 39.08 -742.6 -478.7 -273.6 -312.7
1.315 -205.2 -576.5 -390.8 -635.6 -449.4 -576.5 -156.3 -576.5 48.85 9.77 234.5 0 -224.7 19.54 195.4 -127 -429.9 -771.9 -351.7 117.2
1.32 214.9 -703.5 -156.3 -898.9 -214.9 -908.6 9.77 -1075 185.6 -625.3 625.3 -127 127 -283.3 273.6 -342 -19.54 -1231 -273.6 908.6
1.325 19.54 -947.7 -459.2 -1201 -508.1 -1182 -410.4 -1514 0 -1192 361.5 -390.8 -48.85 -488.5 -39.08 -693.7 -244.3 -1397 -723 889.1
1.33 224.7 -322.4 -263.8 -664.4 -400.6 -771.9 -478.7 -1290 -625.3 -1299 556.9 39.08 322.4 -420.1 -117.2 -498.3 19.54 -918.4 -898.9 586.2
1.335 -127 97.7 -527.6 -146.6 -674.6 -214.9 -820.7 -713.2 -820.7 -1064 214.9 508.1 58.62 -58.62 -390.8 -371.3 -273.6 -263.8 -1290 -361.5
1.34 205.2 996.6 -205.2 781.6 -381 644.8 -674.6 136.8 -967.8 -605.8 527.6 1114 429.9 371.3 -322.4 410.4 39.08 547.1 -1085 -840.3
1.345 459.2 928.2 156.3 850 0 801.2 -214.9 449.4 -508.1 -166.1 683.9 1094 664.4 459.2 175.9 273.6 420.1 752.3 -478.7 -615.5
1.35 322.4 596 107.5 478.7 9.77 459.2 -58.62 302.9 -166.1 -371.3 556.9 547.1 449.4 0 117.2 87.93 273.6 449.4 -312.7 -312.7
1.355 537.4 205.2 312.7 185.6 254 234.5 166.1 224.7 -351.7 -29.31 820.7 351.7 771.9 156.3 410.4 19.54 439.7 166.1 127 146.6
1.36 605.8 -58.62 576.5 -175.9 556.9 -58.62 625.3 97.7 381 58.62 840.3 166.1 459.2 117.2 644.8 -107.5 615.5 -156.3 527.6 654.6
1.365 185.6 -87.93 19.54 -263.8 -9.77 -117.2 136.8 136.8 -234.5 293.1 459.2 107.5 107.5 166.1 263.8 -87.93 -78.16 -136.8 19.54 -117.2
1.37 -78.16 -254 -117.2 -312.7 -39.08 -195.4 283.3 195.4 136.8 586.2 263.8 254 -9.77 156.3 605.8 48.85 -166.1 -68.39 117.2 -205.2
1.375 -97.7 -58.62 -293.1 -263.8 -263.8 -136.8 58.62 146.6 68.39 576.5 48.85 156.3 -205.2 -9.77 263.8 -9.77 -273.6 -195.4 -39.08 -273.6
1.38 -78.16 -429.9 -156.3 -527.6 -136.8 -420.1 166.1 -166.1 244.3 293.1 -39.08 -87.93 -29.31 -39.08 312.7 -175.9 -68.39 -488.5 195.4 351.7
