    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1 123.1
0.625 -3.004 -13.04 -6.009 0.9614 -21.03 -19.05 -13.04 -6.009 -8.052 -20.01 -23.01 -20.01 -12.02 -8.052 -15.02 -14
0.63 -17 -13.04 -5.047 0.9614 -29.02 -32.03 -15.02 -10.03 -5.047 -18.03 -24.04 -17 -14 -9.013 -16.04 -13.04
0.635 -33.05 -19.05 -2.043 -3.004 -33.05 -30.04 -16.04 -13.04 -4.026 -14 -16.04 -13.04 -12.02 -9.013 -12.02 -10.03
0.64 -43.02 -19.05 -3.004 -5.047 -25.06 -20.01 -17 -18.03 -7.03 -6.009 -10.03 -9.013 -12.02 -11.06 -10.03 -5.047
0.645 -43.02 -19.05 -8.052 -9.013 -11.06 -7.03 -15.02 -22.05 -12.02 0 -13.04 -12.02 -16.04 -16.04 -7.03 -8.052
0.65 -35.03 -27.04 -15.02 -7.03 0.9614 -7.03 -19.05 -23.01 -21.03 -3.004 -19.05 -21.03 -21.03 -21.03 -13.04 -15.02
0.655 -19.05 -30.04 -18.03 -7.03 2.944 -13.04 -22.05 -23.01 -25.06 -5.047 -28 -26.02 -25.06 -22.05 -18.03 -19.05
0.66 -1.021 -26.02 -21.03 -5.047 2.944 -30.04 -24.04 -23.01 -22.05 -13.04 -33.05 -27.04 -21.03 -21.03 -18.03 -15.02
0.665 8.953 -19.05 -13.04 -5.047 0.9614 -39.06 -21.03 -19.05 -17 -19.05 -29.02 -21.03 -15.02 -15.02 -17 -15.02
0.67 14.96 -2.043 -3.004 -3.004 -4.026 -34.01 -10.03 -11.06 -7.03 -12.02 -14 -6.009 -4.026 -6.009 -9.013 -8.052
0.675 12.98 3.966 0 -1.021 -5.047 -16.04 1.983 -1.021 0 -4.026 0 0.9614 2.944 1.983 -4.026 -3.004
0.68 0.9614 5.949 5.949 -2.043 -3.004 1.983 5.949 1.983 3.966 1.983 7.992 9.975 7.992 0 0.9614 0.9614
0.685 -7.03 -2.043 5.949 5.949 -1.021 16.94 7.992 5.949 8.953 8.953 9.975 9.975 8.953 4.987 1.983 3.966
0.69 -21.03 -11.06 0 9.975 -3.004 16.94 1.983 5.949 9.975 4.987 5.949 7.992 6.97 4.987 -3.004 3.966
0.695 -23.01 -21.03 -3.004 7.992 -9.013 5.949 -1.021 1.983 11.96 -1.021 -1.021 0.9614 1.983 3.966 -7.03 1.983
0.7 -9.013 -21.03 -9.013 -2.043 -17 -4.026 -13.04 -1.021 9.975 -12.02 -11.06 -5.047 1.983 6.97 -13.04 2.944
0.705 2.944 -9.013 -13.04 -7.03 -21.03 -12.02 -17 -7.03 5.949 -16.04 -18.03 -9.013 0 4.987 -9.013 0.9614
0.71 14.96 -2.043 -11.06 -11.06 -17 -11.06 -15.02 -9.013 -2.043 -11.06 -15.02 -9.013 -1.021 3.966 -11.06 0
0.715 12.98 1.983 -5.047 -9.013 -5.047 -1.021 -11.06 -9.013 -1.021 1.983 -8.052 -4.026 1.983 2.944 -5.047 0.9614
0.72 -1.021 -1.021 0.9614 -1.021 0 3.966 -7.03 -5.047 -2.043 4.987 -2.043 1.983 -1.021 -1.021 0.9614 2.944
0.725 -15.02 -13.04 0 3.966 3.966 3.966 -7.03 0.9614 -3.004 0 -1.021 -2.043 -2.043 0.9614 -2.043 1.983
0.73 -23.01 -27.04 1.983 9.975 0 -1.021 -9.013 -2.043 0 -3.004 0 -1.021 0 1.983 0.9614 0.9614
0.735 -17 -25.06 1.983 9.975 -3.004 -13.04 -11.06 -2.043 0 -7.03 0 1.983 0 -1.021 2.944 -1.021
0.74 -1.021 -13.04 1.983 7.992 -9.013 -21.03 -11.06 -2.043 0.9614 -3.004 0.9614 0.9614 -2.043 0 5.949 -2.043
0.745 14.96 0 3.966 -2.043 -5.047 -17 -7.03 0.9614 1.983 5.949 4.987 2.944 1.983 3.966 11 0.9614
0.75 22.95 13.94 5.949 -3.004 0 -3.004 -1.021 0.9614 1.983 19.95 11 8.953 1.983 0 14.96 2.944
0.755 18.99 17.97 3.966 -9.013 7.992 3.966 -2.043 0.9614 -1.021 23.98 13.94 13.94 1.983 0.9614 9.975 1.983
0.76 8.953 9.975 3.966 -11.06 9.975 11.96 -2.043 0.9614 -2.043 13.94 11 14.96 1.983 -5.047 6.97 0.9614
0.765 2.944 0 0 -7.03 3.966 9.975 -2.043 0.9614 -4.026 0.9614 4.987 11 0 -5.047 0.9614 1.983
0.77 2.944 -3.004 0 -1.021 -1.021 0 0 -2.043 -5.047 -13.04 0.9614 3.966 0 -3.004 -2.043 0.9614
