    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1 141.1
0.625 -15.02 -13.02 -1.033 -5.028 -31.07 -13.02 -5.028 -7.026 -11.02 -1.033 0.9643 1.998 1.998 -7.026 5.993 1.998
0.63 -7.026 -7.026 -4.064 -6.062 -25 -7.026 -2.066 0 -13.02 1.998 0 1.998 -1.033 -11.02 4.959 4.959
0.635 2.962 1.998 -6.062 -9.023 -18.05 1.998 1.998 0 -11.02 -1.033 3.995 0 1.998 -11.02 3.995 2.962
0.64 2.962 -2.066 -5.028 -7.026 -15.02 1.998 -2.066 1.998 -5.028 0 5.993 -2.066 -1.033 -9.023 -2.066 0
0.645 0.9643 1.998 0 -1.033 -14.05 2.962 -2.066 7.99 0 -2.066 3.995 -2.066 -1.033 -4.064 -4.064 0
0.65 -1.033 -2.066 1.998 0.9643 -18.05 0.9643 -2.066 4.959 1.998 -3.031 0 1.998 -6.062 0 -14.05 -5.028
0.655 -11.02 -11.02 -1.033 0.9643 -23.01 -3.031 -3.031 0 -3.031 -9.023 -9.023 -5.028 -15.02 -1.033 -27 -15.02
0.66 -17.01 -16.05 -4.064 -1.033 -25 -10.06 -12.05 -1.033 -6.062 -19.01 -16.05 -12.05 -23.01 -2.066 -35.06 -22.04
0.665 -13.02 -14.05 -9.023 -3.031 -25 -16.05 -14.05 -1.033 -6.062 -19.01 -21.01 -19.01 -25 -2.066 -38.02 -25
0.67 -3.031 -9.023 -9.023 -5.028 -23.01 -15.02 -13.02 -5.028 -1.033 -13.02 -15.02 -17.01 -21.01 -1.033 -33.06 -19.01
0.675 0.9643 0.9643 -3.031 -3.031 -12.05 -7.026 -4.064 -1.033 1.998 -5.028 0.9643 -11.02 -10.06 -2.066 -20.04 -9.023
0.68 6.957 1.998 0 0.9643 -2.066 -2.066 0.9643 6.957 5.993 0 4.959 -2.066 -1.033 1.998 -3.031 0
0.685 8.955 5.993 -2.066 1.998 -2.066 5.993 3.995 9.988 5.993 3.995 9.988 -2.066 1.998 3.995 5.993 1.998
0.69 8.955 7.99 0.9643 5.993 2.962 7.99 2.962 10.95 1.998 3.995 6.957 1.998 4.959 5.993 16.94 6.957
0.695 8.955 7.99 0.9643 5.993 2.962 3.995 -2.066 6.957 0.9643 0 2.962 1.998 2.962 3.995 23.97 10.95
0.7 8.955 5.993 -1.033 -2.066 1.998 -2.066 -3.031 1.998 -3.031 -2.066 -2.066 -3.031 0 3.995 25.97 7.99
0.705 6.957 3.995 -8.059 -7.026 1.998 -1.033 -5.028 0.9643 -5.028 0.9643 0.9643 -2.066 1.998 1.998 25.97 8.955
0.71 2.962 0 -17.01 -17.01 3.995 -5.028 -9.023 -1.033 -9.023 -3.031 0 -3.031 0 -2.066 14.95 0
0.715 -1.033 0.9643 -21.01 -23.01 3.995 -5.028 -9.023 -5.028 -11.02 -7.026 0.9643 -7.026 0.9643 -3.031 0 -7.026
0.72 -9.023 -5.028 -21.01 -21.01 1.998 -7.026 -11.02 -7.026 -13.02 -11.02 -7.026 -15.02 -9.023 -7.026 -10.06 -21.01
0.725 -13.02 -9.023 -13.02 -15.02 -2.066 -9.023 -13.02 -9.023 -13.02 -15.02 -17.01 -21.01 -17.01 -9.023 -26.04 -31.07
0.73 -17.01 -13.02 -5.028 -7.026 -3.031 -13.02 -17.01 -13.02 -13.02 -17.01 -23.01 -25 -23.01 -9.023 -35.06 -37.06
0.735 -19.01 -17.01 -1.033 -3.031 -11.02 -19.01 -23.01 -19.01 -11.02 -17.01 -25 -25 -23.01 -7.026 -37.06 -35.06
0.74 -25 -23.01 -1.033 -1.033 -15.02 -23.01 -27 -23.01 -9.023 -17.01 -23.01 -23.01 -19.01 -5.028 -33.06 -31.07
0.745 -31.07 -27 -5.028 -3.031 -19.01 -25 -29.07 -23.01 -7.026 -19.01 -21.01 -21.01 -13.02 -3.031 -27 -25
0.75 -35.06 -29.07 -3.031 -1.033 -17.01 -25 -27 -19.01 -3.031 -19.01 -19.01 -17.01 -9.023 -1.033 -25 -21.01
0.755 -37.06 -27 -1.033 0 -13.02 -23.01 -23.01 -11.02 -2.066 -15.02 -17.01 -15.02 -7.026 0.9643 -23.01 -19.01
0.76 -33.06 -23.01 0 5.993 -5.028 -17.01 -15.02 -7.026 0 -9.023 -15.02 -13.02 -5.028 0 -21.01 -17.01
0.765 -27 -19.01 1.998 7.99 0.9643 -11.02 -11.02 -5.028 1.998 -3.031 -13.02 -13.02 -1.033 1.998 -21.01 -15.02
0.77 -23.01 -15.02 0 5.993 0 -7.026 -7.026 -5.028 1.998 -1.033 -10.06 -11.02 -2.066 3.995 -19.01 -11.02
0.775 -21.01 -15.02 0.9643 1.998 1.998 -3.031 -7.026 -7.026 1.998 -2.066 -8.059 -9.023 0.9643 5.993 -12.05 -3.031
0.78 -19.01 -13.02 0.9643 -2.066 1.998 0.9643 -5.028 -5.028 3.995 -3.031 -5.028 -5.028 5.993 7.99 -5.028 0
0.785 -19.01 -11.02 0.9643 0 0 0 0.9643 0.9643 9.988 0 1.998 0.9643 10.95 11.99 4.959 9.988
0.79 -17.01 -9.023 2.962 3.995 0 6.957 1.998 3.995 13.98 -1.033 2.962 2.962 14.95 13.98 16.94 19.98
0.795 -15.02 -7.026 3.995 5.993 0.9643 9.988 5.993 5.993 15.98 3.995 3.995 7.99 15.98 15.98 23.97 23.97
0.8 -15.02 -9.023 0.9643 5.993 0.9643 10.95 7.99 6.957 13.98 8.955 7.99 10.95 16.94 14.95 29 23.97
0.805 -15.02 -11.02 0 5.993 0 6.957 5.993 4.959 9.988 7.99 5.993 10.95 15.98 14.95 31 21.97
0.81 -15.02 -15.02 -3.031 1.998 0.9643 1.998 5.993 3.995 3.995 1.998 0 9.988 13.98 11.99 25.97 15.98
0.815 -15.02 -13.02 -6.062 -2.066 0.9643 -1.033 7.99 6.957 1.998 0 -1.033 8.955 11.99 8.955 21.97 11.99
0.82 -15.02 -15.02 -9.023 -4.064 4.959 0.9643 7.99 6.957 -4.064 -1.033 1.998 4.959 8.955 2.962 11.99 3.995
0.825 -17.01 -17.01 -19.01 -15.02 3.995 -1.033 1.998 1.998 -13.02 -2.066 -3.031 0 0 -5.028 1.998 0.9643
0.83 -25 -21.01 -26.04 -24.04 0.9643 -3.031 0 1.998 -20.04 1.998 -6.062 -1.033 -3.031 -15.02 -1.033 -8.059
0.835 -25 -22.04 -32.03 -30.03 0.9643 -8.059 -10.06 -6.062 -25 1.998 -11.02 -4.064 -10.06 -27 -8.059 -16.05
0.84 8.955 9.988 7.99 7.99 0.9643 1.998 -2.066 -2.066 7.99 5.993 3.995 1.998 7.99 9.988 3.995 -2.066
0.845 6.957 3.995 9.988 7.99 -5.028 0 -1.033 -1.033 9.988 1.998 0 0.9643 -2.066 9.988 -2.066 -1.033
0.85 4.959 3.995 11.99 7.99 -9.023 -2.066 -1.033 -5.028 9.988 0.9643 -2.066 -1.033 -5.028 9.988 -2.066 -5.028
0.855 6.957 5.993 15.98 7.99 -11.02 -1.033 -3.031 -9.023 7.99 -1.033 0.9643 -3.031 -11.02 9.988 -8.059 -9.023
0.86 6.957 5.993 13.98 5.993 -11.02 -3.031 -3.031 -11.02 1.998 -3.031 -1.033 -7.026 -17.01 7.99 -13.02 -11.02
0.865 4.959 5.993 9.988 1.998 -11.02 -7.026 -9.023 -15.02 0.9643 -5.028 -7.026 -13.02 -21.01 3.995 -16.05 -13.02
0.87 2.962 1.998 1.998 -1.033 -13.02 -13.02 -17.01 -19.01 -7.026 -9.023 -15.02 -21.01 -26.04 -2.066 -19.01 -16.05
0.875 0.9643 -2.066 -1.033 -7.026 -15.02 -19.01 -23.01 -21.01 -11.02 -13.02 -21.01 -27 -31.07 -3.031 -23.01 -21.01
0.88 0.9643 -2.066 -4.064 -11.02 -17.01 -23.01 -27 -22.04 -13.02 -15.02 -20.04 -30.03 -32.03 -7.026 -20.04 -22.04
0.885 2.962 0 -4.064 -11.02 -18.05 -21.01 -24.04 -22.04 -9.023 -9.023 -18.05 -24.04 -26.04 -7.026 -20.04 -20.04
0.89 4.959 5.993 0.9643 -5.028 -15.02 -17.01 -19.01 -19.01 -3.031 -1.033 -9.023 -17.01 -17.01 -3.031 -17.01 -13.02
0.895 8.955 11.99 2.962 0.9643 -8.059 -9.023 -8.059 -10.06 0 5.993 1.998 -4.064 0 1.998 -9.023 0
0.9 14.95 17.98 12.95 3.995 0 -1.033 1.998 0 7.99 11.99 6.957 2.962 7.99 13.98 -4.064 7.99
0.905 20.94 23.97 15.98 9.988 1.998 0 5.993 7.99 13.98 17.98 15.98 11.99 17.98 23.97 -7.026 13.98
0.91 29 27.97 19.98 13.98 12.95 5.993 14.95 19.98 17.98 20.94 19.98 17.98 19.98 31.96 -4.064 15.98
0.915 32.99 29.96 23.97 13.98 18.94 11.99 18.94 25.97 19.98 18.94 19.98 19.98 16.94 33.96 -7.026 14.95
0.92 29 29.96 19.98 13.98 17.98 13.98 17.98 23.97 15.98 13.98 17.98 17.98 9.988 29.96 -11.02 9.988
0.925 22.94 26.93 14.95 7.99 13.98 13.98 11.99 16.94 12.95 12.95 14.95 12.95 5.993 21.97 -9.023 5.993
0.93 12.95 18.94 5.993 3.995 9.988 8.955 6.957 7.99 6.957 10.95 11.99 9.988 2.962 15.98 -3.031 4.959
0.935 4.959 9.988 1.998 -2.066 9.988 3.995 1.998 1.998 0 9.988 7.99 5.993 3.995 11.99 0 3.995
0.94 4.959 6.957 0.9643 0 11.99 0.9643 3.995 1.998 -1.033 11.99 7.99 5.993 6.957 11.99 8.955 4.959
0.945 4.959 4.959 1.998 0 12.95 0.9643 2.962 6.957 1.998 7.99 6.957 9.988 4.959 13.98 8.955 0.9643
0.95 6.957 5.993 -1.033 -3.031 11.99 1.998 0 7.99 0 3.995 3.995 5.993 1.998 15.98 3.995 -3.031
0.955 6.957 4.959 -3.031 -4.064 7.99 -2.066 0.9643 2.962 1.998 -2.066 -1.033 1.998 1.998 12.95 0.9643 -6.062
0.96 0.9643 -2.066 -10.06 -10.06 1.998 0 -7.026 0.9643 -2.066 1.998 -1.033 -1.033 -6.062 10.95 -5.028 -8.059
0.965 -7.026 -6.062 -13.02 -18.05 1.998 -9.023 -14.05 -15.02 -7.026 -1.033 -9.023 -6.062 -10.06 9.988 -7.026 -6.062
0.97 -9.023 -13.02 -20.04 -22.04 0 -18.05 -23.01 -19.01 -12.05 0 -11.02 -13.02 -10.06 4.959 -5.028 -2.066
0.975 -11.02 -12.05 -19.01 -22.04 3.995 -25 -23.01 -20.04 -12.05 -1.033 -12.05 -15.02 -14.05 4.959 -5.028 -2.066
0.98 -11.02 -9.023 -15.02 -19.01 1.998 -25 -19.01 -15.02 -9.023 -7.026 -15.02 -13.02 -17.01 3.995 -7.026 -5.028
0.985 -7.026 -2.066 -7.026 -12.05 0.9643 -18.05 -16.05 -8.059 -5.028 -11.02 -12.05 -11.02 -20.04 3.995 -12.05 -12.05
0.99 -5.028 1.998 -5.028 -10.06 1.998 -16.05 -11.02 -5.028 -4.064 -15.02 -9.023 -9.023 -22.04 1.998 -20.04 -18.05
0.995 -5.028 -1.033 -3.031 -11.02 -3.031 -15.02 -9.023 -5.028 -7.026 -13.02 -5.028 -7.026 -19.01 3.995 -21.01 -21.01
1 -1.033 1.998 -3.031 -9.023 0.9643 -10.06 -2.066 -3.031 -4.064 -4.064 1.998 0.9643 -10.06 3.995 -17.01 -14.05
1.005 -1.033 -1.033 1.998 -5.028 5.993 -3.031 0 1.998 1.998 2.962 6.957 2.962 1.998 7.99 -5.028 -3.031
1.01 6.957 7.99 3.995 -2.066 19.98 1.998 11.99 5.993 3.995 13.98 15.98 9.988 9.988 13.98 0 1.998
1.015 14.95 19.98 15.98 11.99 34.99 11.99 22.94 15.98 13.98 18.94 21.97 17.98 18.94 19.98 9.988 10.95
1.02 22.94 27.97 29.96 21.97 42.98 21.97 31 25.97 23.97 22.94 25.97 21.97 21.97 25.97 12.95 13.98
1.025 26.93 31.96 33.96 25.97 43.95 25.97 31.96 27.97 27.97 19.98 21.97 23.97 23.97 31.96 9.988 15.98
1.03 24.94 29.96 32.99 21.97 42.98 27.97 32.99 26.93 29.96 17.98 22.94 22.94 25.97 33.96 10.95 15.98
1.035 16.94 21.97 26.93 15.98 38.99 25.97 31 20.94 25.97 15.98 20.94 22.94 22.94 33.96 9.988 16.94
1.04 8.955 13.98 17.98 11.99 33.96 21.97 27.97 17.98 19.98 15.98 17.98 23.97 21.97 31.96 11.99 17.98
1.045 2.962 5.993 12.95 7.99 31 19.98 24.94 12.95 15.98 15.98 18.94 22.94 20.94 25.97 14.95 18.94
1.05 -1.033 0 8.955 5.993 27.97 15.98 21.97 6.957 9.988 13.98 16.94 22.94 14.95 19.98 20.94 18.94
1.055 0.9643 -2.066 0 1.998 25.97 11.99 13.98 -2.066 1.998 11.99 11.99 13.98 5.993 7.99 21.97 9.988
1.06 -1.033 -1.033 -1.033 -1.033 25.97 5.993 5.993 -5.028 -3.031 7.99 5.993 3.995 1.998 0.9643 19.98 0.9643
1.065 -3.031 -3.031 -9.023 -11.02 23.97 0.9643 -1.033 -13.02 -13.02 1.998 0.9643 -3.031 -9.023 -9.023 16.94 -5.028
1.07 -5.028 -7.026 -15.02 -19.01 19.98 -7.026 -9.023 -17.01 -19.01 -2.066 -7.026 -11.02 -15.02 -17.01 13.98 -13.02
1.075 -5.028 -7.026 -17.01 -23.01 17.98 -15.02 -13.02 -15.02 -21.01 0.9643 -11.02 -11.02 -15.02 -19.01 12.95 -11.02
1.08 -5.028 -7.026 -17.01 -23.01 13.98 -15.02 -13.02 -11.02 -15.02 -2.066 -7.026 -5.028 -9.023 -15.02 12.95 -5.028
1.085 -5.028 -7.026 -13.02 -19.01 11.99 -13.02 -11.02 -5.028 -7.026 0 -1.033 -2.066 -5.028 -7.026 13.98 0
1.09 -5.028 -7.026 -7.026 -15.02 9.988 -9.023 -7.026 -1.033 0.9643 1.998 1.998 5.993 -1.033 -1.033 13.98 5.993
1.095 -5.028 -7.026 -5.028 -13.02 7.99 -7.026 -5.028 -2.066 1.998 1.998 5.993 7.99 -1.033 -2.066 11.99 7.99
1.1 -5.028 -5.028 -5.028 -9.023 7.99 -7.026 -3.031 0 3.995 1.998 7.99 7.99 0.9643 0 7.99 5.993
1.105 -1.033 -1.033 -3.031 -5.028 9.988 -7.026 0.9643 1.998 5.993 3.995 9.988 9.988 0 3.995 5.993 5.993
1.11 -1.033 -2.066 -1.033 0.9643 11.99 -5.028 0 7.99 9.988 7.99 13.98 13.98 5.993 9.988 5.993 9.988
1.115 4.959 3.995 -2.066 3.995 15.98 0.9643 3.995 13.98 17.98 15.98 17.98 19.98 13.98 15.98 13.98 17.98
1.12 10.95 7.99 3.995 11.99 17.98 3.995 5.993 21.97 23.97 19.98 23.97 25.97 21.97 23.97 21.97 29.96
1.125 14.95 11.99 12.95 17.98 19.98 9.988 9.988 31.96 29.96 23.97 31 31.96 27.97 29.96 27.97 39.95
1.13 16.94 13.98 20.94 21.97 21.97 15.98 15.98 35.96 31.96 22.94 32.99 35.96 31.96 35.96 33.96 49.94
1.135 14.95 15.98 21.97 23.97 23.97 19.98 21.97 41.95 33.96 17.98 31.96 35.96 37.95 39.95 37.95 53.93
1.14 12.95 15.98 24.94 23.97 25.97 23.97 25.97 41.95 33.96 14.95 32.99 34.99 36.99 41.95 35.96 53.93
1.145 8.955 13.98 18.94 21.97 25.97 23.97 25.97 39.95 31.96 14.95 29.96 29 32.99 39.95 31.96 47.94
1.15 4.959 9.988 13.98 17.98 17.98 21.97 19.98 29.96 25.97 13.98 21.97 21.97 23.97 29.96 25.97 37.95
1.155 0.9643 5.993 6.957 11.99 14.95 18.94 11.99 21.97 17.98 10.95 15.98 10.95 8.955 19.98 19.98 24.94
