    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2
0.976563 28 59.88 -16.14 -54.05 -14.19 3.889 -108.1 -36.16 -54.05 7.972 -146 -14.19 -130.1 21.97 -140.2 -66.11
0.984375 67.86 83.99 -12.05 -24.11 23.91 0 -56.19 14 -28.19 11.86 -116.1 -14.19 -80.11 -20.03 -124 -102.1
0.992188 1.944 67.86 5.833 -26.05 -14.19 -44.14 14 19.83 -64.16 -18.08 -58.13 -48.02 -42.19 -50.16 -102.1 -136.1
1 -50.16 56 37.91 -10.11 -52.11 -106.2 77.97 28 -106.2 -38.11 3.889 -80.11 11.86 -70.19 -60.08 -148.2
1.00781 9.916 71.94 42 63.97 -22.17 -142.1 126 120 -58.13 -24.11 91.97 -12.05 148 -54.05 112 -52.11
1.01563 -42.19 39.86 75.83 43.94 -64.16 -202 173.8 97.99 -76.02 -14.19 154 -30.14 123.9 -42.19 112 -84.19
1.02344 -104 -14.19 -6.027 -16.14 -120.2 -238.2 61.83 43.94 -96.05 -54.05 121.9 9.916 115.9 -24.11 169.9 3.889
1.03125 -120.2 -60.08 -52.11 -78.16 -136.1 -224.2 -66.11 -30.14 -100.1 -60.08 35.97 11.86 31.89 1.944 137.9 47.83
1.03906 -186.1 -110 -72.13 -158.1 -194 -222 -134.2 -120.2 -174 -60.08 -54.05 -34.03 -68.05 -6.027 31.89 35.97
1.04688 -200.1 -86.13 -40.05 -148.2 -162.2 -202 -114.1 -108.1 -138 -44.14 -86.13 -12.05 -82.05 -2.139 -20.03 33.83
1.05469 -118 -26.05 15.94 -60.08 -100.1 -126.2 -14.19 -52.11 -80.11 14 -62.02 15.94 -82.05 47.83 -48.02 23.91
