    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 1.618 2.382 -9.034 -10.61 4.764 0.8539 -4.225 2.292 -0.2579 -1.978 -5.159 -5.245 -5.245 -3.775 -6.202 -7.73
0.005 -5.213 -3.596 -15.42 -18.34 -2.787 -6.382 -10.92 -7.955 -5.331 -6.742 -11.26 -12.9 -12.21 -8.989 -14.74 -14.47
0.01 -11.69 -9.213 -17.8 -19.73 -10.25 -12.04 -15.06 -15.51 -8.383 -11.06 -15.73 -17.37 -17.45 -11.96 -20.13 -18.16
0.015 -13.57 -9.978 -16.31 -15.96 -11.96 -12.99 -15.78 -19.55 -10.1 -13.57 -16.85 -18.31 -21.15 -13.93 -21.3 -19.24
0.02 -10.97 -6.921 -12.31 -10.07 -8.764 -10.88 -13.84 -20.4 -11.05 -14.02 -15.39 -17.28 -22.7 -16.09 -19.6 -19.33
0.025 -7.281 -4.449 -6.427 -4.18 -5.708 -9.258 -10.65 -18.29 -10.75 -12.94 -13.07 -15.91 -21.49 -17.89 -17.44 -18.88
0.03 -4.674 -4.315 0.2697 0.3596 -5.708 -9.348 -6.831 -13.48 -8.383 -10.79 -10.83 -14.96 -17.28 -17.35 -15.73 -16.99
0.035 -2.247 -3.865 6.337 3.506 -6.517 -8.944 -2.427 -6.067 -3.095 -6.831 -7.996 -12.72 -9.716 -12.67 -12.94 -11.78
0.04 0.8989 -0.9438 10.56 7.011 -3.865 -4.719 2.652 3.506 4.858 -0.8989 -3.009 -7.05 1.118 -3.506 -6.831 -3.056
0.045 4.584 3.371 12.45 12 3.326 3.281 8 13.62 13.2 5.303 4.127 1.892 12.81 7.64 2.247 7.101
0.05 6.562 6.787 11.33 16.45 11.64 11.46 12.54 21.57 18.79 8.989 11.18 10.83 21.32 16.45 10.97 15.19
0.055 5.483 7.73 7.73 17.03 15.96 15.55 15.19 25.17 19.78 8.629 15.73 16.59 24.5 20.58 16.09 19.15
0.06 1.618 5.888 4.09 13.75 14.56 14.7 15.78 24.49 17.32 6.112 17.2 18.57 23.39 20.94 17.44 19.24
0.065 -2.427 2.831 2.787 9.888 10.56 12.04 14.56 20.72 13.76 5.213 16.42 17.88 19.86 19.33 16.63 17.17
0.07 -3.685 1.483 3.955 7.146 8.36 10.88 12 14.79 10.23 7.191 14.62 15.3 14.36 16.27 14.74 13.93
