    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 3.341 -0.08793 -3.034 -2.55 3.561 2.594 0 -3.605 -2.55 0 3.605 1.759 3.517 5.012 0.7035 3.869
0.005 5.364 0.2638 1.979 1.759 6.243 6.199 7.386 3.781 3.122 2.462 7.211 7.914 10.11 7.298 3.166 8.881
0.01 4.748 0.2638 8.046 7.035 5.1 6.111 13.63 11.65 9.629 3.429 7.562 10.2 13.37 7.738 3.693 10.46
0.015 2.11 0.2198 11.17 10.29 0.9233 2.462 14.29 15.08 13.15 2.198 3.957 7.211 10.73 5.188 1.231 6.507
0.02 -0.7914 0.9673 10.16 10.73 -3.517 -2.066 9.409 12.93 12.57 -0.3517 -1.495 1.231 3.957 1.231 -3.166 -1.055
0.025 -2.286 2.726 6.551 9.013 -5.584 -4.66 1.803 6.727 8.661 -2.726 -5.892 -3.957 -3.254 -2.638 -7.562 -8.617
0.03 -1.671 4.441 2.11 5.804 -4.617 -4.441 -5.188 -1.011 2.682 -4.133 -7.386 -5.276 -8.09 -5.716 -9.936 -12.57
0.035 0.1759 4.441 -1.759 1.671 -2.022 -2.33 -8.53 -6.727 -2.55 -4.221 -5.54 -1.583 -8.002 -6.595 -8.617 -10.46
0.04 2.374 2.594 -3.649 -1.583 0.5276 0.5276 -5.848 -6.595 -3.957 -2.462 -0.7914 6.155 -2.374 -3.781 -2.902 -2.286
0.045 4.221 0.1319 -2.946 -2.418 1.979 2.946 1.803 -0.7035 -0.9673 0.9673 5.012 14.16 5.979 0.9673 5.276 8.002
0.05 4.924 -1.759 -0.7474 -1.055 1.583 3.649 9.409 6.463 3.385 4.573 9.233 17.76 11.7 3.869 11.87 14.33
0.055 3.517 -2.55 1.275 1.099 -0.4836 2.198 12.27 10.2 5.584 6.859 9.761 14.33 11.08 2.726 13.63 13.28
0.06 0.3517 -2.11 2.638 3.298 -2.902 -0.3517 9.365 8.969 4.792 7.474 7.035 5.804 5.276 -0.7035 10.82 6.859
0.065 -2.55 -0.8354 3.561 5.232 -4.045 -2.374 3.21 4.221 2.374 7.035 3.517 -2.814 -1.495 -3.517 6.243 -0.08793
0.07 -3.517 0.08793 3.913 6.419 -3.298 -2.946 -2.506 -1.099 0.3078 6.155 1.671 -6.771 -5.188 -3.429 3.429 -3.166
0.075 -2.11 -0.1319 3.913 6.859 -0.7474 -1.451 -3.693 -3.034 0.7914 5.892 3.078 -3.781 -2.726 0.5276 4.397 0
0.08 1.319 -0.7914 4.441 7.079 3.341 2.198 1.759 1.011 4.748 7.123 7.562 4.836 5.452 7.65 8.881 8.617
0.085 5.452 -0.6595 5.54 7.079 7.914 6.859 10.95 8.969 9.805 9.321 12.49 14.51 14.77 14.25 14.25 18.11
0.09 8.002 0.3078 5.364 5.364 10.29 9.453 17.19 14.68 11.48 10.38 14.33 19.52 19.43 16.53 17.06 23.39
0.095 6.859 0.7914 2.242 1.187 8.266 7.694 15.96 14.03 7.694 8.53 11.08 17.15 17.5 14.25 15.83 22.6
0.1 2.374 -0.1319 -3.078 -3.913 2.418 2.462 8.749 8.046 0.7474 4.309 4.573 9.321 11.26 10.11 11.96 17.41
0.105 -2.99 -2.33 -8.574 -7.914 -4.133 -3.254 -0.3957 -0.2198 -6.243 -0.08793 -1.759 -0.1759 3.517 5.452 6.947 9.497
0.11 -6.947 -4.924 -13.28 -10.55 -8.398 -7.211 -9.101 -9.233 -12.44 -3.605 -5.892 -8.793 -5.1 -0.6155 1.407 -0.4397
0.115 -8.53 -7.079 -17.5 -13.28 -8.925 -8.705 -16.71 -18.03 -18.03 -5.276 -7.386 -15.12 -14.16 -8.354 -4.397 -10.9
0.12 -8.442 -8.266 -21.02 -16.66 -6.331 -8.398 -22.2 -24.75 -22.29 -5.276 -7.298 -18.73 -21.54 -15.48 -9.585 -18.38
0.125 -7.65 -8.661 -23.08 -19.79 -2.902 -7.958 -24.49 -27.61 -23.96 -4.66 -6.947 -19.08 -24.71 -19.17 -12.93 -20.49
0.13 -7.562 -9.189 -22.91 -20.88 -1.319 -8.661 -23.04 -25.81 -22.2 -5.012 -7.474 -16.53 -22.69 -18.2 -14.07 -17.5
0.135 -8.53 -10.2 -19.74 -18.38 -2.418 -10.02 -17.5 -18.99 -16.53 -7.211 -8.881 -11.61 -15.74 -12.75 -13.54 -11.87
0.14 -9.233 -10.16 -13.01 -11.56 -4.133 -9.849 -8.617 -8.222 -7.65 -9.849 -10.2 -5.628 -6.419 -4.836 -12.22 -6.683
0.145 -7.826 -7.298 -3.957 -2.11 -4.089 -6.991 -0.08793 2.198 1.143 -11.43 -11.08 -1.319 0.6155 1.231 -11.61 -5.1
0.15 -4.397 -2.066 3.869 5.76 -2.022 -3.078 2.946 6.683 5.496 -11.61 -11.87 -1.407 1.671 1.671 -12.93 -8.09
0.155 -0.5276 2.77 7.826 9.013 0.5276 -0.3957 -0.1759 3.869 4.133 -10.46 -12.66 -6.067 -2.55 -2.99 -15.12 -12.75
0.16 2.11 4.88 8.266 8.266 2.55 0.5276 -4.573 -1.495 0.6155 -7.65 -11.87 -11.26 -7.211 -8.178 -15.74 -14.6
0.165 3.429 3.869 7.738 6.727 4.045 1.143 -4.66 -3.913 -0.7914 -3.517 -8.09 -12.93 -8.09 -10.55 -12.93 -11.7
0.17 3.957 1.363 7.826 6.331 5.232 2.286 0.2198 -1.583 0.8793 0.7035 -1.759 -9.497 -5.452 -9.673 -7.035 -6.067
0.175 3.781 -0.4397 8.354 7.255 5.936 3.825 6.771 3.605 4.617 4.045 4.924 -2.814 -1.231 -6.595 0 -0.2638
0.18 3.341 -0.2638 8.881 8.749 6.199 5.1 11.21 9.057 8.749 6.243 9.849 3.869 2.638 -2.286 6.243 4.309
0.185 2.726 1.539 8.705 9.761 5.848 5.276 11.34 11.87 11.21 7.386 11.43 7.562 4.924 1.759 10.38 7.474
0.19 2.022 2.858 7.167 9.189 4.66 3.913 7.035 10.02 10.24 7.035 9.321 7.211 4.924 4.397 11.52 8.793
0.195 1.407 2.198 4.441 6.859 3.034 1.979 1.231 4.748 6.155 5.364 5.1 4.309 3.605 5.892 10.46 8.881
0.2 1.847 0.4836 1.979 4.221 2.33 1.407 -1.979 -0.08793 1.495 3.341 1.407 1.935 3.078 7.826 8.793 8.705
0.205 3.605 -0.04397 0.7035 2.418 2.902 2.638 -1.759 -2.33 -1.803 1.671 0 1.583 3.429 9.497 7.298 7.826
0.21 4.748 1.055 -0.3517 0.5716 3.078 3.517 -1.055 -3.166 -4.309 -0.2638 -0.1759 2.286 2.902 8.354 5.276 4.748
0.215 2.638 2.11 -2.946 -2.726 0.7474 1.803 -2.858 -4.529 -6.595 -3.078 -0.9673 2.022 0.4397 3.429 2.022 -0.7035
0.22 -3.254 1.187 -6.947 -7.43 -4.177 -2.286 -6.947 -6.595 -8.617 -5.979 -3.254 0 -3.693 -3.693 -2.286 -7.123
0.225 -10.55 -1.891 -11.26 -12.22 -9.673 -6.683 -12.05 -9.585 -10.42 -8.354 -6.595 -3.781 -8.969 -10.9 -6.595 -13.63
0.23 -15.3 -5.848 -14.99 -16.05 -13.5 -9.585 -17.5 -13.98 -12.71 -9.936 -10.2 -8.881 -14.95 -16.44 -10.38 -19.7
0.235 -14.95 -8.617 -17.59 -18.03 -14.25 -10.33 -21.94 -18.47 -14.55 -10.2 -12.57 -13.81 -19.35 -18.11 -12.84 -23.48
0.24 -9.849 -8.705 -17.85 -16.97 -11.39 -8.793 -22.42 -19.57 -13.54 -8.53 -11.78 -15.83 -18.64 -14.42 -13.19 -22.51
0.245 -2.55 -6.287 -14.73 -12.71 -6.023 -5.496 -17.41 -15.43 -8.749 -5.012 -7.386 -13.1 -12.4 -6.507 -11.61 -16.62
0.25 3.166 -3.254 -9.057 -6.859 -0.6595 -1.847 -8.881 -8.266 -2.55 -1.143 -1.495 -6.683 -3.781 1.231 -9.145 -8.793
0.255 5.012 -1.715 -2.77 -1.715 2.286 0.8793 -0.3957 -1.407 1.979 1.143 2.814 0.7035 2.902 5.804 -6.859 -2.374
0.26 3.341 -1.407 2.77 1.847 2.242 2.418 5.408 3.385 3.913 1.495 3.517 5.804 5.628 6.859 -4.66 0.6155
0.265 0.9673 -0.5716 6.551 4.089 0.2638 2.726 7.035 5.452 3.649 0.2638 0.8793 6.771 4.573 5.012 -2.374 0.1759
0.27 -0.08793 1.583 7.474 4.924 -2.022 1.891 4.573 4.836 2.33 -1.407 -3.254 4.221 1.671 1.847 -0.1759 -1.583
0.275 0.7035 4.441 5.76 4.353 -2.77 1.011 1.407 3.429 1.671 -1.935 -5.364 1.495 0.7035 -0.1759 2.11 -1.143
0.28 3.078 6.683 3.605 3.385 -0.1759 2.462 2.374 4.221 3.166 0.1759 -2.462 2.55 4.221 1.055 5.364 4.221
0.285 6.243 7.386 3.254 3.034 5.232 6.815 8.617 7.298 5.892 4.66 4.836 7.562 10.38 4.573 9.321 12.49
0.29 8.617 5.892 4.529 3.034 10.16 11.17 15.78 9.541 6.859 8.617 12.05 12.05 14.33 6.331 12.13 18.11
0.295 8.266 2.066 5.54 2.638 10.42 11.21 18.33 8.793 5.012 9.057 13.72 10.9 13.19 4.66 11.61 17.59
0.3 4.397 -2.77 5.364 2.242 4.968 5.408 15.12 6.507 2.506 5.628 8.266 3.341 8.881 1.583 7.211 12.31
