    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 0.7035 -7.035 11.34 4.66 -10.46 -2.638 7.65 6.243 3.254 1.231 1.583 0.9673 -0.6155 -1.319 -3.078 -7.65
0.005 -1.583 -3.781 6.507 5.804 -11.26 -6.155 6.595 6.067 3.166 -1.231 -1.319 -2.286 1.143 1.407 -6.683 -7.211
0.01 1.495 1.847 4.309 6.947 -5.54 -7.035 4.045 5.452 3.254 -0.6155 -2.286 -3.957 2.198 3.078 -7.298 -4.133
0.015 7.914 5.804 5.1 9.321 2.814 -6.155 0.1759 4.573 1.495 3.166 -1.407 -4.309 1.319 3.693 -5.452 1.495
0.02 11.26 5.892 5.892 12.13 7.738 -5.188 -3.781 4.748 -1.671 6.507 -0.4397 -4.485 -0.7914 3.781 -3.341 7.035
0.025 7.562 2.198 5.012 11.43 6.067 -5.452 -6.155 5.188 -3.429 5.276 -1.055 -5.452 -2.374 2.462 -3.429 7.738
0.03 -0.3517 -2.55 3.254 4.221 0.1759 -6.947 -6.947 3.166 -2.022 -0.7914 -3.693 -7.211 -2.638 -1.583 -6.243 1.495
0.035 -5.804 -5.188 1.319 -6.947 -5.276 -8.793 -6.771 -2.374 1.495 -8.178 -7.035 -8.793 -2.022 -7.826 -9.849 -8.266
0.04 -5.276 -4.924 -2.286 -15.83 -8.09 -10.11 -6.859 -9.849 3.517 -13.72 -9.497 -9.233 -1.671 -13.28 -12.4 -16.53
0.045 -1.935 -3.957 -9.321 -17.94 -8.266 -10.73 -8.002 -16.44 1.319 -16.88 -10.46 -8.53 -1.495 -14.86 -13.28 -20.14
0.05 -2.99 -5.628 -17.94 -14.68 -6.331 -10.2 -9.233 -21.1 -3.605 -18.11 -10.02 -7.386 -0.7914 -11.87 -13.01 -19.61
0.055 -11.87 -10.11 -21.9 -9.761 -2.198 -7.738 -8.881 -22.69 -6.947 -16.88 -7.738 -5.188 0.2638 -6.331 -11.7 -16.62
0.06 -23.74 -13.63 -15.92 -6.243 3.517 -2.726 -6.067 -20.66 -5.276 -12.49 -3.517 -1.935 0.7035 -2.11 -9.409 -13.54
0.065 -27.96 -11.78 -1.935 -4.924 9.145 3.517 -2.11 -16.71 0.1759 -6.683 0.8793 1.407 -0.08793 -2.11 -7.123 -12.4
0.07 -17.15 -3.781 11.26 -5.012 12.05 7.914 0.6155 -14.16 5.188 -3.429 2.286 2.638 -1.583 -5.364 -6.419 -13.54
0.075 3.605 7.211 15.04 -4.221 9.761 7.826 1.143 -14.42 6.067 -5.1 -0.8793 1.055 -2.198 -7.826 -8.442 -14.51
0.08 19.79 15.21 8.354 -1.319 2.11 2.99 0.08793 -15.74 2.726 -10.46 -7.298 -2.198 -0.9673 -6.507 -12.75 -13.01
0.085 20.05 15.65 -2.286 1.759 -7.211 -3.605 -1.231 -16.09 -2.286 -14.77 -13.19 -5.188 1.319 -2.462 -17.41 -9.849
0.09 7.211 8.53 -9.233 1.935 -12.93 -7.826 -1.935 -15.39 -6.419 -14.16 -15.12 -5.979 2.99 0.7035 -19.7 -7.123
0.095 -5.276 -0.7035 -9.585 -0.9673 -11.78 -6.947 -1.583 -14.07 -8.354 -8.53 -11.7 -3.957 2.814 0.4397 -17.94 -6.067
0.1 -6.331 -5.628 -5.716 -4.309 -5.012 -1.847 0 -11.96 -8.178 -2.374 -5.188 -0.2638 1.319 -2.462 -12.93 -6.155
0.105 3.429 -4.485 -1.231 -5.628 2.726 3.341 2.286 -9.849 -6.771 -0.4397 0.1759 2.638 0.2638 -5.716 -7.826 -6.859
0.11 14.33 -0.9673 2.374 -5.1 7.474 4.924 4.836 -8.969 -4.573 -3.605 1.583 3.517 1.495 -6.595 -4.924 -6.859
0.115 17.06 0.3517 5.012 -3.869 6.859 2.198 7.123 -9.057 -1.847 -7.914 0 3.078 4.485 -3.957 -4.045 -4.573
0.12 10.73 -1.143 5.716 -2.638 1.583 -2.11 8.002 -8.442 0.7035 -9.409 -1.759 3.078 7.211 0.3517 -3.254 -0.3517
0.125 2.462 -2.99 2.814 -1.759 -3.957 -4.836 6.507 -7.386 1.847 -7.65 -2.11 3.517 7.386 2.99 -1.495 2.286
0.13 -0.7035 -2.726 -3.166 -1.143 -4.66 -4.66 2.726 -7.65 0.7035 -5.188 -2.022 2.99 4.397 1.671 0.1759 0.3517
0.135 1.099 -0.5716 -8.881 0.5276 0.6155 -3.254 -1.143 -9.497 -1.759 -4.309 -2.99 0.4397 0 -1.847 0.2638 -4.66
0.14 2.462 0.7035 -10.2 3.605 8.09 -2.726 -2.726 -11.08 -3.781 -5.1 -5.012 -3.254 -3.605 -4.66 -1.407 -8.969
0.145 0.08793 -1.407 -6.507 5.188 11.43 -4.133 -1.055 -11.34 -4.309 -6.507 -6.507 -5.892 -4.573 -5.364 -2.99 -9.585
0.15 -3.166 -6.771 -1.495 1.935 7.65 -6.155 2.11 -11.08 -3.605 -7.298 -5.54 -5.452 -2.814 -4.836 -1.583 -6.243
0.155 -2.902 -11.78 0.8793 -4.836 -1.671 -6.859 5.276 -10.55 -2.022 -6.595 -1.759 -1.847 0.3517 -4.133 3.166 0
0.16 0 -12.57 0.08793 -9.057 -11.61 -5.628 7.562 -8.53 0.1759 -4.66 2.462 2.022 3.429 -3.254 8.53 6.155
0.165 0.6155 -8.793 -0.5276 -5.979 -17.15 -4.133 8.617 -4.748 2.814 -2.814 3.517 2.638 5.452 -1.847 10.02 8.969
0.17 -3.781 -2.99 1.231 2.462 -15.74 -3.957 8.002 -1.759 4.836 -1.319 0.6155 -0.6155 5.804 0.08793 6.859 7.386
0.175 -9.409 2.374 3.869 10.11 -9.057 -4.66 5.1 -1.495 4.748 0.5276 -2.462 -3.693 4.573 2.374 2.99 4.221
0.18 -9.321 5.979 2.902 10.82 -1.583 -4.045 0.1759 -3.605 1.847 3.605 -1.319 -1.935 2.198 3.957 3.166 3.254
0.185 -1.143 6.507 -3.517 3.781 2.55 -1.319 -4.836 -6.243 -2.726 6.683 4.397 4.485 0.2638 4.133 7.562 5.276
0.19 9.673 2.726 -11.78 -5.364 2.11 1.319 -7.562 -7.562 -5.716 7.562 9.849 10.11 0.2638 3.781 11.34 8.266
0.195 13.98 -4.573 -14.86 -8.881 -1.319 1.143 -6.243 -6.067 -4.045 5.1 9.761 9.673 2.11 4.573 9.761 10.11
0.2 7.386 -11.43 -8.881 -3.693 -5.364 -2.902 -2.022 -2.198 2.022 0.7914 3.781 2.99 3.957 7.035 3.166 10.2
0.205 -3.957 -13.37 2.902 4.573 -7.474 -8.442 1.055 1.143 8.53 -2.374 -3.429 -4.748 3.693 9.145 -2.99 8.793
0.21 -8.617 -10.02 12.31 7.562 -7.123 -11.96 -0.08793 1.055 10.64 -2.11 -6.683 -8.09 1.319 8.969 -3.605 7.826
0.215 -2.022 -5.1 13.1 2.814 -6.771 -12.05 -4.573 -1.847 7.298 1.055 -4.66 -5.452 -0.9673 6.947 1.143 9.497
0.22 8.442 -3.605 5.892 -3.869 -9.145 -10.29 -8.793 -4.221 1.407 4.221 -0.8793 -0.4397 -0.5276 5.276 6.419 13.72
0.225 11.34 -7.211 -3.166 -6.155 -13.1 -8.969 -9.936 -4.133 -2.814 4.748 0.7035 2.462 2.814 5.276 7.562 17.15
0.23 3.429 -11.43 -8.354 -2.99 -13.1 -8.09 -8.705 -3.254 -3.957 3.957 0.3517 2.99 6.331 5.979 5.54 16.71
0.235 -7.123 -9.321 -8.53 1.495 -5.188 -5.188 -7.738 -3.254 -3.429 5.716 1.935 4.748 6.419 6.243 5.364 13.45
0.24 -9.321 2.11 -6.683 3.254 8.09 1.055 -8.442 -3.254 -3.341 11.52 7.738 9.673 2.022 5.012 9.321 10.29
0.245 0 17.15 -5.979 1.935 19.26 8.354 -9.761 -1.231 -4.397 18.2 14.16 14.6 -4.133 2.902 13.89 8.881
0.25 13.81 25.5 -6.243 0.5276 21.9 11.96 -9.057 3.078 -5.012 20.93 15.48 13.63 -7.914 0.9673 13.19 9.321
0.255 20.58 20.93 -5.012 3.078 15.39 9.497 -4.748 8.617 -3.429 18.11 9.936 5.804 -6.947 0.7914 5.804 11.34
0.26 15.12 6.947 -0.8793 9.936 5.012 3.429 2.022 13.98 0.4397 12.84 2.55 -3.869 -2.726 2.638 -2.99 14.33
0.265 3.517 -6.507 4.748 16.88 -2.11 -1.319 7.914 17.32 4.045 9.145 -0.2638 -8.53 1.583 4.836 -6.243 17.41
0.27 -3.078 -10.82 9.145 18.64 -2.286 -1.407 10.46 17.32 5.188 8.178 3.429 -5.979 3.957 6.155 -2.11 19.43
0.275 0.4397 -4.133 10.73 14.6 2.638 2.198 9.936 15.83 3.957 8.002 10.02 0 4.309 6.683 4.924 20.84
