    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -1.583 0.8793 -1.627 -1.099 -0.7474 -0.9673 -4.045 -5.1 -3.078 -1.583 -1.055 -0.1759 -5.716 1.407 -2.814 -5.188
0.005 2.374 -0.1319 -2.858 0.1759 -0.4397 0.4397 -5.1 -7.386 -1.671 -0.2638 0.08793 0.7035 -5.804 -1.495 3.078 -0.9673
0.01 2.638 -2.198 -5.276 0.7914 -3.078 -2.858 -6.727 -7.958 -1.187 -1.671 -0.7035 -0.5276 -5.012 -3.693 5.979 1.407
0.015 -0.7914 -3.517 -7.298 1.539 -6.155 -6.023 -7.386 -7.43 -1.759 -2.286 -2.638 -2.638 -4.397 -3.869 5.1 1.143
0.02 -2.902 -2.594 -7.079 2.55 -6.859 -4.968 -6.023 -6.815 -2.858 -0.1759 -4.133 -4.924 -4.573 -2.374 1.935 -0.2638
0.025 0.4397 0.1759 -5.892 2.594 -4.001 -0.3078 -3.693 -6.947 -4.089 3.693 -3.781 -6.771 -5.276 -0.7035 -0.4397 -0.08793
0.03 7.914 3.254 -5.452 1.055 0.8793 5.54 -1.583 -7.914 -5.012 7.035 -1.495 -7.562 -5.804 -0.3517 0.5276 3.166
0.035 13.45 4.309 -5.188 -0.8793 4.924 10.2 -0.1759 -9.189 -5.584 8.705 1.847 -6.507 -5.892 -1.231 4.924 8.442
0.04 10.99 2.198 -4.353 -2.374 5.892 11.26 -0.3078 -10.16 -5.979 8.266 5.1 -4.045 -5.892 -2.902 10.38 12.13
0.045 0.7035 -1.891 -3.913 -3.429 3.957 7.386 -2.858 -10.38 -6.199 5.979 7.738 -1.759 -6.067 -4.397 13.81 11.34
0.05 -10.99 -5.1 -4.089 -4.089 1.363 1.407 -6.463 -9.321 -5.408 4.133 9.233 0 -5.892 -4.748 13.72 6.595
0.055 -16.36 -4.529 -2.286 -3.473 0.4397 -1.451 -7.298 -6.243 -2.814 4.748 8.881 2.286 -4.133 -3.078 10.64 1.495
0.06 -13.1 0.6155 2.462 -1.231 1.979 0.5716 -3.341 -1.055 1.187 6.771 7.298 5.628 0.2638 0 7.035 -1.055
0.065 -4.573 8.222 7.826 1.539 5.1 4.792 3.649 5.716 5.012 6.419 5.804 9.585 6.419 2.462 4.66 -0.2638
0.07 3.605 14.25 11.08 4.133 8.266 8.442 10.68 12.4 7.035 2.11 4.836 12.93 12.05 2.55 3.341 1.143
0.075 8.705 15.7 12.44 6.243 10.02 11.04 15.26 17.54 6.903 -3.429 4.133 14.68 14.42 0.2638 1.231 0.2638
0.08 11.43 11.83 12 7.211 9.497 11.78 15.74 19.57 5.54 -6.947 2.99 13.72 12.75 -2.99 -2.638 -4.397
0.085 13.19 4.968 8.09 5.848 6.375 9.145 11.7 17.94 4.045 -7.211 1.671 9.761 8.354 -4.836 -7.035 -10.46
0.09 13.37 -1.055 0.5716 2.374 1.583 4.001 5.584 13.54 3.254 -4.66 0.4397 4.66 4.309 -3.957 -9.145 -13.54
0.095 10.82 -3.429 -6.419 -0.9233 -3.078 0.04397 1.407 8.178 3.122 -0.6155 -1.055 1.319 2.638 -0.1759 -7.562 -10.55
0.1 5.716 -1.935 -8.793 -2.462 -5.672 -1.187 0.4836 3.122 2.814 2.198 -2.902 0 2.99 4.573 -3.166 -3.166
0.105 0.7914 0.9233 -6.903 -2.418 -5.188 -1.143 0.5276 -1.231 1.363 1.671 -4.924 -1.143 2.99 8.002 0.8793 3.517
0.11 -2.198 2.154 -3.737 -1.847 -2.638 -1.319 -1.231 -5.056 -0.9673 -1.055 -7.035 -3.517 0.5276 8.442 1.495 5.452
0.115 -3.605 0.1319 -1.407 -1.319 -0.5716 -1.451 -5.012 -8.31 -3.034 -3.341 -9.145 -6.771 -4.485 6.243 -1.671 2.286
0.12 -6.419 -4.573 -1.759 -1.715 -1.275 -2.198 -9.673 -11.26 -4.177 -3.957 -10.29 -9.761 -9.849 2.462 -6.243 -2.198
0.125 -11.96 -9.717 -6.287 -3.737 -4.836 -4.836 -13.98 -13.81 -4.924 -4.397 -9.497 -11.87 -13.37 -1.495 -8.53 -3.869
0.13 -17.06 -12.84 -12.93 -6.815 -8.793 -8.266 -16.4 -15.78 -5.892 -5.276 -6.771 -12.57 -14.33 -4.573 -7.035 -0.9673
0.135 -16 -12.88 -16.09 -8.837 -10.07 -9.365 -15.74 -16.8 -6.947 -5.276 -3.605 -11.78 -13.54 -5.364 -3.078 4.221
0.14 -7.211 -10.9 -12.93 -8.53 -7.65 -7.738 -12.88 -16.27 -7.386 -3.254 -1.055 -10.46 -12.49 -4.045 0.8793 7.474
0.145 3.517 -8.705 -7.123 -6.727 -3.078 -6.199 -10.29 -13.94 -6.639 -0.08793 1.319 -9.057 -11.34 -2.11 3.605 6.419
0.15 6.947 -7.65 -3.517 -4.573 0.7914 -6.023 -8.486 -9.365 -4.529 3.166 4.221 -6.771 -8.881 -1.583 5.188 2.902
0.155 -1.407 -7.43 -2.814 -2.506 2.418 -5.276 -5.628 -2.814 -1.715 6.155 7.474 -2.022 -3.517 -2.814 6.595 1.143
0.16 -16.36 -6.507 -2.858 -0.7474 2.286 -2.638 -0.7474 4.485 0.6595 7.914 10.2 4.66 4.397 -4.573 8.002 3.078
0.165 -25.85 -3.693 -2.154 0.2198 2.022 0.8793 4.836 10.9 1.671 7.65 12.05 10.99 12.4 -4.748 8.793 6.947
0.17 -21.9 1.055 0.3078 0.8354 2.946 4.177 9.585 15.26 2.198 6.067 11.61 14.86 17.59 -2.022 7.474 8.442
0.175 -6.771 6.727 6.023 2.682 4.573 7.386 13.59 17.81 3.913 4.836 8.617 15.74 18.64 2.726 3.605 4.66
0.18 8.705 11.61 13.94 6.375 5.892 9.497 17.23 18.99 7.606 4.221 3.693 13.89 16.44 6.859 -1.583 -3.166
0.185 15.65 14.68 20.09 10.55 6.331 9.233 19.57 18.99 12 2.55 -0.4397 9.936 13.01 7.826 -5.716 -10.73
0.19 13.98 15.83 21.9 13.37 6.595 7.474 19.96 17.54 14.82 -0.08793 -2.198 5.628 10.2 5.979 -6.771 -13.1
0.195 12.05 15.39 20.62 14.07 7.518 7.298 18.47 14.2 14.47 -1.495 -1.407 2.902 8.442 4.221 -4.748 -8.793
0.2 16.36 13.23 18.25 12.4 8.53 8.661 14.6 8.925 10.77 -0.5276 0.6155 2.022 6.947 4.836 -0.9673 -1.055
0.205 24.89 9.321 14.07 8.617 8.002 8.31 8.002 2.55 5.408 0.8793 2.198 1.319 4.221 7.123 2.55 4.66
0.21 28.4 4.265 8.046 4.133 5.012 4.529 0.3957 -3.825 0.5716 0.5276 1.143 -1.055 -0.5276 8.354 3.605 5.364
0.215 20.22 -0.6595 3.122 1.099 0.1759 -0.4836 -5.056 -9.013 -2.286 -1.847 -3.957 -5.892 -7.035 6.419 0.9673 1.759
0.22 2.902 -4.221 1.319 -0.04397 -4.441 -4.836 -7.298 -13.23 -3.737 -5.54 -11.7 -12.75 -13.98 1.407 -4.836 -3.429
0.225 -13.72 -6.111 0.5716 -1.187 -7.167 -8.354 -9.057 -17.1 -5.32 -9.409 -18.2 -20.05 -19.96 -4.748 -10.99 -7.211
0.23 -20.66 -7.562 -2.418 -4.045 -8.046 -11.21 -12.71 -20.84 -8.046 -11.52 -20.66 -24.62 -23.65 -9.585 -14.51 -7.914
0.235 -17.41 -10.29 -7.43 -7.694 -9.101 -12.88 -17.67 -23.43 -10.9 -10.55 -18.73 -24.45 -24.09 -11.96 -13.72 -5.716
0.24 -10.99 -14.77 -12.57 -10.16 -11.65 -13.89 -21.41 -23.48 -12.44 -7.826 -14.33 -20.4 -21.37 -12.4 -9.145 -1.759
0.245 -7.914 -19.26 -16.18 -10.07 -14.73 -15.87 -22.07 -20.18 -11.61 -6.419 -9.849 -15.48 -16.53 -11.7 -3.341 2.198
0.25 -8.354 -20.84 -16.49 -7.298 -15.26 -17.59 -18.16 -13.89 -8.442 -6.771 -6.771 -11.61 -10.64 -9.233 0.7914 4.836
0.255 -6.595 -17.41 -11.34 -2.726 -11.08 -15.56 -9.497 -5.848 -3.913 -5.979 -5.1 -7.738 -4.573 -3.957 1.759 5.628
0.26 1.319 -9.98 -2.418 1.407 -3.254 -9.409 1.143 2.506 0.6155 -2.55 -3.254 -2.374 1.759 3.517 0.4397 4.485
0.265 12.05 -2.022 4.485 2.902 4.221 -2.682 9.805 10.11 4.001 2.11 0.6155 4.66 8.09 10.2 -0.7914 2.198
0.27 17.59 3.429 6.199 1.979 7.694 1.803 14.51 16.44 6.023 5.54 5.804 11.78 13.89 12.4 -0.3517 0.6155
0.275 12.84 5.364 5.276 1.275 6.111 4.265 16.27 20.93 6.815 6.683 9.761 16.8 18.2 9.321 1.055 0.5276
0.28 1.319 5.628 5.672 2.682 2.242 5.716 16.14 22.55 6.199 5.628 10.9 17.76 19.26 3.166 1.935 0.8793
0.285 -8.002 6.859 7.298 4.792 0.1759 6.331 13.5 20.22 4.177 3.078 9.936 14.68 16.09 -2.462 1.055 -0.9673
0.29 -7.65 10.2 7.474 5.144 2.11 7.123 8.442 13.89 1.099 0.9673 8.442 10.29 9.321 -5.276 -1.407 -6.419
0.295 1.935 14.47 5.232 2.858 6.859 9.805 3.122 5.408 -1.759 1.055 7.211 7.65 1.319 -5.364 -4.045 -13.63
0.3 13.45 16.8 1.143 -1.231 10.77 13.15 -0.4397 -2.506 -3.605 2.374 5.979 7.211 -5.628 -5.1 -5.452 -19.17
0.305 18.11 14.99 -4.177 -5.408 10.77 13.1 -2.902 -7.958 -4.353 1.847 4.133 6.595 -9.936 -6.419 -4.836 -19.87
0.31 13.1 9.013 -8.749 -7.562 6.199 7.782 -5.232 -10.82 -4.704 -1.407 0.5276 3.341 -12.22 -9.145 -3.517 -15.56
0.315 2.198 0.5716 -9.673 -6.639 -1.275 -0.7035 -8.574 -12.44 -5.32 -5.716 -5.188 -2.55 -13.81 -10.64 -3.166 -8.969
0.32 -8.53 -8.31 -7.518 -4.485 -9.233 -9.761 -13.76 -14.64 -6.463 -9.321 -11.87 -9.849 -15.83 -9.233 -4.748 -4.045
0.325 -14.77 -15.87 -7.035 -4.221 -15.34 -18.03 -20.58 -18.11 -7.87 -12.13 -16.71 -16.53 -18.03 -5.628 -7.386 -2.198
0.33 -15.74 -20.58 -10.73 -6.859 -18.42 -23.26 -25.85 -21.24 -8.442 -13.81 -17.67 -19.96 -19.08 -2.11 -8.881 -2.022
0.335 -12.84 -21.32 -14.68 -9.585 -17.67 -22.34 -24.93 -21.1 -7.211 -12.57 -14.51 -18.2 -16.97 -0.5276 -7.474 -0.6155
0.34 -8.266 -17.54 -13.59 -9.013 -13.1 -15.43 -16.4 -16.05 -4.045 -8.178 -8.002 -11.34 -11.43 -1.143 -3.078 2.814
0.345 -3.605 -9.717 -6.595 -4.485 -5.628 -6.375 -4.089 -6.639 0 -2.286 0.4397 -2.198 -3.957 -2.462 2.814 6.331
0.35 -0.7914 -0.04397 3.166 1.671 2.638 1.583 6.991 4.045 3.869 3.517 8.442 6.331 3.517 -2.198 7.474 7.826
0.355 0 8.574 12.18 6.727 9.101 8.178 14.07 12.97 6.727 8.442 13.19 11.96 9.321 0.7914 8.881 7.211
0.36 -0.3517 13.5 17.15 8.046 11.87 12.88 16.75 18.03 8.046 11.52 13.81 13.63 13.45 5.1 7.298 6.243
0.365 0.1759 13.98 15.21 5.188 11.12 14.6 16.05 19.3 7.474 11.87 12.22 12.49 16.36 8.002 5.54 6.683
0.37 3.078 11.74 7.782 0.7914 8.969 14.25 14.33 18.64 5.496 10.73 10.82 10.99 18.73 7.65 6.507 9.233
0.375 7.65 9.497 0.5276 -1.363 7.958 14.73 14.11 17.89 3.649 10.82 11.08 11.96 20.31 4.836 10.64 11.96
0.38 10.82 8.749 -1.979 0.2198 9.057 16.71 15.08 17.72 2.99 12.49 12.66 14.68 20.22 2.198 15.04 12.05
0.385 10.11 9.057 -0.8793 3.429 11.04 17.85 14.33 16.93 3.781 13.72 14.07 16 17.67 1.583 16.09 8.002
0.39 5.804 9.057 1.275 5.496 11.56 16.27 10.42 14.03 5.32 12.49 13.28 12.93 12.75 3.254 11.61 0.9673
0.395 1.935 7.65 3.957 5.892 9.233 13.15 4.88 8.881 6.595 9.321 8.881 6.331 6.683 5.364 2.726 -5.892
0.4 2.902 5.1 6.903 5.716 4.88 9.673 0.3517 2.858 6.859 5.452 2.374 -0.7035 1.671 5.892 -5.979 -10.02
0.405 9.233 2.814 8.134 5.672 1.055 5.848 -1.803 -1.715 5.804 1.495 -2.814 -4.748 -0.7035 4.397 -9.409 -9.673
0.41 16.8 2.374 6.947 6.067 0.04397 2.99 -0.3517 -2.638 4.529 -0.8793 -3.781 -3.429 0.6155 3.078 -5.188 -4.309
0.415 19.52 3.693 5.496 6.639 1.979 3.122 4.617 0.2638 4.133 0.2638 -0.5276 2.374 4.924 4.221 4.309 5.452
0.42 13.63 4.924 5.628 6.419 4.617 5.056 10.6 4.704 4.88 4.045 4.66 8.969 10.11 7.914 13.98 16.97
0.425 0.1759 4.001 5.628 4.309 4.88 4.748 12.75 7.035 5.54 7.035 8.53 11.26 12.84 11.17 18.82 25.5
0.43 -15.92 0.1759 3.254 0.8793 1.583 0.1319 8.178 4.441 4.617 6.243 8.178 7.123 10.29 10.46 16.36 26.82
0.435 -27.79 -5.672 -1.187 -1.891 -4.045 -6.595 -1.363 -2.814 1.847 1.583 2.11 -1.495 2.462 5.716 7.298 19.61
0.44 -31.39 -11.26 -6.463 -2.99 -9.101 -12.49 -11.78 -11.91 -2.11 -5.628 -7.474 -10.99 -8.09 -0.08793 -4.309 6.595
0.445 -26.64 -14.6 -12.18 -3.605 -11.39 -16.36 -18.99 -18.55 -5.804 -12.93 -15.56 -17.85 -16.62 -3.517 -13.72 -6.771
0.45 -17.06 -14.82 -16.71 -4.704 -10.9 -17.15 -19.96 -19.57 -7.782 -16.71 -18.29 -19.43 -19.61 -3.166 -17.15 -14.42
0.455 -7.474 -12.44 -16.58 -5.54 -8.969 -13.72 -14.11 -14.73 -7.255 -13.89 -14.77 -15.04 -16 -1.319 -13.89 -13.89
0.46 -1.671 -8.661 -11.08 -5.012 -6.991 -7.65 -5.144 -6.859 -5.056 -5.979 -7.474 -6.947 -8.354 -1.319 -5.979 -7.562
