    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -0.1759 1.803 8.881 9.673 -1.363 4.704 12.49 14.86 8.31 -0.08793 -0.3517 10.29 6.771 1.407 -6.507 9.321
0.005 3.869 5.979 13.19 13.89 6.243 8.617 17.98 18.82 8.617 3.166 1.847 8.881 5.364 -3.341 -8.617 6.507
0.01 7.035 9.013 12.27 11.12 11.96 9.497 18.25 15.96 4.353 4.045 1.847 2.902 -0.4397 -10.55 -12.31 -1.935
0.015 8.881 10.9 9.409 5.32 13.63 8.31 15.21 9.585 -0.8793 2.286 0.08793 -5.452 -8.53 -18.2 -16.71 -14.07
0.02 11.17 13.45 9.717 3.122 12.97 8.046 12.88 5.232 -2.726 0.4397 -0.9673 -11.87 -14.95 -22.51 -18.82 -25.24
0.025 14.42 16.75 13.72 6.551 12 9.585 12.13 4.441 -0.9233 0 -0.3517 -13.98 -17.67 -21.9 -16.8 -31.66
0.03 16.27 18.03 16.49 11.26 10.77 10.99 10.46 4.529 1.143 0.6155 1.055 -12.13 -16.8 -17.06 -11.52 -31.83
0.035 14.25 14.9 13.59 12.31 8.969 10.46 6.111 3.298 1.583 1.407 2.638 -7.474 -12.4 -9.233 -4.485 -25.24
0.04 8.442 8.134 5.364 8.486 6.111 7.606 0.08793 1.099 0.8354 1.935 3.517 -1.759 -5.276 -0.08793 2.638 -13.89
0.045 -0.08793 -0.08793 -4.573 1.363 0.7035 1.979 -6.155 -1.363 -0.5716 0.7914 2.286 1.759 1.055 7.035 7.738 -2.374
0.05 -9.761 -7.782 -12.44 -6.551 -7.914 -6.243 -11.7 -3.913 -2.726 -2.638 -2.022 1.143 3.517 9.673 9.673 5.188
0.055 -17.67 -12.75 -14.95 -12.18 -16.53 -14.11 -14.42 -5.408 -4.485 -6.067 -6.683 -1.583 2.814 8.705 9.409 8.881
0.06 -20.66 -13.45 -11.48 -13.5 -20.05 -17.45 -12.57 -4.836 -4.704 -6.243 -8.002 -2.99 2.022 6.947 9.321 10.73
0.065 -19.08 -11.83 -6.067 -12.31 -17.15 -15.61 -8.09 -3.693 -4.704 -3.341 -5.804 -2.902 2.198 5.716 9.497 11.78
