    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 7.281 8.899 13.03 11.06 1.978 1.708 -0.6742 4.494 2.506 -0.7191 0 0.9673 0.3517 -0.2697 -2.607 -4.225
0.005 15.55 14.56 16.36 14.92 4.315 3.056 -0.4045 6.202 2.154 -1.888 -1.583 -1.407 -0.9673 -0.8989 -5.663 -7.011
0.01 20.31 16.27 14.25 13.98 5.348 2.337 -1.483 5.213 0.5716 -4.045 -5.012 -6.419 -3.429 -1.978 -9.708 -9.708
0.015 16.27 9.169 4.315 5.393 2.247 -3.146 -4.899 -0.08989 -3.078 -7.73 -11.08 -14.51 -6.683 -3.146 -14.29 -10.88
0.02 1.978 -6.831 -10.02 -8.315 -5.888 -13.75 -10.16 -8.315 -8.178 -12.76 -18.2 -22.77 -9.497 -3.685 -17.89 -10.16
0.025 -16.27 -25.66 -22.65 -20.9 -16.45 -25.66 -15.91 -16 -13.06 -16.63 -23.04 -26.91 -11.26 -3.955 -18.43 -8.719
0.03 -28.31 -38.47 -30.16 -28.22 -23.91 -32.67 -19.82 -20.54 -16.75 -16.09 -22.07 -23.83 -11.61 -4.315 -13.57 -6.472
0.035 -27.42 -39.51 -32 -29.35 -23.69 -30.02 -19.01 -20.31 -18.03 -9.618 -14.25 -14.25 -10.11 -4.404 -3.596 -2.697
0.04 -15.1 -28.54 -27.69 -24.04 -15.46 -18.47 -12.94 -15.64 -15.96 0.5393 -2.814 -2.902 -7.211 -4.135 6.652 1.258
0.045 0.5393 -11.06 -18.65 -13.66 -3.461 -4.135 -5.303 -9.978 -11.56 8.899 5.892 3.693 -5.716 -5.034 10.7 1.438
0.05 11.96 4.764 -9.438 -2.652 6.742 6.157 -0.764 -7.685 -7.606 11.15 8.09 2.55 -7.298 -8.09 6.742 -3.326
0.055 15.19 13.66 -3.191 4.809 12.13 10.29 0.04494 -8.719 -5.012 7.73 5.452 -2.638 -10.02 -10.97 -0.5393 -9.079
0.06 12.31 16.31 1.213 8.764 13.44 11.28 0.6742 -8.135 -2.066 3.506 3.605 -4.133 -9.321 -10.16 -3.955 -10.79
0.065 8.719 17.35 6.382 11.19 13.66 13.84 4.584 -1.438 2.946 3.146 7.123 3.429 -2.374 -4.135 0.809 -6.202
0.07 8.27 19.96 12.45 12.63 14.88 19.64 12.9 11.1 9.497 7.91 15.56 18.03 10.02 6.112 12.31 4.494
0.075 10.07 23.42 18.74 13.39 16.49 25.93 23.78 25.53 15.92 14.11 24.09 32.18 24.27 17.89 24.09 17.98
0.08 10.61 24.85 24.85 14.47 16.4 27.91 32.58 36.09 20.18 17.08 26.82 38.16 34.29 26.52 29.03 28.22
0.085 8.36 22.34 28.58 15.91 13.53 23.06 34.11 37.71 20.44 14.47 21.9 33.06 35.26 27.78 24.36 29.84
0.09 4.944 16.04 27.06 15.82 8.854 13.44 27.19 29.89 16.09 8.449 12.31 20.22 27.17 21.48 13.66 23.46
0.095 2.607 8.449 20.94 13.35 4.629 4.045 16.49 18.02 9.497 3.416 3.605 6.243 15.65 12.49 2.787 14.38
0.1 1.438 1.933 13.89 9.753 1.933 -1.618 7.326 8.539 3.957 1.258 -1.143 -3.693 6.331 5.303 -5.034 6.652
0.105 -0.4494 -3.101 7.685 5.753 -0.1348 -4.135 0.8989 2.831 0.3517 0.5393 -3.254 -9.145 0.08793 0.7191 -10.07 0.08989
0.11 -5.213 -8.539 0.9438 0.08989 -3.371 -6.652 -4.899 -1.708 -2.462 -1.438 -5.452 -12.05 -4.748 -2.697 -13.12 -6.112
0.115 -12.31 -15.82 -7.461 -7.775 -8.404 -11.46 -11.87 -7.191 -5.408 -5.843 -9.497 -13.89 -9.585 -5.933 -14.38 -11.87
0.12 -18.79 -24 -17.03 -16.09 -14.02 -18.25 -19.69 -13.53 -8.134 -10.88 -14.51 -15.04 -14.51 -9.438 -13.48 -16.54
0.125 -20.76 -30.47 -26.16 -22.25 -18.16 -24.49 -26.92 -19.69 -10.46 -14.47 -18.82 -15.74 -18.99 -13.3 -11.33 -19.6
0.13 -17.08 -32.63 -32.49 -24.22 -19.19 -27.28 -30.38 -23.55 -12 -15.1 -21.1 -16.36 -21.1 -15.64 -9.438 -19.24
0.135 -9.528 -28.76 -32.4 -20.4 -16.4 -24.81 -26.56 -22.7 -11.65 -13.3 -20.31 -16.8 -18.73 -14.38 -9.258 -14.47
0.14 -1.528 -18.92 -24.31 -11.15 -10.07 -17.03 -15.42 -17.17 -8.749 -10.16 -16.44 -16.09 -12.93 -10.07 -10.7 -7.551
0.145 5.124 -5.124 -11.73 0 -1.258 -5.528 -1.438 -9.978 -4.573 -6.292 -9.673 -13.1 -6.859 -5.663 -11.6 -2.247
0.15 10.34 8.944 -0.08989 8.225 7.865 6.742 9.888 -3.82 -0.8793 -1.708 -0.9673 -7.211 -2.55 -3.146 -9.978 0
0.155 14.2 18.92 7.371 11.51 14.65 16.09 16.13 1.124 1.715 3.326 7.298 0 0.7035 -1.348 -5.843 0.8989
0.16 15.1 21.08 10.34 10.61 16.4 19.1 16.9 5.213 3.341 7.011 11.96 5.276 3.517 0.5393 -1.798 1.798
0.165 10.7 14.34 9.124 7.236 12.13 14.92 12.94 7.551 3.781 7.551 11.17 6.155 5.364 2.427 -0.4494 2.787
0.17 0.6292 2.067 5.393 2.966 3.955 6.607 6.921 7.775 3.341 5.663 7.035 4.045 6.155 4.315 -0.809 4.225
0.175 -11.06 -8.719 2.247 -0.3146 -3.236 0 2.787 7.461 3.122 4.315 4.221 3.341 7.123 6.652 0.7191 6.742
0.18 -17.89 -11.33 1.978 -1.438 -5.213 0.04494 2.742 7.73 3.649 6.382 6.507 7.562 8.178 8.719 6.921 9.348
0.185 -15.37 -3.596 4.18 -0.2247 -1.034 7.011 5.393 8.09 4.089 11.69 13.1 16.09 8.354 8.809 16.54 10.61
0.19 -4.854 10.61 7.551 2.742 6.112 16.13 8.18 8 3.737 16.63 19.17 24.18 7.386 7.191 24.72 10.52
0.195 7.551 24.09 11.33 6.562 11.69 21.12 10.07 7.955 3.078 16.81 19.43 26.29 6.243 5.393 25.98 10.16
0.2 14.83 29.93 14.29 9.573 12.09 18.47 10.74 7.82 2.77 10.16 11.96 20.14 5.1 3.955 18.61 9.528
0.205 13.57 25.3 14.16 9.528 6.831 9.169 9.483 6.382 2.33 -1.169 -0.3517 7.65 2.902 1.978 5.393 7.011
0.21 6.202 12.67 9.888 5.528 -1.798 -2.427 6.067 3.326 0.7474 -12.49 -12.13 -5.716 -0.5276 -0.8989 -7.91 2.247
