    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 92.04 92.04 92.04 92.04 92.04 92.04 92.04 92.04 91.04 92.04 91.04 91.04 91.04 92.04 92.04 92.04
0 5.303 5.843 9.438 6.247 8 10.65 -0.1348 5.483 4.757 5.213 6.313 -1.067 -0.5335 5.393 4.045 1.348
0.005 11.33 10.61 11.15 7.191 12.09 15.82 -3.91 4.404 5.023 4.225 6.224 -2.934 -4.89 5.483 4.764 -2.427
0.01 17.53 16.54 12.94 8.494 14.25 19.15 -5.798 4 5.512 0.8989 5.512 -1.867 -7.113 5.303 5.303 -5.124
0.015 22.83 22.79 15.06 10.43 13.66 19.1 -2.787 5.124 6.357 -6.202 2.934 2.134 -5.868 4.135 3.236 -6.472
0.02 23.91 25.93 16.72 12.09 9.798 16 3.82 7.955 7.024 -17.89 -2.578 6.846 -2.401 1.888 -3.056 -8.18
0.025 19.24 23.78 17.44 12.81 4.494 13.12 10.79 12.36 7.735 -31.46 -9.247 10.05 1.6 0.2697 -11.87 -10.97
0.03 12.4 18.25 16.31 12.45 1.034 12.81 15.82 16.72 8.713 -41.98 -13.78 11.74 4.534 0 -19.6 -14.29
0.035 7.64 12.85 13.17 11.28 0.5843 13.75 17.84 18.52 8.58 -46.47 -15.11 11.83 5.246 -0.7191 -24.54 -17.35
0.04 4.494 8.629 9.528 9.348 1.393 13.66 16.13 16.81 5.601 -45.39 -14.14 9.425 3.468 -3.955 -26.97 -20.22
0.045 0.6292 4.989 7.551 7.011 1.663 12.22 11.69 13.3 0.1334 -40.72 -11.91 4.534 0.5335 -9.438 -27.15 -22.38
0.05 -3.056 1.573 7.056 4.27 1.124 9.079 7.146 9.393 -5.913 -34.16 -10.05 -1.867 -2.134 -15.28 -25.62 -22.74
0.055 -5.663 -3.371 4.899 0.2697 -1.034 2.382 2.517 4.18 -11.51 -27.69 -11.29 -9.602 -4.89 -20.04 -24.27 -22.11
0.06 -9.258 -12.49 -1.213 -5.798 -6.427 -8.674 -4.989 -3.506 -16.32 -22.56 -16.89 -18.94 -9.336 -23.19 -23.82 -22.11
